wavelength,Back_TanArtm,Belly_TanArtm,Breast_TanArtm,Crissum_TanArtm,Crown_TanArtm,DorTail_TanArtm,Patch10_TanArtm,Patch11_TanArtm,Patch12_TanArtm,Patch13_TanArtm,Rump_TanArtm,Throat_TanArtm,WingTip_TanArtm
418.29,3.35783333333,4.94466666667,5.02966666667,3.86733333333,1.65983333333,4.54316666666,3.49483333333,3.36233333334,1.98633333333,2.497,4.56475,6.24008333333,5.02058333333
418.65,3.34525,4.913625,5.00566666667,3.84766666666,1.65325,4.53583333333,3.476,3.35675,1.98166666667,2.47858333334,4.55083333333,6.21758333333,5.02391666667
419.01,3.329,4.88125,4.963,3.80666666666,1.6345,4.51166666667,3.45991666667,3.33708333333,1.95695833333,2.45041666666,4.51675,6.16666666666,5.00425
419.37,3.3145,4.84845833333,4.93616666666,3.79975,1.63041666667,4.49891666667,3.45458333334,3.32541666667,1.94029166667,2.44025,4.50733333333,6.12308333333,4.99566666667
419.73,3.32375,4.8395,4.93033333333,3.79775,1.63408333333,4.50525,3.46341666667,3.34033333333,1.9446875,2.44641666667,4.507,6.11541666667,4.99141666667
420.08,3.30733333333,4.81570833333,4.90458333334,3.77166666667,1.627,4.48558333333,3.45,3.31991666667,1.93241666667,2.43791666667,4.4935,6.07908333333,4.97033333333
420.44,3.2965,4.77145833333,4.85633333333,3.746,1.61091666667,4.48208333333,3.44175,3.30108333333,1.91758333334,2.42383333333,4.481,6.03891666667,4.95083333333
420.80,3.27775,4.74033333333,4.8245,3.72166666667,1.5865,4.46208333333,3.43583333334,3.29116666667,1.91510416667,2.40608333333,4.4505,6.0015,4.93916666667
421.16,3.25116666667,4.71570833333,4.78916666667,3.69816666667,1.556,4.45,3.43583333333,3.27216666667,1.88554166667,2.38458333333,4.42841666667,5.96016666666,4.92658333333
421.51,3.21625,4.67320833333,4.746,3.65683333333,1.52675,4.42375,3.405,3.23616666667,1.84525,2.3555,4.38808333334,5.91975,4.91691666667
421.87,3.19975,4.64358333334,4.71616666667,3.64541666667,1.52725,4.4055,3.408,3.22766666667,1.826375,2.34416666667,4.37183333334,5.90216666666,4.90116666666
422.23,3.216,4.635625,4.71216666667,3.65583333333,1.54925,4.42425,3.42983333333,3.25275,1.850375,2.356,4.38341666667,5.91116666667,4.90966666667
422.58,3.21608333333,4.62595833333,4.70058333334,3.64141666667,1.54316666667,4.42075,3.4385,3.24875,1.85891666667,2.34916666667,4.37008333333,5.8925,4.90333333333
422.94,3.22391666667,4.61395833333,4.69858333333,3.63558333334,1.54991666667,4.42833333333,3.45508333333,3.26558333333,1.8764375,2.35875,4.37525,5.89691666666,4.923
423.30,3.213,4.59429166667,4.68266666667,3.59925,1.53983333334,4.41141666666,3.43966666666,3.26133333334,1.8656875,2.34408333333,4.35016666667,5.88666666667,4.91141666666
423.66,3.18933333333,4.56408333333,4.64008333333,3.56941666667,1.51866666667,4.3805,3.41775,3.23616666667,1.84189583333,2.31866666666,4.3195,5.8485,4.89833333333
424.01,3.21125,4.55775,4.64791666667,3.58108333333,1.54566666667,4.39741666667,3.44133333333,3.27058333333,1.85914583333,2.32758333334,4.33216666666,5.858,4.91633333333
424.37,3.20658333333,4.554625,4.651,3.58,1.55583333333,4.396,3.44333333333,3.28575,1.85629166667,2.32966666667,4.329,5.86191666667,4.92091666666
424.73,3.21891666666,4.55558333333,4.66033333333,3.58541666667,1.56716666667,4.41033333333,3.456,3.2965,1.8584375,2.33433333333,4.34266666667,5.86625,4.93108333333
425.08,3.221,4.55445833333,4.66358333333,3.58716666667,1.58125,4.41916666667,3.46316666667,3.31816666667,1.86704166667,2.34008333333,4.34566666667,5.8795,4.93416666666
425.44,3.25025,4.575,4.68083333333,3.61341666667,1.60908333334,4.4355,3.49458333333,3.34583333333,1.90514583333,2.36391666667,4.36225,5.898,4.95241666667
425.80,3.27891666667,4.58179166667,4.70016666666,3.6285,1.61908333333,4.45108333333,3.50891666667,3.36975,1.9276875,2.37466666667,4.36908333333,5.90658333333,4.9725
426.16,3.27066666667,4.59691666667,4.71816666667,3.62833333334,1.62366666667,4.452,3.52166666666,3.37491666667,1.93185416666,2.37575,4.36858333333,5.90083333334,4.97816666667
426.51,3.28283333333,4.60254166667,4.72175,3.6415,1.64533333333,4.47391666666,3.53425,3.39558333333,1.94470833333,2.3905,4.39383333333,5.91033333334,4.9855
426.87,3.30833333334,4.62454166667,4.75058333333,3.67983333333,1.67483333333,4.49375,3.55933333333,3.42383333334,1.962125,2.40808333334,4.42758333333,5.92491666667,5.01016666667
427.23,3.32691666666,4.63595833334,4.76225,3.71766666667,1.68808333333,4.50983333333,3.58758333333,3.45166666667,1.97760416667,2.42491666667,4.45775,5.93966666666,5.03433333333
427.58,3.3635,4.667375,4.80533333333,3.74683333334,1.71941666666,4.54191666667,3.61775,3.49716666667,2.00652083334,2.45266666667,4.49008333333,5.97341666667,5.059
427.94,3.36075,4.67175,4.8085,3.74366666667,1.7035,4.54508333333,3.62483333333,3.49941666666,2.00229166667,2.45225,4.48291666667,5.98558333333,5.06066666667
428.30,3.37775,4.689125,4.8205,3.74666666666,1.71866666666,4.54683333333,3.64333333333,3.51183333334,2.02458333333,2.4555,4.48775,5.98508333333,5.073
428.65,3.36633333334,4.685875,4.82725,3.75925,1.73025,4.55541666667,3.64191666667,3.52633333333,2.03260416667,2.47516666666,4.504,5.99833333333,5.07425
429.01,3.39458333333,4.71066666667,4.84091666666,3.77858333333,1.75008333333,4.57983333334,3.66775,3.53466666667,2.05464583333,2.49433333333,4.53125,6.01041666667,5.10741666667
429.37,3.3745,4.699,4.82883333333,3.76383333333,1.72991666666,4.58491666667,3.659,3.52025,2.0365625,2.47416666667,4.52158333333,5.99441666666,5.08458333333
429.72,3.3625,4.711375,4.82875,3.7715,1.72858333334,4.58025,3.661,3.52783333333,2.033125,2.47066666667,4.52875,5.99941666667,5.093
430.08,3.36433333333,4.68625,4.809,3.76525,1.709,4.57341666667,3.65908333333,3.52366666667,2.01664583333,2.469,4.514,5.98975,5.07816666667
430.44,3.35483333333,4.677625,4.80358333334,3.76825,1.68833333334,4.54933333334,3.65958333334,3.5125,1.99216666667,2.47283333334,4.50475,5.99691666667,5.0785
430.79,3.34483333333,4.67254166667,4.80533333333,3.75633333333,1.68516666667,4.54108333333,3.65241666667,3.50816666666,1.98720833333,2.46958333333,4.49441666667,5.98766666667,5.06216666667
431.15,3.36816666667,4.71241666666,4.83708333333,3.77766666667,1.72258333333,4.58158333333,3.68591666666,3.53541666667,2.02685416667,2.49,4.51583333334,6.02233333333,5.09916666667
431.50,3.33558333333,4.68333333333,4.80883333333,3.76225,1.69933333333,4.56466666667,3.68283333333,3.51683333334,2.00295833334,2.46541666667,4.49691666667,6.01291666667,5.08433333333
431.86,3.32433333333,4.67566666667,4.80208333333,3.75166666667,1.68833333334,4.54625,3.67683333333,3.5015,1.9803125,2.4475,4.4975,5.99291666667,5.08333333333
432.22,3.31941666667,4.676375,4.79966666666,3.74508333333,1.66775,4.53058333333,3.68025,3.504,1.95845833333,2.43366666666,4.50333333333,5.99591666667,5.08116666667
432.57,3.32341666666,4.68883333333,4.79916666667,3.74075,1.6625,4.52558333333,3.70091666667,3.5075,1.95060416667,2.41941666667,4.50583333333,6.009,5.08666666667
432.93,3.29475,4.6565,4.78633333333,3.72316666667,1.63466666667,4.497,3.67833333333,3.49908333333,1.93027083333,2.40741666667,4.48391666667,5.99216666666,5.04916666667
433.29,3.29583333334,4.658875,4.8055,3.72558333333,1.63583333333,4.48208333333,3.68825,3.51191666667,1.93475,2.40783333334,4.49616666667,6.00108333333,5.0585
433.64,3.30308333334,4.67054166667,4.82908333333,3.73991666667,1.64441666667,4.49091666667,3.70683333333,3.52783333333,1.9428125,2.424,4.51616666667,6.0305,5.06008333333
434.00,3.29558333333,4.6845,4.83808333333,3.74591666667,1.64608333333,4.48216666667,3.70975,3.53258333333,1.94564583333,2.42175,4.53166666667,6.03925,5.05508333334
434.35,3.2825,4.68016666667,4.84183333333,3.74425,1.63991666667,4.47441666667,3.71083333333,3.53725,1.93422916666,2.40841666667,4.52958333333,6.03191666667,5.05491666667
434.71,3.28125,4.697125,4.83525,3.74716666667,1.63341666667,4.48166666666,3.72391666667,3.54208333333,1.92514583333,2.4145,4.54708333334,6.05083333333,5.04883333333
435.07,3.267,4.66958333333,4.80983333333,3.73208333333,1.60316666667,4.453,3.71283333334,3.5375,1.8846875,2.39925,4.54341666667,6.03,5.01641666667
435.42,3.29616666667,4.70545833333,4.84875,3.7535,1.62083333334,4.46825,3.732,3.58433333334,1.91064583333,2.42991666667,4.5835,6.06533333334,5.04366666667
435.78,3.34666666667,4.77441666667,4.91675,3.82316666667,1.67408333334,4.51491666667,3.78208333334,3.64116666667,1.96579166666,2.48316666666,4.65183333333,6.13141666667,5.09391666667
436.13,3.36058333333,4.793125,4.94308333334,3.85541666667,1.69741666667,4.54191666667,3.798,3.67,1.98454166667,2.5075,4.6825,6.17141666667,5.11216666666
436.49,3.37366666667,4.80729166667,4.96266666667,3.87491666667,1.70416666666,4.54808333333,3.80916666666,3.69608333333,1.9888125,2.52383333333,4.70716666666,6.19108333333,5.11633333333
436.84,3.40408333334,4.84975,4.99683333334,3.91075,1.73266666666,4.56316666667,3.83766666667,3.736,2.00477083333,2.55075,4.75083333333,6.22666666667,5.14333333333
437.20,3.42275,4.87829166667,5.02133333333,3.94591666667,1.75291666667,4.57825,3.86783333334,3.77033333333,2.0223125,2.57566666667,4.78925,6.27675,5.16191666667
437.56,3.40241666667,4.87445833333,5.01341666667,3.92866666667,1.73283333333,4.56491666666,3.85191666667,3.75525,2.00558333333,2.55725,4.78116666667,6.26725,5.14866666667
437.91,3.42041666667,4.89445833333,5.03158333333,3.93908333333,1.74225,4.577,3.86766666666,3.768,2.01460416667,2.56816666667,4.79516666666,6.29291666666,5.16841666667
438.27,3.46383333333,4.9385,5.08,3.97716666667,1.77575,4.611,3.91658333333,3.81466666667,2.05802083333,2.608,4.83033333333,6.3525,5.19308333333
438.62,3.44325,4.925375,5.07591666666,3.97741666667,1.76525,4.59483333333,3.91216666667,3.81691666667,2.04489583334,2.5975,4.80883333334,6.34,5.18233333333
438.98,3.44558333333,4.945,5.0935,3.98766666667,1.77483333333,4.59708333333,3.91358333333,3.82925,2.0546875,2.60333333334,4.81808333333,6.35941666667,5.19716666667
439.33,3.43425,4.93733333333,5.08416666667,3.9965,1.77541666667,4.58708333333,3.91725,3.82433333333,2.041125,2.59741666667,4.82008333333,6.3625,5.19333333333
439.69,3.39425,4.89995833334,5.0515,3.96483333334,1.74316666667,4.5535,3.89383333334,3.80816666667,2.01004166667,2.57233333333,4.79066666667,6.33041666667,5.15575
440.04,3.38366666667,4.89875,5.04883333333,3.97058333334,1.73725,4.54758333333,3.90183333333,3.80991666667,2.01170833334,2.56891666667,4.78533333333,6.32291666667,5.14725
440.40,3.3615,4.895,5.04058333333,3.96475,1.73016666667,4.537,3.8905,3.80625,2.00897916667,2.56266666666,4.771,6.30641666667,5.13691666666
440.75,3.35708333333,4.90579166667,5.04225,3.96941666667,1.73933333334,4.54583333333,3.89875,3.81708333333,2.01408333333,2.56858333333,4.76808333333,6.314,5.13991666667
441.11,3.3365,4.88008333333,5.03133333333,3.94925,1.72658333333,4.532,3.88141666666,3.79983333333,1.99604166667,2.56033333334,4.75108333333,6.27883333334,5.12141666667
441.47,3.343,4.88166666666,5.02991666667,3.95608333334,1.734,4.529,3.89966666667,3.81125,1.990125,2.56766666667,4.75033333333,6.26366666667,5.13091666666
441.82,3.33716666667,4.87645833333,5.02158333333,3.957,1.73233333334,4.52425,3.9015,3.82258333333,1.98341666666,2.566,4.7465,6.2585,5.1215
442.18,3.3005,4.834875,4.98641666666,3.92266666667,1.69841666667,4.48941666666,3.87508333333,3.80008333333,1.955125,2.53675,4.72141666667,6.21508333333,5.09591666666
442.53,3.31641666666,4.8385,4.99491666667,3.93658333333,1.69616666667,4.49366666666,3.88158333333,3.81225,1.96670833333,2.54358333333,4.73808333334,6.22333333333,5.11166666667
442.89,3.31183333333,4.83041666667,5.002,3.9365,1.68758333333,4.49575,3.89241666666,3.81175,1.973125,2.53283333333,4.73508333333,6.21175,5.09925
443.24,3.321,4.84383333333,5.00858333333,3.9345,1.688,4.51175,3.91041666667,3.8195,1.995125,2.53841666667,4.74766666666,6.21241666667,5.10975
443.60,3.34075,4.83920833333,5.00808333333,3.93625,1.70083333333,4.53533333333,3.9285,3.82983333333,2.0073125,2.54425,4.744,6.22066666667,5.11566666667
443.95,3.33825,4.81929166667,4.99125,3.91516666667,1.69733333334,4.533,3.92175,3.82116666666,2.00458333333,2.53266666666,4.73191666667,6.19675,5.11275
444.31,3.35,4.796625,4.96366666666,3.89275,1.69458333333,4.52941666666,3.91975,3.80725,1.9990625,2.52066666667,4.72066666667,6.18958333334,5.11025
444.66,3.36466666667,4.78029166667,4.9555,3.89825,1.6995,4.54691666667,3.93133333333,3.82358333333,2.00414583333,2.52008333333,4.725,6.19008333333,5.11791666667
445.02,3.3715,4.77204166667,4.93283333334,3.88783333333,1.6955,4.54658333334,3.92858333333,3.82375,2.00770833333,2.511,4.70816666666,6.18858333333,5.11866666667
445.37,3.34175,4.72225,4.89433333334,3.84075,1.66525,4.52441666667,3.892,3.79275,1.988375,2.4835,4.66716666667,6.15875,5.08741666667
445.72,3.34875,4.70966666667,4.889,3.83875,1.67541666667,4.53925,3.89533333333,3.79608333333,2.000375,2.49058333334,4.66475,6.14216666667,5.106
446.08,3.35866666667,4.70741666667,4.87225,3.83575,1.68666666667,4.55066666667,3.89983333334,3.78941666667,1.99904166667,2.49583333333,4.65591666667,6.1215,5.10891666667
446.43,3.3505,4.68379166667,4.85125,3.81458333333,1.68683333333,4.54891666667,3.89816666666,3.769,1.99425,2.47866666667,4.63041666667,6.09583333333,5.09908333333
446.79,3.34966666667,4.668875,4.83116666667,3.80816666667,1.69591666667,4.54908333333,3.8905,3.76166666667,1.98458333333,2.48558333333,4.60541666667,6.08241666667,5.10808333333
447.14,3.35025,4.63608333333,4.80691666667,3.78791666667,1.69275,4.53558333333,3.877,3.75033333333,1.977,2.47925,4.56758333333,6.05316666666,5.09241666667
447.50,3.342,4.61383333334,4.78583333333,3.76483333333,1.68216666667,4.52191666667,3.861,3.73258333333,1.968375,2.46416666667,4.55058333333,6.02883333333,5.0945
447.85,3.33433333333,4.59145833333,4.76783333333,3.75266666667,1.67808333334,4.51925,3.85808333333,3.72508333333,1.9645625,2.46066666666,4.53558333333,6.01283333333,5.09483333333
448.21,3.32433333333,4.57454166667,4.751,3.74858333334,1.66733333333,4.52058333333,3.85416666667,3.71633333333,1.96385416667,2.45383333333,4.52341666667,5.9895,5.09058333333
448.56,3.31608333333,4.54075,4.72891666667,3.72783333333,1.65016666667,4.50891666667,3.8415,3.682,1.94947916666,2.435,4.493,5.96183333333,5.09008333333
448.92,3.33091666667,4.53733333333,4.72791666667,3.72983333334,1.66108333333,4.52275,3.84391666666,3.67408333334,1.96210416667,2.43766666667,4.491,5.94033333334,5.10775
449.27,3.36491666667,4.56758333333,4.74791666667,3.75358333333,1.69591666667,4.56008333334,3.88891666667,3.6955,2.00054166667,2.45458333333,4.51708333334,5.96425,5.14833333333
449.62,3.37966666666,4.56358333333,4.74866666666,3.74625,1.69808333333,4.56175,3.88708333333,3.68883333333,2.01108333333,2.45216666667,4.50666666667,5.96033333333,5.15791666667
449.98,3.38866666667,4.55233333333,4.76458333333,3.749,1.71458333333,4.57483333333,3.89583333333,3.70233333333,2.0289375,2.45675,4.5135,5.97125,5.17941666667
450.33,3.40925,4.561125,4.7805,3.75525,1.73458333334,4.60116666667,3.91033333333,3.71183333333,2.04860416667,2.47183333333,4.53341666667,5.98625,5.20991666667
450.69,3.402,4.54491666667,4.75966666667,3.73883333333,1.7235,4.60266666667,3.911,3.6945,2.04327083333,2.45966666667,4.52841666667,5.97016666667,5.21075
451.04,3.40233333334,4.54816666666,4.74916666667,3.73483333333,1.72733333333,4.61933333333,3.91241666666,3.69316666667,2.0383125,2.45508333333,4.537,5.95341666666,5.21208333334
451.40,3.4045,4.53983333333,4.73666666667,3.7385,1.72608333334,4.62433333333,3.91633333334,3.69683333333,2.04577083333,2.45366666667,4.5305,5.94066666666,5.21941666666
451.75,3.43091666666,4.54158333333,4.74475,3.74716666667,1.73883333333,4.64358333334,3.9215,3.698,2.05229166667,2.462,4.53066666667,5.93266666667,5.23091666667
452.10,3.48041666667,4.56966666667,4.78825,3.77466666666,1.78908333334,4.67716666667,3.95116666667,3.74016666666,2.08116666666,2.51008333333,4.5565,5.96058333333,5.27766666667
452.46,3.48816666667,4.582,4.79616666667,3.77775,1.80675,4.68391666667,3.95591666666,3.74591666666,2.08385416667,2.51175,4.56741666667,5.95866666666,5.27958333333
452.81,3.48808333333,4.57108333333,4.80108333333,3.77983333333,1.82125,4.69108333333,3.96908333333,3.75708333333,2.08389583334,2.516,4.56708333333,5.96825,5.28525
453.17,3.5035,4.56866666667,4.81375,3.80033333333,1.83091666667,4.70258333333,3.972,3.77233333333,2.09520833333,2.52983333334,4.586,5.95616666667,5.295
453.52,3.49483333333,4.56020833333,4.80475,3.8055,1.825,4.69775,3.9745,3.774,2.0860625,2.53325,4.59133333333,5.9565,5.29241666666
453.87,3.49358333334,4.56754166666,4.79925,3.78533333334,1.81525,4.68833333334,3.96733333333,3.76208333333,2.07835416667,2.53675,4.58866666667,5.95841666667,5.28791666667
454.23,3.47916666667,4.543,4.77016666667,3.761,1.79508333333,4.65175,3.94425,3.7535,2.05439583334,2.52091666667,4.56458333334,5.92875,5.26583333334
454.58,3.49991666667,4.55429166666,4.80283333333,3.76833333333,1.80391666667,4.66925,3.96508333333,3.78391666667,2.08091666667,2.53791666667,4.59241666667,5.953,5.28208333334
454.93,3.51008333333,4.55141666667,4.8155,3.78225,1.80991666667,4.66891666667,3.97441666667,3.7915,2.08466666667,2.55058333333,4.59641666667,5.97266666666,5.298
455.29,3.51933333334,4.58016666667,4.83975,3.79458333333,1.82891666667,4.68725,3.988,3.80866666667,2.089625,2.57458333333,4.60733333333,5.9955,5.30116666667
455.64,3.49283333333,4.56366666667,4.82066666667,3.77083333333,1.81216666667,4.65766666667,3.96966666667,3.80775,2.06185416666,2.56116666667,4.60358333333,6.0005,5.28933333333
456.00,3.45858333333,4.54841666667,4.79375,3.75441666667,1.78683333334,4.63475,3.9555,3.791,2.036625,2.53,4.58658333333,5.993,5.26033333333
456.35,3.46275,4.572375,4.81633333333,3.76958333333,1.78925,4.647,3.986,3.82083333333,2.05797916667,2.55658333333,4.60125,6.00833333333,5.27008333333
456.70,3.45925,4.589,4.82958333333,3.76866666667,1.77425,4.64475,3.992,3.84233333333,2.05697916667,2.55691666667,4.6085,6.02308333334,5.27241666667
457.06,3.47316666667,4.60733333333,4.84808333333,3.78908333333,1.77908333333,4.65766666666,4.00408333333,3.86633333333,2.053125,2.5705,4.62283333333,6.06883333334,5.26533333333
457.41,3.46475,4.628,4.85691666667,3.80041666667,1.77891666667,4.66633333333,4.02008333333,3.87633333333,2.04225,2.55908333333,4.62691666667,6.08875,5.2645
457.76,3.46116666667,4.641,4.86608333334,3.83733333333,1.76633333333,4.66208333333,4.02941666667,3.89208333333,2.04220833334,2.55308333333,4.63916666667,6.11416666666,5.27466666667
458.12,3.45791666667,4.657625,4.89141666667,3.85816666667,1.76291666667,4.66958333333,4.038,3.91733333333,2.04327083333,2.56208333333,4.66008333333,6.1375,5.26983333334
458.47,3.43991666667,4.6695,4.88866666667,3.86225,1.75066666667,4.64091666667,4.02675,3.91266666667,2.01666666666,2.55041666667,4.65375,6.14166666667,5.25191666667
458.82,3.43366666667,4.68516666667,4.91508333333,3.87583333334,1.74708333333,4.63458333333,4.03716666667,3.925,2.01747916666,2.54825,4.66575,6.15608333334,5.25591666667
459.18,3.40708333334,4.67275,4.90333333334,3.86383333333,1.71708333333,4.60733333333,4.03441666666,3.91775,1.99191666667,2.52466666667,4.65733333333,6.15766666667,5.23775
459.53,3.41466666667,4.712,4.92941666667,3.89616666667,1.72191666667,4.61025,4.05416666667,3.94175,2.0035,2.53708333333,4.68025,6.17716666667,5.24266666667
459.88,3.41508333333,4.73191666667,4.95675,3.91616666667,1.7235,4.6085,4.06633333333,3.96083333333,2.00229166667,2.54525,4.69933333333,6.19691666666,5.24516666667
460.24,3.41216666667,4.73245833333,4.96158333333,3.92025,1.72141666667,4.58616666667,4.05983333333,3.96391666667,1.9930625,2.53783333334,4.70866666666,6.22375,5.22683333333
