wavelength,Back_MelRicm,Belly_MelRicm,Breast_MelRicm,Crissum_MelRicm,Crown_MelRicm,DorTail_MelRicm,Rump_MelRicm,Throat_MelRicm,WingTip_MelRicm
771.32,2.93866666667,0.570333333333,0.241333333333,1.42566666667,0.482333333333,2.52233333333,-2.303,0.943,11.4253333333
771.63,3.75533333333,1.36966666667,0.773,2.27533333333,1.59033333333,3.534,-0.684666666667,1.723,12.304
771.94,3.67866666667,1.18166666667,0.87,2.94333333333,2.51933333333,3.94666666667,0.156,1.96233333333,12.3743333333
772.25,3.25333333333,0.435,0.847666666667,2.291,2.58866666667,3.59666666667,-0.206,1.512,12.486
772.56,3.63233333333,0.228666666667,0.205333333333,1.46233333333,3.22133333333,3.51866666667,-0.753666666667,0.777,12.04
772.87,3.44666666667,-0.462666666667,-0.115666666667,0.809666666667,3.493,2.799,-1.11033333333,0.139,11.566
773.18,2.77566666667,-1.44733333333,0.166,-0.427333333333,3.36866666667,1.51833333333,-1.39966666667,-0.403333333333,10.7476666667
773.50,1.207,-2.53433333333,-0.555333333333,-1.66533333333,2.77566666667,0.313666666667,-1.66566666667,-1.231,10.0893333333
773.81,1.60933333333,-1.78033333333,-0.0976666666667,-1.80466666667,3.46266666667,0.609666666667,-1.34133333333,-0.634,10.4606666667
774.12,1.827,-1.531,0.938333333333,-2.59233333333,3.92633333333,0.864333333333,-0.494,-0.765333333333,10.4196666667
774.43,2.383,-0.521333333333,1.46433333333,-2.85433333333,4.269,1.14166666667,0.322666666667,-0.521,10.9206666667
774.74,2.14333333333,-0.327666666667,1.084,-2.82366666667,4.261,1.26066666667,0.605333333333,-0.857333333333,10.9933333333
775.05,1.654,-0.330666666667,1.196,-3.68966666667,4.07133333333,0.509,0.509,-1.27233333333,10.509
775.36,3.217,0.937,2.65966666667,-3.09033333333,4.61033333333,1.393,1.469,-0.152333333333,10.917
775.67,3.855,2.318,3.57733333333,-2.01566666667,5.11433333333,2.167,2.948,0.201666666667,11.212
775.98,4.588,3.80233333333,5.17133333333,-0.659,6.15966666667,2.28133333333,4.411,1.62233333333,11.7363333333
776.30,5.069,4.719,5.84266666667,-0.149666666667,6.392,2.64633333333,4.894,2.09733333333,12.3596666667
776.61,4.282,5.30266666667,5.178,-0.249,5.925,2.639,4.904,1.27,12.3973333333
776.92,3.78733333333,4.615,4.16333333333,-0.627333333333,5.443,1.55533333333,4.08833333333,0.627,11.7633333333
777.23,5.518,5.742,5.44366666667,0.497,6.96,2.983,5.84166666667,1.64066666667,12.702
777.54,6.69133333333,7.28166666667,6.42066666667,2.41066666667,8.29,4.059,6.98633333333,3.198,13.9483333333
777.85,7.70733333333,7.38533333333,6.74133333333,2.875,8.87233333333,4.709,7.212,3.46966666667,14.3493333333
778.16,7.67133333333,7.37433333333,6.70633333333,2.47433333333,8.785,4.479,7.37433333333,3.61266666667,14.353
778.47,7.49833333333,7.84466666667,6.533,3.06866666667,8.73533333333,4.949,7.597,3.26633333333,15.2683333333
778.78,6.742,7.719,5.99,2.882,8.62166666667,4.51133333333,7.04233333333,2.35566666667,15.564
779.09,6.28933333333,7.57233333333,5.55933333333,2.33933333333,8.57866666667,4.45266666667,7.27033333333,2.71733333333,15.522
779.40,6.692,7.81166666667,5.39433333333,2.468,8.24433333333,5.26733333333,8.32033333333,3.18033333333,16.1833333333
779.71,7.50833333333,8.41766666667,5.61166666667,2.88366666667,8.78166666667,6.495,8.85933333333,3.63733333333,16.6016666667
780.02,8.706,8.732,6.98033333333,4.157,9.54266666667,7.18966666667,9.22866666667,4.366,17.359
780.33,10.566,10.0986666667,9.216,5.52966666667,10.9293333333,8.74866666667,10.696,5.218,18.7436666667
780.64,10.0343333333,9.92866666667,8.737,4.97733333333,10.6433333333,7.86366666667,9.95466666667,4.23633333333,18.9036666667
780.95,9.98933333333,9.80233333333,8.30666666667,3.98,10.55,7.90566666667,9.13466666667,3.44533333333,18.777
781.26,9.481,10.3186666667,8.59,4.052,10.832,6.88833333333,9.022,3.26866666667,18.7193333333
781.57,9.679,10.6036666667,8.51033333333,4.40466666667,11.5006666667,6.47066666667,9.054,3.39833333333,19.2223333333
781.88,9.96633333333,10.525,8.43133333333,4.27133333333,11.9766666667,6.337,9.101,3.54533333333,18.1463333333
782.19,10.2083333333,10.66,8.62966666667,4.00433333333,12.1826666667,6.09166666667,9.419,3.97633333333,17.6253333333
782.50,9.307,10.2806666667,8.82033333333,4.26666666667,12.285,6.529,8.73433333333,3.29333333333,17.2966666667
782.81,8.55666666667,10.4006666667,9.104,4.408,12.3016666667,6.108,7.72133333333,2.18966666667,16.71
783.12,9.799,11.2433333333,10.1386666667,6.23033333333,13.6503333333,6.68333333333,8.94933333333,3.17166666667,17.389
783.43,10.9033333333,12.4326666667,11.0166666667,7.27866666667,15.0096666667,7.73166666667,10.705,4.75766666667,17.7573333333
783.74,11.8806666667,13.457,11.5146666667,8.61466666667,16.188,8.784,11.1206666667,5.63066666667,18.4966666667
784.05,11.61,13.7003333333,11.469,8.67233333333,15.65,8.92666666667,11.0453333333,5.73466666667,18.1356666667
784.36,11.907,13.555,12.02,9.63333333333,15.8283333333,9.00833333333,11.6223333333,6.10966666667,18.1303333333
784.67,12.3843333333,14.1533333333,12.974,10.4463333333,16.8213333333,10.5023333333,12.6086666667,7.161,18.2533333333
784.98,12.943,14.644,13.919,11.325,17.0713333333,11.799,12.999,7.364,18.187
785.29,13.3883333333,14.9586666667,14.7656666667,11.5153333333,16.9973333333,10.7436666667,13.113,6.66666666667,18.705
785.60,13.6773333333,15.1516666667,15.4246666667,12.6673333333,17.3083333333,11.111,13.1586666667,6.11533333333,19.3013333333
785.91,15.7303333333,16.613,16.6933333333,13.483,17.7903333333,11.8513333333,14.473,7.41066666667,20.6796666667
786.22,15.8283333333,16.719,16.4306666667,13.4433333333,17.505,12.5526666667,14.832,7.57333333333,21.3576666667
786.53,15.256,16.6403333333,16.4316666667,12.879,16.902,12.513,14.786,7.52333333333,21.3686666667
786.84,14.9506666667,16.251,15.8866666667,12.2726666667,15.757,12.1426666667,14.483,6.89033333333,21.737
787.14,14.2893333333,15.677,15.2916666667,11.5906666667,14.752,11.8993333333,14.135,7.01633333333,21.7683333333
787.45,14.572,15.41,15.5876666667,12.3886666667,15.461,12.7443333333,14.3943333333,7.23566666667,22.011
787.76,14.6023333333,15.6093333333,16.1126666667,12.588,15.6596666667,13.4943333333,14.5266666667,7.37633333333,22.3566666667
788.07,14.8176666667,15.5973333333,16.2516666667,12.981,15.4463333333,13.9876666667,14.1636666667,7.52233333333,22.9433333333
788.38,14.801,15.2513333333,15.803,12.597,15.0513333333,13.849,14.525,7.81366666667,22.5396666667
788.69,14.468,15.2173333333,15.1173333333,12.469,15.2923333333,15.1423333333,14.218,8.446,22.5386666667
789.00,13.7906666667,15.4483333333,14.569,11.6553333333,15.3983333333,14.896,14.4686666667,8.641,22.4316666667
789.31,13.535,15.202,13.8636666667,12.1966666667,15.303,15.101,14.0406666667,8.409,21.9696666667
789.62,14.1793333333,14.9743333333,14.1536666667,12.5386666667,15.6153333333,15.5383333333,13.795,9.25633333333,21.974
789.92,13.6753333333,14.9446666667,13.96,12.5096666667,15.333,15.9546666667,13.779,9.376,21.9373333333
790.23,13.5063333333,14.6076666667,13.6903333333,12.641,15.867,15.972,13.087,10.0443333333,21.6363333333
790.54,13.2683333333,14.8116666667,13.1596666667,12.5373333333,16.572,15.5696666667,13.1056666667,10.1543333333,21.2563333333
790.85,12.6236666667,14.8793333333,12.569,12.6236666667,16.254,14.8793333333,12.6513333333,9.736,20.407
791.16,12.0726666667,14.3906666667,11.0826666667,11.7046666667,15.6063333333,14.2213333333,11.9306666667,9.41433333333,20.3276666667
791.47,11.6593333333,13.6453333333,10.3546666667,11.9433333333,14.7516666667,14.099,11.6596666667,8.681,20.227
791.78,11.7476666667,13.0496666667,10.0983333333,12.2973333333,14.0913333333,14.323,10.8216666667,8.449,20.4283333333
792.08,10.9266666667,12.6163333333,9.936,12.2666666667,13.2576666667,13.8983333333,10.0816666667,8.88666666667,19.7263333333
792.39,11.2873333333,11.905,9.72966666667,12.4633333333,12.6983333333,15.0206666667,9.465,9.25933333333,19.518
792.70,10.204,10.3223333333,8.962,10.825,11.5053333333,13.931,8.252,8.42933333333,18.545
793.01,10.2676666667,10.5913333333,8.79666666667,10.709,10.709,14.3866666667,8.385,8.679,18.329
793.32,9.91,9.76,7.868,10.3603333333,9.78966666667,14.7446666667,7.898,8.198,18.1983333333
793.62,9.83533333333,10.075,8.251,10.2836666667,9.53666666667,15.366,8.55033333333,8.16166666667,17.9966666667
793.93,10.1963333333,10.0773333333,8.94466666667,10.6143333333,9.034,16.428,8.557,8.37833333333,18.1573333333
794.24,10.632,9.25433333333,9.314,9.70366666667,7.48733333333,16.2626666667,8.02633333333,8.805,18.0593333333
794.55,11.2686666667,8.63666666667,9.731,10.2926666667,6.80266666667,16.3853333333,7.335,9.08,17.48
794.86,11.6683333333,8.684,9.49,10.176,6.565,16.4126666667,7.40066666667,9.639,17.3083333333
795.16,11.589,9.05,9.707,10.872,7.22833333333,16.7266666667,7.348,9.13966666667,17.3236666667
795.47,12.44,8.18333333333,9.20233333333,10.6116666667,6.23533333333,16.8166666667,7.19433333333,7.94333333333,16.8163333333
795.78,13.077,8.996,9.80033333333,11.677,6.37466666667,17.069,7.47666666667,7.83466666667,17.2473333333
796.09,13.238,9.988,9.95833333333,12.6416666667,6.55933333333,18.247,7.603,8.885,18.396
796.40,12.9963333333,9.266,9.77733333333,12.6656666667,6.49833333333,18.0506666667,6.94933333333,8.544,18.893
796.70,13.0176666667,8.75766666667,9.77066666667,12.7196666667,6.196,17.0093333333,6.07666666667,8.281,18.3793333333
797.01,12.9476666667,7.97933333333,8.672,12.2853333333,4.968,16.5916666667,4.21566666667,7.73833333333,18.639
797.32,12.62,7.194,7.70366666667,11.8106666667,4.40666666667,16.0373333333,3.32766666667,7.61366666667,18.885
797.63,12.511,7.179,7.298,11.7963333333,5.63,16.9793333333,3.33633333333,7.50666666667,19.2733333333
797.93,11.747,7.692,7.096,11.3596666667,6.08233333333,16.9943333333,3.81633333333,7.48366666667,19.529
798.24,10.709,6.09333333333,5.70133333333,9.41166666667,4.64533333333,15.8676666667,1.87066666667,5.852,18.6126666667
798.55,11.1213333333,5.21033333333,4.296,8.714,3.50366666667,14.717,1.52333333333,6.70333333333,18.1293333333
798.85,11.7396666667,5.93133333333,4.54133333333,9.97833333333,4.72666666667,15.2613333333,2.224,7.90866666667,19.4006666667
799.16,10.985,3.37766666667,2.36733333333,8.39633333333,4.356,13.731,0.252666666667,7.134,17.8346666667
799.47,10.1,0.871333333333,0.451666666667,7.228,3.74333333333,11.681,-1.29066666667,4.937,16.2956666667
799.78,8.812,-0.198333333333,-1.22133333333,5.57766666667,2.40966666667,9.769,-2.54133333333,3.33333333333,14.6203333333
800.08,9.03,-0.738666666667,-1.779,5.43833333333,2.18166666667,9.90266666667,-2.38333333333,3.021,14.8706666667
800.39,8.384,-1.07766666667,-1.81833333333,5.35366666667,2.59266666667,10.101,-2.054,3.367,14.175
800.70,8.04466666667,-1.392,-1.833,5.024,2.30833333333,9.74166666667,-2.30833333333,3.36033333333,13.408
801.00,8.889,-0.937666666667,-2.36066666667,4.896,1.493,9.61766666667,-2.46533333333,4.09733333333,13.1943333333
801.31,8.14566666667,-2.42933333333,-4.28733333333,3.32266666667,0.393,8.71766666667,-3.96566666667,2.32233333333,11.2896666667
801.62,7.74,-2.19066666667,-3.76066666667,3.724,-0.146,8.945,-4.08933333333,2.26366666667,10.5876666667
801.92,6.65166666667,-2.48966666667,-3.382,2.93566666667,0.037,9.29033333333,-4.71933333333,1.07766666667,10.4053333333
802.23,5.742,-2.983,-3.09466666667,1.715,-0.894666666667,8.68733333333,-6.003,0.112,9.76866666667
802.54,5.778,-1.66666666667,-2.25933333333,2.556,-2.0,10.185,-5.14833333333,0.666666666667,11.0
802.84,4.69733333333,-1.66633333333,-2.197,1.62866666667,-3.144,9.96233333333,-6.061,-0.076,11.212
803.15,4.92133333333,-1.84533333333,-2.845,1.269,-3.22933333333,9.95766666667,-6.68966666667,-0.730666666667,10.919
803.46,3.87133333333,-1.74233333333,-3.75533333333,0.503333333333,-2.90366666667,8.59466666667,-7.85933333333,-2.013,10.4916666667
803.76,3.27033333333,-3.07333333333,-5.67366666667,-0.867,-3.94,7.762,-8.51066666667,-4.137,10.0473333333
804.07,0.725666666667,-5.36066666667,-8.34333333333,-2.378,-5.68333333333,5.60266666667,-10.52,-8.021,8.26266666667
804.38,-0.686,-5.77066666667,-8.59566666667,-2.54233333333,-5.811,4.72133333333,-11.5413333333,-9.564,8.273
804.68,-0.887666666667,-5.85133333333,-8.31333333333,-1.85633333333,-5.40766666667,3.79366666667,-11.461,-8.676,9.28166666667
804.99,-2.89666666667,-6.60933333333,-10.2816666667,-4.24333333333,-6.24233333333,1.795,-12.4436666667,-9.66966666667,8.28233333333
805.30,-4.323,-7.47466666667,-10.99,-5.293,-7.43433333333,0.242333333333,-14.101,-10.1413333333,7.59633333333
805.60,-5.83433333333,-9.017,-11.5873333333,-6.079,-6.97666666667,-0.652666666667,-14.647,-10.4853333333,7.22166666667
805.91,-7.175,-10.865,-12.054,-8.856,-7.503,-3.239,-16.318,-12.177,4.838
806.21,-5.28433333333,-11.423,-10.813,-8.455,-6.09766666667,-2.15433333333,-15.732,-9.47166666667,5.244
806.52,-5.29566666667,-13.136,-9.85233333333,-8.41566666667,-5.70633333333,-2.05266666667,-16.3796666667,-8.70266666667,5.17233333333
806.83,-5.38033333333,-14.796,-10.1723333333,-9.248,-6.51533333333,-2.312,-17.5703333333,-8.19666666667,4.45566666667
807.13,-5.971,-15.8076666667,-10.1806666667,-10.438,-7.56033333333,-3.17866666667,-18.5566666667,-9.278,3.86633333333
807.44,-7.25,-16.6666666667,-11.052,-11.848,-8.488,-3.89033333333,-19.452,-9.32766666667,3.006
807.74,-9.49766666667,-19.224,-12.5113333333,-13.836,-9.54333333333,-6.80366666667,-20.5936666667,-10.9133333333,1.32433333333
808.05,-11.1266666667,-21.6356666667,-14.408,-15.121,-11.555,-7.75066666667,-22.5393333333,-12.3156666667,-0.570666666667
808.35,-8.757,-20.7626666667,-13.6063333333,-12.335,-9.41633333333,-6.16733333333,-19.9623333333,-10.2636666667,0.518
808.66,-9.71,-22.4636666667,-15.652,-14.1543333333,-12.0286666667,-6.763,-20.6276666667,-12.705,-1.64266666667
808.97,-8.98766666667,-21.926,-15.2593333333,-13.7283333333,-13.432,-6.22233333333,-18.6666666667,-12.6416666667,-1.82733333333
809.27,-11.838,-23.9876666667,-17.03,-14.382,-14.8496666667,-7.73633333333,-18.6916666667,-14.59,-2.02466666667
809.58,-13.032,-21.3913333333,-18.2243333333,-14.1746666667,-14.9533333333,-9.60533333333,-17.5493333333,-15.836,-3.998
809.88,-12.5,-18.496,-16.4636666667,-12.7033333333,-12.8046666667,-10.6203333333,-15.0913333333,-14.177,-2.998
810.19,-12.7376666667,-17.103,-15.2026666667,-12.686,-12.0696666667,-10.0666666667,-13.5076666667,-13.7133333333,-3.33866666667
810.49,-12.159,-15.1983333333,-14.4253333333,-11.592,-9.68566666667,-10.5096666667,-13.447,-11.695,-2.576
810.80,-11.2463333333,-14.1843333333,-13.07,-10.588,-8.612,-10.841,-13.2216666667,-10.9926666667,-1.87433333333
811.10,-10.1756666667,-12.5816666667,-11.6793333333,-9.87466666667,-8.421,-9.42333333333,-12.6316666667,-9.47366666667,-1.40366666667
811.41,-8.443,-9.663,-8.541,-8.34566666667,-5.75866666667,-7.41833333333,-10.1026666667,-7.95533333333,0.927333333333
811.71,-8.743,-8.793,-7.7,-9.14066666667,-5.564,-9.041,-10.8296666667,-8.495,1.59
812.02,-6.90333333333,-6.361,-5.42433333333,-7.98833333333,-2.51466666667,-8.925,-9.51666666667,-5.67066666667,3.45166666667
812.32,-7.10066666667,-5.67033333333,-6.31133333333,-8.777,-1.03566666667,-9.81266666667,-11.2426666667,-6.01566666667,3.84633333333
812.63,-5.49033333333,-3.72533333333,-5.784,-7.99,0.735333333333,-8.97066666667,-10.1963333333,-5.49033333333,5.19633333333
812.93,-6.77866666667,-6.06533333333,-5.86133333333,-9.735,-0.509666666667,-9.12333333333,-12.3853333333,-8.155,5.301
813.24,-7.712,-6.31466666667,-5.849,-10.8696666667,-0.0516666666667,-8.799,-12.3706666667,-8.747,5.642
813.54,-8.77733333333,-7.36666666667,-6.79233333333,-12.3823333333,-0.522333333333,-11.076,-13.6363333333,-9.77,5.22466666667
813.85,-8.33333333333,-7.06733333333,-5.22133333333,-12.289,-0.369,-10.3376666667,-12.6053333333,-9.91566666667,5.696
814.15,-6.44666666667,-4.979,-2.77766666667,-11.5303333333,1.52,-8.753,-10.0106666667,-8.85733333333,6.70866666667
814.46,-7.342,-6.21666666667,-3.10833333333,-12.7546666667,0.964666666667,-9.7,-10.8253333333,-10.0216666667,6.806
814.76,-7.45533333333,-6.64533333333,-3.45766666667,-14.5326666667,0.918666666667,-11.7233333333,-11.0753333333,-10.427,5.61866666667
815.07,-5.059,-5.005,-1.43766666667,-12.2473333333,3.78066666667,-8.892,-8.67933333333,-8.57266666667,8.25333333333
815.37,-4.509,-4.187,-0.161,-10.5206666667,4.831,-7.354,-6.92433333333,-9.66166666667,10.0913333333
815.68,-3.77366666667,-3.56366666667,1.677,-9.11966666667,5.50333333333,-7.39,-5.03133333333,-8.281,11.635
815.98,-2.24333333333,-1.66933333333,3.59933333333,-6.83366666667,7.19866666667,-4.85133333333,-3.33833333333,-6.15566666667,13.1453333333
816.29,0.254333333333,0.914333333333,5.183,-4.16666666667,8.99366666667,-2.43933333333,0.101666666667,-4.01433333333,14.6343333333
816.59,2.259,1.85766666667,5.52233333333,-2.96166666667,8.032,-0.251,1.90766666667,-5.37133333333,14.4073333333
816.89,5.547,4.55666666667,7.28066666667,0.099,9.90566666667,2.72433333333,4.606,-4.25933333333,16.9883333333
817.20,5.795,4.74133333333,7.37566666667,2.203,10.0576666667,2.68166666667,6.46566666667,-3.40066666667,16.954
817.50,6.31266666667,5.26066666667,7.269,3.01266666667,9.56466666667,4.16033333333,7.652,-3.156,17.2163333333
817.81,6.73133333333,5.763,6.73133333333,3.64233333333,9.636,4.61033333333,8.71366666667,-3.043,17.5656666667
818.11,7.39766666667,5.48133333333,6.86266666667,5.303,10.517,5.437,9.44733333333,-3.34233333333,18.6273333333
818.41,7.05633333333,4.199,6.06033333333,4.762,9.221,5.84433333333,9.00433333333,-3.80966666667,16.71
818.72,7.917,4.872,5.88733333333,5.07533333333,9.379,5.887,9.29733333333,-2.03,16.0376666667
819.02,8.21666666667,5.257,6.075,5.10133333333,8.72266666667,6.26966666667,9.65733333333,-2.37533333333,15.226
819.33,9.15533333333,6.46833333333,7.105,5.72633333333,8.44833333333,6.15066666667,10.145,-1.237,15.7656666667
819.63,8.90333333333,7.43533333333,7.90366666667,6.59133333333,8.90333333333,6.31066666667,10.3093333333,0.343666666667,17.3066666667
819.93,8.90666666667,8.48,8.45333333333,6.93333333333,9.17333333333,6.74666666667,10.16,2.10666666667,19.0666666667
820.24,7.47933333333,7.50166666667,7.81433333333,6.45233333333,7.993,6.29633333333,9.44433333333,1.764,18.4193333333
820.54,7.87366666667,8.13333333333,7.892,6.77833333333,7.96666666667,6.64766666667,8.82066666667,2.43266666667,18.607
820.85,8.52566666667,8.69866666667,8.43133333333,7.83466666667,8.43133333333,7.14366666667,8.79266666667,3.58,19.124
821.15,9.56033333333,9.62766666667,9.30466666667,8.98233333333,9.61433333333,8.51166666667,9.708,5.123,20.1153333333
821.45,9.81366666667,10.2236666667,9.47366666667,9.42666666667,9.614,9.075,10.001,5.73333333333,20.2836666667
821.76,9.715,10.4746666667,9.75733333333,9.86266666667,9.62066666667,8.97666666667,10.0946666667,6.15,20.707
822.06,9.506,10.3796666667,9.95266666667,9.95233333333,9.564,9.059,9.92333333333,6.292,20.6426666667
822.36,9.94566666667,10.5266666667,10.2906666667,10.2,9.83666666667,9.664,9.873,6.77566666667,20.745
822.67,10.1006666667,10.415,10.3276666667,10.2836666667,9.86466666667,9.82966666667,9.95166666667,6.981,20.8386666667
822.97,10.3263333333,10.499,10.3606666667,10.3,10.1103333333,9.955,10.0416666667,7.12566666667,21.049
823.27,10.5073333333,10.638,10.194,10.3336666667,10.2636666667,9.846,10.0113333333,7.043,20.693
823.58,10.787,11.174,10.4453333333,10.6523333333,10.562,10.0403333333,10.1573333333,7.575,20.9626666667
823.88,10.898,11.3656666667,10.669,10.8503333333,10.6403333333,10.249,10.5163333333,7.701,21.128
824.18,10.8693333333,11.3596666667,10.8283333333,10.8996666667,10.9406666667,10.2966666667,10.9303333333,7.52566666667,21.309
824.49,11.0593333333,11.394,10.992,10.97,10.8803333333,9.921,10.959,7.22,20.9576666667
824.79,11.52,11.8633333333,11.7286666667,11.385,11.2746666667,10.0233333333,11.3483333333,7.43466666667,21.0523333333
825.09,12.0933333333,12.3723333333,12.1333333333,11.8146666667,11.775,10.514,11.6953333333,7.27466666667,21.0543333333
825.39,12.6696666667,12.7276666667,12.3663333333,12.1066666667,12.1066666667,10.7503333333,12.2653333333,7.15733333333,21.5006666667
825.70,12.4903333333,12.798,12.183,12.1366666667,11.8443333333,9.73666666667,12.4443333333,6.599,21.2433333333
826.00,12.2433333333,12.546,11.8446666667,11.8763333333,11.5416666667,9.389,11.9876666667,6.36033333333,20.947
826.30,12.6813333333,12.972,12.1006666667,12.4236666667,11.5846666667,9.48666666667,12.391,6.454,20.7323333333
826.61,13.0603333333,13.1743333333,12.687,13.4666666667,11.8096666667,9.95766666667,12.6543333333,7.14766666667,21.0203333333
826.91,14.0326666667,13.317,12.9916666667,14.0,12.3253333333,10.2923333333,12.748,6.89433333333,21.008
827.21,14.4976666667,13.6986666667,12.981,14.6446666667,12.997,10.796,13.0463333333,6.73533333333,21.2816666667
827.51,15.0766666667,14.3516666667,13.2146666667,15.2906666667,13.2803333333,11.2703333333,13.182,7.01933333333,21.2723333333
827.82,14.69,14.4053333333,12.814,15.3266666667,13.1493333333,11.34,13.0653333333,6.918,21.6246666667
828.12,14.909,14.1816666667,12.6233333333,15.3073333333,13.143,11.134,12.6583333333,6.788,21.9563333333
828.42,15.1566666667,14.8453333333,12.9233333333,15.3396666667,13.4173333333,11.6233333333,12.6306666667,7.23033333333,22.4416666667
828.72,15.6693333333,16.2693333333,13.3836666667,15.9593333333,14.1386666667,11.9116666667,13.19,7.41833333333,23.165
829.02,15.7476666667,16.8546666667,13.325,16.3533333333,14.5156666667,12.5943333333,13.7216666667,7.456,23.851
829.33,16.392,18.3583333333,13.8086666667,17.398,15.775,13.0776666667,14.7233333333,7.54466666667,24.4626666667
829.63,16.6796666667,18.8743333333,13.5753333333,17.5123333333,15.7963333333,13.6263333333,14.585,6.813,24.4766666667
829.93,16.8496666667,19.245,13.356,16.878,16.202,14.229,14.6516666667,5.74833333333,24.7393333333
830.23,16.943,20.4726666667,14.1193333333,17.25,16.9736666667,15.0703333333,15.5003333333,6.415,25.4756666667
830.54,17.521,20.5693333333,14.2043333333,16.2813333333,17.0516666667,14.8743333333,15.1423333333,6.59966666667,25.6283333333
830.84,18.2503333333,20.4826666667,13.319,15.047,17.3146666667,15.6943333333,15.4426666667,7.66766666667,26.566
831.14,18.7103333333,20.9973333333,13.1233333333,13.9486666667,17.5103333333,16.0103333333,15.4106666667,6.93633333333,26.809
831.44,17.833,21.0306666667,12.0766666667,13.356,17.0806666667,16.253,15.7636666667,6.396,25.771
831.74,16.8296666667,19.8336666667,10.315,13.283,16.0333333333,14.8753333333,15.6353333333,5.17533333333,24.5386666667
832.04,15.804,17.5296666667,9.21333333333,13.9063333333,14.562,14.6656666667,14.2856666667,5.00366666667,23.0503333333
832.35,16.4063333333,17.2523333333,9.40733333333,14.811,14.7136666667,14.8113333333,14.095,5.76166666667,22.4606666667
832.65,16.4663333333,16.3436666667,9.11033333333,14.589,14.2813333333,14.5276666667,13.5733333333,5.78633333333,21.9453333333
832.95,16.153,16.096,9.73166666667,15.0683333333,14.2123333333,15.0113333333,13.4986666667,7.106,22.089
833.25,15.5733333333,15.44,9.86666666667,14.9866666667,13.0666666667,14.32,13.6266666667,8.10666666667,22.1333333333
833.55,14.8463333333,14.359,8.82033333333,14.4103333333,11.949,13.4613333333,12.9746666667,7.872,21.5896666667
833.85,14.746,14.052,9.29366666667,14.523,11.2763333333,13.1843333333,12.8623333333,8.05466666667,21.5613333333
834.16,13.6386666667,12.742,9.01166666667,14.3413333333,10.368,11.628,11.337,6.54066666667,20.3006666667
834.46,12.6646666667,12.0546666667,8.85766666667,14.739,9.37,11.5666666667,10.493,6.19833333333,19.4483333333
834.76,12.2436666667,11.394,8.39566666667,14.4176666667,8.196,11.5443333333,10.12,6.02166666667,19.3656666667
835.06,11.3436666667,9.71566666667,7.752,13.5656666667,7.39033333333,11.0853333333,9.30233333333,6.124,18.398
835.36,11.7566666667,10.3043333333,8.044,12.9136666667,7.74833333333,11.945,9.30866666667,6.61833333333,18.671
835.66,10.44,9.836,6.845,11.8203333333,7.10366666667,11.6193333333,8.11066666667,5.982,18.3203333333
835.96,9.58966666667,9.55866666667,5.85166666667,11.8566666667,5.97466666667,11.428,6.924,5.85166666667,18.2903333333
836.26,8.528,8.088,3.587,10.9306666667,4.80533333333,10.1183333333,5.00833333333,3.858,17.2253333333
836.57,8.16566666667,7.01,1.827,11.5586666667,4.959,10.328,3.46733333333,2.12533333333,17.2633333333
836.87,6.924,5.354,0.886,11.1913333333,4.75033333333,10.306,2.979,1.97233333333,16.908
837.17,6.20033333333,4.61733333333,-0.395666666667,11.6536666667,4.66133333333,9.93866666667,2.15466666667,2.023,16.2266666667
837.47,6.817,5.971,-0.188,11.6126666667,5.45366666667,11.2833333333,3.103,3.29066666667,17.2076666667
837.77,7.30066666667,4.851,-0.384333333333,11.2873333333,6.72433333333,11.287,3.69833333333,4.08266666667,17.5793333333
838.07,6.17266666667,3.16066666667,-1.38266666667,10.3703333333,7.012,9.38266666667,1.82733333333,4.04933333333,15.9996666667
838.37,6.65633333333,1.976,-2.184,9.88033333333,5.928,9.46433333333,-0.000333333333333,2.912,15.7566666667
838.67,4.30966666667,-1.03633333333,-3.928,8.01933333333,4.85566666667,6.81933333333,-1.30933333333,1.20033333333,14.6756666667
838.97,4.084,-3.201,-4.415,5.96033333333,3.201,6.07066666667,-1.37966666667,-0.496666666667,14.128
839.27,4.949,-5.347,-4.72133333333,3.58366666667,1.99066666667,5.518,-1.13766666667,-0.967,13.0833333333
839.57,6.45533333333,-4.00666666667,-1.892,4.67466666667,3.72833333333,6.511,2.17066666667,2.44833333333,15.2476666667
839.87,5.269,-4.54766666667,-3.55,3.16166666667,3.38333333333,5.87933333333,1.27566666667,2.27433333333,12.7013333333
840.17,4.86833333333,-5.44133333333,-6.81566666667,0.973666666667,1.14566666667,5.89933333333,-0.171666666667,1.26,11.741
840.47,1.092,-8.506,-10.0573333333,-2.41366666667,-2.069,4.71266666667,-3.21866666667,-2.069,9.59766666667
840.77,0.810333333333,-10.0116666667,-9.95366666667,-2.89333333333,-3.00933333333,5.09266666667,-3.47233333333,-2.141,8.97
841.07,0.896,-10.9916666667,-11.589,-3.226,-4.00233333333,4.36066666667,-3.823,-2.15066666667,8.602
841.37,1.593,-10.723,-11.0296666667,-1.838,-5.45333333333,7.23066666667,-2.94133333333,-3.00233333333,9.68133333333
841.67,1.06133333333,-10.05,-11.1736666667,-0.999,-5.743,7.678,-2.49666666667,-2.12266666667,10.3623333333
841.97,1.02166666667,-11.4303333333,-12.005,0.191666666667,-7.727,8.10966666667,-2.49066666667,-2.55433333333,10.5363333333
