wavelength,Back_PooCinm,Belly_PooCinm,Breast_PooCinm,Crissum_PooCinm,Crown_PooCinm,DorTail_PooCinm,Patch10_PooCinm,Rump_PooCinm,Throat_PooCinm,WingTip_PooCinm
389.91,9.70006666667,34.7562,33.947,31.2702,8.17133333333,9.89026666667,35.3925333333,12.4837777778,34.5034666667,6.06333333333
390.27,9.66113333333,34.8594,34.0926666667,31.3441333333,8.16846666666,9.88646666667,35.4486,12.4691333333,34.5789,6.02013333333
390.63,9.67666666667,34.9313333333,34.1858666667,31.3994,8.18300000001,9.91866666667,35.4956666667,12.4766222222,34.7032666667,6.01713333333
391.00,9.70126666665,35.0265333333,34.2985333333,31.4882,8.18746666667,9.9494,35.5832,12.4934888889,34.8287,6.02133333333
391.36,9.72413333333,35.1054,34.3848666666,31.5450666667,8.20453333333,9.96186666666,35.6388,12.4989777778,34.9532666667,6.03586666667
391.72,9.7016,35.1518,34.4484,31.5871333333,8.20786666667,9.927,35.6548,12.4798,35.0257333333,6.02873333333
392.08,9.72880000001,35.2582,34.5952666666,31.6675333333,8.22706666667,9.92519999999,35.7296,12.4777555556,35.1263,6.016
392.44,9.69113333333,35.3114666666,34.698,31.7042,8.18726666666,9.8812,35.7574666667,12.4393777778,35.2067,5.96786666667
392.80,9.73286666667,35.4184,34.8234666667,31.7872,8.21873333333,9.92206666667,35.8138666667,12.4657777778,35.3193,5.98046666667
393.16,9.7638,35.5376666667,34.9674666667,31.8939333333,8.26253333333,9.96113333333,35.8351333333,12.4932444445,35.4620333333,6.02333333333
393.52,9.82173333332,35.621,35.0834666667,31.9588,8.33486666667,10.0075333333,35.8690666667,12.5623555556,35.5846666667,6.10413333333
393.88,9.87166666667,35.6922666667,35.1688666667,31.9995333333,8.40553333334,10.072,35.9006666667,12.6137111111,35.6246,6.15346666667
394.24,9.87886666667,35.7900666667,35.2793333333,32.0514,8.38826666666,10.0492666667,35.9387333333,12.6132666667,35.7372,6.14813333333
394.60,9.86560000001,35.8355333333,35.3432666667,32.1061333333,8.39413333334,10.0531333333,35.9464,12.6166222222,35.8010333333,6.15846666667
394.96,9.87753333333,35.8928,35.4196666667,32.1408,8.40466666667,10.0319333333,35.9521333333,12.6552444444,35.8679,6.17686666667
395.32,9.90640000001,36.0232,35.5383333333,32.2148666667,8.41000000001,10.0256,35.9895333333,12.6836444444,35.9298,6.1798
395.68,9.92613333334,36.1243333333,35.6878666667,32.3107333333,8.43980000001,10.0722,36.0505333333,12.7104666667,36.0589666667,6.1942
396.04,9.91506666667,36.214,35.7894,32.406,8.44973333333,10.1003333333,36.0940666667,12.7428222222,36.1591,6.21233333333
396.40,9.93106666665,36.3443333333,35.9241333333,32.4954,8.46079999999,10.1188666667,36.1740666667,12.7521111111,36.2789,6.2166
396.76,9.92026666666,36.3549333333,35.9808,32.5154666667,8.44246666666,10.1058666667,36.1729333333,12.7398888889,36.3087666667,6.21286666667
397.12,9.93086666667,36.4716666667,36.0756666667,32.5762,8.45300000001,10.1086666667,36.2526,12.7684222222,36.4407333333,6.21486666667
397.48,9.88526666667,36.5000666667,36.1382666667,32.5776,8.38419999999,10.0554666667,36.2298666667,12.6955777778,36.4779666667,6.13713333334
397.84,9.88400000001,36.5880666667,36.2354,32.6252666667,8.36873333334,10.0534666667,36.2454,12.6688444445,36.5756,6.13466666667
398.20,9.91966666667,36.6389333333,36.3166666667,32.6996666667,8.42086666667,10.1211333333,36.2706666667,12.7296444444,36.6646,6.1942
398.56,9.94706666667,36.7472,36.4837333334,32.7986666667,8.4396,10.1247333333,36.3224,12.7614666667,36.7809333333,6.2048
398.92,9.98220000001,36.8873333333,36.6454666666,32.9161333333,8.47879999999,10.1665333333,36.4018,12.7672444444,36.9303,6.21573333334
399.28,9.96786666668,36.9474,36.7642666667,32.9992666667,8.47453333333,10.1826,36.4616,12.7998444444,37.055,6.22426666667
399.64,9.97213333334,36.9913333333,36.8144666667,33.0239333333,8.46499999999,10.1877333333,36.4568666667,12.8029333333,37.1322,6.21953333333
400.00,10.0444,37.1112666667,36.9552666667,33.1125333333,8.52893333333,10.2496666667,36.5506666667,12.8664666667,37.2724333333,6.2632
400.36,10.074,37.1815333333,37.0516666667,33.1713333333,8.5564,10.283,36.5894,12.9097555556,37.3905333333,6.28566666667
400.72,10.0481333333,37.2652,37.1364,33.2506,8.55053333334,10.2654,36.6196666667,12.9008666667,37.5096333333,6.26853333333
401.08,10.0368,37.2876666667,37.2317333333,33.2720666667,8.52280000001,10.2376666667,36.6067333333,12.8479111111,37.5542,6.23033333333
401.44,10.1145333333,37.4395333333,37.4126666667,33.4072666667,8.60700000001,10.3174,36.7360666667,12.9367111111,37.7288,6.28866666667
401.80,10.099,37.4768,37.479,33.452,8.58773333333,10.2785333333,36.7427333333,12.9388444444,37.8063,6.26153333333
402.16,10.0728666667,37.5658666667,37.5831333333,33.5153333333,8.55779999999,10.2572666667,36.7792,12.9117777778,37.9191666667,6.2196
402.52,10.0765333333,37.6608666667,37.6754666667,33.5694666667,8.56540000001,10.258,36.8132,12.907,38.0143,6.21346666667
402.88,10.0529333333,37.7064666667,37.764,33.5991333333,8.54879999999,10.2308,36.8477333333,12.8828,38.1217666666,6.20046666667
403.24,10.0570666667,37.7798,37.8322666667,33.6388666667,8.5614,10.2306,36.8552666667,12.8674444444,38.2139666667,6.19713333333
403.60,10.0949333333,37.9028,37.9941333333,33.7352666667,8.60326666667,10.2656666667,36.9485333333,12.8983555556,38.3304666667,6.20866666667
403.95,10.1009333333,37.9660666667,38.0929333333,33.7938666667,8.56800000001,10.2433333333,36.9818,12.8710444444,38.4114666667,6.1916
404.31,10.0668,37.9908666667,38.1455333334,33.824,8.53473333334,10.2077333333,36.9732,12.8329555556,38.4528,6.16493333333
404.67,10.06,38.0064666667,38.2063333333,33.8054666666,8.52140000001,10.1800666667,36.9644666667,12.8103777778,38.4821666667,6.13986666667
405.03,10.0781333333,38.0920666667,38.3112666667,33.8778666667,8.53266666667,10.1782,36.9847333333,12.8477333333,38.5723333333,6.1598
405.39,10.0292666667,38.0949333333,38.355,33.8958,8.46753333333,10.103,36.9374666667,12.7904444444,38.5909,6.11113333333
405.75,10.0218,38.1609333333,38.448,33.9779333333,8.47286666667,10.1142666667,36.9482,12.7924888889,38.6788666667,6.1174
406.11,10.0403333333,38.2300666667,38.5223333333,34.0077333333,8.49186666667,10.114,36.9390666667,12.7972666667,38.7583,6.14146666667
406.47,10.0483333333,38.2702666667,38.6062666667,34.0638,8.48546666667,10.1258666667,36.9898666667,12.8134,38.8435333333,6.15086666667
406.83,10.0338,38.3088,38.6716,34.0828,8.46919999999,10.1194666667,36.9868,12.8020888889,38.8870666667,6.13766666667
407.19,10.0384,38.312,38.7566666667,34.1171333333,8.47519999999,10.1167333333,36.9882,12.8012222222,38.9500333333,6.14906666667
407.55,10.0138666667,38.3352,38.809,34.1189333334,8.4476,10.0735333333,36.9652,12.7848,38.9992666667,6.1454
407.90,9.99186666665,38.3706666667,38.8687333333,34.1388666667,8.45233333334,10.0681333333,36.9407333333,12.7906666667,39.0746333334,6.14346666667
408.26,10.0316,38.4728666667,38.9862,34.1980666667,8.48573333333,10.094,36.9723333333,12.8352222222,39.1746333333,6.1752
408.62,10.0696666667,38.5713333333,39.1192,34.2912666667,8.51733333333,10.1406666667,37.0452666667,12.8816,39.2895666667,6.2042
408.98,10.0331333333,38.6364,39.181,34.3417333334,8.50433333334,10.1161333333,37.0544,12.8420222222,39.3470666667,6.16286666667
409.34,10.0016,38.7154,39.2721333333,34.3901333333,8.5058,10.1116666667,37.0994,12.8285111111,39.4313666667,6.14173333333
409.70,10.021,38.8215333333,39.4061333333,34.4508666667,8.52013333333,10.1293333333,37.1803333333,12.8402666667,39.5254333333,6.1468
410.06,10.0448,38.8881333333,39.4942,34.5286,8.53573333333,10.1402,37.2522666667,12.8469111111,39.6233333333,6.15066666667
410.42,10.012,38.9493333333,39.5762,34.5589333333,8.52446666666,10.0965333333,37.2550666667,12.8100888889,39.6818333333,6.09533333333
410.77,10.0408666667,39.0706666667,39.6913333333,34.6614,8.53966666667,10.124,37.3187333333,12.8449777778,39.7912666667,6.11186666667
411.13,10.0432666667,39.1914,39.7958666667,34.7384,8.53780000001,10.1291333333,37.3680666667,12.8587777778,39.8977,6.09593333333
411.49,10.0487333333,39.2769333333,39.8976,34.8348666667,8.54006666667,10.1421333333,37.4104,12.8716666667,40.0004666667,6.08833333333
411.85,10.0663333333,39.3824666667,40.0040666667,34.9142666667,8.55286666667,10.1574,37.4556,12.8917333333,40.0818,6.09193333333
412.21,10.0611333333,39.4483333333,40.0907333333,34.9496,8.5624,10.1584,37.4802,12.8910888889,40.1639333333,6.0842
412.57,10.0614,39.5557333333,40.2076666667,35.0287333333,8.56399999999,10.1684,37.4922,12.8962,40.2791666667,6.11473333333
412.92,10.0973333333,39.6312,40.3423333333,35.0918666667,8.5768,10.1994,37.5782,12.9232888889,40.4116666667,6.14866666666
413.28,10.1338,39.7362,40.4455333333,35.1844666667,8.61353333333,10.2494,37.6475333333,12.9672666667,40.5485,6.18033333333
413.64,10.1786,39.8462666667,40.5668,35.2707333333,8.64933333334,10.281,37.7208,13.0182222222,40.6950333333,6.21146666667
414.00,10.1682,39.901,40.6782666667,35.3064666667,8.66439999999,10.2870666667,37.7173333333,13.039,40.7543666667,6.2028
414.36,10.1957333333,40.0163333333,40.8067333333,35.3811333333,8.68126666666,10.3377333333,37.8043333333,13.0697333333,40.8856,6.23106666667
414.72,10.1915333333,40.0376,40.8572666667,35.3868,8.67013333333,10.3309333333,37.7861333333,13.0724666667,40.9266333333,6.2242
415.07,10.1976,40.1017333333,40.925,35.4428,8.67293333333,10.3192666667,37.7996,13.0696444444,40.9982666667,6.2252
415.43,10.1982,40.1662,41.0100666667,35.4552666666,8.667,10.3076666667,37.8274666667,13.0675111111,41.0842,6.23793333333
415.79,10.1996,40.201,41.0708,35.4704666667,8.65746666667,10.291,37.86,13.0600222222,41.1709666667,6.2434
416.15,10.2213333333,40.2528,41.1559333333,35.5254666667,8.66793333334,10.3094,37.9024666666,13.0686888889,41.2351,6.2626
416.51,10.2427333333,40.3409333333,41.2526,35.5887333333,8.69960000001,10.3345333333,37.9744666667,13.0854666667,41.3435333333,6.2564
416.86,10.2411333333,40.3748,41.2984,35.607,8.71019999999,10.3412666667,37.9610666667,13.0985777778,41.3767666667,6.26346666667
417.22,10.2331333333,40.4033333333,41.3253333333,35.5828,8.69993333333,10.3382,37.9293333333,13.0552444444,41.4068333333,6.25293333333
417.58,10.1986666666,40.4068,41.3642,35.5872666667,8.67593333334,10.3092,37.9231333333,13.0154888889,41.4243333333,6.2224
417.94,10.2044666667,40.4592,41.4255333333,35.6196,8.66453333333,10.3064666667,37.9602,13.0002222222,41.4933333333,6.22146666667
418.29,10.2122,40.4746666667,41.4629333333,35.6372666667,8.668,10.3213333333,37.9500666667,12.9999555555,41.5239,6.243
418.65,10.2288,40.5526666666,41.5692,35.6894,8.68739999999,10.3309333333,37.9996,13.0026888889,41.6006666667,6.25613333333
419.01,10.2214,40.571,41.6154,35.7060666667,8.68766666667,10.3396,38.0278,13.0026444444,41.6589666667,6.25446666667
419.37,10.2004,40.6132,41.6648666667,35.7197333333,8.68566666667,10.3434666667,38.0524666667,12.9924666667,41.7093333333,6.24246666667
419.73,10.1962,40.6674,41.744,35.7550666667,8.6908,10.3444,38.0526666667,12.9930444444,41.7687,6.23206666667
420.08,10.1928666667,40.7214,41.7981333333,35.8092,8.69566666667,10.3424,38.0712,13.0050666667,41.8514333333,6.23066666667
420.44,10.1884,40.748,41.8612666667,35.8368666667,8.69066666667,10.3368666667,38.0883333333,13.0011555556,41.8944,6.24266666666
420.80,10.1904,40.8071333333,41.916,35.8878666667,8.70033333334,10.3410666667,38.0985333333,13.0003555556,41.9705666667,6.25113333333
421.16,10.2188666667,40.8834666667,42.0208,35.9561333333,8.71300000001,10.3464666667,38.1644666667,13.0371555555,42.0526666667,6.26886666667
421.51,10.218,40.9214666667,42.0660666667,35.9865333333,8.71146666666,10.3510666667,38.1663333333,13.0439555556,42.1018,6.27486666667
421.87,10.1993333333,40.9568,42.1135333333,36.0186,8.6958,10.3403333333,38.1753333333,13.0294666667,42.149,6.2464
422.23,10.1946,41.0252666667,42.1915333333,36.0562,8.69233333333,10.3251333333,38.1908666667,13.0304666667,42.2312,6.244
422.58,10.1964,41.0868,42.2683333333,36.1046666667,8.697,10.3322666667,38.2230666667,13.0413333333,42.3039333333,6.25213333333
422.94,10.218,41.1812666667,42.3805333333,36.165,8.71553333334,10.3479333333,38.2678,13.0590222222,42.3924333333,6.2714
423.30,10.2386,41.2354666666,42.4475333333,36.2280666667,8.72353333334,10.3644,38.2708666667,13.0708444444,42.4388666667,6.28433333334
423.66,10.2283333334,41.2852,42.5032666667,36.2717333333,8.71813333334,10.3571333333,38.2854,13.0607555555,42.4869,6.28306666667
424.01,10.2284,41.2984,42.5579333333,36.2872666667,8.7152,10.3563333333,38.2910666667,13.0406666667,42.5197333333,6.276
424.37,10.2177333333,41.3348666667,42.5925333333,36.3077333333,8.70693333333,10.352,38.2818,13.0329555555,42.5494,6.26346666667
424.73,10.2204666667,41.3604666667,42.6434,36.3316666667,8.7086,10.3505333333,38.309,13.0336888889,42.5927333333,6.2498
425.08,10.2105333333,41.3824666667,42.6816,36.3634,8.71506666667,10.3497333333,38.3030666667,13.0303111111,42.6238666667,6.25053333333
425.44,10.2304,41.4466,42.7561333334,36.4027333333,8.73433333333,10.3591333333,38.3326666667,13.0401333333,42.6933,6.26513333333
425.80,10.2571333333,41.5229333333,42.8467333333,36.4608,8.77479999999,10.3784666667,38.369,13.0604666667,42.7820333333,6.30366666667
426.16,10.2538,41.5547333333,42.8894,36.5052666667,8.77166666667,10.3716666667,38.3778666667,13.0528,42.8192,6.28726666667
426.51,10.2521333333,41.5920666667,42.9430666667,36.5549333333,8.76966666666,10.3681333333,38.3637333333,13.0349333333,42.8795333333,6.2648
426.87,10.2732666666,41.6445333333,42.994,36.6255333333,8.78860000001,10.384,38.3731333333,13.0524888889,42.9447666667,6.2798
427.23,10.2720666667,41.6781333333,43.0550666667,36.6567333333,8.8026,10.3810666667,38.3912,13.0428888889,42.9935333333,6.27886666667
427.58,10.2840666667,41.734,43.1378666667,36.712,8.81280000001,10.3893333333,38.415,13.0408444444,43.0796666667,6.276
427.94,10.3012666667,41.8430666667,43.226,36.7814,8.83126666667,10.4007333333,38.4551333333,13.0662,43.1805,6.28393333333
428.30,10.3291333333,41.8825333333,43.2844666666,36.83,8.84780000001,10.413,38.4672666667,13.0828888889,43.2479666667,6.29633333333
428.65,10.3403333333,41.97,43.3870666667,36.9096666667,8.85033333333,10.4260666667,38.5060666667,13.0940222222,43.3571,6.30993333333
429.01,10.3574,42.0516666667,43.4865333333,36.9734,8.85193333334,10.4487333333,38.5282,13.1064666667,43.4608333333,6.3178
429.37,10.3472666667,42.1132666667,43.5599333334,37.0235333334,8.8404,10.4418,38.53,13.0932222222,43.5289333333,6.30566666667
429.72,10.3467333333,42.155,43.6331333333,37.0516666667,8.81340000001,10.4416,38.5385333333,13.0951111111,43.5932666667,6.2988
430.08,10.3714666667,42.2462,43.7528666666,37.136,8.84553333333,10.4594666667,38.5882666667,13.1217333333,43.6865666667,6.32646666667
430.44,10.3659333333,42.3096666667,43.8265333333,37.1768666667,8.84580000001,10.4544666667,38.6328666667,13.1334,43.7615666667,6.331
430.79,10.3270666667,42.3350666667,43.8962666667,37.1644,8.7966,10.4111333333,38.6204666667,13.0971111111,43.7936333333,6.28666666666
431.15,10.34,42.4596,44.0323333334,37.2614,8.78526666667,10.4226,38.7083333333,13.1143333333,43.9292,6.28653333333
431.50,10.3423333333,42.4996,44.1054666667,37.3029333334,8.77893333333,10.4236666667,38.7229333333,13.1200888889,43.9576,6.28753333333
431.86,10.3199333333,42.5704666667,44.1931333333,37.3496666667,8.76653333333,10.4084,38.7468666667,13.1160222222,44.0119666667,6.28253333333
432.22,10.3016,42.6338,44.262,37.3885333333,8.75293333333,10.3938,38.7734666667,13.1044222222,44.083,6.27073333333
432.57,10.3051333333,42.6876666667,44.3285333333,37.414,8.75359999999,10.4018,38.7868666667,13.1097333334,44.108,6.27466666667
432.93,10.2924666667,42.6943333333,44.3391333333,37.4213333333,8.74879999999,10.3801333333,38.7873333333,13.0943333333,44.1434,6.26666666667
433.29,10.2916,42.7129333333,44.3801333333,37.4608666667,8.74406666667,10.3883333333,38.8075333333,13.0885555555,44.1915666667,6.27013333333
433.64,10.296,42.7654,44.4423333334,37.514,8.74473333334,10.3960666667,38.8219333333,13.0935111111,44.2443666667,6.27906666667
434.00,10.2754666667,42.7648666667,44.4346666667,37.5118,8.72906666667,10.3928666667,38.808,13.0823777778,44.2540333333,6.26566666667
434.35,10.2865333333,42.7955333333,44.4664666667,37.533,8.734,10.3944666667,38.8127333333,13.0871777778,44.2887666667,6.28673333333
434.71,10.2795333333,42.8117333333,44.492,37.5557333333,8.75013333333,10.4019333333,38.813,13.0834888889,44.3118333333,6.28233333333
435.07,10.2849333333,42.8135333333,44.5048,37.5588666667,8.76846666667,10.4032,38.7757333333,13.0896222222,44.3394333333,6.2988
435.42,10.3,42.8403333333,44.5239333333,37.5784666667,8.79173333334,10.411,38.7892666667,13.1055777778,44.3922,6.32066666667
435.78,10.2965333333,42.8512,44.5454,37.5933333334,8.79233333333,10.4121333333,38.7736666666,13.0922222222,44.4348333333,6.31246666667
436.13,10.3064,42.9283333333,44.641,37.6510666667,8.80299999999,10.4152,38.7966666667,13.0953777778,44.5118,6.316
436.49,10.3165333333,42.974,44.7160666667,37.6937333333,8.81346666667,10.4088,38.8260666667,13.1032,44.6000333333,6.31633333334
436.84,10.325,43.0267333333,44.8052,37.7467333333,8.81940000001,10.4185333333,38.8427333334,13.1167111111,44.6512333333,6.31826666667
437.20,10.3442,43.0974,44.8952666667,37.7974,8.84479999999,10.4307333333,38.8804,13.1487111111,44.722,6.33473333333
437.56,10.3395333334,43.1355333333,44.9496666667,37.8238666667,8.86780000001,10.4228666667,38.8983333333,13.1401777778,44.7596666667,6.3342
437.91,10.3591333333,43.1886,45.0407333333,37.8673333333,8.89026666667,10.4451333333,38.9312666666,13.1522222222,44.8249333333,6.3514
438.27,10.36,43.2226,45.1001333333,37.8948,8.89973333334,10.4598666667,38.9502666667,13.1596444444,44.8603666667,6.35053333333
438.62,10.3718,43.3048666667,45.1910666667,37.9572,8.90386666666,10.4582666667,39.0032666667,13.1674222222,44.9655,6.36266666667
438.98,10.353,43.3444666667,45.2432,37.9867333334,8.89639999999,10.4344666667,39.0191333333,13.1508,45.0059666667,6.33766666667
439.33,10.3425333333,43.3932666667,45.3061333333,38.0038,8.89466666667,10.4428,39.0416,13.1402666667,45.0439666667,6.3272
439.69,10.3596666667,43.4563333333,45.3950666667,38.0513333333,8.91126666667,10.4638,39.0767333333,13.1477333333,45.1006666667,6.35093333333
440.04,10.3591333333,43.4900666667,45.4299333333,38.0664666667,8.921,10.4667333333,39.0837333333,13.1547111111,45.1248666667,6.35666666667
440.40,10.3474666667,43.5164666667,45.4432,38.0628,8.90706666666,10.4726666667,39.0692,13.1379777778,45.129,6.35313333333
440.75,10.3398,43.5691333333,45.4890666667,38.0862666666,8.90766666666,10.4706666667,39.0887333333,13.1194444445,45.1804666667,6.34666666667
441.11,10.3344,43.6342666667,45.5590666667,38.1374666667,8.9086,10.4704,39.1258666667,13.1155777778,45.2644333334,6.33606666667
441.47,10.3320666667,43.6528666667,45.5816,38.1636,8.9008,10.4662,39.1271333333,13.1154666667,45.3034666667,6.32866666667
441.82,10.3291333333,43.7078,45.6292666667,38.1858,8.89526666667,10.4520666667,39.1308666667,13.1048666667,45.3457,6.322
