wavelength,Back_ParHumm,Belly_ParHumm,Breast_ParHumm,Crissum_ParHumm,Crown_ParHumm,DorTail_ParHumm,Patch10_ParHumm,Patch11_ParHumm,Patch12_ParHumm,Patch13_ParHumm,Rump_ParHumm,Throat_ParHumm,WingTip_ParHumm
590.09,12.3925,56.0676666667,24.0031666667,39.73475,10.9283333334,11.2575,14.3628333334,11.7868333333,42.4393333333,5.98666666667,14.7441666666,22.9585,11.9013333333
590.43,12.4713333333,56.3341666666,23.9668333333,39.8548333334,11.0053333334,11.337,14.3311666667,11.755,42.6181666666,6.07466666667,14.927,23.0393333334,11.952
590.77,12.5686666667,56.2555,23.9453333333,39.8905,11.0096666666,11.3378333333,14.2581666667,11.7628333333,42.5523333333,6.14916666666,14.9243333333,23.028,12.033
591.11,12.3521666666,56.0791666666,23.691,39.6765833333,10.733,11.1838333333,14.1168333333,11.6201666667,42.3211666667,6.05983333333,14.7373333333,22.8181666667,12.037
591.44,12.2331666667,55.9965,23.535,39.5133333334,10.528,11.0081666667,13.9233333333,11.5078333333,42.4016666667,5.80033333333,14.516,22.7073333334,11.9733333334
591.78,12.441,55.9488333334,23.624,39.74,10.8008333333,11.281,14.1501666666,11.609,42.4695,5.993,14.6886666667,22.929,12.113
592.12,12.505,55.7923333334,23.5701666666,39.7303333334,10.6688333333,11.227,14.1303333333,11.7116666667,42.3813333333,6.0175,14.6296666667,22.8358333333,12.1915
592.46,12.384,55.6223333333,23.3791666667,39.63025,10.6191666667,11.2056666667,14.061,11.6995,42.3243333333,5.95,14.6133333333,22.8901666666,12.159
592.79,12.3446666667,55.7416666667,23.2943333334,39.7428333333,10.5726666667,11.2678333333,14.0968333333,11.5615,42.413,5.991,14.65,22.8683333334,12.0703333333
593.13,12.3791666667,55.7476666667,23.4398333334,39.8256666667,10.4015,11.2561666666,14.1516666666,11.4611666667,42.4503333334,5.90366666666,14.6596666667,22.9465,12.14
593.47,12.4286666667,55.7883333333,23.564,39.9640833334,10.4476666667,11.3098333333,14.332,11.5131666667,42.5846666667,6.00133333333,14.7435,23.0505,12.2881666666
593.80,12.6538333334,55.8021666666,23.7186666667,40.1731666667,10.4926666667,11.5851666667,14.5241666667,11.6138333333,42.8285,6.16016666666,15.0491666667,23.1891666666,12.5393333333
594.14,12.6003333334,55.7488333333,23.7706666667,40.0846666666,10.4691666667,11.6236666666,14.6006666666,11.6096666666,42.7743333334,6.13216666667,14.9748333333,23.1493333334,12.5491666667
594.48,12.51,55.766,23.7358333334,39.9589166666,10.3658333334,11.55,14.5906666667,11.4815,42.7985,6.02216666667,14.9565,23.1183333334,12.46
594.81,12.7991666667,55.7543333333,23.9475,40.1024166667,10.6496666667,11.7891666667,14.8063333334,11.6643333333,42.955,6.2395,15.1938333333,23.3823333333,12.5901666666
595.15,13.103,55.9546666666,24.2821666667,40.6136666667,11.0143333333,12.1906666666,15.192,11.9356666667,43.1196666667,6.6685,15.62,23.7415,12.9951666667
595.49,13.0681666667,56.169,24.4456666667,40.64925,10.8633333333,12.1633333333,15.1458333333,11.9593333333,43.2321666667,6.65716666666,15.6088333333,23.753,13.0428333333
595.82,13.0823333334,56.4116666667,24.5756666667,40.7444166666,11.0248333333,12.2041666666,15.2445,11.9533333333,43.4461666667,6.7505,15.7048333334,23.9691666667,13.1578333334
596.16,13.1673333333,56.4658333334,24.6611666667,40.7658333334,11.0601666667,12.2871666667,15.328,11.936,43.497,6.89966666667,15.6626666667,23.8681666666,13.2498333334
596.50,13.1968333333,56.5038333334,24.7328333334,40.8546666667,11.0793333333,12.239,15.38,12.1321666667,43.677,6.993,15.6553333333,23.9476666667,13.3653333333
596.83,13.1421666666,56.5443333333,24.6265,40.8094166667,11.0821666667,12.2311666667,15.3453333333,12.141,43.6566666666,6.96283333334,15.6368333334,23.8388333333,13.294
597.17,13.1246666667,56.5603333334,24.5751666666,40.7946666667,11.0381666667,12.2091666666,15.3103333334,12.1433333334,43.6458333333,6.94783333333,15.5616666666,23.8413333333,13.2565
597.51,12.9833333334,56.6083333334,24.6583333334,40.78125,11.0416666667,12.1916666667,15.2875,12.2125,43.7541666667,6.99583333333,15.4333333333,23.8416666667,13.3041666667
597.84,12.9556666667,56.5073333333,24.572,40.6985833334,11.015,12.1208333333,15.2601666666,12.1675,43.6876666667,6.99466666666,15.4466666666,23.8095,13.2308333334
598.18,12.945,56.6676666667,24.6641666667,40.8499166667,11.0733333333,12.2085,15.3236666667,12.2648333334,43.8218333333,7.07883333333,15.497,23.8021666667,13.2571666667
598.52,12.8328333333,56.7871666667,24.6783333333,40.8849166666,11.0098333334,12.1315,15.286,12.1983333333,43.9815,7.01966666666,15.393,23.6328333333,13.1456666667
598.85,12.7316666666,56.7966666666,24.5323333333,40.6575,10.7916666667,12.008,15.0125,11.9436666666,43.9221666666,6.82416666667,15.1506666667,23.3895,12.9021666667
599.19,12.7055,56.4805,24.3616666667,40.5698333333,10.7535,11.9918333333,14.9413333333,11.9541666666,43.8173333333,6.8445,15.1305,23.2606666667,12.89
599.53,12.748,56.3231666666,24.3155,40.6168333334,10.7208333333,12.114,14.9735,11.9738333334,43.6138333334,6.87,15.0458333334,23.1493333334,12.8058333333
599.86,12.7943333333,56.3946666666,24.3375,40.65025,10.732,12.1465,14.8763333334,11.988,43.8031666667,6.75066666666,15.1336666667,23.2096666667,12.8191666667
600.20,12.8981666666,56.3095,24.4183333333,40.6731666666,10.8066666667,12.2341666667,14.8098333333,11.9945,43.6758333333,6.73866666667,15.1393333333,23.2156666667,12.888
600.53,13.0208333333,56.4553333333,24.5143333334,40.868,10.9223333333,12.3498333333,14.889,12.0593333333,43.8053333334,6.886,15.2795,23.3825,13.016
600.87,12.9795,56.6046666667,24.5951666667,40.8925,10.9663333333,12.41,14.8731666667,12.0605,44.0496666667,6.8345,15.243,23.4361666667,13.1096666667
601.21,13.0495,56.6133333333,24.591,40.8658333333,11.0141666667,12.4533333333,14.8485,12.0391666667,43.9876666667,6.855,15.2671666667,23.4771666666,13.0543333333
601.54,13.1683333333,56.6686666667,24.8408333333,41.0586666666,11.1706666666,12.4976666667,14.9005,12.15,44.2145,6.881,15.3206666666,23.6101666666,13.1685
601.88,13.28,56.647,24.9811666666,41.0039166666,11.2,12.5773333333,15.0225,12.1931666667,44.1728333333,6.98433333333,15.43,23.7073333334,13.266
602.21,13.4545,56.4966666667,25.052,40.90975,11.3041666666,12.6008333333,15.0356666666,12.2211666666,44.0588333333,7.039,15.4108333334,23.8366666667,13.4138333334
602.55,13.5715,56.4085,24.976,40.823,11.3871666666,12.6471666667,15.1581666667,12.3508333333,43.9575,7.1715,15.472,23.9341666667,13.4973333333
602.88,13.664,56.7091666666,25.1098333334,40.99875,11.4968333334,12.7015,15.2796666667,12.3155,44.207,7.2435,15.4791666667,24.0755,13.5791666667
603.22,13.6731666666,56.967,25.213,40.9391666666,11.4861666667,12.7553333333,15.3603333333,12.3336666667,44.439,7.28933333333,15.5545,24.2123333334,13.6566666667
603.56,13.698,57.0635,25.2895,41.0266666667,11.4418333333,12.6488333333,15.3951666666,12.2923333333,44.5525,7.254,15.4313333334,24.2485,13.5926666667
603.89,13.6706666666,56.9248333333,25.229,40.9673333333,11.3755,12.6741666667,15.3758333333,12.1523333333,44.4578333333,7.152,15.4116666667,24.1411666667,13.4951666667
604.23,13.5883333334,56.7765,25.1363333333,40.92475,11.3545,12.645,15.392,12.1043333334,44.388,7.21033333334,15.3246666666,24.0941666667,13.4463333334
604.56,13.6738333334,56.8623333334,25.1638333333,40.9420833333,11.4031666666,12.6748333333,15.423,12.0981666667,44.4126666667,7.20583333333,15.3555,24.1333333334,13.4641666666
604.90,13.6503333333,56.9711666666,25.2196666667,40.9496666667,11.3375,12.6516666667,15.4483333333,12.0246666667,44.411,7.16683333333,15.3765,24.1333333333,13.5186666667
605.23,13.464,56.8311666666,24.99,40.8781666667,11.0638333333,12.5231666667,15.2358333333,11.8216666666,44.2106666666,7.04216666667,15.2113333334,23.9033333333,13.419
605.57,13.5288333334,56.7935,24.9668333333,40.9671666667,11.0988333334,12.5848333333,15.2261666667,11.8893333334,44.2995,7.108,15.1513333333,23.9691666667,13.5205
605.90,13.4701666666,57.0133333334,24.8788333333,41.201,11.043,12.6241666666,15.2428333333,11.8378333333,44.3678333333,7.08566666667,15.2001666667,23.9948333333,13.5083333334
606.24,13.4011666667,57.1143333334,24.926,41.3160833334,11.0545,12.6566666667,15.1993333333,11.8818333333,44.562,7.04466666666,15.1731666667,23.9898333333,13.5491666666
606.58,13.3608333333,56.8905,24.8871666666,41.21575,11.0183333333,12.6535,15.1686666667,11.9463333334,44.4886666667,7.00533333334,15.1063333334,23.9591666666,13.502
606.91,13.3648333333,56.6531666667,24.8726666666,41.2145833333,11.0245,12.622,15.1275,11.9193333334,44.407,6.96633333333,15.1006666666,23.933,13.4316666666
607.25,13.2981666666,56.5431666667,24.795,41.2435833334,10.9926666667,12.6856666667,15.212,12.015,44.263,6.9485,15.1625,23.8131666666,13.4196666667
607.58,13.1036666666,56.7508333334,24.7423333333,41.1331666666,10.8746666667,12.5565,15.2288333333,12.0001666666,44.339,6.8955,15.0343333334,23.7428333333,13.3705
607.92,13.1118333333,56.775,24.7651666666,40.9440833334,10.7543333333,12.3535,15.1038333333,11.9875,44.3993333334,6.72533333333,14.937,23.6678333333,13.347
608.25,12.9913333333,56.5383333333,24.6948333334,40.8209166666,10.5905,12.2688333333,14.9838333334,11.8696666667,44.2468333333,6.655,14.7775,23.4653333333,13.2651666666
608.59,12.9841666667,56.5723333334,24.6105,40.75825,10.5306666667,12.2496666667,14.9521666667,11.8846666667,44.149,6.52766666667,14.6673333333,23.3813333333,13.1935
608.92,12.9586666667,56.6923333333,24.5583333333,40.6341666667,10.565,12.1946666667,14.9213333333,11.9415,44.0758333333,6.435,14.5573333333,23.4346666667,13.1671666667
609.26,12.8296666666,56.7146666667,24.4206666667,40.5853333334,10.4048333333,12.057,14.7838333333,11.8171666666,43.978,6.20383333333,14.3975,23.2126666667,13.0428333333
609.59,12.6455,56.5676666666,24.4188333334,40.3039166666,10.21,11.831,14.5383333333,11.7285,43.8641666667,6.02,14.1906666666,23.0385,12.8953333333
609.93,12.609,56.4213333333,24.4093333333,40.2985833333,10.1376666667,11.6966666666,14.4828333333,11.6561666666,43.7088333334,5.89983333333,14.0918333333,22.8725,12.829
610.26,12.4886666667,56.3901666667,24.3386666666,40.2824166666,10.03,11.572,14.4225,11.526,43.5913333333,5.77,14.012,22.7423333334,12.7073333334
610.60,12.3498333334,56.2771666667,24.2246666667,40.2134166666,9.93283333331,11.386,14.2358333333,11.3346666667,43.3968333334,5.71833333333,13.8911666666,22.5483333333,12.5685
610.93,12.5286666667,56.3023333333,24.3623333333,40.1518333333,10.0885,11.5011666667,14.3168333333,11.4486666667,43.4835,5.90733333333,13.9935,22.7883333333,12.8376666666
611.27,12.6681666667,56.1415,24.552,40.152,10.2475,11.5768333333,14.2946666667,11.4748333333,43.3615,6.00533333334,14.0368333333,22.8521666666,12.9068333334
611.60,12.7286666667,56.1935,24.7588333333,40.37075,10.438,11.779,14.3661666667,11.4425,43.455,6.10333333333,14.12,22.9658333333,13.0
611.93,12.8285,56.1346666667,24.8086666666,40.4093333333,10.5213333334,11.8248333333,14.401,11.468,43.4771666666,6.14566666667,14.189,22.993,13.0355
612.27,12.7946666667,55.8265,24.7183333333,40.4901666666,10.5428333333,11.7113333333,14.4093333334,11.4033333333,43.462,6.262,14.2288333333,22.987,13.0071666667
612.60,12.9101666667,55.9261666667,24.839,40.6716666666,10.5876666667,11.8145,14.5023333334,11.3126666666,43.6646666666,6.35133333333,14.2951666667,23.0398333334,13.0956666667
612.94,12.891,56.0433333333,24.9161666667,40.773,10.6513333333,11.8241666667,14.6726666666,11.2936666667,43.7556666667,6.51233333334,14.293,23.207,13.1366666667
613.27,12.9823333333,55.9546666666,24.9033333333,40.7640833334,10.7401666667,11.8983333333,14.8105,11.2796666666,43.7271666666,6.67,14.3051666666,23.1836666666,13.2548333333
613.61,12.8943333334,56.0368333334,24.9681666666,40.7191666666,10.699,11.9006666667,14.8756666666,11.2303333333,43.8071666667,6.736,14.3155,23.3045,13.3103333333
613.94,13.0448333333,55.8648333333,24.997,40.5271666667,10.8073333333,11.9698333333,14.8206666667,11.263,43.7668333334,6.75316666667,14.2891666667,23.2563333333,13.4243333333
614.28,13.0461666667,56.0643333333,25.0503333334,40.5989166666,10.898,12.1288333333,14.945,11.3301666667,43.9296666667,6.733,14.318,23.2755,13.602
614.61,12.7855,55.8006666667,24.8356666666,40.3244166666,10.6446666667,11.8586666666,14.6991666667,11.0333333333,43.5833333333,6.38066666667,13.9935,22.964,13.2761666666
614.94,12.8338333333,56.027,24.9063333333,40.376,10.6516666666,11.9876666667,14.8348333333,11.1411666667,43.8216666667,6.31733333333,14.0128333334,23.0503333334,13.4143333333
615.28,12.739,56.1258333333,24.8325,40.34225,10.5041666667,11.8255,14.8398333334,11.1983333333,43.6488333333,6.1625,13.8838333333,22.9691666666,13.3176666667
615.61,12.7356666667,56.3128333333,24.896,40.4173333334,10.5496666666,11.8048333333,14.934,11.2845,43.7483333334,6.22083333333,13.801,22.9428333334,13.3236666667
615.95,12.881,56.705,25.1105,40.3176666666,10.6195,12.0146666667,15.0873333333,11.2955,43.8728333334,6.1885,13.8643333334,23.0703333333,13.3543333333
616.28,12.9535,56.5535,25.1751666667,40.33875,10.7156666667,12.0436666666,15.2343333333,11.5761666666,43.9138333333,6.26466666667,13.8755,22.9928333333,13.4945
616.61,13.0856666666,56.4936666667,25.4048333333,40.4155833333,10.9086666667,12.2393333333,15.2071666667,11.755,44.0336666667,6.35866666667,14.0726666667,23.0131666667,13.5455
616.95,13.2708333333,56.5833333333,25.5303333333,40.5236666667,11.0825,12.4371666667,15.3611666666,11.9958333333,44.1276666667,6.31983333333,14.2823333333,23.066,13.657
617.28,13.2723333333,56.2631666667,25.4923333334,40.3456666667,10.9908333333,12.373,15.2171666666,11.9818333334,44.0,6.24483333334,14.1775,23.0213333333,13.5903333333
617.62,13.2731666667,56.6088333333,25.6976666667,40.4955,11.0355,12.4,15.308,11.9883333333,44.2455,6.30766666667,14.1585,23.1525,13.6481666667
617.95,13.3713333333,56.4923333333,25.8345,40.51925,11.015,12.4201666667,15.4453333333,12.1746666667,44.244,6.33883333333,14.2611666667,23.2203333333,13.6905
618.28,13.628,56.7771666666,26.0038333333,40.7888333333,11.234,12.6091666667,15.6538333333,12.3695,44.4811666666,6.64833333333,14.5181666666,23.3335,13.9225
618.62,13.4883333333,56.5843333334,25.7653333334,40.732,11.1336666667,12.3508333333,15.5353333333,12.2523333333,44.301,6.55966666667,14.4226666667,23.214,13.7341666667
618.95,13.5085,56.6246666667,25.765,40.735,11.146,12.503,15.575,12.2685,44.4421666666,6.64333333333,14.4955,23.3161666667,13.8476666666
619.28,13.4543333333,56.647,25.7163333333,40.7001666666,11.1505,12.4535,15.5856666667,12.2683333334,44.2241666666,6.65933333333,14.5105,23.3753333333,13.9178333333
619.62,13.4198333333,56.4378333333,25.6153333333,40.6339166666,11.0946666666,12.3501666667,15.4978333333,12.3316666667,44.1558333334,6.71616666667,14.4403333333,23.1355,14.0135
619.95,13.5443333334,56.8095,25.8036666667,40.6765833334,11.3096666666,12.5203333333,15.5988333333,12.458,44.3453333333,6.84033333333,14.5936666667,23.3643333334,14.1466666667
620.28,13.5591666667,56.7828333333,25.7205,40.50925,11.1816666666,12.3985,15.662,12.4673333333,44.1593333334,6.7765,14.6136666667,23.393,14.0835
620.62,13.5671666666,57.01,25.8645,40.7269166666,11.2346666666,12.4038333334,15.7926666666,12.5425,44.348,6.878,14.5921666666,23.5131666667,14.0073333333
620.95,13.9278333333,57.4296666667,26.1931666667,41.0056666667,11.642,12.7693333334,16.2638333334,12.8321666667,44.6355,7.12133333334,14.9163333333,23.7438333333,14.4253333333
621.28,13.9688333334,57.3941666667,26.1598333333,41.0078333333,11.6175,12.8088333333,16.2885,13.061,44.516,7.10416666666,15.0403333334,23.7201666667,14.4226666666
621.62,14.2928333333,57.4801666666,26.2876666666,41.11575,11.8811666666,13.0021666666,16.2761666666,13.2098333333,44.585,7.33533333333,15.0986666667,23.8698333334,14.5951666666
621.95,14.0416666667,57.4761666667,26.3376666667,40.8855,11.7775,12.935,16.1226666666,13.1498333333,44.6551666667,7.05266666667,15.0093333333,23.8646666667,14.5413333333
622.28,14.0898333334,57.6543333333,26.3011666666,40.9305833334,11.7035,13.068,16.1336666667,13.1188333334,44.859,7.03866666667,15.0863333333,23.7816666667,14.6165
622.62,14.1313333333,57.5808333334,26.3403333333,40.9110833334,11.7096666666,13.126,16.1923333333,13.0501666667,44.7838333333,7.151,15.1491666667,23.6531666667,14.6561666667
622.95,14.1143333334,57.4688333333,26.204,40.82725,11.6683333334,13.1711666666,16.214,13.0201666667,44.8761666667,7.18616666667,15.1955,23.5823333333,14.6611666666
623.28,13.9858333334,57.4846666666,26.2118333334,40.8678333333,11.6248333333,13.0463333333,16.122,12.9526666667,44.8578333333,7.09633333334,14.9881666666,23.6941666667,14.506
623.62,13.8766666666,57.1023333333,26.064,40.8158333333,11.4515,12.8743333334,16.0665,12.7071666667,44.4816666666,7.01566666667,14.792,23.4596666667,14.3156666666
623.95,13.8493333333,57.1715,25.991,40.9041666666,11.6171666667,12.9345,16.1238333333,12.5988333334,44.5846666667,6.92783333334,14.6481666666,23.4783333333,14.3921666666
624.28,13.7943333334,56.8971666667,25.881,40.6603333333,11.555,12.7671666666,16.0695,12.409,44.4105,6.89716666667,14.5945,23.3131666666,14.3975
624.62,13.5935,56.988,25.7741666667,40.6685833333,11.2681666666,12.516,15.8718333334,12.375,44.3895,6.72916666666,14.5296666667,23.2131666667,14.094
624.95,13.3763333333,57.0781666666,25.665,40.7471666667,11.1843333334,12.3698333333,15.805,12.1731666666,44.4888333334,6.63883333334,14.313,23.1551666667,14.0526666667
625.28,12.9813333334,57.239,25.4485,40.6725833333,10.913,12.1243333333,15.7241666666,11.97,44.4806666666,6.3135,14.1183333334,22.9803333333,13.747
625.61,12.9325,57.1991666667,25.3761666667,40.7486666666,10.9445,12.1238333333,15.8188333333,11.9161666666,44.3788333333,6.43516666666,14.0555,22.956,13.814
625.95,13.0305,57.1176666666,25.5745,40.8984166667,11.1738333334,12.2515,15.893,12.08,44.4518333333,6.61466666667,14.1081666667,23.193,13.9203333333
626.28,12.846,57.0716666667,25.4406666666,40.8375833333,11.1165,12.069,15.7308333333,12.0088333333,44.4063333334,6.44216666667,13.9298333333,23.005,13.7711666667
626.61,13.0578333334,57.2556666667,25.6258333334,41.0651666667,11.2563333333,12.1545,15.9263333333,12.1218333334,44.5513333334,6.4445,14.0811666666,23.2093333333,13.831
626.94,13.0676666667,57.2736666667,25.5665,41.1246666667,11.3715,12.3143333333,16.0271666667,12.2331666667,44.6775,6.4715,14.2385,23.1001666666,13.946
627.28,12.8936666667,57.1876666667,25.3853333333,40.9256666667,11.2593333333,12.3235,15.9175,12.1388333334,44.6796666667,6.3085,14.153,23.0891666667,13.8328333333
627.61,12.7901666667,57.2,25.367,40.8235,11.1203333333,12.1935,15.7961666667,12.0728333334,44.563,6.346,14.1043333333,22.8973333333,13.6606666667
627.94,12.5751666667,57.3215,25.278,40.8438333333,11.0571666666,12.1025,15.6715,12.008,44.5353333334,6.20983333334,14.0148333334,22.8373333333,13.5645
628.27,12.4115,57.0471666666,25.1041666666,40.6478333334,11.0605,11.9666666666,15.5355,11.7923333333,44.2645,6.09033333333,13.7848333334,22.7178333334,13.4245
628.61,12.5331666667,57.1093333334,25.1403333334,40.5229166666,11.2488333333,12.0113333333,15.6116666666,11.8566666666,44.2896666666,6.16333333333,13.9375,22.767,13.4788333333
