wavelength,Back_IriReim,Belly_IriReim,Breast_IriReim,Crissum_IriReim,Crown_IriReim,DorTail_IriReim,Patch10_IriReim,Patch11_IriReim,Patch12_IriReim,Rump_IriReim,Throat_IriReim,WingTip_IriReim
774.12,8.567,7.84626666667,5.47326666667,7.5404,51.042,9.09393333334,7.50966666667,8.53306666667,2.77753333333,6.2144,4.8716,11.3956
774.43,8.52373333333,7.7212,5.41486666667,7.602,50.6734,9.13953333334,7.4286,8.47280000001,2.86053333333,6.08166666667,4.84346666667,11.3401333333
774.74,8.37406666666,7.59873333333,5.40813333333,7.5442,50.3163333333,9.04780000001,7.22786666667,8.31286666666,2.68706666667,5.69726666667,4.8604,11.2686
775.05,8.68053333333,7.71973333333,5.96933333333,7.77433333333,50.6666666667,9.4222,7.42566666667,8.63926666667,3.06673333333,5.9078,5.1964,11.5076666667
775.36,8.5798,7.776,5.87326666667,7.89966666667,50.6029333333,9.50706666665,7.60426666667,8.73773333333,3.074,5.98993333333,5.2378,11.6126
775.67,8.88433333334,7.8098,6.06786666667,8.11086666667,50.3423333333,9.71599999999,8.00493333333,9.05893333333,3.3024,6.22853333333,5.267,11.7864666667
775.98,9.31053333333,8.23853333333,6.291,8.37639999999,50.91,10.1792666667,8.48320000001,9.41059999999,3.6298,6.5632,5.6772,12.2164
776.30,9.85506666667,8.75706666667,6.728,8.9854,50.7723333333,10.8031333333,9.06040000001,9.93006666667,4.12286666667,7.17813333333,6.111,12.8286666667
776.61,9.83373333334,8.61553333334,6.63926666666,9.06506666666,50.6534666667,10.808,8.93119999999,10.1492,4.19606666667,7.15733333333,5.95293333333,12.8359333333
776.92,9.53366666666,8.27613333333,6.28733333333,8.53233333334,50.0461333333,10.4698,8.4812,10.0802666666,3.9844,6.94346666667,5.80893333333,12.5372
777.23,9.57853333333,8.40700000001,6.4464,8.65746666665,49.8493333333,10.6314666667,8.74566666667,10.0322666667,4.15773333333,7.02553333333,5.92526666667,12.3920666667
777.54,9.79593333334,8.26193333333,6.30273333333,8.67346666667,49.7959333334,10.7754666667,8.73480000001,9.942,4.33333333333,7.12599999999,6.02726666667,12.3944666667
777.85,9.39446666666,7.70286666667,5.8912,8.38913333333,49.7991333333,10.4718,8.63606666667,9.60033333333,3.93873333333,6.84506666667,5.5686,11.9747333333
778.16,9.33253333334,7.4752,5.5236,8.30106666667,49.9250666667,10.4304,8.53113333334,9.46860000001,3.87173333333,6.91426666667,5.21,11.8696
778.47,9.15666666667,7.7422,5.18946666667,8.27319999999,49.6560666667,10.1867333333,8.61880000001,9.42206666667,3.80653333333,6.8622,5.13,11.8492
778.78,8.98339999999,7.36106666667,4.8458,7.92420000001,49.7342666667,9.86900000001,8.31033333333,9.13213333334,3.39713333333,6.43646666667,4.56613333333,11.5444
779.09,9.14573333333,7.6012,4.98653333333,7.97220000001,50.066,9.93773333333,8.13633333334,9.22793333333,3.46353333333,6.3778,4.6086,11.5926666667
779.40,9.36839999999,7.89086666666,5.40686666667,8.47253333334,49.8965333333,10.1106,8.37259999999,9.50386666667,3.7974,6.71306666667,4.8858,11.7344666667
779.71,8.79199999999,7.33446666667,4.9004,7.90159999999,49.2622,9.38800000001,7.7724,8.77413333334,3.28486666667,6.26813333333,4.6204,11.1074666667
780.02,8.89373333334,7.36793333333,5.02166666667,8.0008,49.2769333333,9.33846666668,7.96453333333,8.64420000001,3.21413333333,6.37753333333,4.9024,11.1894
780.33,8.89633333334,7.18093333333,4.88513333333,8.15426666667,49.3443333333,9.28193333333,7.94493333333,8.52533333335,3.03406666667,6.314,4.8412,11.2176666667
780.64,8.86653333333,7.1178,4.7614,8.21033333334,49.5303333333,9.06413333334,7.73673333333,8.56446666667,2.9828,6.21173333333,4.73893333333,11.2975333333
780.95,8.87886666667,7.2982,4.7874,8.45526666667,49.7030666667,9.17,7.65733333333,8.67446666666,2.923,6.1486,4.70046666666,11.4124
781.26,8.96419999999,7.3214,4.68313333333,8.2404,49.6342666667,8.87993333333,7.2564,8.50853333333,2.81053333333,5.85093333333,4.74813333333,11.3497333333
781.57,9.45373333333,7.78980000001,5.23126666667,8.69593333333,49.4309333333,9.06146666667,7.4814,8.8522,3.23233333333,6.362,5.3074,11.7458666667
781.88,10.3543333333,8.29779999999,6.23013333333,9.53853333333,49.8258,9.82193333332,8.1792,9.48493333332,4.10873333333,7.13766666667,6.02333333334,12.4219333333
782.19,10.531,8.5154,6.3604,9.78279999999,50.1008666667,10.066,8.22480000001,9.72493333333,4.48066666667,7.41100000001,6.17046666667,12.5386666667
782.50,10.4303333333,8.65026666667,6.47106666667,10.0626,50.0782,10.1447333333,8.28640000001,9.70653333333,4.5462,7.48813333333,6.11493333333,12.6175333333
782.81,10.1548666667,8.37113333333,6.22566666667,9.6782,50.2264666667,9.96806666665,7.90620000001,9.38826666666,4.27086666667,7.22286666666,5.9436,12.5308
783.12,10.3762666667,8.5658,6.40926666667,9.90546666667,50.5896,10.1508666667,8.07893333334,9.69626666668,4.38946666667,7.33853333333,5.88213333333,12.7219333333
783.43,10.2174,8.66946666667,6.39033333333,9.99799999999,50.7412,10.2986666667,8.12106666667,9.88019999999,4.5134,7.37766666667,5.87446666667,12.7078666667
783.74,10.2000666667,9.07220000001,6.79193333333,10.2040666667,50.5235333333,10.4104,8.35653333334,9.80386666665,4.6978,7.63286666666,6.0156,12.6785333333
784.05,10.0646666667,9.12620000001,7.1198,10.4571333333,50.1334666667,10.6148,8.7662,9.93126666666,4.91906666667,7.89246666666,6.20146666667,12.8640666667
784.36,10.061,8.93779999999,7.37893333333,10.5250666667,50.4966,10.6632666667,9.11686666666,10.0367333333,4.9248,7.98946666666,6.34513333333,12.9223333333
784.67,10.2856666667,9.14739999999,7.62966666667,10.7751333333,50.6365333333,11.1505333333,9.60013333334,10.4610666666,5.3244,8.41713333333,6.5892,13.2966
784.98,9.55100000001,8.66946666667,7.20053333333,10.4117333333,50.8090666667,10.9662,9.43093333332,10.1965333333,4.72166666667,7.94126666667,6.0458,12.8823333334
785.29,9.20506666667,8.5094,6.8488,10.2236666667,50.8115333333,10.9028,9.11386666666,9.91300000001,4.46786666667,7.9794,5.797,12.7453333333
785.60,8.99753333332,8.46366666666,6.87853333333,10.0325333333,50.1914666667,10.8436,8.99746666667,9.69020000001,4.32766666667,7.91366666667,6.0308,12.7588
785.91,8.7578,8.14593333332,6.62606666667,9.53186666668,49.8034666667,10.7681333333,8.74153333333,9.32113333332,4.2106,7.70013333333,5.59673333333,12.4742
786.22,8.8188,8.34540000001,6.73826666667,9.58239999999,49.5067333334,10.7718666667,8.81073333333,9.57446666666,4.5268,7.84006666667,5.51726666667,12.51
786.53,8.36779999999,8.05213333333,6.65086666666,9.28353333334,49.6308666667,10.4204,8.54553333334,9.48093333333,4.4208,7.385,5.42333333333,12.4138
786.84,7.4228,6.9794,5.70886666667,8.23446666667,49.3586,9.43006666667,7.3596,8.4798,3.30566666667,6.16386666667,4.4062,11.3854666667
787.14,7.18853333333,6.7922,5.30506666667,7.8752,49.3192,9.0956,6.9728,8.52273333333,3.23713333333,5.9172,4.21813333333,11.1359333333
787.45,7.01193333333,6.45326666667,4.773,7.45826666667,49.1812,8.78540000001,6.53073333333,8.31586666667,2.8754,5.61126666667,3.93853333333,10.6868
787.76,7.10193333334,6.60933333333,4.78806666667,7.36913333333,48.7706,8.65213333333,6.30013333333,8.14433333333,2.84846666667,5.70446666667,3.98626666667,10.6644666667
788.07,7.0858,6.70453333333,5.05106666667,7.4858,48.9844,8.64473333333,6.38366666666,8.18060000001,2.75213333333,5.91166666667,4.179,10.7474666667
788.38,7.3676,6.76093333333,5.3778,7.7334,49.3951333333,8.88633333333,6.54593333333,8.33613333334,3.23353333334,6.15406666667,4.462,10.9892666667
788.69,6.96913333333,6.25826666667,4.97246666667,7.21866666667,48.9243333333,8.3304,6.0806,8.05813333332,2.79073333333,5.65706666667,4.0424,10.4745333333
789.00,7.09773333333,6.09833333333,4.85886666667,7.1662,49.1266,8.08546666667,6.2356,7.96706666667,2.80693333333,5.5454,3.92453333333,10.2937333333
789.31,7.67006666667,6.51686666667,5.2556,7.8316,49.7538,8.41213333334,6.72033333333,8.63893333333,3.36406666667,6.05146666667,4.8442,10.8996666667
789.62,7.75273333333,6.37833333333,4.95246666667,7.9976,50.3357333333,8.42026666667,6.9154,8.65719999999,3.3056,6.0506,4.9448,10.8767333333
789.92,8.45273333333,7.06453333333,5.50126666667,8.76693333333,50.3620666667,9.17673333334,7.38666666667,9.25626666666,3.9618,7.02073333333,5.30233333333,11.4796666667
790.23,8.68106666667,7.366,5.61546666667,8.91293333332,49.7243333333,9.50833333333,7.46206666667,9.3206,4.18466666667,7.38613333333,5.4196,11.7386
790.54,9.04046666667,7.46613333333,5.88766666667,9.11753333334,49.6570666667,9.73420000001,7.49833333333,9.43406666667,4.28493333333,7.6,5.5022,12.0511333333
790.85,9.29340000001,7.51033333333,5.91833333333,9.38073333334,49.7839333333,9.8962,7.58113333333,9.39326666667,4.3642,7.6018,5.78566666667,12.1778
791.16,9.44066666667,7.6494,6.23686666667,9.66613333332,50.1128666667,10.1978,7.85366666667,9.66173333334,4.71393333333,7.8324,5.98166666667,12.4825333333
791.47,10.1943333333,8.26393333333,7.01713333333,10.3138666667,50.002,11.0014666667,8.55426666667,10.1858,5.73993333333,8.31086666666,6.70946666667,13.0984
791.78,10.4755333333,8.72766666666,7.258,10.4970666667,49.6529333333,11.2425333333,8.8432,10.3214666667,5.88273333333,8.46180000001,7.125,13.2818666667
792.08,10.5528,8.64666666666,7.26266666666,10.3481333333,50.074,11.2793333333,8.94700000001,10.3394,6.0052,8.303,7.2802,13.4986666667
792.39,10.781,8.66499999999,7.51306666667,10.6894,49.9869333333,11.6186666667,9.17533333333,10.5017333333,6.06006666667,8.473,7.65273333333,13.9136666667
792.70,10.7264,8.72939999999,7.63653333333,10.7526666667,49.9056,11.6743333333,9.25166666666,10.4192,5.92493333333,8.46600000001,7.62766666667,14.0620666667
793.01,10.7324666667,8.61733333333,7.86746666666,10.7542666667,49.3541333333,11.7772666667,9.0984,10.4032,6.0208,8.30080000001,7.66793333333,14.3824
793.32,10.4081333334,8.3082,7.31713333333,10.2422666667,49.2382,11.5869333333,8.86253333334,9.95413333333,5.54026666667,7.59639999999,7.40446666667,14.0057333334
793.62,11.2742666667,8.98579999999,8.0234,10.984,49.8872,12.0936,9.81793333334,10.8235333333,6.25053333334,8.39186666667,8.12726666667,14.8072
793.93,10.84,8.70759999999,7.54573333333,10.7094666667,50.0391333333,11.9016666667,9.94773333334,10.3698,5.705,8.07219999999,7.9634,14.5214
794.24,10.344,8.42739999999,7.25506666667,10.106,49.8162,11.3821333333,9.48726666667,10.0411333333,5.33853333333,7.81306666666,7.15546666667,14.1899333334
794.55,9.73453333334,7.90086666667,6.45086666667,9.42819999999,49.5662,10.9169333333,8.91066666666,9.54046666668,4.67306666667,7.2362,6.4898,13.5232
794.86,8.95719999999,7.2992,5.528,8.86133333332,49.7207333333,10.2399333333,8.07166666666,9.04006666667,3.75646666667,6.51386666667,5.47546666667,12.8490666667
795.16,8.35193333333,6.68866666667,4.6126,8.3038,49.5502666667,9.49733333334,7.56633333333,8.40913333333,3.03273333333,6.0172,4.62586666667,12.447
795.47,8.37226666667,6.7658,4.78473333333,8.7598,49.1988666667,9.54793333333,7.79933333333,8.32033333335,3.23,6.1112,4.58666666667,12.515
795.78,8.94446666667,7.6282,5.4146,9.41026666667,49.8077333333,10.3120666667,8.39739999999,9.22633333332,4.16653333333,6.85893333333,5.0684,13.0725333333
796.09,9.02266666666,7.691,5.21986666666,9.45373333333,50.1195333333,10.286,8.56166666667,9.31713333334,4.32786666667,6.85866666667,4.98073333333,13.1498666667
796.40,9.32820000001,8.12113333333,5.72826666667,9.78033333334,50.5480666667,10.6034666667,8.93139999999,9.71633333335,4.72153333333,7.34066666667,5.45533333333,13.231
796.70,9.33919999999,7.86013333333,5.80986666667,10.0170666667,50.665,10.5882,8.99406666666,9.77840000001,4.78266666667,7.37853333333,5.60106666667,13.2907333333
797.01,9.78493333335,8.3324,6.28326666667,10.4449333333,51.2843333333,11.0116,9.30773333334,10.1982,5.2992,7.79986666667,5.96806666667,13.6997333333
797.32,10.21,8.62473333334,6.64093333333,10.934,51.5724,11.3625333333,9.31880000001,10.6769333333,5.89553333333,8.04193333333,6.26386666667,14.0960666667
797.63,10.708,9.11986666665,7.02813333333,11.685,51.7882,12.0422,9.90746666667,11.1512,6.41286666667,8.5518,7.0712,14.6588666667
797.93,11.4746,10.0279333333,7.8086,12.5607333333,52.1056666667,12.8439333333,11.0024,12.0583333333,7.44786666667,9.61140000001,8.11346666667,15.5442
798.24,11.3668666667,10.0086666667,7.59806666667,12.4837333333,51.6256,12.6562666667,10.9832,11.8974,7.38686666666,9.54719999999,8.258,15.4722
798.55,12.2114666667,10.9564,8.75580000001,13.415,52.0224,13.6684666667,11.8416666667,13.0539333333,8.46340000001,10.2515333333,9.27140000001,16.355
798.85,12.1762666667,11.1857333333,8.68273333332,13.1756,52.264,13.7016,11.8036,13.0922666667,8.33226666667,10.3134,9.33586666667,16.2042666667
799.16,11.7214666667,10.9621333333,8.21153333333,12.7126666667,52.0338,13.2350666667,11.3552666667,12.7216,7.64466666667,9.9666,8.88146666666,15.7804666667
799.47,11.0224,10.4490666667,7.56939999999,11.9748,51.1894666666,12.6471333333,10.6387333333,12.0966,7.02780000001,9.32526666667,8.40893333334,15.0215333333
799.78,10.6492,10.149,6.96953333333,11.4796666667,50.8558,12.3376,10.4566666667,11.6906666667,6.4602,8.88746666667,7.83673333333,14.7281333333
800.08,10.7168666667,10.3772,6.93206666667,11.299,50.9451333333,12.109,10.5772666667,11.7364666667,6.31733333334,8.98513333333,7.83986666666,14.7578666667
800.39,9.95513333333,9.60073333332,6.4068,10.7582666667,50.2953333333,11.5614666666,10.3756,11.0654,5.613,8.3014,7.39433333333,14.25
800.70,9.7086,9.37913333333,6.2894,10.5825333333,50.1862666667,11.2464666667,10.3295333333,10.6304,5.43933333333,8.1566,7.23026666667,14.0305333333
801.00,9.88026666667,9.41086666667,6.51346666667,10.4694,50.1532,11.2021333333,10.5698666667,10.7470666667,5.55553333334,8.07,7.23186666667,14.0661333333
801.31,9.43953333334,8.7184,5.79433333333,9.94640000001,49.8636,10.4093333333,9.93166666667,10.1121333333,4.732,7.03226666667,6.52046666667,13.6502666667
801.62,9.80839999999,8.82993333333,5.9734,9.99526666667,50.2949333333,10.3883333333,10.236,10.2360666667,4.8378,7.29113333333,6.66186666667,13.6972
801.92,8.87226666667,7.71926666667,5.0878,9.05266666669,49.7894666667,9.42866666667,9.32340000001,9.27326666667,3.87473333333,6.4812,5.59393333333,12.5964
802.23,8.9726,7.6664,5.1796,9.21366666667,49.4901333333,9.53533333333,9.26886666665,9.54513333334,4.04926666667,6.45046666667,5.52133333333,12.5597333333
802.54,8.35366666667,6.6616,4.4444,8.47093333334,49.1742,8.76146666666,8.52700000001,8.61366666667,3.31293333333,5.5504,4.75533333333,11.9622666667
802.84,9.40013333334,7.78540000001,5.7656,9.53679999999,49.8658666667,9.91646666665,9.61266666667,9.81013333334,4.33826666667,6.59073333333,5.7758,12.9688
803.15,10.0807333333,8.23493333333,6.6212,10.1663333333,50.2622666667,10.4034666667,10.3832666667,10.3127333333,5.11853333333,7.0146,6.5104,13.646
803.46,10.0431333333,8.4968,7.09766666667,10.4638,50.6058,10.8288,10.7071333333,10.4739333333,5.5514,7.17860000001,6.70726666667,13.9416666667
803.76,10.1436666667,9.00486666667,7.04453333333,10.5014,50.4763333333,11.1665333333,10.7785333333,10.5618666667,5.99133333333,7.18073333334,6.60613333333,13.928
804.07,10.3715333333,9.72393333333,7.29413333333,10.6677333334,50.9186666667,11.5764,11.1796666667,11.1094666667,6.47593333333,7.41979999999,6.90766666666,14.3774666667
804.38,10.5101333333,10.4192666667,7.63626666667,11.2575333333,51.7170666667,12.0656666667,11.6262,11.5555333333,6.84333333333,7.97473333334,7.5354,14.7122
804.68,10.8871333333,10.9628,8.21846666667,11.7463333333,52.1758666667,12.6611333334,11.9787333333,11.8827333333,7.37426666667,8.52666666667,8.17793333333,15.0568666667
804.99,10.9041333333,11.1717333333,8.4748,11.9494666667,52.2374,13.1110666667,11.8939333333,11.8585333333,7.37873333333,8.87366666667,8.23746666665,15.3080666667
805.30,11.2612666667,11.7830666667,8.6424,12.3506,52.8014,13.5006,12.2745333333,12.1378,7.73066666667,9.2554,8.56633333333,15.8916
805.60,11.3649333333,11.9324666667,8.59399999999,12.5154,53.2311333333,13.7014,12.3823333333,12.403,7.92933333333,9.39660000001,8.7476,16.2322
805.91,11.6983333333,12.3786666667,9.30700000001,13.0489333333,53.2062666667,14.2827333333,13.0237333334,13.0185333333,8.56559999999,9.85020000002,9.25606666667,16.6387333333
806.21,10.6696666667,11.2335333333,8.00626666666,12.2214,52.4281333333,13.4159333333,12.1438,11.6783333333,7.54586666667,8.81313333333,8.16659999999,15.578
806.52,10.2817333333,11.0745333333,7.32913333333,11.9614,52.2639333334,13.2864,11.7631333333,11.3301333333,6.81273333334,8.66466666665,7.77246666667,15.1538666667
806.83,10.413,10.6624666667,7.0512,11.8108666667,51.8108,13.1514,11.5302666666,11.2029333333,6.47446666667,8.44373333334,7.7476,15.0635333333
807.13,10.9418666667,10.6931333333,7.40740000001,12.127,52.344,13.3492666667,11.6138,11.5820666667,6.19046666666,8.95240000001,8.45506666666,15.4232
807.44,9.82653333333,9.10033333333,6.2278,10.9484666667,51.3279333333,12.1735333333,10.5312,10.6286666667,4.63946666667,7.69106666667,7.14906666667,14.2059333333
807.74,9.41826666667,8.0672,5.64093333333,10.1406,50.6368,11.3869333333,9.87593333333,9.83746666666,3.7884,7.0858,6.26953333333,13.5980666667
808.05,9.57219999999,8.24446666667,5.58326666667,10.25,50.389,11.6,10.0168,10.0278,4.0944,7.4,6.2722,13.6611333333
808.35,10.0534,8.50333333334,6.01506666667,10.5026666667,50.4522,11.7102,10.5250666667,10.3622666667,4.83566666667,7.48106666667,6.6892,14.2544
808.66,10.3968,8.71313333333,6.37753333333,10.6915333333,50.4761333333,11.7970666667,10.6632,10.6294,5.1472,7.76640000001,7.21660000001,14.4330666667
808.97,10.2743333333,8.72506666668,6.57053333333,10.5966,49.9802666667,11.7444666667,10.5682666667,10.2798666667,4.7158,7.8032,7.27740000001,14.1644666667
809.27,10.7502666666,9.24973333335,6.64373333333,11.0881333333,50.653,11.8328,10.7676666667,10.6072,5.07433333333,8.27593333333,7.56586666666,14.3183333333
809.58,11.1306,9.22393333334,7.11993333334,11.3106666667,51.2176666667,11.8570666667,10.9678,11.0374666667,5.23686666667,8.59053333334,7.96286666666,14.5596666666
809.88,11.3262,9.31926666667,7.412,11.1854666667,51.1091333333,11.6372666667,10.9977333333,11.0445333333,5.3638,8.66786666666,7.94606666666,14.3720666667
810.19,11.6757333333,9.52553333333,7.69973333334,11.4834,51.7477333333,12.0600666667,11.3693333333,11.3333333333,5.77173333333,9.28533333335,7.8018,14.3903333333
810.49,11.7785333333,9.75813333333,7.9734,11.7301333333,52.1657333333,12.2988666667,11.8996666667,11.4277333333,6.21906666667,9.57646666665,7.65880000001,14.4767333333
810.80,12.6738666667,10.7494666667,9.02273333332,12.6858666667,52.5658666667,13.5432,12.7998666666,12.1403333333,7.11626666667,11.0132,8.74700000001,15.4735333333
811.10,12.8392,10.6800666667,9.15526666667,12.7904666667,53.2112666667,13.8394666667,12.7233333333,12.3940666667,7.11193333333,11.0339333333,8.53919999999,15.7913333333
811.41,11.9382,9.67906666665,8.35173333333,11.9072666667,52.6234,12.9752666666,11.8582,11.642,6.10506666667,10.2036666667,7.45686666667,14.9505333333
811.71,11.4186666667,9.23606666667,7.79546666667,11.6868666667,52.2918666667,12.7534,11.5310666667,11.3814,5.15126666667,9.6476,6.89120000001,14.3623333333
812.02,11.5423333333,9.09826666667,7.99746666666,11.4986666667,52.2078,13.0410666667,11.5795333333,11.3743333333,4.92553333333,9.63933333333,6.99006666667,14.5708666667
812.32,11.8086666667,9.07833333333,8.07866666667,11.3464,52.0212,12.6898,11.7276,11.3027333333,5.18593333333,9.7594,7.12900000001,14.8578
812.63,11.9432,9.28913333333,8.34746666667,11.3555333333,52.0188666667,13.0869333334,12.2717333333,11.1468,4.90993333333,9.79460000001,7.33019999999,14.9636666667
