wavelength,Back_SicRaif,Belly_SicRaif,Breast_SicRaif,Crissum_SicRaif,Crown_SicRaif,DorTail_SicRaif,Patch10_SicRaif,Rump_SicRaif,Throat_SicRaif,WingTip_SicRaif
643.85,25.1733333333,40.8873333333,35.2936666667,39.537,18.9006666667,21.649,16.026,22.1288333333,38.072,14.6896666667
644.18,25.0573333333,40.604,35.242,39.322,18.714,21.542,15.9796666667,22.0468333333,37.8976666667,14.5316666667
644.51,25.0233333333,40.472,35.31,39.3055,18.7683333333,21.7085,16.0046666667,22.1808333333,37.713,14.6016666667
644.84,25.144,40.5673333333,35.384,39.365,18.9356666667,21.889,16.119,22.3111666667,37.732,14.5973333333
645.17,25.02,40.365,35.2186666667,39.39,18.6846666667,21.9935,16.0933333333,22.268,37.6666666667,14.4816666667
645.50,24.7743333333,40.2513333333,35.1976666667,39.2675,18.5726666667,21.904,16.09,22.1386666667,37.415,14.505
645.83,24.936,40.4773333333,35.4163333333,39.263,18.7566666667,21.921,16.217,22.3403333333,37.56,14.642
646.16,25.0396666667,40.5706666667,35.488,39.3325,18.8726666667,22.2565,16.406,22.3823333333,37.8523333333,14.6603333333
646.49,25.0383333333,40.5323333333,35.4603333333,39.2295,19.0146666667,22.5235,16.4973333333,22.5305,37.7596666667,14.8023333333
646.82,25.176,40.7736666667,35.6626666667,39.294,19.124,22.5785,16.5293333333,22.6926666667,37.815,14.9126666667
647.15,25.2243333333,40.5693333333,35.4423333333,39.397,19.0793333333,22.607,16.618,22.8231666667,37.82,14.9873333333
647.48,25.1076666667,40.514,35.357,39.2145,19.0366666667,22.4205,16.409,22.8495,37.8313333333,15.0443333333
647.81,25.1333333333,40.6526666667,35.4886666667,39.2715,19.2186666667,22.4935,16.4693333333,22.9451666667,37.9823333333,15.2133333333
648.14,25.234,40.7633333333,35.5393333333,39.409,19.2256666667,22.228,16.4103333333,22.922,38.193,15.1923333333
648.47,25.2746666667,40.7503333333,35.655,39.56,19.1126666667,22.1825,16.302,22.84,38.281,15.245
648.80,25.5636666667,40.8316666667,35.8176666667,39.7325,19.2516666667,22.1845,16.4,22.8633333333,38.3383333333,15.4983333333
649.13,25.7286666667,40.8463333333,35.7613333333,39.901,19.2163333333,22.1465,16.5266666667,22.8786666667,38.4463333333,15.5123333333
649.46,25.6003333333,40.6006666667,35.625,39.818,18.995,22.117,16.516,22.8201666667,38.4826666667,15.4113333333
649.79,25.4483333333,40.5033333333,35.6143333333,39.7295,18.952,21.8795,16.3343333333,22.7396666667,38.291,15.456
650.11,25.5256666667,40.5696666667,35.54,39.682,18.901,21.71,16.3946666667,22.6731666667,38.3953333333,15.452
650.44,25.5076666667,40.446,35.653,39.724,18.9096666667,21.744,16.4683333333,22.6735,38.5186666667,15.4976666667
650.77,25.3426666667,40.3646666667,35.7273333333,39.623,18.773,21.379,16.212,22.4808333333,38.496,15.316
651.10,25.4066666667,40.385,35.6763333333,39.694,18.7673333333,21.523,16.3106666667,22.4925,38.477,15.2683333333
651.43,25.644,40.391,35.7733333333,39.9045,18.705,21.527,16.3783333333,22.57,38.6096666667,15.2466666667
651.76,25.7316666667,40.4133333333,36.0543333333,39.949,18.725,21.693,16.5433333333,22.7201666667,38.5886666667,15.3493333333
652.09,25.756,40.5526666667,36.1283333333,39.8665,18.9176666667,21.83,16.724,22.8395,38.712,15.4986666667
652.42,25.7973333333,40.7816666667,36.1753333333,40.036,19.0526666667,21.9695,16.8306666667,22.9688333333,38.675,15.345
652.75,25.884,40.8803333333,36.2443333333,39.9385,19.2043333333,22.0405,16.844,23.0643333333,38.7726666667,15.3513333333
653.08,25.8063333333,40.7616666667,36.292,39.8775,19.1616666667,22.0105,16.662,22.939,38.473,15.227
653.41,25.833,40.7203333333,36.1563333333,39.8045,19.0316666667,22.0335,16.7326666667,22.9773333333,38.5726666667,15.2176666667
653.74,26.044,40.9803333333,36.341,40.169,19.2946666667,22.075,16.7596666667,23.0463333333,38.8183333333,15.4423333333
654.06,26.1663333333,41.0893333333,36.2463333333,40.334,19.24,22.189,16.78,23.1153333333,38.8073333333,15.444
654.39,26.255,41.208,36.377,40.4675,19.3026666667,22.357,16.919,23.1236666667,38.96,15.5356666667
654.72,26.3873333333,41.193,36.5373333333,40.46,19.329,22.428,16.95,23.051,38.9653333333,15.641
655.05,26.2663333333,41.4066666667,36.6213333333,40.437,19.425,22.6075,17.015,23.1543333333,38.9426666667,15.685
655.38,26.265,41.6076666667,36.7053333333,40.3945,19.497,22.8955,17.1736666667,23.2476666667,39.2153333333,15.7906666667
655.71,26.4173333333,41.8066666667,36.8406666667,40.5615,19.6336666667,22.9885,17.4133333333,23.5286666667,39.3456666667,15.9836666667
656.04,26.6586666667,41.899,36.882,40.6445,19.7463333333,23.1955,17.578,23.6983333333,39.5263333333,16.3873333333
656.37,26.478,41.802,36.7563333333,40.629,19.728,23.1005,17.5066666667,23.565,39.437,16.3246666667
656.69,26.4743333333,41.8753333333,36.699,40.751,19.818,23.1295,17.579,23.5256666667,39.5466666667,16.3626666667
657.02,26.5696666667,41.916,36.6806666667,40.8585,19.94,23.2895,17.507,23.5571666667,39.5566666667,16.371
657.35,26.4436666667,41.805,36.583,40.751,19.77,23.3785,17.4193333333,23.4955,39.45,16.152
657.68,26.5986666667,41.8926666667,36.7246666667,40.7815,19.9423333333,23.229,17.4806666667,23.6305,39.5443333333,16.1756666667
658.01,26.5806666667,41.7133333333,36.593,40.7555,19.9386666667,23.1815,17.404,23.5735,39.399,16.2003333333
658.34,26.4536666667,41.85,36.4786666667,40.8555,19.9386666667,23.138,17.2943333333,23.5795,39.5043333333,16.2336666667
658.66,26.442,41.8096666667,36.3653333333,40.6845,19.948,23.0395,17.22,23.568,39.3976666667,16.2916666667
658.99,26.3406666667,41.7163333333,36.1383333333,40.5115,19.8156666667,22.7885,17.0943333333,23.4676666667,39.2353333333,16.0513333333
659.32,26.1983333333,41.385,35.835,40.371,19.57,22.6135,16.8186666667,23.149,39.0053333333,15.811
659.65,25.978,41.1396666667,35.6783333333,40.129,19.3773333333,22.381,16.6253333333,22.9703333333,38.866,15.494
659.98,26.003,41.2323333333,35.7383333333,40.2265,19.3523333333,22.4625,16.4896666667,22.9098333333,38.8313333333,15.4643333333
660.31,26.075,41.295,35.8133333333,40.186,19.3916666667,22.4805,16.5543333333,23.0165,38.8393333333,15.5413333333
660.63,26.1643333333,41.269,35.9896666667,40.076,19.2693333333,22.3865,16.515,22.9483333333,38.8793333333,15.47
660.96,26.117,41.193,35.8973333333,40.0645,19.1613333333,22.2545,16.4586666667,22.906,38.7803333333,15.492
661.29,26.0363333333,41.0683333333,35.6226666667,39.874,18.956,22.1645,16.2156666667,22.6498333333,38.675,15.366
661.62,25.911,41.2653333333,35.672,39.732,18.8196666667,22.1195,16.2173333333,22.7163333333,38.6673333333,15.3766666667
661.94,26.0806666667,41.207,35.7986666667,39.597,18.9706666667,22.172,16.308,22.7236666667,38.5853333333,15.448
662.27,26.046,41.132,35.8363333333,39.8425,19.0563333333,22.324,16.3073333333,22.5818333333,38.6286666667,15.3463333333
662.60,26.183,41.09,35.825,40.067,19.2116666667,22.4695,16.2206666667,22.5736666667,38.6076666667,15.4596666667
662.93,26.2946666667,41.2676666667,35.9893333333,40.2175,19.385,22.5265,16.3456666667,22.663,38.6606666667,15.55
663.26,26.2806666667,41.2286666667,36.0143333333,40.198,19.3603333333,22.597,16.2526666667,22.6225,38.5833333333,15.5673333333
663.58,26.2806666667,41.1163333333,36.0676666667,39.9485,19.243,22.7125,16.3636666667,22.7045,38.6153333333,15.5816666667
663.91,26.359,41.2506666667,36.0513333333,40.084,19.2796666667,22.685,16.4243333333,22.8641666667,38.7483333333,15.5183333333
664.24,26.196,41.253,35.8986666667,40.204,19.3356666667,22.721,16.6053333333,22.9706666667,38.6983333333,15.6423333333
664.57,26.3703333333,41.4003333333,36.085,40.1935,19.4023333333,22.9645,16.8336666667,23.1558333333,38.896,15.794
664.89,26.2256666667,41.416,36.2373333333,40.2815,19.4486666667,23.062,16.881,23.0758333333,38.7293333333,15.8133333333
665.22,26.4896666667,41.5356666667,36.2693333333,40.5205,19.7393333333,23.191,17.027,23.2156666667,38.9983333333,15.8263333333
665.55,26.3553333333,41.5353333333,36.4316666667,40.7625,19.563,23.262,17.131,23.3743333333,39.1693333333,15.9126666667
665.87,26.3113333333,41.4306666667,36.3946666667,40.693,19.3603333333,23.1645,17.1113333333,23.453,39.0166666667,15.8543333333
666.20,26.3653333333,41.4613333333,36.524,40.5175,19.3486666667,23.1365,17.2523333333,23.514,38.8833333333,15.8896666667
666.53,26.324,41.4563333333,36.407,40.6405,19.2706666667,23.2065,17.207,23.4741666667,38.798,15.919
666.86,26.339,41.7193333333,36.607,40.6675,19.416,23.054,17.393,23.5383333333,39.0113333333,16.0383333333
667.18,26.4416666667,41.679,36.571,40.895,19.572,22.985,17.502,23.5825,39.0463333333,16.1396666667
667.51,26.5646666667,41.585,36.4973333333,40.798,19.554,23.1585,17.6203333333,23.6181666667,39.0813333333,16.304
667.84,26.5683333333,41.692,36.5046666667,40.8795,19.6213333333,23.1675,17.4233333333,23.5015,39.045,16.3006666667
668.16,26.671,41.588,36.497,41.077,19.6886666667,23.055,17.4043333333,23.4276666667,39.0263333333,16.3016666667
668.49,26.694,41.6376666667,36.1543333333,40.94,19.6996666667,23.131,17.4513333333,23.5285,39.1293333333,16.354
668.82,26.6986666667,41.418,36.085,40.7855,19.5766666667,22.9525,17.2646666667,23.4233333333,38.8993333333,16.3543333333
669.14,26.73,41.3143333333,35.8986666667,40.62,19.47,22.949,17.027,23.214,38.7493333333,16.105
669.47,26.809,41.4756666667,35.8473333333,40.6035,19.6053333333,22.8355,17.0113333333,23.1036666667,38.914,16.2633333333
669.80,27.0076666667,41.6133333333,35.7826666667,40.9585,19.707,22.8835,17.1296666667,23.2638333333,39.1533333333,16.6133333333
670.13,27.0296666667,41.656,35.8783333333,40.8185,19.8723333333,22.9465,17.0746666667,23.2763333333,39.2936666667,16.4466666667
670.45,27.186,41.7746666667,35.967,41.062,20.0396666667,23.324,17.2283333333,23.4888333333,39.432,16.6773333333
670.78,27.2066666667,41.975,35.9356666667,41.1295,19.989,23.175,17.1196666667,23.4891666667,39.4433333333,16.732
671.10,27.0236666667,41.9416666667,35.9633333333,41.0655,19.6916666667,23.073,16.8183333333,23.167,39.3336666667,16.6363333333
671.43,27.2403333333,42.1063333333,36.198,41.188,19.752,22.977,17.01,23.3568333333,39.5096666667,16.725
671.76,26.882,42.006,36.0316666667,40.794,19.7573333333,22.787,16.8013333333,23.3366666667,39.1953333333,16.4983333333
672.08,27.146,42.0533333333,36.4553333333,41.093,19.9333333333,22.8115,16.9526666667,23.5281666667,39.2376666667,16.7316666667
672.41,27.131,42.119,36.6396666667,41.3455,20.001,23.131,17.15,23.6001666667,39.3366666667,16.8033333333
672.74,27.071,42.0476666667,36.4386666667,41.337,20.007,23.0145,17.2566666667,23.6221666667,39.3433333333,16.787
673.06,27.0566666667,42.0033333333,36.595,41.465,20.0323333333,23.1275,17.4606666667,23.7661666667,39.3683333333,16.9143333333
673.39,26.912,41.8966666667,36.518,41.306,19.9933333333,23.094,17.3583333333,23.6058333333,39.436,16.606
673.72,26.6656666667,41.8206666667,36.2806666667,41.3585,19.579,22.968,17.2076666667,23.4625,39.234,16.5446666667
674.04,26.6233333333,41.674,36.1563333333,41.364,19.5513333333,22.734,17.1783333333,23.3676666667,39.073,16.3596666667
674.37,26.731,41.8253333333,36.491,41.347,19.5833333333,23.2395,17.277,23.4503333333,39.3426666667,16.4376666667
674.69,26.859,42.0866666667,36.773,41.677,19.9506666667,23.449,17.4723333333,23.7183333333,39.3446666667,16.482
675.02,26.8503333333,41.8656666667,36.8936666667,41.681,20.0573333333,23.7965,17.5393333333,23.8173333333,39.4413333333,16.497
675.35,27.0536666667,42.2353333333,37.214,41.8505,20.18,24.1225,17.7986666667,23.8843333333,39.7776666667,16.7343333333
675.67,26.8803333333,42.2816666667,37.408,41.774,20.222,24.3085,17.7263333333,23.8185,39.8976666667,16.6106666667
676.00,26.8226666667,42.3386666667,37.243,41.608,20.0773333333,24.1985,17.594,23.7903333333,39.8966666667,16.5436666667
676.32,26.9356666667,42.573,37.6843333333,41.728,20.24,24.2105,17.6433333333,23.8333333333,39.994,16.731
676.65,27.2266666667,42.8446666667,37.7436666667,41.947,20.3706666667,24.342,17.733,24.0195,40.2013333333,16.797
676.97,27.067,42.7156666667,37.6796666667,41.954,20.3176666667,24.336,17.7133333333,23.9938333333,40.117,16.7473333333
677.30,27.1683333333,42.6176666667,37.721,41.8225,20.505,24.2275,17.7536666667,24.0573333333,40.206,16.8306666667
677.63,27.2296666667,42.6973333333,37.7793333333,41.896,20.4526666667,24.32,17.6376666667,24.0333333333,40.2936666667,16.9086666667
677.95,27.1893333333,42.6306666667,37.5653333333,41.699,20.452,24.0115,17.6033333333,23.8971666667,39.9563333333,16.781
678.28,27.3133333333,42.5123333333,37.4246666667,41.386,20.6436666667,23.9335,17.6123333333,23.9436666667,40.2376666667,16.9836666667
678.60,27.025,42.3553333333,37.0106666667,41.1315,20.3886666667,23.4805,17.3516666667,23.5793333333,39.9903333333,16.805
678.93,26.9686666667,42.1636666667,36.968,41.2075,20.3953333333,23.25,17.2586666667,23.6081666667,39.9623333333,16.761
679.25,26.8336666667,41.8716666667,36.4213333333,40.743,20.016,22.982,16.9926666667,23.3705,39.6536666667,16.5696666667
679.58,26.7646666667,41.7306666667,36.2206666667,40.6695,20.0343333333,22.9485,16.9706666667,23.3653333333,39.5976666667,16.5636666667
679.90,26.808,41.697,36.1426666667,40.569,19.9293333333,22.857,16.999,23.4415,39.514,16.422
680.23,26.786,41.5016666667,36.1236666667,40.3085,19.8343333333,22.803,16.828,23.4595,39.448,16.3373333333
680.55,26.9133333333,41.6076666667,36.228,40.3265,19.8286666667,22.8,16.7993333333,23.424,39.426,16.303
680.88,27.0703333333,41.686,36.2476666667,40.475,19.8996666667,22.872,16.8886666667,23.5451666667,39.4906666667,16.3433333333
681.20,27.111,41.5003333333,36.1463333333,40.39,19.836,22.901,16.926,23.5413333333,39.3956666667,16.2616666667
681.53,27.3136666667,41.4623333333,36.1963333333,40.8015,20.0753333333,22.948,17.0753333333,23.78,39.73,16.498
681.85,27.206,41.5033333333,36.0246666667,40.9965,19.875,22.8015,16.9936666667,23.7255,39.4556666667,16.205
682.18,27.7166666667,41.771,36.347,41.0415,20.179,23.1165,17.251,24.0671666667,39.58,16.4226666667
682.50,27.7113333333,41.8726666667,36.1573333333,41.054,20.1096666667,23.2705,17.312,24.0168333333,39.5253333333,16.3893333333
682.83,27.762,41.9376666667,36.35,41.396,20.252,23.351,17.4896666667,24.1951666667,39.675,16.4486666667
683.15,27.8746666667,42.2173333333,36.7586666667,41.592,20.383,23.5275,17.6316666667,24.2291666667,39.8626666667,16.4953333333
683.48,27.761,42.106,36.4676666667,41.559,20.3316666667,23.7145,17.5956666667,24.0881666667,39.8506666667,16.628
683.80,27.445,42.1286666667,36.1556666667,41.473,20.069,23.5365,17.4726666667,23.8223333333,39.7986666667,16.415
684.13,27.2593333333,41.9926666667,35.8843333333,41.4295,19.9783333333,23.4215,17.29,23.5928333333,39.659,16.3576666667
684.45,27.0563333333,41.7793333333,35.856,41.2445,19.883,23.4295,17.2106666667,23.5015,39.5693333333,16.3483333333
684.78,26.975,41.762,35.9613333333,41.193,19.9133333333,23.3415,17.2093333333,23.5205,39.621,16.2886666667
685.10,26.9136666667,41.7973333333,35.8356666667,41.066,19.8643333333,23.297,17.1006666667,23.294,39.521,16.1556666667
685.43,26.838,41.497,35.8716666667,40.919,19.837,23.4005,17.1613333333,23.26,39.4886666667,16.19
685.75,26.7603333333,41.7133333333,35.9746666667,41.257,19.887,23.546,17.306,23.5008333333,39.8403333333,16.5136666667
686.08,26.8833333333,41.508,35.8866666667,41.2055,19.8706666667,23.4525,17.1536666667,23.4161666667,39.8016666667,16.4703333333
686.40,27.0996666667,41.6956666667,36.151,41.321,20.104,23.499,17.347,23.5838333333,39.9603333333,16.8086666667
686.72,27.334,41.6803333333,36.2663333333,41.255,20.2973333333,23.6195,17.6716666667,23.7701666667,39.9056666667,16.8023333333
687.05,27.6613333333,41.8143333333,36.546,41.555,20.717,23.734,17.9806666667,24.0236666667,40.0183333333,17.1426666667
687.37,27.927,41.8363333333,36.7613333333,41.701,21.0176666667,23.9855,18.227,24.2075,40.087,17.3133333333
687.70,28.1326666667,41.8066666667,36.9433333333,41.692,21.0753333333,23.983,18.363,24.4831666667,40.282,17.5073333333
688.02,28.3303333333,42.1416666667,37.1443333333,41.7515,21.228,24.2195,18.5966666667,24.631,40.3633333333,17.695
688.34,28.4353333333,42.4076666667,37.1096666667,41.8805,21.2766666667,24.3135,18.664,24.7228333333,40.3526666667,18.0096666667
688.67,28.31,42.1836666667,37.0753333333,41.467,21.2006666667,24.2295,18.7946666667,24.7975,40.2066666667,17.918
688.99,28.5766666667,42.4943333333,37.2876666667,41.571,21.4386666667,24.33,18.8323333333,24.9135,40.374,18.1216666667
689.32,28.2826666667,42.03,36.9976666667,41.2605,21.2103333333,24.0015,18.6573333333,24.5511666667,39.923,17.6623333333
689.64,28.276,42.161,37.1773333333,41.3785,21.124,24.044,18.6163333333,24.7151666667,39.9803333333,17.6736666667
689.96,28.3433333333,42.2386666667,37.385,41.508,21.1473333333,24.133,18.612,24.6923333333,39.9393333333,17.7233333333
690.29,28.103,42.0443333333,37.109,41.4485,21.0156666667,23.9885,18.3193333333,24.6096666667,39.8806666667,17.836
690.61,27.575,41.6363333333,36.6736666667,41.134,20.3983333333,23.745,17.7833333333,24.3016666667,39.6703333333,17.2173333333
690.94,27.508,41.6423333333,36.7263333333,41.02,20.1536666667,23.66,17.5863333333,24.2051666667,39.6616666667,17.2313333333
691.26,27.4386666667,41.7856666667,36.8793333333,41.0205,20.242,23.886,17.7103333333,24.233,39.431,17.2716666667
691.58,27.3116666667,41.7216666667,36.7826666667,40.997,20.166,23.669,17.7336666667,24.1675,39.5146666667,17.0556666667
691.91,27.318,41.628,36.8333333333,41.028,20.0956666667,23.68,17.7286666667,24.2428333333,39.49,16.8316666667
692.23,27.138,41.4603333333,36.7983333333,41.223,19.905,23.804,17.5193333333,24.1026666667,39.4803333333,16.7286666667
692.55,26.6846666667,41.126,36.5493333333,41.105,19.492,23.535,17.3363333333,23.7545,39.3676666667,16.4783333333
692.88,27.059,41.4576666667,36.8566666667,41.2485,19.6936666667,23.8305,17.482,23.8766666667,39.664,16.6383333333
693.20,27.0673333333,41.316,36.8383333333,40.9015,19.7136666667,23.97,17.525,23.759,39.535,16.7026666667
693.52,26.986,41.508,36.771,40.7495,19.8223333333,24.1225,17.5116666667,23.9748333333,39.652,16.6303333333
693.85,27.041,41.585,36.657,40.975,19.9073333333,24.287,17.4613333333,23.9601666667,39.56,16.438
694.17,27.7063333333,42.4253333333,37.308,41.1775,20.514,24.591,18.1626666667,24.4523333333,40.0453333333,17.0926666667
694.49,27.763,42.18,37.1706666667,41.066,20.7296666667,24.4755,18.2833333333,24.4683333333,39.9956666667,17.0526666667
694.82,27.8156666667,42.136,37.1256666667,40.983,20.7306666667,24.331,18.3306666667,24.4398333333,40.2656666667,16.9386666667
695.14,27.9283333333,42.086,37.1256666667,41.14,20.667,24.3225,18.129,24.4231666667,40.043,17.0823333333
695.46,27.702,41.9,36.8303333333,40.826,20.764,24.247,18.0606666667,24.3171666667,40.0463333333,17.1263333333
695.79,27.6613333333,42.2333333333,36.932,40.863,20.9036666667,24.2275,17.8753333333,24.461,40.0906666667,17.2296666667
696.11,27.492,42.0586666667,36.7023333333,40.68,20.82,23.9735,17.8163333333,24.4815,40.0916666667,17.1783333333
696.43,27.364,41.862,36.585,40.5505,20.7466666667,23.957,17.7116666667,24.4778333333,39.7343333333,17.2286666667
696.75,27.6543333333,41.9736666667,36.8173333333,40.8885,20.905,23.9235,17.828,24.5228333333,39.9003333333,17.3783333333
697.08,27.737,41.8413333333,36.5826666667,40.863,20.854,23.873,17.942,24.5283333333,39.9083333333,17.348
697.40,27.9303333333,41.9846666667,36.8046666667,40.7655,20.909,23.92,18.0343333333,24.5396666667,40.009,17.504
