wavelength,Back_SalAtef,Belly_SalAtef,Breast_SalAtef,Crissum_SalAtef,Crown_SalAtef,DorTail_SalAtef,Patch10_SalAtef,Rump_SalAtef,Throat_SalAtef,WingTip_SalAtef
771.63,0.216111111111,13.9085128205,11.6915555555,22.2222222222,-8.26988888889,3.24855555555,-8.93733333332,6.102,36.8103333333,4.67555555556
771.94,0.281888888888,13.9832649573,11.9635555556,22.404,-8.14066666667,3.75377777778,-8.77355555555,5.96588888889,36.9242222222,4.65
772.25,-0.314111111112,13.623965812,11.4831111111,22.19,-8.82855555557,3.48122222222,-9.27755555557,5.501,36.8342222222,4.34711111111
772.56,-0.820222222223,13.2079487179,11.2737777778,22.0008888889,-9.03444444445,3.15066666667,-9.51644444443,5.29177777778,36.6986666667,4.21788888889
772.87,-1.01055555555,13.3084188034,11.1773333333,21.7795555555,-9.20866666668,2.715,-9.91544444444,5.37044444444,36.5306666667,4.142
773.18,-1.29277777778,13.1021111111,10.9852222222,21.4532222222,-9.45377777777,2.57888888889,-9.92444444444,5.13133333333,36.2235555556,3.85155555556
773.50,-1.16322222222,13.0936410257,10.8503333333,21.2728888889,-9.58688888889,2.52033333333,-9.84755555553,5.04744444445,36.2146666667,4.00466666667
773.81,-1.64155555556,12.7722307692,10.3888888889,21.2276666667,-10.1231111111,1.88022222222,-10.5591111111,4.76188888889,36.2558888889,3.53555555555
774.12,-1.34344444445,12.6364871795,10.4873333333,21.098,-10.2474444444,1.63833333333,-10.7343333333,4.339,35.9244444444,3.38622222222
774.43,-1.12366666667,12.9472735043,10.7968888889,21.7756666667,-9.99433333332,2.01711111111,-10.5947777778,4.40388888889,36.0134444444,3.65711111111
774.74,-1.10044444444,13.1229230769,10.7967777778,21.9862222222,-10.1248888889,1.97211111111,-10.6968888889,4.28711111111,36.4773333333,3.49411111111
775.05,-0.752222222223,13.1578376068,10.8628888889,21.9668888889,-9.82677777776,2.13566666667,-10.5504444444,3.99455555556,36.1074444444,3.83855555555
775.36,-0.212444444443,13.4153931624,11.1464444444,22.3141111111,-9.3407777778,2.39355555556,-10.0985555555,4.35533333334,36.35,4.37655555556
775.67,1.47677777778,14.487017094,12.8595555556,23.4344444444,-7.26588888889,4.06822222222,-8.36655555554,5.80988888889,37.4572222222,5.67744444444
775.98,2.01833333334,15.0493589744,13.2063333333,23.7586666667,-6.94877777778,4.52555555556,-7.79377777777,6.055,38.0332222222,5.95011111111
776.30,3.27566666667,15.7117435898,14.2062222222,24.6027777778,-5.91977777778,5.73255555556,-6.51666666666,6.7181111111,38.9687777778,6.88455555556
776.61,3.73855555555,15.9821282052,14.592,24.5893333333,-5.42311111111,5.93155555556,-6.34911111111,6.94077777778,39.042,7.00366666667
776.92,3.79022222222,15.9920769231,14.6416666667,24.2646666667,-5.30633333333,5.71322222222,-6.66099999999,6.80144444446,39.0537777778,6.68911111111
777.23,4.28477777778,16.1296068376,15.0305555556,24.0338888889,-4.73955555556,6.44088888889,-5.90344444445,7.2811111111,38.665,7.21933333333
777.54,3.92966666667,15.9257777778,14.9576666666,23.6614444444,-4.69066666667,6.43433333333,-6.06755555556,7.47188888889,38.3562222222,6.90466666667
777.85,3.80188888889,15.7636324786,14.6457777778,23.0442222222,-4.66511111111,6.02811111111,-6.05566666667,7.43944444443,37.6971111111,6.30222222222
778.16,4.35111111111,15.8656410256,15.1171111111,23.0746666667,-4.07366666667,6.46233333333,-5.79244444445,7.88322222223,37.6303333333,6.62477777778
778.47,4.86233333333,16.4026581197,15.6218888889,23.4257777778,-3.53011111111,6.95877777778,-5.14644444444,8.50744444443,38.2227777778,7.17522222222
778.78,5.06766666667,16.5367179487,15.7221111111,23.6342222222,-3.35566666667,7.18933333333,-4.986,8.79888888888,38.2647777778,7.20955555556
779.09,4.03388888889,15.5095641026,14.5241111111,22.6131111111,-5.03922222222,5.89066666667,-6.23233333334,7.37022222223,37.4022222222,6.086
779.40,4.10333333333,15.3531538462,14.38,22.4256666667,-5.09966666667,5.51333333333,-6.32011111111,7.14088888889,36.7844444445,6.08877777778
779.71,3.71066666667,15.210931624,14.1274444444,21.9415555556,-5.18377777778,5.20488888889,-6.30611111111,6.713,36.0831111111,6.08855555556
780.02,3.41055555556,15.0447521368,13.9066666667,22.1006666667,-5.50555555556,5.005,-6.528,6.56366666667,36.5506666667,6.32066666667
780.33,2.88866666667,14.5563247863,13.5278888889,21.9433333333,-5.90588888889,4.71177777778,-6.52077777778,6.43477777778,35.7571111111,6.242
780.64,2.84833333333,14.6782307692,13.6767777778,22.1498888889,-6.01577777778,4.65311111111,-6.35644444444,6.17533333333,35.9497777778,6.168
780.95,3.137,15.102957265,13.7958888889,22.361,-5.95322222222,4.83711111111,-6.00422222222,6.42733333333,36.3025555555,6.66811111111
781.26,3.07044444444,15.2128205128,13.7323333333,22.0897777778,-6.11888888889,4.93344444444,-5.80222222222,6.25133333333,36.3227777778,6.877
781.57,2.62766666666,15.0887094017,13.553,21.7026666667,-6.42022222222,4.55733333333,-5.56666666667,5.97488888889,35.9832222222,6.65033333333
781.88,2.03877777778,14.6841452992,13.2105555556,21.4794444444,-7.10922222222,4.14588888889,-5.79066666667,5.44933333333,35.7663333333,6.16177777778
782.19,2.55188888889,15.2625897436,13.6856666667,21.7513333333,-6.49355555555,4.54177777778,-5.27822222222,5.62755555555,35.7485555556,6.75188888889
782.50,3.28533333333,16.2387863248,14.4573333333,22.5036666667,-5.34644444444,5.316,-4.44877777778,6.358,36.056,7.80288888889
782.81,3.20644444444,16.5264957265,14.5774444445,22.8573333333,-5.173,5.70866666667,-4.27011111111,6.51955555556,36.509,8.11922222223
783.12,2.93388888889,16.5021196581,14.5755555555,23.4315555556,-5.44622222222,5.39188888889,-4.58788888889,6.55444444445,36.8522222222,7.81844444446
783.43,3.28744444444,16.721,15.1167777778,23.6902222222,-5.00511111111,5.64533333333,-4.42733333333,6.60588888889,36.4955555556,7.80044444446
783.74,4.68666666667,18.2651794872,16.3246666667,24.9745555556,-3.82155555556,6.76255555555,-3.169,7.8791111111,37.8784444445,8.92511111112
784.05,6.08055555556,19.272974359,17.035,26.0854444444,-2.45255555555,7.726,-2.09988888889,9.01122222222,38.4658888889,10.3588888889
784.36,6.00944444444,18.983,17.1758888889,26.384,-2.24266666667,7.66,-2.12433333333,8.78166666667,38.498,10.179
784.67,6.47688888889,19.2536239316,17.7145555556,27.1806666666,-1.20988888889,8.3431111111,-1.629,9.19744444443,38.9404444444,10.6602222222
784.98,7.543,20.0765555556,18.6385555556,28.2317777778,0.36011111111,9.34277777779,-0.67288888889,9.96866666666,39.6244444444,11.7137777778
785.29,8.80522222223,20.8506324786,19.6271111111,29.1398888889,2.04711111111,10.1521111111,0.31211111111,11.0961111111,39.9848888889,12.6787777778
785.60,8.68455555557,20.5394615385,19.36,28.9234444444,2.02844444444,9.87155555558,0.112666666667,10.9835555555,39.5988888889,12.7938888889
785.91,9.57799999999,20.8302136752,20.0467777778,29.3326666667,3.13911111111,10.6511111111,1.0,11.9653333333,39.9181111111,13.418
786.22,9.55688888889,20.5554273504,20.0274444444,28.8932222222,3.08711111111,10.5283333333,0.683666666663,11.8811111111,39.2703333333,13.09
786.53,10.0901111111,20.5915384615,20.2294444445,28.7635555556,3.56288888889,10.8013333333,0.887333333333,11.9702222222,38.9311111111,13.308
786.84,10.1656666667,20.2351367521,20.0344444445,28.8336666667,3.52666666667,10.7383333334,1.02133333334,12.0083333333,38.7716666667,13.5264444444
787.14,9.57211111109,19.4789145299,19.5355555556,28.0816666666,3.13888888889,10.5036666667,0.54,11.361,37.9372222222,13.2577777778
787.45,8.91855555555,18.873025641,19.3618888889,27.7135555555,2.48266666667,9.64044444446,-0.337222222223,10.5173333333,37.7993333333,12.5412222222
787.76,8.90366666667,18.8731282051,19.1543333333,27.6445555555,2.281,9.4638888889,-0.420111111111,10.5776666667,37.7416666667,12.4184444445
788.07,8.70933333333,18.3798461538,18.8156666667,27.0591111111,1.73655555555,8.77566666666,-1.22433333333,10.246,37.6913333334,12.229
788.38,8.11655555556,17.8692735043,17.9803333333,26.5171111111,0.747,8.31677777779,-1.894,9.63722222222,37.035,11.7981111111
788.69,7.81611111111,17.5660769231,17.5324444445,26.2314444444,0.174999999999,8.15999999999,-2.28433333334,9.17044444446,36.9854444444,11.4208888889
789.00,7.232,17.0892393162,16.916,25.9032222222,-0.450777777778,7.67577777777,-2.84766666667,8.70711111113,36.7956666667,10.6466666666
789.31,6.90666666667,17.007034188,16.3963333333,25.9633333334,-0.954666666667,7.26466666667,-3.24977777778,8.29655555558,36.9973333333,10.2968888889
789.62,7.84722222222,17.7015555556,17.1563333333,26.9476666667,-0.0143333333323,8.09577777779,-2.35577777778,9.05355555556,37.9524444444,10.9408888889
789.92,7.57077777778,17.9092478632,16.8287777778,26.8728888889,-0.100888888889,8.16222222222,-2.55977777778,9.0128888889,37.9623333333,10.635
790.23,7.12,17.5981367521,16.2727777778,26.0584444444,-0.434555555557,7.90822222223,-3.07044444444,8.44555555557,37.4861111111,10.0361111111
790.54,7.06177777778,17.7735811966,16.0844444445,26.279,-0.338000000002,7.64055555555,-3.17033333333,8.309,37.5854444444,9.93166666666
790.85,6.71077777778,17.6224188034,15.4125555556,25.7637777778,-0.516777777777,7.52399999999,-3.03244444444,8.31433333333,37.0344444445,9.61388888888
791.16,6.80355555556,18.1102905983,15.4651111111,25.9233333333,-0.256555555557,7.83755555556,-3.03255555555,8.49877777778,37.2287777778,9.86688888889
791.47,6.92655555556,18.5020683761,15.7393333333,26.5572222222,-0.404222222223,8.036,-2.62333333333,8.52744444443,37.4623333333,9.82722222223
791.78,7.03822222222,18.5547435897,16.1371111111,27.2077777778,-0.366444444447,8.032,-2.70455555556,8.6998888889,38.0497777778,9.90533333332
792.08,6.88955555556,18.2002564103,15.9686666667,27.154,-0.47088888889,7.84811111111,-2.95744444444,8.31877777777,38.0006666667,9.85533333333
792.39,6.85844444444,18.0573504274,16.1707777778,26.9457777778,-0.445333333334,7.88377777778,-3.07622222222,8.07711111112,37.998,9.699
792.70,6.46733333333,17.8545555555,16.1178888889,26.7391111111,-0.658555555554,7.80988888889,-3.29266666666,7.59044444444,37.4197777778,9.49000000001
793.01,5.10511111111,17.1244273504,15.1781111111,25.9375555556,-1.81877777778,6.66666666667,-4.77911111111,6.598,36.6967777778,8.743
793.32,4.81255555556,16.7219316239,15.3361111111,26.0583333333,-2.09088888889,6.51455555556,-5.06311111111,6.85155555556,36.8066666667,9.00299999999
793.62,4.44266666667,16.7878632478,15.3358888889,26.5253333333,-2.566,6.63344444444,-5.35911111111,6.51988888889,37.2872222222,8.99888888888
793.93,4.64333333333,16.8026153846,15.7108888889,26.5165555556,-2.23455555556,7.12233333333,-5.18455555556,6.79055555555,37.5316666667,8.87666666667
794.24,4.81444444444,17.1385811966,16.4081111111,26.8701111111,-1.60477777778,7.62077777778,-5.183,6.814,38.2181111111,9.059
794.55,5.00933333333,16.7547435897,16.3807777778,26.4863333333,-1.69866666667,7.47088888889,-5.09611111111,6.54344444444,37.8056666667,8.71022222223
794.86,6.16633333333,17.294965812,16.9551111111,26.989,-0.466444444446,8.43933333333,-4.01188888889,7.66755555556,37.8965555555,9.47411111112
795.16,6.11455555555,17.4576410256,16.7768888889,26.5921111111,-0.347222222221,8.308,-4.29366666667,7.37633333334,38.1097777778,9.44266666668
795.47,5.20911111111,17.274957265,16.1147777778,26.0971111111,-0.872333333334,7.53588888889,-5.02088888889,7.03111111111,37.7214444444,8.853
795.78,5.60611111111,18.0135641026,16.5991111111,26.7307777778,-0.135222222222,8.20655555556,-3.88388888889,7.91133333331,38.2304444445,9.73499999999
796.09,5.64433333333,18.0767606838,16.8061111111,26.675,-0.337888888888,8.44111111111,-4.04733333333,8.00177777777,38.4876666667,9.85233333333
796.40,6.49544444445,18.543965812,17.1365555555,26.9384444444,0.25177777778,9.18088888889,-3.00433333333,8.21588888889,38.8637777778,10.6243333333
796.70,6.412,18.689965812,16.8227777778,26.8285555556,0.269888888887,9.14555555556,-2.98666666667,7.72800000001,38.9437777778,10.7736666667
797.01,7.06755555555,19.4364529915,17.7407777778,27.3187777778,1.16255555555,9.69600000001,-1.96277777778,8.54166666664,39.567,11.6923333333
797.32,6.595,18.9725384615,17.1693333333,27.241,0.664444444443,9.18555555554,-2.41155555556,8.18844444444,39.1871111111,11.4517777778
797.63,6.86555555556,18.6267521368,16.7091111111,27.2674444445,0.442333333332,9.48611111112,-2.22888888889,8.35455555554,38.8547777778,11.5025555555
797.93,6.66488888889,18.2795897436,16.4825555556,27.054,0.394222222221,9.52644444445,-2.193,8.46411111111,38.9957777778,11.2567777778
798.24,5.48955555556,17.6401025641,15.5452222222,26.2954444444,-0.624666666664,8.63888888889,-3.37833333333,7.35455555557,38.5942222222,10.8296666667
798.55,5.53788888889,17.1940854701,15.166,26.0663333333,-0.755,8.66255555557,-3.39666666667,7.31966666666,38.1166666667,10.532
798.85,6.15522222222,17.2638632479,15.4365555556,26.355,-0.560444444444,9.14977777779,-2.95955555556,7.36388888889,38.3591111111,10.9795555556
799.16,4.99688888889,15.876974359,14.2128888889,25.3151111111,-2.208,7.58933333333,-4.63022222222,5.84622222222,37.776,9.45744444446
799.47,4.67166666667,15.0168632479,13.2755555556,24.8465555555,-2.88588888889,6.61977777778,-5.24888888889,5.42044444445,37.2385555556,8.57688888888
799.78,4.34588888889,14.5222136752,12.864,24.8698888889,-3.32333333333,5.98022222222,-5.62388888889,5.32277777778,37.0855555556,8.04344444443
800.08,4.31733333333,14.0181111111,12.3445555556,24.7827777778,-4.112,5.18644444444,-6.35444444444,4.41088888889,37.0247777778,7.12077777778
800.39,3.53233333333,13.208017094,11.33,24.2121111111,-4.97955555556,4.03688888889,-7.72166666668,3.856,36.6085555556,6.02688888889
800.70,3.60988888889,13.5252991453,11.412,24.425,-5.211,3.91066666667,-7.87977777777,3.73622222222,36.9528888889,6.09433333333
801.00,3.101,12.9899230769,10.8346666667,23.7234444445,-5.87666666666,2.81488888889,-8.60255555556,3.111,36.2173333333,5.51111111111
801.31,2.56011111111,12.583974359,10.2408888889,23.558,-6.54733333333,1.87211111111,-9.72466666667,2.54,35.4684444445,5.10011111111
801.62,2.23422222222,11.9123247863,9.85733333333,22.9804444444,-6.62222222222,1.80966666667,-9.92822222223,2.30522222222,34.8295555556,4.47888888889
801.92,1.42655555556,11.2941709402,9.22988888889,22.6253333333,-7.13177777778,0.940555555557,-10.6151111111,1.52977777778,34.6977777778,3.907
802.23,1.05511111111,10.8952307692,8.75800000001,22.4857777778,-7.69222222222,0.654111111113,-11.1638888889,1.203,34.4306666667,3.43988888889
802.54,2.02222222222,11.5793504274,9.45077777778,23.2757777778,-6.854,1.62822222222,-10.4617777778,1.94755555556,35.0468888889,4.75733333333
802.84,2.05711111111,12.0333247863,9.99677777776,23.6044444444,-6.386,1.99311111111,-10.0288888889,2.27155555556,35.4976666666,5.37866666667
803.15,1.63355555556,11.8051709402,10.0075555556,23.2716666667,-6.805,2.10955555556,-10.6025555555,1.77422222222,35.0753333333,4.87933333333
803.46,1.85911111111,12.389034188,10.7631111111,23.7986666667,-6.11011111111,2.93555555556,-9.64344444445,3.00066666667,35.6925555556,5.66444444444
803.76,1.87177777778,12.0863418804,10.2188888889,23.4846666667,-6.27922222222,2.90566666667,-9.62022222223,2.41588888889,35.1834444444,5.58266666667
804.07,1.52866666667,11.1962307692,9.79933333334,22.4065555556,-6.40655555555,2.46077777778,-10.0814444444,1.897,34.71,5.06222222222
804.38,0.979444444447,11.1913931624,9.94655555554,22.7008888889,-6.88866666667,2.41588888889,-10.5124444444,1.58888888889,35.0635555555,4.77744444445
804.68,1.08088888889,11.6048376068,10.3544444444,23.1411111111,-6.73366666666,2.72377777778,-10.2032222222,1.77255555556,35.4735555556,5.12322222222
804.99,1.041,11.9261623932,10.4316666667,23.7014444444,-7.05677777778,2.57511111111,-10.3332222222,1.96144444444,36.0946666667,5.36922222222
805.30,2.17244444444,13.172059829,11.8675555556,24.4486666667,-6.17177777778,3.43722222222,-9.025,2.88588888889,36.2084444444,6.31233333332
805.60,1.80844444444,12.905957265,11.4377777778,24.0413333334,-6.40522222222,2.76677777778,-9.73855555556,2.27677777778,35.6862222222,5.80611111111
805.91,1.69288888889,12.9757777778,11.2086666667,23.8282222222,-6.38022222222,2.72366666667,-9.74388888889,2.30033333333,35.4925555556,5.57722222222
806.21,1.37788888889,12.7604871795,10.8614444444,23.6543333333,-6.59733333334,2.94033333333,-9.7331111111,2.13766666667,35.1671111111,5.26277777778
806.52,0.956111111109,12.6877435897,10.3197777778,23.5631111111,-7.14366666667,2.44,-10.3088888889,1.90133333333,35.026,5.18744444444
806.83,0.46211111111,11.810068376,9.68111111109,22.8383333333,-7.8,2.18933333333,-11.1551111111,0.95711111111,33.9164444445,4.40055555556
807.13,0.187444444443,11.6605897436,9.70022222222,23.104,-7.92544444444,1.99522222222,-11.001,1.04722222222,33.5757777778,4.37611111111
807.44,0.934444444444,12.8300683761,10.4216666667,24.4134444444,-7.29611111111,2.89177777778,-9.69844444444,2.26888888889,34.568,5.60566666667
807.74,1.37933333333,13.2927094017,10.9666666667,24.6802222222,-6.373,3.71488888889,-8.77555555556,2.71377777778,35.1018888889,6.50633333333
808.05,1.24322222222,13.5023504274,10.8943333333,24.789,-6.17177777778,3.833,-8.67000000001,2.52111111111,35.3524444444,6.94755555556
808.35,0.0235555555577,12.7585897436,9.98822222223,24.1252222222,-7.58866666666,2.91955555556,-9.90544444443,1.07555555555,34.7163333333,5.63822222222
808.66,-1.395,11.0904188034,8.56377777779,23.0835555556,-9.32788888889,1.577,-11.6812222222,-0.412444444443,33.5396666667,4.40311111111
808.97,-1.03644444444,11.7665897436,9.42388888888,23.4154444445,-8.55622222222,2.97655555556,-10.1953333333,0.662777777779,33.8997777778,5.85677777778
809.27,-2.52644444444,10.1206752137,8.02055555555,21.9646666666,-10.3016666667,1.484,-11.9327777778,-1.00555555556,32.6097777778,3.81411111111
809.58,-3.03255555555,9.83205982905,7.556,21.8145555555,-11.1876666667,0.63722222222,-13.0096666667,-1.771,32.658,3.31288888889
809.88,-2.66511111111,9.9809230769,7.96966666668,22.351,-10.5574444444,0.630777777777,-12.2955555556,-1.30022222222,33.0886666667,3.70811111111
810.19,-2.097,10.6183846154,8.51555555557,22.9255555556,-9.58955555557,1.38077777778,-11.2773333333,-0.460222222223,33.7935555556,4.74366666667
810.49,-2.39877777778,10.3264102564,8.3301111111,22.6704444445,-10.017,1.30488888889,-11.5197777778,-0.94888888889,34.2823333333,4.45488888889
