wavelength,Back_IriAnaf,Belly_IriAnaf,Breast_IriAnaf,Crissum_IriAnaf,Crown_IriAnaf,DorTail_IriAnaf,Patch10_IriAnaf,Rump_IriAnaf,Throat_IriAnaf,WingTip_IriAnaf
583.00,10.4270666667,29.9282666667,21.4742,21.815,8.62133333333,9.35293333333,5.21893333333,11.4392,38.2542666667,9.74679999999
583.34,10.3961333333,29.9610666667,21.4834,21.8734666667,8.58886666667,9.34473333333,5.18573333334,11.4346666667,38.3192666667,9.73186666666
583.68,10.4066666667,30.065,21.5196666667,21.9782666667,8.597,9.37566666668,5.1946,11.4582666667,38.4508,9.75706666667
584.01,10.3946,30.091,21.5098,22.052,8.58253333333,9.37873333333,5.2016,11.4481333333,38.5144,9.74800000001
584.35,10.3482,30.0785333333,21.5001333333,22.0675333333,8.56326666666,9.3588,5.15933333333,11.4134,38.5518666667,9.72466666667
584.69,10.3407333333,30.1187333333,21.5280666667,22.1259333333,8.57679999999,9.39073333332,5.16353333333,11.4474666667,38.6175333333,9.747
585.03,10.2820666667,30.1906,21.5277333333,22.1311333333,8.55973333333,9.38440000001,5.138,11.4186,38.7092666667,9.75266666667
585.37,10.2320666666,30.1931333333,21.5070666667,22.1722666666,8.53080000001,9.3466,5.11826666667,11.4039333333,38.7136666667,9.74373333334
585.70,10.263,30.2615333333,21.5390666667,22.2720666667,8.5868,9.40226666668,5.17133333333,11.4317333333,38.7920666667,9.78633333333
586.04,10.2576666667,30.2733333333,21.5581333333,22.3202666667,8.60813333333,9.41346666667,5.18366666667,11.4682666667,38.8423333333,9.81613333333
586.38,10.2388,30.3242666667,21.5462,22.3600666667,8.61300000001,9.44160000001,5.18513333333,11.4546666667,38.9001333333,9.8308
586.72,10.2446,30.3777333333,21.5762,22.421,8.64486666667,9.47413333333,5.2006,11.4758666667,38.9693333333,9.89553333333
587.06,10.1755333333,30.3524,21.508,22.3930666667,8.59713333333,9.43326666667,5.15166666667,11.3988666667,38.9412,9.85446666667
587.39,10.0941333333,30.3340666667,21.4676,22.3862666667,8.55040000001,9.37806666665,5.09713333333,11.3504666667,38.9526,9.80293333333
587.73,10.0608,30.3492,21.4660666667,22.4136666667,8.54513333333,9.37313333333,5.08853333333,11.3671333333,38.9675333333,9.81233333335
588.07,10.025,30.3715333333,21.4776,22.4561333333,8.51406666667,9.3522,5.10133333333,11.3622,38.9924,9.82133333333
588.41,9.9908,30.3940666667,21.452,22.4892,8.49393333333,9.35899999999,5.0892,11.3498666667,39.0241333333,9.82413333332
588.74,10.0233333333,30.4436,21.4972,22.6024666667,8.51173333333,9.40900000001,5.1294,11.3681333333,39.1140666667,9.84513333333
589.08,10.0282666667,30.506,21.5418666667,22.6719333333,8.5308,9.42619999999,5.1292,11.3691333333,39.2056666667,9.87699999999
589.42,9.99373333334,30.5122,21.5538,22.7094,8.51333333333,9.42160000001,5.12726666667,11.3695333333,39.2532666666,9.86826666667
589.76,9.95653333332,30.5303333333,21.5436,22.7602666667,8.50493333334,9.41033333332,5.10913333334,11.334,39.3173333333,9.85366666667
590.09,9.89833333334,30.488,21.5111333334,22.7788666667,8.4896,9.38399999999,5.0888,11.3218666667,39.3030666667,9.84640000001
590.43,9.85906666666,30.4729333333,21.5107333333,22.8265333333,8.45120000001,9.35180000001,5.08946666667,11.2868666667,39.3552666667,9.81426666666
590.77,9.89206666665,30.5466666667,21.5760666667,22.9428666667,8.51326666667,9.4114,5.1592,11.3625333333,39.4569333333,9.88406666667
591.11,9.8592,30.5666666667,21.5658666667,23.0120666666,8.53506666666,9.43273333333,5.1874,11.3553333333,39.4912,9.91313333334
591.44,9.87326666665,30.6097333333,21.5917333334,23.0814,8.5528,9.47993333333,5.2096,11.3580666667,39.5413333333,9.94020000001
591.78,9.91753333333,30.6835333333,21.613,23.1821333333,8.62120000001,9.54986666667,5.26046666667,11.3988666667,39.6318,10.0098666667
592.12,9.91859999998,30.7121333333,21.6343333333,23.2451333333,8.63433333334,9.5594,5.29393333333,11.4009333333,39.6914,10.0303333333
592.46,9.9402,30.7358,21.6610666667,23.3028666667,8.67146666667,9.57539999999,5.31213333333,11.4356,39.7422,10.0788
592.79,9.89126666667,30.7171333333,21.6184666666,23.3082,8.65760000001,9.57906666667,5.31546666667,11.4022,39.7624666666,10.073
593.13,9.89800000001,30.7498,21.6316666667,23.3616666666,8.67873333333,9.59393333334,5.30986666667,11.3930666667,39.8260666667,10.0794666667
593.47,9.86479999999,30.8024666667,21.6327333333,23.4113333333,8.65193333334,9.59966666666,5.292,11.3749333333,39.8865333333,10.0732666667
593.80,9.88306666667,30.8852,21.6850666666,23.5118,8.68580000001,9.63946666667,5.31373333333,11.4202,39.9968666667,10.1041333333
594.14,9.91293333331,30.9664666667,21.7474,23.6144,8.72073333333,9.68746666665,5.3312,11.4646666667,40.1031333333,10.1451333333
594.48,9.88493333334,30.9785333333,21.7603333334,23.6486,8.71233333333,9.68733333333,5.32846666667,11.4422,40.1310666667,10.1594
594.81,9.86360000001,30.9934,21.7576666667,23.6749333333,8.67153333333,9.67366666667,5.29266666667,11.4114666667,40.1718,10.1455333333
595.15,9.86786666665,31.0372666667,21.7834666667,23.7566,8.69626666668,9.69373333333,5.31766666667,11.4326666667,40.2746666667,10.1914666667
595.49,9.81540000001,31.0631333333,21.7810666667,23.7677333333,8.66633333334,9.65993333334,5.2614,11.3792666667,40.3376666667,10.1659333333
595.82,9.79206666665,31.0915333333,21.8185333333,23.8156,8.66806666666,9.65593333333,5.25086666667,11.3832666667,40.3829333333,10.169
596.16,9.73593333333,31.0912,21.7933333333,23.8194666667,8.64486666667,9.6408,5.24686666667,11.3434,40.3912666667,10.1451333333
596.50,9.75753333333,31.1425333333,21.8191333333,23.8878,8.65506666667,9.66913333334,5.24966666667,11.3603333334,40.4570666667,10.1684
596.83,9.73320000001,31.1406666666,21.8206666667,23.9019333333,8.65373333334,9.6724,5.26266666667,11.3665333333,40.4645333333,10.1778
597.17,9.7088,31.1477333334,21.8017333333,23.9236666667,8.63839999999,9.6628,5.25286666667,11.3486,40.4856666667,10.1725333333
597.51,9.65266666666,31.1299333334,21.7721333333,23.9129333333,8.59286666667,9.62313333334,5.22533333334,11.2808666667,40.4793333333,10.1305333333
597.84,9.59013333333,31.1552,21.7439333333,23.9136,8.56106666666,9.58633333333,5.18946666667,11.2349333333,40.5044,10.1066
598.18,9.5698,31.2,21.7438666667,23.9446,8.55879999999,9.58666666667,5.17766666667,11.2288666667,40.5728666667,10.1060666667
598.52,9.5872,31.2684666667,21.7851333333,24.0106,8.59046666667,9.61626666667,5.21766666667,11.2594666667,40.654,10.1402666667
598.85,9.51973333334,31.2618666667,21.7670666667,23.997,8.5606,9.5806,5.18153333333,11.1917333333,40.6631333333,10.0955333333
599.19,9.55166666669,31.3363333333,21.7921333333,24.1026,8.61006666667,9.63260000001,5.2502,11.2542666667,40.7181333333,10.147
599.53,9.5196,31.3662666667,21.761,24.138,8.59773333333,9.63306666665,5.24266666667,11.2311333333,40.7938,10.1507333333
599.86,9.50486666666,31.4201333333,21.792,24.2275333333,8.59013333334,9.63953333333,5.208,11.2248666667,40.8678666667,10.1455333333
600.20,9.48713333333,31.4773333333,21.8306,24.312,8.60620000001,9.65713333333,5.2194,11.2315333333,40.9366666667,10.1640666667
600.53,9.47613333333,31.5600666667,21.8714,24.415,8.60386666667,9.67933333332,5.2196,11.2246666667,41.0254,10.1925333333
600.87,9.49979999999,31.6426,21.9462,24.5098666667,8.64713333334,9.7272,5.27153333333,11.2640666667,41.1207333333,10.2328666667
601.21,9.46666666666,31.6239333333,21.9312666667,24.5648,8.6408,9.72060000001,5.24913333333,11.2706,41.1674666667,10.2377333333
601.54,9.46433333333,31.6308666667,21.9082,24.6106666667,8.6338,9.76166666666,5.2738,11.2726,41.1658666667,10.2574
601.88,9.48913333333,31.7507333333,21.971,24.7492666667,8.67106666667,9.8042,5.30793333333,11.2985333333,41.2826666666,10.2961333333
602.21,9.46840000001,31.7636666667,21.9862,24.802,8.662,9.81266666666,5.30573333333,11.2909333333,41.329,10.3206
602.55,9.47893333333,31.8265333333,21.9794666667,24.8668666667,8.66193333334,9.84826666668,5.3182,11.3192666667,41.3852666667,10.347
602.88,9.44560000001,31.8082,21.9878,24.8897333333,8.63313333333,9.83606666667,5.31,11.2734666667,41.4281333333,10.3488666667
603.22,9.45420000001,31.8636666667,22.0104666667,24.9418666667,8.65533333333,9.85466666666,5.33526666667,11.2777333333,41.4837333333,10.3818666667
603.56,9.40173333335,31.8406,21.9729333333,24.9284666667,8.62826666666,9.84006666666,5.3226,11.2515333333,41.4800666667,10.3846666667
603.89,9.36,31.8374,21.9460666667,24.9141333333,8.58853333334,9.8024,5.3046,11.2161333333,41.4692,10.3743333333
604.23,9.32513333333,31.8398,21.9082,24.9367333333,8.5746,9.79419999999,5.29173333333,11.1923333333,41.4839333333,10.3664
604.56,9.3118,31.841,21.8958,24.9612666666,8.57326666667,9.7992,5.27766666667,11.1779333333,41.4985333333,10.3698
604.90,9.32233333333,31.9506666667,21.9366,25.0198666667,8.58880000001,9.82720000001,5.30306666667,11.1915333333,41.6136,10.4149333333
605.23,9.31806666667,31.9742,21.9488,25.0388,8.58820000001,9.81673333334,5.29006666667,11.186,41.6582666667,10.416
605.57,9.25026666665,31.9208,21.878,25.0026666667,8.53026666666,9.77266666666,5.24153333333,11.1276666667,41.6296,10.3684666667
605.90,9.22733333333,31.9255333333,21.8818666667,25.0232,8.53880000001,9.78046666668,5.2412,11.1181333333,41.6325333333,10.3724
606.24,9.195,31.9227333333,21.9021333334,25.0422666667,8.54506666667,9.76193333334,5.2344,11.0975333333,41.6896666667,10.3864666667
606.58,9.15273333333,31.9401333333,21.9034,25.0548666667,8.52186666667,9.74459999999,5.20886666667,11.0726666667,41.7148666667,10.3749333333
606.91,9.11606666667,31.9433333333,21.8972666667,25.0868666667,8.49760000001,9.72720000001,5.1906,11.0448,41.7524,10.3591333333
607.25,9.12646666668,32.0008666667,21.9182666667,25.1655333333,8.50739999999,9.74140000001,5.2122,11.0600666667,41.8373333333,10.3902
607.58,9.10213333333,32.0264666667,21.908,25.219,8.52313333334,9.76473333333,5.19966666667,11.0595333333,41.9258666667,10.3928
607.92,9.06593333333,32.0290666667,21.8970666667,25.2452,8.49619999999,9.75346666665,5.18153333333,11.0348666667,41.9716666667,10.3906666667
608.25,9.00560000001,31.9942666667,21.8391333333,25.2218666667,8.45053333334,9.69933333333,5.145,10.9710666667,41.9358666667,10.3612666667
608.59,8.98086666666,31.9457333333,21.7750666667,25.2192666667,8.43120000001,9.68740000001,5.14753333333,10.9381333333,41.8664666667,10.3487333333
608.92,8.98426666667,32.0087333333,21.8202666667,25.3159333333,8.45746666667,9.71906666666,5.19573333333,10.9404,41.9513333333,10.3884666666
609.26,8.99193333333,32.0264,21.8682,25.3562666667,8.46366666667,9.75133333334,5.21553333333,10.9566666667,42.0144666667,10.4264
609.59,8.94246666667,31.9922,21.7991333333,25.3643333333,8.44166666666,9.72893333333,5.20473333333,10.9148,42.0053333333,10.3992
609.93,8.96013333334,32.0662,21.8212666666,25.435,8.4618,9.78266666667,5.2272,10.9327333333,42.0436666667,10.4263333333
610.26,8.95180000001,32.1269333333,21.8154666667,25.4936,8.46933333334,9.79979999999,5.24173333333,10.9395333333,42.0998,10.4278
610.60,8.94953333333,32.1349333333,21.7933333333,25.5282666667,8.46706666667,9.82459999999,5.24013333333,10.9312,42.1048666667,10.4258666667
610.93,8.92513333333,32.1205333333,21.767,25.5200666666,8.44326666667,9.79426666665,5.2178,10.8859333333,42.1082666667,10.4034
611.27,8.92753333334,32.1549333333,21.7811333333,25.5545333334,8.44333333333,9.79526666667,5.24626666667,10.8788,42.082,10.4110666667
611.60,8.89926666666,32.1799333333,21.7834666667,25.5808,8.44613333334,9.77113333333,5.23246666667,10.8661333333,42.1032,10.3774666667
611.93,8.93566666667,32.2400666667,21.8260666667,25.673,8.50893333333,9.83046666667,5.28513333333,10.9214666667,42.1727333333,10.4562666667
612.27,8.92013333333,32.2864,21.8644666667,25.7399333333,8.51839999999,9.83973333333,5.28866666667,10.9176666667,42.2398,10.4579333333
612.60,8.86326666667,32.2843333333,21.8204,25.7780666667,8.50186666667,9.8256,5.24653333334,10.9119333333,42.2439333333,10.4651333333
612.94,8.85766666667,32.3094,21.8012666667,25.8357333333,8.5276,9.82053333335,5.2678,10.9151333333,42.262,10.4882666667
613.27,8.88806666667,32.4312,21.8745333333,25.9248,8.55080000001,9.84786666667,5.3038,10.9549333333,42.3768666667,10.5315333333
613.61,8.86680000001,32.4170666667,21.85,25.9772666667,8.53060000001,9.80580000001,5.3024,10.9362,42.3915333333,10.5387333333
613.94,8.84693333333,32.4173333333,21.8422666667,26.0228,8.51979999999,9.81613333334,5.297,10.9208666667,42.4274,10.5414666667
614.28,8.82746666666,32.4702666667,21.8854666667,26.0963333333,8.51893333334,9.81973333333,5.32833333333,10.92,42.4876,10.5611333333
614.61,8.88233333334,32.6132666667,21.9832666667,26.2679333333,8.60933333333,9.92360000001,5.3962,10.9879333333,42.6258,10.6412666667
614.94,8.8432,32.6187333333,21.9492666667,26.3126666666,8.56100000001,9.89146666667,5.34306666667,10.9558,42.7198666667,10.5964666667
615.28,8.86986666667,32.6843333333,21.9855333333,26.3795333333,8.59039999999,9.92259999999,5.36593333333,10.9826666667,42.755,10.648
615.61,8.81046666666,32.7133333334,21.9931333333,26.4094666667,8.51306666667,9.87326666667,5.32093333333,10.9230666667,42.8059333333,10.5959333333
615.95,8.78706666666,32.737,21.9958666667,26.4101333333,8.4982,9.84186666668,5.299,10.8897333333,42.8593333333,10.5721333333
616.28,8.79473333333,32.7993333333,22.023,26.4221333333,8.49573333334,9.83159999999,5.288,10.8709333333,42.9168666667,10.5442
616.61,8.762,32.8422666667,22.0209333333,26.477,8.47926666667,9.82060000001,5.27973333333,10.836,42.9351333333,10.5454666667
616.95,8.76026666667,32.8644666667,21.9954,26.5136666667,8.47033333333,9.82840000001,5.2578,10.8087333333,42.9602,10.5543333333
617.28,8.80733333333,32.9912666666,22.0626,26.6259333334,8.54173333334,9.91740000001,5.30606666667,10.8684,43.0801333333,10.6036
617.62,8.85533333332,33.0855333333,22.1301333333,26.6960666667,8.5968,9.97073333331,5.341,10.9095333333,43.125,10.6718
617.95,8.88146666667,33.15,22.1454,26.7728,8.62846666668,9.98066666667,5.34613333333,10.9382,43.2123333333,10.6949333333
618.28,8.80993333333,33.1126666667,22.1102,26.7577333333,8.56873333333,9.91753333333,5.3086,10.9078666667,43.2214666667,10.6608
618.62,8.81893333334,33.1500666667,22.1448,26.8137333333,8.61393333333,9.9728,5.3608,10.939,43.2555333333,10.741
618.95,8.83966666667,33.1821333333,22.1675333333,26.8555333333,8.63006666667,10.0262666667,5.4112,10.9506666667,43.3212666667,10.7998
619.28,8.86,33.2346,22.1909333333,26.9344666667,8.65419999999,10.0742666667,5.4546,10.9784666667,43.3744666667,10.8266
619.62,8.88866666666,33.2989333333,22.2171333333,27.0364666667,8.66420000001,10.1225333333,5.47413333333,10.997,43.4164666667,10.8767333333
619.95,8.91373333333,33.3020666667,22.2326,27.0994,8.69126666667,10.1621333333,5.5164,11.0264666667,43.4491333333,10.9296
620.28,8.91619999999,33.3278666667,22.2369333334,27.1396,8.68226666667,10.1628,5.507,11.0264,43.5259333333,10.9411333333
620.62,8.88893333334,33.35,22.2467333333,27.1764666667,8.66666666666,10.1569333333,5.49113333333,11.0205333333,43.5494666667,10.9336666667
620.95,8.79760000001,33.3082666667,22.2248,27.1483333333,8.59313333333,10.0956,5.42846666667,10.9540666667,43.5225333333,10.8736666666
621.28,8.753,33.2796,22.1827333333,27.1401333333,8.55846666667,10.0697333333,5.42333333333,10.9422,43.5436666667,10.8663333333
621.62,8.7544,33.3500666667,22.2616,27.2476666667,8.57099999999,10.1382,5.44133333333,10.9578666667,43.6338,10.9249333333
621.95,8.79860000001,33.4244666667,22.2985333333,27.3294,8.62819999999,10.2205333333,5.49726666667,10.98,43.6850666667,10.9789333333
622.28,8.81533333333,33.4106,22.3108,27.3668666667,8.6564,10.2108666667,5.5228,10.9742,43.6716666667,10.9758666667
622.62,8.78086666667,33.4345333333,22.3062666667,27.4381333333,8.64046666666,10.1976666667,5.4984,10.9643333333,43.7552,10.936
622.95,8.74373333333,33.4963333333,22.3214,27.4765333333,8.66806666667,10.1781333333,5.4702,10.9574666667,43.827,10.94
623.28,8.79546666667,33.6085333333,22.4250666667,27.5842,8.75646666667,10.2869333333,5.55826666667,11.0402666667,43.9684666667,11.0394666667
623.62,8.72666666667,33.6271333333,22.4198,27.6146,8.72413333334,10.2712,5.5204,10.9998666667,43.9766,11.0021333333
623.95,8.6716,33.6334666667,22.3937333333,27.6396666667,8.71353333333,10.2711333333,5.47206666667,10.9728666667,43.9592666667,10.9710666667
624.28,8.65286666667,33.7241333333,22.4448,27.724,8.72773333333,10.2982666667,5.49186666667,10.9818666667,44.0432,10.9893333333
624.62,8.62593333333,33.7141333333,22.3918,27.7255333333,8.68206666667,10.2512,5.45646666667,10.9268666667,44.0328,10.9642666667
624.95,8.6028,33.7701333334,22.4067333333,27.8136,8.67973333333,10.2458666667,5.42446666667,10.9015333333,44.0984666667,10.9526666667
625.28,8.58746666667,33.7738,22.3920666667,27.8052666667,8.69986666666,10.2414,5.4394,10.8899333333,44.0774,10.9630666667
625.61,8.51813333333,33.7733333333,22.3914666667,27.8088,8.66613333333,10.1950666667,5.3918,10.8469333333,44.0864666667,10.9316
625.95,8.49766666667,33.8615333333,22.4071333333,27.8708,8.64626666667,10.2359333333,5.3722,10.8531333333,44.1766666667,10.9572
626.28,8.43133333333,33.8312666667,22.3697333333,27.8362666667,8.59393333334,10.1813333333,5.32306666667,10.7720666667,44.0958666667,10.939
626.61,8.3958,33.8362666667,22.3576666667,27.8381333333,8.55453333333,10.1886,5.30153333333,10.7298,44.1187333333,10.9302
626.94,8.29306666667,33.7728,22.2785333333,27.806,8.47266666666,10.1064666667,5.23106666667,10.6304,44.0997333333,10.8509333333
627.28,8.3302,33.8398666667,22.2838,27.8368,8.51279999999,10.1408,5.28026666667,10.6330666667,44.1632666667,10.8869333333
627.61,8.3724,33.9266,22.3699333333,27.9227333333,8.57879999999,10.1935333333,5.37393333333,10.6896,44.2480666667,10.965
627.94,8.37786666667,33.8989333333,22.3432666667,27.9276,8.60706666666,10.2002666667,5.39153333333,10.6936,44.2526666667,10.9994
628.27,8.40753333333,33.9544,22.4046666667,27.9957333333,8.66526666666,10.2649333333,5.445,10.7515333333,44.3172,11.0558
628.61,8.39226666667,33.9408,22.407,27.9852,8.6636,10.2768,5.46366666667,10.7440666667,44.2848666667,11.0424
628.94,8.3534,33.9445333333,22.3826666666,27.9918666667,8.64360000001,10.2509333334,5.41673333333,10.7065333333,44.3248,11.0182666667
629.27,8.33873333333,33.9642,22.3590666667,28.0208,8.63993333333,10.2474666667,5.40633333333,10.684,44.3301333333,11.0148
629.60,8.31246666667,33.9629333333,22.3591333333,28.0294,8.6326,10.2253333333,5.3988,10.6345333333,44.3359333333,10.9776666667
629.94,8.3384,34.0758,22.4196,28.1195333334,8.65980000001,10.2976,5.43686666667,10.6798,44.4706666667,10.9998666667
630.27,8.39146666667,34.1216666667,22.4502666667,28.2132666667,8.71933333333,10.333,5.49106666667,10.7302,44.5013333333,11.0320666667
630.60,8.4194,34.2262,22.4792,28.2828666667,8.76366666666,10.3586,5.52686666667,10.7816666667,44.5708,11.0828666667
630.93,8.4138,34.2799333333,22.5600666667,28.3826666667,8.75693333333,10.3742666667,5.53366666667,10.8131333333,44.6514666666,11.1106
631.26,8.4084,34.3104,22.5426666667,28.4112666667,8.73246666668,10.3519333333,5.51413333333,10.7987333333,44.7072,11.0885333333
631.60,8.35006666667,34.3426666667,22.5398,28.4143333333,8.66073333334,10.3128666667,5.4424,10.7214,44.7445333333,11.0362666667
