wavelength,Back_TanXagm,Belly_TanXagm,Breast_TanXagm,Crissum_TanXagm,Crown_TanXagm,DorTail_TanXagm,Patch10_TanXagm,Patch11_TanXagm,Patch12_TanXagm,Rump_TanXagm,Throat_TanXagm,WingTip_TanXagm
805.30,6.98822222222,53.8385555556,7.54444444444,42.0142222222,2.03111111111,6.44422222222,9.04366666667,1.58388888889,13.6621111111,11.6794444445,8.86222222223,9.76911111111
805.60,6.96411111111,53.9212222222,8.08644444445,43.1516666667,2.37822222222,6.74466666667,9.40366666667,2.049,13.6482222222,12.2085555556,9.20844444443,10.3304444445
805.91,7.051,54.2102222222,8.58866666667,43.1831111111,3.24333333333,7.003,10.018,3.19533333333,14.5825555556,12.7688888889,9.64555555554,10.7027777778
806.21,8.936,55.3085555556,10.5585555555,44.0092222222,5.80833333333,9.30011111111,12.5691111111,4.87955555555,16.7665555556,14.3681111111,11.7932222222,12.8161111111
806.52,10.1296666667,55.7775555556,11.6952222222,43.4162222222,6.78822222222,9.94266666667,13.2958888889,5.64322222222,17.0932222222,14.8851111111,12.5246666667,13.1907777778
806.83,9.98244444443,56.3078888889,11.8283333333,43.3626666667,6.96066666667,10.2997777778,13.3686666667,6.408,17.8953333334,14.9676666667,12.722,13.4156666667
807.13,10.6171111111,55.7507777778,13.3516666667,43.6631111111,8.02011111111,11.5592222222,14.3052222222,7.74455555556,18.4533333333,15.3394444444,13.3286666667,14.9832222222
807.44,11.0524444444,56.7522222222,13.9504444445,44.4325555556,8.96399999999,11.8503333333,14.9126666667,8.01355555556,18.9253333333,15.7336666667,13.5633333333,15.7575555556
807.74,11.7668888889,57.1171111111,14.616,45.0405555555,9.63277777777,12.4821111111,15.2003333333,8.26188888889,19.0033333333,16.1897777778,14.0915555556,16.8575555556
808.05,13.2044444445,58.2574444444,15.0418888889,45.9535555555,10.4661111111,13.4112222222,15.8816666667,9.0301111111,19.691,16.77,14.9568888889,18.2184444444
808.35,14.4826666667,58.7546666667,16.1314444444,46.967,11.6524444444,14.4702222222,16.5252222222,9.48711111112,20.5733333334,17.8048888889,15.947,18.8874444445
808.66,15.5926666667,59.5777777778,17.4674444444,47.9948888889,13.1844444445,16.1142222222,17.4548888889,10.7757777778,22.1725555555,19.5157777778,17.666,19.7643333333
808.97,14.4533333333,58.0993333333,16.2863333333,46.3648888889,12.2708888889,15.1888888889,16.835,10.0012222222,21.449,18.057,16.8597777778,18.9051111111
809.27,13.9048888889,57.6574444445,16.0836666666,46.0337777778,11.7517777778,14.4816666667,16.3528888889,9.29122222222,20.428,17.0062222222,16.3013333333,18.2751111111
809.58,12.9911111111,57.0701111111,14.8845555556,45.972,10.3928888889,13.2784444445,15.1456666667,8.78733333333,18.9582222222,15.7983333333,15.4456666667,17.1432222222
809.88,12.209,56.9611111111,14.5516666667,47.2424444444,10.4151111111,13.6277777778,14.8057777778,8.648,18.755,15.6224444445,15.0736666667,17.8445555555
810.19,12.1211111111,56.5521111111,14.4916666667,46.4645555556,10.6261111111,13.6296666667,15.0841111111,7.94611111111,18.0874444445,15.2321111111,15.2592222222,18.0202222222
810.49,12.0134444445,55.3401111111,13.8046666667,45.2658888889,9.9258888889,13.1313333333,14.6667777778,7.32677777778,17.8316666667,15.2457777778,14.9898888889,17.4141111111
810.80,12.5235555555,55.3403333334,13.9493333333,45.8434444444,10.2233333333,14.2048888889,14.9448888889,8.43422222222,18.3078888889,16.2632222222,15.5097777778,17.4335555555
811.10,13.0028888889,54.8361111111,13.8687777778,45.7501111111,10.2584444444,14.3217777778,14.6947777778,8.95288888889,18.865,16.227,15.5476666667,17.053
811.41,13.4044444445,54.501,14.3272222222,45.5385555556,10.4257777778,14.0897777778,14.5116666667,9.67444444445,19.5465555556,16.8181111111,15.6318888889,17.1741111111
811.71,13.0696666666,54.1715555556,13.892,44.6142222222,10.5887777778,13.618,14.6887777778,10.145,19.7416666667,16.5556666667,15.6287777778,16.7515555556
812.02,12.8324444444,53.6385555555,13.1716666667,44.0012222222,10.3936666667,13.3151111111,14.2932222222,10.1068888889,19.3792222222,15.7537777778,14.8015555555,16.3276666667
812.32,13.1436666667,54.9538888889,13.5312222222,44.4178888889,10.2822222222,13.4243333333,14.0393333333,9.413,19.7485555555,16.4058888889,14.7213333333,16.0448888889
812.63,13.3547777778,54.8838888889,13.1128888889,44.3101111111,10.0898888889,13.1264444444,14.0132222222,9.06888888889,20.3278888889,16.1896666666,14.228,15.773
812.93,13.8106666667,54.683,13.3196666667,44.1445555556,10.4974444444,13.1014444445,14.4923333333,8.80699999999,21.0497777778,16.7961111111,14.2193333333,16.1827777778
813.24,14.4265555556,54.6376666667,13.3168888889,43.8554444444,10.0562222222,12.3441111111,14.3993333333,8.71333333333,20.8111111111,16.8515555555,14.2757777778,15.1936666667
813.54,13.8213333333,53.7668888889,13.8075555556,43.3605555556,9.44444444444,11.775,13.8754444444,8.26555555557,20.4743333333,16.8697777778,13.7943333333,14.8374444444
813.85,14.4705555556,55.2387777778,14.6083333333,44.2378888889,10.5191111111,12.433,14.7735555556,8.92188888889,21.1344444445,16.8801111111,14.1816666667,15.4481111111
814.15,14.6171111111,54.5845555556,14.9137777778,43.5005555555,10.2748888889,12.5674444445,15.0618888889,8.44122222222,20.7388888889,16.6395555556,14.6575555555,15.6282222222
814.46,15.0915555556,54.6196666667,16.146,43.2845555556,10.9528888889,13.5891111111,16.4227777778,9.27922222221,21.5763333333,17.609,15.711,16.3175555555
814.76,15.2677777778,55.2652222222,16.4291111111,43.6788888889,11.3486666667,14.5288888889,17.168,9.68588888889,21.6811111111,17.5773333333,16.1124444445,16.8647777778
815.07,16.0436666667,56.0803333334,17.4865555556,44.1163333333,11.6753333333,15.2172222222,17.7752222222,10.3764444444,22.2616666667,18.1555555556,17.0668888889,17.7357777778
815.37,16.8413333333,56.0858888889,18.4063333333,44.3926666667,12.6762222222,15.5996666667,18.4454444445,11.1371111111,22.7138888889,18.7556666667,17.9795555555,18.2772222222
815.68,17.3477777778,56.3701111111,19.5111111111,44.6734444444,13.8221111111,16.1511111111,19.053,12.4855555556,23.164,18.9767777778,18.2515555556,19.3203333333
815.98,17.159,56.3867777778,19.9336666667,44.6872222222,13.9112222222,16.1233333334,18.3865555556,12.0444444444,22.9384444445,19.2174444444,18.169,19.4987777778
816.29,16.1734444444,56.7497777778,18.7823333333,44.6518888889,13.2398888889,15.0181111111,17.2507777778,10.8646666667,22.0924444445,17.9258888889,17.3547777778,18.3151111111
816.59,15.0831111111,56.9544444444,18.5668888889,44.8402222222,12.7737777778,14.5685555556,17.2075555556,9.47477777779,21.6283333333,16.9834444444,16.9964444445,17.5508888889
816.89,15.595,57.2026666667,18.1436666667,45.3986666666,13.4378888889,14.6405555556,17.4901111111,9.85622222222,22.0914444444,17.2681111111,17.0848888889,17.6468888889
817.20,15.5504444444,56.4103333333,17.9233333333,45.2864444445,13.2286666667,14.1726666667,16.6985555556,9.82266666666,22.1966666667,17.5277777778,16.9537777778,17.6298888889
817.50,15.3222222222,56.507,17.6434444445,44.9391111111,12.9757777778,13.2166666667,15.9311111111,9.77933333334,21.7148888889,16.6793333333,16.2734444445,17.4152222222
817.81,14.6325555556,57.1955555555,16.1327777778,44.4571111111,11.6196666666,12.3568888889,15.1157777778,9.03888888889,20.5314444444,15.4206666666,15.2428888889,16.87
818.11,13.7773333333,56.3863333333,15.1908888889,43.7002222222,10.6398888889,11.3963333333,14.1246666667,7.94888888889,19.8411111111,14.5337777778,14.9056666667,16.6664444444
818.41,12.6951111111,55.0673333333,13.6715555556,42.7532222222,9.24133333334,10.718,12.7663333333,6.87155555555,18.7566666667,13.6,13.8383333333,15.7317777778
818.72,11.3384444444,54.5662222222,12.7487777778,42.0107777778,7.74466666667,9.90577777779,11.8844444444,5.81144444445,17.8891111111,12.6235555556,13.0558888889,15.6146666667
819.02,11.0586666666,53.5706666666,12.1717777778,41.7245555556,7.23588888889,9.78777777777,11.6886666667,6.07022222222,17.6538888889,12.7704444444,13.1591111111,15.2385555556
819.33,11.1204444444,53.9305555556,12.311,41.9028888889,7.29411111111,10.015,12.3111111111,6.76511111111,18.2162222222,13.1521111111,13.7093333333,15.202
819.63,11.2571111111,53.5942222222,12.4645555555,41.851,7.09933333333,10.3897777778,12.4401111111,6.88877777778,18.1944444444,13.3561111111,13.51,15.3012222222
819.93,11.9725555556,54.3278888889,13.1256666667,42.2533333333,7.645,11.2807777778,13.302,8.11944444444,18.878,14.3467777778,13.9125555556,16.0765555556
820.24,12.379,55.3136666667,13.52,42.7096666667,7.73966666667,11.6586666667,13.7621111111,8.44277777778,19.139,14.8283333333,14.1022222222,16.4592222222
820.54,12.7794444444,55.7788888889,13.8223333333,43.1544444445,7.90533333333,12.0665555556,14.3508888889,8.73944444444,19.4044444444,15.1414444444,14.5546666666,16.2861111111
820.85,13.1715555556,56.0363333333,14.1251111111,43.6734444445,8.22544444445,12.6078888889,15.0952222222,9.07966666668,19.8796666667,15.6136666667,15.0662222222,16.7664444444
821.15,13.6156666667,56.1754444445,14.54,44.1972222222,8.73544444444,12.9743333333,15.4002222222,9.41266666668,20.1441111111,16.0773333333,15.4395555556,16.9158888889
821.45,13.9108888889,56.1931111111,14.9147777778,44.4412222222,8.90777777777,13.3586666667,15.7354444445,9.82955555557,20.382,16.4267777778,15.704,17.216
821.76,14.0035555556,56.3904444444,15.0378888889,44.7486666667,9.01299999999,13.499,15.9885555556,9.91699999999,20.5211111111,16.5306666667,15.7738888889,17.4026666667
822.06,14.237,56.6506666667,15.2431111111,45.0204444444,9.13444444445,13.7637777778,16.257,10.1727777778,20.7404444445,16.7407777778,15.9728888889,17.4441111111
822.36,14.2385555556,56.7936666667,15.256,45.1972222222,9.08400000001,13.8284444444,16.25,10.0547777778,20.6518888889,16.7016666667,15.9178888889,17.4516666667
822.67,14.0778888889,56.5124444444,14.9458888889,44.9416666667,8.728,13.5957777778,15.9584444444,9.79633333332,20.1868888889,16.3976666667,15.5956666667,17.2198888889
822.97,14.568,56.6858888889,15.4146666666,45.2377777778,9.10633333333,13.9294444445,16.3168888889,10.2673333333,20.5366666666,16.8288888889,16.0228888889,17.6021111111
823.27,14.6571111111,56.6654444444,15.5282222222,45.3181111111,9.28111111111,14.0383333334,16.3391111111,10.3572222222,20.6001111111,16.8355555555,16.2298888889,17.8026666667
823.58,14.7344444445,56.4044444444,15.4994444445,45.174,9.30755555555,14.1538888889,16.4374444445,10.4573333333,20.6276666667,16.7141111111,16.3777777778,17.7772222222
823.88,14.4785555556,56.1081111111,15.2607777778,44.9241111111,9.06977777777,13.9841111111,16.2174444444,10.2648888889,20.3816666666,16.4704444445,16.2116666667,17.8138888889
824.18,14.4008888889,56.1034444445,15.2054444444,44.8972222222,9.06855555555,13.9453333333,15.997,10.234,20.3572222222,16.3832222222,16.1108888889,17.6182222222
824.49,14.1617777778,55.9615555556,15.1694444444,44.8365555556,8.87899999999,13.8293333333,15.778,10.135,20.3084444445,16.2083333333,16.037,17.6848888889
824.79,13.7782222222,55.8195555555,14.8302222222,44.5842222222,8.61866666667,13.4015555556,15.2998888889,9.57377777779,19.8928888889,15.731,15.6573333333,17.0821111111
825.09,14.1132222222,55.7726666667,15.3285555555,44.4403333333,8.9898888889,13.6916666667,15.3534444445,9.91688888889,20.0845555555,15.8588888889,15.8461111111,17.1654444444
825.39,14.3425555555,55.7522222222,15.5941111111,44.1496666667,9.10433333333,13.7705555556,15.3078888889,9.89533333333,20.2332222222,15.9158888889,15.8575555556,17.2207777778
825.70,14.2432222222,55.6627777778,15.4455555556,43.9831111111,9.0791111111,13.6001111111,15.1566666667,9.82944444443,20.2973333333,15.9536666666,15.8278888889,17.1887777778
826.00,14.8386666667,56.3324444445,16.2495555556,44.6302222222,9.85266666667,14.4811111111,15.711,10.7203333333,21.1355555555,16.5307777778,16.4451111111,17.8942222222
826.30,14.7742222222,56.5322222222,16.2706666667,44.7456666667,9.92077777778,14.6334444444,15.8237777778,10.7662222222,21.304,16.4748888889,16.6254444445,17.9566666667
826.61,14.6023333333,56.3793333333,16.0146666667,44.675,9.80200000001,14.3668888889,15.6516666667,10.4981111111,21.1287777778,16.4313333333,16.3334444444,17.6767777778
826.91,14.2651111111,56.3628888889,15.7,44.7982222222,9.48188888888,14.0558888889,15.162,10.0051111111,20.6725555555,16.338,15.9443333333,17.3791111111
827.21,14.4396666667,56.5693333333,16.0285555555,45.1405555556,9.85033333333,14.0968888889,15.3427777778,10.2787777778,20.9361111111,16.6036666667,16.0287777778,17.4258888889
827.51,14.5791111111,56.6158888889,16.4284444444,45.1155555556,9.86111111111,14.0976666667,15.3936666666,10.3581111111,20.834,16.7513333333,16.2493333333,17.581
827.82,14.4956666667,56.5338888889,16.3466666666,44.9152222222,9.79422222222,14.0092222222,15.3418888889,10.2491111111,20.7414444444,16.8385555556,16.0188888889,17.4465555555
828.12,14.2626666667,55.939,15.8356666666,44.5946666667,9.59377777778,13.8571111111,15.0464444444,10.0327777778,20.4491111111,16.536,15.7688888889,17.5418888889
828.42,13.8861111111,55.5197777778,15.0102222222,44.0736666666,9.00611111112,13.1445555556,14.7411111111,9.43677777779,19.7763333334,15.9371111111,15.3572222222,17.1331111111
828.72,13.2866666667,54.9858888889,14.3552222222,44.0171111111,8.56644444443,12.801,14.1348888889,9.05200000001,19.1917777778,15.4235555555,14.737,16.9258888889
829.02,13.7613333333,55.1091111111,14.3777777778,43.9554444444,8.48922222221,12.996,14.1014444444,8.9641111111,19.076,15.1572222222,14.4343333333,16.9854444444
829.33,13.3632222222,54.461,13.4892222222,43.1924444445,7.78799999999,11.9931111111,13.4892222222,8.07155555556,18.2848888889,14.5286666667,13.8987777778,16.3555555556
829.63,13.0015555556,53.2526666667,12.9845555556,41.9695555556,7.49333333333,11.6437777778,12.8384444445,7.717,17.4443333333,14.0758888889,13.4914444444,16.2843333333
829.93,13.343,53.3334444444,13.0591111111,41.8061111111,7.59333333332,12.4538888889,13.2577777778,8.06611111111,17.7778888889,14.4586666667,13.6926666667,16.6052222222
830.23,13.2008888889,52.4667777778,13.1193333333,41.2234444445,7.51277777778,12.4463333333,13.4963333333,8.35877777778,17.5433333333,14.2202222222,13.7204444444,16.6973333333
830.54,13.2941111111,52.1668888889,12.7837777778,40.6213333333,7.39655555556,13.0443333333,13.62,8.43933333334,17.3997777778,13.7828888889,13.6635555555,16.2485555556
830.84,13.4614444445,51.4057777778,12.1908888889,40.4858888889,7.57988888889,13.664,13.5402222222,8.44566666668,17.555,13.619,13.799,15.8457777778
831.14,13.313,51.0725555556,11.7921111111,40.2224444444,7.38844444444,13.5512222222,13.052,8.33055555556,17.2285555556,12.5752222222,13.6874444444,15.2765555556
831.44,14.0921111111,53.0262222222,12.884,41.6893333333,8.322,14.318,13.8437777778,9.57544444445,18.4282222222,13.6518888889,14.3405555555,15.4244444445
831.74,13.342,53.2915555555,12.6827777778,42.4113333333,7.913,14.0123333333,13.2432222222,9.18800000001,18.4196666667,14.0562222222,13.8695555556,15.1556666667
832.04,13.7315555556,53.6366666667,12.7721111111,42.6285555556,8.48044444444,14.3095555555,13.6386666667,9.3881111111,18.5806666667,15.0623333333,14.4435555556,15.6812222222
832.35,13.4254444445,53.7597777778,12.8974444444,42.3891111111,8.63344444444,13.9442222222,13.8863333333,9.49766666667,18.8513333333,15.5,14.7892222222,15.2211111111
832.65,13.723,53.8115555556,14.0237777778,42.789,9.26955555557,14.918,14.8826666667,9.72111111111,19.389,16.503,15.2367777778,16.0866666667
832.95,13.4125555556,54.7208888889,14.0193333333,43.0028888889,8.8011111111,14.7108888889,14.7613333333,9.04577777779,19.1195555555,16.1356666667,14.8455555556,15.5368888889
833.25,13.6392222222,54.9518888889,14.694,43.6473333333,8.99333333333,14.5974444444,14.9354444444,9.33966666668,19.5652222222,16.3285555555,15.016,15.8774444444
833.55,13.7888888889,55.8381111111,14.9272222222,44.3265555556,9.10077777777,14.7702222222,15.0215555555,9.11666666667,19.9055555556,16.6393333333,15.3591111111,16.2543333333
833.85,13.6845555556,56.4263333333,15.2026666667,44.9222222222,9.19244444445,14.7864444444,15.0023333333,9.03833333333,20.111,16.8361111111,15.5726666667,17.0288888889
834.16,13.2246666667,56.4208888889,15.2002222222,44.659,9.1891111111,14.3273333333,14.9552222222,8.79866666666,19.8944444444,16.8005555556,15.1083333333,17.1683333333
834.46,13.0592222222,56.2792222222,15.5156666667,44.5292222222,9.471,14.322,15.2153333333,8.78577777779,20.2586666667,17.2096666667,15.1922222222,16.9091111111
834.76,13.5082222222,56.2193333333,16.163,44.6162222222,9.72111111111,14.6482222222,15.7024444445,9.11999999999,20.5277777778,17.506,15.6165555556,17.3891111111
835.06,14.5746666667,57.1576666667,17.6822222222,45.3993333333,11.0544444444,15.7156666667,16.7597777778,10.3746666667,21.6798888889,18.4024444444,16.8164444445,18.3783333333
835.36,14.0417777778,56.8401111111,17.464,44.7632222222,10.6972222222,15.0333333333,16.533,9.99044444446,21.343,17.5157777778,16.3866666666,17.3863333333
835.66,13.6291111111,56.6601111111,17.4671111111,44.6504444445,10.512,15.1455555556,16.0724444444,9.632,21.0426666667,17.2798888889,16.2687777778,17.4386666667
835.96,13.2122222222,57.0398888889,16.4523333333,44.6848888889,10.1495555556,14.3723333333,15.1981111111,8.895,20.5917777778,16.5361111111,15.9296666667,16.6194444444
836.26,13.0121111111,57.3502222222,16.1411111111,45.519,10.1194444445,14.2637777778,14.9134444444,8.87933333332,20.5928888889,16.7787777778,15.7517777778,16.2828888889
836.57,12.9867777778,57.34,15.2533333333,44.4965555556,10.1993333333,14.029,14.2764444445,8.28444444445,20.2292222222,16.1522222222,15.6183333333,16.0351111111
836.87,12.3097777778,55.8374444444,14.3541111111,42.5127777778,9.94077777778,13.2262222222,13.0568888889,7.8538888889,19.7545555556,15.2143333333,13.9876666667,14.5655555556
837.17,11.0044444444,53.7087777778,12.5456666667,39.942,8.57744444444,11.1721111111,11.4925555556,6.57811111111,17.7656666667,13.8584444444,11.752,12.7288888889
837.47,10.2538888889,53.6393333333,10.8924444444,39.5527777778,6.85833333333,9.39644444444,10.1362222222,5.648,16.8262222222,12.7584444445,10.4892222222,11.3631111111
837.77,10.7008888889,54.3607777778,10.5047777778,39.9144444445,6.56311111111,8.86388888889,10.1302222222,5.60011111111,16.3366666667,13.2156666667,10.3621111111,12.1276666667
