wavelength,Back_HemReyf,Belly_HemReyf,Breast_HemReyf,Crissum_HemReyf,Crown_HemReyf,DorTail_HemReyf,Rump_HemReyf,Throat_HemReyf,WingTip_HemReyf
464.12,3.85883333333,7.60683333333,7.07366666666,4.988,7.44133333333,6.01954166666,4.87825,6.75933333333,8.92175
464.47,3.88,7.67783333334,7.08666666666,5.035,7.46916666667,6.04670833333,4.88808333334,6.862,8.9415
464.82,3.8675,7.7045,7.11616666667,5.04116666667,7.43516666667,6.01302777778,4.88775,6.89966666667,8.89125
465.17,3.84533333333,7.73533333333,7.13783333333,5.03683333334,7.42983333333,5.96275,4.86291666666,6.9265,8.8475
465.53,3.90733333333,7.79633333334,7.21383333333,5.0755,7.4595,6.0015,4.8955,6.99983333333,8.882
465.88,3.93916666667,7.879,7.274,5.1295,7.46183333333,6.04208333333,4.93991666667,7.07166666667,8.887
466.23,3.96133333334,7.93966666666,7.32816666667,5.1995,7.4735,6.0715,4.96508333333,7.17533333334,8.9015
466.58,3.98233333334,8.00766666666,7.41033333334,5.25966666666,7.45316666667,6.08305555556,4.99333333334,7.25466666667,8.8975
466.94,3.9965,8.04766666667,7.489,5.27316666667,7.456,6.10351388888,5.00183333333,7.3265,8.93025
467.29,4.0185,8.16416666667,7.573,5.3345,7.46566666666,6.11752777777,5.02433333333,7.39466666667,8.9695
467.64,4.04516666666,8.25133333335,7.6055,5.37816666666,7.46283333334,6.14768055556,5.05075,7.44433333333,9.01425
467.99,4.094,8.35116666668,7.66983333333,5.44966666667,7.52183333333,6.19516666667,5.09983333333,7.53816666667,9.05875
468.35,4.11666666667,8.42100000002,7.76466666665,5.51383333334,7.54216666667,6.20193055556,5.13075,7.58533333333,9.087
468.70,4.14333333333,8.49649999998,7.82250000002,5.5605,7.55966666667,6.22595833333,5.16758333333,7.67616666667,9.1425
469.05,4.1735,8.56999999999,7.89516666667,5.62033333334,7.55683333333,6.28363888889,5.21958333334,7.74783333333,9.20125
469.40,4.158,8.594,7.90449999998,5.64183333333,7.54283333333,6.25556944444,5.21741666667,7.78833333333,9.15925
469.75,4.12216666666,8.61733333333,7.91199999998,5.63583333334,7.55966666667,6.24236111111,5.22583333334,7.788,9.15825
470.11,4.133,8.656,7.95099999999,5.63833333333,7.56483333333,6.25201388889,5.232,7.79683333333,9.15175
470.46,4.1565,8.68416666665,7.99816666668,5.659,7.58583333333,6.26205555555,5.26291666666,7.8455,9.19325
470.81,4.16566666667,8.7455,7.98816666665,5.722,7.60833333333,6.28330555555,5.27716666666,7.8875,9.2015
471.16,4.18933333333,8.76049999999,8.0275,5.745,7.63666666667,6.32108333333,5.28516666666,7.911,9.17475
471.51,4.21916666667,8.82133333333,8.0875,5.7785,7.67233333333,6.36276388889,5.32083333333,7.95883333334,9.2235
471.87,4.22533333333,8.80116666667,8.10483333331,5.79233333333,7.62783333333,6.36920833333,5.31641666667,7.94316666667,9.21575
472.22,4.23566666666,8.815,8.0935,5.78916666667,7.61266666666,6.40002777778,5.34083333334,7.94883333333,9.19175
472.57,4.29933333333,8.83649999998,8.12216666669,5.8265,7.64683333333,6.43968055556,5.36791666666,7.968,9.229
472.92,4.29783333334,8.81716666665,8.09333333335,5.81483333334,7.64016666667,6.43669444445,5.34858333334,7.95633333334,9.1715
473.27,4.33866666666,8.833,8.12783333334,5.87133333334,7.6865,6.47598611111,5.38275,7.968,9.2375
473.62,4.38416666667,8.83750000001,8.10683333332,5.86833333333,7.6995,6.48619444444,5.361,7.98883333333,9.225
473.98,4.38566666667,8.81350000001,8.09333333335,5.88366666667,7.70566666667,6.48344444445,5.355,7.96966666667,9.2485
474.33,4.35016666667,8.75233333333,8.02133333334,5.854,7.71683333333,6.47122222222,5.30758333333,7.89583333333,9.247
474.68,4.3045,8.66883333333,7.97533333334,5.76666666666,7.684,6.43273611112,5.2745,7.82866666667,9.216
475.03,4.29466666667,8.59366666666,7.89183333332,5.74716666667,7.67316666667,6.41668055556,5.24641666667,7.77883333333,9.214
475.38,4.25666666667,8.48433333333,7.83249999999,5.699,7.624,6.35745833333,5.21175,7.6985,9.1895
475.73,4.25466666666,8.45433333331,7.77299999999,5.68316666667,7.65466666667,6.35872222222,5.21241666666,7.67816666666,9.214
476.08,4.21683333333,8.38100000001,7.74433333333,5.642,7.64783333333,6.331375,5.16725,7.61883333333,9.232
476.44,4.15766666666,8.28633333333,7.6535,5.568,7.60083333334,6.289,5.10116666666,7.50866666667,9.2135
476.79,4.14633333333,8.25066666667,7.6255,5.526,7.63333333333,6.26663888888,5.08025,7.45633333333,9.239
477.14,4.11416666667,8.18016666667,7.54016666666,5.44383333333,7.6315,6.25027777778,5.04283333334,7.38116666666,9.24175
477.49,4.06166666666,8.0985,7.52133333333,5.41333333333,7.59066666667,6.229125,5.0275,7.29683333333,9.256
477.84,4.09583333333,8.07716666667,7.4965,5.383,7.63033333333,6.23523611111,5.03916666667,7.28116666667,9.27925
478.19,4.1005,8.02166666667,7.50883333333,5.3595,7.639,6.24234722222,5.03275,7.25066666666,9.30075
478.54,4.1345,8.01566666667,7.51466666666,5.3955,7.69416666667,6.28254166667,5.06433333334,7.24483333334,9.36475
478.89,4.14316666666,7.98016666667,7.50066666667,5.371,7.7335,6.28556944445,5.06766666667,7.22433333334,9.44175
479.24,4.1655,7.95516666667,7.47383333333,5.34216666666,7.77616666667,6.30920833334,5.06825,7.204,9.4745
479.60,4.16466666667,7.90366666666,7.46166666666,5.31,7.7875,6.30344444445,5.05466666666,7.13133333334,9.50725
479.95,4.15633333333,7.83866666667,7.36666666666,5.24683333334,7.78966666667,6.29583333333,5.02566666667,7.077,9.50475
480.30,4.106,7.754,7.2825,5.19433333333,7.778,6.25390277778,4.99316666667,6.99683333334,9.43675
480.65,4.0815,7.67716666667,7.26016666667,5.167,7.78216666666,6.26693055555,4.97616666667,6.95383333333,9.43925
481.00,4.037,7.58983333333,7.21633333333,5.114,7.739,6.24708333333,4.94433333333,6.877,9.4065
481.35,4.02,7.52333333333,7.15633333333,5.07933333333,7.74166666666,6.22201388889,4.911,6.82566666667,9.42425
481.70,4.01583333333,7.46683333333,7.13233333333,5.06933333333,7.72716666667,6.21477777777,4.88583333333,6.77933333333,9.43475
482.05,4.00433333333,7.44283333333,7.1065,5.049,7.72083333334,6.22297222222,4.88641666666,6.74916666667,9.435
482.40,3.98883333334,7.417,7.087,5.019,7.71183333333,6.20869444444,4.87091666666,6.71783333333,9.43775
482.75,3.95566666666,7.37383333333,7.056,4.98066666667,7.67716666667,6.18740277778,4.83575,6.67433333333,9.3875
483.10,3.93783333333,7.34583333333,7.03933333334,4.9745,7.67083333333,6.18826388889,4.824,6.64416666666,9.3905
483.45,3.90983333334,7.31916666666,7.02416666666,4.94166666667,7.6445,6.16379166667,4.812,6.6155,9.38
483.80,3.91883333333,7.3295,7.0485,4.95183333333,7.663,6.1695,4.82325,6.61516666666,9.415
484.15,3.94166666667,7.3415,7.07683333333,4.96733333333,7.67633333334,6.18736111111,4.83683333333,6.6375,9.442
484.50,3.92616666667,7.336,7.0575,4.95616666667,7.65533333333,6.17123611111,4.82483333334,6.62533333333,9.432
484.85,3.92866666667,7.35116666666,7.071,4.96316666667,7.66416666667,6.17319444445,4.82658333333,6.63066666667,9.4345
485.20,3.92533333333,7.36316666667,7.08166666667,4.96316666667,7.66166666667,6.17433333333,4.82966666667,6.63416666667,9.44125
485.55,3.91233333333,7.3615,7.08166666667,4.95766666667,7.65516666667,6.16090277778,4.8205,6.63066666667,9.4245
485.90,3.92233333333,7.39416666666,7.10816666667,4.97933333334,7.6735,6.16730555556,4.83683333333,6.6585,9.4435
486.25,3.91833333333,7.40883333334,7.12083333333,4.99133333333,7.66683333334,6.15881944445,4.83466666667,6.66583333333,9.44375
486.60,3.95333333334,7.472,7.17816666666,5.04216666666,7.69866666666,6.19305555556,4.88325,6.71666666667,9.4945
486.95,3.96083333334,7.511,7.22183333334,5.071,7.7015,6.19951388888,4.89308333334,6.7605,9.52375
487.30,3.99583333333,7.5595,7.269,5.12366666667,7.728,6.231375,4.90933333333,6.81533333333,9.55475
487.65,3.99516666666,7.58833333333,7.29816666666,5.147,7.71566666666,6.23875,4.92258333333,6.84666666667,9.5395
488.00,3.9815,7.61783333333,7.29566666667,5.15283333333,7.70166666666,6.22868055555,4.91533333333,6.8605,9.51375
488.35,4.02866666666,7.687,7.3755,5.209,7.73966666667,6.259375,4.96366666667,6.9245,9.56925
488.70,4.06533333333,7.75983333334,7.43516666667,5.25783333333,7.75616666667,6.28370833333,5.005,6.98733333334,9.601
489.05,4.11833333333,7.8615,7.515,5.33683333333,7.78466666667,6.34509722223,5.04683333333,7.08016666667,9.6275
489.40,4.13166666666,7.95283333334,7.592,5.3955,7.80633333334,6.37936111111,5.0845,7.162,9.6545
489.75,4.13883333334,8.01433333333,7.63783333332,5.43183333333,7.789,6.38665277778,5.1015,7.2155,9.64075
490.10,4.1765,8.108,7.7275,5.4995,7.798,6.43033333333,5.14966666667,7.30533333333,9.65925
490.45,4.18716666667,8.17633333334,7.79383333333,5.53383333333,7.7825,6.44458333333,5.16258333334,7.36316666667,9.6585
490.80,4.21,8.2765,7.85633333331,5.57983333333,7.77333333333,6.46531944445,5.19758333334,7.4385,9.63975
491.15,4.22283333334,8.37183333335,7.91700000002,5.61816666667,7.76816666666,6.47393055556,5.22916666666,7.51983333334,9.63625
491.50,4.24733333333,8.46566666665,7.97966666668,5.67216666667,7.76883333333,6.498375,5.24891666667,7.60683333334,9.6645
491.85,4.28916666667,8.56183333333,8.08699999999,5.74566666667,7.7955,6.53659722222,5.30433333334,7.70933333333,9.7185
492.20,4.294,8.6405,8.12999999998,5.7895,7.7705,6.55718055556,5.31191666667,7.78483333333,9.687
492.55,4.2895,8.69649999999,8.18616666669,5.8225,7.75783333333,6.55951388889,5.30991666666,7.85566666666,9.6845
492.90,4.27766666667,8.75866666667,8.23783333334,5.84483333333,7.73316666666,6.54391666667,5.31516666667,7.896,9.67025
493.25,4.302,8.86916666667,8.3075,5.88983333333,7.72366666667,6.56497222222,5.3515,7.9775,9.6795
493.60,4.375,9.03616666665,8.44566666668,5.99916666667,7.76433333333,6.62966666666,5.4215,8.12616666667,9.75425
493.95,4.413,9.19566666665,8.56683333334,6.08383333333,7.7895,6.67948611111,5.45966666667,8.27683333333,9.76475
494.30,4.45683333333,9.38383333331,8.6805,6.198,7.81433333333,6.72759722222,5.52733333333,8.47066666667,9.78425
494.65,4.52866666666,9.54866666666,8.82666666665,6.31316666666,7.84516666667,6.78166666667,5.58775,8.66633333333,9.7855
495.00,4.57966666667,9.74666666665,9.00850000002,6.45083333333,7.87833333334,6.86288888889,5.65641666667,8.85366666666,9.79875
495.34,4.657,9.95616666667,9.17183333335,6.56816666667,7.92533333333,6.92358333333,5.7575,9.06383333334,9.7905
495.69,4.6825,10.156,9.33633333334,6.68883333333,7.9395,6.99144444445,5.82891666667,9.25333333334,9.8025
496.04,4.73916666666,10.359,9.49900000002,6.83116666667,7.98566666667,7.04426388889,5.94225,9.4535,9.84525
496.39,4.83283333333,10.604,9.70333333335,7.00166666666,8.0385,7.16038888889,6.05833333333,9.68616666665,9.90775
496.74,4.942,10.8443333333,9.899,7.14716666667,8.08366666666,7.26218055556,6.19225,9.93966666665,9.92875
497.09,5.01066666666,11.0611666667,10.095,7.28533333334,8.11333333333,7.35563888889,6.29108333333,10.1678333333,9.9805
497.44,4.9965,11.1618333333,10.2046666667,7.32883333333,8.04883333334,7.35580555555,6.29325,10.3093333333,9.93075
497.79,5.0275,11.3288333333,10.3438333334,7.40533333334,8.0205,7.37276388889,6.33875,10.4611666667,9.909
498.14,5.07816666667,11.4986666667,10.5198333333,7.50383333333,8.00833333333,7.40505555556,6.38233333333,10.6306666667,9.91175
498.48,5.111,11.6781666667,10.6908333333,7.60983333333,8.01883333333,7.44027777777,6.42658333333,10.8055,9.935
498.83,5.1605,11.8835,10.8545,7.72316666667,8.01316666667,7.48176388889,6.50025,11.0146666666,9.937
499.18,5.2395,12.1148333333,11.0665,7.86183333333,8.01966666667,7.56690277778,6.58525,11.2581666667,9.98625
499.53,5.355,12.3511666667,11.2843333333,7.9855,8.041,7.650625,6.66466666666,11.5041666667,9.983
499.88,5.40533333334,12.5385,11.4893333333,8.07416666667,8.02583333334,7.716625,6.70383333333,11.7191666667,9.9785
500.23,5.4475,12.7431666666,11.6648333333,8.173,7.99133333333,7.71872222221,6.76308333333,11.9301666666,9.9245
500.58,5.51816666666,12.9861666667,11.8918333333,8.33316666666,8.00383333334,7.81934722221,6.83083333334,12.2045,9.97625
500.92,5.62366666667,13.239,12.1223333333,8.4655,8.023,7.89351388888,6.92983333333,12.4666666666,9.98325
501.27,5.707,13.5295,12.35,8.62383333333,8.051,7.97722222222,7.03183333334,12.7423333333,10.00125
501.62,5.83416666667,13.8168333334,12.6158333334,8.835,8.12533333333,8.09277777778,7.18175,13.0656666666,10.09725
501.97,5.90883333333,14.0808333334,12.8943333333,9.00016666665,8.149,8.19902777778,7.30125,13.3711666666,10.164
502.32,5.97533333333,14.3521666667,13.1091666667,9.14466666665,8.137,8.28290277778,7.42266666667,13.6693333333,10.17575
502.67,6.114,14.6521666667,13.4106666667,9.31166666667,8.221,8.39365277778,7.5385,14.008,10.25475
503.01,6.18366666666,14.882,13.6783333334,9.46616666665,8.21783333334,8.45338888888,7.626,14.2791666666,10.22575
503.36,6.241,15.0698333333,13.8796666667,9.62566666665,8.20216666667,8.48675,7.70108333333,14.5388333333,10.272
503.71,6.35716666666,15.3291666666,14.1193333333,9.79533333331,8.22383333333,8.55343055555,7.80833333333,14.8391666666,10.313
504.06,6.46083333333,15.5558333333,14.336,9.93483333335,8.27166666667,8.66075,7.88925,15.1216666667,10.34375
504.41,6.48866666666,15.6836666667,14.5006666666,9.987,8.235,8.62873611111,7.90966666667,15.3283333333,10.29575
504.75,6.53933333333,15.8541666667,14.7326666667,10.1203333333,8.20383333333,8.68488888889,7.95983333334,15.5743333334,10.31925
505.10,6.66683333333,16.107,15.0215,10.2991666666,8.26433333333,8.77129166665,8.05983333333,15.9025,10.3925
505.45,6.7155,16.2916666667,15.237,10.3816666667,8.24066666666,8.83536111114,8.11091666667,16.1823333334,10.38225
505.80,6.81983333333,16.4856666667,15.4055,10.4906666667,8.25133333333,8.88045833331,8.183,16.4543333333,10.3355
506.15,6.90983333333,16.7343333334,15.7118333333,10.6355,8.28333333334,8.94745833333,8.2585,16.7558333334,10.384
506.49,6.975,16.9298333334,15.9213333334,10.7685,8.26883333333,9.02231944445,8.3405,17.0281666667,10.37875
506.84,7.06783333334,17.1726666667,16.1516666667,10.9046666666,8.29816666667,9.10583333335,8.43016666667,17.3298333333,10.44725
507.19,7.16783333334,17.4648333334,16.4398333334,11.0246666667,8.33416666667,9.2203472222,8.54516666667,17.6456666667,10.496
507.54,7.20566666666,17.6301666667,16.645,11.0801666667,8.2995,9.26126388886,8.57091666667,17.861,10.476
507.88,7.27133333333,17.8351666667,16.8675,11.205,8.308,9.32250000001,8.65891666667,18.13,10.52775
508.23,7.34216666667,18.0398333333,17.0808333333,11.3421666667,8.31466666667,9.40297222222,8.74558333335,18.388,10.56675
508.58,7.40183333334,18.2488333333,17.285,11.4325,8.338,9.45388888887,8.83633333335,18.6463333334,10.6025
508.93,7.43383333333,18.3898333334,17.412,11.4858333333,8.3185,9.488125,8.87758333334,18.8341666666,10.58275
509.27,7.5035,18.5356666667,17.5883333334,11.5853333334,8.323,9.52820833335,8.9325,19.0346666667,10.598
509.62,7.528,18.693,17.7968333334,11.6928333334,8.3155,9.58075,8.99266666669,19.2323333333,10.634
509.97,7.58833333333,18.8153333333,17.8936666666,11.7535,8.297,9.6291527778,9.02799999998,19.3806666667,10.60925
510.32,7.637,18.9568333334,18.0563333334,11.8253333333,8.28983333334,9.6847222222,9.08883333333,19.5496666667,10.6285
510.66,7.685,19.1081666667,18.2146666667,11.9083333333,8.26416666666,9.72245833332,9.12683333332,19.7276666667,10.65075
511.01,7.72766666667,19.2213333333,18.3606666667,11.9903333333,8.26433333333,9.76633333333,9.16791666668,19.9023333333,10.62575
511.36,7.79633333333,19.3566666666,18.4933333334,12.0803333333,8.2905,9.81569444443,9.21799999999,20.074,10.64925
511.70,7.83733333333,19.4761666667,18.6405,12.1195,8.28183333333,9.8472638889,9.24833333331,20.2381666667,10.6805
512.05,7.88716666666,19.635,18.7985,12.1893333333,8.314,9.91626388887,9.30849999998,20.4176666666,10.693
512.40,7.96233333333,19.7108333333,18.9085,12.2801666667,8.31983333333,9.9567222222,9.33641666666,20.572,10.7165
512.75,8.019,19.8211666667,19.11,12.3543333334,8.34233333334,10.0120555555,9.40466666665,20.7311666666,10.7545
513.09,8.08833333333,19.9306666666,19.2316666666,12.4466666666,8.36483333333,10.061875,9.44116666666,20.8748333333,10.72775
513.44,8.15933333333,20.0578333334,19.3808333333,12.5025,8.41133333333,10.1334861111,9.47475000001,21.0485,10.805
513.79,8.204,20.1281666666,19.5151666667,12.5361666667,8.41233333333,10.143625,9.50583333333,21.1988333333,10.8255
514.13,8.23716666667,20.1948333333,19.6001666667,12.5385,8.41083333333,10.1411944444,9.5255,21.3423333333,10.793
514.48,8.26766666667,20.2493333333,19.6931666667,12.5896666667,8.43633333333,10.1501666667,9.54558333335,21.452,10.78925
514.83,8.35133333333,20.3666666667,19.8135,12.6548333334,8.46333333334,10.1882222222,9.60741666665,21.6206666667,10.8585
515.17,8.3945,20.4866666667,19.9758333333,12.7043333334,8.4875,10.228,9.68850000002,21.8045,10.89425
515.52,8.40866666666,20.5558333334,20.0866666667,12.7433333333,8.48083333333,10.2452361111,9.69575000001,21.9271666667,10.87825
515.87,8.46783333333,20.622,20.2193333333,12.791,8.47216666667,10.2620138889,9.72258333334,22.0333333334,10.91025
516.21,8.50516666667,20.7568333333,20.3701666667,12.8331666666,8.49516666666,10.3050416667,9.76108333334,22.162,10.911
516.56,8.53983333333,20.8223333334,20.4041666666,12.854,8.4805,10.3131527778,9.77191666666,22.248,10.86975
516.91,8.57433333333,20.9491666667,20.5553333333,12.902,8.488,10.3672222222,9.83816666666,22.3981666666,10.941
517.25,8.58333333334,21.0363333333,20.6145,12.9293333334,8.45633333333,10.3628472222,9.86575,22.464,10.901
517.60,8.59233333334,21.1401666667,20.7176666667,13.0136666666,8.47816666667,10.4126111111,9.90433333333,22.5453333333,10.9005
517.95,8.60233333334,21.2246666667,20.7986666666,13.0928333333,8.47033333334,10.4385694445,9.91083333335,22.6236666667,10.914
518.29,8.605,21.2883333333,20.8421666667,13.105,8.44583333333,10.4505416667,9.93641666665,22.6936666667,10.912
518.64,8.57883333333,21.3435,20.929,13.1145,8.45033333334,10.45175,9.93925,22.7491666666,10.91275
518.99,8.62833333334,21.4321666666,21.0073333333,13.1791666667,8.4505,10.5072222222,9.9625,22.8263333334,10.93825
519.33,8.67983333334,21.4988333333,21.0453333334,13.2258333333,8.46133333333,10.5351805556,10.023,22.8991666666,10.93075
519.68,8.68433333334,21.5551666666,21.1065,13.2571666667,8.46933333334,10.5361527778,10.0386666667,22.97,10.94575
520.02,8.67916666666,21.5745,21.128,13.2758333333,8.429,10.5304861111,10.02025,23.0128333333,10.93975
520.37,8.696,21.667,21.2273333333,13.354,8.43516666667,10.5641111111,10.0561666667,23.0978333333,10.9735
520.72,8.71083333333,21.7018333334,21.29,13.366,8.4365,10.5674444445,10.0549166667,23.1488333333,10.96275
521.06,8.73966666667,21.751,21.3953333333,13.3951666667,8.45733333334,10.599375,10.0669166667,23.2448333334,11.0015
521.41,8.76333333333,21.8133333334,21.4565,13.4063333334,8.45366666667,10.6179305556,10.0865,23.3525,11.03275
521.75,8.79066666667,21.8475,21.5008333333,13.4028333333,8.44583333333,10.6345972222,10.1171666667,23.4181666667,11.0425
522.10,8.83883333333,21.9161666666,21.5963333333,13.4416666667,8.47583333334,10.69175,10.1331666667,23.5135,11.05225
522.45,8.87383333333,21.931,21.6311666667,13.474,8.46533333333,10.7001388889,10.12425,23.5758333333,11.02575
522.79,8.8215,21.9143333334,21.653,13.4541666666,8.43833333334,10.6415416667,10.09125,23.6,10.97125
523.14,8.85,21.9776666667,21.7345,13.4961666667,8.4555,10.6646388889,10.1,23.6666666667,11.00325
523.48,8.89633333334,22.0698333333,21.8565,13.5551666666,8.48183333333,10.724,10.13725,23.7766666667,11.0405
523.83,8.929,22.1266666667,21.92,13.5708333333,8.5115,10.7417222222,10.1830833333,23.8376666667,11.06125
524.17,8.91016666667,22.126,21.9746666667,13.567,8.49133333333,10.7374861111,10.1769166666,23.8873333333,11.05725
524.52,8.8905,22.1503333334,21.9778333333,13.5825,8.46366666667,10.7309583333,10.1629166667,23.929,11.05575
524.87,8.9065,22.1786666667,22.0056666667,13.5971666667,8.45716666667,10.7245694445,10.1640833333,23.9673333333,11.01175
