wavelength,Back_DigCaem,Belly_DigCaem,Breast_DigCaem,Crissum_DigCaem,Crown_DigCaem,DorTail_DigCaem,Rump_DigCaem,Throat_DigCaem,WingTip_DigCaem
793.32,5.54886666667,23.4405333333,14.8325333333,20.4618,6.2316,6.03746666668,4.0094,11.5998666667,11.9878666667
793.62,6.07593333333,24.2564,15.6898666666,21.0340666666,6.82106666666,6.85480000001,4.63246666667,12.0712666667,12.9371333333
793.93,5.93946666667,24.5859333333,15.5892666667,21.0708,6.81493333333,6.82833333335,4.606,12.1547333333,13.0841333333
794.24,6.40413333333,25.1515333333,15.7509333333,21.7172666667,7.02366666667,7.07073333334,5.05713333333,12.9763333333,13.4342666667
794.55,6.1496,25.3147333333,15.7189333333,21.6368666667,7.0112,6.94493333333,5.40093333333,13.34,13.5918
794.86,7.1168,25.8643333333,17.0711333333,22.8832666667,8.28433333333,8.03653333333,6.90146666667,14.4488,14.7944666667
795.16,7.38666666667,25.9208666667,17.6663333333,23.5294,8.86526666666,8.4282,7.52166666667,14.6898666667,15.0757333333
795.47,7.8822,26.578,18.5881333333,24.1405333333,9.74366666667,8.97113333335,8.26226666667,15.4922,15.7708
795.78,8.46346666666,27.0857333333,19.3207333333,24.4445333333,10.0761333333,9.25733333333,8.93333333333,16.0634666667,15.9872
796.09,8.38713333333,27.179,19.1334,24.3454,9.82933333333,9.08913333333,9.01333333333,16.1984666667,15.6546666666
796.40,9.07206666666,28.125,19.4129333333,25.0568666667,10.7576,9.59599999998,9.69073333333,16.8623333333,16.0542
796.70,8.52493333334,27.4638666667,18.9203333333,24.7082,10.1507333333,8.75706666666,9.32820000002,16.4092666667,15.3044
797.01,8.96353333334,27.1458666667,19.0228,24.6622,10.4824666667,8.6274,9.72920000002,16.564,15.5742
797.32,9.82526666668,27.4211333333,19.9446666667,25.066,11.3278666667,9.07086666667,10.4448,17.3073333333,16.5162
797.63,9.80253333334,27.5493333334,20.0804,24.648,11.6112,8.88893333332,10.3395333333,17.0678,16.5308
797.93,10.5790666667,27.8873333333,20.7322666667,25.1518666667,12.0751333333,9.5212,10.6792,17.5211333334,16.8576
798.24,11.3873333333,28.5625333334,21.155,25.3295333333,12.5925333333,10.2385333334,10.9352666667,18.3678,17.4638666667
798.55,11.8610666667,29.0502,21.0134,25.0923333333,12.4346666667,10.3761333333,11.1282,18.7954,17.5206666667
798.85,11.9458666667,28.781,20.7004666667,24.7506,12.1969333333,9.92399999999,10.5054666667,18.5925333333,17.0796666667
799.16,11.2251333333,28.3786666667,20.0872666667,24.0416666667,11.6952,9.18426666667,9.37893333332,17.8382,16.7907333333
799.47,11.4015333333,28.9227333334,20.1418,24.3768666667,11.9891333333,9.68593333335,9.34819999999,17.8724,17.4536
799.78,11.5668666667,28.8727333333,20.6049333333,24.3986666667,12.0205333333,9.93806666667,9.40213333333,18.1580666667,17.8764
800.08,11.7134666667,28.9788666666,20.4568666667,24.0014666667,11.9418666667,10.3010666667,9.21426666667,17.8262,18.02
800.39,11.3915333333,29.2393333333,20.1611333333,23.7994,11.7911333333,10.396,8.92393333335,17.6094666667,17.6866
800.70,10.2117333333,28.4176,18.6221333333,22.8059333333,10.3266,9.47973333332,7.87933333332,16.3114,16.1464666667
801.00,10.2886,27.9942666667,18.2900666667,22.785,9.92793333333,9.19193333333,7.86426666666,16.0532666667,15.9522666667
801.31,10.1607333333,27.9605333333,18.2382666667,22.7193333333,10.2266,8.96200000001,7.8508,15.9577333334,16.2792666667
801.62,9.3304,27.0492,17.4613333333,22.1632666667,9.56579999999,8.41800000001,7.12306666666,14.8344666667,15.4010666667
801.92,8.61166666667,25.9911333333,16.8820666667,21.6185333333,9.15360000001,7.89166666667,6.43646666667,13.957,14.7809333333
802.23,8.53400000001,25.9446666667,16.8782,21.6485333333,9.26333333333,8.08893333333,7.29386666667,13.7052,14.7702
802.54,9.25033333332,26.3318,17.3363333333,22.2925333333,9.8908,8.7264,8.12219999999,14.3304666667,14.7524666667
802.84,9.64513333333,26.6301333333,17.7461333333,22.3197333333,10.2745333333,8.98653333332,8.57646666666,14.8555333333,14.5262666667
803.15,8.77393333334,26.2541333333,17.1802666667,21.7323333333,9.60606666667,8.309,7.64906666666,14.2781333333,13.5582666667
803.46,9.31046666666,27.0475333333,18.118,22.5295333333,10.2476666667,8.83039999999,8.0992,15.2380666667,13.8438666667
803.76,9.32079999999,27.2176666667,18.1994666667,22.5999333334,10.1125333333,8.81639999998,8.04033333333,15.4908666667,14.0164
804.07,10.0648666667,27.8578666667,18.5642,23.2071333333,10.8514666666,9.46160000001,8.57573333333,16.3879333333,14.7536666667
804.38,10.6453333333,28.255,18.9386,23.7418666667,11.4548,10.1795333333,9.01866666667,17.1134,15.273
804.68,10.7118,28.7909333333,19.2165333333,23.9699333333,11.6232,10.3126,9.53679999999,17.3256666667,15.3069333333
804.99,11.9742666666,29.9848,20.2885333333,25.0569333333,12.6498666667,11.0630666667,10.8276,18.4965333333,16.6894666667
805.30,11.9696,29.9016,19.9621333333,24.9696,12.0682666667,10.8636,10.5682666667,18.3864,17.0606666667
805.60,13.3107333333,30.3331333333,20.8978,25.3648,12.8545333333,12.0764,11.5826666667,19.2667333333,18.2416
805.91,13.3105333333,29.9012666667,20.6226666666,25.2696666667,12.6499333334,12.0426,11.215,18.7472,18.5649333333
806.21,13.1336,29.6545333333,20.4609333333,25.3457333333,12.7418666667,11.851,10.9600666667,18.7942,18.6636
806.52,13.4938,29.5794666667,20.2904,25.5198666667,13.0656666667,11.7737333333,11.1468,19.1360666667,18.9372
806.83,14.0288666667,30.136,20.6954,25.9713333333,13.8851333333,12.2448,11.9728,19.8716,19.607
807.13,13.9408,29.2088666667,20.3825333333,25.7818,13.8658666667,11.8785333333,11.8860666667,19.55,18.8827333333
807.44,13.9803333333,29.1629333334,20.5632,25.5098,14.3454,12.0244,12.2450666667,19.1248,18.866
807.74,13.5322,28.8838,20.6652,25.4586666666,14.7477333333,12.1101333333,12.5076666667,18.792,18.9297333333
808.05,13.7236666667,28.6183333333,20.1482666667,25.1052666667,14.8947333333,12.2091333333,12.4589333333,18.6886666667,19.0788666667
808.35,12.3990666667,27.6722,19.2240666667,24.0062666667,13.5708666667,11.1085333333,11.1638666667,17.3951333333,18.3373333333
808.66,12.8192666667,28.6264666667,20.3213333333,24.7872,14.6426,12.1123333333,12.0,18.4818666667,18.9237333333
808.97,10.4088666667,27.4252,18.1964,23.6073333333,12.7939333333,10.0125333333,9.65866666667,16.6118666667,17.1512
809.27,9.06333333333,26.7426,17.4851333334,22.4810666667,11.5697333333,8.70886666669,8.99580000001,15.7890666667,16.0928666667
809.58,9.55253333334,26.6248,17.934,22.66,11.5934,9.10073333333,9.28480000001,15.8176666667,16.5704666667
809.88,9.97499999999,27.0268,18.8274,23.1909333333,12.0435333333,10.0252,9.81559999999,16.0136,17.1273333334
810.19,9.04813333333,25.8727333333,18.0792666667,22.5865333333,11.0115333333,9.76526666667,8.65560000001,14.8442,16.3722
810.49,9.87880000001,27.0736,19.4546666667,23.2381333333,11.6969333333,10.8832,9.80953333334,15.4546,17.3852
810.80,10.2180666667,27.4232,20.0178666667,24.0054666667,11.3307333333,10.752,10.0044666667,15.7008666666,17.9706
811.10,10.4619333333,27.2735333333,19.9819333333,23.9222,10.5977333333,10.2083333333,9.2934,15.5254666667,17.2101333333
811.41,9.48399999999,26.7876,19.5443333333,23.6354666667,9.64186666665,9.53980000001,8.24733333333,14.3652666667,16.2900666667
811.71,8.55646666668,26.1008666667,18.5516,22.7242,8.97846666666,8.97840000001,7.12706666667,13.6786666667,14.6571333333
812.02,8.32853333333,24.8908666667,17.3694,21.6904,8.39513333333,8.0628,6.26786666667,12.469,13.8747333333
812.32,10.3829333333,26.6194666667,19.1206,23.4232,10.3358,10.0426,8.55800000001,14.4113333333,15.4514
812.63,11.8582,28.2087333333,20.4789333333,24.8564,11.8773333333,11.82,10.4023333333,15.9194666667,17.2894
812.93,9.67873333335,26.9779333333,18.5642,23.3634666667,10.1003333333,10.3514,8.77513333335,14.5180666667,15.6525333333
813.24,7.5776,25.6004,16.9254,21.7494666667,7.77446666667,8.38506666667,6.87366666667,12.7432,14.0787333333
813.54,6.69806666667,25.1864666667,15.7375333333,20.6508666667,6.74006666666,7.19160000001,6.26766666667,11.9789333333,13.3228
813.85,6.12920000001,24.3824666667,14.4496666667,20.0308666667,6.83199999999,6.52193333334,6.0362,12.1862666667,12.9820666667
814.15,4.882,23.3385333333,12.9238666667,18.845,5.7848,6.02626666667,4.5354,11.454,11.5276
814.46,4.0128,22.675,12.5645333333,18.0726,5.16066666667,5.77133333334,4.4024,11.0268666667,11.1848
814.76,3.87773333333,21.9491333333,12.1410666667,17.2732666667,3.8154,4.72786666667,4.06433333333,10.5236,10.4821333333
815.07,6.18546666667,23.238,14.0150666667,19.0977333333,5.88473333333,6.50646666666,6.08526666667,12.1804,12.4412
815.37,6.55513333333,23.9371333333,14.5815333333,19.3606,6.54493333333,6.72753333333,6.99133333333,12.7854,12.6128666667
815.68,5.82206666667,22.9563333333,13.9869333333,18.2404,5.9124,5.68139999999,5.94266666666,12.4788,12.2674666667
815.98,5.83826666667,23.014,13.4331333333,18.0738666667,5.65873333333,5.54886666667,5.2894,12.1956666667,11.5170666667
816.29,8.74026666667,25.2906,16.1626,20.3391333333,8.01353333335,7.48066666667,7.51933333333,14.2442,13.4592666667
816.59,10.5344,26.9598,17.5034666667,22.1655333333,10.2223333333,8.89833333333,9.636,15.9432,14.7612666667
816.89,11.0553333333,27.1222666667,17.9543333333,22.464,10.7764,9.06573333333,9.95820000001,16.1692,15.416
817.20,10.4045333333,27.0386,17.3315333333,21.8689333333,9.58619999999,8.37753333333,8.29373333335,14.8024,15.3232666667
817.50,10.5593333333,27.5346666667,18.1923333333,22.2372,9.98666666667,8.77859999998,8.59060000001,15.0066666667,15.9731333333
817.81,10.1388666667,27.3697333333,17.6214666667,21.7707333333,9.39246666667,8.51560000001,7.96859999999,14.2187333333,15.5556
818.11,10.1689333333,27.6884666667,18.2777333333,22.5299333333,10.9435333333,9.64973333333,8.30653333334,15.1874666667,16.1187333333
818.41,9.68186666667,27.6168666667,17.9975333333,22.3635333334,10.5929333333,9.5486,7.59326666665,15.2178666667,15.7754666667
818.72,9.78866666667,28.2611333333,18.3907333333,23.5002,10.9382,10.2039333333,7.59360000001,15.9807333333,16.1066666667
819.02,9.88639999999,28.5212,18.4073333333,24.2398,11.2029333333,10.4791333333,7.79039999999,16.1256666667,16.1668
819.33,10.0281333333,28.6125333333,18.8276,24.9267333333,11.3252666667,10.6642,8.07606666667,16.7571333333,16.5886666667
819.63,9.44086666667,28.1559333333,18.3118,24.6720666666,10.7741333333,10.5052666667,7.4838,16.3548666667,16.414
819.93,10.3018,28.719,19.2622,25.3835333333,11.1380666667,11.7504666667,8.19573333333,17.3127333333,17.3574666667
820.24,10.5204666667,29.3857333333,20.1459333333,26.0524666667,11.6406,12.3745333333,8.78280000001,18.1386,17.8952
820.54,11.2591333333,30.321,21.2148666667,26.9404666667,12.3134,13.3741333333,9.85199999999,18.9235333333,18.6276666667
820.85,11.4617333333,30.7992666667,21.6174,27.4375333333,12.5247333333,13.7713333334,10.3557333333,19.2671333333,19.0074666667
821.15,11.9306,31.5479333333,22.2435333333,28.0104,12.9366666667,14.3748,10.8844666667,19.9457333333,19.6457333333
821.45,11.9414,31.7240666667,22.4212,28.1092666666,12.7470666667,14.4363333333,11.0112,19.9894666667,19.7744
821.76,12.0080666667,31.8302,22.5749333333,28.1640666667,12.7761333333,14.5365333333,11.3136666667,20.0908,19.9032666667
822.06,11.9975333333,31.8544666667,22.601,27.9300666667,12.5938,14.3882666667,11.3486666667,19.9764,19.9312
822.36,12.1929333333,32.0436666667,22.9575333333,28.0464,12.7085333333,14.6004666667,11.5474,20.2030666667,20.0815333333
822.67,12.3131333333,32.2200666667,23.1403333333,28.1224,12.8808666667,14.7228666667,11.6946,20.3286666667,20.2187333333
822.97,12.4318,32.5122,23.3580666667,28.2731333334,13.0055333333,14.8407333333,11.8531333333,20.4882,20.3261333333
823.27,12.4196,32.6506,23.4417333333,28.3300666666,13.0862666667,14.7534666667,11.8268,20.4428,20.337
823.58,12.4119333333,32.5608,23.3732666667,28.1990666667,12.8799333334,14.6206666667,11.7228666667,20.2842666667,20.2266
823.88,12.2815333333,32.4179333333,23.1716666667,28.092,12.6528666667,14.3471333333,11.5186666667,20.0542,20.0703333333
824.18,12.2207333333,32.1946666667,22.9712,27.8033333333,12.5218666667,13.9527333333,11.3133333333,19.8581333333,19.8516666667
824.49,11.9313333333,31.7568666667,22.6037333333,27.3879333333,12.1151333333,13.3691333333,11.1046,19.496,19.3884
824.79,12.2978666667,31.9177333333,22.6634,27.4478666667,12.269,13.3884666667,11.3567333333,19.6933333333,19.6068
825.09,12.4984666667,32.1151333333,22.8420666667,27.6433333333,12.4816,13.4299333333,11.3996666667,19.9120666667,19.7387333333
825.39,12.7286666667,32.2600666667,22.969,27.9546,12.7619333333,13.678,11.4982,20.1935333333,19.9758666667
825.70,12.6612666667,32.1274666667,22.7572,27.9039333333,12.7838,13.4683333334,11.4083333333,20.0031333333,20.0345333333
826.00,12.8578666667,32.363,23.1215333333,28.1385333333,13.0616,13.7829333333,11.5606,20.1198,20.3784
826.30,13.2293333334,32.4812666667,23.3106666667,28.348,13.5186666667,14.2016666667,12.1496,20.4098666666,20.7707333333
826.61,12.9804,32.2321333333,23.0556,28.0556,13.4052666667,14.0293333333,12.0163333333,20.2025333333,20.7451333333
826.91,13.4088,32.7254666667,23.3711333333,28.4574,13.9478,14.4537333333,12.5446,20.6538,20.9988
827.21,13.6925333333,33.1189333333,23.8114,28.6746,14.4016,14.817,12.987,21.2264666667,21.2462666667
827.51,13.8140666667,33.3097333333,24.0912666667,28.9225333333,14.4864,15.1117333333,13.1081333333,21.4254666667,21.412
827.82,14.2036,33.6350666667,24.5158,29.5649333333,15.1929333333,15.5438666667,13.3825333333,21.6841333333,21.9754
828.12,13.8495333333,33.2887333333,24.4234,29.4039333333,14.9562666667,15.3982,12.9284666666,21.2851333333,21.5450666667
828.42,13.4641333333,32.9367333333,24.1284666667,29.197,14.7293333334,15.0982666667,12.8218666667,20.8446666667,21.3325333333
828.72,13.0966666667,32.7222,23.9035333333,29.0166,14.5642,14.8741333333,12.8384,20.4691333333,21.0802
829.02,12.5100666667,32.2722,23.5164666667,28.6843333333,14.1422666667,14.5514666667,12.277,19.943,20.5281333333
829.33,11.8798666667,31.448,22.6118666667,28.0463333333,13.5913333333,14.0337333333,11.6693333333,19.2417333333,19.8947333333
829.63,10.7986,30.2859333333,21.7565333333,27.097,12.4905333333,12.8441333333,10.5570666667,18.1314666667,18.9213333333
829.93,10.9317333333,30.2165333333,21.824,26.7914666667,12.3294,13.0249333333,10.853,18.0576666667,18.5762
830.23,10.244,29.8798666667,21.3624,26.368,11.9999333333,12.6192666667,10.0838666667,17.2022,18.2513333333
830.54,8.423,28.2396,19.9280666667,24.8224666667,10.3390666667,11.0418666667,8.04793333333,15.553,16.4311333333
830.84,8.03906666667,28.2591333333,19.373,24.7437333333,10.4109333333,10.6224666667,7.95426666667,14.8411333333,16.4591333333
831.14,8.49379999999,27.9012,19.0206,24.1234666667,10.2140666667,11.0288666667,8.19753333333,15.4239333333,16.5515333333
831.44,9.25753333332,28.9911333333,19.5964666667,24.9395333333,10.9604,11.8483333333,9.08800000001,16.2712666667,17.6352
831.74,10.2932,29.9382666667,20.2237333333,25.5785333333,11.79,12.5541333333,9.52946666666,17.1297333333,18.588
832.04,10.9246666667,29.9857333333,20.6450666667,25.6631333333,11.9713333333,12.7384,9.63453333333,17.2328666667,18.9464
832.35,12.4876,31.437,22.0614,26.7856,13.2541333333,14.1393333333,11.3182,19.0222666667,20.3172
832.65,13.1251333333,31.7648666667,22.5673333333,27.2916,13.3824,14.5098666667,11.8444666667,19.7303333333,20.5514666667
832.95,13.5191333333,32.3519333333,22.9907333333,27.7990666667,13.6294,14.9884666667,12.0383333333,20.2032666667,20.8013333333
833.25,13.8142666666,32.47,22.9781333333,28.0491333333,13.7868666667,14.7704666667,12.1202,20.317,20.8634666667
833.55,13.2702,32.0494,22.4994,27.3087333333,13.1492666667,14.291,11.6496,19.9579333333,20.4895333333
833.85,13.8339333333,32.2963333334,22.6819333333,27.6117333333,13.3896,14.4572666667,12.2811333333,20.2912,21.1289333333
834.16,14.0518,32.1025333333,22.7230666667,27.4002666667,13.3585333333,14.4738,12.3890666667,20.638,21.2258666667
834.46,13.9974,32.5344,23.2166,27.6368666667,13.5148666667,14.5214666667,12.5810666667,20.6536666667,21.4371333333
834.76,13.9398666667,32.4554,23.2615333333,27.6669333333,13.6525333333,14.2751333333,12.5885333333,20.7980666667,21.3088666667
835.06,13.9332666667,32.0340666667,23.1322,27.3932666667,13.2011333333,13.961,12.6562666667,20.402,21.0294
835.36,13.5658666667,31.6944,22.9642666667,26.9746666667,12.8625333333,13.4496666666,12.4556,19.9824,20.5755333333
835.66,12.6610666667,30.8261333333,22.3060666667,26.252,12.0390666667,12.5794,11.8254666667,18.9318666667,19.6797333333
835.96,11.855,30.4174666667,21.8275333333,25.5030666667,11.5468,12.0261333333,11.4647333333,18.1382,18.9391333333
836.26,11.5063333333,30.1266666667,21.2752,24.9366,11.1036666667,11.1634666667,11.3647333333,17.6361333333,18.3818
836.57,10.3604,29.2339333334,20.5218666667,24.2732666667,10.4760666667,10.4098666667,10.7991333333,17.0517333333,17.5982
836.87,10.1924,28.5728,20.5817333333,24.6262666667,10.5234666667,10.0940666667,11.1857333333,16.7158666667,17.1006666667
837.17,10.0048666667,27.7825333333,20.1552666667,24.4638666667,10.6840666667,9.8496,11.5672,16.2251333333,16.8948
837.47,8.79873333333,26.7394,19.4592666667,23.7544,10.2442666667,9.39146666666,11.3156666667,15.2678666667,15.944
837.77,6.22359999999,23.8898,16.3154666667,21.0697333333,8.12546666666,7.09886666667,9.1734,12.8688666667,13.1496666667
838.07,5.55366666666,22.9302,15.2868,20.1931333333,7.8478,6.56446666666,8.90386666667,11.9136666667,12.4246666667
838.37,3.42813333334,22.2538666667,13.7959333333,19.229,7.28353333333,5.70593333333,7.44966666667,10.9727333333,11.1743333333
838.67,2.73633333333,21.5174666667,12.9229333333,19.2412666667,7.20153333332,5.597,6.70400000001,11.4056666667,11.3930666667
838.97,2.63026666667,20.6303333333,12.5092,18.6909333333,7.70913333333,5.52726666668,6.53326666667,11.1272666667,11.4302
839.27,2.79606666667,19.9756666667,11.6238666667,18.2539333333,6.89873333334,4.68846666667,5.66546666667,10.9035333333,11.0868666667
839.57,3.13139999999,20.0244,11.8042666666,18.3853333333,7.07026666667,4.97859999999,5.55353333335,11.3271333333,11.3026
839.87,3.09873333333,20.5309333333,11.9876,18.679,6.92593333334,5.08633333334,6.13579999999,11.3208,11.7161333333
840.17,4.9168,21.8485333333,12.8650666667,20.0246666667,8.33033333333,6.58033333334,7.41833333333,12.828,13.8632666667
840.47,7.52533333333,24.8419333333,15.7066666667,21.9082666666,11.4848666667,9.27859999999,9.60039999999,15.5993333333,16.2194
840.77,9.3066,26.1191333333,16.4720666667,22.944,11.9707333333,9.96340000001,9.927,16.5207333333,17.0072
841.07,12.4637333333,28.0434666667,18.6715333333,25.483,14.5168666667,12.5,12.7415333333,18.8767333333,19.7826666667
841.37,12.9382666667,28.4939333333,19.1482,25.3703333333,14.8642,12.8888666667,13.0245333333,19.1234666667,20.4197333333
841.67,15.1594666667,29.4184666667,20.3626666667,26.0287333333,15.9850666667,14.2463333333,15.0094,20.4628666667,21.426
841.97,17.5988666667,31.3792,21.7880666667,27.5096,17.7650666667,15.8237333333,17.5606,21.6346666667,22.6054
