wavelength,Back_SchMelm,Belly_SchMelm,Breast_SchMelm,Crissum_SchMelm,Crown_SchMelm,DorTail_SchMelm,Rump_SchMelm,Throat_SchMelm,WingTip_SchMelm
652.75,12.444,39.4500666667,28.6565333333,23.8212666667,12.0424,9.22793333333,13.7190666667,9.31079999999,11.4466666667
653.08,12.6010666667,39.6333333334,28.8039333333,23.9965333333,12.2018,9.43346666665,13.8932,9.48866666667,11.6407333333
653.41,12.697,39.6595333333,28.8572666667,24.0928,12.3470666667,9.56940000001,13.9856,9.57293333335,11.7418
653.74,12.8006,39.6908666667,28.9410666667,24.2364,12.3863333333,9.66866666667,14.0408,9.60706666667,11.8042
654.06,13.028,39.7303333333,29.1086666667,24.3789333333,12.5531333333,9.90386666667,14.2385,9.83186666665,11.9641333334
654.39,13.0792,39.7264666667,29.2062,24.3733333333,12.5933333333,9.92786666667,14.3228,9.88620000001,11.9724
654.72,13.0768,39.72,29.1874666667,24.3612,12.5261333333,9.88666666667,14.3173,9.83173333333,11.9503333334
655.05,12.9872,39.6722666667,29.1045333333,24.2867333333,12.4855333333,9.86859999999,14.2519333333,9.82240000001,11.8522
655.38,12.8746666667,39.6539333333,29.0334,24.172,12.3433333333,9.72620000001,14.1220333333,9.69826666666,11.7454666667
655.71,12.8516666666,39.6454,28.9722,24.2112,12.3485333333,9.69193333333,14.0843333333,9.67933333335,11.7754
656.04,12.7891333333,39.6249333333,28.9024666667,24.1458,12.2948666667,9.65766666666,14.0511666667,9.58353333333,11.7105333333
656.37,12.7673333333,39.6174,28.9522666667,24.1165333333,12.32,9.70393333333,14.0690333333,9.573,11.7290666667
656.69,12.8074666667,39.6612,28.9520666667,24.0924666667,12.3646,9.74093333334,14.0641666666,9.59673333335,11.7482666667
657.02,12.7422,39.5906,28.8829333333,24.0038666667,12.2655333333,9.68486666666,14.0051,9.52680000002,11.6748
657.35,12.6794,39.6437333333,28.8965333333,23.9628666667,12.26,9.64606666667,13.9862,9.50106666666,11.6322666667
657.68,12.5762,39.7284,28.8044,23.9448,12.178,9.54019999999,13.8634,9.36479999999,11.5426666667
658.01,12.5856,39.7657333333,28.7732,23.9941333333,12.1905333333,9.58246666666,13.8724333333,9.38153333333,11.6113333333
658.34,12.5704,39.7290666667,28.76,23.9916,12.1891333333,9.60100000001,13.8608,9.43066666666,11.6247333333
658.66,12.7284666667,39.8001333334,28.8237333333,24.1172,12.3383333334,9.74699999999,14.0175666667,9.56573333334,11.8270666667
658.99,12.8628,39.8498666667,28.8668,24.24,12.4922666667,9.89513333333,14.1372666667,9.70726666668,11.9647333333
659.32,12.9041333333,39.9108666666,28.9118,24.2394666667,12.5271333334,9.92886666667,14.1712333333,9.74560000001,11.9797333333
659.65,12.9536,39.9024,28.9152,24.2712,12.5558,9.95813333334,14.1755,9.79766666666,12.0142
659.98,12.9558666667,39.8707333333,28.8402,24.2744,12.5303333333,9.93379999999,14.1583333333,9.78913333333,11.9876666667
660.31,12.8634666667,39.7736,28.7528666667,24.1954,12.4445333333,9.84919999999,14.0760333333,9.70506666667,11.9077333333
660.63,12.9071333333,39.8037333333,28.7928666667,24.2888666666,12.4854,9.85453333335,14.1059333333,9.76326666666,11.9679333333
660.96,12.9603333333,39.7994666667,28.8185333333,24.3184,12.5156666667,9.91686666667,14.1724666667,9.83313333334,12.0498666666
661.29,13.0041333333,39.7383333333,28.8280666667,24.3376,12.558,9.98579999999,14.2523333333,9.91486666666,12.1068666667
661.62,13.0392,39.7644666667,28.884,24.3489333333,12.5996,9.99926666665,14.2575666667,9.9524,12.0931333333
661.94,13.1744,39.8110666667,28.9648,24.4158,12.6976,10.0860666667,14.314,10.0471333333,12.1787333333
662.27,13.1746666667,39.8515333333,29.0393333333,24.4258,12.6934666667,10.0691333333,14.2829333333,10.0814666667,12.1576
662.60,13.1789333333,39.9045333333,29.0528666667,24.3906,12.6593333333,10.0098,14.3114,10.0582,12.1327333333
662.93,13.1818666667,39.9024,29.0819333333,24.3727333333,12.6344666667,10.0010666667,14.2992,10.0770666667,12.1494
663.26,13.2261333333,39.8855333333,29.0658666667,24.3302,12.6710666667,10.0950666667,14.3257,10.1294666667,12.2121333333
663.58,13.2614666667,39.8575333333,29.1195333333,24.3548666667,12.6965333333,10.1338666667,14.3555,10.1717333333,12.2344666667
663.91,13.3746666667,40.0037333333,29.2302666667,24.5018666666,12.7951333334,10.2212666667,14.4852666667,10.2760666667,12.3506
664.24,13.3958,40.0854,29.2574,24.5295333333,12.8799333333,10.2984,14.5588666667,10.3091333333,12.4217333333
664.57,13.321,40.0276666667,29.1710666667,24.4085333333,12.7891333333,10.1915333333,14.4713333333,10.2432666667,12.3203333333
664.89,13.2868,40.1017333333,29.1204,24.3722,12.7481333333,10.1670666667,14.4367333333,10.2089333333,12.3054
665.22,13.1810666667,40.0172,29.0661333333,24.2929333333,12.6322,10.0827333333,14.3785,10.1078,12.2254
665.55,13.09,39.8991333333,28.9558666667,24.2132666667,12.5646,10.0305333333,14.3165,10.022,12.1656666667
665.87,12.9935333333,39.7913333333,28.8853333333,24.117,12.4498,9.93666666666,14.2258333333,9.9064,12.0474
666.20,13.0012,39.7654,28.9032,24.1790666667,12.477,9.94106666668,14.2418666667,9.94039999999,12.0997333333
666.53,13.0441333333,39.7855333333,28.9389333333,24.2218666667,12.5521333333,9.97806666665,14.3170333333,9.98213333335,12.172
666.86,12.9752,39.7782,28.8698,24.2465333333,12.5192666667,9.90320000001,14.3012,9.92106666667,12.0992
667.18,12.9526666667,39.7342666667,28.8018,24.2086,12.4395333333,9.86286666668,14.2326666667,9.87053333334,12.0811333333
667.51,12.8695333333,39.6559333333,28.7908,24.1136,12.3456,9.7854,14.1295,9.79086666667,12.0376
667.84,12.9232666667,39.721,28.8778666667,24.1528,12.3446666667,9.8894,14.1871,9.8666,12.0933333333
668.16,12.9722666667,39.7824666667,28.9373333333,24.2538666667,12.379,9.98366666668,14.2488333333,9.89926666667,12.1759333334
668.49,12.9568,39.6573333333,28.9231333333,24.2466666666,12.3858,9.99473333333,14.2334666667,9.91906666667,12.1892
668.82,13.0614,39.7274666667,28.9872666667,24.3944,12.4976666667,10.1090666667,14.2956333333,10.0500666667,12.3134666667
669.14,13.0656,39.8314666667,29.0115333333,24.4282666667,12.5242,10.146,14.3385333333,10.0870666667,12.3623333333
669.47,13.1796,39.859,29.0522666667,24.5606,12.6880666667,10.2956,14.4897666667,10.2290666667,12.5283333333
669.80,13.2650666667,39.9241333333,29.0913333333,24.5907333333,12.7724,10.4572666667,14.5823,10.3821333333,12.6152666667
670.13,13.3052,39.8560666667,29.0596666667,24.5596,12.7831333333,10.4976,14.5970666667,10.4190666667,12.636
670.45,13.3280666667,39.891,29.1136666667,24.5108,12.775,10.4899333333,14.5883,10.4140666667,12.6488666667
670.78,13.3936666667,39.9736666667,29.2164,24.5849333333,12.9395333334,10.6604666667,14.7089,10.5677333333,12.7699333333
671.10,13.4979333333,39.9542,29.1764666667,24.6228,13.0436666667,10.843,14.8436666667,10.7521333333,12.8472666667
671.43,13.4578,39.8771333333,29.0654,24.5942,13.0368,10.8368666667,14.8177,10.7602,12.824
671.76,13.5398666667,39.9843333333,29.1306,24.6922,13.1559333333,10.9458666667,14.8964,10.8994,12.9266
672.08,13.6073333334,40.0595333333,29.1437333333,24.6803333333,13.2062666667,10.9950666667,14.9799,10.9808666667,12.9657333333
672.41,13.618,40.0727333333,29.1480666667,24.6713333333,13.2230666667,11.034,15.0522,11.0212666667,13.0110666667
672.74,13.6833333333,40.0757333333,29.1694666667,24.7119333333,13.2616666667,11.0702666667,15.0994,11.0454,13.0324666667
673.06,13.7242666667,40.1278666667,29.1724666666,24.6974,13.1884666667,11.1189333333,15.1038666667,11.0558666667,13.0549333333
673.39,13.5488666667,40.0432666667,29.0916,24.6206666667,13.0484666667,10.9459333333,14.9132666667,10.8684,12.8989333333
673.72,13.4065333333,39.9826666667,28.9947333333,24.5702666667,12.9422,10.8285333333,14.7620666667,10.785,12.7902
674.04,13.5178,40.1029333333,29.1704,24.7636,13.0877333334,11.0512666667,14.9196333333,10.987,13.0194666667
674.37,13.4810666667,40.142,29.1501333333,24.7319333333,12.9406,10.9346,14.8589333334,10.8797333333,12.978
674.69,13.4026666667,40.1436,29.1429333333,24.7079333333,12.8699333333,10.8361333333,14.7312666667,10.7216666667,12.9650666667
675.02,13.3626666667,40.1567333333,29.1938666667,24.6267333333,12.8621333333,10.7056,14.6618666667,10.6125333333,12.9391333333
675.35,13.3844666667,40.2104666667,29.2928666667,24.6108,12.9492666667,10.7884666667,14.6544,10.6536666667,13.0088
675.67,13.439,40.3119333333,29.3637333333,24.7364,13.0532666667,10.8612,14.6848333333,10.6506666667,13.112
676.00,13.4546,40.3678,29.3924666666,24.7449333333,13.0683333333,10.8210666667,14.6948666667,10.6075333334,13.1160666667
676.32,13.4402666667,40.3273333333,29.409,24.8130666667,13.0963333333,10.8696666667,14.7133,10.6176,13.1434666667
676.65,13.3275333333,40.3476,29.37,24.7483333333,13.0179333333,10.7353333333,14.5824666667,10.4991333333,12.981
676.97,13.4041333333,40.4544666667,29.4200666667,24.8076,13.0748666667,10.8084,14.6792,10.5906,13.1211333333
677.30,13.4434666667,40.5866666667,29.4554666667,24.8635333333,13.1128666667,10.8611333333,14.7212333333,10.6247333333,13.1678666667
677.63,13.3702,40.4908666667,29.3617333333,24.7651333333,13.0220666667,10.7762666667,14.6690666667,10.5066,13.0392
677.95,13.3716666666,40.4914,29.3646,24.8147333334,13.1082666667,10.8200666667,14.6941666667,10.5189333333,13.0662
678.28,13.4522666667,40.5844,29.5070666667,24.9041333333,13.2023333333,10.9135333333,14.8137333333,10.6306,13.1199333333
678.60,13.4626666667,40.6306666666,29.4496666667,25.0041333333,13.1659333333,10.9530666667,14.8217333334,10.6424,13.0637333333
678.93,13.4062666667,40.5829333333,29.3534,24.9507333333,13.0563333333,10.8763333333,14.8140333333,10.5887333334,13.0
679.25,13.4077333333,40.528,29.3644666667,24.8817333333,12.9668,10.8879333333,14.8118666667,10.6056,12.9949333333
679.58,13.3970666667,40.4462,29.2602,24.8404666667,12.9342,10.9827333333,14.7915666667,10.6111333333,13.0012
679.90,13.5006666667,40.6073333333,29.3459333333,24.9159333333,13.0355333333,11.0666,14.9063666667,10.7314666667,13.1322666667
680.23,13.5576666666,40.6552,29.3809333333,24.9595333333,13.1049333333,11.1378,15.0000333333,10.8058666667,13.2514
680.55,13.5726,40.6376,29.4102666667,24.9546666667,13.1226,11.1440666667,14.9835666667,10.7806666667,13.2515333333
680.88,13.5328,40.5916666667,29.3517333333,24.8876666667,13.0894,11.1554666666,14.9401333333,10.7408,13.2078666667
681.20,13.5582,40.651,29.3482,24.8975333333,13.1189333334,11.2030666667,14.9529666667,10.793,13.2186
681.53,13.5396,40.6474666667,29.3418,24.8320666667,13.0809333333,11.1983333333,14.9485,10.8531333333,13.1993333333
681.85,13.4884666667,40.6372,29.2264,24.7806666667,12.9830666667,11.1690666667,14.8731333333,10.778,13.1424666667
682.18,13.6163333333,40.6218666667,29.3095333333,24.8366666667,13.0745333333,11.2504,15.0004666667,10.9106666667,13.302
682.50,13.7936666667,40.8366,29.4927333333,25.0488,13.264,11.4268666667,15.1824,11.0551333333,13.4640666667
682.83,13.7300666667,40.8117333333,29.4600666667,25.0359333334,13.2706666667,11.3944,15.1429666667,10.9983333333,13.4507333333
683.15,13.7089333333,40.8640666666,29.5246,25.0086666667,13.2506,11.3154,15.1167333333,10.9281333334,13.4434
683.48,13.6115333333,40.785,29.4367333333,24.8777333333,13.0958,11.2376,14.9629666667,10.8190666667,13.2847333333
683.80,13.5166,40.6589333333,29.3841333333,24.8328,13.0097333333,11.2272,14.8636666667,10.782,13.2458
684.13,13.5523333333,40.7611333333,29.4528666667,24.8957333333,13.0325333333,11.3152,14.9375333333,10.8606666667,13.2362
684.45,13.5578,40.762,29.4904666666,24.965,13.0305333334,11.3131333333,15.0169,10.8784666667,13.2739333333
684.78,13.5478666667,40.794,29.5309333333,24.9871333334,13.0266666667,11.2377333333,15.0217333334,10.8563333333,13.2808666667
685.10,13.5674666667,40.7692666667,29.4875333333,24.9587333333,13.0273333333,11.1801333333,15.0177,10.7892666667,13.2530666667
685.43,13.5100666667,40.6182666667,29.4003333333,24.8456,12.9752666667,11.0676,14.9469666667,10.7774,13.1857333333
685.75,13.3142666667,40.5704666667,29.2842666667,24.6827333333,12.8475333333,10.9422,14.7195,10.5533333333,13.0128
686.08,13.1258666667,40.2472666667,28.9952666667,24.4124,12.6470666667,10.7558666667,14.4798666667,10.3634,12.8182666667
686.40,13.2024,40.4056,29.0746,24.484,12.7258,10.778,14.5416666667,10.4738,12.8592
686.72,13.2468,40.4067333333,29.0826,24.5830666667,12.7819333333,10.8302,14.5970666667,10.5410666667,12.8988666667
687.05,13.2348666667,40.3401333333,29.0454666667,24.5167333333,12.8014,10.7853333333,14.5801333333,10.5306666667,12.8764666667
687.37,13.2162666667,40.4419333333,29.0900666666,24.496,12.8332,10.6789333333,14.5585,10.4584666667,12.8436
687.70,13.0963333333,40.3381333333,28.9350666667,24.3686666667,12.7425333333,10.5386,14.4052333333,10.3356666667,12.7774
688.02,13.1532,40.3611333333,28.9756,24.3123333333,12.7586,10.5434,14.3896333333,10.3596666667,12.8295333333
688.34,13.0914,40.2954666667,28.8941333333,24.2278,12.7082666667,10.5474666667,14.287,10.3264666667,12.7652666667
688.67,13.21,40.4898,29.0465333334,24.5086666667,12.92,10.7718,14.4595333333,10.5286,13.0055333333
688.99,13.2178,40.6461333333,29.0889333333,24.6151333333,12.9964,10.8684666667,14.5186333333,10.5874666667,13.0657333333
689.32,13.337,40.8016,29.1710666667,24.7044666667,13.1088666667,10.9788,14.6236666667,10.7714,13.1466
689.64,13.2796,40.8347333333,29.2035333333,24.6944,13.0878,10.9503333333,14.5785666667,10.7346,13.0861333334
689.96,13.1726,40.6308,29.0306,24.5433333333,12.9322666667,10.9133333333,14.4013,10.6361333333,12.9377333333
690.29,13.2028,40.7199333333,29.1326666667,24.4782666667,12.9391333334,10.915,14.3474333333,10.7033333333,12.9084666667
690.61,13.1841333333,40.7180666667,29.1521333333,24.5411333333,12.9034,11.0104,14.3357333333,10.7336,12.929
690.94,13.3372,40.7718,29.1947333333,24.617,13.0084,11.2321333333,14.4725666667,10.9014,12.9949333334
691.26,13.4497333333,40.7488,29.2853333333,24.7100666667,13.1004666667,11.2921333333,14.5772,11.0234666667,13.0937333333
691.58,13.5484666667,40.8356666667,29.4137333333,24.8358666667,13.2134666667,11.4655333333,14.6786333333,11.1754,13.2038
691.91,13.6466,40.8579333333,29.4306666667,24.9212,13.2378666667,11.5128666667,14.7345,11.1928,13.2652666667
692.23,13.4851333333,40.6814,29.2852,24.6456,13.0017333333,11.3590666667,14.5475666667,11.0254666667,13.0504666667
692.55,13.4835333333,40.5858,29.2014666667,24.5524,12.9844666667,11.331,14.5215333333,10.9892,13.0136
692.88,13.4158,40.4516,29.1648666667,24.4594666667,12.9562,11.2928666667,14.4902666666,10.9146,12.9825333333
693.20,13.5311333334,40.5287333333,29.1884666667,24.5702666666,13.0822,11.373,14.5639666667,11.0534666667,13.1058666667
693.52,13.6251333333,40.7066,29.2923333333,24.7300666667,13.1957333333,11.4216,14.6274333333,11.1174,13.1224
693.85,13.6026666667,40.73,29.2748,24.8032,13.2751333333,11.4146,14.6664333333,11.0966666667,13.1492666667
694.17,13.5606666667,40.7612666667,29.2538,24.8396,13.3594,11.3832666667,14.6330666667,11.0683333333,13.1582
694.49,13.4023333333,40.5892,29.1348,24.7628,13.2236666666,11.2213333333,14.4509,10.9071333333,13.0169333333
694.82,13.1928,40.5164,28.9579333333,24.6106666667,12.9668,11.1421333333,14.2139333333,10.712,12.8066
695.14,13.0633333333,40.3866666667,28.7884666667,24.5479333333,12.8404,10.9340666667,14.0391,10.4959333333,12.6580666667
695.46,12.9874,40.438,28.8069333334,24.5081333333,12.8396666667,10.831,14.0223,10.5387333333,12.6606666667
695.79,13.0571333333,40.4892666667,28.8744666667,24.6082,12.9414,10.8907333333,14.0791333333,10.5803333333,12.7369333333
696.11,12.9715333333,40.436,28.8576666667,24.5752666667,12.8832,10.8468,14.0402666667,10.5284,12.6851333333
696.43,12.9698666667,40.5163333333,28.8924666667,24.6299333333,12.8517333333,10.8467333333,14.0609333333,10.5440666667,12.7323333333
696.75,12.9172,40.4578666667,28.9404,24.6739333333,12.7930666667,10.8280666667,14.0847,10.5291333333,12.7063333333
697.08,12.9109333333,40.4308,29.0347333333,24.7376666667,12.8364666667,10.9241333333,14.2138,10.614,12.8396666667
697.40,12.8648,40.3498666667,28.9996666667,24.6930666667,12.7643333333,10.9108,14.2007,10.6218666667,12.8712666667
697.72,12.9214,40.3822,29.0422666666,24.7243333334,12.7654666667,10.9296666667,14.3044333333,10.6879333333,12.9488
698.05,13.0705333333,40.5366,29.1677333333,24.8613333333,12.9172666666,11.0354,14.4487,10.868,13.0936666667
698.37,13.2272666667,40.6409333334,29.3062,25.0056666667,13.1002,11.2068666667,14.6417666667,11.0628,13.1980666667
698.69,13.3513333333,40.7486666666,29.4506666667,25.1224666667,13.2694666667,11.3947333333,14.8031,11.2783333333,13.3319333333
699.01,13.4228666667,40.7677333333,29.4960666667,25.1856,13.3317333333,11.5079333333,14.8958666667,11.3732666667,13.3842666667
699.34,13.3318,40.7043333333,29.3940666667,25.1277333333,13.2317333333,11.4627333333,14.8358333333,11.2888666667,13.2662666667
699.66,13.4851333333,40.7886,29.5372666667,25.2584,13.3742,11.6050666667,14.9526666666,11.3993333333,13.3764666667
699.98,13.5078,40.6462,29.4599333333,25.2272,13.3894,11.6849333333,14.9560666667,11.4324666667,13.3723333333
700.30,13.5061333333,40.5906666667,29.4215333333,25.1246,13.3961333333,11.6969333333,14.8900666667,11.375,13.3627333333
700.63,13.53,40.6465333334,29.4211333333,25.1299333333,13.4173333333,11.7304666667,14.8997333333,11.3742,13.3917333333
700.95,13.5872666667,40.6556,29.3925333333,25.1558666667,13.4248666667,11.7989333333,14.9169666667,11.4326666667,13.3350666667
701.27,13.5554,40.6704666667,29.3698666667,25.1317333333,13.4329333333,11.8309333333,14.9043,11.4420666667,13.3044666667
701.59,13.4913333333,40.5476,29.314,25.0178666667,13.3272666667,11.8184666667,14.8769666667,11.3824666667,13.2398
701.91,13.4525333333,40.5020666667,29.2298,24.908,13.2372666667,11.7560666667,14.8442666667,11.2667333333,13.2331333333
702.24,13.2304,40.2726666667,28.9265333333,24.639,12.9949333333,11.5343333333,14.6695666667,10.9946,12.9644
702.56,13.2166,40.1732666667,28.806,24.5602,12.9553333333,11.5008666667,14.6236333333,10.8782666667,12.8682
702.88,13.3251333333,40.2343333333,28.8589333334,24.5618666667,13.0222666667,11.6062,14.7028,11.0362666667,12.9941333333
703.20,13.1347333333,40.1458,28.6352666666,24.411,12.8428666667,11.4854,14.5304666667,10.9472,12.8872
703.52,13.0779333333,40.1442,28.6147333333,24.4056666667,12.7870666667,11.3352666667,14.4967333333,10.9014,12.8469333334
703.85,13.0204666667,40.0956,28.5259333333,24.4050666667,12.6750666667,11.2332,14.5335333333,10.9239333333,12.7894
704.17,12.8390666667,39.878,28.2538666666,24.1465333333,12.3914,11.0217333333,14.3475666667,10.7942666667,12.5737333333
704.49,12.7603333333,39.8438666667,28.1942666667,24.0337333333,12.3915333333,10.9489333333,14.3627,10.7486,12.5664
704.81,12.8355333333,39.8903333333,28.3052666667,24.0557333333,12.4209333333,11.0134,14.3836,10.8666,12.6148666667
705.13,12.8125333334,39.9372666667,28.339,24.1220666666,12.4740666667,11.0541333333,14.3766666666,10.9208666667,12.7112666667
705.45,12.8731333333,39.9604,28.3388,24.2312666667,12.5945333333,11.1716666667,14.452,11.0783333333,12.8615333333
705.78,13.0559333334,40.1661333333,28.6214,24.4947333333,12.7913333334,11.491,14.6417333333,11.3251333333,13.1697333334
