wavelength,Back_CneRubm,Belly_CneRubm,Breast_CneRubm,Crissum_CneRubm,Crown_CneRubm,DorTail_CneRubm,Rump_CneRubm,Throat_CneRubm,WingTip_CneRubm
809.58,19.2277888889,61.9160666667,56.7987666667,47.1989666667,17.0191333333,19.5375333333,20.7195133334,33.3553333333,22.2319333333
809.88,19.0312777778,61.7519333333,56.2805333333,46.7039,16.9783333333,19.5472,20.77352,33.1922666666,21.9598666667
810.19,18.6201333333,62.6899333333,57.3139666667,47.1666,16.7052,19.3798,20.1650866667,33.4652,22.0774
810.49,19.0262111111,62.7058,57.5882666667,47.4276666666,16.7922666667,19.9255666667,20.4423133333,33.5844,22.4156666667
810.80,19.1802111111,63.4246,57.6518666667,48.0413666667,16.7978,20.3178666667,20.2789533333,33.4525333333,22.5426666667
811.10,19.5657555556,65.3843333333,59.2067,49.1657333333,16.901,20.5383,20.9173733333,34.0896,22.7868
811.41,19.6884888889,66.2182666667,60.1354,50.3130333333,17.2758666667,21.066,21.1760266667,34.2471333333,23.5364
811.71,19.9816888889,66.1898666667,60.1020666667,50.2384,17.7778666667,21.0687,21.36488,34.6955333333,23.8484666667
812.02,19.0119555556,65.3717333333,58.8093333333,49.9348666667,16.1147333333,19.5523666667,20.2129133333,33.4984,22.5032
812.32,19.0455777778,66.0781333333,58.7132666667,50.1231333333,16.2232,19.2533333333,20.3232466667,33.2982,22.477
812.63,18.3032777778,65.1166,58.4059333333,48.82,15.6582666666,18.5514,19.6573733333,32.5319333333,22.1664
812.93,19.1742888889,64.5284666667,58.6093333333,48.7831333334,16.5927333333,20.1869333333,20.8232066667,33.0118666667,23.1986666667
813.24,18.0523444444,63.7341333333,58.3311666667,48.8948,15.7553333333,19.4100333333,20.0028666667,32.074,22.2369333333
813.54,17.5879222222,62.3033333333,56.8014333333,47.9444666667,14.7761333333,18.7264666667,19.6271333333,31.1603333334,21.2776666667
813.85,17.9572666667,62.6822666667,57.1702333333,48.5287333333,14.9998666667,18.7456333333,20.14746,31.7012666667,21.6234
814.15,18.1775222222,62.8485333334,57.5843333333,48.3982666667,15.1255333333,18.3637,20.13762,31.801,21.7316666667
814.46,17.8067555556,62.1874666667,56.9271333333,47.7213,14.6788666667,18.2422666667,19.5174266667,31.3974666667,21.2068
814.76,17.8202222222,61.4012666666,55.9449,47.2355666667,14.8280666667,17.7834666666,19.2756666667,31.482,21.1634666666
815.07,18.0671,61.3906,55.7606333333,47.2860666666,14.8673333333,17.8970666667,19.3881466667,31.437,20.9692
815.37,18.2734666667,61.6687333333,56.4846333333,47.4883333333,15.0444666667,18.3269333333,19.7858133333,31.4613333333,20.9995333333
815.68,18.4633777778,61.6456666666,56.3644,47.8841666667,15.1805333333,18.6946,20.1552466667,31.7800666667,21.2089333333
815.98,19.0277777778,61.9416666667,56.5333333333,48.8291666667,16.1583333333,19.2375,21.0025,32.6333333333,22.1166666667
816.29,19.3529333333,63.4428666667,57.5020333333,49.6032666667,16.2446666667,19.0589,21.7578133334,33.2236,22.7594
816.59,19.9627111111,63.8508666667,57.4493666667,49.735,16.2980666667,19.5279,22.32216,33.7972,23.1552666667
816.89,20.0177888889,64.1944,58.2077333333,50.4737333333,16.5061333333,19.658,22.4755333334,34.2562666667,23.7494
817.20,20.1287222222,63.1938666667,57.8533666667,49.5818666667,17.2362,19.7252,22.4731533333,34.042,23.64
817.50,20.1290666667,62.3411333333,57.5194333333,49.6046666667,17.0853333333,19.6785,22.77444,34.1162666667,23.6744
817.81,19.4862888889,61.6948666667,56.6929666667,48.5151666667,16.1305333333,18.8939,21.92214,33.3558666667,23.2395333333
818.11,19.1138333333,61.995,57.1176666667,48.3793,15.7094666667,18.6651333333,22.13416,33.6340666667,23.0877333333
818.41,18.2104777778,61.3403333333,56.3140666667,47.4675333333,14.8923333333,17.9330666667,21.1147133333,32.5290666667,22.2715333333
818.72,18.1173666666,61.0788,56.2671,46.9164666667,14.7519333333,17.8987333333,20.66538,31.9614,21.9248666667
819.02,17.4918,60.3755333333,56.1002,46.2191333333,14.3162666667,17.4335666667,20.0912866667,31.3802,20.9954
819.33,16.7326666667,60.0452,55.7761,45.4537666667,13.3334,16.8561333333,19.455,30.6418666667,20.1130666667
819.63,16.1783777778,59.7958666667,55.2987666667,44.8614333333,13.1778,16.6303,18.49224,29.8590666667,19.5044
819.93,15.8087888889,59.6596,55.1347666667,44.6199666667,13.1834,16.4417,18.20994,29.3211333333,19.1246
820.24,15.8012777778,60.4746666667,55.5111666667,45.0436666667,13.1762666667,16.757,18.1888266667,29.0868666667,19.0237333333
820.54,15.7658111111,60.5763333333,55.4623333334,44.9777,12.9376666667,16.8716,18.0961866667,28.7082,19.1313333333
820.85,15.7892444444,61.0000666667,55.6555333333,45.0495333333,12.9974666667,17.079,17.9578466667,28.7357333333,19.1727333333
821.15,16.1808555555,61.3722666667,55.9729,45.5806333334,13.4556,17.5020666667,18.38266,29.0469333333,19.5088666666
821.45,16.1996,61.2612,55.9259333333,45.4074,13.5934666666,17.6392666667,18.3421733333,28.9819333333,19.6030666667
821.76,16.5206777778,61.5976,56.3458666667,45.6888666667,13.9209333333,17.8723666667,18.64094,29.1994666667,19.8556666667
822.06,16.3773666667,61.3758,56.0478,45.5034,13.7860666667,17.7156,18.50138,29.1262666667,19.6885333333
822.36,16.2402888889,61.3748,55.8329333333,45.3962666667,13.517,17.5782666667,18.2438266667,28.9988,19.5687333333
822.67,16.3949222222,61.7499333333,56.2339,45.6898333333,13.6626,17.9069333333,18.3449133333,29.1916666667,19.6888666667
822.97,16.3071888889,61.7613333333,56.3232,45.7573666667,13.5452,17.9192333334,18.20004,29.1904666667,19.6072666667
823.27,16.2899,62.0518666667,56.5268666667,45.8671333333,13.5484,17.9375333333,18.08122,29.3031333333,19.7206
823.58,16.3064555555,61.8570666667,56.3960666667,45.6249333333,13.4957333333,17.8107333333,17.9198733333,29.2305333333,19.6905333333
823.88,16.3384333333,62.2504,56.7685333333,45.8159333334,13.4838666667,17.7725333334,17.91018,29.5246,19.633
824.18,16.0196333333,61.9445333333,56.4904666667,45.4952,13.1532,17.4527333333,17.6163866667,29.17,19.2531333333
824.49,15.9084333333,61.8490666667,56.5745666667,45.3663333333,13.0518,17.2687333333,17.4489066667,29.01,19.1042
824.79,15.7798111111,62.0350666667,56.7824666667,45.6283333333,12.8948666667,17.0324,17.2907133333,28.8078,19.0071333334
825.09,15.0557222222,61.5639333333,56.1280666667,45.1632333333,12.1726,16.5658,16.6211533333,28.2896,18.4280666667
825.39,15.0104333333,62.1902666667,56.6929333333,45.4988666667,12.0635333333,16.5924333333,16.5035933333,28.4082666667,18.4390666667
825.70,15.0474666667,62.2789333333,56.8934,45.6915333333,12.0462,16.6985,16.4868066667,28.2640666667,18.4937333333
826.00,14.9254888889,61.7783333333,56.2879,45.4190333333,11.9086666667,16.3657,16.1889866667,27.9578666667,18.293
826.30,15.3280777778,62.0486666667,56.4721666667,45.5138,12.1568,16.4706,16.68548,28.2164,18.4909333333
826.61,15.5381888889,61.8831333333,56.5061666667,45.4464666667,12.1493333333,16.4589666667,16.9125333333,28.3358,18.4506666666
826.91,15.5890444444,61.5098666667,56.3908666667,45.2845333333,12.1639333333,16.6004666667,17.0155666667,28.621,18.4239333334
827.21,15.8087111111,61.4074666667,56.3719666667,45.3020666667,12.5345333333,16.8821,17.1439866667,28.7272666667,18.6907333333
827.51,15.7316333333,61.4388,56.3158666667,45.3395,12.4798,16.6893333333,17.1143466667,28.7164666666,18.6616
827.82,15.4442444444,61.6708666667,56.2935,45.3621333333,12.1416666667,16.4068,16.8041266667,28.5502,18.3728666667
828.12,15.8699111111,62.0491333333,56.5705333333,45.5921333333,12.3762666667,16.8819333333,17.0807733333,29.0180666667,18.6019333333
828.42,16.2178777778,62.4207333333,57.2089,46.0462666667,12.8521333333,17.0485333333,17.4570733333,29.5457333333,18.8162
828.72,15.5375222222,62.0144,57.0259,45.6405333333,12.3033333333,16.5858,16.7907866667,29.0716666667,18.4258
829.02,14.9950666667,62.1822,57.2663333333,45.3079333333,11.9444666667,15.9608333333,16.5689733333,28.9780666667,18.0069333333
829.33,15.4083111111,63.1214,57.627,45.6092,12.7254666667,16.0561,17.2097466667,29.5632666667,18.6258666667
829.63,15.217,63.8096,57.9288666667,46.1246,12.8398,16.0268,17.21174,29.9138,18.8466666667
829.93,15.0870777778,63.4404,57.6150333333,45.7720666667,12.7536666667,15.8979666667,17.073,29.3636,18.7398
830.23,15.0602888889,64.1872,57.4998333333,45.953,13.026,16.0517666667,17.4979866667,29.2622,19.037
830.54,14.2251333333,63.5451333334,56.3890666667,45.3619,12.1782666667,14.9708333333,16.7661333333,28.0921333333,18.3918
830.84,15.0018222222,64.4393333333,57.9537666667,46.3353,13.1714666667,15.7803333333,17.6107666667,28.9018666666,19.2986
831.14,16.2020777778,64.1206,57.7327333333,46.4858333333,14.4104,16.7719666667,18.52574,29.6949333333,20.5198
831.44,15.4622333333,63.3592,57.0975,45.3739,13.525,16.3903,17.9581266667,29.0534666667,19.3885333333
831.74,15.8351555555,64.3638666666,57.7931333333,46.0128,13.4114,17.1677333333,18.2749933333,29.3106,20.0212666667
832.04,16.5515444444,64.2865333333,57.8369666667,46.2919333333,14.2275333333,18.0570666667,19.0940133333,29.8225333333,20.526
832.35,16.9054,64.1316666667,57.8885,46.3743,14.4668,18.1962333333,19.18404,30.2256,20.8531333333
832.65,16.0999777778,63.6354666667,58.1333,45.8699666667,13.1608,17.9005,18.44062,29.5658666667,20.0
832.95,16.3989333333,63.3844666667,58.3373666667,45.7588,13.4247333333,17.9073666667,18.57704,29.3956666667,19.9624666667
833.25,16.5527,63.9197333333,58.6600666667,46.1420333333,13.5906,18.6651,18.70474,29.7582666666,20.2882
833.55,17.2989555556,63.9811333333,59.1494,46.9337666667,14.2136666667,19.3421666667,19.0222733334,30.1384,20.8901333333
833.85,17.6184444445,64.2538666667,59.5289666667,47.2819666667,14.4869333333,19.9928666667,19.1915133333,30.685,21.1294666667
834.16,18.0262666667,64.2227333333,59.2215333333,47.2399,14.7394,20.5238333333,19.44522,31.0782,21.3353333333
834.46,17.6802666667,64.3388,59.4193,47.1418,14.3364,20.295,19.3088466667,31.1590666667,20.8158
834.76,17.3119444444,64.1536,59.2417666667,47.1895,13.8934666666,19.7868666667,18.8237133333,30.5972666667,20.4014
835.06,17.4067888889,63.8833333333,59.3028666667,47.1727333333,14.2112666667,19.9356,18.9557333333,30.8184666667,20.4440666667
835.36,18.0457222222,64.2875333333,59.5625,47.3748333333,14.7771333333,20.0027333333,19.56362,31.1512,20.8532666666
835.66,19.3621222222,65.6086,60.7936333333,48.8742666667,16.408,21.5989666666,21.2305266667,32.3456666667,22.0693333333
835.96,20.4168444444,65.892,60.9239333333,49.5969333333,17.5936,22.5716,22.1027066667,33.0539333333,22.7237333333
836.26,21.2875777778,66.0268,60.8497666667,50.2029666667,18.4108,23.7496,22.6955933333,33.9180666667,23.6187333334
836.57,22.4830222222,66.2847333333,60.8949666667,50.8351666667,19.161,24.0824333333,23.43048,34.8764666667,24.1870666666
836.87,22.3641444444,67.2144,61.4578666667,50.6320666667,19.3005333333,23.6450666667,23.5052333333,35.4740666667,23.6073333333
837.17,21.7134111111,67.808,61.5358666667,50.4231666667,18.621,22.7102666667,23.0976,34.8455333333,22.8340666667
837.47,22.0761444445,69.0767333333,62.1963333333,51.2572333333,19.1548666667,22.9055666667,23.5303666667,34.8252,23.7664
837.77,21.0178777778,67.9083333333,61.4206333333,50.6991333334,18.5346666667,22.7965666667,22.6643933333,33.7808,23.1432666667
838.07,22.2812666667,69.7873333333,62.9668333333,52.6713,20.2600666667,24.5804333333,24.0638333333,35.7683333333,24.7044
838.37,22.3500111111,69.4194666667,61.6697333333,52.1603666667,20.0239333333,24.7398333333,24.46442,35.8229333333,24.7396
838.67,20.5346888889,68.371,60.3447,51.2157,17.8947333333,23.515,21.9961466667,34.4361333333,23.1328
838.97,18.8595,65.8128666667,57.6834333333,49.2842333333,15.0033333333,21.7953666667,19.2052933333,32.5799333333,20.3264
839.27,17.8239444444,64.9968666667,56.4469333333,48.3051666667,13.7602666667,20.9103666667,17.8480933333,31.9648666667,19.6233333333
839.57,16.2776111111,65.4344666666,56.0118,48.2100333333,11.8806666667,19.9936333333,16.9856733333,30.2983333333,17.6784666667
839.87,14.6404888889,64.4444666667,54.8954,47.5098333333,10.4574666667,19.2156,15.6940533333,28.6143333333,16.2875333333
840.17,14.7666888889,64.1908666667,54.5454,48.3557666667,10.8059333333,20.1224666667,16.05162,28.2013333333,16.6859333333
840.47,15.7358777778,63.4078666667,54.3284333333,48.3580666667,11.7786666666,20.9016333333,17.49124,28.6567333333,17.3756666667
840.77,16.1528666667,62.2508666667,54.1774,47.8349333333,12.5138,21.1558333333,18.0428533333,28.8808,17.1744
841.07,16.977,63.5628666667,54.2397,48.0136,13.2091333333,21.2972666667,18.0361133333,28.8143333333,18.1997333333
841.37,16.9369111111,63.3716,53.5568666667,47.0497333333,12.8990666667,20.1595666667,17.44966,27.931,17.88
841.67,17.5066666667,64.32,54.3266666667,48.12,13.08,20.0733333333,16.776,27.6133333333,17.6133333333
841.97,20.5925555556,67.4413333333,57.1023333333,50.7192,15.6293333333,23.4649333333,19.5532933333,29.5298,19.6265333333
842.27,21.1427222222,68.8741333333,58.3041333333,51.2718666667,16.6814,24.6052333333,20.3889533333,30.1023333333,20.8918666667
842.57,21.8285333333,70.0856,59.1220333333,51.9346666667,17.2184666667,25.3845666667,20.9356466667,30.7069333333,21.6938
842.87,24.6331666667,71.0527333333,61.0766,53.421,19.5054666667,28.0143,22.8500533333,33.4448,24.6570666667
843.17,25.0907111111,71.8368666667,62.9593,54.3707666667,20.4762666667,28.6565666667,23.5936,34.1324666666,25.4252666667
843.47,25.1604,72.1391333333,64.0106333333,54.4207,19.4118666667,28.5295333333,23.40828,34.2958,25.2048666667
843.77,27.5721,73.1674666666,65.4605666667,56.4365,21.3812,29.9816333333,24.45682,37.1822666667,27.3849333333
844.07,27.0910888889,73.6636666667,64.8687333333,56.4528666667,19.6113333333,29.0184666667,23.1311866667,36.7930666667,26.9193333333
844.37,28.0672333333,74.7306666666,65.4091,57.8542333333,20.9979333333,30.5190333333,25.6607666667,38.4032666667,28.2636
844.67,27.4320333333,73.8972,65.5791,57.5226333333,21.2687333333,31.3796,25.51266,39.0937333333,29.1842
844.97,28.3514,72.3106666667,64.5428666667,55.8112333333,22.7139333333,32.3598333333,27.8623533333,40.6489333333,30.5014
845.27,24.9401888889,70.3792666667,61.4169666667,53.8923,20.7982,29.3812666667,26.1856133333,40.1198,28.0837333333
845.57,23.4267777778,68.0078666667,59.0091666667,52.4625,19.4995333333,27.4374,24.3384133333,38.1782,26.3064
845.87,24.199,67.9753333333,59.7646333333,52.9857666667,19.6319333333,26.6667333333,24.6995533333,37.9552,26.1964
846.17,19.5361,66.0626,57.9289,49.8490666667,17.0224666667,20.3774333333,21.30948,34.1099333333,21.8768666667
846.47,19.2420444445,66.0264666667,57.2958,48.1897666667,16.6446666666,19.3707333333,20.4039866667,33.5541333333,20.7948
846.77,19.0078,65.9754,55.5853,47.9932666667,17.0790666667,19.7659666667,20.1159733333,32.9543333333,21.1817333333
847.07,16.5570444445,68.1220666667,55.3052,47.7345666667,16.5728,19.2956666667,19.1550533333,32.0658,20.1407333333
847.37,14.3525222222,69.7993333334,55.5012333333,47.1177666667,14.4109333334,17.0175,17.69672,30.4259333333,17.0676666666
847.67,13.7079111111,68.6615333333,55.3409333333,45.6439333333,12.6769333333,15.7703,15.9116933333,29.2929333333,15.1010666667
847.97,16.5898777778,70.4872666666,56.8204333333,47.0512333333,13.7436,16.5129333333,18.7794533333,31.1025333333,15.8975333333
848.26,11.159,71.5517333333,56.6953333333,45.4741666667,8.79313333332,12.1263333333,13.2212733333,25.9482666667,11.2645333333
848.56,12.9154888889,69.1185333333,57.3829333333,45.6611666667,9.8072,12.9064,14.0220133333,24.325,14.2424
848.86,17.0908666667,73.3057333333,63.8588666666,48.9901666667,15.3252,17.0125333333,19.28086,29.2393333333,19.3084666667
849.16,18.7313333334,74.2509333333,64.2914666667,50.4183,19.0822666667,19.4331333333,22.05936,31.4709333333,22.5100666667
849.46,25.4701666667,74.652,66.5322666666,53.3821333333,24.4689333333,28.0340666667,27.5091333333,35.8974,28.7912
849.76,27.8244666667,79.5928666667,70.1273,56.7940333333,26.8702,31.0179333333,30.3639266667,38.8549333333,31.425
850.06,28.3356222222,83.9608666667,74.4351333333,59.0656333333,27.9220666667,30.1395333333,32.30692,39.7489333333,32.7197333333
850.36,28.0859111111,82.0448,73.8375,57.4790333333,26.8906666667,28.6413666667,31.9832666667,38.8797333333,32.2688666667
850.65,31.1753444444,82.8926,76.0193333333,59.9585666667,29.8898666667,32.6034,34.61704,42.5895333333,36.0882
850.95,30.1751444444,85.0452000001,77.1172,60.9159,27.8678666667,32.6727,33.0780666667,42.7326666667,34.7147333333
851.25,29.5023555556,82.6956666667,75.4637,60.8405,27.7392,33.6813666667,32.7593,41.6521333333,35.1594
851.55,31.8677555555,83.1033999999,75.9194666667,63.4052333334,29.023,33.8793,33.83344,42.9023333333,37.2702
851.85,34.0335333334,82.5770666667,75.1540666667,62.8710333333,30.8403333333,36.2602666667,35.49296,45.5181333333,37.7871333333
852.15,34.2203777778,81.1522666667,72.2495666667,61.2482666667,29.0809333333,35.8847333333,35.2647066667,44.7188,37.0919333334
852.45,32.8685555556,77.5035333333,70.2921,59.0969333333,26.2948,34.4223,32.7995133333,42.2842666667,33.0412
852.74,31.4357666667,78.0796,69.4787,58.8477666667,23.9780666667,32.3044666667,31.3909533333,41.2894,31.3855333333
853.04,32.0167666667,74.2138,66.2769333333,58.3018666667,24.8804666667,32.3270666667,31.0364666667,40.5031333333,32.8804
853.34,32.2377,71.9262,64.4752666667,57.1625,26.6437333333,34.1176,30.9873066667,40.9458,32.9413333333
853.64,35.0755222222,74.8198666667,67.7469,59.036,29.1754,38.4669666667,33.9302466667,43.2752,35.8188
853.94,33.9900888889,72.3482666667,66.4833666667,57.331,28.4078,37.1591666667,33.0516333333,40.8476,33.7916
854.23,34.9584555555,70.3584,66.5797666667,57.0249333333,29.9022666667,37.6438666667,34.02384,41.4549333334,34.7667333333
854.53,36.5804111111,70.7228666667,67.5726666667,56.8608333333,30.7227333333,38.5976333333,33.74966,42.5889333333,34.9298
854.83,36.5933,70.5031333333,68.1237,55.8805333333,31.4046,39.4655333333,34.3690133333,43.0397333333,34.6332
855.13,36.9534333333,72.0915333333,71.1872,56.3726333333,30.7625333333,39.0197,33.68848,42.9630666667,35.0328
855.43,37.3740222222,72.889,73.0777333334,58.0334,32.1112,40.5778333333,33.41344,42.8888666667,36.4
855.72,36.9627666667,73.8408666667,74.6828666667,58.3967333333,32.5950666667,42.1106666666,33.6471266667,42.3066666667,37.5086
856.02,38.1022444444,74.5017333333,74.5245333333,57.7549333333,33.4020666667,42.9781,34.0298533333,42.9552666666,38.1442666667
856.32,36.4048444444,73.4285333333,73.5357333333,56.0001,30.0476666667,40.0477,32.0213933333,40.8334666667,35.5952666667
856.62,36.8672333333,73.8596666667,74.2983,56.3284,29.1228,37.9574,31.9899533333,40.1253333333,35.7895333333
856.91,35.5477888889,68.9356666667,69.9999333333,55.5672333333,29.3802666667,35.5205333333,29.50888,37.1697333333,34.1755333333
857.21,37.9157444445,70.0447333333,69.8434,57.2819,33.2213333333,37.7292,31.9954733333,40.313,37.3154666667
857.51,39.6187111111,70.5446,70.2288,57.3420333333,35.1851333333,38.4314,33.6428133333,41.1764666667,40.1525333333
857.81,36.8761,70.4389333333,68.7781666667,55.86,32.5978,34.4485,31.48988,38.5055333333,38.8850666667
