wavelength,Back_TiaBicm,Belly_TiaBicm,Breast_TiaBicm,Crissum_TiaBicm,Crown_TiaBicm,DorTail_TiaBicm,Rump_TiaBicm,Throat_TiaBicm,WingTip_TiaBicm
261.01,2.58408333334,3.73325,3.25283333333,4.79983333333,2.07775,6.20858333333,3.82408333333,1.74983333333,7.00891666666
261.39,2.56191666667,3.79641666666,3.38266666667,4.853875,2.05841666667,6.46195833333,3.81983333333,1.79466666667,7.00224999999
261.76,2.56925,3.7185,3.33541666667,4.89608333333,2.03158333333,6.53375,3.67291666667,1.83108333333,6.73433333332
262.13,2.29466666666,3.75116666667,3.26966666667,4.86641666667,2.02933333333,6.67191666667,3.76266666667,1.77125,6.55050000001
262.51,2.04241666667,3.91708333333,3.39708333333,4.97204166667,1.99208333333,6.815125,3.72008333333,1.74891666667,6.26566666668
262.88,1.27475,3.51058333333,2.94808333334,4.53920833333,1.45291666667,6.37420833333,3.32775,1.1905,5.62908333334
263.25,1.05141666667,3.57825,2.77775,4.50145833333,1.3235,6.28795833333,3.32708333334,0.852749999998,5.26283333333
263.63,0.967499999998,3.59366666667,2.75266666667,4.47195833333,1.44558333333,6.08745833333,3.19058333333,0.79475,4.7455
264.00,1.67633333333,4.47266666667,3.414,5.48225,2.37391666667,6.98433333333,4.0565,1.98233333333,5.23125
264.37,1.302,4.3065,3.15683333334,5.61154166667,2.2995,6.80258333333,3.73483333333,1.82291666667,4.63666666666
264.75,0.457916666667,3.741,2.34775,5.140625,1.72208333333,5.88891666667,2.7865,0.999749999998,4.10875
265.12,0.122166666665,3.60075,2.21191666667,4.78708333333,1.4595,5.32104166667,2.35333333333,0.533666666665,3.96741666667
265.49,-0.360916666667,2.61516666667,1.79216666667,4.20145833333,0.8295,4.58441666667,1.71608333333,-0.0885833333325,3.36891666667
265.87,-0.0735,2.70633333333,1.68991666666,4.16370833333,0.936749999997,4.91345833333,1.996,0.128666666667,3.686
266.24,1.11391666666,3.54333333334,2.72975,5.043875,1.73125,5.97883333333,2.80458333333,0.946416666668,4.4495
266.61,1.47516666667,3.53358333334,2.92266666667,5.20966666667,1.67325,6.41795833333,2.7575,1.13933333333,4.67308333333
266.98,1.22058333333,2.95141666667,2.56733333334,4.7795,1.04183333334,6.179,2.2885,0.499833333333,4.62441666667
267.36,0.378750000003,1.899,1.54591666667,3.59595833333,-0.215083333335,4.97795833333,1.33591666667,-0.706333333335,3.69583333333
267.73,-0.154666666665,1.575,0.936916666665,2.8185,-0.941916666667,4.46579166667,0.807416666666,-1.27108333333,3.35925
268.10,0.318083333333,1.94725,1.29175,3.07254166666,-0.679666666667,4.860625,1.364,-0.857916666667,3.57616666667
268.48,0.486500000001,2.04166666667,1.40225,3.09345833334,-0.644083333332,4.97270833333,1.5455,-0.748916666666,3.52033333333
268.85,1.40708333334,3.24033333333,2.3735,3.96758333333,0.307916666667,5.94575,2.27883333334,0.104166666667,4.36341666667
269.22,1.34791666666,3.16883333333,2.47808333334,3.866375,0.14675,5.9095,2.21808333334,-0.056666666665,4.27541666667
269.59,1.35725,3.09891666667,2.49616666667,3.78479166667,-0.0046666666675,5.73983333333,2.17358333333,-0.0332500000017,4.29966666666
269.97,1.13841666667,2.94883333333,2.34691666667,3.69070833333,-0.0465833333325,5.52208333333,2.25375,-0.111916666666,4.25541666667
270.34,1.199,3.29591666666,2.61658333333,3.81329166667,0.168583333335,5.91941666666,2.635,0.0911666666675,4.42658333333
270.71,1.97316666667,4.26358333333,3.53241666667,4.562875,1.28608333334,6.71466666667,3.50608333333,0.955749999999,5.303
271.09,3.09308333333,5.12316666666,4.604,5.52054166667,2.52808333333,7.816375,4.56208333333,1.91683333333,6.36608333333
271.46,3.54583333333,5.55408333333,5.00241666667,5.79966666666,3.1605,8.39004166667,5.12425,2.35708333333,6.95799999999
271.83,3.74641666667,5.66633333333,5.16591666667,6.0515,3.37875,8.782875,5.49825,2.47941666666,7.34399999999
272.20,4.142,5.8435,5.29775,6.22066666667,3.55083333333,9.06670833333,5.91183333333,2.77391666667,7.526
272.58,4.3985,5.89866666667,5.44658333333,6.35295833333,3.69966666667,8.99529166667,6.07158333333,2.98258333334,7.61625
272.95,4.05633333333,5.57,5.20433333333,6.028375,3.46233333334,8.72804166667,5.89608333333,2.72333333333,7.38083333334
273.32,3.913,5.41691666667,5.10283333333,5.77091666667,3.2815,8.556125,5.654,2.45283333333,7.31850000001
273.69,3.72266666667,5.14725,4.86216666666,5.563625,3.07133333333,8.131625,5.42108333333,2.33866666667,7.11583333332
274.06,3.89625,5.24283333333,4.9175,5.64004166667,3.15875,8.28995833333,5.5455,2.49275,7.14558333333
274.44,3.5015,4.79266666667,4.54625,5.34425,2.66041666667,7.695625,5.11333333333,2.011,6.61191666667
274.81,3.10366666667,4.25166666666,4.07375,4.94275,2.04483333333,7.15108333334,4.73241666667,1.56,5.93275
275.18,3.27708333333,4.4605,4.12116666667,5.18666666667,2.24658333333,7.0795,4.82458333334,1.84941666667,6.11975000001
275.55,2.52358333333,3.64575,3.53991666667,4.60291666667,1.73183333333,6.2415,4.04816666666,1.00775,5.59791666667
275.93,2.1335,3.52541666666,3.07591666667,4.28229166667,1.39183333333,6.16083333333,3.66916666667,0.593249999999,5.27908333334
276.30,1.62025,3.03883333333,2.26008333333,3.68095833333,0.800999999997,5.57666666666,2.97633333333,-0.102916666668,4.659
276.67,1.14941666667,2.78541666667,1.81291666667,3.45108333333,0.49525,5.15020833333,2.62191666667,-0.43625,4.12566666667
277.04,1.20808333333,2.828,1.675,3.510125,0.485,5.31991666667,2.59008333333,-0.425583333335,4.01341666667
277.41,1.36225,2.77466666667,1.76441666667,3.87408333333,0.534833333333,5.5655,2.74291666667,-0.356500000002,4.169
277.79,1.31433333333,2.767,1.60483333334,3.93616666667,0.507416666665,5.65866666666,2.66091666667,-0.09225,4.1875
278.16,1.41716666667,2.89883333333,1.84516666667,4.4175,0.740916666668,5.685125,2.53541666667,0.16575,4.5325
278.53,0.644833333333,2.13441666667,1.26216666666,3.70033333334,0.0649166666675,5.09929166667,2.02775,-0.487166666667,3.88375
278.90,0.571666666667,2.19383333333,1.148,3.69716666667,-0.134750000002,5.22645833333,2.11458333333,-0.450666666665,3.86675
279.27,0.365500000002,1.92033333333,1.16133333333,3.627625,-0.2405,4.90241666667,2.11941666666,-0.458083333332,3.84991666667
279.64,0.612249999998,2.11991666667,1.663,4.09595833334,0.342583333335,5.16958333333,2.59058333334,-0.059416666665,4.33125
280.02,0.777833333333,2.17275,1.78825,3.981125,0.522999999999,5.32679166666,2.67341666667,0.0670833333325,4.48858333333
280.39,0.267583333333,1.76408333333,1.44375,3.52391666667,0.057,4.65575,2.27316666666,-0.399249999997,4.22583333333
280.76,-0.234333333334,1.63166666667,1.1845,3.05895833333,-0.383499999998,4.019625,1.83625,-0.830833333334,3.94508333333
281.13,0.094333333335,1.99825,1.62875,3.26604166667,0.0081666666675,4.15841666667,2.2445,-0.656499999998,4.28775
281.50,0.594583333336,2.39441666667,1.93466666667,3.29258333334,0.229916666667,4.624625,2.73558333334,-0.333,4.54333333333
281.87,1.21558333333,2.98541666666,2.52,3.70895833333,0.673083333333,5.16504166667,3.04333333334,0.18075,5.05925
282.25,1.75766666667,3.5715,3.19941666667,4.14204166667,1.23566666667,5.61795833333,3.48133333333,0.92,5.56941666668
282.62,2.73875,4.37066666666,4.08283333333,4.988,2.02875,6.53604166666,4.3015,1.68641666667,6.31925
282.99,3.66691666667,5.15191666667,4.94441666667,5.811875,2.75541666667,7.43958333333,5.02866666667,2.66416666667,7.07691666667
283.36,4.36283333333,5.73408333333,5.56016666667,6.463875,3.35316666667,7.79591666667,5.72725,3.30875,7.66466666667
283.73,5.20508333333,6.45758333333,6.2795,7.1715,4.20291666667,8.67766666667,6.51041666667,4.05475,8.37291666666
284.10,5.26416666667,6.19241666667,6.32366666666,6.95870833333,4.269,8.60516666667,6.52516666667,4.125,8.36866666667
284.47,5.328,6.278,6.303,7.019125,4.39725,8.70083333333,6.52091666667,4.29116666667,8.47025
284.85,5.01466666667,6.06941666667,6.02408333333,6.955,4.21058333333,8.53741666666,6.28391666667,4.15,8.39066666667
285.22,4.79975,5.91166666666,5.77808333333,6.78570833333,4.10275,8.30720833333,6.18758333334,3.90816666667,8.15041666666
285.59,4.08358333333,5.1995,4.96575,6.13795833333,3.43833333333,7.66808333333,5.40241666667,3.08883333333,7.45691666667
285.96,3.16933333334,4.408,4.20441666667,5.30358333334,2.72016666667,6.81545833333,4.52233333333,2.32116666667,6.63991666667
286.33,2.69158333333,4.10975,3.82325,4.91466666667,2.369,6.43979166667,4.27933333333,1.79616666667,6.21166666666
286.70,2.36841666667,3.83183333334,3.49141666667,4.65075,2.03625,6.38279166666,3.91483333333,1.57416666667,6.03141666666
287.07,1.77158333333,3.24583333333,2.948,4.14845833333,1.43216666667,5.767125,3.24583333333,1.16508333333,5.45541666667
287.44,1.74908333333,3.42066666667,2.7845,4.25220833334,1.4035,5.752875,3.17241666667,1.18958333333,5.40341666666
287.82,1.73158333333,3.41958333333,2.76341666667,4.1075,1.2285,5.682875,3.19125,1.20525,5.32725
288.19,1.72675,3.45066666667,2.77883333334,3.98241666667,1.2405,5.51770833333,3.11766666667,1.04291666667,5.13016666667
288.56,1.43908333333,3.10933333333,2.53425,3.83354166666,0.922000000001,5.32579166667,2.85083333333,0.818333333334,4.801
288.93,1.81166666667,3.23308333333,2.8085,4.140625,1.11058333333,5.63529166667,3.11008333333,1.092,4.99266666667
289.30,2.35741666667,3.78891666667,3.14033333333,4.73933333333,1.68141666667,6.113,3.63658333334,1.55341666667,5.455
289.67,2.83233333333,4.15308333333,3.49558333333,5.16020833333,2.03541666667,6.514375,3.98041666667,1.981,5.84333333333
290.04,2.97675,4.32575,3.74391666667,5.33533333333,2.23116666667,6.66895833333,4.18341666667,2.05516666667,5.83541666667
290.41,3.22875,4.66266666667,4.07333333333,5.60970833333,2.53133333333,6.92504166667,4.62658333333,2.18575,6.06966666666
290.78,3.23891666667,4.71308333334,4.16658333333,5.85970833333,2.62666666667,7.08616666667,4.73708333333,2.18841666667,6.21108333334
291.15,2.99308333333,4.56991666667,4.01816666667,6.01054166667,2.46858333333,7.008,4.54266666667,1.89541666667,6.02858333333
291.52,2.49483333334,4.16816666666,3.53366666667,5.85995833333,2.03808333333,6.742875,4.20808333333,1.603,5.69758333333
291.89,2.584,4.34275,3.64441666667,6.07216666666,2.16683333333,6.795625,4.26241666667,1.72158333333,5.79875
292.26,2.391,4.56783333333,3.52958333333,6.11091666667,2.07633333333,6.60820833333,4.29091666667,1.63266666667,5.74758333333
292.64,2.19041666667,4.40308333333,3.44766666667,6.070625,1.82033333333,6.394,4.16166666667,1.42158333333,5.55108333333
293.01,1.38675,3.6695,2.66841666667,5.43716666667,1.07275,5.50108333333,3.24775,0.601833333331,4.65733333333
293.38,1.099,3.38941666667,2.28716666667,5.22279166667,0.676666666665,5.09058333333,2.87466666667,0.20775,4.25425
293.75,0.874000000002,3.26125,2.09575,5.10366666667,0.453666666667,4.83225,2.4865,0.03975,4.05583333334
294.12,0.825500000001,3.12733333333,1.99283333333,4.934625,0.361666666665,4.81933333333,2.36116666667,7.50066675437e-13,3.81141666667
294.49,0.740916666668,3.02791666667,1.9005,4.69491666666,0.315666666665,4.7465,2.1775,-0.102999999997,3.62708333333
294.86,1.40325,3.72358333333,2.76008333333,5.30966666667,1.15858333333,5.19825,2.80358333333,0.504916666668,4.17591666666
295.23,1.60741666667,4.12216666667,3.08425,5.616875,1.47683333333,5.327625,3.10791666666,0.726416666665,4.47216666667
295.60,1.84658333333,4.18783333333,3.35925,5.82520833333,1.75041666667,5.51541666667,3.32833333333,0.882333333332,4.793
295.97,1.91058333333,4.4555,3.45966666667,5.82483333334,1.87558333333,5.69554166667,3.4085,1.04708333333,4.94108333334
296.34,2.19308333333,4.88666666667,3.776,6.18604166667,2.11391666667,5.90791666666,3.69941666667,1.30966666667,5.29766666667
296.71,2.56575,5.239,4.16658333333,6.46075,2.51216666667,6.13304166667,4.06916666667,1.71308333333,5.75058333333
297.08,2.58375,5.21241666666,4.16441666666,6.49725,2.5105,6.16954166667,4.07683333333,1.59475,5.681
297.45,2.26975,4.89158333333,3.81691666667,6.266375,2.242,5.91883333333,3.87025,1.25991666667,5.40125
297.82,2.23466666667,4.86216666666,3.66291666667,6.40025,2.17916666667,5.80295833333,3.94458333333,1.27783333333,5.373
298.19,1.96183333333,4.49125,3.244,6.04429166666,1.66991666667,5.47570833333,3.61075,0.959916666667,5.07283333333
298.56,1.736,4.14033333333,3.0205,5.71645833333,1.45666666667,5.31520833333,3.276,0.608833333333,4.692
298.93,1.52666666667,4.03216666666,2.7695,5.51829166667,1.30216666667,5.20266666667,2.99641666667,0.426833333334,4.43175
299.30,1.37875,3.76908333333,2.54325,5.46116666667,1.17741666667,5.06879166667,2.91533333333,0.213999999998,4.29675
299.67,1.263,3.63775,2.4385,5.431375,1.04741666667,5.13804166667,2.92091666667,0.074666666665,4.12275
300.04,1.04741666666,3.48925,2.15083333333,5.47545833334,0.854750000002,5.13191666667,2.87725,-0.245833333335,3.80216666667
300.41,1.2945,3.7625,2.30125,5.71854166667,1.01825,5.384875,3.26191666667,0.0547500000018,4.06733333333
300.78,1.72758333333,4.28483333333,2.87616666667,6.11554166666,1.31116666667,5.7625,3.6085,0.419416666667,4.31733333333
301.15,1.90083333334,4.35833333333,3.134,6.14516666666,1.42175,5.99266666667,3.73558333333,0.371166666668,4.42108333333
301.52,2.32666666667,4.7295,3.61625,6.63312499999,1.87175,6.53604166667,4.08625,0.700749999997,4.67783333333
301.89,2.52408333333,4.93266666667,3.701,6.89995833333,1.95966666667,6.6815,4.36841666667,1.0375,4.89325
302.26,3.22233333334,5.63608333333,4.45041666667,7.77212500001,2.58558333333,7.182375,5.18341666667,1.80725,5.42491666667
302.63,3.75208333333,6.16133333333,4.99883333333,8.33937499999,3.08516666667,7.430625,5.58158333333,2.36116666667,5.79791666667
303.00,4.10533333333,6.50050000001,5.21775,8.58891666666,3.45941666667,7.54666666667,5.81866666667,2.70891666667,6.05791666667
303.37,3.84983333333,6.21916666667,4.82583333333,8.31525000001,3.189,7.198,5.51641666667,2.50758333333,5.74783333333
303.74,3.86225,6.393,4.91975,8.49762499999,3.34708333333,7.23208333333,5.58883333333,2.50658333333,5.70025
304.10,3.58566666667,6.0875,4.6575,8.32587499999,3.07075,6.83554166666,5.35883333333,2.22491666667,5.57266666667
304.47,3.52341666667,5.99141666666,4.62991666667,8.36929166666,3.06641666667,6.576375,5.18875,2.27275,5.58566666667
304.84,3.19491666666,5.90616666667,4.32516666667,8.20349999999,2.82608333333,6.23420833333,5.07491666667,1.91033333333,5.46191666667
305.21,3.36125,6.35041666667,4.54616666667,8.51170833333,2.97725,6.42166666667,5.28666666666,2.0585,5.69466666667
305.58,2.93966666667,5.96758333333,4.008,8.11349999999,2.49091666667,6.03008333333,4.83825,1.50791666666,5.24425
305.95,2.79733333333,5.85741666667,3.76783333333,8.11525,2.29666666667,5.998,4.78491666667,1.23325,5.08458333333
306.32,2.72491666667,5.74858333333,3.6715,8.20562499999,2.25458333333,5.943375,4.78641666667,1.17725,4.96066666667
306.69,3.13758333333,6.22833333333,4.25633333333,8.670375,2.7385,6.3395,5.20208333333,1.66591666667,5.43391666667
307.06,3.00291666667,5.9385,3.89025,8.47000000001,2.55166666667,5.95058333333,4.9005,1.58116666666,5.28116666667
307.43,2.93025,5.9825,3.61,8.60754166667,2.50325,5.900125,4.84508333333,1.47883333333,5.12275
307.80,2.932,6.22741666667,3.63491666667,8.83808333333,2.5625,6.02620833333,4.98375,1.505,5.038
308.17,3.31558333333,6.53841666666,3.87825,9.01812500001,2.86716666667,6.29658333333,5.20983333334,1.80358333333,5.19516666667
308.54,3.88633333333,6.81725,4.18216666667,9.45637499999,3.3255,6.65375,5.68441666667,2.1955,5.71825
308.90,4.11916666667,6.98916666666,4.37166666667,9.52662500001,3.568,6.714875,5.83241666667,2.45183333333,5.95191666667
309.27,3.92783333334,6.89008333333,4.24891666667,9.27145833333,3.40591666667,6.44783333333,5.63208333333,2.35408333333,5.94266666667
309.64,4.00558333333,7.02233333333,4.35541666667,9.23858333332,3.56841666667,6.66391666667,5.66875,2.56708333333,6.16816666667
310.01,4.09833333333,7.16416666666,4.30966666666,9.42212499999,3.65425,6.76304166666,5.76908333333,2.66733333333,6.307
310.38,4.10266666667,7.17241666668,4.33741666667,9.44320833332,3.60125,6.793875,5.81183333333,2.58675,6.37366666667
310.75,4.37025,7.46866666666,4.6125,9.72737500001,3.818,7.033125,6.10166666667,2.90591666667,6.67433333334
311.12,4.32725,7.41716666666,4.58808333333,9.63749999999,3.70725,6.933375,6.03908333333,2.82241666667,6.72591666667
311.49,3.9555,7.10991666667,4.20766666667,9.44483333334,3.30266666666,6.520375,5.70525,2.50216666667,6.51275
311.85,3.5725,6.87433333334,3.95666666666,9.10645833332,3.01841666667,6.11591666667,5.32608333333,2.17825,6.12358333334
312.22,3.54983333333,6.9305,3.91975,9.21966666666,2.98133333333,6.13445833334,5.39241666667,2.06366666667,6.17941666667
312.59,3.81133333333,7.18791666667,4.16783333333,9.56716666666,3.28691666667,6.52991666667,5.63075,2.36216666667,6.3
312.96,4.01908333333,7.32383333333,4.23566666666,9.925,3.28566666667,6.51641666667,5.80233333333,2.39775,6.319
313.33,4.00741666667,7.36283333332,4.26725,9.97416666667,3.24266666667,6.526875,5.728,2.41425,6.23541666667
313.70,4.30275,7.69783333332,4.66366666667,10.3055833333,3.43783333333,6.91720833334,5.9725,2.77708333333,6.43166666667
314.07,4.38166666667,7.85649999999,4.74675,10.376875,3.51108333333,7.04033333333,6.11491666666,2.92983333333,6.43308333333
314.43,4.90983333333,8.35458333333,5.08233333333,10.8797083333,3.92791666667,7.53466666667,6.63216666666,3.51375,6.77016666667
314.80,5.20175,8.59524999999,5.25633333333,11.1661666667,4.1245,7.871,6.90391666667,3.88975,6.87675
315.17,5.10383333333,8.47775,5.1705,11.09775,3.83775,7.808625,6.84208333333,3.9125,6.74491666667
315.54,5.13591666667,8.44375000001,5.20091666667,11.19575,3.84258333333,7.80291666667,6.85058333333,3.96141666667,6.58466666667
315.91,5.07341666666,8.44141666667,5.12466666667,11.2474166667,3.65291666666,7.60754166666,6.847,3.90333333333,6.63358333333
316.28,4.69975,8.23325000001,4.93408333333,11.049125,3.41616666667,7.428625,6.71233333333,3.705,6.42366666667
316.64,4.90391666667,8.50141666668,5.15575,11.18225,3.60916666667,7.52675,7.13991666666,3.85533333333,6.54033333333
317.01,4.9515,8.64266666667,5.24625,11.4204166667,3.94483333333,7.50754166667,7.40841666666,3.99158333333,6.60583333333
317.38,4.70416666667,8.38316666667,5.15233333333,11.320875,3.76983333333,7.21879166667,7.1205,3.6145,6.28875
317.75,4.49566666667,8.27725000001,4.99766666667,11.19825,3.63683333333,6.999,6.96066666667,3.29441666667,6.10758333334
