wavelength,Back_SalFulf,Belly_SalFulf,Breast_SalFulf,Crissum_SalFulf,Crown_SalFulf,DorTail_SalFulf,Rump_SalFulf,Throat_SalFulf,WingTip_SalFulf
787.76,12.3598888889,13.36075,9.86230952381,12.04775,12.7521666666,14.6934166667,9.89837500001,10.1065416667,18.9042083333
788.07,11.4911111111,12.6925833333,9.19923809523,11.1351666667,12.2109166667,13.912875,9.37695833334,9.393125,18.3808333333
788.38,11.4201666667,12.3018333333,9.10059523809,11.0978333333,12.4208333334,13.7000416667,9.33541666668,9.327375,18.2985833333
788.69,11.8906111111,12.80025,9.52274999999,11.7945,13.1354166667,14.7957083333,9.91579166667,9.92745833334,18.888375
789.00,11.7573611111,13.0815833333,9.47990476191,11.69675,13.26375,14.8544166667,10.2642083333,9.63904166667,19.1319166666
789.31,12.2411111111,13.418,10.0787380952,12.4451666667,13.7240833334,15.4504583333,11.142375,10.663875,19.6130416666
789.62,12.4144166667,14.1859166666,10.2842738095,12.8533333333,14.4026666667,15.9360416667,11.3840416667,10.5651666667,19.894
789.92,11.40175,13.30225,9.62969047618,11.92,13.59,15.33825,10.5215416667,9.81816666667,18.933125
790.23,11.0320555556,13.4334166667,9.96990476191,12.1605,13.3061666667,15.304625,10.5990416667,9.40675,19.3229583334
790.54,10.33225,13.4386666667,9.66486904761,11.691,12.9283333333,14.6245,10.2716666667,8.8525,19.0679583333
790.85,9.7538611111,13.26775,9.32528571428,11.1628333333,12.6295,14.2426666667,10.4555,8.260125,18.581875
791.16,9.75888888889,13.6483333333,9.45209523808,11.2725,12.997,14.1674583333,10.185625,8.61495833334,18.4439583334
791.47,10.1480555556,14.233,9.50014285715,11.931,12.9115833333,14.163125,10.403625,8.76658333333,18.34725
791.78,10.2001666667,14.69025,9.87241666666,12.0638333333,12.5355,14.058,10.5502083333,9.14354166667,18.0199583333
792.08,9.04358333333,13.3208333333,8.48745238096,10.7635,11.4708333333,12.3412083334,9.33079166667,8.18375,16.9477916667
792.39,9.29069444445,13.6766666667,9.10047619047,10.7779166667,11.514,12.759,9.40575,9.296625,17.1529583333
792.70,8.39499999999,12.6850833333,8.16533333334,9.71291666667,10.60175,11.8055416666,8.08329166666,8.374875,16.0091666667
793.01,7.71861111112,11.7993333333,7.57482142858,9.22741666667,9.84516666665,11.347625,7.18108333334,8.13525,15.7725416666
793.32,8.25361111112,12.4999166667,8.06807142858,10.20975,10.4580833334,11.906875,8.17695833333,8.90816666667,16.1836666667
793.62,7.91558333332,12.093,7.54397619048,9.54091666665,10.1904166667,11.7817916667,7.469,8.51616666667,15.5140416667
793.93,7.6388888889,11.6901666667,7.37811904762,9.54316666668,10.0165833333,11.5674166666,7.34179166667,8.78358333333,15.2384166667
794.24,8.14102777779,11.43775,7.53664285714,9.73441666666,10.1281666667,11.9230416667,7.07404166666,8.74075,15.68675
794.55,7.77838888889,11.2015,7.50859523809,9.18375,9.73583333333,11.9571666667,6.99862499999,8.27,15.3140833334
794.86,8.12700000001,11.5629166666,8.27495238094,9.82549999999,10.5438333333,12.5000416667,7.378125,9.07941666667,16.0205416667
795.16,8.58822222222,11.5820833333,8.54910714286,10.2231666667,11.4560833333,12.9948333333,7.82483333333,8.94975,16.7569166667
795.47,10.0157777778,12.7235,9.84560714285,11.5054166667,12.54825,14.0859583333,8.73633333332,10.1472916667,17.8014583333
795.78,10.5848611111,12.9485,10.6823214286,12.2755833333,13.328,14.5575833334,9.446,10.4685,18.3704583333
796.09,11.5954166667,14.0079166667,11.7907976191,13.3028333333,14.39,15.0867083333,10.4910416667,11.2258333333,19.1005416667
796.40,11.9597777778,14.4305833334,12.074702381,13.3164166667,14.44725,15.1508333333,11.067875,10.804,18.5678333333
796.70,11.1082777778,13.7215833334,11.2065595238,12.3766666666,13.1935833333,14.1047083334,10.1209583333,9.87820833334,17.952
797.01,11.0478055556,13.8313333333,11.3736309524,12.1973333333,13.0274166667,13.9307083333,10.2048333333,9.70799999999,18.1060416667
797.32,11.3019444444,13.6544166667,11.5301785714,11.7274166667,12.7778333333,14.0017083333,10.01725,9.62674999999,17.9079583333
797.63,10.8816388889,13.69175,11.2426904762,11.6966666667,12.5881666667,14.0007083333,10.0326666667,9.42791666667,17.461
797.93,10.9026666666,13.3619166666,11.4313690476,11.2896666667,12.4775833334,14.1836666666,10.3071666667,9.28908333332,17.3544166667
798.24,10.47975,12.1753333333,10.7374642857,10.2003333333,11.66125,13.798625,9.65458333334,8.55425,16.48175
798.55,9.85255555557,12.4363333333,10.8636785714,9.92549999999,11.1081666667,13.905625,9.51129166667,8.68804166667,15.9707916667
798.85,8.78741666666,12.223,10.5773690476,9.64883333332,10.56925,13.6085833333,8.81724999999,8.08425,15.375
799.16,9.31319444446,12.6996666667,10.9018333333,10.5118333333,11.1111666667,14.0649166666,9.07999999999,8.64729166668,15.691375
799.47,9.30919444444,12.4220833333,10.6961309524,10.402,10.9776666667,14.6320416667,9.52870833333,8.74812500001,16.1982916667
799.78,9.91452777777,13.26575,11.5949761905,11.4956666667,12.2813333333,15.7020833334,10.441625,9.94941666668,17.2135
800.08,10.5508888889,13.7055833333,12.6565833333,12.0546666667,13.6153333333,16.781625,10.444125,10.44425,18.1722916667
800.39,11.0909166667,14.0374166667,13.1979761905,12.8641666667,14.735,17.74375,10.9223333333,11.5592916667,18.2445833333
800.70,11.0760555556,14.2528333333,12.7608333333,13.1506666667,15.31275,18.020625,10.9782916667,11.3037083333,18.304
801.00,12.1384722222,14.6936666667,13.1582857143,13.3785,16.3894166666,18.6086666667,11.508375,12.04275,18.4083333334
801.31,12.35725,14.93325,12.8863928571,13.8575833333,16.19675,18.1391666666,11.022375,11.6957916667,18.6036666667
801.62,13.34375,15.71725,13.3815476191,13.98725,17.0145833333,18.0115833333,11.5769583333,11.935625,19.2298333333
801.92,14.4164722222,15.3425,12.9184285714,13.7811666667,17.2158333333,18.4163333333,11.547125,11.4664166667,20.12825
802.23,14.9171111111,15.2921666666,12.6979047619,13.7770833333,17.1860833333,18.5172916666,11.9317083333,11.9480416667,20.081125
802.54,14.5887222222,15.1274166666,11.6347380953,13.0056666667,16.7105833334,18.6950416667,10.9939166667,11.4995,19.668
802.84,13.83725,14.4141666667,10.4036904762,11.5955833333,15.0245,18.05375,9.38187499999,10.336125,18.258875
803.15,12.734,12.47775,9.03369047619,9.67025,13.06825,16.5441666667,7.68720833333,9.44749999999,17.3240416667
803.46,13.6783333333,13.1316666667,9.84836904763,10.50525,13.4974166667,16.8993333334,8.99824999999,10.9540833333,17.0156666667
803.76,13.35175,12.52175,9.41097619048,9.95624999999,13.2016666667,15.4986666667,8.89795833333,10.1534583333,16.63925
804.07,13.3633611111,12.1869166667,9.44380952382,9.79050000001,12.9640833333,15.2040416667,8.78125000001,10.3519166667,16.3642916667
804.38,13.3450277777,13.21875,10.3437857143,10.2680833333,13.316,15.75875,9.33845833333,11.3975,17.8340833333
804.68,13.8316388889,13.8603333333,11.2973571429,11.1181666667,14.4601666667,16.4311666667,9.83816666668,12.4679166667,18.177125
804.99,12.9534166667,13.8171666667,10.7771309524,11.27975,13.8709166667,16.1507083333,9.30649999999,11.8601666667,16.9893333333
805.30,12.2223611111,14.01525,11.0992976191,11.526,13.6038333333,15.487125,9.18820833332,11.488125,16.1203333333
805.60,12.2308055556,13.7274166667,11.2756428572,11.4125833333,13.4688333333,15.164875,9.20549999999,10.6695833333,15.557625
805.91,12.7285,14.1666666667,12.5150952381,12.4471666667,14.1771666666,15.87025,10.511625,11.2235416667,16.329125
806.21,12.8801944444,14.4055833334,13.3780595238,13.25375,15.2533333333,15.9235,10.9715416667,11.41125,16.6298333333
806.52,13.8889166667,15.7944166667,14.7180595238,14.1445833333,16.5615,16.8610833333,11.9482916667,12.0849583333,17.580875
806.83,12.7941944445,14.6578333333,13.9820595238,12.9250833333,15.65675,15.68875,10.8897083333,10.2359583333,17.2778333333
807.13,13.3296388889,15.07625,14.446,13.475,15.9695833334,16.3997916666,11.3345,10.9531666667,17.6142083333
807.44,14.6138611111,16.1894166667,15.8755238095,14.6359166667,16.6775833334,17.6542083333,12.2670833333,11.3849583333,18.797
807.74,14.5153333333,15.2145,15.5536785714,14.6495833333,16.1710833333,17.31775,11.90075,10.44275,18.0786666667
808.05,12.3362777778,12.21275,12.5854761905,12.1286666667,13.30225,14.5054166666,9.67420833332,7.42337500001,15.583125
808.35,11.4954444444,10.3421666667,11.1004880952,10.3298333333,12.1775,13.4487916667,8.364375,5.95854166668,15.2962083333
808.66,12.6977777777,10.932,11.5066666667,10.6320833333,13.3808333333,13.9119166667,9.30158333333,7.22137499999,16.0544166666
808.97,13.2778333333,10.8879166667,11.5434166667,10.7486666667,13.7836666666,13.6317083333,9.41454166667,8.31425,16.9385833333
809.27,12.6385555556,9.48233333334,10.5086309524,8.95400000001,12.2821666667,11.159625,8.18141666666,7.442,15.3922916667
809.58,13.2808611111,9.16391666666,10.0256904762,9.00041666666,12.4726666667,10.9135416667,8.50350000001,7.679875,16.5644166667
809.88,12.9693055556,7.90450000001,8.20063095238,7.94733333334,11.2635,9.27666666668,7.53295833333,6.968375,15.6875416667
810.19,14.7169166667,9.40216666666,8.83864285713,9.61866666667,12.1751666667,10.7523333334,9.15641666666,9.12775000001,16.6162083333
810.49,14.2856944444,9.19375000002,8.76992857141,8.76358333334,10.81475,10.46325,8.95008333333,8.35479166668,16.7239166666
810.80,11.59275,6.3485,6.50488095238,5.77925,8.55233333333,6.94679166666,6.32675,6.757125,13.4557916667
811.10,12.1289444444,6.51916666666,6.6119404762,5.84083333334,8.64308333333,7.37474999999,6.98358333334,7.44845833334,13.3111666666
811.41,13.8155277778,8.0695,9.12986904762,7.77575,10.6513333333,9.76383333333,9.21354166668,9.63891666667,15.052875
811.71,13.0585,7.84391666667,8.97298809523,7.76983333333,9.99416666666,9.03770833334,9.23779166665,9.63808333335,14.4275416667
812.02,11.0164166667,5.67033333333,7.65564285713,5.74508333333,7.66000000001,7.92966666667,7.28608333334,7.77225,12.55225
812.32,9.50449999999,4.84983333333,6.99483333334,4.87991666667,6.36641666667,7.37237500001,6.18616666667,5.72079166667,11.65925
812.63,9.82213888892,5.47058333334,7.07639285714,5.77033333333,6.83441666666,8.52066666666,6.29491666666,5.643,12.462625
812.93,8.58552777778,4.19758333333,6.40005952382,4.30558333333,5.49391666667,7.10666666667,4.72995833333,4.13583333333,10.1004166667
813.24,8.26586111111,3.66741666667,7.05820238094,4.49433333333,5.44641666667,7.74812500001,4.61920833333,3.253875,9.62879166666
813.54,7.27994444444,2.15408333333,5.7838452381,3.475,4.85858333333,6.36779166668,3.45929166666,1.91833333333,9.20612499999
813.85,5.88972222222,0.03275,3.96583333332,2.54758333333,4.24066666667,5.44887499999,1.75879166667,0.583416666665,7.67570833334
814.15,6.70405555556,0.705416666666,4.43154761905,3.88791666667,4.87208333333,6.79945833334,3.43666666667,0.910375,8.84195833334
814.46,5.27075,-0.739583333333,3.3624047619,1.57791666666,3.61608333334,4.536625,2.01341666667,-0.304083333332,7.18279166667
814.76,4.36111111111,-0.516666666668,3.44047619048,0.483333333331,3.61666666667,4.75833333333,1.81666666667,-0.958333333334,7.33333333333
815.07,6.61508333333,0.774083333336,5.48898809524,2.19033333334,6.07708333333,7.28766666668,3.47504166666,1.09520833333,10.2685416667
815.37,6.95280555556,0.997166666666,5.10235714286,2.97508333333,6.82891666667,7.47120833333,3.43983333333,0.861999999999,10.6575
815.68,7.413,0.771749999998,5.07548809524,3.51508333333,6.73866666667,7.63045833333,3.90954166667,1.01154166667,10.46825
815.98,7.23727777778,0.521833333335,5.29620238096,3.41,6.07175,7.06329166667,4.27979166666,1.29616666667,10.0643333333
816.29,8.49938888888,2.07908333333,7.05439285714,5.30925000001,7.74916666667,8.62554166667,5.56704166666,3.316125,11.3919166667
816.59,6.72875,-0.1725,4.72741666667,3.485,5.81433333333,6.52175,3.12295833334,0.741916666667,9.610125
816.89,5.6461111111,-0.646,4.1156547619,2.228,4.64283333334,6.046,2.26208333334,-0.93525,8.63950000001
817.20,5.06697222222,-1.30108333334,3.87501190476,0.85625,3.9525,5.121875,1.457625,-2.034125,7.77354166667
817.50,5.35597222222,-1.97416666666,3.4906547619,0.097166666665,4.09391666667,3.98054166667,0.582541666668,-2.16025,7.89633333334
817.81,5.40994444445,-2.04441666667,3.40401190476,0.671083333332,3.85458333333,4.38525,0.109166666668,-2.92604166667,8.22412500001
818.11,7.08727777779,-0.916083333335,3.82454761905,2.51183333333,4.50625,4.81679166667,0.738791666665,-1.64754166667,8.68041666666
818.41,7.46552777778,0.426916666665,5.11604761905,3.88425,5.28925,5.798875,1.67366666667,-0.392541666668,8.89133333333
818.72,7.53605555556,0.84866666666,5.88998809524,4.20525,5.02833333333,5.88354166667,2.50775,0.231541666666,9.24624999999
819.02,8.35716666666,2.39099999999,6.63055952381,4.50758333333,6.28883333333,6.79075,2.89925,1.919,10.5869583333
819.33,7.97341666666,2.23616666667,6.36070238095,4.18866666667,6.52258333333,6.42445833333,2.525125,1.930625,10.38925
819.63,8.1076111111,3.34666666667,6.47282142857,4.19516666667,6.703,6.73179166667,3.26558333333,2.51233333333,11.193875
819.93,9.33080555556,5.45883333333,8.06071428572,5.79641666667,8.52183333334,8.46704166667,5.124875,4.940375,13.2185416667
820.24,10.0083611111,6.96641666668,8.87755952382,7.13133333333,9.40308333333,9.65399999999,6.05195833333,6.63633333334,14.4115
820.54,11.3482777778,8.94175,10.2455714286,8.84949999999,10.9245833333,11.2150833333,7.74929166668,8.78420833334,16.0581666666
820.85,12.018,10.1948333333,11.3893571429,9.99725,11.8080833333,12.6100416667,8.88254166668,9.95129166668,17.2066666667
821.15,12.6412222222,11.4695833333,12.1558690476,10.76825,12.5965833333,13.3768333333,9.82083333333,10.8884166667,18.2170416667
821.45,12.9995555555,12.2113333333,12.4903809524,11.1645833333,13.126,13.851375,10.2756666667,11.5487916667,19.0855833334
821.76,13.3072222222,12.72375,12.795797619,11.5790833333,13.51175,14.3135833333,10.5519166667,11.879375,19.48725
822.06,13.3885555555,13.0951666667,12.8710357143,11.7811666667,13.7278333333,14.5300416667,10.6309583333,12.1133333333,19.6787916667
822.36,13.2998055555,13.1218333334,12.8188690476,11.8399166666,13.6915833333,14.56825,10.7043333334,12.006875,19.596375
822.67,13.6252777778,13.508,13.1508690476,12.10325,14.0344166667,14.9457916667,11.1044583333,12.3067916667,19.9589583333
822.97,13.7164166666,13.82275,13.482547619,12.4518333333,14.33975,15.4837083333,11.4645833333,12.66075,20.3489166667
823.27,13.7863888889,13.9485833333,13.6442738095,12.6323333333,14.3311666667,15.528375,11.593125,12.7165833333,20.5590833333
823.58,13.7185833333,13.7966666667,13.7476904762,12.56975,14.2606666667,15.4622916667,11.4491666667,12.569875,20.6476666667
823.88,13.4453055556,13.6885,13.4714285714,12.26825,14.0175,15.3973333333,11.2202083333,12.15925,20.4983333333
824.18,13.2706944444,13.82825,13.1972857143,12.1165833334,13.8575,15.40325,11.045125,11.9139166666,20.4435833333
824.49,12.7935,13.2336666667,12.7016071429,11.5335,13.4270833333,14.9897083333,10.25925,11.3599583333,20.0189583333
824.79,12.8493333333,13.1271666667,12.8879880952,11.5816666667,13.53625,15.14475,10.4099166667,11.1826666667,20.15675
825.09,12.7192777778,13.2058333333,12.8492738095,11.42275,13.4678333333,14.8335,10.5706666667,10.9618333333,20.2042083333
825.39,12.4991944444,12.8830833333,12.6690357143,11.1191666667,13.2205,14.4207083333,10.4565,10.5647916667,20.32025
825.70,12.6465555555,13.0199166667,12.8706666667,11.1765,13.0951666667,14.4387916667,10.8147916667,10.618875,20.5569583333
826.00,12.6625555556,12.8895,12.6124285714,11.2488333333,12.936,14.2647916666,10.5469583333,10.4385416667,20.6707916667
826.30,13.2995,13.1206666667,12.8883214286,11.88475,13.1884166667,14.3538333333,10.901625,10.8130833333,20.559625
826.61,13.5316388889,13.618,13.0110238095,11.9823333333,13.2555833333,14.4902083333,11.2344166667,11.4646666667,20.3959166667
826.91,14.4635833333,14.54075,13.7569404762,12.652,14.124,15.6217916667,12.3609166667,12.4381666667,20.959625
827.21,14.9081666667,14.8636666667,14.3700119048,13.18375,14.4129166667,15.862625,12.6639166666,12.9609166667,21.4864166667
827.51,15.0631388889,15.00525,14.5354404762,13.2873333334,14.5075833333,15.6769166667,12.6488333333,13.3386666667,21.7153333333
827.82,15.5264722222,15.1643333334,14.9400714286,13.9943333333,14.943,15.886625,13.1615,13.8834583333,22.1299583334
828.12,14.9005833333,14.5364166667,14.2873214286,13.4823333334,14.2055,15.1242083333,12.2186666667,13.623,21.4294166667
828.42,14.2006944445,13.75425,13.5138214286,12.655,13.12275,14.3392916667,11.1519583334,12.9268333333,20.5702083333
828.72,14.4053333333,13.8241666667,13.4637738095,12.5873333333,13.2559166667,14.64575,10.8352083333,13.05925,20.7802916667
829.02,14.0633333333,13.4091666667,12.8826904762,12.0730833333,12.92,14.269875,10.0380416667,12.9649583333,20.7197916667
829.33,14.1215833333,13.5853333333,13.1961785714,11.8019166667,12.64425,14.845125,10.0144583333,13.236125,20.806875
829.63,13.7025277778,12.7536666667,12.6331904762,10.9819166667,11.72175,13.8287916667,8.75900000001,12.6590833334,21.1428333333
829.93,13.8954444444,12.0436666667,12.7966190476,11.2091666667,11.73925,14.18825,8.24495833334,12.6570833334,21.8787916666
830.23,13.1896666667,11.4128333333,12.3509404762,10.618,11.2363333334,12.4282916667,6.81579166667,12.2625416667,21.462375
830.54,13.4155555556,11.0738333333,12.3354642857,11.1858333333,11.24825,12.3067916667,6.14095833332,12.8923333333,21.6304583333
830.84,12.4796944445,9.75608333332,12.0480714286,10.7180833334,10.7046666667,11.53775,5.18283333333,11.8765833334,21.1179166667
831.14,10.8611944444,9.27041666668,10.1046071428,9.31366666667,9.14075000001,10.6834583333,4.058625,10.185875,20.343125
831.44,11.5332222222,9.88775,11.0329642857,9.52808333333,9.45608333334,11.5934166667,4.88637500001,9.90225000001,20.4160416667
831.74,11.9985555556,9.80300000001,11.4054166667,9.83091666666,10.35775,12.2295833333,5.17879166667,10.4340833333,21.3879166667
832.04,12.2364166666,10.3513333333,12.04725,11.3601666667,10.7749166667,12.6307083333,6.87595833333,11.1609583333,20.497
832.35,12.4036944444,10.3589166667,12.4919047619,11.5741666667,10.8450833333,12.9859166667,7.54058333333,11.0241666667,19.9884583333
832.65,12.51275,10.1986666667,12.4204285714,11.6335833333,11.3905833333,12.9470416666,7.96366666666,10.7505833333,20.198625
832.95,13.1993333334,11.3655,13.6015595238,12.6406666667,12.7109166666,14.4478333333,9.67875000002,11.7570416667,20.5923333333
