wavelength,Back_AcaBaif,Belly_AcaBaif,Breast_AcaBaif,Crissum_AcaBaif,Crown_AcaBaif,DorTail_AcaBaif,Rump_AcaBaif,Throat_AcaBaif,WingTip_AcaBaif
620.62,10.0737777778,22.3116,15.8978666667,23.3044666667,8.71546666667,11.6164666667,10.4964666667,18.0236,12.7543333333
620.95,10.1759555556,22.3811333333,15.9800666667,23.3820666667,8.7968,11.7002,10.5503,18.0765333334,12.8554666667
621.28,10.1398888889,22.3676666667,16.0096666667,23.3579333333,8.76613333333,11.7335333333,10.5557,18.0298,12.8611333333
621.62,10.1408444444,22.3504666667,16.0182,23.3170666666,8.7614,11.6968,10.5566666667,18.0003333333,12.8768666667
621.95,10.1808666667,22.3782,16.0335333333,23.3496666667,8.785,11.7296666667,10.5870666667,18.0443333333,12.9390666666
622.28,10.2036222222,22.4046,16.0802666667,23.3938,8.79786666667,11.7371333333,10.6077666667,18.0399333333,12.9963333333
622.62,10.2968444444,22.5054666667,16.1899333333,23.4956,8.862,11.8272666667,10.7002,18.1164666667,13.1065333334
622.95,10.3332888889,22.5802,16.2296666667,23.5216666667,8.91233333333,11.8540666667,10.7366,18.1705333333,13.1478666667
623.28,10.324,22.5343333333,16.2507333333,23.5287333333,8.92033333333,11.8677333333,10.7522333333,18.1414,13.1644666667
623.62,10.3818222222,22.6005333333,16.3278666667,23.5682,8.97573333333,11.9574666667,10.7878333333,18.1811333333,13.2111333333
623.95,10.4154888889,22.6721333333,16.3158,23.6270666667,8.98733333333,11.9802666667,10.8072666667,18.2144666666,13.2677333333
624.28,10.4269777778,22.6726,16.2922666666,23.6018666667,8.94393333334,11.987,10.7788666667,18.1988,13.2637333333
624.62,10.3983777778,22.6514666667,16.2726666667,23.5513333333,8.90333333334,12.0124,10.7629,18.1988,13.2518666667
624.95,10.4203777778,22.6943333333,16.3045333333,23.5862,8.91593333333,12.044,10.7721333333,18.2228,13.282
625.28,10.4819555555,22.7695333333,16.3445333333,23.6530666667,8.95513333333,12.1213333333,10.7981666667,18.3124666667,13.3274666666
625.61,10.5056,22.8381333333,16.4326666667,23.7137333333,8.99806666667,12.1590666667,10.8302333333,18.3566666667,13.3838666667
625.95,10.4949777778,22.8659333333,16.4257333333,23.7014666667,8.95726666667,12.1598,10.7949333333,18.374,13.3708
626.28,10.4982444444,22.866,16.3984,23.6567333333,8.9382,12.136,10.8227333333,18.3817333333,13.3463333333
626.61,10.4977555556,22.8524666667,16.3974666667,23.6674,8.95786666667,12.1694,10.8176666667,18.3614666667,13.3652
626.94,10.6080666667,22.9782666667,16.5153333333,23.7455333333,9.0938,12.3093333333,10.9156,18.4814,13.4629333333
627.28,10.6030444444,22.986,16.455,23.7185333333,9.0588,12.2766666667,10.8825333333,18.4724666667,13.4422666667
627.61,10.5955111111,23.0048,16.5017333333,23.7449333333,9.09333333334,12.3473333333,10.8874,18.5024,13.4762666667
627.94,10.5386222222,22.9966,16.486,23.7414,9.056,12.3576666667,10.8989666667,18.4644666667,13.4789333333
628.27,10.5213777778,23.0369333334,16.4816666667,23.7874,9.06013333333,12.3621333333,10.8790333333,18.4653333333,13.4749333333
628.61,10.5248666667,23.0626,16.4968666667,23.8107333333,9.05313333333,12.377,10.8931,18.4950666667,13.4735333333
628.94,10.4804444445,23.0218,16.4696666667,23.7956666667,9.01653333333,12.3636,10.8629333334,18.4318666667,13.4324
629.27,10.5220444444,23.0213333333,16.4714,23.8439333333,9.0402,12.3924666667,10.874,18.4625333333,13.4725333333
629.60,10.5505777778,23.0444666667,16.502,23.8735333333,9.0796,12.4325333333,10.9088,18.5024666667,13.4993333333
629.94,10.562,23.0572,16.5264,23.9118666666,9.0822,12.4813333333,10.8953333333,18.5006,13.5494666666
630.27,10.5982444444,23.0686,16.5568666667,23.9365333333,9.07093333333,12.5032,10.8978,18.5268666667,13.5497333334
630.60,10.5844888889,23.0747333333,16.5128666667,23.9843333333,9.00033333333,12.461,10.8462333333,18.5251333333,13.5640666667
630.93,10.6603333333,23.1480666667,16.6421333333,24.1208,9.09106666667,12.5708,10.9265666667,18.6288666667,13.7038
631.26,10.6301555556,23.0931333333,16.5925333333,24.0728,9.0578,12.5119333333,10.9134,18.552,13.6912666667
631.60,10.7257555555,23.1755333333,16.696,24.1733333333,9.16326666667,12.6063333333,10.9729666667,18.6114,13.7828666667
631.93,10.8594444445,23.2554,16.7829333334,24.2168666667,9.24460000001,12.6782,11.0844,18.6826,13.8838666667
632.26,10.9071555556,23.2744,16.788,24.2754,9.31080000001,12.7186,11.1414,18.7526,13.9697333333
632.59,11.0139111111,23.3842,16.8590666667,24.3919333333,9.38726666667,12.7844666667,11.2297666667,18.8050666667,14.0774
632.92,11.0482,23.3902666667,16.8590666667,24.3356666667,9.38180000001,12.7860666667,11.2476,18.7616,14.0770666667
633.26,11.1344444444,23.453,16.9146666667,24.4334666667,9.45600000001,12.8546666667,11.31,18.8083333333,14.1715333333
633.59,11.0903111111,23.4607333333,16.9282666666,24.4281333333,9.48080000001,12.8564666667,11.2948666667,18.8088,14.1506
633.92,11.1174444444,23.4971333333,16.937,24.4422,9.53973333333,12.9009333333,11.3434,18.8145333333,14.1486666667
634.25,11.1121555556,23.4786666667,16.9305333333,24.3889333333,9.52313333333,12.8758666667,11.3551333333,18.7479333333,14.0919333333
634.58,11.1234,23.5003333333,16.9288666667,24.3792666667,9.52733333333,12.884,11.3704,18.7014666667,14.0470666667
634.91,11.1996888889,23.5845333333,16.9915333333,24.4318,9.54526666666,12.9406666667,11.3903666667,18.7256,14.0566
635.25,11.1624666667,23.5545333333,16.9582,24.3784,9.51473333332,12.9114666667,11.3906,18.7166,14.0150666667
635.58,11.1394444444,23.528,16.9764666667,24.4232,9.51573333333,12.9464,11.4027,18.7430666667,14.0274
635.91,11.1747333333,23.5474,17.0361333333,24.4303333333,9.508,12.9554,11.3683333333,18.729,14.0194666667
636.24,11.1147111111,23.4997333333,16.9857333333,24.3538666667,9.453,12.9234,11.3403666667,18.7120666667,13.9696
636.57,11.0887555555,23.4977333333,17.0019333333,24.4373333333,9.45693333333,13.0037333333,11.3439,18.7748,13.975
636.90,11.022,23.4190666667,16.9517333333,24.3385333333,9.43426666666,12.9362666667,11.3067666667,18.6981333333,13.8972
637.23,11.1217777778,23.4826,16.9719333333,24.4018666667,9.46886666667,12.9762,11.372,18.7346,13.9254666667
637.56,11.0921777778,23.4921333333,16.9750666667,24.4014,9.4164,12.9652666667,11.3524,18.7244666667,13.9243333333
637.90,11.0778222222,23.4602666667,16.9455333333,24.4552666667,9.3958,12.9432,11.3323333333,18.7804666667,13.9260666667
638.23,11.0823111111,23.4096666667,16.9296,24.4434,9.3908,12.9244666667,11.3213,18.7818666667,13.9302666667
638.56,11.1278,23.4350666667,16.9962666667,24.5162666667,9.45773333335,12.9808666667,11.3989,18.8962,14.0178
638.89,11.1451111111,23.4474,17.0321333333,24.5390666666,9.47146666667,12.9945333333,11.3860666667,18.9308,13.9954
639.22,11.1449777778,23.5002666667,17.0469333333,24.5886666667,9.482,13.0272,11.3841,18.9364666667,14.0020666667
639.55,11.0947333334,23.5028666667,17.0423333333,24.5784,9.44926666667,13.0071333333,11.4151333333,18.9326666667,13.9915333333
639.88,11.1116222222,23.5084,17.0916,24.6008,9.47446666665,13.0292666667,11.4189333333,18.9719333333,14.0361333333
640.21,11.0457111111,23.4702666667,17.0265333333,24.5291333333,9.40833333333,12.8570666667,11.3432666667,18.8558,13.9838
640.54,11.1551555556,23.5781333333,17.1400666666,24.6305333333,9.45473333334,12.9714666667,11.4260333333,19.0008,14.0864666667
640.87,11.1228222222,23.5998,17.1779333333,24.6719333333,9.44500000001,12.9951333333,11.4043,19.0028666667,14.0966666667
641.20,11.2564222222,23.6768666667,17.2685333333,24.7867333333,9.6004,13.0714,11.5240333333,19.1524,14.2216
641.53,11.3241333333,23.7462666667,17.3894,24.8534666667,9.6796,13.1807333333,11.6022333333,19.2028,14.3069333333
641.87,11.3238444445,23.7930666667,17.4152,24.8716,9.66179999999,13.1580666666,11.5974,19.2716666667,14.3204
642.20,11.3411111111,23.8236,17.4946666667,24.922,9.71399999999,13.2014666667,11.6311,19.3042,14.3352
642.53,11.2824666667,23.7992666667,17.4291333333,24.9315333333,9.70773333333,13.1888666667,11.5938666667,19.2712666667,14.3277333333
642.86,11.3277555556,23.7884,17.4416666667,24.9212,9.72993333333,13.1644666667,11.6263,19.2579333334,14.3155333333
643.19,11.3151777778,23.7389333333,17.3656666667,24.8652,9.70399999999,13.1251333333,11.5463666667,19.206,14.2910666667
643.52,11.4042222222,23.7499333333,17.4242666666,24.9369333333,9.82480000001,13.213,11.6053666667,19.2256666667,14.3392
643.85,11.5601111111,23.8861333333,17.5790666667,25.0672666667,10.0136666667,13.4661333333,11.7975333333,19.374,14.4669333333
644.18,11.4927111111,23.8556666667,17.5648666667,25.078,9.98246666667,13.4084666666,11.7899,19.3931333333,14.4104666667
644.51,11.4857777778,23.8194,17.546,25.1138666666,9.99160000001,13.4091333333,11.7817333333,19.4482,14.4526666667
644.84,11.4141555555,23.7992,17.5142666667,25.088,9.89233333332,13.347,11.6802,19.3981333333,14.3918666667
645.17,11.3960222222,23.8290666667,17.4625333333,25.1078666667,9.92226666665,13.3338,11.6735333333,19.3484666667,14.3751333333
645.50,11.3906888889,23.7972666667,17.4646,25.0978,9.93006666667,13.344,11.7020666667,19.2804666667,14.3454666667
645.83,11.5191333333,23.9101333333,17.547,25.1808666667,10.0363333333,13.4134,11.7740666666,19.3834666667,14.4396666667
646.16,11.5463555555,23.8919333333,17.5484666667,25.1147333333,10.0121333333,13.4108,11.7427333333,19.3577333333,14.4115333333
646.49,11.5136222222,23.8882,17.5158666667,25.0307333333,9.98540000001,13.3987333333,11.7052,19.3538,14.3847333333
646.82,11.6568888889,24.0486,17.6576,25.2419333333,10.1314666667,13.5572,11.8224,19.5207333333,14.5026
647.15,11.6941333333,24.2112,17.7264666667,25.3332,10.1553333333,13.6336,11.8826666667,19.6108,14.5612666667
647.48,11.642,24.2481333333,17.6976666667,25.3366,10.1101333333,13.6129333333,11.8203333334,19.5904666667,14.5398
647.81,11.6842222222,24.2756666667,17.6828666667,25.3576,10.1295333333,13.6599333333,11.8238333333,19.5928,14.5400666667
648.14,11.7182,24.3302,17.7236666667,25.3490666667,10.1299333333,13.7434,11.8364333333,19.5772666667,14.5572
648.47,11.6831333333,24.3299333333,17.7142,25.3404666667,10.0942666667,13.8022,11.8371,19.5059333333,14.582
648.80,11.6688444444,24.3332666667,17.7172,25.3547333333,10.0194,13.8280666667,11.7989,19.5502666667,14.5755333333
649.13,11.7900666667,24.4598,17.8104666667,25.4799333334,10.1450666667,13.9433333333,11.8857666667,19.6256,14.7112
649.46,11.6444,24.4129333333,17.7149333333,25.3965333333,10.0169333333,13.8315333333,11.7588333333,19.5137333333,14.6170666667
649.79,11.5890888889,24.4048666667,17.6903333333,25.4264666667,9.95546666665,13.78,11.7226666667,19.5030666667,14.605
650.11,11.5472444444,24.4588,17.6757333333,25.5362,9.946,13.8106,11.7247,19.5262666667,14.6349333333
650.44,11.5001555556,24.4188,17.6548,25.4746,9.88700000001,13.7844666667,11.7037666667,19.5234666667,14.6250666666
650.77,11.3830888889,24.3368666667,17.5393333333,25.3906666667,9.77033333335,13.6459333333,11.5939666667,19.4288,14.5129333333
651.10,11.4044666667,24.2978,17.5834,25.3767333333,9.75500000001,13.5933333333,11.5722333333,19.4329333333,14.5072666667
651.43,11.4121777778,24.3190666667,17.5956,25.4089333333,9.79846666666,13.6418,11.5677666667,19.4332,14.5525333333
651.76,11.3367555556,24.2425333333,17.5208666667,25.3255333333,9.75126666668,13.5602,11.532,19.3920666667,14.467
652.09,11.4179333333,24.3438,17.6244666667,25.4217333333,9.85853333333,13.604,11.6266666667,19.5732,14.5114
652.42,11.4082,24.3184666667,17.5915333333,25.3660666667,9.84666666667,13.5792,11.5636666667,19.5638666667,14.4915333333
652.75,11.2608666667,24.2658,17.4732666667,25.3048,9.73539999999,13.4552666667,11.3859333334,19.4958666667,14.343
653.08,11.1477555556,24.1072,17.305,25.2316666667,9.57846666667,13.2859333333,11.2324,19.393,14.2115333333
653.41,11.264,24.2226666667,17.4044666667,25.3386,9.64206666667,13.3958,11.3297333333,19.4778666667,14.3249333333
653.74,11.2905111111,24.2104,17.4236666667,25.3052666667,9.65866666667,13.3909333333,11.322,19.4719333333,14.3154666667
654.06,11.1720444445,24.0683333333,17.2679333333,25.2144666667,9.61606666667,13.2746666667,11.2222666667,19.3276,14.1863333333
654.39,11.1592222222,24.0396666667,17.2688666667,25.1778,9.58866666667,13.2732,11.1983666667,19.3219333333,14.174
654.72,11.0137111111,24.0024,17.1348666667,25.106,9.45233333333,13.1882666667,11.0769666667,19.2188666667,14.0937333333
655.05,11.0818,24.0814,17.2460666667,25.2084666667,9.48800000001,13.2796,11.1611333333,19.2404666667,14.175
655.38,11.2259777778,24.2677333333,17.3848666667,25.3666666667,9.56906666667,13.3296666667,11.2702666667,19.3299333333,14.3130666667
655.71,11.0816666667,24.1518,17.1745333333,25.2597333334,9.43166666667,13.157,11.0891,19.1664666667,14.2144
656.04,11.0136222222,24.1192666667,17.1540666667,25.2188,9.45180000001,13.1474666667,11.0953,19.0918666667,14.1784
656.37,11.0735777778,24.1610666667,17.1932,25.2521333333,9.46366666665,13.2813333333,11.2334333333,19.2065333333,14.2998
656.69,11.1409777778,24.2968666667,17.3180666667,25.3623333333,9.59806666667,13.4746666667,11.3731333333,19.2874666667,14.4634
657.02,11.1350888889,24.2502,17.2766666667,25.3132666667,9.63306666665,13.4348,11.3602333333,19.2924,14.4612666667
657.35,11.1290444444,24.2668,17.3017333333,25.3388666667,9.61780000001,13.3892,11.3372666667,19.3122,14.4768
657.68,11.1176444445,24.3334666667,17.3452666667,25.3388666667,9.5938,13.4302,11.3394666667,19.2604666667,14.5103333333
658.01,11.1487555555,24.3429333333,17.3508,25.424,9.64726666668,13.4594666667,11.4019333333,19.3324666667,14.5426
658.34,11.2813555556,24.3856666666,17.3947333333,25.4544,9.76266666667,13.5203333333,11.4837333333,19.3874666667,14.6212666667
658.66,11.1304222222,24.2373333333,17.2508,25.3128666667,9.61546666667,13.3478666667,11.3525666667,19.3156666667,14.4914666667
658.99,11.0745555555,24.214,17.2140666667,25.2843333333,9.64886666667,13.3621333333,11.3126666667,19.3194666667,14.473
659.32,11.1136222222,24.1950666667,17.2805333333,25.2781333333,9.67173333332,13.4341333333,11.3585666667,19.2814666667,14.4722
659.65,11.1654,24.2395333333,17.3555333333,25.3407333333,9.70573333335,13.4646666667,11.4261,19.3286666667,14.5578666667
659.98,11.0974666667,24.1680666667,17.348,25.2949333334,9.68520000001,13.3668,11.3675666667,19.2644,14.5180666667
660.31,11.1838666667,24.2374666667,17.3912,25.3051333333,9.75933333333,13.4038,11.4106,19.3152,14.5595333333
660.63,11.1900222222,24.3185333334,17.4315333333,25.3752,9.7916,13.4495333333,11.4142333333,19.3223333333,14.534
660.96,11.2581777778,24.3655333333,17.4646666667,25.4168,9.84993333335,13.5273333333,11.4553666667,19.3074666667,14.6048666667
661.29,11.2864222222,24.4005333333,17.4904,25.433,9.86586666667,13.5751333333,11.4560333333,19.3552,14.6061333333
661.62,11.2399777778,24.3642666667,17.4786,25.3716666667,9.81453333332,13.543,11.3630666667,19.2626666667,14.576
661.94,11.1893333333,24.4028,17.5234666667,25.4494,9.79393333334,13.5541333333,11.3443333333,19.2804,14.5883333333
662.27,11.2644222222,24.5545333333,17.6339333333,25.5634,9.92899999999,13.7008666667,11.3965666667,19.315,14.6693333333
662.60,11.308,24.5659333333,17.7334,25.6569333333,9.92200000001,13.7483333333,11.4634333333,19.3652666667,14.7077333333
662.93,11.2430666667,24.6163333333,17.7324,25.6784,9.86660000001,13.6912666667,11.3923333333,19.399,14.6952666667
663.26,11.1827555556,24.5580666667,17.6297333333,25.6022666667,9.78626666667,13.638,11.2952,19.3583333333,14.6002
663.58,11.1778666667,24.6124,17.6169333333,25.6178,9.75733333333,13.6569333333,11.2268666667,19.3136,14.5978
663.91,11.1532222222,24.6652,17.653,25.6707333333,9.70433333333,13.6909333333,11.2376666667,19.3296666667,14.5896666667
664.24,11.1251333333,24.6046666667,17.6456666667,25.6771333333,9.6694,13.7257333333,11.2466333333,19.3588,14.6586
664.57,11.0388222222,24.468,17.5570666667,25.6033333333,9.60766666667,13.6906,11.2018666667,19.3649333333,14.5853333333
664.89,11.155,24.5344,17.6101333333,25.7338666667,9.7062,13.7367333333,11.3206333333,19.4212666667,14.698
665.22,11.2514,24.663,17.6446,25.7908,9.79426666667,13.8142666667,11.4161,19.4848666667,14.8138666667
665.55,11.2620666667,24.5904,17.5929333333,25.7088,9.77766666666,13.7834666666,11.3711333333,19.4621333333,14.8041333333
665.87,11.3379111111,24.5438,17.5794,25.6393333333,9.82533333333,13.7526666667,11.3884666667,19.4338666667,14.8620666667
666.20,11.3284222222,24.4748666667,17.4748666667,25.5752,9.74413333335,13.677,11.2831333333,19.2978,14.7583333333
666.53,11.4327333333,24.4999333333,17.5504,25.6400666667,9.8558,13.7104666667,11.3910333333,19.309,14.8419333333
666.86,11.4956,24.5598,17.6023333334,25.7240666667,9.93606666665,13.7045333333,11.4865333333,19.3328,14.9237333333
667.18,11.6054444444,24.6206666667,17.6740666667,25.7738,10.0405333333,13.7890666667,11.6036333333,19.4073333333,15.0009333334
667.51,11.5613111111,24.4920666667,17.588,25.7732666667,10.0068,13.7266,11.5507,19.3464,14.9706
667.84,11.4977555556,24.4462,17.5083333333,25.7115333333,9.9542,13.6403333333,11.5261666667,19.2322,14.9274666667
668.16,11.5205111111,24.4759333333,17.5763333333,25.7615333333,9.99866666669,13.6414,11.5646,19.2452,14.9874
668.49,11.3603555555,24.3422666667,17.4983333333,25.5831333333,9.83180000001,13.5244666667,11.4459333333,19.1608666667,14.9017333333
668.82,11.3622,24.3174,17.5338,25.6126666667,9.83473333333,13.5894666667,11.4539666667,19.2202,14.9234666667
669.14,11.3039333333,24.2635333333,17.4591333333,25.5567333333,9.78840000001,13.6044,11.4877666667,19.2090666667,14.8538
669.47,11.1547555555,24.1937333333,17.3615333334,25.5444,9.64173333335,13.5635333333,11.4032333333,19.1262666667,14.7232
669.80,10.9671555555,24.1244666667,17.2386,25.4054666667,9.55413333334,13.4703333333,11.3356333333,19.0272,14.6596
670.13,10.9847111111,24.1603333333,17.2446666667,25.3940666667,9.57473333332,13.6056666667,11.3714,19.0469333333,14.6891333333
670.45,10.9987555556,24.1609333333,17.3007333333,25.392,9.6174,13.7654,11.3966,19.0782,14.7270666667
670.78,10.9724,24.1451333333,17.2718666667,25.3910666667,9.59306666666,13.7455333333,11.3846333333,19.0203333333,14.7110666667
671.10,11.0282888889,24.1992666667,17.3099333333,25.3648,9.6336,13.7573333333,11.4687333333,19.0398666667,14.7252666667
671.43,11.0385111111,24.2227333333,17.3652,25.3444,9.6776,13.8246,11.4857333333,19.0803333333,14.754
671.76,10.9728888889,24.2232,17.3134,25.3142,9.6396,13.8497333333,11.4839333334,19.0135333333,14.7137333333
672.08,11.1014888889,24.3703333333,17.3964666667,25.4656,9.79460000001,13.9880666667,11.6264666667,19.0797333334,14.8349333333
672.41,11.1340666667,24.3179333333,17.3952,25.4230666667,9.82806666667,13.9590666667,11.6369,19.0414,14.8174666667
672.74,11.2315777778,24.3622666667,17.4964666667,25.4353333333,9.89713333334,13.9814666667,11.6514666667,18.99,14.8805333333
673.06,11.2899333333,24.3981333334,17.5498,25.4259333333,9.98273333333,14.0234666667,11.7418333333,19.0395333333,14.97
673.39,11.4367555556,24.4806666667,17.6638666667,25.5394666667,10.1293333333,14.1967333333,11.8614,19.1879333333,15.1274666667
673.72,11.3858444444,24.4839333333,17.6796666667,25.5411333333,10.1274,14.2086,11.9317,19.2246666667,15.1845333333
674.04,11.3636888889,24.5190666667,17.6581333333,25.5566,10.0733333333,14.1182,11.9070666667,19.206,15.2132666666
674.37,11.3832666667,24.5520666666,17.6968666667,25.5792,10.0726,14.2020666667,11.9733666667,19.2740666667,15.2752666667
674.69,11.3204,24.4203333333,17.6116,25.4764,10.0189333333,14.1943333333,11.9019666667,19.2471333333,15.2226666667
675.02,11.4156,24.4956666667,17.6593333333,25.5134,10.0611333333,14.2021333333,12.0065333333,19.3508,15.3438
675.35,11.4767555555,24.4922666666,17.6324666667,25.4456,10.0574666667,14.1834,12.0179333333,19.3380666667,15.3868
675.67,11.4668444444,24.4058666667,17.5859333333,25.3534,10.053,14.2252,12.0229,19.3342,15.3497333333
676.00,11.4920222222,24.5125333333,17.6590666667,25.4402666666,10.0948666667,14.2783333333,12.1244666667,19.4295333333,15.3757333333
676.32,11.5249777778,24.6202,17.7196,25.5846666667,10.2243333333,14.4127333333,12.2642333333,19.6366666667,15.5570666667
676.65,11.761,24.8155333333,17.8726666667,25.7776666667,10.4348666667,14.5918,12.4676333333,19.8344666667,15.7691333333
676.97,11.8262666667,24.8934,17.9584666667,25.7907333333,10.4715333333,14.6566,12.5396,19.8765333333,15.8300666667
677.30,11.8022666667,24.8666666667,17.9006,25.7452,10.434,14.5070666666,12.4494333333,19.823,15.7977333333
677.63,11.9019777778,24.9444666667,18.0010666667,25.8052,10.5376,14.6183333333,12.5676,19.9098666667,15.8698666667
677.95,11.9223555555,24.9225333333,18.0142666667,25.8215333333,10.6117333333,14.6778666667,12.5784,19.9952666667,15.8779333333
678.28,12.0372888889,25.065,18.1896,25.9758,10.7717333333,14.8068666667,12.7314333333,20.1416,15.9877333333
678.60,12.1488444445,25.1900666667,18.3255333333,26.1360666667,10.9062666666,14.9898666667,12.8705666667,20.2290666666,16.0889333333
678.93,12.2655777778,25.3047333333,18.4970666667,26.2878,11.0457333334,15.0789333333,12.9900333333,20.3738666667,16.2380666667
679.25,12.1642,25.331,18.4454666666,26.2942666667,11.0097333333,14.9809333333,12.9172333333,20.3027333333,16.2266666667
679.58,12.0341555556,25.1993333333,18.368,26.2185333333,10.8828666667,14.8910666667,12.8304,20.1351333333,16.1699333333
679.90,11.9825333333,25.1588666667,18.3382,26.1194,10.7922,14.8168666666,12.7987333333,20.0481333333,16.0659333333
680.23,11.8466444444,25.1158,18.3029333333,26.0558,10.6877333333,14.7858,12.7491,20.0191333333,15.9894666667
680.55,11.9122,25.1685333333,18.3862,26.1392666667,10.8043333333,14.8442,12.8422,20.0945333333,16.0870666667
680.88,11.9760444444,25.2001333333,18.4829333333,26.2123333333,10.8899333334,14.9934666667,12.9334333333,20.1593333333,16.1492
681.20,11.9232666666,25.1334666667,18.4164666667,26.1932666667,10.8515333334,14.9088,12.9269333333,20.0636666667,16.1293333333
681.53,11.9950666667,25.1858,18.5238,26.2247333333,10.9117333333,14.9254,13.0296333333,20.0454,16.1745333333
681.85,12.0274888889,25.2892,18.523,26.3039333333,10.8961333333,14.9038666667,13.0378666667,20.0566666667,16.2391333333
682.18,12.0367111111,25.3336,18.5626666667,26.3085333333,10.9349333333,14.9268,13.0625,20.0869333333,16.2366666667
682.50,12.0256222222,25.3682,18.5754,26.3719333333,10.9624666667,14.9968666667,13.1348333333,20.1484666667,16.2196666667
682.83,12.2088888889,25.4794666667,18.7770666666,26.5325333333,11.1339333333,15.1702666667,13.3275333333,20.3318666667,16.3206666667
683.15,12.4432222222,25.6946666667,18.9106666667,26.6362,11.3590666667,15.3788,13.5043666667,20.4978666667,16.5474
683.48,12.5696666667,25.787,19.024,26.7788666667,11.5294,15.5606,13.6604333333,20.5826,16.6802
683.80,12.6726444444,25.866,19.1246,26.8729333333,11.637,15.6233333333,13.7572333333,20.6139333333,16.7648666667
684.13,12.6765333333,25.8792,19.1048,26.8422666666,11.6356,15.6512666667,13.7917,20.5894666667,16.7534666667
684.45,12.8459777778,26.0424666667,19.1878,26.9614666667,11.7518666667,15.7988666667,13.9313,20.7234,16.8736666667
684.78,12.9047111111,26.1236666666,19.2535333333,26.9424666667,11.7968666667,15.8853333333,13.9439333333,20.7712,16.9124666667
685.10,12.9171777778,26.2232,19.2592666667,27.0448,11.8198666667,15.9182666667,13.9489333334,20.8437333333,16.9514
685.43,12.9791111111,26.2619333333,19.3006,27.0068666667,11.8655333333,16.0134666667,14.0347333333,20.8636,17.0150666667
