wavelength,Back_SpoBoem,Belly_SpoBoem,Breast_SpoBoem,Crissum_SpoBoem,Crown_SpoBoem,DorTail_SpoBoem,Patch10_SpoBoem,Rump_SpoBoem,Throat_SpoBoem,WingTip_SpoBoem
402.88,6.05833333333,10.08525,9.58516666668,9.35466666666,3.54458333333,6.18425,29.687,6.47266666666,9.79925000002,6.9425
403.24,6.13025,10.1653333333,9.66475,9.45433333332,3.61933333333,6.277,29.8035,6.58133333333,9.91166666668,7.03591666667
403.60,6.19616666667,10.2310833333,9.71108333332,9.51850000001,3.68775,6.33016666667,29.9005,6.66208333333,9.97416666666,7.10816666667
403.95,6.24341666667,10.2983333333,9.76199999999,9.64925,3.77141666667,6.42291666667,29.9925,6.74966666667,10.081,7.17933333333
404.31,6.15875,10.22425,9.68908333332,9.56183333333,3.71366666667,6.34008333333,29.9990833334,6.67725,10.0326666667,7.11408333333
404.67,6.21591666667,10.2828333333,9.74433333333,9.63341666667,3.7605,6.38716666667,30.13525,6.74466666667,10.14925,7.18683333333
405.03,6.2115,10.283,9.74616666666,9.66166666667,3.76516666667,6.37266666667,30.1268333333,6.74125,10.183,7.16516666666
405.39,6.19191666666,10.2768333333,9.71075000002,9.61308333334,3.7195,6.34241666667,30.0711666667,6.7175,10.1865,7.147
405.75,6.17683333333,10.2536666667,9.65608333334,9.5815,3.67575,6.31425,30.05525,6.64958333333,10.2015833333,7.10975
406.11,6.2395,10.30575,9.72625000001,9.63183333332,3.69591666667,6.36616666667,30.1603333333,6.72975,10.329,7.11983333333
406.47,6.29675,10.3863333334,9.77091666666,9.73758333333,3.72758333334,6.40366666667,30.2450833333,6.80908333333,10.4499166667,7.16783333333
406.83,6.38875,10.4728333333,9.81658333334,9.83366666665,3.82908333333,6.47008333333,30.3943333333,6.92983333333,10.5599166667,7.23933333334
407.19,6.36566666667,10.4586666667,9.79725,9.82241666665,3.83183333334,6.43741666667,30.4243333333,6.91591666666,10.5751666667,7.19133333333
407.55,6.37316666666,10.4776666667,9.82008333332,9.87149999999,3.82833333333,6.44433333333,30.4185,6.9455,10.6153333333,7.18975
407.90,6.317,10.41325,9.77741666667,9.80858333335,3.76275,6.36408333333,30.3873333333,6.88283333333,10.5963333333,7.09633333333
408.26,6.43666666667,10.5026666666,9.87416666667,9.94324999998,3.83675,6.4435,30.46975,7.00533333333,10.70325,7.18225
408.62,6.34583333333,10.4098333333,9.77483333333,9.88908333332,3.74175,6.35541666667,30.386,6.90525,10.6056666667,7.06016666667
408.98,6.31775,10.3920833333,9.77966666665,9.86308333334,3.71533333333,6.31791666666,30.381,6.87158333333,10.60225,7.05566666667
409.34,6.32866666667,10.4284166667,9.82674999999,9.94199999998,3.74366666667,6.37483333333,30.5199166666,6.91183333333,10.6819166667,7.10541666667
409.70,6.29616666667,10.46825,9.82625,9.97383333333,3.75133333333,6.32875,30.5393333333,6.93716666667,10.687,7.11258333333
410.06,6.2685,10.4709166666,9.83108333335,10.03475,3.76325,6.32333333333,30.5131666667,6.93108333333,10.6736666667,7.13891666667
410.42,6.18791666667,10.4191666666,9.78541666667,9.96624999998,3.68983333334,6.268,30.4913333333,6.84316666667,10.5895833333,7.071
410.77,6.08158333333,10.3465833333,9.73150000003,9.88775000002,3.5625,6.17283333333,30.3925833334,6.72258333333,10.5080833333,6.97625
411.13,6.08508333333,10.3581666667,9.71216666668,9.90233333334,3.5265,6.16591666666,30.3793333333,6.70016666666,10.475,6.99041666667
411.49,6.01791666667,10.3105833333,9.62574999999,9.85983333333,3.45375,6.10708333333,30.3824166667,6.64808333334,10.4040833333,6.91025
411.85,6.05283333333,10.37025,9.63891666666,9.92316666666,3.50541666667,6.14308333333,30.4349166667,6.70166666667,10.4719166667,6.966
412.21,6.02725,10.3775833333,9.62258333334,9.91991666666,3.50791666667,6.11958333333,30.4949166666,6.68083333333,10.4865,6.92058333333
412.57,6.09641666667,10.4875,9.71566666666,10.0305833333,3.58275,6.20925,30.586,6.78375,10.6039166667,7.019
412.92,6.21308333333,10.6025833333,9.79916666667,10.152,3.67483333334,6.31433333333,30.6785,6.92308333333,10.7105,7.12608333334
413.28,6.29908333333,10.6863333333,9.86633333335,10.2055,3.71741666667,6.36208333334,30.73125,6.96108333333,10.7600833333,7.14775
413.64,6.31675,10.699,9.91300000001,10.2245833333,3.72125,6.37641666667,30.7265833333,6.96908333333,10.754,7.14116666666
414.00,6.36291666666,10.7679166667,9.93983333332,10.2534166667,3.7315,6.395,30.8575,7.01325,10.817,7.17225
414.36,6.42483333333,10.8548333333,10.007,10.33725,3.78375,6.45391666667,30.9345,7.119,10.898,7.25358333334
414.72,6.48058333333,10.93325,10.07275,10.3981666667,3.8355,6.51266666667,31.0639166667,7.18316666667,10.9911666667,7.2975
415.07,6.51366666667,10.9795833333,10.1573333333,10.4578333333,3.85616666667,6.53225,31.181,7.20866666667,11.0529166667,7.30108333332
415.43,6.49575,10.9695833334,10.1678333333,10.4459166667,3.8585,6.48325,31.1710833333,7.16616666667,11.076,7.28216666667
415.79,6.4755,10.9489166667,10.154,10.4265833333,3.81575,6.43741666667,31.183,7.1175,11.0699166666,7.23133333334
416.15,6.45191666666,10.9910833333,10.1803333333,10.4721666667,3.80866666667,6.44308333333,31.2373333334,7.12258333334,11.0878333333,7.23716666667
416.51,6.48941666666,11.0473333333,10.2273333333,10.5421666667,3.828,6.43766666667,31.3395833333,7.17533333333,11.1435,7.28566666668
416.86,6.46325,11.0490833333,10.2588333333,10.5785,3.8045,6.40141666666,31.3913333333,7.16633333333,11.1415,7.2595
417.22,6.45741666667,11.08125,10.288,10.6184166667,3.79583333334,6.37458333333,31.4831666667,7.17825,11.15575,7.27683333333
417.58,6.46116666667,11.1383333333,10.3119166667,10.6715,3.77166666667,6.37108333334,31.5764166666,7.18808333333,11.2049166667,7.27591666667
417.94,6.43508333334,11.12275,10.3185,10.67975,3.74141666667,6.33316666667,31.5511666667,7.17508333334,11.161,7.23574999999
418.29,6.49541666667,11.16775,10.38125,10.745,3.788,6.3445,31.595,7.20491666667,11.1941666667,7.24999999999
418.65,6.52025,11.2190833333,10.4224166667,10.8158333333,3.82475,6.34675,31.62975,7.23058333333,11.2268333333,7.27483333332
419.01,6.50425,11.2274166667,10.4140833333,10.8393333333,3.81425,6.33583333334,31.6273333333,7.25141666666,11.23075,7.27924999999
419.37,6.56108333334,11.3339166667,10.493,10.93475,3.85175,6.39675,31.7124166667,7.32758333334,11.30025,7.34150000001
419.73,6.59141666667,11.3926666667,10.55275,10.9906666667,3.86158333333,6.39258333333,31.7774166667,7.38108333333,11.3251666667,7.38083333333
420.08,6.59283333333,11.394,10.5623333333,10.9844166666,3.83791666667,6.36025,31.7513333334,7.39575,11.3184166667,7.38049999999
420.44,6.59733333333,11.4129166667,10.5790833333,10.9849166667,3.849,6.35233333334,31.722,7.39033333334,11.3191666667,7.35083333333
420.80,6.61908333333,11.4660833333,10.6073333333,11.00875,3.86608333333,6.3675,31.7503333333,7.4085,11.3616666667,7.36108333333
421.16,6.59533333334,11.4519166667,10.59825,10.99975,3.83858333333,6.32883333333,31.7021666667,7.39041666666,11.3484166666,7.32641666667
421.51,6.61558333333,11.47075,10.6345,11.01825,3.85558333333,6.33583333333,31.7018333333,7.43108333333,11.3688333333,7.3475
421.87,6.62791666667,11.5245,10.6626666667,11.0558333333,3.8715,6.34825,31.7445,7.45283333333,11.40425,7.36016666666
422.23,6.5815,11.524,10.65,11.0434166666,3.84108333333,6.31933333333,31.7495833333,7.42683333333,11.39225,7.33633333333
422.58,6.58533333333,11.5411666667,10.6761666666,11.05075,3.83208333333,6.3115,31.7605,7.44216666667,11.4039166667,7.33941666668
422.94,6.60808333334,11.593,10.7285,11.1043333333,3.865,6.32383333333,31.78225,7.47358333334,11.43525,7.35083333332
423.30,6.59758333333,11.5895833333,10.7369166666,11.1118333333,3.85425,6.29216666667,31.7948333333,7.46941666667,11.4416666667,7.33125000001
423.66,6.59233333333,11.6091666667,10.7495,11.125,3.85166666666,6.29791666667,31.79725,7.46683333333,11.46475,7.3265
424.01,6.61733333333,11.6775833333,10.7889166667,11.1756666667,3.87766666667,6.32075,31.8603333333,7.49716666667,11.5124166666,7.34466666667
424.37,6.61758333334,11.7154166667,10.8295833333,11.2054166667,3.882,6.32858333333,31.8759166667,7.52025,11.5345,7.35333333332
424.73,6.59241666667,11.7229166667,10.8421666667,11.20825,3.86933333333,6.31583333334,31.8579166667,7.533,11.5320833333,7.34674999999
425.08,6.62766666667,11.7698333333,10.8815,11.2675833333,3.90608333334,6.35691666667,31.8655,7.57883333333,11.5829166667,7.37391666667
425.44,6.61483333333,11.7803333333,10.8880833333,11.2790833333,3.90691666666,6.34625,31.8688333333,7.5505,11.6043333333,7.35958333333
425.80,6.64716666667,11.8105833333,10.9341666667,11.3150833333,3.93766666667,6.38041666667,31.90225,7.584,11.6640833333,7.38983333333
426.16,6.70333333333,11.8845,10.9985833333,11.3749166667,3.98983333333,6.44075,31.98475,7.65208333333,11.7383333333,7.44599999999
426.51,6.71766666667,11.9160833333,11.0141666666,11.4106666667,4.00658333333,6.47316666667,32.00275,7.67958333333,11.79275,7.45283333332
426.87,6.67383333333,11.8969166667,10.99225,11.3689166666,3.95783333333,6.40608333333,31.97375,7.62958333333,11.7855833333,7.40924999999
427.23,6.69291666666,11.9324166666,11.0115,11.3996666667,3.97175,6.42758333333,31.97475,7.65458333334,11.8199166667,7.39808333334
427.58,6.72658333334,11.9899166667,11.0535833333,11.4541666667,4.0115,6.46975,32.0261666666,7.69408333333,11.876,7.42316666667
427.94,6.752,12.01725,11.0930833333,11.4818333333,4.00741666667,6.49633333333,32.0251666667,7.71791666667,11.902,7.42966666666
428.30,6.784,12.0486666667,11.12625,11.5209166667,4.00566666667,6.51333333333,32.0941666667,7.735,11.9501666667,7.45791666666
428.65,6.84191666666,12.0935833334,11.16225,11.5656666667,4.00133333333,6.5295,32.1465,7.73175,12.00525,7.47383333333
429.01,6.86675,12.1660833333,11.2175833333,11.61425,4.02941666667,6.55483333333,32.2276666667,7.75908333333,12.04975,7.49041666666
429.37,6.9595,12.28375,11.3173333333,11.728,4.11416666666,6.62566666667,32.2845,7.871,12.1543333333,7.57949999999
429.72,6.99125,12.32975,11.3708333333,11.7623333333,4.12166666666,6.63241666667,32.3333333333,7.89991666667,12.1795,7.58666666666
430.08,7.01075,12.3725833333,11.412,11.8090833333,4.11716666667,6.63758333333,32.3225,7.90391666667,12.2155,7.57508333332
430.44,7.00825,12.424,11.4323333333,11.8398333333,4.10058333333,6.60516666667,32.345,7.91475,12.211,7.58299999999
430.79,7.0855,12.5184166667,11.5084166667,11.936,4.1435,6.67975,32.439,7.99591666666,12.276,7.63316666666
431.15,7.06375,12.5308333333,11.5204166666,11.9275833333,4.13275,6.6675,32.43775,7.98258333334,12.2744166667,7.63941666666
431.50,7.10441666667,12.58275,11.5706666667,11.97825,4.14683333333,6.68608333334,32.50325,8.02075,12.3091666667,7.65608333333
431.86,7.12191666667,12.6143333333,11.5904166667,12.0425833333,4.17225,6.67116666667,32.575,8.04091666667,12.3605833333,7.64958333333
432.22,7.06133333333,12.591,11.5570833333,12.0190833334,4.14116666666,6.62766666667,32.5724166666,8.00158333333,12.3339166667,7.59633333334
432.57,7.06716666666,12.6026666667,11.5859166667,12.0480833334,4.16616666667,6.644,32.5970833333,8.02625,12.353,7.60125
432.93,7.07608333333,12.5804166667,11.5935,12.0716666667,4.14625,6.64333333334,32.6205833333,8.03666666667,12.35925,7.60299999999
433.29,7.00891666667,12.51325,11.5331666667,12.004,4.05116666667,6.56716666667,32.5900833334,7.96058333334,12.296,7.49866666666
433.64,6.97991666667,12.509,11.5040833333,12.01375,4.0125,6.55066666667,32.5889166667,7.93708333333,12.28725,7.47033333334
434.00,6.98183333333,12.5321666666,11.5275,12.0363333333,4.01,6.54516666666,32.6150833333,7.95841666667,12.3318333333,7.47075
434.35,7.01158333334,12.5521666667,11.60325,12.08075,4.05525,6.60333333333,32.6429166667,7.98175,12.3825,7.48741666666
434.71,7.02425,12.5553333333,11.6028333333,12.0759166667,4.04491666667,6.5975,32.6325833333,7.988,12.408,7.48908333333
435.07,7.08391666667,12.6095,11.66475,12.13625,4.08016666667,6.64983333333,32.6643333333,8.05183333333,12.4684166667,7.52400000001
435.42,7.09033333333,12.6484166667,11.70225,12.1935,4.09258333333,6.65833333333,32.6839166667,8.069,12.5113333333,7.53541666666
435.78,7.08025,12.6569166666,11.7240833333,12.1895833333,4.0765,6.65241666667,32.6699166667,8.07225,12.5236666667,7.54333333333
436.13,7.11033333333,12.6976666667,11.76075,12.2276666667,4.06675,6.673,32.7250833333,8.09658333333,12.5575,7.57125000001
436.49,7.08641666667,12.7150833333,11.7415833333,12.2399166667,4.0315,6.63108333333,32.773,8.09116666666,12.56075,7.54133333334
436.84,7.10316666667,12.767,11.8040833333,12.2641666667,4.04116666667,6.62833333334,32.8039166667,8.11991666667,12.5954166667,7.55583333333
437.20,7.14866666667,12.8486666667,11.8771666667,12.3553333333,4.10025,6.6805,32.89325,8.20275,12.679,7.61033333333
437.56,7.19683333333,12.8903333333,11.9146666666,12.3823333333,4.1495,6.69391666667,32.8930833333,8.23833333333,12.73175,7.63791666666
437.91,7.23375,12.928,11.9505,12.44925,4.17125,6.69641666666,32.9121666667,8.2655,12.733,7.66066666666
438.27,7.23366666667,12.9515,11.92975,12.4608333333,4.13091666666,6.64683333333,32.9565,8.27183333333,12.7205833334,7.64166666667
438.62,7.19783333333,12.94525,11.933,12.4668333333,4.11016666667,6.61116666667,33.00925,8.25225,12.7130833333,7.60575
438.98,7.16466666667,12.92575,11.92225,12.4701666667,4.06191666666,6.55325,33.0290833333,8.21825,12.6926666667,7.57858333334
439.33,7.11183333333,12.8763333334,11.8818333333,12.4234166667,4.00341666667,6.48425,32.97775,8.17333333333,12.6495833333,7.54066666666
439.69,7.12158333333,12.8999166667,11.91025,12.4701666667,4.01025,6.49008333333,32.9935,8.18075,12.6755833333,7.55391666666
440.04,7.15,12.9231666666,11.9415,12.5074166667,4.0335,6.48591666667,32.9870833333,8.20791666667,12.7088333333,7.57133333334
440.40,7.13125,12.91975,11.9390833333,12.5038333334,4.0195,6.48091666667,32.94725,8.20375,12.706,7.54866666666
440.75,7.13175,12.9283333333,11.9243333333,12.4934166667,4.021,6.466,32.9149166667,8.18641666667,12.7223333333,7.54708333333
441.11,7.16283333333,12.95725,11.9474166667,12.5035833333,4.03916666667,6.47108333333,32.91975,8.207,12.7480833333,7.57483333334
441.47,7.16075,12.9784166667,11.96575,12.5224166667,4.01066666667,6.43775,32.9225,8.20816666667,12.753,7.57341666666
441.82,7.16841666667,12.9975833333,11.9838333333,12.5196666667,4.01341666666,6.43991666667,32.9360833333,8.23475,12.7969166667,7.58299999999
442.18,7.17341666667,13.0155,11.9955,12.5480833334,4.01566666667,6.44741666667,32.9236666666,8.24691666667,12.84025,7.58991666666
442.53,7.21316666666,13.07425,12.05025,12.6076666667,4.0315,6.47583333334,32.9458333334,8.30825,12.91025,7.63108333333
442.89,7.25775,13.1484166667,12.0980833333,12.6556666667,4.0595,6.49625,33.0228333334,8.35408333333,12.9819166667,7.65883333334
443.24,7.31675,13.2176666667,12.1725833333,12.7075833333,4.10008333333,6.555,33.0700833333,8.40541666667,13.0463333333,7.68116666666
443.60,7.35433333333,13.2751666667,12.2210833333,12.7240833334,4.12625,6.58625,33.1284166667,8.45475,13.0995833334,7.69375
443.95,7.40433333333,13.3205,12.261,12.7775833333,4.14175,6.601,33.1730833333,8.51066666666,13.1468333333,7.70441666666
444.31,7.44241666667,13.3488333334,12.2950833333,12.8144166667,4.14991666667,6.58908333333,33.2271666667,8.53208333333,13.1906666667,7.73666666668
444.66,7.45375,13.3994166667,12.3118333333,12.8669166667,4.161,6.59075,33.2929166667,8.55641666666,13.22775,7.73441666667
445.02,7.44741666667,13.4025833333,12.3095,12.87725,4.12941666666,6.56083333334,33.3169166667,8.54566666667,13.2125,7.72258333332
445.37,7.45416666667,13.4100833334,12.3249166667,12.8981666667,4.133,6.55683333333,33.3524166667,8.56491666667,13.2279166667,7.71716666666
445.72,7.43041666667,13.396,12.3024166667,12.8964166667,4.10316666667,6.51833333333,33.36575,8.5315,13.2181666667,7.70075000001
446.08,7.45583333333,13.4095,12.3210833333,12.8973333333,4.109,6.50558333334,33.3835833333,8.54133333334,13.2340833333,7.71016666667
446.43,7.4425,13.3966666667,12.30825,12.884,4.10608333333,6.49116666667,33.37625,8.52283333334,13.2391666667,7.70375000001
446.79,7.44216666666,13.3830833333,12.2971666667,12.8850833333,4.10508333333,6.486,33.3204166667,8.51791666667,13.2495833333,7.69875000001
447.14,7.44625,13.3943333333,12.28375,12.902,4.10308333333,6.47108333333,33.3373333334,8.53041666666,13.2693333333,7.704
447.50,7.44925,13.3915,12.2814166667,12.9275833333,4.09533333333,6.44625,33.3154166667,8.52433333334,13.2688333333,7.70349999999
447.85,7.41875,13.39175,12.26825,12.92225,4.07758333334,6.43925,33.2959166667,8.50041666667,13.2695,7.68199999999
448.21,7.43316666666,13.4155833333,12.2923333333,12.9535833334,4.08908333333,6.45491666667,33.3165833333,8.51008333333,13.3028333333,7.70041666666
448.56,7.43575,13.4205833334,12.3159166667,12.9613333333,4.08433333333,6.45625,33.29125,8.52858333333,13.3221666667,7.70858333333
448.92,7.457,13.4515833333,12.3399166667,12.9924166667,4.11241666667,6.48775,33.28175,8.54308333333,13.39,7.72175
449.27,7.43241666667,13.4554166667,12.3456666667,12.99475,4.08675,6.47158333333,33.27725,8.52825,13.4050833333,7.71333333334
449.62,7.4325,13.4709166667,12.3485,12.998,4.07408333333,6.48275,33.2365833333,8.54566666667,13.4260833333,7.71233333334
449.98,7.403,13.4911666667,12.3721666667,13.04225,4.06941666667,6.498,33.2464166667,8.55991666667,13.452,7.71216666668
450.33,7.42341666667,13.518,12.3958333333,13.0855,4.05316666667,6.50366666667,33.26325,8.56525,13.46075,7.71316666668
450.69,7.41691666667,13.5528333333,12.4066666667,13.119,4.04816666666,6.501,33.311,8.56441666667,13.4794166667,7.71074999999
451.04,7.4085,13.552,12.4241666667,13.1363333334,4.03108333333,6.48383333334,33.326,8.5535,13.4896666667,7.70350000001
451.40,7.42875,13.6055,12.451,13.1573333333,4.04683333333,6.52175,33.3693333333,8.58458333333,13.5315,7.71675
451.75,7.45875,13.63025,12.4745,13.17075,4.05116666667,6.52358333333,33.3585833333,8.60683333333,13.5618333334,7.73683333332
452.10,7.50275,13.7028333334,12.5361666667,13.24225,4.08508333333,6.5745,33.4020833333,8.68575,13.6331666667,7.77841666667
452.46,7.544,13.7360833333,12.5563333333,13.2879166667,4.09241666666,6.58966666667,33.4681666667,8.71683333333,13.6739166666,7.80683333334
452.81,7.55758333333,13.7533333333,12.58625,13.33625,4.08733333333,6.60225,33.5105833333,8.757,13.6831666667,7.83116666667
453.17,7.59816666667,13.7870833333,12.6046666667,13.3824166667,4.11375,6.63316666666,33.5075833333,8.79033333334,13.7373333333,7.85816666667
453.52,7.6245,13.828,12.6500833333,13.439,4.1405,6.65833333333,33.57325,8.81683333333,13.7926666667,7.88216666667
453.87,7.64758333333,13.86225,12.66375,13.4495,4.14125,6.65683333333,33.60425,8.83875,13.8226666667,7.87875
454.23,7.65733333333,13.8921666666,12.6918333333,13.479,4.1695,6.6765,33.6139166667,8.86916666666,13.8815,7.89091666666
454.58,7.69041666666,13.9143333334,12.7261666667,13.5025,4.15566666667,6.69675,33.62175,8.90891666667,13.9119166667,7.90833333334
454.93,7.72983333333,13.9433333334,12.739,13.528,4.14083333333,6.72075,33.6449166667,8.93499999999,13.9525833333,7.92116666666
455.29,7.7245,13.91825,12.73925,13.54825,4.10641666667,6.70316666667,33.6343333333,8.93058333334,13.973,7.90716666667
455.64,7.73066666667,13.951,12.7756666667,13.5998333333,4.11783333333,6.71041666667,33.7023333333,8.95908333333,14.02225,7.92908333333
