wavelength,Back_SpoHycf,Belly_SpoHycf,Breast_SpoHycf,Crissum_SpoHycf,Crown_SpoHycf,DorTail_SpoHycf,Patch10_SpoHycf,Rump_SpoHycf,Throat_SpoHycf,WingTip_SpoHycf
794.55,30.7813611111,63.2573333333,45.7855,54.9343333333,23.8883333333,25.6035,26.1755,25.8365,54.7118333334,24.5448333333
794.86,32.1817777778,63.7765,47.099,55.843,25.9735,26.9165,27.347,27.2445,54.94075,26.0145
795.16,31.4724444445,62.2046666667,46.883,55.8475,26.039,27.4858333333,27.1595,27.0373333333,55.1035,26.1611666666
795.47,31.373,60.2271666666,46.3816666666,54.6053333334,26.6148333333,27.2923333334,27.3125,26.7941666667,55.2833333334,25.7776666666
795.78,28.9103055555,58.4133333333,44.97425,53.0778333334,25.2596666666,25.7593333333,26.059,25.2198333333,53.8169166667,24.3206666666
796.09,29.4072222222,57.6953333333,45.2984166666,52.6305,25.579,25.9716666667,26.2466666667,25.5986666666,53.8773333334,24.6561666667
796.40,28.2643333333,57.1911666666,45.1330833334,51.6686666666,24.7118333334,25.3871666666,25.3278333334,24.7913333333,52.8306666667,23.0033333333
796.70,26.2626111111,55.7576666666,44.0608333334,50.3435,23.1111666666,23.1313333333,23.9391666666,22.4848333333,51.7370833334,20.8483333333
797.01,26.2590833333,56.7661666667,44.5306666666,50.332,23.2251666667,22.2498333333,24.0555,22.2913333333,51.56725,20.3403333333
797.32,25.6768333334,56.6371666667,44.12675,50.1048333333,23.367,21.9013333333,25.4815,22.9688333333,50.9318333333,19.2211666666
797.63,26.2139722222,57.305,44.71925,52.0778333333,25.0211666667,22.172,27.7846666666,24.7428333333,51.60675,18.9161666666
797.93,25.39025,56.0323333333,42.6411666667,50.1036666667,25.0,22.3466666667,27.4876666667,24.5025,49.6474166667,18.1595
798.24,24.7573055555,54.7975,41.9225,49.1593333333,25.092,22.2015,28.208,24.682,48.9135,17.712
798.55,25.5217777777,56.6203333333,43.4006666666,49.7896666666,26.4398333334,22.6985,29.7605,25.8511666667,50.3888333334,17.3183333334
798.85,26.5586944445,59.0545,44.6035,51.5055,27.905,24.9365,32.3153333333,28.1805,50.9226666667,18.9355
799.16,27.3351944445,58.4705,43.9214166667,52.402,27.9393333333,25.5163333334,33.0381666666,29.098,51.0009166666,19.0263333334
799.47,28.3806388889,60.2171666667,44.6998333333,53.6823333334,28.8845,27.4583333333,34.1846666667,30.2466666667,51.89425,20.0085
799.78,29.5219722222,61.1328333333,44.88575,54.6513333333,29.6296666667,28.1656666667,34.2378333333,30.5986666666,53.2515,21.3608333334
800.08,31.32675,62.4838333333,45.4990833334,55.4353333334,31.1888333333,30.0001666666,35.7746666666,32.0381666667,54.09775,22.9515
800.39,30.5916944444,61.8093333333,45.0239166667,55.0301666667,30.3755,29.1666666666,34.6931666667,31.3255,53.8536666666,21.7188333333
800.70,31.7221666667,62.0078333333,46.1396666667,55.7306666666,30.7521666667,29.2215,34.5141666666,30.8398333333,54.49475,22.4628333334
801.00,31.23725,61.0456666667,46.2926666666,54.3306666667,30.0306666667,28.4998333333,33.3113333333,29.8118333333,53.4665833334,21.6316666666
801.31,31.0349166667,60.799,46.4728333333,54.7033333333,29.0413333333,27.1006666667,33.219,28.7441666667,53.2418333334,20.9131666666
801.62,30.6570277778,61.2283333333,46.21425,55.0161666667,28.2935,26.9571666667,32.2081666667,27.309,53.59825,19.9718333333
801.92,29.5604166666,59.92,43.994,53.3615,26.775,26.3046666667,29.5488333334,25.1998333333,52.151,20.2398333333
802.23,28.1066111111,58.3688333333,43.1645,51.6878333333,25.3686666667,24.8218333333,27.8413333334,22.8485,50.737,18.83
802.54,28.7721111112,58.9855,43.36975,51.2801666667,25.4345,24.4445,27.367,22.7051666667,50.8816666667,19.541
802.84,28.0641388888,58.0068333334,43.2509166666,50.5563333333,24.3835,22.8351666667,26.1491666667,21.5531666667,49.891,18.5775
803.15,26.85575,56.3938333334,41.9420833333,48.9223333333,22.27,21.839,25.0718333333,20.2348333333,47.3298333334,16.93
803.46,25.73125,56.5441666667,41.6786666667,48.4311666667,21.2988333333,21.0291666666,24.1666666667,19.9755,47.45075,16.5686666666
803.76,26.4273888889,56.2591666667,40.46575,48.2046666667,20.9608333333,21.6398333334,24.8421666667,20.1115,46.7251666666,17.0546666667
804.07,25.7158333334,55.0218333334,39.6045833333,47.938,20.33,21.3976666666,24.8666666667,20.7425,45.2083333333,16.0601666667
804.38,26.4293055556,56.9768333334,41.3760833333,49.0308333334,21.0515,22.5293333333,26.4535,22.3593333334,46.3058333333,19.3313333334
804.68,25.4622222222,57.2505,41.9585833333,48.9053333333,21.3625,22.3113333333,26.6908333333,23.3086666667,45.9364166667,19.7078333333
804.99,26.8082222222,58.8466666667,42.57075,49.0226666667,21.9453333333,22.3118333333,26.9796666667,23.8271666667,45.9556666667,20.7478333334
805.30,27.9892222222,59.2673333333,42.3730833333,48.8026666667,21.8151666667,22.0306666666,27.2988333334,24.9043333333,45.8093333333,20.6896666666
805.60,29.7916111111,60.1081666666,42.9948333334,49.6003333333,22.9903333333,22.8023333333,29.2433333334,27.3156666667,47.2613333333,22.6376666666
805.91,31.00575,61.565,44.3328333334,51.0156666666,25.1616666667,24.7228333333,31.3481666666,29.6628333333,48.996,23.0148333333
806.21,31.3345277777,62.937,44.5938333334,51.133,25.5193333333,24.5278333333,32.5308333334,30.3353333334,48.855,22.5921666667
806.52,29.9911944445,61.5625,43.8800833334,50.4111666667,25.3263333333,23.0526666666,32.4381666666,30.2853333333,48.85125,21.456
806.83,29.7434722222,61.3843333333,44.0423333334,50.579,26.4591666666,22.5275,33.3816666667,30.8973333333,47.9138333333,21.6111666666
807.13,29.2274722223,61.3131666667,45.0461666666,51.3563333333,28.0763333333,23.28,34.0841666666,31.7828333333,48.8856666666,22.1173333334
807.44,28.9769722222,61.2578333333,44.37125,50.93,28.512,22.5405,33.5781666667,31.4978333334,49.3636666667,21.2185
807.74,28.8720555555,60.3708333333,43.7773333334,50.0975,28.7943333334,22.5965,32.6745,30.82,49.1825,20.1318333334
808.05,30.2886666667,61.0288333333,44.5594166666,51.4278333334,29.5173333334,23.3875,33.2591666667,31.9053333334,50.7014166667,22.3536666666
808.35,28.5089722223,59.2591666667,43.7743333334,51.4376666667,29.0691666666,23.2213333333,32.5778333334,31.6518333333,49.9635833334,21.7593333333
808.66,27.782,58.6925,43.462,51.6838333333,29.5693333334,23.0808333334,32.5906666667,30.8323333334,49.3686666667,20.8765
808.97,27.5465555556,57.2311666666,43.1155833334,51.4608333333,29.8663333333,23.9226666667,32.1693333334,29.891,48.997,20.4803333333
809.27,28.4775,58.093,43.7024166666,53.0856666666,30.5511666666,24.431,33.4848333333,30.4753333334,49.84825,21.7756666667
809.58,29.1246944445,58.1075,43.524,54.5431666667,31.2751666667,25.9035,33.9608333334,31.25,51.17975,24.6236666667
809.88,32.9859166667,60.4661666667,45.6225,56.7956666666,34.3996666667,28.9186666667,37.6735,34.2011666666,53.8939166667,27.4305
810.19,33.2185277778,59.478,44.7685833334,56.4008333334,33.7763333333,30.0591666667,37.3706666666,33.7518333333,54.1233333334,27.6958333333
810.49,33.7573611112,59.7201666667,44.1984166666,55.3945,32.4683333334,29.5928333334,35.5728333334,31.8576666666,54.0205,27.4301666667
810.80,33.5910833333,59.8401666666,44.5131666667,55.5385,31.1951666667,29.3405,33.5393333334,29.495,53.5938333333,28.928
811.10,34.4905277778,60.9433333333,44.7005,56.0148333333,32.1145,29.8621666666,34.9761666667,29.8356666667,53.41825,29.5445
811.41,34.1179722222,61.8506666666,45.0080833334,55.249,32.3051666666,30.0053333333,35.4976666667,29.5726666667,53.2063333334,28.6795
811.71,34.4747777777,62.6485,44.2134166666,54.7538333334,31.2393333334,30.1923333333,34.8611666666,29.4283333333,52.3766666666,28.3811666666
812.02,35.0519444445,64.5286666667,46.85125,56.444,31.5465,32.0446666667,35.8815,30.5506666666,54.2619166667,29.6425
812.32,33.3902777778,65.1796666667,46.9330833333,56.8155,30.2045,30.793,34.2008333333,29.9566666667,53.9496666667,29.0893333333
812.63,33.1798055556,64.1805,46.2555833334,54.5121666667,29.8343333334,30.3251666667,32.658,28.6986666667,52.73175,29.0363333334
812.93,31.9899444444,62.4693333333,45.3315,51.5511666666,28.5888333333,28.8321666667,30.5961666666,26.764,51.7183333334,27.0075
813.24,30.9443333333,62.7071666666,46.1019166666,51.5348333334,28.1766666667,29.4046666667,28.852,25.967,51.3043333334,26.0586666666
813.54,32.7859722222,63.935,47.4216666666,52.3326666667,29.251,30.2333333333,28.9438333333,27.2865,53.14625,27.3788333334
813.85,34.36225,64.4601666666,48.03225,53.4586666667,31.127,30.7396666667,31.0373333333,29.3083333333,53.2799166666,28.2948333333
814.15,35.7570833333,66.1811666667,49.1953333333,55.343,32.4531666666,32.5138333333,33.8798333333,31.9671666666,55.0091666667,29.2046666666
814.46,34.0612222222,65.406,49.2620833333,55.32,30.7503333333,31.7958333333,32.5951666667,31.396,55.5044166667,27.5216666666
814.76,33.1908611111,62.3628333333,46.7949166666,54.7313333333,29.182,30.8911666667,30.83,29.7006666667,53.7393333334,25.1523333334
815.07,34.1001944444,64.1071666667,48.6438333334,55.9415,31.6573333333,31.2615,34.7348333334,31.7791666666,56.1091666666,26.5388333333
815.37,36.4411388889,64.6868333333,50.1476666666,56.708,33.4218333334,32.3286666667,37.5886666666,33.0673333333,57.1515,28.3981666666
815.68,35.86975,65.1883333334,50.66675,56.145,33.2753333333,31.9418333333,37.3331666667,33.0145,56.6088333333,27.3913333334
815.98,32.7306388888,65.1596666667,50.4219166667,56.8413333333,32.8211666667,30.7715,37.8241666667,32.3991666667,56.4949166666,26.0698333334
816.29,32.4703333333,66.5441666666,50.9344166666,58.5171666667,33.272,30.7291666667,39.1848333333,33.7621666667,55.6984166667,26.5625
816.59,32.2556388889,65.7255,49.78775,57.9536666667,32.4833333333,29.6295,39.0105,33.1206666667,55.1609166666,26.2903333333
816.89,30.1061111111,64.3033333333,48.5605,57.3028333334,31.2726666667,27.7876666666,38.0,31.2123333333,52.1665833334,23.0606666667
817.20,29.5740833333,64.0458333334,48.5425,57.6856666667,32.2731666667,28.4453333333,39.3111666666,31.449,52.2084166666,23.2036666667
817.50,28.4572777778,62.0883333334,46.7895,54.746,31.3513333333,26.8288333334,36.7391666667,29.6481666666,50.8794166667,21.8873333333
817.81,29.1148888889,61.2911666666,45.7456666666,55.2671666667,31.9825,26.6071666667,37.1151666666,29.6598333334,50.59425,22.2038333333
818.11,29.5210277778,62.337,47.1048333334,56.0248333334,32.681,26.9431666667,37.715,30.2555,52.0081666666,23.1091666667
818.41,29.1624444445,61.9555,46.3146666666,56.3576666667,31.3325,26.089,35.689,29.1031666667,50.7853333333,22.3151666667
818.72,26.8818055556,59.5411666666,43.3185,54.1663333333,28.649,23.4713333333,32.3718333333,27.8355,48.9399166666,19.7483333333
819.02,27.2780555555,59.4841666666,42.51525,54.0446666667,27.8941666667,22.617,32.055,27.313,48.0590833334,20.1763333334
819.33,28.4230555556,58.6541666666,42.2775,52.6503333333,26.9773333333,23.1883333334,30.7866666666,27.0806666667,47.0080833334,20.8486666667
819.63,27.6621111111,58.4245,42.387,52.1881666666,26.404,23.8331666667,29.6683333333,26.6776666666,47.5834166666,19.7666666666
819.93,27.3583888889,58.1095,42.22275,51.56,25.8573333333,23.3085,29.0085,25.9036666667,47.0031666667,19.5706666666
820.24,27.93175,58.4046666667,42.7400833334,51.7825,25.1623333333,23.7575,28.7533333333,25.5008333334,48.1068333333,20.3228333334
820.54,27.8417777778,58.826,43.2874166667,51.4346666667,24.3976666667,23.9816666666,28.4271666667,25.5583333333,48.29725,20.3461666666
820.85,28.3765277778,59.0451666667,43.83025,52.01,24.9023333333,24.437,29.4901666666,26.3911666667,48.8320833333,21.5708333334
821.15,28.4758055556,59.4585,44.1615833333,52.2985,24.9,24.916,29.1686666666,26.4376666667,49.2110833334,22.1448333334
821.45,28.9657777778,59.6713333333,44.6734166666,52.5918333333,25.5505,25.5575,29.8008333333,27.0068333333,49.3903333334,22.9168333333
821.76,29.3573055555,59.5946666666,45.1963333333,52.7431666666,25.6951666666,25.9405,29.8601666666,27.2555,50.3145833334,23.0336666666
822.06,29.6672777778,59.9398333333,45.7170833334,53.3055,26.2295,26.5018333333,30.283,27.3893333333,50.6350833333,23.4515
822.36,29.9461944445,60.093,46.22525,53.3445,26.7873333333,27.0503333334,30.954,27.7411666667,51.2364166667,23.7171666667
822.67,30.2269722222,60.7285,46.7504166666,54.1226666666,27.192,27.4856666667,31.5228333334,28.212,52.06125,24.1053333333
822.97,30.6738611111,60.8515,47.0529166666,54.2316666667,27.2271666666,27.5398333333,31.6281666666,28.3023333333,52.346,24.3826666666
823.27,31.0818333334,61.2983333334,47.6238333333,54.6931666667,27.468,27.8406666667,32.0155,28.7316666666,53.1080833334,25.0271666667
823.58,31.1920555555,61.6118333333,48.09375,54.942,27.8775,28.0581666667,32.4691666667,29.1991666667,53.6594166667,25.319
823.88,31.5163055555,61.5825,48.16775,55.343,28.243,28.1346666667,32.6655,29.4883333333,54.23275,25.6016666666
824.18,31.6235833334,61.8936666666,48.4568333334,55.6821666667,28.4688333333,28.449,32.7648333333,29.5215,54.6165,25.173
824.49,31.9243055555,62.021,48.6348333334,55.5103333333,29.0378333334,28.6663333333,33.5405,29.9026666666,55.1209166667,24.871
824.79,32.111,62.444,48.8684166667,55.7341666667,29.1905,28.6951666666,33.493,29.8783333333,55.7983333334,24.76
825.09,32.1729444445,62.4501666667,48.4154166667,55.3768333333,29.5758333333,28.6405,33.8528333333,29.9828333334,55.4329166667,25.0388333333
825.39,32.5453888889,63.3205,48.83925,55.7435,29.8835,29.0093333333,34.6868333334,30.6353333333,55.7436666667,25.2675
825.70,33.077,63.7765,48.5249166667,56.4066666666,29.9561666666,29.241,34.3165,31.0886666666,56.1085833333,25.9238333334
826.00,33.3233333333,63.1668333333,48.4379166666,55.6401666667,29.8538333333,28.951,33.749,30.6348333334,55.5336666666,25.5731666667
826.30,33.1066111111,63.2005,48.3333333333,55.1941666667,30.2555,29.3146666667,33.9875,30.736,54.8568333333,26.0225
826.61,32.991,63.3396666667,48.0951666667,55.2475,30.6735,29.9341666667,34.1548333333,31.0433333333,54.77,26.2578333333
826.91,33.2169444445,63.1936666667,47.6059166667,55.045,30.8775,29.932,34.227,31.083,54.028,26.7985
827.21,33.1260833333,63.6316666667,47.8763333333,55.1275,31.0235,30.3085,34.6905,31.5415,53.8690833333,27.2218333333
827.51,33.4976388888,63.9186666666,47.77125,55.3388333333,30.9836666667,30.5225,34.9798333334,31.9696666666,54.0645,27.7743333334
827.82,33.9416944445,63.8941666667,48.5110833334,55.5773333333,30.9833333334,30.7343333334,35.0336666666,32.2395,54.1205,28.471
828.12,34.0161666667,63.97,48.7248333333,55.473,30.8056666666,31.1895,35.139,32.5775,54.006,28.4133333333
828.42,34.3091666667,64.447,49.358,56.5395,31.0536666667,31.7135,35.1575,32.5773333333,54.4995,28.762
828.72,34.2172777778,63.5096666666,49.15,56.0838333334,31.4801666666,31.2756666667,34.6496666666,32.311,54.5563333333,28.451
829.02,34.1262222222,63.4711666667,49.3245,55.7571666667,31.5175,31.0108333333,34.3326666666,31.6863333333,54.061,28.111
829.33,33.805,63.3085,49.1060833333,55.7525,31.7785,30.737,34.2505,31.9961666667,54.31425,27.5966666667
829.63,34.0860833334,63.496,48.6893333334,57.0315,32.253,30.1453333333,34.7146666666,32.4653333333,55.8185833334,26.9923333333
829.93,33.6585555556,64.0243333333,49.0446666667,57.5001666667,32.5001666667,29.6951666666,33.9431666667,31.809,56.2498333333,26.3413333334
830.23,33.1118611111,64.8096666667,49.2435833334,57.5193333334,31.9348333333,29.4131666666,32.6455,31.2011666667,56.59125,25.195
830.54,33.5307222222,65.2498333333,49.5878333333,58.5781666667,31.7875,29.2118333334,31.0405,29.8556666667,56.73625,23.931
830.84,32.5821388889,65.2755,49.9583333333,58.3193333334,31.3021666667,28.826,29.911,28.8536666666,56.3575,23.428
831.14,30.3608888888,64.5015,48.0199166667,57.379,30.7691666667,28.2336666666,29.5155,27.7208333334,54.8289166667,22.8488333334
831.44,29.1547777777,64.4523333333,46.0248333334,57.0131666667,29.926,26.9733333333,28.024,25.8376666667,54.4154166667,22.3451666667
831.74,28.1680555555,64.1873333333,46.1156666667,55.978,29.3386666666,26.1981666666,28.3193333334,26.777,53.65025,22.0661666666
832.04,28.1159166667,64.4326666667,45.1976666667,55.6753333333,27.6065,26.1173333333,27.1958333334,25.9373333334,53.21,22.7016666666
832.35,27.4669166667,62.6108333334,43.9395833334,54.7316666666,26.0838333334,24.662,27.669,26.0371666667,52.9721666666,21.422
832.65,27.2753333333,62.6471666667,42.6385833333,54.609,26.1251666666,24.0498333334,29.0301666667,26.0595,51.8238333333,22.4111666667
832.95,26.8621944445,62.598,43.4220833334,55.2456666666,25.6506666667,23.9158333334,28.9756666666,25.0725,50.93975,22.1806666667
833.25,27.2999722222,61.7311666666,43.7546666666,54.8026666666,25.7025,24.2785,30.0493333333,25.8731666667,50.2469166667,22.4943333333
833.55,27.3725555556,61.1286666666,44.205,54.7038333333,26.4998333333,24.938,31.5053333334,26.855,50.3728333334,22.6303333334
833.85,28.125,61.1666666667,44.575,54.7166666667,27.2,25.0166666666,32.3166666667,27.6166666667,50.9916666667,23.1166666666
834.16,28.3638055556,61.0401666667,44.7418333334,55.0046666666,27.3961666667,25.2371666667,31.8776666667,27.396,51.3655833334,23.5528333334
834.46,28.5640555555,61.1276666667,44.4115833334,55.8845,26.7258333333,24.9176666667,30.9173333334,27.1531666667,50.92075,23.1098333334
834.76,29.6326666667,61.3613333334,45.0865,56.9738333333,27.711,25.8256666667,32.349,28.562,51.9518333334,22.8396666667
835.06,29.4320833334,61.4846666666,44.4328333334,57.423,27.6086666666,25.6651666667,32.7031666666,27.9413333334,51.9434166667,22.2165
835.36,29.6496388889,60.5763333334,44.4474166666,57.0568333333,27.717,25.2373333334,32.9503333334,28.2823333334,51.9875833334,22.1556666666
835.66,29.9643055555,61.5736666667,45.2538333334,58.4225,28.5376666667,26.4765,33.4523333333,28.1808333334,51.8135,22.1956666666
835.96,29.8684166667,60.8248333333,45.7151666667,58.5693333333,27.4696666666,26.3103333334,32.4953333334,27.5126666666,51.3854166667,21.0263333333
836.26,30.8599444445,60.936,45.8105,58.8356666666,28.0136666666,26.9865,33.1961666667,29.2695,52.1461666667,22.306
836.57,30.8204166666,60.7413333333,45.0579166667,58.321,27.8366666667,26.4246666666,32.5013333334,28.7948333333,52.3575833334,21.3565
836.87,32.35275,61.3455,44.6510833334,59.9096666667,28.0405,26.2386666667,32.4323333334,29.1383333333,54.3216666667,22.0155
837.17,32.8263611111,60.0365,43.9780833333,59.428,28.2543333333,26.7028333333,32.786,30.3833333334,53.9083333334,22.4453333333
837.47,32.2633055555,59.0141666666,43.4984166667,58.2685,29.4746666667,25.9726666667,34.8248333333,32.0686666667,51.281,21.3033333334
837.77,33.5777777778,59.1333333333,43.8666666667,57.8333333333,32.1,27.8666666667,37.3333333333,34.1333333334,52.4666666666,23.2333333334
838.07,32.5497222222,57.9876666667,43.3435833333,56.7083333333,30.982,27.6623333333,37.137,34.1978333334,50.38025,25.8646666667
838.37,33.5080277778,57.3376666667,44.0598333333,54.6475,30.2935,28.5815,35.6393333333,33.5776666667,49.6155,26.5196666667
