wavelength,Back_DiuSpem,Belly_DiuSpem,Breast_DiuSpem,Crissum_DiuSpem,Crown_DiuSpem,DorTail_DiuSpem,Patch10_DiuSpem,Patch11_DiuSpem,Rump_DiuSpem,Throat_DiuSpem,WingTip_DiuSpem
364.20,8.95426666667,29.6212666667,11.1747128205,23.5030333333,9.89280000002,8.50815308642,33.6757333333,9.40446666665,11.1624666667,24.3000666666,6.2398
364.57,8.81856666667,29.5714,11.0119230769,23.3650666667,9.73813333334,8.37046666667,33.6392666667,9.29626666666,10.9784222222,24.2129333333,6.0772
364.93,8.6509,29.5153333333,10.884225641,23.2886,9.59033333334,8.21332345679,33.6280666666,9.17253333333,10.8172666667,24.1658666667,5.91313333333
365.29,8.5793,29.5670666667,10.8796769231,23.3013,9.56106666667,8.19749135803,33.7050666667,9.10593333332,10.7858111111,24.2104,5.91063333333
365.66,8.52926666667,29.5741333334,10.8219589744,23.2932,9.50253333333,8.14007654321,33.7523333333,9.06213333333,10.7339333333,24.2457333333,5.873
366.02,8.50883333333,29.6034666666,10.8022051282,23.2958666667,9.51659999999,8.14429135803,33.7942666667,9.08646666667,10.7454,24.27,5.88456666666
366.38,8.51583333333,29.7443333333,10.7991435898,23.3757,9.59833333334,8.1904691358,33.9382666666,9.13626666668,10.7708222222,24.404,5.886
366.75,8.47383333333,29.8152,10.7512666667,23.3492,9.61993333333,8.18626419753,33.9857333333,9.12006666667,10.7657222222,24.421,5.86653333333
367.11,8.472,29.9057333333,10.7449230769,23.3911333333,9.64793333333,8.18999259259,34.1456,9.12099999999,10.7664222222,24.5304,5.87953333333
367.47,8.34153333333,29.9325333333,10.6967076923,23.3768,9.54160000001,8.04990617284,34.1457333333,9.0316,10.6511888889,24.4517333333,5.71776666667
367.84,8.3063,30.0073333333,10.6818358974,23.4432333334,9.56266666667,8.01825185185,34.2148666667,9.09253333333,10.6498222222,24.4970666667,5.6755
368.20,8.4088,30.1193333333,10.8016205128,23.5110333333,9.69793333333,8.12480246914,34.2487333333,9.25606666667,10.7812333333,24.6218666667,5.83313333333
368.56,8.52906666667,30.1956666667,10.9266,23.6835666667,9.83486666667,8.20170370371,34.4103333333,9.45206666667,10.9225111111,24.7726666667,5.9414
368.93,8.65596666667,30.4138666667,10.9889641026,23.8204666667,9.91479999999,8.32474320987,34.6234666667,9.56093333335,11.0405666667,24.9394666667,6.02616666667
369.29,8.70163333333,30.4422666667,10.9546820513,23.8412666667,9.91293333333,8.30296790124,34.6252,9.62706666667,11.0556111111,24.9556666666,6.02216666667
369.65,8.82986666667,30.6799333333,11.0879948718,24.0428333333,10.0492666667,8.42182716049,34.9188,9.80219999999,11.2094666667,25.1781333333,6.16036666667
370.01,8.8719,30.8248,11.1272102564,24.2143666667,10.0539333333,8.41795555556,35.0632666667,9.83133333335,11.2115,25.3188666667,6.14566666667
370.38,8.85123333333,30.8611333333,11.1265538462,24.2889333333,10.0382,8.39503703705,35.1249333333,9.82719999999,11.2150333333,25.3472666667,6.1379
370.74,8.8013,30.8322666667,11.1025538462,24.333,10.0396,8.36111851853,35.1844666666,9.8634,11.2032888889,25.3484,6.08566666667
371.10,8.8417,30.9179333334,11.1508307692,24.4252666667,10.0794,8.36013827161,35.2881333333,9.94893333334,11.2558,25.4103333333,6.07263333333
371.46,8.76246666667,30.9084666667,11.0550666667,24.3941666666,9.97933333333,8.30869876543,35.2566666667,9.88526666667,11.1781111111,25.4678,5.98746666667
371.83,8.79643333334,31.0438,11.0932820513,24.4364,9.9688,8.32566419754,35.4174666667,9.91146666665,11.2067222222,25.5886666667,5.97733333333
372.19,8.80713333333,31.1973333333,11.1939384615,24.5342666667,10.0026,8.36406913579,35.6818,9.93746666668,11.2215555555,25.6641333333,5.95813333333
372.55,8.8081,31.3139333333,11.2339948718,24.6061,9.9912,8.36579259259,35.7886,9.92906666665,11.2493777778,25.7959333333,5.9831
372.92,8.85256666667,31.4066666667,11.3254564103,24.6821,10.0478,8.3957654321,35.8962666667,10.0168,11.3363666667,25.8672666666,6.02596666667
373.28,8.89756666667,31.5851333333,11.4331230769,24.7917333333,10.1424,8.42935555555,36.0940666667,10.0862,11.3828111111,26.0388666667,6.05543333333
373.64,8.7738,31.5364,11.315,24.7263666667,9.98993333335,8.25824938271,36.0118666667,9.95693333333,11.2480777778,25.9286,5.88156666667
374.00,8.85133333333,31.654,11.3791179487,24.8199,10.0383333333,8.34378024691,36.1424666667,10.0574,11.3015666667,26.0151333333,5.89776666667
374.37,8.88243333333,31.7938666667,11.4337128205,24.9041,10.0616,8.33229382716,36.3188,10.0972,11.3122777778,26.0855333333,5.85926666667
374.73,8.9553,32.0294,11.5384410256,25.0264,10.1141333333,8.36370864197,36.5666,10.1723333333,11.3977777778,26.2637333333,5.9371
375.09,8.94493333333,32.1085333333,11.5256974359,25.0803,10.0652,8.36857530865,36.6287333333,10.153,11.3835444444,26.3605333333,5.9051
375.45,9.13513333334,32.3894666667,11.7780666667,25.2954666666,10.2431333333,8.55515802469,36.9943333333,10.3626,11.5703777778,26.6514666667,6.07846666667
375.81,9.11843333333,32.4750666667,11.8246205128,25.4406333333,10.2688,8.59648641976,37.1922666667,10.4444666667,11.5957888889,26.7213333333,6.09056666667
376.18,9.06083333334,32.51,11.7506615385,25.4893333333,10.199,8.53502716049,37.2564,10.4626666667,11.5433444444,26.7852,6.01803333333
376.54,9.05753333333,32.5344,11.7081333333,25.4575333333,10.1528666667,8.52552098765,37.2784666667,10.4319333333,11.5101666667,26.7861333333,5.9481
376.90,9.13093333334,32.6395333333,11.8158410256,25.5740333333,10.2281333333,8.57343950617,37.3986666667,10.5232666667,11.5824777778,26.9114,6.01706666667
377.26,9.11683333333,32.6544666667,11.7812512821,25.5835333334,10.1879333333,8.57104444445,37.4156,10.5235333333,11.5821111111,26.9326666667,5.99183333333
377.63,9.08339999999,32.7429333333,11.7774717949,25.5603,10.2048,8.56722222221,37.5468,10.5196666667,11.5887,27.0503333333,5.96023333333
377.99,9.03656666666,32.7759333333,11.7425487179,25.5523,10.1984,8.51967160493,37.6226,10.4743333333,11.5812,27.0832666667,5.93886666667
378.35,9.0177,32.8424,11.7490461539,25.5458333333,10.1958666667,8.52413333334,37.6840666667,10.485,11.5761222222,27.1782,5.95903333333
378.71,8.99396666667,32.8688666667,11.7163897436,25.5307666667,10.1523333333,8.53774814815,37.6465333333,10.5057333333,11.5468444444,27.2204,5.90996666667
379.07,9.00963333333,32.9480666667,11.7449641026,25.5716,10.1746666667,8.55282962963,37.7955333333,10.5359333333,11.5911666667,27.279,5.9089
379.44,8.928,32.8448,11.6338153846,25.5508,10.1536666667,8.48716790123,37.7392666667,10.4828,11.5201666667,27.2145333333,5.86653333333
379.80,8.9919,32.8954666667,11.6793948718,25.6069333333,10.2163333333,8.48698271604,37.8107333333,10.5206,11.5547,27.3112,5.90523333333
380.16,9.08499999999,32.9570666667,11.7731794872,25.6691,10.3131333333,8.57326419754,37.9516666667,10.6042,11.6463,27.4095333333,6.01036666667
380.52,9.01366666666,33.0124,11.7619128205,25.6742666667,10.2896666667,8.53840740741,37.9864666667,10.6282,11.6263555556,27.4633333333,5.95813333333
380.88,8.99013333333,33.1343333333,11.7201794872,25.7183,10.3054,8.54887407407,38.1306666667,10.6442,11.6227666667,27.5522,5.8937
381.24,9.06693333332,33.2886666667,11.8033076923,25.8439,10.3952666667,8.63925185186,38.2828,10.7196,11.7158333333,27.7226,5.97903333333
381.61,9.19199999999,33.4356,11.9199948718,26.0026,10.5200666667,8.77482469136,38.419,10.8588,11.8100333333,27.8345333333,6.1189
381.97,9.1854,33.5006,11.9452,26.0054,10.5404,8.77669135802,38.4686,10.8944666667,11.7833444444,27.8854,6.11196666667
382.33,9.17233333333,33.4948,11.9081076923,26.0565333333,10.5371333333,8.77020246913,38.4826,10.9361333333,11.7681222222,27.9081333333,6.09706666667
382.69,9.2422,33.6400666667,12.0012820513,26.2049,10.6330666667,8.83987407407,38.6282,11.0006,11.8352222222,28.0357333333,6.1985
383.05,9.27513333334,33.7314,12.058148718,26.3223333333,10.6753333333,8.88225432099,38.7225333333,11.0612666667,11.8524555556,28.1102666667,6.26836666667
383.41,9.36349999999,33.9399333334,12.1195589744,26.4147333333,10.6954666667,8.90338765433,38.8936,11.1253333333,11.9284888889,28.2680666667,6.28866666667
383.77,9.33176666667,34.0434,12.0956871795,26.4328,10.6686,8.89586666667,39.0044666667,11.0874666667,11.9449777778,28.3278666666,6.25663333333
384.14,9.28323333333,34.1736,12.0640512821,26.4622,10.6414,8.84412345679,39.0424666667,11.0782,11.9290888889,28.4258,6.193
384.50,9.35136666667,34.3229333333,12.1359794872,26.5943333333,10.7472666667,8.8992419753,39.252,11.135,12.0189333333,28.5670666666,6.28706666667
384.86,9.26446666665,34.3264,12.0785692308,26.5686333333,10.6492,8.80225925925,39.2532,11.0477333333,11.9510222222,28.6092666667,6.23016666667
385.22,9.17926666667,34.3988666667,12.0704769231,26.6059666667,10.6083333333,8.72900987653,39.3824666667,11.0306,11.9262666667,28.6099333333,6.1778
385.58,9.1658,34.4871333333,12.0993384615,26.7009,10.6204,8.71441728395,39.5038666667,11.0476666667,11.9389888889,28.7124,6.14953333333
385.94,9.15793333333,34.552,12.1020666667,26.7849,10.6044666667,8.69502222222,39.6069333333,11.0715333333,11.9675222222,28.8094666667,6.1214
386.30,9.1384,34.6584,12.1116974359,26.8523,10.5928666667,8.67474074073,39.7642666667,11.058,12.007,28.8702666667,6.11273333333
386.66,9.07993333333,34.7013333333,12.0457794872,26.8828666667,10.5637333333,8.59474074073,39.8375333333,11.0393333333,11.9763666667,28.9084,6.0417
387.03,9.02396666667,34.8019333333,12.0002153846,26.8781333333,10.5416666667,8.53235555555,39.903,11.0417333333,11.9728333333,28.9942666667,5.96886666667
387.39,8.98556666667,34.8930666666,12.0155179487,26.9445666667,10.5767333333,8.53483703705,39.9985333333,11.0622666667,12.0042666666,29.0703333333,5.9895
387.75,9.01766666667,34.9916,12.0437230769,27.0358333333,10.5976666667,8.55311851851,40.0511333333,11.1121333333,12.0320555555,29.1824666667,6.00536666667
388.11,9.03786666667,35.0346666667,12.0369538462,27.1445666667,10.6087333333,8.58990123457,40.1362666667,11.1605333333,12.0672666667,29.2038666667,6.01596666667
388.47,9.08456666667,35.1865333333,12.0645076923,27.2937666667,10.633,8.6054074074,40.291,11.2314,12.1036666667,29.3390666667,6.01076666667
388.83,9.12453333333,35.1734666666,12.072174359,27.3145666667,10.657,8.62129876544,40.302,11.3274666667,12.1278,29.3018,6.05153333333
389.19,9.21303333334,35.2550666667,12.1066102564,27.4388666667,10.7068,8.67942469135,40.4163333333,11.4576666667,12.1753444444,29.4551333333,6.10176666667
389.55,9.20156666667,35.306,12.0835589744,27.5005333333,10.6882666667,8.65026419753,40.5309333333,11.4726,12.1859888889,29.5613333333,6.08203333333
389.91,9.28070000001,35.4808,12.1673538462,27.6584666667,10.7664666667,8.7247728395,40.7558,11.5718666667,12.2665666667,29.7568,6.1524
390.27,9.3335,35.5248,12.2055128205,27.6992333333,10.7932,8.74174320987,40.7876666667,11.6198,12.2926111111,29.8672,6.16426666666
390.63,9.3645,35.5878666667,12.2451897436,27.715,10.8260666667,8.77577037037,40.8618,11.6596666667,12.3351555556,29.9408666667,6.15853333333
391.00,9.37336666667,35.6383333333,12.2837025641,27.8028666667,10.8202,8.79932098765,40.9580666667,11.6837333333,12.3442555555,30.0024,6.18076666667
391.36,9.43883333333,35.7186,12.3462666667,27.8798,10.8275333333,8.85057283951,41.0602,11.7245333333,12.3714444444,30.0896666667,6.20656666667
391.72,9.46906666667,35.7700666667,12.4108410256,27.9334333333,10.8706,8.89637283951,41.1492666667,11.8098,12.4251777778,30.1506666667,6.248
392.08,9.54496666667,35.8808666667,12.4894820513,27.9932666667,10.9148666667,8.90151358025,41.2826,11.8497333333,12.4661555556,30.2850666667,6.28093333334
392.44,9.49733333335,35.8779333333,12.4602769231,27.9593666666,10.8797333333,8.86733333334,41.2752666667,11.8357333333,12.4398666667,30.2820666667,6.25256666667
392.80,9.5189,36.0198666667,12.5214,28.0885,10.9315333333,8.91106666667,41.4454666667,11.8707333333,12.4865444445,30.4817333333,6.26336666667
393.16,9.51723333333,36.0726666667,12.5620769231,28.0899666667,10.9496,8.92848641975,41.4892,11.8652666667,12.5159777778,30.547,6.2417
393.52,9.59420000001,36.1962666667,12.6217333333,28.1424666667,11.0076666667,8.99253580247,41.5612,11.9421333333,12.5808111111,30.6117333334,6.27436666667
393.88,9.60550000002,36.2506666667,12.6341487179,28.1591666667,11.0247333333,8.99007160495,41.5758,11.9910666667,12.5932222222,30.6467333333,6.29283333333
394.24,9.70216666666,36.4642666667,12.7294615384,28.3234,11.1266666667,9.08530617284,41.7964666667,12.1286666667,12.6985222222,30.8192666667,6.35713333333
394.60,9.7316,36.5234,12.7835589744,28.392,11.1212666667,9.08433827161,41.8658666667,12.1605333333,12.6980888889,30.8890666667,6.3777
394.96,9.74149999999,36.6206,12.7954205128,28.4115666667,11.1598666667,9.08295061729,41.9653333333,12.194,12.6942777778,30.9758666667,6.35663333333
395.32,9.71946666669,36.6632,12.797851282,28.4432666667,11.1994,9.06456543211,42.0541333333,12.2487333333,12.7063111111,31.0595333334,6.35713333333
395.68,9.69526666666,36.7268,12.7927384615,28.4729,11.1801333333,9.00676790123,42.1227333333,12.2252,12.6618333333,31.1332666667,6.32243333334
396.04,9.65516666667,36.8413333333,12.7906820513,28.5295,11.1907333333,9.00657037037,42.2098,12.2399333334,12.6615555556,31.1881333333,6.2989
396.40,9.693,36.9152666667,12.8418102564,28.6022333333,11.2322,9.03526172839,42.2763333333,12.2858,12.6682222222,31.2702,6.33176666667
396.76,9.74839999999,37.0654,12.894225641,28.7200666667,11.2798,9.08048148148,42.4582,12.3516,12.7082555555,31.3913333333,6.3492
397.12,9.78136666666,37.1981333333,12.8879897436,28.8194,11.3114,9.08246666667,42.6012666667,12.3821333333,12.7130555556,31.4632666667,6.37356666667
397.48,9.69033333333,37.1796,12.829825641,28.8212666667,11.2366,8.99853333333,42.6376,12.3268,12.6221444444,31.4707333333,6.30446666667
397.84,9.64860000001,37.1958,12.7855179487,28.7898,11.1885333333,8.93577777778,42.6564,12.2551333333,12.5739777778,31.4590666667,6.24803333333
398.20,9.53489999999,37.1702666667,12.6987230769,28.7505333333,11.1148666667,8.87001234568,42.6652666667,12.1592666667,12.4873888889,31.4422666667,6.1824
398.56,9.51223333333,37.2742666667,12.7036974359,28.8131666667,11.1220666667,8.89630864197,42.7740666667,12.1974666667,12.5234888889,31.5223333333,6.18616666667
398.92,9.56036666665,37.3283333333,12.7253128205,28.9188,11.1582,8.95025432099,42.8716666667,12.2672666667,12.5939222222,31.6247333333,6.21963333333
399.28,9.57400000001,37.4554,12.7298205128,28.9777333333,11.1538666667,8.96187901234,42.9862,12.3008666667,12.5946444445,31.6832666667,6.18246666667
399.64,9.59846666666,37.5476,12.7454307692,29.0564333333,11.1818,9.01022962963,43.0841333333,12.3558666667,12.6438333333,31.7840666667,6.2149
400.00,9.56923333332,37.5662,12.7336615385,29.0551666667,11.1513333333,8.9925234568,43.1162666667,12.3622,12.6404444445,31.8071333333,6.1885
400.36,9.57739999999,37.6541333333,12.7662666667,29.1633666667,11.1596,9.02250123456,43.2944,12.3862666667,12.7053111111,31.9402,6.17603333333
400.72,9.56220000001,37.6688,12.7492461538,29.1717,11.1378666667,8.99708148148,43.2783333333,12.3777333333,12.6978,31.9334,6.1741
401.08,9.51006666667,37.6653333333,12.7347025641,29.1577,11.1276666667,8.97595061729,43.2925333333,12.3824666667,12.6884222222,31.9668,6.1385
401.44,9.59663333333,37.8014,12.8076307692,29.2960666667,11.2126,9.06152098765,43.4248,12.5043333333,12.8000777778,32.1182,6.19893333333
401.80,9.63483333333,37.8653333334,12.8591230769,29.3818666667,11.2365333333,9.1151234568,43.5145333333,12.5805333333,12.8521111111,32.2562666667,6.2193
402.16,9.71233333332,37.9590666667,12.9441948718,29.4738,11.2924666667,9.17138271605,43.608,12.684,12.9328444445,32.3532666667,6.2596
402.52,9.77426666667,38.0644,12.970625641,29.5576,11.3540666667,9.19261728395,43.7024,12.7578,12.9618,32.4442666667,6.27856666667
402.88,9.81110000001,38.1139333333,13.0343435897,29.6027666667,11.3977333333,9.21119506173,43.7283333333,12.7854666667,13.0038888889,32.4840666667,6.3346
403.24,9.82736666667,38.1426,13.0251282051,29.6524,11.4102666667,9.1948962963,43.7618666667,12.7872,13.0049777778,32.5595333333,6.34443333333
403.60,9.82013333333,38.1974,13.042051282,29.7049666667,11.4051333333,9.18971358024,43.8158666667,12.8191333333,12.9856333333,32.6193333333,6.32926666667
403.95,9.93460000001,38.3148,13.1183641026,29.8326333333,11.4923333333,9.26693086419,43.9644,12.9153333333,13.0710888889,32.7888666667,6.40623333333
404.31,10.0015333333,38.414,13.1708461539,29.8812666667,11.5562,9.30229876543,44.0590666667,12.989,13.1154111111,32.8724,6.46136666667
404.67,9.98423333334,38.4286666667,13.1604358974,29.874,11.5776666667,9.28968395062,44.0749333333,13.0048,13.1072666667,32.9092,6.4453
405.03,10.095,38.5817333333,13.2645794872,30.0299666667,11.6468666667,9.38806666666,44.2052666667,13.13,13.2284111111,33.0656666667,6.51336666667
405.39,10.1173,38.6185333334,13.2881230769,30.0401666667,11.6526,9.40558271605,44.245,13.1610666667,13.2389111111,33.0859333333,6.52673333333
405.75,10.1746333334,38.7736,13.3515589744,30.1424,11.74,9.46060493828,44.3819333333,13.2377333333,13.2925666667,33.1726666667,6.56023333333
406.11,10.1792666667,38.8697333333,13.3534615385,30.2147333333,11.7693333333,9.47017283951,44.4945333333,13.2725333333,13.3008666667,33.2643333333,6.55316666667
406.47,10.199,38.8946666667,13.3657128205,30.2624333333,11.7759333333,9.49309629629,44.5739333333,13.2916666667,13.3095888889,33.3299333333,6.55
406.83,10.1003,38.9300666667,13.2826102564,30.2275666667,11.6980666667,9.41123950618,44.6016666667,13.25,13.2209666667,33.3339333333,6.443
407.19,10.0736333333,39.0147333333,13.2932820513,30.2880666667,11.7032,9.42143456791,44.7086,13.2714666667,13.2328222222,33.3985333333,6.40866666667
407.55,10.0879666667,39.1013333333,13.3105076923,30.3518333333,11.7503333333,9.45219012345,44.8048,13.3035333333,13.2887555556,33.4718,6.41496666667
407.90,10.0455333333,39.154,13.3148564103,30.3859,11.7322,9.44421728395,44.866,13.3184666667,13.2877888889,33.5098666667,6.382
408.26,9.9806,39.1573333333,13.2609384615,30.3984333333,11.6934666667,9.39759012345,44.8854666667,13.2915333333,13.2579777778,33.5234666667,6.3057
408.62,9.9799,39.254,13.270148718,30.4550666667,11.6560666667,9.38957037037,44.9985333334,13.2974,13.2513222222,33.5992666667,6.2495
408.98,9.92753333335,39.2867333333,13.2196666667,30.4656,11.6376666667,9.34549629629,45.0777333333,13.2595333334,13.1867,33.6267333333,6.1967
409.34,9.89493333334,39.362,13.1983948718,30.4913,11.6142,9.31354320987,45.1380666667,13.2260666667,13.1685555556,33.6812666667,6.14036666666
409.70,9.82670000001,39.3738666667,13.1291641026,30.5074666667,11.5388,9.25165432098,45.1999333333,13.2048,13.1306555556,33.7126666667,6.07656666667
410.06,9.79576666667,39.3565333333,13.1220102564,30.4751333333,11.4846,9.20512592593,45.1634666667,13.1812,13.1046,33.7031333334,6.0561
410.42,9.75579999999,39.4004,13.1000461538,30.4833333333,11.4446,9.17448148149,45.2097333333,13.1600666667,13.0996,33.7326,6.0422
410.77,9.81640000001,39.4954666667,13.141451282,30.5777,11.4722,9.2261382716,45.3098,13.2271333333,13.1529777778,33.8614,6.0678
411.13,9.86646666665,39.5057333333,13.1586102564,30.5951333333,11.4730666667,9.25600987655,45.3305333333,13.2672,13.1800555556,33.8884,6.09273333333
