wavelength,Back_SalAtom,Belly_SalAtom,Breast_SalAtom,Crissum_SalAtom,Crown_SalAtom,DorTail_SalAtom,Rump_SalAtom,Throat_SalAtom,WingTip_SalAtom
794.55,18.0834,48.5200666667,42.5036666667,47.2342,16.555,11.5636977778,21.4604666667,7.74380000001,16.6180666667
794.86,17.8786666667,48.1976666667,42.3087333333,47.0841333333,16.3570666667,11.5158222222,21.7134,7.73686666667,16.6931333333
795.16,17.8832666667,48.7688,42.4964666667,47.5718666667,16.1265333333,11.3514844445,21.8734666667,7.5766,16.8125333333
795.47,17.7696,49.0476666667,42.5654666667,47.5315333333,15.938,11.1655511111,21.7832,7.44893333333,16.8610666667
795.78,17.4636,49.0717333333,42.4246666667,47.3421333333,15.5247333333,10.9398177778,21.2828,7.07966666667,16.759
796.09,17.6450666667,48.9448666667,42.3981333333,47.578,15.8465333333,11.3920888889,21.9088,7.66439999999,16.8826666667
796.40,18.2222,49.2997333333,42.748,48.1194666667,16.4061333333,11.98532,22.5854,8.19593333333,17.5532666666
796.70,18.9557333333,49.7944666667,43.293,48.6748,17.3495333333,13.1550888889,23.5719333333,9.20859999999,18.6392
797.01,19.7988,50.1333333333,43.6725333333,48.9638,18.269,13.7925777778,24.3930666667,9.78246666667,19.3357333333
797.32,19.6941333334,49.5178666667,43.0276,48.1408666667,18.1408666667,13.57768,24.3996666667,9.52706666666,19.2073333333
797.63,19.549,49.0796,42.8173333333,48.1358,18.1729333333,13.3937511111,24.4258666667,9.3398,19.47
797.93,18.8781333333,48.5025333334,42.3614666667,47.5304666667,17.5868666667,12.8982755555,23.7886666666,8.615,19.0845333333
798.24,18.7399333333,48.6579333333,42.3376666667,47.5420666667,17.013,12.5756311111,23.2131333333,8.34546666667,18.7832
798.55,18.5486,48.3938666667,42.4334,47.1455333333,16.9521333333,12.5940933333,23.0913333333,8.08906666666,18.8001333333
798.85,19.2395333333,49.0939333333,43.0960666667,47.6743333333,17.8584666667,13.2003066667,23.7740666667,9.00693333333,19.5349333333
799.16,20.0578666667,49.5845333333,43.4492666667,47.8116,18.5023333334,13.9242044444,24.4058,9.74886666665,20.2802
799.47,20.0196666667,50.0122666667,43.736,48.0603333333,18.4037333333,13.5684355556,24.0968666666,9.34533333332,20.173
799.78,19.5974,49.9118,43.4667333333,47.4013333333,17.7409333334,12.9564355555,23.4465333333,8.75486666666,19.2754666667
800.08,19.3156,49.379,43.1482666667,46.8898,17.1661333333,12.4992577778,22.8389333333,8.43606666667,18.9657333333
800.39,19.1152,49.7840666667,43.1954,47.2183333333,16.6534666667,12.4,22.5604666667,8.0198,18.6574
800.70,19.8573333333,50.7956,44.2029333333,48.0463333333,17.3408,13.0967688889,23.2091333333,8.64386666667,19.4765333333
801.00,20.1666,51.5214,44.7096666667,48.4731333334,17.7097333333,13.5544622222,23.3712,8.9194,19.6182666667
801.31,20.1996,51.5156666667,44.5956666667,48.2631333333,17.7292666667,13.7536888889,23.1661333333,9.08306666667,19.7897333333
801.62,20.7281333333,52.0603333333,45.1024666667,48.4734666667,18.5814,14.30632,23.7702,9.74646666667,20.1564666667
801.92,21.1366,52.6446666667,45.3715333333,48.8251333333,18.8469333333,14.5402933333,24.1312666667,10.2841333333,20.2731333333
802.23,21.2212,52.6615333333,45.3844,48.8593333333,18.4179333333,14.6649333333,24.3296666667,10.0971333333,20.2054
802.54,21.2504666667,52.509,45.2391333333,49.2448,18.8548,14.9196888889,24.5754,10.5006666667,20.5587333333
802.84,21.4766,52.3062666667,45.4621333333,49.4755333333,18.8732,15.1566177778,24.7516,10.8576,20.9047333333
803.15,22.2809333333,52.6848,46.1886,50.338,19.8350666667,16.0171244445,25.5894,12.0912666667,22.1764666667
803.46,22.3078666667,53.1824666667,46.5436,50.9249333333,20.0055333333,15.9035822222,25.8563333333,12.3610666667,22.1738
803.76,22.6420666667,53.5628666667,47.0528666667,51.1838,20.5373333333,16.3790711111,26.2972,13.0198666667,22.7036
804.07,23.0422,52.9818666667,46.7819333333,50.8182,20.6808666667,16.8796533333,26.5788666667,13.7232,22.7896
804.38,23.4414666667,52.6526,46.4505333333,50.6644666667,20.6428666667,17.1703288889,26.737,14.0951333333,23.0362
804.68,23.4018666667,52.5444,46.5024,50.671,20.2244666667,16.7229511111,26.2778,13.6019333333,22.3555333334
804.99,22.6884666667,51.336,45.7252,50.0082,19.5265333333,16.3329777778,25.7959333333,12.7944666667,21.6815333333
805.30,22.9013333333,51.075,45.5968666667,50.1351333333,19.9026666667,16.5107466667,26.0506666667,12.7823333333,21.9934666667
805.60,23.2077333333,51.5082,46.1420666667,50.6776666667,20.1912666667,16.5027155556,26.2732,12.9289333333,22.0
805.91,22.8564666667,51.5308666667,46.0842666667,50.4493333333,19.6284666667,15.9217111111,25.9068,12.2628666667,21.3478666667
806.21,22.2978666667,50.8914666666,45.1218,49.4352666667,19.4297333333,15.6947244445,25.4763333333,11.7496666667,20.9523333333
806.52,21.7047333333,50.4248,44.2587333333,48.9901333333,18.8859333333,15.0453688889,24.8271333333,10.8242666667,20.1800666667
806.83,21.1405333333,50.0766666667,43.6369333333,48.4199333333,18.3488666667,14.6101866667,24.329,9.99713333335,19.688
807.13,20.6798666667,49.3573333333,43.1648666667,48.0263333333,17.7548666667,14.0839377778,23.6962,9.46013333333,19.1772666667
807.44,19.4390666667,49.5972,43.0796666667,48.0453333333,16.7651333333,12.6425866667,22.8768,8.14086666666,18.2930666667
807.74,18.2041333333,49.0836666667,42.38,47.2571333333,15.7934,11.0504533333,21.8267333333,6.66666666667,17.0786666666
808.05,17.9027333333,49.6131333333,42.6655333333,47.3844666667,16.1422666667,11.0131688889,22.1099333333,6.81026666667,17.3408
808.35,18.9292666667,51.4852,43.8942,48.9802,17.5652666667,11.8246666667,23.0401333333,7.99873333334,18.362
808.66,19.4754666667,52.0089333333,44.2354666667,49.3474666667,18.0743333333,12.4610933333,23.2821333333,9.11686666667,18.6052666667
808.97,19.5713333333,51.6379333333,44.3186666667,49.0722666667,18.3302,13.0437866667,23.231,9.61606666668,18.8228666667
809.27,19.1592666667,51.7046666667,44.4488666667,49.3544,17.8219333333,12.6407866667,22.9924666667,9.5002,18.5435333333
809.58,18.9770666667,52.195,45.0338666667,49.9119333333,17.1749333333,12.1557644444,23.0623333334,9.51900000001,18.1098
809.88,18.4172666667,51.7918,44.6933333334,49.702,16.8345333333,11.9765466667,22.6926666667,9.31826666667,17.6362
810.19,18.7108666667,51.8579333333,45.1222666667,49.8794,17.0906666667,12.3207822222,23.0057333333,9.94146666666,18.0146666667
810.49,19.1032666667,52.3114666667,45.5682666667,50.1842,17.4418,12.5487288889,23.6288666667,10.5248666667,18.8739333333
810.80,20.0957333333,52.1095333333,45.5726666667,50.3315333333,18.0102666667,13.6621066667,24.1231333333,11.3641333333,19.7403333333
811.10,20.6243333333,52.5842,46.2989333333,50.9262,18.2103333333,14.2648577778,24.5576,11.8418,20.0139333334
811.41,22.0091333333,53.2222666667,47.2088666667,51.8317333333,19.0963333333,15.0957955556,25.7976666667,12.8814666666,21.0706
811.71,22.4516666666,53.3612666666,47.7416,51.7314666667,19.2974666667,15.2998311111,26.2802666667,13.1014666667,21.4542
812.02,21.3948,52.8469333333,47.1387333333,51.1802,18.0113333333,14.3128444445,25.5078,11.7094666666,20.9084666667
812.32,20.333,52.204,45.9933333333,50.5682666667,16.8077333333,12.7123511111,24.5314,10.5682666667,20.1809333333
812.63,20.4916,52.0607333333,45.7557333333,50.4410666667,16.8690666667,12.6737777778,24.418,10.4484,20.0722666667
812.93,21.0722,52.8082,46.5500666667,50.9554666667,17.7679333333,13.2546622222,24.8358666667,10.9701333333,20.6200666667
813.24,21.8497333333,53.1738,47.2398666667,51.0699333333,18.4838,13.9147377778,25.6438,11.672,21.5233333334
813.54,21.0803333333,52.3777333333,46.3727333333,50.2903333333,17.2950666667,12.9486711111,24.6968666667,10.3785333333,20.8306
813.85,20.0596,51.555,45.3722,49.6578,16.4657333333,12.0468177778,23.936,9.27833333334,19.6280666667
814.15,19.2709333333,51.3941333333,45.3364,49.4777333333,16.0240666666,11.4718133333,23.5926666667,8.97406666667,19.0681333333
814.46,19.1378666667,51.0666666667,45.3660666667,49.5206,16.5218,11.4737111111,23.7978666667,9.26059999999,19.4276
814.76,18.8506,50.8787333333,44.6275333333,49.5292,16.2256,11.3845822222,23.5818,8.82459999999,19.607
815.07,17.605,50.0226,43.2282,48.7088,14.512,9.92485333332,21.9818666667,7.04953333333,18.3633333333
815.37,18.0200666667,50.0408666667,43.1886666667,48.5798666667,14.9350666667,9.93779555557,21.9650666667,7.33413333333,18.0942
815.68,18.4899333333,50.3352,43.1968666667,48.8544666667,15.4696666667,10.4880088889,22.092,7.22646666667,18.0332
815.98,18.3424,49.4654,42.6336666667,48.0301333333,15.6512666667,10.5289155556,22.16,7.03973333333,17.9692666667
816.29,17.1994666667,48.6536666667,41.8504666667,47.6529333333,14.4853333333,9.36643555555,21.3174,5.65173333333,17.0555333333
816.59,16.1695333333,48.2988666667,41.3709333333,47.0874,13.4783333333,7.93951111111,20.5514,4.58466666667,15.6982666667
816.89,17.7115333333,49.6376,42.5799333333,48.3866,14.9964666667,9.19636444445,22.0967333333,5.80666666667,16.5031333333
817.20,17.4024,49.8416666667,42.661,48.6870666666,14.53,8.88557333333,22.1259333333,5.2726,15.9522
817.50,17.1116666667,49.4524666667,42.1972,48.2889333333,14.5311333333,8.52346222223,22.0328,4.9624,15.8590666666
817.81,16.2496,49.298,41.5259333333,47.9482666667,13.2925333333,7.55645777778,21.2343333333,3.764,14.8049333333
818.11,15.1752666667,48.5807333333,40.6293333333,46.8436,12.1534666667,6.90037777777,20.2621333333,3.00226666667,13.4644
818.41,15.4533333333,48.6366,40.8755333333,47.1858,12.2827333333,7.27795111111,20.6691333333,3.70853333333,13.4647333333
818.72,15.6254666667,49.145,41.14,47.6688,12.6253333333,7.64927555555,21.2122666667,4.05646666667,14.0172
819.02,15.8186,49.0398666667,41.4049333333,47.4950666667,12.7288666667,8.03344000001,21.7184666667,4.6964,14.1170666667
819.33,16.4744,49.5547333333,42.2711333333,48.1184,13.6114666666,9.00523555554,22.3166,5.6298,14.9974666667
819.63,17.2644,49.8385333333,42.3211333333,48.1544,14.3151333333,9.94092888888,22.7574666667,6.30913333333,15.6281333333
819.93,17.8855333333,50.2827333333,42.8488,48.6344666667,15.0185333333,10.97608,23.3296666667,6.71066666667,16.2922666667
820.24,17.782,50.3994666667,42.8534666667,48.5054,15.0824666667,11.19556,23.2547333333,6.7716,16.4768666667
820.54,18.0531333333,50.0476,42.5702,48.1363333333,15.4878666667,11.4199155555,23.1498,7.06933333333,16.7576666667
820.85,18.6521333333,50.7922666667,43.1532,48.6796666667,16.0115333334,11.9425066667,23.6128666667,7.28533333333,17.2224
821.15,19.1736666667,50.9264,43.479,49.0051333333,16.479,12.5187111111,24.1378666667,7.9178,17.8348
821.45,19.7336666667,51.3044,43.9669333333,49.4894,17.1874,13.0979155556,24.7034666667,8.47653333333,18.4228
821.76,19.8375333333,51.2976,43.9733333333,49.3584,17.4001333334,13.3237777778,24.8730666667,8.51533333334,18.5804
822.06,19.9615333333,51.2646,44.1088666667,49.3742666666,17.4550666667,13.50232,24.8844,8.5914,18.7254
822.36,20.0216,51.2337333333,44.0948,49.4409333333,17.5406666667,13.6289244445,24.9064,8.59119999999,18.883
822.67,19.9748666667,51.2322666667,44.0616666667,49.4242666667,17.4014666667,13.547,24.7710666667,8.47986666667,18.8088
822.97,20.1721333333,51.3346,44.2323333333,49.5618666667,17.5614,13.6551777778,24.9232,8.60740000001,18.9422
823.27,20.1928666667,51.327,44.2216666667,49.5462666666,17.4844666667,13.5349644445,24.8601333333,8.58599999999,18.961
823.58,20.3185333333,51.2736666667,44.2244666667,49.7034666667,17.6260666667,13.6006666667,24.9085333333,8.63686666667,19.0541333333
823.88,20.5378666667,51.4818666667,44.4617333333,49.9703333333,17.8042,13.7724488889,25.1322,8.7314,19.2867333333
824.18,20.4115333333,51.179,44.2572666667,49.782,17.6992666667,13.6969377778,24.9814666667,8.71720000001,19.2232666667
824.49,20.3650666667,51.1482,44.1020666667,49.5154,17.7681333333,13.8150444445,24.9509333333,8.70973333333,19.1924666666
824.79,19.9723333333,50.851,43.7336,49.0780666667,17.4108,13.4852088889,24.4233333333,8.31706666667,18.8379333333
825.09,20.0150666667,50.857,43.7115333333,49.2655333333,17.3710666667,13.4378444445,24.2848666667,8.33326666667,18.9434
825.39,19.8285333333,50.7644666666,43.5718666667,49.238,17.1416,13.0160444445,24.0698,8.00566666667,18.7097333333
825.70,19.7902666667,51.1256,43.8247333333,49.3303333333,17.1289333333,13.0069911111,24.1054,8.01313333333,18.7706
826.00,20.2398,51.5348666667,44.0964666667,49.7290666667,17.7618666667,13.44904,24.7234,8.50006666667,19.2656666667
826.30,20.3087333333,51.5168,44.0735333333,49.7608666667,17.9025333333,13.6007466667,24.8095333333,8.716,19.5471333333
826.61,20.1575333333,51.2755333333,43.9582666667,49.6112,17.9701333333,13.69532,24.8476666667,8.68913333334,19.6747333333
826.91,20.1229333334,51.3357333333,44.0824,49.489,17.8128,13.6486444445,24.897,8.73606666667,19.7464666667
827.21,20.1666666667,51.6536666667,44.5260666667,49.7421333333,17.9194,13.7855333333,25.0520666667,8.96100000001,19.9140666667
827.51,20.0372666667,51.5683333333,44.4366,49.6491333334,17.799,13.5201466667,25.024,8.79320000001,19.7554666667
827.82,20.2102666667,51.8567333333,44.7588,50.0926,17.9704,13.2793111111,25.1044666667,8.74893333334,19.7539333333
828.12,20.4869333333,52.09,45.0869333333,50.3592666667,18.1072666667,13.3127466667,25.4550666667,9.0144,20.1247333333
828.42,20.5611333333,52.1616,45.5196,50.6289333333,18.2854666667,13.4798488889,25.6182666667,9.34006666666,20.1819333333
828.72,20.6652666667,52.4130666667,45.8589333333,50.9699333333,18.5998,13.9858355555,25.9152666667,9.6258,20.5229333333
829.02,20.7824666667,52.3615333333,45.7520666667,51.0968666667,18.9532666667,14.2677244444,26.2021333333,10.1144,20.7858666667
829.33,20.1267333333,52.0413333333,45.7075333333,50.6897333333,18.5533333333,13.9042533333,25.8858666667,9.65526666666,20.5034666667
829.63,19.7733333333,52.1912,45.9599333333,50.9910666667,18.4267333333,13.8562044445,25.8578,9.62666666667,20.4354666667
829.93,20.3918,52.8042,46.5393333333,51.9764,19.1133333333,14.3757644445,26.5343333333,10.4434666667,21.0581333333
830.23,21.0717333333,53.1548,47.0449333333,52.8236666667,20.2153333334,15.51224,27.6910666667,11.7048666667,22.1434
830.54,21.4306666667,53.1211333333,46.8734,52.9644666667,20.5588,15.8209288889,27.8681333333,12.1094666667,22.498
830.84,22.1124,53.8021333333,47.3668666667,53.8541333333,21.3656,16.7893555556,28.4722666667,13.1308,23.4201333333
831.14,21.8948,53.1125333333,47.2248,53.5425333333,21.0288,16.92992,28.0906666667,13.1590666667,23.4177333333
831.44,21.2048,52.1916666667,46.3052666667,52.8284666667,19.9024,16.3645733333,27.3952666667,12.3179333333,22.4326
831.74,20.7559333333,51.5693333333,45.1108666667,51.5365333333,19.1947333333,15.7443733333,26.6667333333,11.3996666667,21.9008
832.04,20.3192666667,51.1282666667,44.4512666667,50.7109333333,18.8150666667,15.3107022222,26.4193333333,11.1953333334,21.3858666667
832.35,19.2426,50.7844,44.0782666667,50.052,17.7234666667,13.8509866667,25.5482,9.67586666667,20.3019333333
832.65,18.6323333333,50.1854666667,43.0829333333,49.2535333333,16.7316,12.81,24.6128,8.89640000001,19.3972666667
832.95,18.2205333333,49.4879333333,42.5174666666,48.3897333333,16.25,12.1525333333,24.223,8.22046666667,18.9236666667
833.25,18.0024666667,49.6545333333,42.5592,48.0482,15.9592,11.93792,23.92,7.84426666667,18.6683333333
833.55,17.6118666667,49.3947333333,42.376,47.4843333333,15.3734,11.2186844444,23.0115333333,6.88933333333,17.8546
833.85,17.4965333333,49.1428,41.9449333333,47.0454,15.3251333333,11.17248,22.8784,6.8892,17.5122
834.16,17.1921333333,48.6076666667,41.4920666667,46.2102,15.0058666667,10.9600488889,22.4472,6.57073333333,17.0809333333
834.46,16.8539333333,48.5813333333,41.2430666667,45.7362666667,14.7384666667,10.7704,22.208,6.07993333333,16.8693333333
834.76,16.9246,48.8649333334,41.4762,45.9484,15.0792666667,10.8536711111,22.2856,6.13493333334,17.0753333333
835.06,16.9284,49.0085333333,41.7686666667,46.139,15.3742,10.8733644444,22.3830666667,6.38206666666,17.2624666667
835.36,16.6928666667,48.9663333333,41.7828,45.8693333333,15.1335333333,10.3791733333,21.9623333333,5.85193333333,16.899
835.66,17.326,48.8718666667,41.8847333333,45.9702666667,15.6081333333,10.9861555556,22.0288666667,6.36493333334,17.2006
835.96,18.2804,49.7831333333,42.5971333333,46.7524,16.3388,11.8688933333,22.5769333333,7.27193333333,17.8265333333
836.26,18.4976666667,50.2458,42.7727333333,46.8544666667,16.3268,12.1469377778,22.4744,7.45653333334,17.8126
836.57,18.2196666667,49.785,42.2040666667,46.5091333333,15.7432,12.0217333333,22.1919333333,7.36306666667,17.2148666667
836.87,17.9613333333,49.4460666667,41.6256666667,46.1228666667,15.4834,12.1106222222,22.0059333333,7.52526666667,17.0894666667
837.17,18.7648,51.0293333333,42.8890666667,47.3818,16.3163333333,13.0433866667,22.9613333333,8.50120000001,18.0281333333
837.47,19.351,52.1474,44.0464666667,48.8461333333,16.5384666667,13.5822355556,23.6938666667,8.79013333334,18.6218666667
837.77,19.8548666667,52.292,44.251,49.1250666667,16.9356666667,14.0293155555,24.4046666667,10.0725333333,19.2573333333
838.07,20.3523333333,52.5935333333,44.5354666667,49.5552,17.9041333333,14.9092666667,24.8436666667,11.3696,19.8678
838.37,21.0124666667,52.9928,44.9372666667,50.206,18.5662666667,15.98336,25.681,12.4014,20.6182666667
838.67,21.4764,53.8286666667,45.3827333333,51.5085333333,18.8352666666,16.7856622222,26.7583333333,13.4067333333,21.3019333333
838.97,21.3238666667,54.9313333333,45.702,52.312,19.0828,16.5257955555,27.2056666667,13.2576666667,21.7493333333
839.27,21.2324666667,53.7534666667,45.294,51.9140666667,18.9169333333,16.6859644444,26.6853333333,12.8852,21.5312666667
839.57,21.7106,53.8603333333,45.9916,52.2794,20.0461333333,17.2698488889,26.8239333333,12.9912,22.2192666667
839.87,22.275,54.7132666667,47.1329333334,52.9976666667,20.9511333333,17.5309555555,26.8344666667,12.7086,22.6946
840.17,23.0929333333,55.5397333334,47.9962666667,53.8048,21.8482,17.8652088889,27.77,13.2956,23.1306
840.47,22.2696666667,53.9790666666,47.4452,53.0675333334,20.2848,17.0123511111,26.7141333333,12.0609333333,22.2411333333
840.77,22.0844666667,52.8357333333,46.601,52.3003333333,19.9528666667,16.7173688889,26.2065333333,11.568,21.6432666667
841.07,22.8126,53.1914,47.197,52.6609333333,21.0606666667,17.6224622222,26.6382,11.5532,22.604
841.37,22.5396666667,51.9866,46.8879333333,51.5343333334,20.7983333333,17.17684,26.5032,11.342,21.9720666667
841.67,22.3744666667,51.7605333333,47.0624666667,50.9588666667,20.2638666667,16.4519155556,26.3014,10.5124666667,21.5930666667
841.97,22.854,50.9478666667,47.0520666667,50.4686,21.1874,16.3152355556,26.0832,11.2394,22.2706666667
842.27,22.968,50.5400666667,47.2669333333,50.0164666667,20.6329333333,16.5048444445,26.2631333333,11.4565333333,22.3130666667
842.57,22.0127333333,49.6398666667,46.8725333333,48.8850666667,20.5717333333,16.0068355556,26.3464,10.6346,22.4586
842.87,22.2854666667,49.2836,46.0154666667,48.3244,20.8763333333,16.4681688889,26.6666,11.6401333333,22.5695333333
843.17,21.9707333333,48.3211333333,44.6594666667,47.0680666667,20.7299333334,16.1703466667,26.2044666667,12.6762666667,22.6886666667
