wavelength,Back_TanRuuf,Belly_TanRuuf,Breast_TanRuuf,Crissum_TanRuuf,Crown_TanRuuf,DorTail_TanRuuf,Patch10_TanRuuf,Patch11_TanRuuf,Rump_TanRuuf,Throat_TanRuuf,WingTip_TanRuuf
229.14,24.9998333334,108.03574359,72.0238333333,44.6429166667,59.8215000001,180.65475,39.5833333332,93.4523333333,46.4285,69.6429166666,37.3213999999
229.52,-47.2221111111,132.741660256,62.1795000003,24.9999583332,41.6666666668,296.794916667,8.33325000017,129.487166666,6.41033333332,53.8461666666,1.98706666675
229.89,-108.134833333,63.781929487,0.595250000075,-47.3215416665,-51.1904166667,184.523833333,-46.4285,70.8332500001,-48.21425,-25.5953333334,-69.583275
230.27,-97.3855277777,33.2202371795,-18.1371666667,-18.3823750003,-52.9410833332,158.8235,-62.2549166667,73.0391666667,-41.1763333333,-69.6079166668,-59.4117166668
230.65,-30.4095277778,40.4857884616,8.77208333333,19.0789166667,-5.70166666668,89.6929166667,-12.5000833333,58.5525833332,9.21041666667,-13.5965,-6.66675833333
231.02,-27.0502777778,38.5988205128,17.857,11.2104583333,6.54766666665,90.476,-3.96824999997,51.7858333333,16.6665833333,-0.79366666665,0.714324999992
231.40,-80.4715555558,1.1656025641,-32.57575,-41.2878333334,-46.9697500001,67.1715833333,-54.5453333333,6.818,-31.56575,-43.68675,-47.525275
231.78,-127.240277778,-36.7866538462,-60.7526666666,-55.7795833332,-70.6989166667,25.53775,-89.7849166667,-28.2258333333,-74.4623333333,-74.7311666666,-88.7901833333
232.15,-347.222361111,-167.307576923,-195.555583334,-206.111166666,-227.777666666,-49.4443333332,-280.0,-178.33325,-249.4445,-248.888916666,-212.944391666
232.53,-268.463861111,-132.692185897,-154.902,-148.529458334,-173.03925,-37.2549166666,-224.509583333,-157.843,-172.549,-202.94125,-146.764708333
232.90,-181.378666667,-102.44525641,-138.580333333,-93.2100416665,-121.604916667,-49.3825833333,-147.53075,-119.135833333,-127.777666667,-152.469,-112.499891667
233.28,-320.972222222,-210.993589743,-266.25,-193.75,-233.333333333,-148.75,-305.0,-267.916666667,-250.416666667,-282.5,-249.5
233.66,-171.464638889,-100.874064103,-137.626416667,-111.868833333,-135.101083333,-80.3031666667,-164.899,-163.888916667,-132.07075,-155.5555,-130.984866667
234.03,-118.371027778,-65.5303141026,-94.3182499999,-74.0530416667,-95.8331666667,-47.53775,-128.409083333,-118.939333333,-89.9621666667,-112.121333333,-83.9394083333
234.41,-76.3667222223,-35.9076474359,-60.7141666667,-48.8095,-68.2540833334,-34.3915,-88.3598333334,-84.7884166667,-58.8625,-65.2116666667,-48.280375
234.78,-56.5767777779,-28.9971153846,-49.0195,-43.9339166666,-59.4364166667,-28.0638333334,-70.7106666667,-75.1226666667,-45.0979166667,-56.8628333333,-30.5881166667
235.16,-37.7371111111,-16.0101474359,-32.5203333333,-23.4248333334,-45.4268333333,-18.6993333333,-49.0853333333,-54.7765,-28.252,-41.9715833333,-13.1200666667
235.54,-22.3509722223,-4.40994230769,-15.1234166667,-10.7254583333,-26.0031666667,-8.79616666667,-30.9413333334,-34.7220833333,-10.8795833333,-24.46,1.24220000001
235.91,-23.9619444444,-5.23178846155,-20.202,-16.5404583333,-33.0806666667,-10.6903333334,-34.3435,-39.7306666667,-9.84858333334,-30.0504166667,1.75084166666
236.29,-11.0883333333,0.203326923067,-10.50125,-7.65583333332,-20.2573333333,-1.2195,-23.0350833333,-24.7965833333,-1.01633333332,-14.4985833333,4.85765833333
236.66,-29.7068333333,-18.168448718,-30.247,-25.6944166666,-42.361,-20.9106666667,-41.2035833333,-44.67575,-19.4443333333,-32.6389166667,-13.2485
237.04,-19.9404722222,-8.67692948718,-18.97325,-20.386875,-33.03575,-11.384,-33.4076666667,-35.5655833333,-10.1190833333,-23.3630833333,-6.01165833335
237.41,-14.5036388889,-3.08426282052,-9.15316666667,-11.5096666667,-27.3906666667,-3.82516666667,-22.60925,-24.795,-8.26499999998,-14.8224166667,2.9305
237.79,-12.8108888889,-3.64056410257,-7.15166666668,-7.61808333335,-24.3160833333,-1.306,-20.2114166667,-20.2735833333,-11.13175,-14.3656666667,2.76096666667
238.17,-10.3228888889,-0.983243589743,-2.13966666668,-4.87049999998,-17.6239166667,1.63291666667,-11.3175,-16.2725,-5.34908333332,-8.5585,5.28156666668
238.54,-10.0156111111,-0.929871794872,-1.40858333334,-2.96374999999,-14.3778333334,1.702,-8.92016666667,-15.78625,-4.04925,-9.38966666666,2.95196666666
238.92,-15.5106944445,-3.86752564103,-3.07608333334,-6.48762499999,-14.5975,-0.726916666667,-9.33999999999,-16.7785,-8.89266666665,-12.1364166667,-0.134341666658
239.29,-11.3682777778,0.894211538464,1.02875,-3.67804166666,-7.25291666668,3.80675,-6.79,-10.5453333333,-3.39508333333,-6.01841666667,4.47005833333
239.67,-7.89761111113,4.97310897434,7.1895,3.37695833332,-2.8865,10.4574166667,-0.218083333332,-4.19391666666,0.490166666683,-0.925999999997,9.05245833333
240.04,-1.48747222221,12.4247051282,12.7504166667,10.5645833333,2.18575,17.0764166667,3.96175,5.10016666667,7.74116666668,6.92158333333,16.1250833333
240.42,0.362472222232,14.334948718,13.40575,11.89625,3.58291666667,17.5524166667,7.488,7.32683333333,12.5605,7.36724999999,18.659325
240.79,4.51977777778,16.9464807692,17.01975,15.148375,6.74441666666,20.2683333334,9.56916666667,10.9463333333,15.71325,12.1466666667,21.93845
241.17,5.34822222222,13.5141153846,15.796,14.847625,5.50375,19.9005,7.40041666667,10.8518333333,15.7648333333,12.0336666667,20.0621833333
241.54,8.40352777776,13.6237371795,15.7435833333,14.3986666667,7.01466666668,18.6974166666,8.70249999999,12.421,18.09075,13.5285833333,20.6855583333
241.92,9.61005555556,13.1972051282,15.1345833333,13.858,7.9155,18.1521666667,9.28491666668,13.2313333334,19.7075,14.1596666667,20.6104833333
242.29,10.3174722222,12.2776858974,13.7661666667,11.471875,6.23358333333,16.9914166667,8.00858333332,12.94375,19.1991666667,12.4243333333,20.3895166667
242.67,8.62319444444,9.94841666666,11.8931666667,9.86025,4.32858333333,15.6350833333,6.95791666667,10.1336666667,17.3745833333,10.5380833333,19.2781333333
243.05,8.34011111112,9.15318589744,11.0176666667,10.677,4.08658333333,15.2245833333,6.6505,9.23491666666,17.96875,9.99591666666,18.1169916667
243.42,6.37758333334,6.97180769231,8.98324999998,9.09791666668,1.35708333333,13.4939166667,5.84866666667,7.81741666666,16.2079166667,7.60700000002,16.4794333333
243.80,5.89905555555,6.4505576923,7.97166666668,8.64975,1.40991666667,12.4908333333,4.08541666667,7.01366666667,15.3109166667,7.39341666667,15.1571833333
244.17,5.82427777777,4.85932692307,7.77774999999,7.66125,1.0215,11.6129166667,3.60216666667,5.60941666667,15.0358333333,6.46958333333,13.5412083333
244.55,6.18111111112,5.03692307693,8.67750000001,8.73804166668,1.6185,11.79425,4.425,5.30308333333,14.7555833333,6.54275,12.34315
244.92,7.44905555556,6.56560256409,11.0025833333,9.77391666666,3.71091666667,13.3300833333,6.2665,6.67333333334,16.146,7.27533333334,13.5888833333
245.30,5.43702777778,5.33871153846,9.38466666668,6.910875,2.1645,10.97725,3.81891666667,4.7155,13.28075,5.02475,12.1753416667
245.67,3.17316666666,3.40355769231,7.16191666667,4.5745,0.118583333333,9.00058333332,0.845083333334,1.201,11.18025,1.60158333333,9.16818333333
246.05,1.86855555556,2.73480769231,6.42824999999,3.80358333333,0.0410833333325,8.05916666666,0.0686666666658,0.260416666667,10.074,0.425,7.87284166667
246.42,3.28983333333,4.62208333333,8.01333333333,5.93316666666,2.26566666667,9.19100000001,1.29283333333,1.48475,11.124,2.24008333333,8.86191666667
246.79,5.18008333333,6.78878846154,9.33158333332,7.71233333333,4.12016666666,9.83058333333,2.57658333333,3.02925,12.46525,3.62108333334,9.79925
247.17,5.75827777778,6.83867307693,9.44300000001,7.12220833333,3.77716666667,9.53908333334,2.17691666667,3.39308333333,12.0251666667,4.04408333333,10.3340583333
247.54,6.74513888889,7.49260897437,10.6034166667,8.18,4.6625,10.1125,3.15958333334,4.03866666666,12.7811666667,5.13291666667,10.9856333333
247.92,6.88752777778,7.4044423077,10.7689166667,7.76475,4.68,9.89341666666,3.39183333333,3.37158333334,12.52,4.50875,11.1191333333
248.29,6.00086111111,6.60269230769,9.41991666666,6.61379166667,4.04708333333,9.00116666665,2.73125,2.57175,11.244,3.419,10.2281666667
248.67,6.12244444444,6.54812820513,9.14825000002,6.41291666667,4.33991666667,9.12783333332,2.69966666666,2.71991666667,11.40975,3.64716666667,11.0382
249.04,5.1125,5.60862820513,7.66866666667,5.75429166667,3.41775,7.84824999999,1.37125,0.928333333334,10.4535833333,2.67916666667,10.1941416667
249.42,5.69136111111,5.65333974359,7.79391666667,6.57745833333,3.842,8.14633333332,2.17975,1.13391666667,11.2175,2.98341666667,10.3521
249.79,8.06141666667,7.77938461539,10.1928333333,8.84916666667,6.97266666666,10.7370833333,5.36275,4.14966666667,13.594,6.19041666667,13.349425
250.17,8.64688888889,7.93825641026,10.22675,9.24387500001,7.76658333334,10.9140833333,5.69241666667,4.22091666666,13.6758333333,7.18758333332,14.2353
250.54,7.37605555556,6.30323076923,9.17058333333,8.127375,6.968,9.85325000001,4.52083333333,3.25866666667,12.0556666667,6.58158333333,13.9051
250.92,7.92113888889,5.74333333333,9.52783333334,8.23508333333,6.40808333333,10.4833333333,4.87633333334,4.00508333333,12.1275833333,7.49016666667,14.630375
251.29,8.3283611111,7.02574358974,10.6769166667,9.59920833333,7.65341666667,11.5885,6.92999999999,5.12149999999,13.4259166667,8.66600000001,14.67725
251.66,5.73230555556,5.39630769231,8.40891666666,7.62108333332,5.01516666667,9.33341666667,4.37875000001,2.66675,11.96975,6.96958333334,12.2892833333
252.04,3.2945,3.25465384616,6.79858333334,5.76283333334,2.99275,7.75008333333,2.71633333334,0.859333333332,10.3744166667,4.88025,9.957
252.41,4.21738888889,3.5748974359,7.93666666666,6.50954166667,3.34233333333,8.50116666667,3.76983333333,1.20566666667,11.0195,6.15075,10.7951166667
252.79,3.13408333333,3.26156410256,7.43283333334,5.67758333333,1.9995,7.50924999998,2.57950000001,0.7175,9.64583333334,5.15874999999,9.44446666667
253.16,2.42783333333,2.31009615384,6.49691666666,4.52166666667,1.38891666667,6.82091666667,1.9445,0.123333333335,9.44450000001,4.59891666668,9.14053333333
253.54,1.59541666667,2.3293974359,6.50558333332,4.36025,2.07558333333,6.89283333334,1.48708333333,-0.0775,8.99941666667,5.04958333333,9.15445833333
253.91,0.183555555555,0.916891025642,5.45583333332,3.67141666667,0.691916666666,4.95283333333,-0.282916666665,-1.80808333333,6.88675,3.38058333333,8.35665833333
254.28,0.65225,1.43888461539,5.82183333333,4.72116666667,0.603333333333,5.65891666667,-0.782666666667,-1.87525,8.02349999999,3.21266666668,8.70824166667
254.66,0.23638888889,1.65405128205,5.19016666666,5.13395833334,0.789833333332,5.80283333333,-0.435250000001,-2.64358333334,8.57524999999,3.1915,7.923975
255.03,-1.56066666667,0.858871794871,4.08608333333,2.95216666667,0.337833333333,3.668,-2.01083333334,-4.955,7.35199999999,1.94666666667,6.632825
255.41,-3.37502777778,-0.902282051282,2.68783333333,0.802833333333,-0.727000000001,1.57208333334,-4.39491666667,-7.99508333332,5.66266666667,0.169,5.851725
255.78,-4.01169444445,-1.97704487179,1.05266666667,-1.30695833333,-1.07025,-0.193083333332,-5.544,-9.91233333332,3.45625,-0.87725,5.196525
256.15,-1.58744444444,0.296057692307,2.13941666667,0.474416666667,0.586750000002,1.34575,-3.7095,-7.12566666666,4.98616666667,2.34633333333,7.15493333333
256.53,-1.05222222222,1.44902564102,3.18966666666,1.51966666667,1.05216666667,1.97041666667,-3.08941666667,-6.31275,5.9285,3.80758333333,7.39321666667
256.90,-0.535888888891,2.47408974359,5.11875000001,1.91941666667,2.43433333333,2.76216666667,-2.49683333334,-4.79091666667,6.55425,4.97816666667,8.26151666667
257.28,-0.919444444443,2.35076282051,4.93275000001,1.72225,2.2475,2.93341666667,-2.87508333333,-4.1155,6.02733333334,4.14483333333,7.57585
257.65,-0.06525,2.5328974359,4.97383333333,1.72529166667,1.51033333333,2.18741666667,-2.77341666667,-4.271,6.39308333333,3.64583333333,7.33470833333
258.02,0.565388888889,3.36655769231,4.80291666667,1.68495833333,1.40991666667,2.61341666667,-2.08633333333,-3.56491666667,7.02658333334,3.66808333333,6.72849166667
258.40,1.27358333333,3.58908333333,5.54574999999,1.82745833333,1.85191666667,3.43083333333,-0.760333333333,-2.26116666666,7.57324999999,4.08383333333,7.01055833333
258.77,0.877999999997,3.51478205128,5.39983333333,1.33895833333,0.88083333333,2.78366666667,-1.07466666667,-2.11408333333,7.71666666667,3.02133333333,6.56009166667
259.15,0.776638888887,2.85225641025,4.74699999999,0.704333333333,0.376416666667,2.60958333333,-1.233,-1.80108333333,7.56466666667,2.09741666667,5.787075
259.52,0.748277777778,2.90546153846,4.52,0.345958333335,0.139916666667,2.75316666667,-1.17066666667,-1.28825,7.6635,1.66375,5.84010833333
259.89,1.78230555555,3.64598717949,5.70466666667,1.37270833333,1.27316666667,3.6815,-0.289000000003,0.01375,8.91116666667,2.18133333333,6.68243333333
260.27,1.68869444444,3.11425,5.46491666666,1.2085,1.02925,3.57241666667,-0.258916666667,-0.537833333332,8.74516666667,1.69333333333,6.53774166667
260.64,1.12588888889,2.51069230769,4.84433333333,0.265124999999,0.766000000002,3.05058333333,-0.995,-0.831416666665,8.31366666667,0.739666666665,6.2967
261.01,0.796444444443,1.70330128205,3.82441666666,-0.352208333333,0.111916666666,2.53416666667,-1.34275,-1.44808333333,7.96475,0.111916666665,5.80508333333
261.39,1.13608333333,1.83611538462,4.275,-0.321958333333,0.164250000001,2.65308333333,-0.696,-1.12283333334,8.20191666667,0.361083333334,6.03560833334
261.76,1.09480555556,2.01983974359,4.611,-0.063916666665,0.599000000001,3.08291666667,-0.053833333335,-0.579083333332,8.50841666666,0.693333333333,6.30649166667
262.13,0.245527777777,1.33913461538,4.10591666667,-0.962083333333,-0.1645,2.66791666667,-0.479166666666,-0.965916666667,8.27608333333,0.15025,5.66961666667
262.51,-1.08777777778,0.812647435897,3.26358333334,-2.11241666667,-1.27133333333,1.60458333333,-1.10875,-1.83716666666,7.52716666667,-0.93025,4.42316666667
262.88,-0.930527777778,0.940064102562,3.65208333333,-2.02841666667,-0.700083333333,2.03283333333,-0.539749999999,-1.73741666667,7.55741666667,-0.565333333332,4.3069
263.25,-1.61644444444,0.918346153847,4.052,-2.01691666667,-0.64175,2.03516666667,-0.384916666667,-2.31925,7.48066666666,-0.467500000001,4.01920833334
263.63,-0.507916666667,1.49826282051,5.346,-0.919000000001,0.491333333335,2.90875,0.609250000002,-1.41508333333,8.00891666667,1.06133333333,4.783775
264.00,-0.960027777778,1.35826923077,4.85091666667,-1.41445833333,-0.29625,3.04325,0.602583333336,-1.92008333333,7.02625,0.694583333332,4.57203333333
264.37,-2.88083333333,-0.367846153847,3.596,-3.590375,-2.08066666666,1.18433333334,-1.62166666667,-3.38233333333,5.2925,-1.15233333333,2.22986666667
264.75,-3.34883333333,-0.990788461538,3.14025,-3.57375,-2.63508333333,0.2745,-2.097,-3.9745,4.07333333334,-1.8555,1.14068333333
265.12,-3.14202777778,-0.149865384614,3.74458333333,-3.106125,-2.35933333333,0.844083333334,-1.64508333333,-3.17083333333,4.264,-1.72066666667,1.27374166667
265.49,-2.13158333334,1.10368589744,4.31933333333,-1.93854166667,-1.24316666667,1.56975,-1.0955,-2.03325,5.25691666667,-0.653166666664,1.577225
265.87,-1.00055555556,2.16741025641,4.78233333333,-1.29225,-0.946333333333,2.43191666667,-0.335666666667,-1.72966666667,5.73875,-0.396916666667,2.5693
266.24,-1.49883333333,1.49728846154,3.92691666667,-1.85858333333,-1.43891666667,1.79866666666,-1.54875,-2.61783333333,4.76616666667,-0.999166666665,2.29343333333
266.61,-0.132138888888,2.23183974359,4.82558333333,-0.911625,-1.08983333333,2.31875,-1.11966666667,-2.02141666667,5.54891666667,-0.0495000000007,3.719675
266.98,0.788055555556,2.42655128205,4.89008333333,-0.283833333332,-0.842,2.65825,-0.662083333333,-1.31466666667,5.3915,0.747166666665,4.38965833333
267.36,0.734333333332,2.34067948718,4.47141666667,-0.220125,-0.824833333332,2.98083333333,-1.29375,-1.05,5.2305,0.965416666668,4.3888
267.73,-0.127611111112,1.91944230769,3.50875,-1.0965,-2.30508333333,1.90383333333,-2.50091666667,-2.389,4.666,-0.354750000001,2.79105
268.10,-0.845194444442,1.23048717949,2.98841666667,-1.239625,-2.86575,0.857833333333,-3.28058333333,-3.31825,4.1855,-0.744749999998,1.75714166667
268.48,-0.206249999998,2.10843589744,3.23416666666,-0.5015,-2.54975,1.331,-2.63416666667,-2.54958333334,4.63058333333,0.103166666669,2.61798333333
268.85,0.989388888889,3.44318589744,4.16666666667,0.744375,-1.66116666667,2.75058333333,-1.04408333334,-1.4705,6.20925,1.72466666667,3.6964
269.22,2.15894444444,3.93457692308,4.835,1.41270833333,-1.11233333333,2.88825,-0.385833333335,-1.0945,6.67391666667,2.20666666667,4.59619166666
269.59,2.28572222222,3.72592948718,4.6395,1.330125,-1.60841666667,2.94275,-0.910166666668,-1.32558333334,5.89425,1.81158333334,4.092475
269.97,2.55530555555,4.17510897436,4.986,1.91645833333,-1.08383333333,3.061,-0.528833333332,-0.451083333335,6.5035,2.34133333333,4.373975
270.34,3.762,5.26857692308,6.55066666666,3.26725,0.331583333332,4.171,1.12783333333,1.08633333333,8.02675,3.40808333333,5.643475
270.71,4.44191666666,6.21125641026,7.0475,4.05166666667,1.2935,4.9445,2.14283333333,2.22208333333,8.68241666667,3.78566666667,6.16898333333
271.09,4.31713888889,6.81939743589,7.60908333334,4.104375,1.23058333333,5.14016666667,2.35191666667,2.67908333333,9.61841666665,3.86291666667,6.9127
271.46,4.73083333334,7.13767307692,8.02424999999,4.37025,1.07833333333,5.0375,3.11458333334,3.0995,9.68324999999,3.87625,7.55191666667
271.83,4.70141666666,7.23835897436,8.12274999999,4.87070833334,1.851,5.56041666667,3.5785,3.77475,9.85775000001,4.28991666667,7.53064166667
272.20,5.40738888889,7.69436538461,8.672,5.073375,2.68141666667,6.24475,4.40308333334,4.61466666667,10.5348333333,4.81225,8.04253333333
272.58,6.32347222222,8.53778205127,9.65958333332,5.81404166667,3.30858333333,7.19841666667,5.32533333334,5.53716666666,11.4575,5.54416666667,8.91845
272.95,7.01088888889,8.89589743589,10.195,6.33979166667,4.10225,7.71716666667,5.8895,6.46483333334,12.1515,6.09941666667,9.43965000001
273.32,6.71608333333,9.01293589743,9.97983333332,6.53783333333,4.10566666667,7.94025,5.87391666667,6.57175,12.4323333333,5.99591666667,9.15801666666
273.69,6.78941666667,8.95552564104,9.89750000001,6.543625,4.22125,7.88258333333,6.31816666667,6.851,12.8485,6.16116666667,9.44859166668
274.06,6.26041666667,8.32367948718,9.55074999999,5.69683333333,3.94425,7.589,5.871,6.45508333333,12.46525,5.98916666667,8.85639999999
274.44,5.88172222222,8.04707692308,9.11891666667,5.53408333333,3.31333333333,7.148,5.37016666667,6.3195,12.0966666667,5.43433333333,7.83779166666
274.81,4.68016666667,6.61515384615,7.90808333334,4.371625,2.11883333333,5.70733333333,4.178,5.01333333333,10.78775,4.54358333333,6.780775
275.18,4.83025,6.64273717949,7.84983333333,4.62758333334,2.59141666667,5.71175,4.0495,5.41708333333,10.6451666667,4.55575,6.65606666667
275.55,4.96188888889,6.52407692308,7.64733333333,4.29766666667,2.75975,5.71991666667,4.03183333333,5.25741666667,10.7153333333,4.64083333334,6.094675
275.93,5.17583333334,6.21473717949,7.65608333333,4.074875,2.51766666667,5.545,4.11891666667,4.93941666667,11.1535,4.89166666667,6.93179999999
276.30,5.11125,6.11133974359,7.7955,4.52791666667,2.38433333333,5.57166666667,3.62883333333,4.84908333333,10.9505,5.04175,6.97176666668
276.67,4.105,5.39318589743,6.88258333333,4.100625,1.92883333333,4.55,2.72825,4.25316666667,10.188,4.26141666667,6.21665
277.04,2.81419444445,4.42005128205,5.67308333332,2.58883333333,0.0504166666668,3.34833333333,1.35108333333,2.49233333333,9.04683333333,2.86183333333,5.24479166667
277.41,2.28691666667,3.91049358975,5.497,1.9705,-0.41,3.02875,1.11283333334,1.75691666667,8.57591666666,2.86983333334,4.85528333333
277.79,2.65188888889,4.59966025641,6.11791666667,2.76504166667,0.268583333332,3.726,1.2755,2.49241666667,9.18108333333,3.58333333333,5.93404166667
278.16,2.85402777778,4.68034615384,6.1525,2.98720833333,-0.297083333333,3.598,1.58683333333,2.40158333334,9.01208333333,3.2415,6.156425
278.53,4.43272222222,6.2221474359,7.45125,4.45220833334,1.428,4.87216666667,3.18366666667,3.83891666667,10.1645,5.00666666666,8.53930833332
278.90,4.68963888889,6.75564102564,7.94316666666,4.89283333333,1.768,5.58591666667,3.51091666667,4.49866666667,10.8650833333,5.28725,9.06298333333
279.27,4.56080555556,6.43907051282,7.63133333332,5.03170833333,1.028,5.575,3.57733333333,4.03725,10.5065,4.94816666667,8.41175833333
279.64,6.17222222222,7.59597435897,9.28266666668,6.98225,2.87241666667,7.0025,4.85233333333,5.80966666666,12.0173333333,6.35325000001,10.5906666667
280.02,6.80061111111,8.51010256409,9.77716666668,7.941125,3.845,7.47016666666,5.68108333333,6.68541666667,12.05275,6.73266666667,10.9361583333
280.39,7.08086111111,9.39094871796,9.94033333333,8.069375,4.35408333333,7.68291666667,6.39741666667,7.17033333333,12.9935833333,7.04008333333,11.6995666667
280.76,8.58594444444,10.646448718,11.3855,9.38950000001,6.22825,9.01816666666,8.00566666667,8.18774999999,14.0005833333,8.34783333332,12.9487583333
281.13,9.25838888891,11.2198717949,12.1566666667,10.1777083333,7.13675,9.83433333333,8.70158333333,9.1335,14.2380833333,8.66591666665,13.6625
281.50,9.86919444444,11.6936025641,12.7221666667,10.767,7.74541666667,10.52775,9.01691666667,9.94658333334,14.49275,9.03758333335,14.1317666666
281.87,10.0333055555,11.7360641026,12.9584166667,10.5622083333,7.67066666667,10.4686666667,9.48475,9.65858333333,14.38425,8.92891666665,13.8672666667
282.25,10.2575277778,11.8669102564,12.7838333333,10.8553333333,8.10108333333,10.5198333333,9.43649999999,9.93949999999,14.4026666667,9.02983333334,13.7854416667
282.62,9.64261111112,10.9172692308,11.9846666667,9.81966666667,7.37183333334,9.84175000001,8.36483333333,9.11258333334,13.6124166667,7.98766666668,12.74385
282.99,11.0531944444,12.0033076923,13.3539166667,11.2555416667,8.76616666667,11.4056666667,9.52374999998,10.69625,15.0131666667,9.36750000002,13.7362166666
283.36,10.6626388889,11.5182115385,12.85075,10.6701666667,8.7045,11.0936666666,9.45833333333,10.49075,14.9848333333,9.16258333335,13.8262166667
283.73,9.82249999999,11.1811346154,12.1764166667,9.82179166667,7.91133333333,10.6065833333,9.05358333334,9.98199999999,14.4553333333,8.60341666667,12.7215833334
284.10,9.14433333333,10.6139230769,11.6373333333,9.26129166667,7.34816666667,10.0860833333,8.3715,9.32950000001,13.9396666666,8.00675000001,12.3311416666
284.47,8.62683333334,9.98555769232,11.2081666667,8.9645,6.66233333333,9.86091666667,7.925,8.95916666666,13.0543333333,7.52700000001,11.7689416667
284.85,8.11077777778,9.9857051282,10.8850833333,8.62329166666,6.17483333334,9.72566666666,7.67075,8.91816666667,12.9398333334,7.23599999999,11.54545
285.22,8.45886111111,10.6143205128,11.03575,9.26341666667,6.87416666666,10.0831666667,8.40341666667,9.5215,13.5428333333,7.847,12.1998166666
285.59,8.38122222223,10.8170448718,10.9075833334,9.50637499999,6.82541666667,9.7965,8.52683333333,9.53858333334,13.78475,8.14974999999,12.0183
285.96,7.77997222223,10.4322948718,10.4336666666,9.07995833334,6.30625,9.23416666666,7.976,9.22916666665,13.5039166667,7.59883333334,11.7287833334
286.33,7.69905555556,10.5141666667,10.4978333334,8.99675000001,6.26566666667,9.33075,7.89266666666,9.28716666667,13.5385833333,7.60225,11.9791916667
286.70,7.53163888889,10.6636346154,10.4868333333,9.13441666667,6.01533333334,9.10766666666,8.29933333333,8.95275,13.6033333334,7.49616666668,11.8536583333
287.07,6.31216666667,9.70848076922,9.44641666667,8.02583333333,4.70141666667,7.68883333333,7.40091666667,7.65466666668,12.2388333333,6.327,10.8497833333
287.44,6.48794444444,9.89872435896,9.64858333332,7.96525,4.79,7.67575,7.17991666667,7.60700000001,11.8864166666,6.21308333332,10.72795
287.82,7.0255,10.2545512821,9.7685,8.355625,4.87683333333,7.98075,7.45433333333,7.55358333334,12.1325833333,6.16808333333,11.1734333333
288.19,7.76047222223,10.5934102564,10.0663333333,8.78545833333,5.15358333333,8.47891666667,7.82108333333,8.07725,12.4924166667,6.54016666666,11.482275
288.56,8.26594444444,11.0866025641,10.46325,9.29758333334,5.81466666667,8.99450000001,8.49483333332,8.60583333334,13.0475,7.09183333334,12.059925
288.93,8.48527777777,11.0350705128,10.2914166667,9.39575,5.79333333333,8.82908333333,8.55608333334,8.40424999999,13.16025,7.05316666668,12.2952416667
289.30,7.58294444444,9.92693589743,9.23583333333,8.215375,4.42558333333,7.48708333333,7.05141666667,7.03575,12.0974166667,5.98975,11.163625
289.67,7.40352777778,9.47311538461,8.98858333334,7.67558333333,4.04891666666,7.0435,6.80783333334,6.46,11.4095833333,5.22625,11.2520416667
290.04,7.37675,9.24362820513,8.67991666666,7.59945833333,3.98058333333,6.738,6.54441666667,6.15183333333,11.1263333333,5.04083333333,11.1187833333
290.41,7.50319444444,9.41005128205,8.72883333333,7.78129166667,4.18975,6.91633333334,6.793,6.09991666667,11.2446666666,5.36566666666,11.2209916667
290.78,7.62133333334,9.55674358973,9.00775000002,8.022,4.52941666666,7.61275,7.1495,6.72225,11.3805,5.8575,11.565775
291.15,8.03786111111,9.86723076923,9.00308333332,7.83345833333,4.50425,7.78708333333,7.07591666667,6.85425,11.3223333333,6.03475,11.6776
291.52,7.71486111111,9.70444230769,8.672,7.819875,4.10666666667,7.343,6.74383333333,6.46233333333,11.1685,5.78483333333,11.5321333333
291.89,7.19075,9.31015384615,8.26525,7.557625,3.78941666667,6.829,6.29441666667,6.21066666666,10.6236666667,5.66558333334,11.1747333333
292.26,6.55605555555,9.2402948718,7.95808333334,7.11020833333,3.28683333333,6.41533333333,6.24616666667,5.871,10.204,5.40058333333,11.1955083333
