wavelength,Back_ThrPalf,Belly_ThrPalf,Breast_ThrPalf,Crissum_ThrPalf,Crown_ThrPalf,DorTail_ThrPalf,Patch10_ThrPalf,Patch11_ThrPalf,Rump_ThrPalf,Throat_ThrPalf,WingTip_ThrPalf
406.83,14.5083333333,20.9822777778,24.0512222222,15.7368070175,20.0745555556,8.12488888889,19.0204444445,22.0837777778,25.9122222222,16.9,5.65255555556
407.19,14.4521111111,20.8753412698,23.8800555555,15.7127076024,19.9858888889,8.12166666667,18.9983333333,21.9741111111,25.7908444444,16.8617777778,5.66355555556
407.55,14.3673333333,20.7044920635,23.6912777778,15.6081403509,19.8166666667,8.11733333333,18.8558888889,21.7763333333,25.6210222222,16.7772222222,5.66622222222
407.90,14.3,20.5844126984,23.6078888889,15.6143216374,19.7544444444,8.11077777778,18.7852222222,21.655,25.5212444444,16.7493333333,5.68744444444
408.26,14.2057777778,20.439984127,23.4713333333,15.5101052632,19.5921111111,8.11655555556,18.6961111111,21.5091111111,25.3166222222,16.684,5.684
408.62,14.2131111111,20.4005555556,23.4321111111,15.4913040936,19.5028888889,8.14222222222,18.6828888889,21.4824444444,25.2209111111,16.6936666667,5.71011111111
408.98,14.1357777778,20.2628015873,23.2163333333,15.364245614,19.4007777778,8.08644444444,18.565,21.3763333333,25.0857333333,16.5982222222,5.66366666667
409.34,14.0982222222,20.1779047619,23.1280555556,15.3472748538,19.3318888889,8.11922222222,18.5033333333,21.336,25.0029333333,16.5888888889,5.68922222222
409.70,14.0426666667,20.1217936508,23.0212222222,15.3215087719,19.2682222222,8.13411111111,18.4595555555,21.2411111111,24.9101555556,16.5928888889,5.745
410.06,13.9455555555,20.0021269841,22.9040555555,15.2870467836,19.1623333333,8.06633333333,18.3232222222,21.1166666667,24.7354,16.5433333333,5.71633333333
410.42,13.8975555556,19.9374285714,22.8249444445,15.2578596491,19.1027777778,8.073,18.2586666666,21.038,24.6330444444,16.5438888889,5.74555555556
410.77,13.8618888889,19.8761269841,22.6758333333,15.2380409357,19.0317777778,8.05655555556,18.2202222222,20.9855555556,24.5261333333,16.5163333333,5.739
411.13,13.8094444444,19.7970952381,22.5643333333,15.1761345029,18.9634444445,8.053,18.1715555556,20.9228888889,24.4642222222,16.4888888889,5.75777777778
411.49,13.7392222222,19.710952381,22.3917222222,15.1108947369,18.8347777778,8.01388888889,18.0513333333,20.7886666667,24.3306444444,16.4145555556,5.70788888889
411.85,13.5957777778,19.5820396825,22.2022777778,14.988380117,18.7056666667,7.94422222222,17.9343333333,20.6422222222,24.1850666667,16.337,5.67922222222
412.21,13.556,19.550968254,22.1876111111,15.0040643275,18.6716666667,7.97111111111,17.941,20.5872222222,24.1383333333,16.3491111111,5.69311111111
412.57,13.4714444444,19.3894285714,21.9687777778,14.919122807,18.5107777778,7.90911111111,17.8294444445,20.4491111111,23.9735777778,16.2755555556,5.65722222222
412.92,13.3824444444,19.2685,21.8735555556,14.7999239766,18.3927777778,7.86944444444,17.7596666667,20.348,23.8140888889,16.2001111111,5.58855555556
413.28,13.3323333333,19.1254603175,21.7049444444,14.6976432749,18.2546666667,7.89988888889,17.7055555556,20.2286666667,23.6977111111,16.1458888889,5.56044444445
413.64,13.2426666667,19.0253650793,21.5672777778,14.6556959064,18.0913333333,7.90233333333,17.6261111111,20.1425555555,23.6027111111,16.1204444444,5.54244444445
414.00,13.1435555556,18.9137539682,21.4093333333,14.5304619883,17.9883333333,7.87055555555,17.4978888889,20.0024444444,23.4216444444,16.0502222222,5.52266666667
414.36,13.1282222222,18.8769761905,21.3193333333,14.5356549707,17.9142222222,7.90222222222,17.4634444444,19.9453333333,23.3308,16.0712222222,5.51077777778
414.72,13.0758888889,18.7712142857,21.2545555556,14.5187192982,17.832,7.90211111111,17.415,19.8674444444,23.2291333333,16.0732222222,5.54644444444
415.07,13.0652222222,18.7037539683,21.1757777778,14.5247134503,17.7713333333,7.95777777778,17.3818888889,19.8013333333,23.1823555555,16.0951111111,5.60344444444
415.43,13.0142222222,18.6051269841,21.0547222222,14.4637953216,17.678,7.97966666667,17.3252222222,19.6761111111,23.0811555555,16.0584444444,5.64233333333
415.79,13.0312222222,18.588952381,21.0183888889,14.4388479532,17.6658888889,8.08222222222,17.3067777778,19.6398888889,23.0185555556,16.0458888889,5.70088888889
416.15,13.0057777778,18.5396269841,20.9126666667,14.4149473684,17.6265555556,8.14222222222,17.2741111111,19.5872222222,22.9543333333,16.0304444445,5.79922222222
416.51,12.9358888889,18.4343015873,20.7807222222,14.3285146199,17.5015555556,8.12988888889,17.1994444444,19.474,22.8158,15.9627777778,5.83766666667
416.86,12.8925555556,18.3226507936,20.6908333333,14.2530584795,17.4088888889,8.13744444444,17.116,19.3658888889,22.6705555555,15.9301111111,5.854
417.22,12.8751111111,18.2417222222,20.6265,14.2672397661,17.3265555556,8.175,17.1124444445,19.3332222222,22.6050666667,15.929,5.87655555555
417.58,12.7773333333,18.0812539683,20.4733888889,14.1587660818,17.1514444444,8.176,16.9977777778,19.1692222222,22.4128666667,15.8472222222,5.89244444444
417.94,12.7218888889,18.0036190476,20.3683888889,14.1253216374,17.0611111111,8.21,16.945,19.1026666667,22.3319777778,15.8271111111,5.90011111111
418.29,12.6316666667,17.898452381,20.2602777778,14.0575380117,16.9187777778,8.23233333333,16.8612222222,18.9751111111,22.1630444444,15.769,5.89066666667
418.65,12.5885555555,17.8063650794,20.1227777778,14.0026432749,16.7953333333,8.25533333333,16.7624444444,18.8818888889,22.0250444445,15.7274444445,5.94055555556
419.01,12.4673333333,17.6463968254,19.9216111111,13.9059649123,16.5927777778,8.23355555556,16.6405555556,18.6912222222,21.8240666667,15.645,5.92677777778
419.37,12.3858888889,17.5183809524,19.7845555556,13.837251462,16.4466666667,8.25444444445,16.5384444444,18.567,21.6818888889,15.6136666667,5.94644444445
419.73,12.302,17.4021984127,19.6682222222,13.763122807,16.3157777778,8.27577777778,16.4091111111,18.4511111111,21.5269555556,15.5495555556,5.95088888889
420.08,12.2388888889,17.2988650794,19.5245555556,13.6964327485,16.1855555556,8.30211111111,16.3245555555,18.3272222222,21.4026888889,15.4967777778,5.98144444445
420.44,12.1755555556,17.180047619,19.3752777778,13.620502924,16.0311111111,8.31277777778,16.1908888889,18.187,21.2447333333,15.4323333333,5.993
420.80,12.1004444445,17.0653253968,19.2263333333,13.5396140351,15.9004444444,8.31911111111,16.0891111111,18.0663333333,21.1073333333,15.3631111111,5.99277777778
421.16,12.0096666667,16.9258253968,19.0560555556,13.41274269,15.7426666667,8.29822222222,15.9642222222,17.9067777778,20.9385111111,15.2588888889,5.97944444444
421.51,11.9544444445,16.7982619048,18.8862777778,13.3398888889,15.607,8.28766666667,15.8391111111,17.7895555555,20.7777555556,15.1824444444,6.00411111111
421.87,11.8871111111,16.6727619048,18.7243333333,13.2599415205,15.4533333333,8.28677777778,15.7155555556,17.6703333333,20.6115777778,15.1181111111,5.98811111111
422.23,11.8184444445,16.5343809524,18.5973333333,13.1888011696,15.3187777778,8.28066666667,15.6032222222,17.5536666666,20.4851777778,15.0796666667,5.99355555556
422.58,11.7327777778,16.3906746032,18.4289444445,13.0914035087,15.1277777778,8.25477777778,15.4623333334,17.4008888889,20.3057777778,14.9784444444,5.98222222222
422.94,11.6563333333,16.2368730159,18.2326111111,12.9929824561,14.9484444444,8.23844444444,15.3411111111,17.2705555556,20.1281333333,14.9035555556,5.967
423.30,11.5473333333,16.0691349206,18.0445555555,12.8854210526,14.7578888889,8.20388888889,15.1931111111,17.1066666667,19.9453555555,14.8132222222,5.93433333333
423.66,11.4632222222,15.9465714286,17.8978888889,12.7810175438,14.6154444445,8.19688888889,15.1067777778,16.9847777778,19.8231555556,14.7658888889,5.94033333333
424.01,11.3881111111,15.8205714286,17.7537777778,12.6978830409,14.4704444444,8.18622222222,14.9971111111,16.8616666667,19.7179111111,14.7117777778,5.96288888889
424.37,11.33,15.7289365079,17.6112222222,12.6399122807,14.3428888889,8.20422222222,14.8941111111,16.7542222222,19.5837111111,14.6866666667,5.99711111111
424.73,11.2672222222,15.6354126984,17.4933333333,12.5603918129,14.2245555555,8.22722222222,14.8172222222,16.6466666667,19.4840222222,14.6596666667,5.99488888889
425.08,11.1826666667,15.5220793651,17.3905,12.4814561404,14.12,8.22877777778,14.7422222222,16.5317777778,19.3806222222,14.6253333333,6.01533333333
425.44,11.1094444444,15.4176507937,17.2527222222,12.4028070176,13.9958888889,8.23255555555,14.6461111111,16.4308888889,19.2462444445,14.544,6.026
425.80,11.0351111111,15.3094444444,17.1262777778,12.3280350877,13.8974444445,8.22333333333,14.5463333334,16.3218888889,19.1282,14.4967777778,6.03311111111
426.16,10.9696666667,15.2352936508,17.0127222222,12.2896081871,13.795,8.23588888889,14.4817777778,16.2151111111,19.0413777778,14.4608888889,6.06266666667
426.51,10.9303333333,15.1453333333,16.9229444444,12.2632046784,13.7305555556,8.26433333333,14.3978888889,16.1301111111,18.9417777778,14.4242222222,6.10722222222
426.87,10.8544444444,15.0283571428,16.766,12.2004561404,13.5902222222,8.272,14.2888888889,15.9903333333,18.7777777778,14.3508888889,6.12622222222
427.23,10.7655555556,14.888952381,16.5928333333,12.1039415205,13.4145555556,8.23888888889,14.155,15.8466666666,18.5662888889,14.2661111111,6.099
427.58,10.6712222222,14.7209761905,16.4294444445,12.0074093567,13.2508888889,8.18944444445,14.0251111111,15.7182222222,18.4008888889,14.1787777778,6.063
427.94,10.5567777778,14.5545079365,16.2597222222,11.9143918129,13.0806666667,8.13311111111,13.8922222222,15.5618888889,18.2376444445,14.0788888889,6.025
428.30,10.4778888889,14.4296904762,16.0964444445,11.8388421053,12.9312222222,8.099,13.7961111111,15.4401111111,18.0610888889,13.9975555556,6.00811111111
428.65,10.4092222222,14.3396269841,15.9751666667,11.7797836257,12.8255555556,8.10977777778,13.7325555556,15.3448888889,17.9439555555,13.9733333334,6.017
429.01,10.3711111111,14.2431746032,15.8490555555,11.7382222222,12.7262222222,8.121,13.6784444445,15.2424444445,17.8126444445,13.9493333333,6.02222222222
429.37,10.3352222222,14.1372698413,15.7413333333,11.6710877193,12.6393333333,8.10911111111,13.5998888889,15.142,17.7024666667,13.9175555556,6.027
429.72,10.273,14.0444920635,15.6232222222,11.6106959064,12.5156666667,8.10311111111,13.517,15.0372222222,17.5914666667,13.8572222222,6.02755555556
430.08,10.2068888889,13.9563174603,15.521,11.5497134503,12.4581111111,8.07611111111,13.4377777778,14.9601111111,17.4831555556,13.8073333333,6.02333333333
430.44,10.1796666667,13.908031746,15.4512777778,11.521748538,12.4254444444,8.09966666667,13.4001111111,14.9225555556,17.4157555556,13.7951111111,6.03866666667
430.79,10.1397777778,13.8603174603,15.3698888889,11.4952631579,12.3692222222,8.13177777778,13.3592222222,14.8536666666,17.3110444444,13.7533333333,6.08911111111
431.15,10.106,13.7811031746,15.2671666667,11.4385438596,12.3066666667,8.15644444444,13.2905555556,14.7882222222,17.1842888889,13.7283333334,6.11233333333
431.50,10.0812222222,13.7078571429,15.1828888889,11.3903216374,12.2288888889,8.16566666667,13.1813333333,14.7238888889,17.0762444445,13.7002222222,6.11533333333
431.86,10.067,13.6691428571,15.133,11.353754386,12.1697777778,8.15811111111,13.1255555556,14.66,17.0097333333,13.6758888889,6.13244444445
432.22,10.0342222222,13.6146111111,15.0564444444,11.2865146199,12.0755555556,8.16366666666,13.065,14.6194444444,16.9232,13.6295555556,6.12888888889
432.57,9.9917777778,13.5711746032,14.9796666667,11.2605087719,12.0104444444,8.15844444445,12.9933333333,14.5605555556,16.8234222222,13.6091111111,6.12322222222
432.93,10.0061111111,13.5467936508,14.9446666667,11.2099590643,11.9856666666,8.16933333333,12.9722222222,14.5443333333,16.7716,13.6273333333,6.14755555556
433.29,9.98755555557,13.4939047619,14.9015555556,11.1636432748,11.9395555555,8.176,12.9432222222,14.5017777778,16.7148222222,13.6117777778,6.14144444444
433.64,9.96111111111,13.4316984127,14.8366111111,11.1204152047,11.8913333333,8.185,12.9054444444,14.4488888889,16.6353777778,13.5756666667,6.14277777778
434.00,9.96133333334,13.404484127,14.8111666667,11.1090526316,11.8741111111,8.18811111111,12.8994444445,14.432,16.6078222222,13.5592222222,6.13111111111
434.35,9.95566666667,13.3870952381,14.7886111111,11.1045614035,11.8416666667,8.17277777778,12.8788888889,14.4141111111,16.5802888889,13.5492222222,6.13433333333
434.71,9.95477777778,13.369515873,14.7613888889,11.1200526316,11.8487777778,8.19188888889,12.9051111111,14.4016666667,16.5607333333,13.5462222222,6.15122222222
435.07,9.94044444446,13.323515873,14.6822222222,11.0986783626,11.835,8.20177777778,12.8764444444,14.3703333333,16.4926,13.5263333333,6.143
435.42,9.93555555556,13.2989206349,14.6758888889,11.1133918129,11.8666666667,8.22166666667,12.8768888889,14.3424444444,16.4784666667,13.5378888889,6.14566666666
435.78,9.93133333333,13.2837777778,14.6590555556,11.0924619883,11.8588888889,8.21277777778,12.8915555556,14.3323333333,16.4567777778,13.5212222222,6.14666666667
436.13,9.92644444447,13.2883968254,14.6245555556,11.1168479532,11.8675555555,8.23622222222,12.9254444444,14.3482222222,16.4470222222,13.5254444444,6.14255555555
436.49,9.95488888889,13.3029761905,14.6251111111,11.1729473684,11.8765555556,8.26777777778,12.953,14.3707777778,16.4326222222,13.5446666667,6.17011111111
436.84,9.98899999999,13.3435634921,14.6639444444,11.2543216374,11.9295555556,8.32366666667,13.0077777778,14.3978888889,16.4594222222,13.583,6.20455555556
437.20,9.99433333334,13.3335555556,14.6727777778,11.242619883,11.9224444444,8.33033333333,13.0266666667,14.3906666667,16.4409111111,13.6122222222,6.20144444445
437.56,9.9931111111,13.3259920635,14.6560555555,11.2296783626,11.9256666667,8.34744444445,13.0181111111,14.36,16.3966666667,13.6114444444,6.19955555556
437.91,9.98211111112,13.3088412699,14.6303888889,11.2049707602,11.8996666667,8.358,13.0123333333,14.347,16.3865555555,13.6198888889,6.17266666667
438.27,10.0038888889,13.3363095238,14.6534444445,11.2179766082,11.908,8.37311111111,13.0598888889,14.3863333333,16.3706,13.635,6.202
438.62,10.0067777778,13.3490714286,14.6251111111,11.2491052632,11.8952222222,8.38866666667,13.0705555555,14.3915555556,16.3434444444,13.6595555556,6.20644444444
438.98,10.0085555556,13.3413809524,14.6255555555,11.247122807,11.8981111111,8.42088888889,13.0827777778,14.4098888889,16.3290222222,13.6861111111,6.20411111111
439.33,9.96455555558,13.3055793651,14.5791666667,11.2406432749,11.867,8.37533333333,13.0511111111,14.3718888889,16.2488666667,13.6706666667,6.169
439.69,9.94755555556,13.2996904762,14.5471666667,11.234005848,11.8437777778,8.36355555556,13.0277777778,14.3451111111,16.2166222222,13.6604444444,6.16577777778
440.04,9.92955555554,13.2698333333,14.4994444444,11.1846491228,11.8094444444,8.33477777778,12.9975555555,14.335,16.1825555556,13.676,6.14744444444
440.40,9.92211111111,13.2903333333,14.4916666667,11.2129824561,11.8291111111,8.35744444444,13.0077777778,14.3498888889,16.1668222222,13.7055555556,6.16477777778
440.75,9.94311111111,13.3080238095,14.4804444444,11.2200818713,11.8436666667,8.37266666666,13.0453333334,14.3841111111,16.1888222222,13.7144444445,6.17522222222
441.11,9.91333333333,13.3033015873,14.4587222222,11.2061578947,11.8366666667,8.35644444444,13.0313333333,14.3593333334,16.1357111111,13.6953333334,6.18288888889
441.47,9.87677777779,13.2678333333,14.4123888889,11.209619883,11.8195555555,8.33,12.9971111111,14.3267777778,16.096,13.6915555555,6.16122222222
441.82,9.89500000001,13.2524761904,14.4045555556,11.1854093567,11.8276666667,8.31577777778,12.9948888889,14.3311111111,16.0697777778,13.6927777778,6.174
442.18,9.87866666664,13.2301587302,14.3801666667,11.1916023392,11.8115555556,8.29688888889,12.977,14.2851111111,16.0340444444,13.6654444444,6.16488888889
442.53,9.88855555557,13.2130079365,14.3625,11.1712865497,11.7855555556,8.32266666667,12.9663333333,14.2607777778,16.0152222222,13.6422222222,6.177
442.89,9.88955555556,13.1904206349,14.33,11.1482397661,11.782,8.34644444445,12.9816666667,14.2548888889,15.9944222222,13.6515555556,6.16577777778
443.24,9.88566666667,13.172,14.2989444445,11.1647719298,11.7671111111,8.35011111111,12.9708888889,14.2206666667,15.9577555556,13.6338888889,6.17711111111
443.60,9.89877777779,13.1524047619,14.2468333333,11.1668070175,11.743,8.35444444444,12.9425555556,14.193,15.9192222222,13.6282222222,6.18566666667
443.95,9.86388888887,13.1242460317,14.2089444444,11.171877193,11.7138888889,8.35644444444,12.9195555556,14.1538888889,15.8456444444,13.633,6.20577777778
444.31,9.87577777777,13.0944603175,14.1663333333,11.1683157895,11.6836666667,8.36788888889,12.9108888889,14.1302222222,15.8219111111,13.6396666667,6.22044444445
444.66,9.86211111112,13.0713571429,14.1275555556,11.140128655,11.6224444445,8.38055555556,12.8814444444,14.0837777778,15.7769555556,13.6244444444,6.22388888889
445.02,9.84366666667,13.0583650794,14.0852777778,11.1166666667,11.5776666667,8.39422222222,12.8675555555,14.048,15.7399333334,13.6141111111,6.23288888889
445.37,9.82533333336,13.0261666667,14.0280555555,11.0973450292,11.5362222222,8.396,12.8361111111,14.0223333333,15.6819777778,13.6062222222,6.26511111111
445.72,9.80155555556,13.0138888889,13.9947777778,11.076122807,11.5087777778,8.39011111111,12.8131111111,13.9837777778,15.6500444444,13.6001111111,6.268
446.08,9.78355555556,12.9934285714,13.9791111111,11.079625731,11.479,8.40788888889,12.7837777778,13.972,15.6159111111,13.604,6.29355555556
446.43,9.77077777778,12.9661825397,13.9387222222,11.0413801169,11.4234444445,8.41488888889,12.7574444444,13.9373333333,15.569,13.5976666667,6.28777777778
446.79,9.72622222222,12.9003492064,13.8662777778,10.9867953216,11.3544444444,8.39177777778,12.7053333333,13.8717777778,15.4940444444,13.5457777778,6.29677777778
447.14,9.67455555554,12.8166587302,13.8017222222,10.9346432749,11.275,8.36588888889,12.6456666667,13.7953333333,15.4290222222,13.4877777778,6.26377777778
447.50,9.64111111112,12.7722063492,13.7565555556,10.9034619883,11.2075555556,8.35888888889,12.6096666667,13.7626666667,15.3698666667,13.4671111111,6.27644444445
447.85,9.59088888889,12.7060873016,13.6874444445,10.8592690058,11.1443333333,8.35211111111,12.5594444445,13.6853333333,15.3045777778,13.4301111111,6.26344444444
