wavelength,Back_ThlSorm,Belly_ThlSorm,Breast_ThlSorm,Crissum_ThlSorm,Crown_ThlSorm,DorTail_ThlSorm,Rump_ThlSorm,Throat_ThlSorm,WingTip_ThlSorm
603.56,14.9411111111,61.2621,30.8388666667,41.0858,23.0136,16.5734666667,23.6188533333,53.5772666667,16.5809333333
603.89,14.9089111111,61.2784333333,30.8101333333,41.0990333333,23.0682,16.5718666666,23.6286666667,53.6162666667,16.5693333333
604.23,14.9431111111,61.3381,30.8424333333,41.1604,23.1862,16.6564,23.6867466667,53.6444,16.6004
604.56,14.9675555555,61.4293,30.8793,41.3157666667,23.2536666667,16.6888,23.7148066667,53.7700666667,16.6121333333
604.90,14.9988,61.4026666667,30.8842333333,41.3451666667,23.323,16.7236666667,23.7343933333,53.7452,16.6642
605.23,15.0244444444,61.3537333333,30.9029666667,41.3981333333,23.3832666667,16.749,23.7741533333,53.7772,16.6918
605.57,15.0011777778,61.3257666667,30.906,41.4432666667,23.397,16.7423333333,23.7498333333,53.8256666667,16.6460666667
605.90,15.0238,61.3146,30.9305,41.4563,23.4468666667,16.7526,23.7515666667,53.8992,16.6658
606.24,15.0712,61.4363666667,31.0324,41.602,23.5746,16.8380666667,23.8350133333,54.0534,16.7437333333
606.58,15.0504666666,61.3947333333,31.0265,41.6065666667,23.6245333333,16.8448,23.8205266667,54.0638,16.7242666666
606.91,14.9798888889,61.3614666667,31.0208666667,41.6138,23.6342666667,16.7822666667,23.7665933333,54.0293333333,16.6641333333
607.25,14.9304444444,61.2362,30.9738666667,41.4956666667,23.617,16.7472,23.7147266667,53.9187333333,16.6240666667
607.58,14.9113555555,61.1487,30.95,41.4157,23.608,16.747,23.65876,53.9014666666,16.6048666666
607.92,14.8952,61.1169333333,30.9411,41.4157333333,23.5924666667,16.7092,23.6428533333,53.9604,16.6020666667
608.25,14.9187777778,61.0291333333,30.9376,41.3273333333,23.6546,16.7514666667,23.63886,53.9437333333,16.6627333333
608.59,14.9024444444,60.9791666667,30.9394,41.2804333333,23.6710666667,16.7480666667,23.6074866667,53.9723333333,16.6542666667
608.92,14.8729111111,60.9342333333,30.8839666667,41.2091333333,23.6256666667,16.7243333333,23.5714933333,53.9632666667,16.6105333333
609.26,14.8809777778,60.9312666667,30.8941,41.2120666667,23.6775333333,16.7626,23.6003533333,54.0149333333,16.6589333333
609.59,14.8854666667,60.9061,30.9006666667,41.2401333333,23.7345333333,16.8136666667,23.6011733333,54.1096666667,16.672
609.93,14.9512444444,60.8775,30.9237333333,41.2800333333,23.7898,16.9012666666,23.64454,54.1628,16.7253333333
610.26,14.9452444444,60.8042333333,30.8805333333,41.2774666667,23.8032666667,16.9095333333,23.5997933333,54.1479333333,16.7089333333
610.60,14.9502444445,60.6718666667,30.8206666667,41.1935,23.7858666667,16.9424666667,23.5847933333,54.1364,16.7233333333
610.93,15.0397555556,60.7862,30.8835666667,41.3255,23.912,17.0322666667,23.6895466667,54.3266666667,16.8098
611.27,15.0817333333,60.8674,30.9542333333,41.4318666667,24.0055333333,17.1090666667,23.7792133333,54.4796666667,16.8808666667
611.60,15.1494222222,60.9780666667,31.0106333333,41.4928666667,24.1150666667,17.2166,23.8658333334,54.5725333333,16.9538
611.93,15.1181777778,60.9196,30.9311,41.4685,24.0826,17.2026,23.83252,54.5816,16.9118
612.27,15.1722222222,60.9231,30.9476333333,41.5016,24.1668,17.2647333333,23.8706866667,54.6554,16.9619333333
612.60,15.2608444445,61.0230666667,31.0622,41.5949666667,24.3492,17.3894666667,23.9702066667,54.7766,17.0716666667
612.94,15.2847333333,61.0208333333,31.0912333333,41.6435,24.4066,17.4014666667,23.9942933333,54.843,17.099
613.27,15.2605111111,61.0027666667,31.0939,41.6159666667,24.4250666667,17.4006,23.9568933333,54.8026,17.0901333333
613.61,15.1733111111,60.9317333333,31.0104666667,41.5164666667,24.3911333333,17.3148,23.8589133334,54.7340666667,17.0438
613.94,15.1810888889,61.1097,31.0805333333,41.6341333333,24.4809333333,17.3309333333,23.94944,54.8658666667,17.0886
614.28,15.2565777778,61.3364,31.1829666667,41.7578,24.6335333333,17.4186666667,24.0450533333,55.1056666667,17.1836
614.61,15.1745111111,61.1967666666,31.1331,41.6932,24.6200666667,17.3836666667,23.96966,55.0150666667,17.1282
614.94,15.2102888889,61.2396666667,31.1862333333,41.7564666667,24.7083333334,17.387,23.9783066667,55.0522666667,17.1422666667
615.28,15.1753333333,61.0290666667,31.1191666667,41.6551333333,24.7245333333,17.3267333333,23.8978466667,54.9562,17.1001333333
615.61,15.2535333333,61.1752,31.2114,41.7947333333,24.8872,17.3569333333,23.97764,55.0793333333,17.1460666667
615.95,15.2898222222,61.2777666667,31.2447333333,41.8377,24.9402,17.3746666667,24.0261333334,55.172,17.1774666667
616.28,15.2561111111,61.2951333333,31.2074,41.7853,24.9429333333,17.3122,23.9946666667,55.1919333333,17.1505333333
616.61,15.3016888889,61.4747666667,31.2569,41.8443333333,25.043,17.3406666667,24.0528333333,55.2980666667,17.2028
616.95,15.3896666666,61.5740333334,31.3182,41.9119666667,25.1366,17.3966,24.1244333333,55.3424666667,17.2947333333
617.28,15.3840666667,61.6634333333,31.3789,41.9687,25.2177333333,17.4130666667,24.1666333333,55.4459333333,17.2898
617.62,15.3567111111,61.5602333333,31.3883333333,41.8715666667,25.2041333333,17.3779333333,24.13174,55.3901333333,17.2771333333
617.95,15.3316222222,61.4660666667,31.4119666667,41.8542,25.1962,17.3165333333,24.09878,55.329,17.2454666667
618.28,15.2975777778,61.4489,31.3592666667,41.8279,25.1755333333,17.2648666667,24.0544,55.3372666667,17.1942666667
618.62,15.3287555555,61.4121,31.3538666666,41.7943666667,25.2184,17.3012666667,24.06296,55.3004,17.2215333333
618.95,15.3678444445,61.4808333333,31.4118666667,41.8785666667,25.3046,17.3589333333,24.10824,55.371,17.2794666667
619.28,15.3991111111,61.5018,31.4314,41.8863333333,25.372,17.4001333333,24.14148,55.4102,17.3375333334
619.62,15.4160666667,61.5138666667,31.4937333333,41.9440333333,25.4534666667,17.4818666667,24.1800133333,55.4654,17.3853333333
619.95,15.3492888889,61.4713,31.4471333333,41.9371,25.4596666666,17.4368666667,24.11068,55.4916,17.3590666667
620.28,15.3440222222,61.3235666667,31.4125,41.9135,25.4726,17.4465333333,24.0819866667,55.4220666667,17.3537333333
620.62,15.3331333333,61.2884333333,31.3799,41.9050333333,25.5192,17.4306666667,24.07822,55.4582666667,17.3544666667
620.95,15.3959555556,61.3197666667,31.3548666667,41.9745666667,25.5732,17.478,24.1014533333,55.5222,17.4269333333
621.28,15.4941777778,61.4949333333,31.4178,42.0985,25.7204666667,17.6124,24.1661933333,55.7006666667,17.5244
621.62,15.4870222222,61.5875333333,31.4422333333,42.1505666667,25.7807333333,17.676,24.2062333333,55.7891333334,17.5542666666
621.95,15.5926888889,61.7680333333,31.5862666667,42.2961666667,25.9628666666,17.7786,24.3256466667,55.9866,17.6935333333
622.28,15.5458444444,61.7637666667,31.5586,42.2795666667,25.9451333333,17.7626,24.28896,56.0217333333,17.6904
622.62,15.5394,61.8443333333,31.5484666667,42.2459333333,25.9937333333,17.7695333333,24.2716866667,56.1191333333,17.6838
622.95,15.4650222222,61.9096,31.5609333333,42.2771666667,25.9876666667,17.7837333333,24.2284933333,56.182,17.6538666667
623.28,15.4118444445,61.8969,31.5159,42.2626,26.004,17.7191333333,24.20112,56.1994,17.5854666667
623.62,15.4427333333,61.8193333333,31.5076666667,42.1788333333,26.0269333333,17.7566666667,24.2065466667,56.0773333333,17.5831333333
623.95,15.4256666667,61.7481666667,31.4988666667,42.1065333333,26.0768666667,17.7566666667,24.1851533333,56.0372666667,17.546
624.28,15.3626888889,61.761,31.4608333333,42.0541333333,26.0776,17.6984666667,24.1624133333,56.0590666667,17.4867333333
624.62,15.3149555556,61.7850333333,31.4789333333,42.0489666667,26.1234,17.6396666667,24.1542333333,56.0658666667,17.4358666666
624.95,15.2560666667,61.7322,31.4167666667,41.9896,26.1042,17.5651333333,24.10368,55.9848666667,17.3650666667
625.28,15.2693777778,61.7241666667,31.4038666667,42.0139333333,26.1658,17.5688,24.0826133333,55.976,17.3672666667
625.61,15.2581777778,61.6718666667,31.3773666667,41.9406333333,26.1637333333,17.5407333333,24.0896666667,55.9731333333,17.3299333333
625.95,15.2445777778,61.6181,31.3735666667,41.9162,26.1968,17.5410666667,24.1022133333,55.9282666667,17.332
626.28,15.1898,61.5442,31.3715,41.9412666667,26.1737333333,17.5151333333,24.1043333333,55.9135333333,17.3324
626.61,15.2034222222,61.5516666667,31.3771,41.9413333333,26.2146666667,17.5098,24.1530866667,55.9393333333,17.3249333333
626.94,15.2426,61.6274,31.3947666667,41.9632333333,26.2446,17.541,24.1676333333,56.0124,17.3556666667
627.28,15.2670444445,61.6847333333,31.4643666667,42.1005666667,26.3116666667,17.5982,24.23672,56.19,17.4120666667
627.61,15.2760222222,61.7461333333,31.4762666667,42.1260333333,26.3407333333,17.6038,24.2456,56.25,17.4484
627.94,15.4145777778,61.8021,31.6062333333,42.2393333333,26.4796666667,17.7465333333,24.3488066667,56.3263333333,17.5845333333
628.27,15.5002888889,61.7939333333,31.6854333333,42.2972666667,26.6002666667,17.8425333333,24.43314,56.3897333333,17.6890666667
628.61,15.5266,61.8212,31.7359333333,42.3752,26.6679333333,17.8931333333,24.4903,56.5732,17.7498666667
628.94,15.5791333334,61.8486333333,31.7442333333,42.3935333333,26.7053333333,17.9181333333,24.54224,56.6778,17.8058
629.27,15.6050444444,61.8973666667,31.7584333333,42.4433333333,26.7794,17.9981333333,24.5517466667,56.7402,17.8614666667
629.60,15.6989111111,62.0653666667,31.8375,42.5925333333,26.9234,18.078,24.6280733333,56.9626,17.9366666667
629.94,15.7043555556,62.1203666667,31.8099666667,42.5771,26.9652666666,18.0698,24.6138866667,57.0369333333,17.9000666667
630.27,15.7327111111,62.0818333333,31.8569,42.5899333333,27.0425333334,18.0723333333,24.6230733333,57.1123333333,17.9298666667
630.60,15.6627111111,62.0023,31.8207666667,42.5614333333,27.0606666667,17.9993333333,24.5786533333,57.0898666667,17.8956
630.93,15.6487777778,62.1423,31.7831,42.5662333333,27.1112,17.9586666667,24.57578,57.1208666667,17.8614
631.26,15.6869777778,62.2681333333,31.8727666667,42.6857666667,27.2009333333,18.0022666666,24.6310866667,57.2550666667,17.8992666667
631.60,15.6017111111,62.3686333333,31.8607666667,42.6894666667,27.1972,17.9382,24.60902,57.3477333333,17.8327333333
631.93,15.5728888889,62.4357333333,31.8603,42.6950333333,27.2265333334,17.9640666667,24.5809666667,57.404,17.82
632.26,15.5770888889,62.3275666667,31.8045,42.6181,27.235,17.9266666667,24.54574,57.2583333333,17.7968666667
632.59,15.4970666667,62.2857333333,31.8337333333,42.5781,27.244,17.9070666667,24.5132666667,57.2098,17.7558
632.92,15.4656444445,62.1711333333,31.7890666667,42.5526,27.2523333333,17.8232,24.4506733333,57.1216666667,17.7134
633.26,15.4344888889,62.1578666667,31.7753333333,42.4796333333,27.2491333333,17.7974,24.3953333334,57.0958,17.6705333333
633.59,15.5100222222,62.1436,31.8424666667,42.4904333333,27.3430666667,17.8662666667,24.4433133333,57.0778,17.7368
633.92,15.4976444444,62.0823333333,31.8024,42.4199,27.3364666667,17.8761333333,24.41356,56.9948666667,17.7262
634.25,15.6072888889,62.1497333333,31.8980666667,42.4931,27.4426,18.0008666667,24.4866066667,57.0496666667,17.8155333333
634.58,15.6944666667,62.0767333333,31.9598,42.5197666667,27.5284666667,18.0823333333,24.5303666667,57.097,17.8966666667
634.91,15.6866888889,62.0361333333,31.8849666666,42.4711666667,27.5315333333,18.0916,24.5148266667,57.0628666667,17.8882
635.25,15.7551333333,61.9744333333,31.9010333333,42.4194333333,27.6217333333,18.1448666667,24.5370866667,57.0418666667,17.9508666667
635.58,15.7342666667,61.8696666667,31.8200333334,42.3390666667,27.5872,18.1373333333,24.5328,56.9484,17.9382
635.91,15.7860444445,62.0357666667,31.9541,42.4775666667,27.6952666667,18.1857333333,24.62136,57.0593333333,17.9954
636.24,15.8136,61.9746,31.8974666667,42.4713666667,27.7186666667,18.1894666667,24.6010266667,57.0049333333,17.97
636.57,15.8243333333,62.1655333333,31.9591666667,42.5563666667,27.7786666667,18.2448,24.6689866667,57.1712666667,17.9872666667
636.90,15.8353777778,62.2178333333,31.9322333333,42.6138,27.8586666667,18.2734666667,24.7330333333,57.2503333333,18.0202666667
637.23,15.8764222222,62.3845333333,32.0015333333,42.7138666667,27.9474,18.3410666667,24.8434066667,57.3448666667,18.0918
637.56,15.9743111111,62.4655666667,32.0045333333,42.8394333333,28.0254666667,18.3865333333,24.8831333333,57.4571333333,18.2066
637.90,15.9254666667,62.3738666667,31.9265333333,42.7606666667,27.9962666667,18.3198666667,24.81684,57.4235333333,18.1471333333
638.23,15.8514888889,62.3704,31.9245333333,42.7153333333,27.988,18.253,24.75452,57.4045333333,18.0723333333
638.56,15.8207555556,62.2850333333,31.9386,42.6493333333,28.0143333333,18.2018666667,24.72842,57.3750666666,18.0374
638.89,15.7470444445,62.2356,31.8827,42.7077,27.9954,18.1571333333,24.7104266667,57.3466666667,18.0244
639.22,15.7312444445,62.3430333333,31.9061333333,42.7495333333,28.0125333333,18.1102666667,24.6682333333,57.4806666666,17.9972666667
639.55,15.6803555556,62.1649333333,31.7738333333,42.5707666667,27.9580666667,18.1143333333,24.6160866667,57.3968666666,17.966
639.88,15.7835111111,62.4159,31.8806666667,42.7216666667,28.1589333333,18.2284,24.73216,57.6213333333,18.1430666667
640.21,15.8630222222,62.3964,31.9317333333,42.7696333333,28.2134666667,18.3476,24.7777933333,57.5900666667,18.2023333333
640.54,15.8606222222,62.2210666667,31.9722333333,42.6989666667,28.1976,18.3527333333,24.7305266666,57.5076,18.1990666667
640.87,15.9142,62.1720333333,32.0244666667,42.7557666667,28.2951333333,18.4056666667,24.7223666667,57.6399333333,18.2301333333
641.20,15.9759333333,62.2301,32.1209333333,42.7705,28.4112666667,18.5039333333,24.80776,57.7247333333,18.2519333333
641.53,16.1105777778,62.3853,32.2365333333,42.8953666667,28.5818,18.6686,24.9564666667,57.8784,18.4378666667
641.87,16.1492666667,62.4898666667,32.2469333333,43.0235,28.6444666666,18.7382666667,25.0281066667,57.9864666667,18.5713333333
642.20,16.1448888889,62.5863666667,32.3068,43.1685666667,28.7087333333,18.7780666667,25.0302133333,58.0463333333,18.5812666666
642.53,16.0662666666,62.5385666667,32.2311333333,43.0740666667,28.6186666667,18.6827333333,24.9368066667,58.0096666667,18.419
642.86,16.0616444444,62.4794,32.2601,43.0349666667,28.6818666667,18.6890666667,24.92046,58.0211333333,18.4336666667
643.19,16.0975111111,62.5775,32.2643666667,43.0950666667,28.7982,18.7004666667,24.90134,58.1172666667,18.4374666667
643.52,16.0181111111,62.4552,32.1889666667,42.9840333333,28.7527333333,18.6516,24.8314133333,58.0881333333,18.3323333333
643.85,15.9777777778,62.3025333333,32.1334666667,42.8854333333,28.832,18.5754666667,24.81868,58.1037333333,18.3367333334
644.18,16.0314888889,62.2777333333,32.1765333333,42.9048,28.8974666667,18.6524,24.8943133333,58.0608666667,18.3949333333
644.51,16.0186666667,62.1553666667,32.0771333333,42.8375666667,28.8674666667,18.6522666667,24.8740266667,57.8824666667,18.4052666667
644.84,15.9390888889,62.0845666667,32.0874,42.7888666667,28.879,18.5829333333,24.8066666667,57.7682,18.3855333333
645.17,15.8290888889,62.0188,31.9995,42.7479666667,28.8656666667,18.4726666667,24.7265733333,57.7895333333,18.2723333333
645.50,15.8542444445,61.9817,32.0103666667,42.6786333333,28.9067333334,18.5168,24.7848733333,57.7364666667,18.2652666667
645.83,15.8406888889,61.9223333333,31.9744333333,42.5781,28.9216666667,18.5273333333,24.8017933333,57.7169333333,18.3105333333
646.16,15.9409333333,61.9128666666,32.0288666667,42.6234666667,29.0568666667,18.669,24.8760866667,57.7532666667,18.4618666667
646.49,16.0141111111,61.9714333333,32.0856333333,42.7209666667,29.2211333333,18.7802,24.9881066667,57.7591333333,18.5758666667
646.82,16.0691333333,62.0214666667,32.1756333333,42.8239666667,29.3282,18.9134666667,25.0894,57.8859333333,18.6942
647.15,16.2193555556,62.1365333333,32.3632666667,42.9341,29.5185333333,19.1008,25.2468466667,57.9679333333,18.8446
647.48,16.2971111111,62.1552,32.4303333333,42.9888666667,29.5404666666,19.1302,25.2651,57.9660666667,18.87
647.81,16.3329111111,62.3880666667,32.4454,43.1087,29.6354,19.1534,25.3599533333,58.2032666667,18.9274666667
648.14,16.3153111111,62.4532,32.5246333333,43.1553666667,29.6801333333,19.1246,25.3227666667,58.2877333333,18.9027333334
648.47,16.2456888889,62.4778666667,32.4254666667,43.1275666667,29.5836,19.0704,25.2991866667,58.3010666667,18.8279333333
648.80,16.2731555555,62.5487,32.5202333333,43.2018,29.6127333333,19.119,25.3524133333,58.3044,18.8888666667
649.13,16.3910666667,62.6259666667,32.6260666667,43.2755333333,29.7304666667,19.1803333333,25.4197466667,58.4200666667,18.9878666667
649.46,16.4888,62.7958,32.7033333333,43.4418333333,29.8629333333,19.2439333333,25.4656533333,58.6436666667,19.0387333333
649.79,16.5585111111,62.9106666667,32.7824333333,43.5226,29.9907333333,19.3013333333,25.5490133333,58.8182666667,19.1134
650.11,16.4724666667,62.8487333333,32.6861333333,43.4627,29.8641333333,19.1797333333,25.455,58.8158,18.9497333333
650.44,16.4249333333,62.7840666667,32.6884666667,43.4235333333,29.7662,19.07,25.3829933333,58.7606,18.8978666667
650.77,16.3530222222,62.7519333333,32.5681666667,43.4331,29.7018,18.947,25.33032,58.714,18.8754666667
651.10,16.3236,62.8592,32.6291,43.4818333333,29.7764,18.9688,25.3109733333,58.8038666666,18.8679333333
651.43,16.1982666667,62.7480333333,32.5773333333,43.3315,29.6974,18.8740666667,25.1488066667,58.6845333333,18.7429333333
651.76,16.1337333333,62.6603,32.4955666667,43.2406666667,29.6468666667,18.8174666667,25.1130933333,58.6879333333,18.6558666667
652.09,16.0754444444,62.5441666667,32.4182333333,43.1857666667,29.6543333333,18.8248,25.0814066667,58.7326,18.6132666667
652.42,16.1657333333,62.6357333333,32.4749,43.2582666667,29.7402666667,18.8631333333,25.1296733333,58.8016,18.6738666667
652.75,16.0220666667,62.5624333333,32.3702666667,43.1940666667,29.7056666667,18.7974666667,25.01586,58.8002666667,18.5357333333
653.08,16.0608666667,62.4849666667,32.4144333333,43.1127,29.7311333333,18.8270666666,25.0830066667,58.7090666667,18.5718666667
653.41,16.1294,62.4713333333,32.4665333333,43.1507333333,29.8064,18.8780666667,25.1167933333,58.646,18.6594666667
653.74,16.2920888889,62.5005666667,32.6202666667,43.2472333333,30.0018,19.0609333333,25.2580066667,58.7079333333,18.8623333333
654.06,16.3007555556,62.4476,32.5811666667,43.2593,30.0506666667,19.1022,25.2617733333,58.6414,18.8460666666
654.39,16.2006666667,62.3435333333,32.5072333333,43.1504,29.9692,19.0459333333,25.1819066667,58.554,18.7038
654.72,16.1997777778,62.4819333333,32.4525666667,43.1824666667,30.0081333333,19.0298,25.2090133334,58.5761333333,18.7421333333
655.05,16.1990666667,62.4465666667,32.4356666667,43.2469666667,30.0288,19.0108666667,25.1820133334,58.5510666667,18.7567333333
655.38,16.2694222222,62.5709,32.5057,43.3104333333,30.1496666667,19.0554666667,25.2154733333,58.5268,18.8636
655.71,16.4162888889,62.8254666667,32.6914,43.4773,30.3261333333,19.1190666667,25.2959,58.6578666667,18.9944
656.04,16.2426888889,62.7763666667,32.5785666667,43.3447,30.2786,19.0214,25.1335666667,58.6682666667,18.8608666667
