wavelength,Back_PooTorm,Belly_PooTorm,Breast_PooTorm,Crissum_PooTorm,Crown_PooTorm,DorTail_PooTorm,Patch10_PooTorm,Patch11_PooTorm,Patch12_PooTorm,Patch13_PooTorm,Rump_PooTorm,Throat_PooTorm,WingTip_PooTorm
372.92,7.63866666667,22.6191,3.31393333333,4.12252280702,6.57966666667,5.42753333333,16.8585333333,18.2416666667,16.6406,26.7109,12.7501666667,22.0400666667,6.0716
373.28,7.68206666667,22.6731666667,3.31026666667,4.15130175439,6.60240000001,5.37513333333,16.9741333333,18.3264,16.7063333333,26.7705,12.7726333333,22.1611333333,6.09306666667
373.64,7.78773333334,22.8051,3.33746666667,4.19497894737,6.70599999999,5.4128,17.1148,18.4554,16.8066,26.9099333333,12.8717333333,22.2962666667,6.20753333333
374.00,7.79513333334,22.8404666667,3.26233333333,4.17669824561,6.69673333333,5.36226666667,17.1473333333,18.4924666667,16.7946666667,26.8936666667,12.9071333333,22.3374,6.16
374.37,7.83220000001,22.9267333333,3.29066666667,4.20954035088,6.74593333333,5.33886666667,17.2628666667,18.5914666667,16.8627333333,26.9381666667,12.9443666667,22.4070666667,6.18266666667
374.73,7.74086666666,22.9947666667,3.23806666667,4.12560350877,6.72366666667,5.26386666667,17.288,18.6016666667,16.8518,26.9278,12.9194,22.3383333333,6.11546666666
375.09,7.82386666666,23.101,3.268,4.13423157895,6.74053333333,5.30033333333,17.4421333333,18.7492666667,16.9312666667,27.0002,12.9897333333,22.4429333333,6.1638
375.45,7.86013333333,23.1342666667,3.27133333333,4.10078245614,6.78526666667,5.27046666667,17.5420666667,18.8252666667,17.0306666667,27.1452333333,13.0761,22.5767333333,6.1884
375.81,7.76780000001,23.1008,3.26406666667,4.06437192983,6.74333333334,5.17553333333,17.4997333333,18.816,16.9361333333,27.0836,13.0343333333,22.5262,6.11293333333
376.18,7.89506666667,23.2845333333,3.4028,4.16885614035,6.85313333333,5.249,17.7043333333,18.9581333334,17.0822666667,27.2829,13.1692333333,22.6906666667,6.2084
376.54,7.88720000001,23.3174,3.4056,4.17368421053,6.88166666667,5.25266666667,17.7901333334,19.0146666667,17.081,27.3426,13.1689333333,22.7422666667,6.17526666667
376.90,7.90179999999,23.4027,3.43733333333,4.18230877193,6.91553333333,5.28393333333,17.8514,19.1177333333,17.1710666667,27.4430666667,13.2156,22.8681333333,6.1696
377.26,7.94426666666,23.5436,3.48593333333,4.25154736842,6.97553333334,5.36893333334,17.9868666667,19.1882666667,17.2605333333,27.5654,13.3493333333,22.9694,6.22113333333
377.63,7.93493333334,23.6074333333,3.51326666667,4.2532,6.96459999999,5.36373333333,18.0715333333,19.2261333333,17.3098,27.6081333333,13.3527333333,23.0087333334,6.16226666667
377.99,8.0268,23.6890333333,3.62493333333,4.31862456141,7.038,5.43573333333,18.2361333333,19.3363333333,17.3917333333,27.7376333333,13.4340333333,23.0766666667,6.22593333333
378.35,8.01640000001,23.7026333333,3.61206666667,4.26863508772,6.98780000001,5.41513333333,18.2579333333,19.2824,17.3426666667,27.7072,13.4002,23.1252,6.1904
378.71,8.06653333333,23.7135,3.60453333333,4.29452280702,7.004,5.42,18.3564666667,19.3531333333,17.3877333333,27.7303,13.3726333333,23.2245333333,6.203
379.07,8.04206666667,23.7783666667,3.53486666667,4.28829824561,6.99066666667,5.38613333333,18.3905333333,19.3602,17.4044666667,27.7817333333,13.3108,23.264,6.1484
379.44,8.14353333334,23.9754333333,3.6208,4.41247719298,7.08193333334,5.492,18.5772,19.4741333333,17.5036,27.8648666667,13.4088,23.3977333333,6.2564
379.80,8.2434,24.1263,3.6846,4.47585964912,7.18673333334,5.5586,18.7472666667,19.6083333333,17.6127333333,28.0248,13.5052666667,23.5300666667,6.35493333333
380.16,8.15899999999,24.1352,3.5806,4.39215087719,7.10906666667,5.4794,18.7194666667,19.5278,17.5141333333,27.9226666667,13.4267333333,23.4844666667,6.26526666667
380.52,8.13906666666,24.1932333333,3.54246666667,4.36628421053,7.02906666667,5.394,18.7416666667,19.5389333333,17.5106,27.9010333333,13.4006333333,23.5132,6.23466666667
380.88,8.10680000001,24.1706333333,3.50206666667,4.29585614035,6.95593333334,5.33593333333,18.7904,19.534,17.4652,27.8289333333,13.3373333333,23.5118,6.16973333333
381.24,8.04533333333,24.1124666667,3.45913333333,4.19,6.8684,5.21473333333,18.7202,19.5099333333,17.3717333333,27.7567,13.2242333333,23.446,6.0438
381.61,8.03800000001,24.1922,3.4262,4.11810526316,6.83946666666,5.15366666667,18.7776666667,19.5442,17.3525333333,27.7918,13.1971333333,23.5366666667,6.0276
381.97,8.02439999999,24.2673666667,3.4134,4.10034385965,6.84426666666,5.13613333333,18.7854,19.5928,17.3932666667,27.8192333333,13.2007,23.652,6.0154
382.33,7.97233333333,24.2445666667,3.3262,4.04407017544,6.83353333334,5.08406666667,18.758,19.5829333334,17.3744666667,27.8197,13.1681,23.5699333333,5.92033333333
382.69,7.94919999999,24.2602666667,3.32073333333,4.01008070175,6.79633333334,5.036,18.8108,19.6431333333,17.4206666667,27.8958666667,13.1918666667,23.6572,5.88526666667
383.05,8.00653333333,24.3578666667,3.40926666667,4.07463859649,6.88673333334,5.08873333334,18.9281333333,19.7477333333,17.4875333334,27.9877666667,13.3075,23.7452,5.96426666667
383.41,7.94313333333,24.3054,3.3578,4.03341052631,6.81446666667,5.01786666667,18.8832666667,19.7124666667,17.4123333333,27.9400333333,13.2125,23.7028,5.89226666667
383.77,7.91746666666,24.3026666667,3.2908,4.00745614035,6.76326666667,4.9924,18.9081333333,19.7036666667,17.4330666667,27.9573,13.1725666667,23.7357333333,5.8112
384.14,7.93426666667,24.3818,3.26513333333,4.01204561403,6.75113333333,4.9976,19.0282666667,19.7830666667,17.4658,28.0488333333,13.1973,23.8309333333,5.82346666667
384.50,7.99573333333,24.5045,3.2958,4.05763508772,6.83686666667,5.06066666667,19.1322666667,19.8602,17.5415333333,28.1603666667,13.2695666667,23.9240666667,5.8658
384.86,8.07193333333,24.5671666667,3.32226666667,4.12819649123,6.92399999999,5.0874,19.1960666667,19.9039333333,17.5767333334,28.2497666667,13.3344333333,23.9683333333,5.90493333333
385.22,8.1378,24.6623,3.32573333333,4.19237192983,7.01073333333,5.1242,19.2988,19.9858,17.6632,28.3496333333,13.3829,24.0725333333,5.964
385.58,8.08020000001,24.6389,3.23673333333,4.17159298245,6.96793333334,5.0802,19.3249333333,19.9482666667,17.6668666667,28.3391333333,13.3509333333,24.0264,5.90093333333
385.94,8.072,24.6472666667,3.19826666667,4.17074035088,6.96359999999,5.03006666667,19.3754666667,19.9594,17.6374,28.3600666667,13.2814,23.9925333333,5.85513333333
386.30,8.19706666667,24.8053,3.32233333333,4.30408070175,7.08319999999,5.13986666667,19.5994,20.1002,17.7311333333,28.5053666667,13.3883666666,24.2151333333,5.9946
386.66,8.40286666666,25.0191333333,3.53786666667,4.50212631579,7.31093333334,5.35113333333,19.855,20.3028666667,17.8990666667,28.6655333333,13.5834666667,24.3859333333,6.187
387.03,8.46013333333,25.1256666667,3.5908,4.57793333333,7.39000000001,5.40526666667,19.9934666667,20.404,17.9948,28.7346666667,13.6448666667,24.5078666667,6.24166666667
387.39,8.55093333334,25.2731666667,3.701,4.69712631578,7.51273333333,5.5458,20.1662,20.5565333333,18.1787333333,28.8927,13.8040333333,24.6640666667,6.32126666667
387.75,8.67040000001,25.4611666667,3.77586666667,4.7826631579,7.62573333333,5.62186666667,20.3065333333,20.6794,18.3035333333,29.0374333333,13.9402333333,24.8220666667,6.41826666667
388.11,8.68053333333,25.4965,3.828,4.7962385965,7.62700000001,5.61366666667,20.3507333333,20.6962,18.3414666667,29.0189666667,13.9595,24.8321333333,6.4188
388.47,8.65719999999,25.5756666667,3.83386666666,4.79438947369,7.64366666667,5.62673333333,20.408,20.7505333333,18.3645333333,29.0226666667,13.9634666667,24.932,6.44766666667
388.83,8.63186666666,25.6577,3.82693333333,4.77560350877,7.61513333334,5.6148,20.4906666667,20.8378666667,18.4462,29.0599333333,13.9503333333,25.0192,6.46093333333
389.19,8.7082,25.7984666667,3.9286,4.85729824562,7.70400000001,5.71326666667,20.6328666667,20.9911333333,18.5336666667,29.1217333333,14.0565333333,25.1790666667,6.5654
389.55,8.81020000001,25.9090666667,4.03266666667,4.95255438596,7.80953333334,5.80693333333,20.7638666667,21.1256666667,18.6248666667,29.2130666667,14.1491333333,25.328,6.67013333333
389.91,8.84620000001,26.0550333333,4.06093333333,4.99577894737,7.83346666667,5.871,20.9302,21.2018,18.7282666667,29.3449333333,14.2586,25.4964666667,6.7158
390.27,8.77553333334,26.0450333333,3.96526666667,4.91471929824,7.73626666666,5.77913333333,20.9215333333,21.2059333333,18.7211333333,29.3632,14.1972666667,25.4779333333,6.61526666667
390.63,8.63673333333,26.0715666667,3.8156,4.81091578947,7.60106666667,5.65326666667,20.875,21.1514,18.6849333334,29.3808,14.0897333333,25.4637333333,6.4864
391.00,8.65706666667,26.0808666667,3.8198,4.80009473683,7.59333333334,5.6404,20.914,21.1694666667,18.6916666667,29.3892333333,14.0858333333,25.5618,6.48813333333
391.36,8.62386666666,26.1218,3.77053333333,4.73850526316,7.53826666667,5.58213333333,20.9412,21.1688666667,18.6228,29.3469666667,14.0097666667,25.6024,6.4732
391.72,8.46606666667,26.0311333333,3.63546666667,4.59856140351,7.37479999999,5.44853333333,20.896,21.0964,18.5131333333,29.2538333334,13.8710333333,25.4839333333,6.3244
392.08,8.48959999999,26.1184666667,3.68046666667,4.62680350877,7.42679999999,5.50626666667,20.9948,21.1876,18.5731333333,29.3506333333,13.8940333333,25.6103333333,6.34966666667
392.44,8.51386666667,26.1339,3.6982,4.62707368421,7.42019999999,5.49213333333,21.0209333333,21.1920666667,18.5613333333,29.3568333333,13.9005666667,25.6016,6.33806666667
392.80,8.47393333333,26.1383333333,3.6512,4.58728070176,7.38893333334,5.446,21.048,21.1742666667,18.5371333333,29.3444333333,13.8770333333,25.5894,6.27726666667
393.16,8.40839999999,26.1408333333,3.5832,4.50989473683,7.32920000001,5.3718,21.0883333333,21.1241333333,18.5160666667,29.3767,13.8245666667,25.6161333333,6.17573333333
393.52,8.42026666667,26.2372666667,3.57193333333,4.54511929825,7.35366666667,5.37986666667,21.1659333333,21.1981333333,18.5660666667,29.4466,13.8756,25.7225333333,6.1948
393.88,8.41973333334,26.2241,3.58506666667,4.5460877193,7.35853333333,5.3498,21.1759333333,21.223,18.5204,29.4277333333,13.8710666667,25.7326,6.21953333333
394.24,8.46800000001,26.2937666667,3.6548,4.6130245614,7.42553333334,5.3968,21.2776,21.2817333333,18.5732666667,29.4535333333,13.9339333333,25.8407333333,6.2622
394.60,8.49786666667,26.2874,3.63533333333,4.61327368421,7.43199999999,5.376,21.2976,21.3142,18.5482666667,29.4106,13.9412,25.8960666667,6.255
394.96,8.38679999999,26.2600333333,3.53733333333,4.52911578948,7.35340000001,5.28733333333,21.3195333333,21.2666666667,18.4951333333,29.3918333333,13.8568333333,25.8229333333,6.14086666667
395.32,8.34080000001,26.2929666667,3.47053333333,4.46842105263,7.30680000001,5.1904,21.3432,21.2598,18.4794666667,29.4135333333,13.8259333333,25.7962,6.05186666667
395.68,8.43333333333,26.4122,3.56753333333,4.56599999999,7.43306666667,5.25366666667,21.4926666667,21.3949333334,18.5935333333,29.5679666667,13.9197,25.95,6.15073333333
396.04,8.4366,26.4672333333,3.52853333333,4.56571228069,7.42079999999,5.2118,21.5748666667,21.4597333333,18.6126666667,29.5757666667,13.9039666667,26.0172,6.14166666667
396.40,8.42293333334,26.5530666667,3.4782,4.52159649123,7.3968,5.1566,21.6991333333,21.5105333333,18.6705333333,29.6918666667,13.8998666667,26.0907333333,6.08406666667
396.76,8.42846666667,26.6053333333,3.45486666667,4.50950877193,7.36506666667,5.12466666667,21.775,21.5177333333,18.6496666667,29.721,13.8964,26.1267333333,6.05386666666
397.12,8.46273333334,26.7352,3.47446666667,4.53163508772,7.38306666666,5.1396,21.8814,21.5526,18.6874,29.7708,13.9216,26.1852666667,6.0748
397.48,8.5104,26.8053333333,3.5128,4.5496631579,7.42093333333,5.17026666667,21.9918,21.5936666667,18.7204666667,29.8365,13.9475666667,26.2399333333,6.0986
397.84,8.5694,26.9473333333,3.5462,4.58286315789,7.45653333333,5.23866666667,22.1110666667,21.6864,18.8130666667,29.8996666667,13.996,26.3350666667,6.134
398.20,8.57913333334,27.0697,3.5284,4.57975087719,7.47533333334,5.24093333333,22.2065333333,21.7646666667,18.8692,29.9630666667,14.0175333333,26.3558666667,6.13973333333
398.56,8.58840000001,27.1403666667,3.53333333333,4.59874736841,7.47666666666,5.26513333333,22.3096,21.7822,18.9096,30.0179666667,14.0559,26.365,6.18106666667
398.92,8.69746666666,27.2929,3.6064,4.66821754385,7.53566666667,5.3258,22.4350666667,21.9091333333,18.9974,30.1332333333,14.1289666667,26.4785333333,6.27513333333
399.28,8.78633333333,27.3755666667,3.66406666667,4.75838947369,7.62940000001,5.41853333333,22.5619333333,22.0176666667,19.0468666667,30.2114,14.2241333333,26.5974,6.36606666667
399.64,8.83126666666,27.4542,3.67173333333,4.7886877193,7.64393333334,5.45453333333,22.6378,22.0530666667,19.0593333333,30.1884333333,14.2335,26.6642,6.37206666667
400.00,8.87540000001,27.5040666667,3.69433333333,4.82584561403,7.68706666667,5.47646666667,22.7220666667,22.082,19.071,30.2642666667,14.2872666667,26.6984,6.39293333333
400.36,8.92,27.5599666667,3.7388,4.89187017545,7.72800000001,5.52693333333,22.7666666667,22.1041333333,19.0918666667,30.2630666666,14.331,26.7682666667,6.434
400.72,8.97479999999,27.6748333333,3.80006666667,4.9456877193,7.78413333333,5.5796,22.8691333333,22.2186,19.1680666667,30.3822,14.3873333333,26.9315333333,6.5072
401.08,9.0148,27.7076666667,3.833,4.98832280702,7.81906666667,5.60886666667,22.9312666667,22.3092,19.2358666666,30.4514333333,14.4393,27.0008666667,6.57153333333
401.44,8.97319999999,27.7592333333,3.81466666667,4.95407719297,7.76973333334,5.57046666667,22.9505333333,22.3209333333,19.2254,30.4374333333,14.3871,27.0070666667,6.5352
401.80,8.9814,27.8091666667,3.80333333334,4.976,7.79200000001,5.56646666667,23.0530666667,22.3872,19.2796,30.4878666667,14.3854,27.0974,6.52873333333
402.16,9.01793333333,27.8844,3.80486666667,4.99465964912,7.80133333332,5.58226666667,23.1233333334,22.4339333333,19.3144,30.5334666667,14.4123333333,27.2311333333,6.54826666667
402.52,9.05893333333,28.0430333333,3.84186666667,5.04007719298,7.8802,5.5916,23.2467333333,22.5271333333,19.3776,30.6501666667,14.4525666667,27.3690666667,6.58226666667
402.88,9.08686666667,28.0996333333,3.8778,5.08585614035,7.91146666667,5.62846666667,23.3447333333,22.6007333333,19.4351333333,30.7121,14.4886333333,27.4369333333,6.611
403.24,9.08893333333,28.1458,3.8722,5.07903508771,7.90453333334,5.63413333333,23.4022,22.6262666667,19.5045333333,30.7329333333,14.4851333333,27.4975333333,6.60933333333
403.60,9.09013333333,28.1856333333,3.8986,5.05929824561,7.89526666666,5.63053333333,23.4808,22.6693333333,19.5258666667,30.7994666667,14.5102666667,27.5560666667,6.635
403.95,9.13713333332,28.2815666667,3.91926666667,5.08067719299,7.93526666667,5.658,23.5638666667,22.7475333333,19.5937333333,30.8954666667,14.5521333333,27.6973333333,6.66366666667
404.31,9.14286666667,28.2865666667,3.89966666667,5.08202105263,7.92353333334,5.65206666667,23.6294666667,22.7846666667,19.5915333334,30.9117666667,14.5481,27.761,6.6712
404.67,9.181,28.3422666667,3.92293333333,5.10780350878,7.98186666667,5.67206666667,23.7179333333,22.8621333333,19.6714,30.9941666667,14.5819666667,27.8437333333,6.70986666667
405.03,9.20380000001,28.4087,3.9494,5.14784210525,8.01546666667,5.71293333333,23.8398,22.9274666666,19.7070666667,31.0387666667,14.5867666667,27.92,6.7288
405.39,9.20273333333,28.4345,3.92566666667,5.14143859649,8.0056,5.70193333334,23.8812666667,22.9547333333,19.7342666667,31.0578333333,14.5951666667,27.9828,6.71513333333
405.75,9.20526666667,28.4658666667,3.94073333334,5.14628070175,8.02153333333,5.70653333333,23.9322,22.9646,19.7362666667,31.0527,14.6081666667,28.0046,6.7036
406.11,9.22666666667,28.5094333333,3.93673333333,5.15311228071,8.04206666666,5.7082,24.0064,22.9912666667,19.7636,31.0958333333,14.6077,28.0555333333,6.7088
406.47,9.26019999999,28.5424333333,3.9556,5.15725614036,8.04613333333,5.73293333333,24.0701333333,23.0346666667,19.8053333333,31.1119333333,14.6249333333,28.1224666667,6.69526666667
406.83,9.24940000001,28.6047333333,3.93066666667,5.13411578947,8.02646666667,5.71953333333,24.0928,23.0227333333,19.8090666667,31.1249666667,14.6240333333,28.1860666667,6.66646666667
407.19,9.29533333334,28.7158,3.97233333333,5.18746666667,8.07113333334,5.72806666667,24.2045333333,23.0984,19.8674,31.2327,14.6807,28.2527333333,6.68473333333
407.55,9.30239999999,28.8058,3.9596,5.21430877192,8.09466666666,5.72946666667,24.2792,23.1266,19.93,31.3025333333,14.6888,28.3400666667,6.6762
407.90,9.31319999999,28.8684666667,3.96706666667,5.22571578947,8.11173333334,5.70286666667,24.3762,23.1496666667,19.9802,31.3299,14.7103666667,28.3731333333,6.68253333334
408.26,9.30546666667,28.9547666667,3.97026666667,5.21528070175,8.10853333333,5.6808,24.4670666667,23.1906666667,20.0093333333,31.3819,14.7090333333,28.4222666667,6.67053333333
408.62,9.27286666667,28.9693666667,3.9282,5.1736385965,8.05706666667,5.63746666667,24.493,23.1691333333,19.9642,31.3225333333,14.6759333333,28.3952666667,6.6156
408.98,9.25519999999,28.9813666667,3.88046666667,5.13389122807,8.03646666667,5.5996,24.5039333333,23.1632666667,19.9577333333,31.3188666667,14.6711333333,28.4017333333,6.59006666667
409.34,9.3308,29.0836333333,3.95666666666,5.21296491229,8.11313333334,5.65966666667,24.6502666667,23.2578666667,20.0359333333,31.4095,14.7541,28.524,6.6476
409.70,9.33759999999,29.1201,3.96973333333,5.23366666666,8.11153333333,5.6652,24.7016,23.2840666667,20.0594,31.4553333333,14.768,28.5546,6.6738
410.06,9.32220000001,29.1647666667,3.9648,5.21308421053,8.08760000001,5.63033333333,24.7457333333,23.3069333334,20.0703333333,31.4868,14.7812,28.595,6.65286666667
410.42,9.30480000001,29.1853666667,3.96446666666,5.21729122808,8.07833333334,5.62566666667,24.7944666667,23.3299333334,20.0685333333,31.4777666667,14.7625,28.5917333333,6.64786666666
410.77,9.29819999999,29.2100666667,3.9182,5.19230877193,8.06246666668,5.5952,24.8672,23.357,20.0653333333,31.4689,14.7575,28.6175333333,6.62666666667
411.13,9.25006666666,29.2346333333,3.87146666667,5.14900350878,8.01459999999,5.57353333333,24.8810666666,23.3456,20.0624666667,31.4389666667,14.7149666667,28.6686666667,6.59486666667
411.49,9.2438,29.2628666667,3.84846666667,5.14558245615,7.99433333334,5.54726666667,24.9032,23.3606,20.0242,31.4108333333,14.7138333333,28.6686,6.57706666667
411.85,9.24206666667,29.2841333333,3.8182,5.12745263159,7.96886666667,5.55733333333,24.9248,23.3848,20.0071333333,31.4364,14.7064666667,28.7080666667,6.57006666667
412.21,9.24473333333,29.3393666667,3.77993333333,5.14108070175,7.98386666666,5.54806666667,24.9883333333,23.4159333333,20.0431333334,31.4795333333,14.7034666667,28.7812666667,6.53726666666
412.57,9.27159999999,29.4398,3.80553333333,5.19914385964,8.02919999999,5.5692,25.0757333333,23.4604,20.0817333333,31.5416666667,14.7491333333,28.8773333333,6.55033333334
412.92,9.21259999999,29.4235,3.74733333333,5.14547719297,7.95880000001,5.47246666667,25.0964666667,23.45,20.0405333333,31.5468333333,14.7097,28.8724666667,6.46106666666
413.28,9.21113333334,29.4753666667,3.72986666667,5.13510175439,7.95606666667,5.44526666666,25.1444666667,23.4633333333,20.0554,31.5731333333,14.7010666667,28.9046,6.46933333333
413.64,9.22620000001,29.5442666667,3.67673333333,5.12135789474,7.94893333333,5.39826666667,25.2023333333,23.4975333333,20.0977333333,31.6522333333,14.7238333333,28.9845333334,6.41266666667
414.00,9.25439999999,29.6267,3.70153333333,5.16201754385,7.98413333334,5.44053333333,25.3152666667,23.5478666667,20.1821333333,31.7253666666,14.7467,29.0778,6.4438
414.36,9.31593333333,29.7589333333,3.7404,5.2082491228,8.0378,5.4596,25.4498,23.6557333333,20.2512,31.8424666667,14.8314666667,29.2158666667,6.5104
414.72,9.36040000001,29.8658666667,3.79793333333,5.25881403509,8.09586666667,5.50693333333,25.5446666667,23.7249333333,20.3436666667,31.9327,14.8836333333,29.321,6.55573333333
415.07,9.393,29.9156666667,3.80966666667,5.25606666667,8.07873333333,5.49733333333,25.6708666667,23.7862,20.3805333334,32.0284333333,14.9217666667,29.4014,6.5368
415.43,9.4366,30.0132333333,3.8504,5.28909122807,8.12353333333,5.52573333333,25.8054,23.8826666667,20.4896666666,32.1484,14.9670666667,29.5217333333,6.57293333334
415.79,9.47346666667,30.1031666667,3.9038,5.33998947369,8.1668,5.55393333333,25.9088666667,23.9412666667,20.5832,32.2021,15.0230333333,29.579,6.61206666667
416.15,9.53879999999,30.2247666667,3.99526666667,5.41575087719,8.24366666667,5.626,26.0291333333,24.0414666667,20.6765333333,32.2707333333,15.1147333333,29.6713333334,6.69253333333
416.51,9.56279999999,30.2883,3.999,5.41632982455,8.25866666667,5.6318,26.1132,24.1088,20.7478666667,32.3547666667,15.1366333333,29.7355333333,6.71146666667
416.86,9.63819999999,30.4159,4.0532,5.48156842106,8.3208,5.70713333333,26.2254,24.1998666667,20.8468666667,32.4377,15.1977,29.8514666667,6.77813333333
417.22,9.60186666666,30.4572666667,4.00273333333,5.44105964912,8.28933333333,5.66306666667,26.2528666667,24.2136,20.8433333333,32.4523,15.1850333333,29.8428666667,6.72706666667
417.58,9.62779999999,30.5392666667,4.04406666667,5.45570877192,8.30886666667,5.6794,26.3578,24.292,20.8818666667,32.5149333333,15.2170666667,29.9140666666,6.77026666667
417.94,9.6246,30.5534,4.02213333333,5.45139649123,8.2988,5.672,26.3859333333,24.344,20.8891333333,32.5245,15.2375666667,29.9268,6.75546666667
418.29,9.61406666666,30.5572333333,4.00233333333,5.43465964912,8.29093333334,5.66353333333,26.429,24.3382,20.9071333334,32.5579,15.2340333333,29.9652,6.72366666667
418.65,9.6416,30.5722666667,4.01166666667,5.45881403509,8.31606666667,5.6862,26.5038,24.3851333333,20.9090666667,32.5982333334,15.2668333333,30.0036,6.74106666667
419.01,9.6326,30.6345333333,4.02146666667,5.46778245614,8.35126666667,5.68146666667,26.5529333333,24.408,20.9030666667,32.6198,15.2848,30.0378,6.73913333333
419.37,9.61753333333,30.6448333333,4.00933333333,5.46078596491,8.34386666666,5.6642,26.5648666667,24.4003333333,20.8653333333,32.5969666667,15.2669,30.0376666667,6.71793333333
419.73,9.6138,30.6794,3.99786666667,5.46241403508,8.33940000001,5.6706,26.6036666667,24.4281333334,20.8581333333,32.6168,15.2616666667,30.0682666667,6.69146666667
420.08,9.60713333333,30.693,3.9568,5.43096842106,8.31433333333,5.62626666667,26.631,24.4446666667,20.8487333333,32.6382666667,15.2352,30.0916666667,6.6634
420.44,9.61326666667,30.7337,3.95413333333,5.43238947369,8.314,5.62086666667,26.7022,24.4693333333,20.8534,32.6590333333,15.2419,30.1435333333,6.6502
420.80,9.62833333334,30.7818,3.96593333333,5.45168771931,8.34053333333,5.62773333333,26.7658,24.5127333333,20.8662,32.7055666667,15.2669666667,30.2038666667,6.6674
421.16,9.66346666667,30.833,4.00553333333,5.48818947369,8.37159999999,5.66206666667,26.8391333333,24.5604,20.885,32.7451,15.2924333333,30.2747333333,6.68773333333
421.51,9.68820000001,30.9072,4.00953333333,5.5084877193,8.39513333334,5.67813333333,26.9101333333,24.6014,20.9128666667,32.7831333334,15.3162666667,30.3584666667,6.68266666667
421.87,9.68346666667,30.9450666667,4.00806666667,5.50340350877,8.38840000001,5.66246666667,26.9596666667,24.6237333333,20.8979333333,32.8036333333,15.2967,30.3712666667,6.6752
422.23,9.704,31.0046333333,4.02686666667,5.53101052631,8.40933333333,5.67946666667,27.0237333333,24.6724666667,20.9176,32.8154,15.3101333333,30.4144666667,6.68013333333
422.58,9.67466666667,31.0324333333,3.9922,5.50345964913,8.37433333333,5.62786666667,27.0315333333,24.6668,20.8967333333,32.8280333333,15.2799666667,30.439,6.641
422.94,9.68700000001,31.0489666667,3.9852,5.51767368422,8.38153333334,5.63573333333,27.0705333333,24.6828,20.9088,32.8219,15.2688333333,30.4625333333,6.6436
423.30,9.71573333334,31.1355666667,4.00086666667,5.54596842105,8.40106666667,5.66613333333,27.1720666667,24.7452,20.9644666667,32.8933,15.3027666667,30.5382,6.674
423.66,9.71473333333,31.1842,3.99206666667,5.54236842106,8.40060000001,5.6482,27.2322,24.7782666667,20.9810666667,32.9169666667,15.3035666667,30.5784666667,6.67306666667
424.01,9.71646666667,31.2148,4.0014,5.55045263158,8.40599999999,5.6544,27.2944,24.8119333333,20.9913333333,32.9331333333,15.3172666667,30.6364666667,6.6654
424.37,9.70239999999,31.2771,3.98973333333,5.54729824562,8.40173333333,5.63666666667,27.3443333333,24.8511333333,20.9954,32.9517,15.3120333333,30.6841333333,6.66386666667
424.73,9.69599999999,31.3349666667,3.9812,5.53887719299,8.38939999999,5.61906666666,27.3856,24.8777333333,21.0081333333,32.9595,15.2960333333,30.7185333333,6.64293333333
425.08,9.6764,31.3677666667,3.95453333333,5.52716140351,8.369,5.59633333333,27.4399333333,24.9076666667,21.0282666667,32.9793,15.2933666667,30.7482,6.62573333333
425.44,9.64093333334,31.3686333333,3.924,5.5020385965,8.34500000001,5.5674,27.4462666667,24.8979333333,21.0203333333,32.9784666667,15.2562,30.7501333333,6.6034
425.80,9.65766666666,31.4099666667,3.9284,5.5172491228,8.36706666667,5.56113333333,27.5087333333,24.9136666667,21.0484666667,32.9981333333,15.2704666667,30.8375333333,6.61133333333
426.16,9.65119999999,31.4465666667,3.9126,5.52200000001,8.35486666667,5.54586666667,27.5515333333,24.9308666667,21.0676666667,33.0395666666,15.2723,30.863,6.62333333333
426.51,9.69986666667,31.5287,3.96626666667,5.58407368422,8.40966666666,5.59926666667,27.6749333333,25.0111333333,21.1372666667,33.0628,15.3115333333,30.9383333333,6.68026666667
426.87,9.75373333332,31.6281,4.0012,5.61350526316,8.44453333333,5.61946666667,27.7722,25.0949333333,21.2078666667,33.1557,15.3734333333,31.0474,6.72753333333
427.23,9.77273333333,31.6344333333,4.01093333333,5.62299649123,8.46959999999,5.621,27.8029333333,25.1219333333,21.2072,33.1347666667,15.3800333334,31.0865333333,6.73446666667
427.58,9.80933333333,31.6995666667,4.02946666667,5.64387017545,8.49833333333,5.62646666667,27.9141333333,25.1802,21.2616666667,33.2019666666,15.3995666667,31.1970666667,6.7608
427.94,9.83746666667,31.7758666667,4.0388,5.66868421053,8.52246666667,5.63293333333,27.991,25.2208666667,21.2976,33.2277,15.4010333333,31.243,6.78186666666
428.30,9.88519999999,31.78,4.0636,5.70350175439,8.55613333333,5.67733333333,28.0442,25.2472,21.3425333333,33.2708,15.438,31.2719333333,6.8024
428.65,9.90440000001,31.8196,4.06686666667,5.72690877193,8.5684,5.6958,28.1418,25.2769333333,21.3706,33.2968333333,15.4698333333,31.3326,6.808
429.01,9.9284,31.8657666667,4.07526666667,5.73159298245,8.59693333333,5.68853333333,28.2000666667,25.3078,21.3802666667,33.3206666667,15.4766,31.3952666667,6.79913333333
