wavelength,Back_TanMeyf,Belly_TanMeyf,Breast_TanMeyf,Crissum_TanMeyf,Crown_TanMeyf,DorTail_TanMeyf,Patch10_TanMeyf,Patch11_TanMeyf,Patch12_TanMeyf,Rump_TanMeyf,Throat_TanMeyf,WingTip_TanMeyf
401.44,6.94433333333,15.587,11.8006666667,17.7463333333,7.287,6.64766666667,8.84633333333,8.31766666667,5.91566666667,7.59066666667,13.7793333333,6.232
401.80,7.04833333333,15.5976666667,11.8576666667,17.759,7.36266666667,6.667,8.85833333333,8.35933333333,5.91866666667,7.597,13.791,6.231
402.16,7.108,15.7166666667,12.004,17.8316666667,7.41766666667,6.69966666667,8.977,8.49866666667,6.025,7.68466666667,13.8613333333,6.253
402.52,7.09066666667,15.7466666667,12.0243333333,17.8643333333,7.419,6.71366666667,8.98766666667,8.54166666667,6.08966666667,7.74733333333,13.8936666667,6.286
402.88,7.11866666667,15.8443333333,12.1043333333,17.976,7.49033333333,6.765,9.04333333333,8.63833333333,6.18133333333,7.841,13.9216666667,6.326
403.24,7.162,15.915,12.2716666667,18.0853333333,7.58766666667,6.81633333333,9.07966666667,8.646,6.27966666667,7.96566666667,13.983,6.387
403.60,7.20566666667,16.0386666667,12.3286666667,18.1866666667,7.659,6.872,9.13166666667,8.67033333333,6.34366666667,8.05666666667,14.0293333333,6.473
403.95,7.18066666667,16.062,12.3056666667,18.2366666667,7.63333333333,6.82733333333,9.14866666667,8.68833333333,6.35433333333,8.07833333333,14.0173333333,6.428
404.31,7.17166666667,16.1026666667,12.3093333333,18.2716666667,7.623,6.83433333333,9.16966666667,8.67033333333,6.37966666667,8.078,14.0716666667,6.404
404.67,7.16633333333,16.112,12.3536666667,18.2793333333,7.635,6.811,9.12066666667,8.64133333333,6.40133333333,8.08633333333,14.0043333333,6.327
405.03,7.144,16.089,12.377,18.279,7.64166666667,6.774,9.11766666667,8.633,6.43333333333,8.11066666667,13.95,6.321
405.39,7.20566666667,16.104,12.4713333333,18.3433333333,7.73266666667,6.85333333333,9.18733333333,8.714,6.483,8.20466666667,14.02,6.385
405.75,7.196,16.109,12.461,18.383,7.72133333333,6.847,9.22166666667,8.649,6.54433333333,8.23233333333,14.0213333333,6.37
406.11,7.22533333333,16.1113333333,12.4943333333,18.4003333333,7.78066666667,6.86466666667,9.22733333333,8.62866666667,6.57666666667,8.243,14.0416666667,6.394
406.47,7.26966666667,16.1956666667,12.6113333333,18.4883333333,7.81766666667,6.91966666667,9.363,8.63233333333,6.582,8.26466666667,14.1223333333,6.402
406.83,7.324,16.191,12.5643333333,18.5233333333,7.82,6.88733333333,9.37766666667,8.60733333333,6.51866666667,8.226,14.0976666667,6.414
407.19,7.34966666667,16.2376666667,12.5656666667,18.577,7.826,6.86566666667,9.40566666667,8.66333333333,6.48466666667,8.22933333333,14.1206666667,6.391
407.55,7.41366666667,16.331,12.6583333333,18.606,7.873,6.863,9.442,8.74133333333,6.509,8.28,14.2003333333,6.34
407.90,7.50933333333,16.3956666667,12.7276666667,18.6366666667,7.938,6.93666666667,9.48,8.747,6.58566666667,8.333,14.2096666667,6.374
408.26,7.58333333333,16.48,12.7936666667,18.7346666667,8.001,6.932,9.481,8.79866666667,6.597,8.418,14.2096666667,6.355
408.62,7.642,16.5673333333,12.9066666667,18.8073333333,8.09266666667,6.94766666667,9.55566666667,8.87166666667,6.60633333333,8.49066666667,14.301,6.471
408.98,7.717,16.6986666667,12.9816666667,18.899,8.182,6.971,9.585,8.92533333333,6.62566666667,8.562,14.3876666667,6.513
409.34,7.77666666667,16.8543333333,13.0343333333,19.008,8.28,7.0,9.606,8.96066666667,6.65766666667,8.608,14.4516666667,6.551
409.70,7.809,16.8903333333,13.0566666667,18.9976666667,8.349,6.96733333333,9.59533333333,9.038,6.65066666667,8.62366666667,14.491,6.52
410.06,7.76833333333,16.9756666667,13.0893333333,19.0043333333,8.371,6.93433333333,9.57233333333,9.01966666667,6.593,8.63966666667,14.527,6.519
410.42,7.827,16.9606666667,13.1146666667,18.9963333333,8.453,6.94,9.48666666667,9.03533333333,6.606,8.69266666667,14.49,6.504
410.77,7.847,17.0743333333,13.1846666667,19.0153333333,8.56666666667,6.99233333333,9.493,9.071,6.66133333333,8.797,14.5563333333,6.518
411.13,7.885,17.1673333333,13.2663333333,19.063,8.67766666667,7.046,9.49966666667,9.11033333333,6.74866666667,8.858,14.603,6.49
411.49,7.85233333333,17.115,13.189,19.1023333333,8.68533333333,7.01533333333,9.473,9.08366666667,6.72066666667,8.84066666667,14.5763333333,6.495
411.85,7.824,17.1286666667,13.1323333333,19.1196666667,8.71233333333,6.95566666667,9.41466666667,9.05766666667,6.612,8.81566666667,14.5673333333,6.474
412.21,7.843,17.1433333333,13.1503333333,19.0843333333,8.82433333333,6.95233333333,9.46266666667,9.064,6.641,8.84133333333,14.5463333333,6.588
412.57,7.87733333333,17.1736666667,13.1463333333,19.096,8.92,6.958,9.46433333333,9.059,6.66366666667,8.88433333333,14.6286666667,6.524
412.92,7.80566666667,17.085,13.187,19.026,8.86266666667,6.93266666667,9.412,8.975,6.59233333333,8.83033333333,14.6,6.425
413.28,7.77633333333,17.086,13.1333333333,18.9863333333,8.85233333333,6.87733333333,9.369,8.93566666667,6.519,8.842,14.557,6.369
413.64,7.78166666667,17.1413333333,13.222,19.0446666667,8.893,6.88566666667,9.39133333333,8.92333333333,6.49,8.87466666667,14.6326666667,6.445
414.00,7.85866666667,17.159,13.2726666667,19.1046666667,8.95733333333,6.90566666667,9.41633333333,8.91,6.49533333333,8.94866666667,14.6526666667,6.468
414.36,7.84766666667,17.2826666667,13.3413333333,19.1953333333,9.00433333333,6.922,9.46266666667,8.934,6.50066666667,8.99733333333,14.732,6.534
414.72,7.87333333333,17.294,13.4256666667,19.29,9.02933333333,6.93233333333,9.49833333333,8.95433333333,6.52,9.003,14.7303333333,6.579
415.07,7.86333333333,17.263,13.483,19.287,9.05766666667,6.88233333333,9.53066666667,8.917,6.46866666667,9.005,14.7166666667,6.632
415.43,7.954,17.3663333333,13.6043333333,19.2686666667,9.07833333333,6.896,9.55166666667,8.91966666667,6.49233333333,9.06566666667,14.7436666667,6.602
415.79,8.051,17.467,13.7343333333,19.3696666667,9.17833333333,6.99466666667,9.61666666667,8.99833333333,6.575,9.145,14.83,6.642
416.15,8.04933333333,17.4806666667,13.7886666667,19.3843333333,9.18333333333,7.02666666667,9.603,9.029,6.57333333333,9.14933333333,14.8606666667,6.51
416.51,8.10233333333,17.5706666667,13.852,19.4533333333,9.199,7.064,9.60266666667,9.03233333333,6.60733333333,9.174,14.8843333333,6.533
416.86,8.194,17.6583333333,13.9063333333,19.583,9.31666666667,7.10833333333,9.631,9.097,6.68733333333,9.27066666667,14.9623333333,6.577
417.22,8.18833333333,17.6203333333,13.982,19.6026666667,9.32733333333,7.12133333333,9.62233333333,9.09066666667,6.672,9.238,15.002,6.589
417.58,8.24333333333,17.697,14.0456666667,19.6933333333,9.38,7.165,9.62866666667,9.08733333333,6.69433333333,9.27066666667,15.0353333333,6.551
417.94,8.27266666667,17.7266666667,14.1046666667,19.7686666667,9.44533333333,7.187,9.66533333333,9.127,6.748,9.318,15.0776666667,6.537
418.29,8.308,17.7443333333,14.1596666667,19.8036666667,9.49166666667,7.185,9.66466666667,9.17466666667,6.76766666667,9.32966666667,15.1013333333,6.475
418.65,8.33366666667,17.757,14.205,19.8336666667,9.545,7.162,9.618,9.16233333333,6.75066666667,9.36866666667,15.1413333333,6.454
419.01,8.386,17.8033333333,14.212,19.8563333333,9.614,7.18233333333,9.61366666667,9.18166666667,6.77633333333,9.415,15.162,6.439
419.37,8.37933333333,17.861,14.2923333333,19.9366666667,9.677,7.18866666667,9.60233333333,9.16333333333,6.78066666667,9.43,15.187,6.447
419.73,8.372,17.8926666667,14.3386666667,19.949,9.702,7.163,9.58666666667,9.15133333333,6.79166666667,9.44066666667,15.1886666667,6.448
420.08,8.38433333333,17.919,14.386,19.9953333333,9.74466666667,7.13966666667,9.608,9.126,6.76,9.47333333333,15.2153333333,6.488
420.44,8.36466666667,17.915,14.3886666667,20.0413333333,9.76766666667,7.119,9.583,9.132,6.73933333333,9.48566666667,15.222,6.468
420.80,8.37233333333,17.915,14.4013333333,20.0256666667,9.79866666667,7.10066666667,9.57466666667,9.12933333333,6.71566666667,9.493,15.1966666667,6.43
421.16,8.437,17.9893333333,14.4856666667,20.1003333333,9.84033333333,7.11666666667,9.581,9.17266666667,6.775,9.558,15.2443333333,6.424
421.51,8.439,18.022,14.5386666667,20.1383333333,9.89133333333,7.10766666667,9.57533333333,9.197,6.80433333333,9.60566666667,15.265,6.469
421.87,8.444,18.051,14.5636666667,20.148,9.92366666667,7.101,9.53966666667,9.179,6.78466666667,9.61233333333,15.272,6.466
422.23,8.48233333333,18.1106666667,14.6186666667,20.198,9.972,7.09966666667,9.53333333333,9.187,6.78133333333,9.65466666667,15.3163333333,6.491
422.58,8.50366666667,18.1706666667,14.662,20.2086666667,10.0026666667,7.11633333333,9.52866666667,9.18633333333,6.793,9.67466666667,15.3473333333,6.469
422.94,8.53966666667,18.2223333333,14.753,20.2653333333,10.041,7.137,9.521,9.2,6.81866666667,9.70733333333,15.3783333333,6.473
423.30,8.557,18.2133333333,14.7706666667,20.2743333333,10.089,7.14333333333,9.49833333333,9.211,6.81466666667,9.73666666667,15.3936666667,6.49
423.66,8.59166666667,18.2256666667,14.8113333333,20.3106666667,10.1503333333,7.14833333333,9.49133333333,9.234,6.824,9.78033333333,15.429,6.502
424.01,8.64966666667,18.3113333333,14.87,20.3863333333,10.202,7.17966666667,9.47633333333,9.26966666667,6.85566666667,9.834,15.483,6.52
424.37,8.716,18.39,15.0003333333,20.4143333333,10.2543333333,7.21066666667,9.50466666667,9.29833333333,6.882,9.883,15.532,6.556
424.73,8.73333333333,18.465,15.0656666667,20.4596666667,10.2843333333,7.213,9.465,9.29233333333,6.90566666667,9.91166666667,15.5806666667,6.575
425.08,8.732,18.501,15.087,20.476,10.349,7.209,9.44933333333,9.25766666667,6.89733333333,9.94366666667,15.5853333333,6.565
425.44,8.77933333333,18.5296666667,15.145,20.4956666667,10.3846666667,7.221,9.45433333333,9.277,6.895,9.97466666667,15.596,6.524
425.80,8.81133333333,18.5693333333,15.207,20.5333333333,10.4236666667,7.242,9.453,9.294,6.90866666667,10.0103333333,15.633,6.517
426.16,8.80133333333,18.5736666667,15.1923333333,20.5113333333,10.4443333333,7.23133333333,9.40633333333,9.24,6.92033333333,10.029,15.606,6.502
426.51,8.84033333333,18.6113333333,15.291,20.5626666667,10.5103333333,7.23566666667,9.432,9.27066666667,6.95166666667,10.0756666667,15.646,6.487
426.87,8.87033333333,18.6693333333,15.3306666667,20.6286666667,10.54,7.22733333333,9.44333333333,9.26766666667,6.96766666667,10.1226666667,15.711,6.483
427.23,8.94933333333,18.7653333333,15.422,20.6986666667,10.6366666667,7.27566666667,9.50733333333,9.31666666667,7.043,10.2166666667,15.795,6.504
427.58,8.993,18.8186666667,15.489,20.7563333333,10.6723333333,7.28833333333,9.488,9.29866666667,7.079,10.2553333333,15.8183333333,6.46
427.94,9.02733333333,18.836,15.5653333333,20.769,10.7316666667,7.28666666667,9.47566666667,9.29533333333,7.09466666667,10.2746666667,15.8466666667,6.412
428.30,9.035,18.865,15.5893333333,20.828,10.8353333333,7.307,9.45033333333,9.30733333333,7.103,10.317,15.8836666667,6.428
428.65,9.07333333333,18.9223333333,15.6913333333,20.9136666667,10.957,7.33433333333,9.48066666667,9.35,7.12566666667,10.3473333333,15.932,6.479
429.01,9.145,18.9983333333,15.7856666667,21.0036666667,11.0353333333,7.35566666667,9.52566666667,9.414,7.17866666667,10.397,16.0293333333,6.535
429.37,9.165,19.033,15.8266666667,21.0396666667,11.11,7.357,9.491,9.374,7.17866666667,10.4066666667,16.0373333333,6.518
429.72,9.16433333333,19.055,15.871,21.0493333333,11.1263333333,7.29666666667,9.448,9.35466666667,7.157,10.4493333333,16.0433333333,6.508
430.08,9.231,19.1113333333,16.0146666667,21.1403333333,11.197,7.31,9.46933333333,9.392,7.15933333333,10.5033333333,16.077,6.503
430.44,9.227,19.1326666667,15.984,21.1626666667,11.2256666667,7.292,9.463,9.373,7.119,10.513,16.071,6.55
430.79,9.23266666667,19.1453333333,16.0473333333,21.1486666667,11.2776666667,7.29633333333,9.44433333333,9.41166666667,7.09066666667,10.5416666667,16.0936666667,6.578
431.15,9.25033333333,19.194,16.1316666667,21.2036666667,11.2836666667,7.277,9.42433333333,9.41733333333,7.071,10.5603333333,16.0823333333,6.614
431.50,9.28666666667,19.254,16.232,21.253,11.4006666667,7.303,9.48066666667,9.479,7.065,10.6556666667,16.202,6.709
431.86,9.32133333333,19.3313333333,16.2936666667,21.3003333333,11.4673333333,7.33066666667,9.50833333333,9.51633333333,7.08233333333,10.7203333333,16.2466666667,6.736
432.22,9.37066666667,19.3816666667,16.3626666667,21.3836666667,11.4956666667,7.31233333333,9.51733333333,9.52333333333,7.08333333333,10.7523333333,16.2593333333,6.725
432.57,9.402,19.412,16.3696666667,21.4053333333,11.48,7.32133333333,9.52266666667,9.51533333333,7.06,10.7963333333,16.3073333333,6.651
432.93,9.372,19.3863333333,16.351,21.364,11.4726666667,7.28733333333,9.47333333333,9.47966666667,7.004,10.795,16.259,6.569
433.29,9.39366666667,19.4563333333,16.403,21.4103333333,11.4903333333,7.293,9.478,9.51333333333,7.01433333333,10.8543333333,16.3156666667,6.609
433.64,9.44266666667,19.5133333333,16.4306666667,21.4376666667,11.5343333333,7.317,9.51533333333,9.57966666667,7.057,10.897,16.3603333333,6.611
434.00,9.437,19.534,16.4416666667,21.445,11.5606666667,7.31066666667,9.51466666667,9.60833333333,7.04733333333,10.927,16.3796666667,6.629
434.35,9.47533333333,19.581,16.5196666667,21.492,11.5863333333,7.32466666667,9.49633333333,9.63733333333,7.09033333333,10.9886666667,16.423,6.612
434.71,9.47866666667,19.619,16.553,21.531,11.6166666667,7.291,9.48466666667,9.625,7.101,11.0316666667,16.417,6.596
435.07,9.49166666667,19.6146666667,16.549,21.5433333333,11.6463333333,7.27333333333,9.46633333333,9.633,7.09866666667,11.0393333333,16.4303333333,6.542
435.42,9.492,19.628,16.5543333333,21.5346666667,11.611,7.227,9.40966666667,9.591,7.06333333333,11.0043333333,16.3676666667,6.477
435.78,9.51866666667,19.6466666667,16.6166666667,21.579,11.6393333333,7.20633333333,9.39466666667,9.57566666667,7.074,11.0313333333,16.384,6.481
436.13,9.54933333333,19.6686666667,16.624,21.5513333333,11.6613333333,7.18733333333,9.37333333333,9.56533333333,7.103,11.0616666667,16.3763333333,6.436
436.49,9.59533333333,19.7146666667,16.7046666667,21.5696666667,11.73,7.18366666667,9.39366666667,9.58966666667,7.12833333333,11.078,16.3463333333,6.441
436.84,9.66733333333,19.817,16.784,21.673,11.809,7.21466666667,9.45266666667,9.62666666667,7.15933333333,11.1453333333,16.4386666667,6.522
437.20,9.70466666667,19.8346666667,16.8553333333,21.7016666667,11.8716666667,7.22266666667,9.459,9.63033333333,7.17066666667,11.1583333333,16.4443333333,6.523
437.56,9.74433333333,19.8766666667,16.9673333333,21.7963333333,11.9176666667,7.229,9.484,9.626,7.156,11.1916666667,16.476,6.532
437.91,9.83466666667,19.9623333333,17.0626666667,21.8903333333,11.9893333333,7.28033333333,9.532,9.67066666667,7.2,11.2486666667,16.5776666667,6.557
438.27,9.882,20.0616666667,17.124,21.951,12.0716666667,7.31233333333,9.573,9.71633333333,7.187,11.309,16.6023333333,6.622
438.62,9.93466666667,20.1466666667,17.1976666667,22.019,12.1333333333,7.364,9.57866666667,9.75166666667,7.18966666667,11.3336666667,16.6633333333,6.651
438.98,9.95833333333,20.2246666667,17.26,22.0693333333,12.177,7.363,9.58533333333,9.76133333333,7.19633333333,11.3716666667,16.7263333333,6.645
439.33,10.0053333333,20.289,17.3206666667,22.1553333333,12.2363333333,7.416,9.618,9.798,7.21333333333,11.4263333333,16.7813333333,6.662
439.69,10.037,20.3156666667,17.3503333333,22.211,12.2766666667,7.42366666667,9.60033333333,9.814,7.19533333333,11.4573333333,16.796,6.662
440.04,10.0503333333,20.361,17.3836666667,22.249,12.33,7.44133333333,9.59566666667,9.82766666667,7.16933333333,11.498,16.834,6.683
440.40,10.0726666667,20.4076666667,17.3983333333,22.295,12.3516666667,7.445,9.566,9.81833333333,7.18833333333,11.5693333333,16.8806666667,6.684
440.75,10.1066666667,20.4516666667,17.4756666667,22.3196666667,12.3786666667,7.45333333333,9.54766666667,9.838,7.206,11.5953333333,16.896,6.691
441.11,10.1583333333,20.5176666667,17.502,22.366,12.4086666667,7.46866666667,9.58466666667,9.854,7.21666666667,11.642,16.9556666667,6.711
441.47,10.2016666667,20.6006666667,17.5523333333,22.3866666667,12.4736666667,7.50466666667,9.577,9.88233333333,7.23266666667,11.6883333333,17.0046666667,6.773
441.82,10.196,20.6273333333,17.567,22.3936666667,12.496,7.49766666667,9.54433333333,9.86433333333,7.205,11.701,16.9963333333,6.764
442.18,10.2276666667,20.6363333333,17.636,22.4246666667,12.5306666667,7.47666666667,9.508,9.85066666667,7.205,11.706,17.0446666667,6.712
442.53,10.2543333333,20.6693333333,17.6736666667,22.446,12.5823333333,7.45466666667,9.499,9.85333333333,7.209,11.7566666667,17.0663333333,6.703
442.89,10.2896666667,20.71,17.753,22.468,12.6326666667,7.464,9.503,9.866,7.187,11.8126666667,17.0643333333,6.742
443.24,10.333,20.815,17.867,22.5063333333,12.7043333333,7.48133333333,9.502,9.916,7.20133333333,11.8893333333,17.122,6.776
443.60,10.3396666667,20.922,17.9656666667,22.5436666667,12.775,7.48566666667,9.51433333333,9.96866666667,7.218,11.9656666667,17.1963333333,6.761
443.95,10.3766666667,20.9866666667,18.0226666667,22.6093333333,12.8053333333,7.48666666667,9.51133333333,9.98666666667,7.24766666667,12.0166666667,17.2176666667,6.792
444.31,10.384,21.0116666667,18.121,22.654,12.8426666667,7.472,9.501,10.0266666667,7.207,12.04,17.2203333333,6.794
444.66,10.4023333333,21.0313333333,18.1833333333,22.6736666667,12.8736666667,7.49166666667,9.458,10.0343333333,7.17633333333,12.0933333333,17.2083333333,6.774
445.02,10.441,21.0996666667,18.2956666667,22.765,12.915,7.50466666667,9.418,10.057,7.17566666667,12.1523333333,17.2166666667,6.753
445.37,10.471,21.1503333333,18.3483333333,22.837,12.943,7.50166666667,9.39333333333,10.0553333333,7.16533333333,12.1756666667,17.2296666667,6.723
445.72,10.4983333333,21.1956666667,18.4176666667,22.8936666667,12.971,7.48766666667,9.368,10.0626666667,7.168,12.22,17.2213333333,6.712
446.08,10.5063333333,21.2363333333,18.459,22.924,13.0003333333,7.481,9.34233333333,10.078,7.17333333333,12.2543333333,17.227,6.697
446.43,10.551,21.286,18.543,22.9886666667,13.0303333333,7.50333333333,9.34566666667,10.11,7.17433333333,12.3,17.2696666667,6.677
446.79,10.5773333333,21.322,18.5843333333,23.0213333333,13.0646666667,7.511,9.326,10.1336666667,7.194,12.3326666667,17.3,6.652
447.14,10.57,21.301,18.573,23.0416666667,13.0613333333,7.473,9.28566666667,10.1133333333,7.18266666667,12.3296666667,17.2903333333,6.597
447.50,10.6176666667,21.3283333333,18.618,23.065,13.0793333333,7.47933333333,9.26266666667,10.091,7.195,12.3563333333,17.27,6.622
447.85,10.6713333333,21.394,18.7346666667,23.142,13.136,7.487,9.24866666667,10.1256666667,7.19733333333,12.3996666667,17.3093333333,6.617
448.21,10.7216666667,21.481,18.8083333333,23.2046666667,13.204,7.50166666667,9.24066666667,10.1346666667,7.233,12.4533333333,17.387,6.67
448.56,10.7693333333,21.572,18.89,23.2683333333,13.2896666667,7.48566666667,9.23233333333,10.146,7.26666666667,12.5113333333,17.455,6.669
448.92,10.7573333333,21.567,18.8983333333,23.2416666667,13.3113333333,7.47033333333,9.17466666667,10.1483333333,7.24333333333,12.5346666667,17.4546666667,6.654
449.27,10.806,21.6153333333,19.002,23.2786666667,13.376,7.48066666667,9.15666666667,10.1723333333,7.30633333333,12.5933333333,17.4703333333,6.668
449.62,10.869,21.6923333333,19.0723333333,23.309,13.4456666667,7.504,9.154,10.1933333333,7.32633333333,12.643,17.5446666667,6.702
449.98,10.9513333333,21.7653333333,19.1456666667,23.3633333333,13.5123333333,7.514,9.16433333333,10.2206666667,7.36,12.7043333333,17.5896666667,6.744
450.33,10.9943333333,21.8326666667,19.2026666667,23.4093333333,13.559,7.51333333333,9.141,10.206,7.395,12.781,17.6173333333,6.815
450.69,11.0756666667,21.9473333333,19.292,23.507,13.6543333333,7.54733333333,9.12,10.2173333333,7.41433333333,12.8566666667,17.667,6.851
451.04,11.1806666667,22.1053333333,19.4586666667,23.5813333333,13.758,7.60433333333,9.14433333333,10.252,7.47766666667,12.9623333333,17.745,6.916
451.40,11.2403333333,22.167,19.533,23.66,13.83,7.61333333333,9.14033333333,10.298,7.46166666667,13.0266666667,17.831,6.917
