wavelength,Back_EunCamm,Belly_EunCamm,Breast_EunCamm,Crissum_EunCamm,Crown_EunCamm,DorTail_EunCamm,Rump_EunCamm,Throat_EunCamm,WingTip_EunCamm
615.95,9.12826666667,10.815,8.57386666667,10.6067333333,7.51793333333,9.14146666667,8.19633333333,19.2606,10.1816666667
616.28,9.05239999999,10.7318,8.4492,10.5558666667,7.4102,9.0493,8.08566666667,19.2382666667,10.116
616.61,9.02033333334,10.7464666667,8.44166666667,10.5274,7.3714,9.0201,8.06866666667,19.2741333333,10.1568666667
616.95,8.99640000001,10.7410666667,8.4184,10.5376,7.37753333333,9.0769,8.06706666667,19.3064,10.1642
617.28,8.93213333334,10.7014666667,8.34886666667,10.5136666667,7.34593333333,8.9984,8.01593333333,19.2810666667,10.1190666667
617.62,8.98080000001,10.7478666667,8.4162,10.5772,7.4292,9.036,8.042,19.3836666666,10.2074666667
617.95,8.96153333333,10.7385333333,8.42533333333,10.5926666667,7.4578,9.0646,8.07266666667,19.4627333333,10.2446
618.28,8.90986666667,10.7236,8.34893333333,10.5764,7.3994,9.02546666667,8.02826666667,19.5014666667,10.2106666667
618.62,8.85973333334,10.6798666667,8.344,10.5481333333,7.31553333333,9.00253333333,7.9892,19.5491333333,10.1585333333
618.95,8.79166666668,10.6242,8.33473333333,10.5004,7.2874,8.99603333333,7.93733333333,19.5207333333,10.1461333333
619.28,8.73413333333,10.5776,8.26473333333,10.449,7.24226666667,8.95456666667,7.8518,19.5052666667,10.0863333333
619.62,8.76819999999,10.6506,8.32726666667,10.5154666667,7.30973333333,9.05876666667,7.93486666667,19.5875333334,10.1457333333
619.95,8.7778,10.6762,8.3588,10.5106,7.344,9.057,7.95766666667,19.611,10.1773333333
620.28,8.83206666666,10.7071333333,8.38066666667,10.5368,7.39853333333,9.1519,8.02566666667,19.7254666667,10.2358
620.62,8.87946666667,10.7447333333,8.4026,10.5717333333,7.44073333333,9.15103333333,8.05013333334,19.8037333333,10.3064
620.95,9.00799999999,10.8528,8.52173333334,10.6715333333,7.54973333333,9.2513,8.15493333333,19.9632666667,10.4578666666
621.28,8.93633333334,10.7320666667,8.37666666667,10.5280666667,7.3944,9.12253333333,8.0502,19.9289333333,10.3255333333
621.62,8.944,10.7252,8.33146666666,10.5058,7.36813333334,9.11643333333,8.0458,19.9834,10.3365333333
621.95,9.01359999999,10.7675333333,8.40906666667,10.5724,7.4084,9.21716666667,8.1168,20.1080666667,10.3987333333
622.28,8.9702,10.7267333334,8.33353333333,10.5163333333,7.356,9.15756666667,8.05173333333,20.0742,10.3628
622.62,8.99233333333,10.7190666667,8.32333333333,10.5132666667,7.34293333333,9.17799999999,8.06673333333,20.1614666667,10.3705333333
622.95,9.04093333334,10.7576,8.37693333333,10.5653333333,7.33026666667,9.21123333333,8.12246666666,20.2771333333,10.4428
623.28,9.06120000001,10.7575333333,8.33986666667,10.5610666667,7.29666666667,9.2096,8.1074,20.3662666667,10.421
623.62,9.00540000001,10.7204666667,8.31926666667,10.5442,7.23993333333,9.20893333333,8.07626666667,20.4344,10.3672
623.95,8.99406666666,10.6941333333,8.32106666667,10.5696666667,7.23193333333,9.1683,8.01566666667,20.4702666667,10.351
624.28,8.99673333333,10.6794666667,8.34426666667,10.56,7.23106666667,9.1411,7.99613333334,20.5444666667,10.3454
624.62,8.98613333334,10.6954666667,8.32286666667,10.5242,7.20366666667,9.12466666667,7.95373333333,20.6204,10.3004666666
624.95,9.02079999999,10.7554,8.38493333333,10.5935333334,7.28986666666,9.2002,8.0068,20.7222,10.3686666667
625.28,9.04586666667,10.7490666667,8.42833333333,10.6233333333,7.31626666667,9.2357,8.04226666667,20.8170666667,10.4422
625.61,9.04673333334,10.7369333333,8.4252,10.6144666667,7.30633333333,9.21799999999,8.00333333333,20.8434,10.4719333333
625.95,8.99813333333,10.7190666667,8.39633333333,10.6022666667,7.3242,9.19919999999,8.01493333333,20.8742666667,10.4698666667
626.28,9.03433333333,10.7822,8.44113333333,10.6748666667,7.3652,9.21896666667,8.06686666667,20.9806666667,10.5358
626.61,8.99926666666,10.7668666667,8.42746666667,10.6691333333,7.3684,9.23549999999,8.06093333333,21.0228,10.5272
626.94,8.96153333333,10.714,8.40666666667,10.6478666667,7.3428,9.18413333333,8.02793333333,21.0098666667,10.5416666666
627.28,8.94759999999,10.6963333333,8.37073333333,10.6002666667,7.3334,9.12973333333,8.00366666667,20.9956,10.5138
627.61,8.85513333334,10.6524,8.29826666666,10.5400666667,7.2396,9.07326666667,7.96606666667,20.9714666667,10.4541333333
627.94,8.78153333333,10.5969333333,8.22773333333,10.5142666667,7.15146666667,9.06943333333,7.9334,20.9401333333,10.4174666667
628.27,8.76113333334,10.5426,8.23953333333,10.5376666667,7.12546666667,9.07383333333,7.9534,20.9204,10.4335333333
628.61,8.76806666667,10.5365333333,8.24113333333,10.5586,7.10193333333,9.09966666667,7.957,20.9680666667,10.4846666667
628.94,8.76333333333,10.5702,8.27266666667,10.5814,7.12306666667,9.1278,7.96773333333,20.9892,10.4664
629.27,8.7828,10.5944666667,8.30733333333,10.6166,7.12886666667,9.14723333333,8.00753333333,21.0650666667,10.4940666667
629.60,8.93153333333,10.7191333333,8.44393333333,10.7206,7.2184,9.27393333333,8.1104,21.2478666667,10.6464666667
629.94,8.88013333333,10.6432666667,8.39833333333,10.6608666667,7.16786666667,9.23156666667,8.04013333333,21.2119333333,10.5922666667
630.27,8.86886666667,10.6458,8.37006666667,10.6676666667,7.12466666667,9.21066666667,8.01993333333,21.2172666667,10.5704666667
630.60,8.92986666667,10.7269333333,8.4694,10.7600666667,7.2064,9.28606666667,8.11593333333,21.3712,10.6204
630.93,8.99373333333,10.7770666667,8.51193333333,10.8428666667,7.2452,9.3552,8.21786666667,21.5234,10.7556666667
631.26,9.1256,10.8514,8.6066,10.9094666667,7.34833333334,9.43190000001,8.2756,21.6932666667,10.8706
631.60,9.1068,10.8054,8.52933333333,10.8444666667,7.2622,9.3479,8.21153333333,21.7163333333,10.8612
631.93,9.15666666666,10.8921333333,8.56666666667,10.8722666667,7.324,9.40960000001,8.24893333333,21.8473333333,10.91
632.26,9.1196,10.9,8.56013333333,10.8109333333,7.31213333333,9.359,8.218,21.893,10.8346
632.59,9.15533333333,10.9162,8.56726666666,10.792,7.29233333333,9.36160000001,8.2156,21.9714666667,10.8553333333
632.92,9.12179999999,10.88,8.54386666667,10.7411333333,7.26266666667,9.31636666667,8.18173333333,22.0042,10.8526666667
633.26,8.97006666667,10.7535333333,8.41406666667,10.6270666667,7.1092,9.18503333333,8.03966666667,21.9386666667,10.7213333333
633.59,9.03079999999,10.8722666667,8.5044,10.7259333333,7.20533333333,9.2624,8.12446666667,22.0948666667,10.8122666667
633.92,9.00200000001,10.8386666667,8.47313333333,10.6562,7.1698,9.19853333333,8.05326666667,22.0753333333,10.7860666667
634.25,8.9906,10.8362666667,8.451,10.6011333333,7.13093333333,9.19506666667,7.97453333333,22.0637333333,10.7649333333
634.58,9.02753333333,10.844,8.4984,10.5954666667,7.12526666667,9.24863333333,7.97146666667,22.1132,10.7815333333
634.91,9.02166666667,10.8825333333,8.5092,10.6266,7.14346666667,9.28156666667,8.0096,22.1174,10.7856666667
635.25,9.09973333333,10.9738,8.6596,10.7385333333,7.28033333333,9.39843333333,8.1366,22.2398,10.8877333333
635.58,9.08813333333,10.9393333333,8.61593333333,10.6871333333,7.26693333333,9.36696666667,8.11386666667,22.2311333333,10.898
635.91,9.09446666667,10.9408666667,8.58953333333,10.6991333333,7.26986666667,9.394,8.11713333333,22.2997333334,10.9218
636.24,9.13093333333,10.9714,8.57306666667,10.7467333333,7.32693333333,9.4065,8.14306666666,22.3698,10.9628666667
636.57,9.20313333333,11.0586666667,8.6054,10.7887333333,7.38093333334,9.47416666667,8.17513333333,22.4462,10.9766
636.90,9.35533333333,11.1834,8.75126666667,10.9294666667,7.51526666667,9.62520000001,8.3108,22.6235333334,11.0757333333
637.23,9.40393333333,11.1612,8.75113333333,10.8938666667,7.49853333333,9.61986666667,8.29166666667,22.6596,11.0694
637.56,9.47993333333,11.2577333333,8.883,11.0007333333,7.64613333333,9.77586666666,8.43593333333,22.8701333334,11.1989333333
637.90,9.54026666666,11.2825333333,8.89073333333,11.075,7.67706666667,9.83120000001,8.47586666667,23.0001333333,11.2573333333
638.23,9.57753333333,11.3184,8.8654,11.1121333333,7.69966666667,9.85446666667,8.458,23.0442666667,11.2673333333
638.56,9.66046666666,11.3481333333,8.92953333333,11.1934666667,7.73466666667,9.90070000001,8.49573333333,23.1902,11.3488666667
638.89,9.779,11.4506,8.98453333334,11.2802666667,7.82066666667,10.0230333333,8.54746666667,23.3045333333,11.4384666667
639.22,9.85946666666,11.5396,9.09366666667,11.3968,7.87053333333,10.0882666667,8.6254,23.4971333333,11.5111333333
639.55,9.88559999999,11.5680666667,9.19913333334,11.4616,7.9148,10.1121666667,8.67266666667,23.5403333333,11.6153333333
639.88,9.85526666667,11.5878666667,9.2734,11.4666666667,7.86233333333,10.1224666667,8.66433333333,23.6372,11.6744
640.21,9.85,11.585,9.30773333333,11.5338,7.92053333333,10.1568333333,8.73866666667,23.7228,11.7733333333
640.54,9.90626666667,11.6484666667,9.3874,11.6049333334,8.02353333333,10.2432666667,8.88073333333,23.848,11.9165333333
640.87,9.97720000001,11.7442666667,9.46866666666,11.7044666667,8.11593333333,10.3116666667,9.0006,23.9866666667,11.9964
641.20,9.99513333334,11.7239333333,9.43353333334,11.6892666667,8.0674,10.2308666667,8.94966666667,23.9680666667,11.941
641.53,10.0167333333,11.7364666667,9.46773333332,11.6572666667,8.098,10.2046666667,8.97646666667,23.9808666666,11.9762
641.87,10.117,11.8122666667,9.60013333334,11.7052,8.2268,10.2672666667,9.0854,24.1478,12.0392666667
642.20,10.1402,11.8409333333,9.66766666666,11.6940666667,8.2628,10.3094333333,9.13446666667,24.2242,12.0514666667
642.53,10.1672,11.8938666667,9.75386666667,11.74,8.334,10.3490666667,9.19360000001,24.3729333334,12.1477333333
642.86,10.1486,11.8548,9.70466666667,11.6630666667,8.32046666667,10.2983333333,9.15273333333,24.3744,12.1264
643.19,10.2416666667,11.9509333333,9.7282,11.7046,8.37246666667,10.3804666667,9.22446666667,24.5308666667,12.1915333333
643.52,10.197,11.8722666667,9.6268,11.6825333333,8.36213333333,10.3012666667,9.20666666667,24.4976,12.1142
643.85,10.2368666667,11.8642,9.63253333333,11.6357333333,8.34473333333,10.2634666667,9.16306666667,24.5591333333,12.0796
644.18,10.2327333333,11.8669333333,9.59339999999,11.6212,8.29806666667,10.1948,9.08566666667,24.5997333333,12.0342666667
644.51,10.1583333333,11.783,9.51173333333,11.5260666667,8.2046,10.1238666667,9.0008,24.6075333333,12.0283333333
644.84,10.1708666667,11.7768666667,9.549,11.5151333333,8.2422,10.1668333333,9.02686666667,24.7666,12.1018
645.17,10.2347333333,11.8192666666,9.60373333334,11.5615333333,8.31873333333,10.2352,9.09206666667,24.8538,12.1422666667
645.50,10.2112,11.7924,9.53893333333,11.5508,8.28973333333,10.2442,9.07313333334,24.9054666666,12.2148666667
645.83,10.1652666667,11.7408666667,9.41726666667,11.4896666667,8.27173333333,10.1912333333,8.9894,24.8990666667,12.2156666667
646.16,10.0368666667,11.5754,9.18680000001,11.2854666667,8.11826666667,10.0188,8.82133333333,24.8484666667,12.0368
646.49,10.0712,11.6436666667,9.23493333333,11.3535333333,8.18,10.1493666667,8.90713333333,24.9142666667,12.0961333333
646.82,10.0356,11.6202,9.17526666667,11.3456,8.1262,10.1187,8.85193333333,24.9667333333,12.0527333333
647.15,10.0621333333,11.6396,9.16466666667,11.3075333333,8.1346,10.1617,8.82726666667,24.9966666667,12.037
647.48,10.0375333333,11.6394,9.16220000001,11.293,8.12233333333,10.2073333333,8.8632,25.032,12.0244666667
647.81,9.91420000001,11.543,9.04613333332,11.1338666667,8.01213333333,10.0833666667,8.7054,25.0251333333,11.9322
648.14,9.86760000001,11.4860666667,8.92253333334,11.0148,7.9466,9.98776666667,8.58473333333,25.0281333333,11.8409333333
648.47,9.77280000001,11.3631333333,8.7822,10.8836,7.81986666667,9.84429999999,8.4626,24.9617333334,11.7146666667
648.80,9.66126666667,11.2512,8.64606666667,10.7908,7.69166666667,9.733,8.3674,24.9422,11.6543333333
649.13,9.51686666667,11.1632,8.55533333333,10.654,7.5756,9.57566666667,8.28473333333,24.8896666667,11.543
649.46,9.50660000001,11.1487333333,8.56453333333,10.6372,7.50806666666,9.53736666666,8.30426666667,24.9200666667,11.4964
649.79,9.59519999999,11.221,8.6926,10.6973333333,7.5398,9.6237,8.381,25.0482666667,11.5422
650.11,9.53746666666,11.1196,8.63313333333,10.6552,7.49026666667,9.53096666666,8.2882,25.124,11.5193333333
650.44,9.56786666667,11.0966,8.68206666667,10.6316666667,7.52,9.50220000001,8.30446666667,25.1505333333,11.5415333333
650.77,9.53053333334,11.0723333333,8.67813333333,10.6278,7.4736,9.40699999999,8.29146666667,25.2156,11.5448666667
651.10,9.54746666667,11.0923333333,8.6344,10.6181333333,7.4698,9.3512,8.23633333333,25.2977333333,11.5495333333
651.43,9.61,11.1042,8.66646666667,10.6516666667,7.51093333333,9.3509,8.2696,25.2976,11.5908
651.76,9.71080000001,11.1958,8.78753333333,10.7939333333,7.64646666667,9.49886666666,8.4106,25.4290666667,11.7384666667
652.09,9.83353333333,11.3269333333,8.91599999999,10.9444666667,7.75486666667,9.69816666667,8.56226666667,25.6111333333,11.8833333333
652.42,9.79173333334,11.3352,8.92640000001,10.9044666667,7.7772,9.7014,8.49913333333,25.6662,11.8640666667
652.75,9.80673333333,11.3064666667,8.87733333333,10.8884,7.7296,9.69989999999,8.40753333333,25.6989333333,11.8364666667
653.08,9.67193333333,11.1843333334,8.76113333333,10.7853333333,7.65393333333,9.62259999999,8.29866666666,25.6992666667,11.8035333333
653.41,9.57566666667,11.1242666667,8.62533333333,10.7419333333,7.59626666667,9.53036666666,8.1864,25.6216666666,11.7434666667
653.74,9.55886666667,11.1356666666,8.5958,10.7302666667,7.57733333333,9.471,8.15946666667,25.632,11.6984666667
654.06,9.47299999999,11.0952,8.4996,10.6537333333,7.58153333333,9.43233333333,8.0852,25.5284666667,11.652
654.39,9.44206666667,11.0202666667,8.40546666667,10.6080666667,7.53473333333,9.43170000001,7.99953333333,25.4803333333,11.5805333333
654.72,9.44113333333,10.9798,8.40033333333,10.6306,7.57293333333,9.4725,8.01953333333,25.4262,11.6342
655.05,9.47953333334,10.9898666667,8.40126666667,10.6384666667,7.58186666666,9.55403333333,8.04193333333,25.5464666667,11.6557333333
655.38,9.43313333334,10.8894,8.3364,10.5296666667,7.5032,9.48016666667,7.9476,25.5044,11.5726
655.71,9.33986666667,10.8071333333,8.20193333333,10.4420666667,7.45126666666,9.38159999999,7.83146666667,25.4561333333,11.5016
656.04,9.33853333334,10.7603333333,8.1496,10.4586,7.4102,9.35526666666,7.89733333333,25.5404,11.5344
656.37,9.29440000001,10.7342666667,8.15146666667,10.4765333333,7.43853333333,9.36713333333,7.88673333333,25.6052,11.5751333333
656.69,9.26353333334,10.7122,8.107,10.4046666667,7.3774,9.35260000001,7.79646666667,25.5643333333,11.4980666667
657.02,9.11546666667,10.6004,8.05206666667,10.3176666667,7.28926666667,9.27469999999,7.72866666667,25.5083333333,11.4211333333
657.35,8.99526666667,10.4930666667,7.95513333333,10.1649333333,7.15226666667,9.23653333334,7.6038,25.415,11.3508
657.68,9.04786666666,10.4646666667,8.00433333333,10.1979333333,7.12746666667,9.26496666667,7.6052,25.562,11.3680666667
658.01,9.03919999999,10.4653333333,8.0356,10.1892,7.11453333333,9.30033333334,7.6062,25.6496,11.402
658.34,8.95966666667,10.3902,7.933,10.0984,7.01966666667,9.23746666667,7.51833333333,25.6221333333,11.2738666667
658.66,8.91500000001,10.4153333333,7.89486666667,10.1243333333,6.96946666667,9.26649999999,7.4844,25.6792666667,11.2488666667
658.99,8.87406666666,10.4402,7.90553333333,10.1818666667,6.97446666667,9.2943,7.49553333333,25.6782666667,11.2506
659.32,8.90579999999,10.4418,7.89486666666,10.1654,6.92473333333,9.25533333333,7.4898,25.7486666667,11.2558666667
659.65,8.8656,10.4018,7.892,10.11,6.8868,9.2447,7.39533333334,25.7063333334,11.1960666667
659.98,8.87593333333,10.4083333333,7.89373333333,10.1502,6.8712,9.27426666667,7.40273333333,25.7477333333,11.1477333333
660.31,8.93353333332,10.4426,7.93766666667,10.2088666667,6.95793333333,9.31376666666,7.43573333333,25.8302666667,11.1916
660.63,9.04360000001,10.4834666667,7.97693333333,10.2807333333,7.0022,9.38496666667,7.51873333333,25.9486666667,11.2338
660.96,8.99673333333,10.4290666667,7.943,10.2568666667,6.98073333333,9.36956666667,7.48706666667,25.9814666667,11.1831333333
661.29,8.86806666667,10.3592,7.86633333333,10.1927333333,6.8822,9.35523333333,7.43813333333,25.9688,11.1348
661.62,8.89120000001,10.3882,7.9166,10.2247333333,6.94426666667,9.41666666666,7.4742,25.9864666667,11.2066
661.94,8.80846666666,10.3558666667,7.93186666667,10.1756,6.9114,9.36630000001,7.4258,26.0124,11.2169333333
662.27,8.7094,10.2414,7.92293333334,10.0946,6.8878,9.27146666667,7.3636,25.9828666667,11.2056
662.60,8.69193333333,10.1998,7.9638,10.0522,6.8318,9.29643333333,7.308,26.1058,11.2321333333
662.93,8.60160000001,10.1425333333,8.0026,10.0413333334,6.83566666667,9.34903333333,7.2674,26.0727333333,11.2024
663.26,8.65933333333,10.2588,8.02906666667,10.1302666667,6.88966666667,9.493,7.367,26.2652,11.3004666667
663.58,8.60966666666,10.2228666666,7.99326666667,10.0817333333,6.83086666667,9.4912,7.3418,26.2196666667,11.3138
663.91,8.61573333333,10.2104666667,7.97993333333,10.0909333333,6.77406666666,9.52696666667,7.37353333333,26.2940666667,11.3815333333
664.24,8.6444,10.336,8.081,10.1486666667,6.8522,9.64439999999,7.40266666667,26.4164,11.4990666667
664.57,8.67759999999,10.3676,8.14473333333,10.1645333333,6.87486666667,9.72066666667,7.45466666667,26.4532,11.5632
664.89,8.80013333333,10.4778666667,8.26006666667,10.2814666667,7.0254,9.8832,7.56733333333,26.6143333333,11.7311333333
665.22,8.64253333333,10.3066,8.1008,10.159,6.87213333333,9.79359999999,7.3976,26.5282666667,11.5818
665.55,8.76653333334,10.3858666667,8.20793333333,10.2762666667,7.00253333333,9.93220000001,7.48833333333,26.6927333333,11.6970666667
665.87,8.88059999999,10.5102,8.3008,10.3890666667,7.12533333333,10.119,7.6358,26.7968666667,11.8356
666.20,8.77200000001,10.4238666667,8.1608,10.2947333333,7.0502,10.0031666667,7.57813333333,26.7402666667,11.6922666667
666.53,8.8524,10.5554,8.29126666667,10.3994,7.1566,10.1438333333,7.7612,26.835,11.8656
666.86,8.94559999999,10.5808,8.39906666667,10.4242666666,7.1944,10.1802,7.81233333333,26.8178666667,11.8932666667
667.18,9.0426,10.6424,8.5516,10.4927333333,7.30386666667,10.2424666667,7.8802,26.979,11.9704
667.51,9.00820000001,10.6516,8.5354,10.4445333333,7.3092,10.2261,7.8518,26.9183333333,11.9716666667
667.84,8.91880000001,10.4813333333,8.43213333333,10.3098666667,7.22913333333,10.1254,7.7296,26.8233333333,11.9283333334
668.16,8.99633333333,10.5970666667,8.51166666667,10.4331333333,7.32073333333,10.1754666667,7.85933333333,27.027,12.0399333333
668.49,8.93246666667,10.4731333333,8.37753333333,10.3193333334,7.19533333333,9.99213333333,7.73313333333,26.8879333333,11.8548666667
668.82,9.14466666667,10.7027333333,8.59806666666,10.5163333333,7.3996,10.1563666667,7.9342,27.1355333333,12.0666666666
669.14,9.13673333334,10.752,8.63733333333,10.551,7.38246666667,10.2488666667,7.99406666666,27.2126666667,12.1242
669.47,9.19139999999,10.7534666666,8.69626666667,10.5584666667,7.40166666667,10.2864666667,7.98206666667,27.2902666667,12.1524
