wavelength,Back_SalSimf,Belly_SalSimf,Breast_SalSimf,Crissum_SalSimf,Crown_SalSimf,DorTail_SalSimf,Patch10_SalSimf,Patch11_SalSimf,Patch12_SalSimf,Patch13_SalSimf,Rump_SalSimf,Throat_SalSimf,WingTip_SalSimf
381.24,8.71453333334,19.1444666667,15.7446666667,11.3832666667,6.8406,7.87233333333,6.39133333333,6.84893333333,8.57953333333,20.7259166667,6.98286666667,38.2892,7.5284
381.61,8.68186666666,19.1368666667,15.7424,11.3824,6.77533333333,7.83146666667,6.332,6.7886,8.51046666667,20.79925,6.93913333333,38.3516,7.49773333333
381.97,8.59293333333,19.0611333333,15.7100666667,11.3156666667,6.65806666667,7.73733333333,6.22726666667,6.6874,8.44753333333,20.8189166667,6.83453333333,38.3858,7.40653333333
382.33,8.57266666667,19.0708666667,15.7571333333,11.2957333333,6.64966666667,7.72893333333,6.20246666667,6.6582,8.43386666667,20.84175,6.7948,38.4304,7.37526666667
382.69,8.5334,19.037,15.7367333334,11.2339333333,6.6192,7.64286666667,6.1462,6.6098,8.38256666667,20.8445833333,6.73173333333,38.4194666667,7.32613333333
383.05,8.49046666667,19.0005333333,15.721,11.2095333333,6.576,7.59953333333,6.08586666667,6.56646666667,8.3044,20.8258333334,6.67726666667,38.4507333333,7.27333333333
383.41,8.4182,19.0078666667,15.6922,11.1913333334,6.49306666667,7.54373333333,6.00693333333,6.51533333333,8.2569,20.7969166666,6.6314,38.4666666667,7.2264
383.77,8.41866666667,19.0179333333,15.7082,11.2287333333,6.50326666667,7.50186666667,6.00246666667,6.47646666667,8.23373333333,20.8241666667,6.64786666667,38.5180666667,7.21826666667
384.14,8.41473333334,19.073,15.7204666667,11.2424,6.47733333334,7.49866666667,5.9862,6.455,8.20126666667,20.866,6.63813333333,38.5282666666,7.20893333333
384.50,8.44113333333,19.1456,15.769,11.3040666667,6.5184,7.5474,6.00426666667,6.48873333333,8.23546666667,20.9310833333,6.68753333333,38.5938,7.24486666667
384.86,8.44519999999,19.2132666667,15.8173333333,11.3584,6.55606666667,7.56666666667,6.01646666667,6.50366666667,8.25256666667,20.99025,6.75013333333,38.6957333334,7.28733333333
385.22,8.44193333333,19.2290666667,15.8408666667,11.3618,6.56066666667,7.5764,5.99626666667,6.5152,8.2641,21.0461666667,6.73613333333,38.7484,7.2872
385.58,8.44753333333,19.2976,15.871,11.3934,6.57673333333,7.61433333333,6.0112,6.54586666666,8.28603333333,21.062,6.74353333333,38.7756666667,7.3036
385.94,8.52233333334,19.4325333333,15.9651333333,11.4396666667,6.6542,7.70753333333,6.04833333333,6.60246666667,8.3296,21.1879166667,6.8014,38.922,7.3664
386.30,8.59213333333,19.5460666667,16.0567333334,11.5153333333,6.688,7.74406666667,6.08646666667,6.62773333333,8.37613333333,21.25975,6.86686666666,39.075,7.424
386.66,8.63306666666,19.6228666667,16.1260666666,11.6066,6.72293333333,7.8178,6.12013333333,6.68166666667,8.404,21.3190833333,6.94853333333,39.1626,7.47126666667
387.03,8.76686666667,19.7456666667,16.2692,11.7326,6.83053333333,7.93533333334,6.219,6.81886666667,8.52343333333,21.4470833333,7.08746666667,39.3129333333,7.58813333333
387.39,8.80313333333,19.8012,16.3334,11.7855333333,6.88653333333,7.9706,6.23673333334,6.84453333334,8.52646666667,21.543,7.15006666667,39.3950666667,7.6204
387.75,8.87546666667,19.9154,16.4223333334,11.8589333333,6.95553333333,8.05053333333,6.26266666667,6.9046,8.57796666667,21.64675,7.22153333333,39.5006,7.67946666667
388.11,8.8654,19.9423333333,16.4527333333,11.8532666667,6.9914,8.049,6.25413333333,6.91573333333,8.57903333333,21.6543333333,7.22306666667,39.6183333333,7.6624
388.47,8.85566666666,19.9838,16.4861333333,11.8596666667,7.02073333333,8.03553333333,6.24306666667,6.91646666667,8.56876666667,21.70675,7.23166666667,39.6564,7.6412
388.83,8.88266666666,20.0316,16.525,11.8595333333,7.0106,8.02353333333,6.20693333333,6.89966666667,8.5558,21.7551666667,7.21286666667,39.764,7.6248
389.19,8.92113333333,20.1008666666,16.5897333333,11.8965333333,7.03246666667,8.02746666667,6.20166666667,6.88066666667,8.5608,21.8275833333,7.22506666667,39.8718666667,7.6522
389.55,8.94066666667,20.1542666667,16.6331333334,11.8986,7.0264,8.0138,6.158,6.84566666667,8.59153333333,21.8781666667,7.26066666667,39.9861333334,7.64433333333
389.91,8.92026666667,20.1668,16.6297333333,11.9068,7.02066666667,7.95273333333,6.13573333333,6.82546666667,8.57166666667,21.8566666666,7.26793333333,39.9984666667,7.6248
390.27,8.89533333333,20.1694,16.6216,11.9042,7.004,7.95566666667,6.094,6.83966666667,8.5615,21.8615833334,7.2488,40.0276,7.597
390.63,8.92206666667,20.2329333333,16.6824,11.9296,7.02326666666,7.9622,6.09493333333,6.84386666667,8.57496666667,21.9448333334,7.241,40.109,7.598
391.00,8.82706666666,20.2695333333,16.6786666667,11.8962666667,6.95326666667,7.90386666667,6.00453333333,6.75753333333,8.52816666667,21.9551666667,7.1976,40.184,7.536
391.36,8.80186666667,20.2408666667,16.6651333333,11.8424666667,6.89553333333,7.85793333333,5.93906666667,6.7218,8.5046,21.9281666667,7.15006666667,40.1800666667,7.48053333333
391.72,8.80146666667,20.2926666667,16.7035333333,11.8561333333,6.85286666667,7.86906666667,5.9242,6.72366666667,8.54573333333,21.9500833333,7.15613333334,40.2631333333,7.47093333333
392.08,8.8358,20.3608666667,16.7253333333,11.8968,6.82566666666,7.873,5.90593333333,6.69333333333,8.56016666667,22.0263333333,7.1586,40.3839333334,7.4804
392.44,8.83700000001,20.4008,16.7575333333,11.9246,6.80693333333,7.8936,5.89553333333,6.7054,8.58863333333,22.0461666667,7.16926666667,40.4482666667,7.49273333334
392.80,8.84460000001,20.4355333333,16.7761333333,11.9630666667,6.8252,7.9452,5.91353333333,6.73293333333,8.62356666667,22.05275,7.1978,40.4599333333,7.50286666667
393.16,8.82020000001,20.4494,16.7761333333,11.9777333333,6.80853333333,7.92573333333,5.8904,6.755,8.62363333333,22.0423333333,7.20233333333,40.4693333333,7.47573333333
393.52,8.80446666666,20.4924666667,16.8068,12.0214666666,6.79686666667,7.9048,5.8754,6.77573333333,8.61783333333,22.0798333333,7.18806666667,40.5313333333,7.46366666667
393.88,8.81693333333,20.5672666667,16.8746666666,12.08,6.81186666667,7.95746666667,5.8882,6.81946666667,8.6387,22.1903333333,7.2116,40.657,7.50126666666
394.24,8.7642,20.5806666667,16.859,12.0822666667,6.7604,7.89613333333,5.82806666667,6.7752,8.5955,22.1929166667,7.17173333333,40.6966666666,7.466
394.60,8.77900000001,20.6544666667,16.9119333333,12.1261333333,6.77593333333,7.91413333334,5.84386666667,6.80426666667,8.6243,22.2211666666,7.19266666667,40.8278666667,7.48193333333
394.96,8.7936,20.6867333333,16.9468666667,12.1508,6.7994,7.9066,5.852,6.83473333333,8.63106666667,22.2480833333,7.19293333333,40.8966,7.49413333333
395.32,8.78486666666,20.7694666667,16.9928666666,12.2044666667,6.82813333333,7.929,5.86106666667,6.84433333333,8.63336666667,22.3295,7.21073333333,41.0012,7.51113333333
395.68,8.74826666667,20.7636666667,16.9945333333,12.1950666667,6.8092,7.89633333333,5.82726666667,6.83786666667,8.5923,22.3323333334,7.17406666667,41.0416666667,7.47726666667
396.04,8.77906666667,20.8348666667,17.0831333333,12.2607333333,6.86973333333,7.93306666667,5.85826666667,6.92706666667,8.62956666667,22.4158333333,7.23773333333,41.1333333333,7.52953333333
396.40,8.77426666666,20.8936,17.1144666667,12.277,6.86926666667,7.933,5.83766666667,6.9338,8.62913333333,22.45425,7.25133333333,41.2247333333,7.52913333333
396.76,8.78733333333,20.9697333333,17.1926666666,12.3408666667,6.88486666667,7.94493333333,5.8292,6.9666,8.64823333333,22.531,7.275,41.3437333333,7.5552
397.12,8.79053333333,21.0105333333,17.2448,12.3626,6.8838,7.9664,5.8216,6.959,8.634,22.5596666666,7.2856,41.4262,7.5578
397.48,8.80706666667,21.0633333333,17.2562666667,12.4006666667,6.89473333333,7.98406666667,5.82266666667,6.96973333333,8.64586666667,22.5976666666,7.30646666666,41.5051333333,7.58326666667
397.84,8.78753333334,21.0437333333,17.2284,12.3850666667,6.84486666667,7.92846666667,5.7478,6.92413333333,8.63213333333,22.5908333333,7.27266666667,41.5349333333,7.53026666667
398.20,8.8282,21.1164,17.3093333333,12.4314666667,6.87586666666,7.96933333333,5.77013333333,6.97733333333,8.6533,22.6651666667,7.3378,41.6296,7.56146666667
398.56,8.75820000001,21.0826666667,17.2613333333,12.4046,6.78753333333,7.91086666667,5.67486666667,6.9246,8.61026666667,22.6260833333,7.30913333333,41.5609333333,7.5084
398.92,8.79366666667,21.139,17.2637333333,12.4542,6.794,7.95653333333,5.67153333333,6.95206666667,8.6568,22.6779166667,7.34493333333,41.6022666667,7.5312
399.28,8.8374,21.2196,17.3429333333,12.5176,6.83213333333,7.96906666667,5.69306666667,7.00486666667,8.70963333333,22.7298333333,7.38786666667,41.6790666667,7.57613333333
399.64,8.87246666666,21.3056,17.3845333333,12.5673333333,6.87433333333,8.0224,5.7178,7.0388,8.75853333333,22.7720833334,7.4448,41.7490666667,7.63426666666
400.00,8.90386666666,21.3841333333,17.4393333333,12.6327333333,6.91026666666,8.0722,5.7452,7.086,8.79973333333,22.8328333334,7.50033333333,41.7776,7.6842
400.36,8.95200000001,21.4644666667,17.5115333333,12.7313333333,6.92966666667,8.11106666667,5.77646666667,7.11053333333,8.83440000001,22.9306666667,7.5418,41.8371333333,7.72453333333
400.72,8.92480000001,21.507,17.5314,12.7218666667,6.9008,8.06693333333,5.73286666667,7.07726666667,8.79093333333,22.9561666667,7.53406666667,41.8783333333,7.69453333333
401.08,8.93546666667,21.5781333334,17.5504666667,12.7765333333,6.90966666667,8.08913333333,5.72653333333,7.104,8.83646666667,23.03725,7.55653333333,41.9888666667,7.7222
401.44,8.90899999999,21.6039333334,17.6092,12.7660666667,6.88993333333,8.07706666667,5.7076,7.05446666667,8.80173333334,23.046,7.53006666667,42.0202666667,7.6852
401.80,8.925,21.7091333333,17.7028666667,12.8298666667,6.9154,8.10973333333,5.72186666667,7.0596,8.81623333333,23.1059166666,7.55646666667,42.1311333333,7.70946666667
402.16,8.90686666668,21.7483333333,17.7133333333,12.8434,6.89586666667,8.1088,5.68453333333,7.01406666667,8.81099999999,23.127,7.53713333333,42.1539333333,7.68233333333
402.52,8.91033333333,21.7932,17.7606,12.8722666667,6.90033333334,8.12626666667,5.66273333333,7.0096,8.82883333334,23.1995833333,7.5482,42.2527333333,7.6766
402.88,8.91433333333,21.8925333334,17.8602666667,12.9199333333,6.89706666667,8.13246666667,5.672,6.9968,8.8424,23.2816666667,7.57233333333,42.4256,7.68446666667
403.24,8.9248,21.9526666667,17.9043333333,12.9626,6.88353333333,8.1596,5.67166666667,6.98773333333,8.87196666666,23.3131666667,7.60133333333,42.5003333333,7.6824
403.60,8.85526666667,21.939,17.8978666667,12.9533333333,6.8126,8.0886,5.6028,6.9266,8.79940000001,23.3230833333,7.5418,42.5606666667,7.60853333333
403.95,8.81366666666,21.9710666667,17.884,12.9671333333,6.76633333333,8.0598,5.56293333334,6.88173333333,8.77890000001,23.32825,7.5012,42.6072666667,7.56933333333
404.31,8.73360000001,21.9234,17.8372666667,12.8934666667,6.69206666667,7.9838,5.47273333333,6.8204,8.70203333333,23.2629166667,7.4172,42.6174,7.49333333333
404.67,8.69073333333,21.9328,17.8417333333,12.8797333333,6.6482,7.95306666667,5.42726666667,6.80433333333,8.6724,23.2699166666,7.3742,42.7123333333,7.4608
405.03,8.61733333334,21.9401333333,17.8334,12.8554666667,6.5584,7.8772,5.34993333333,6.72406666667,8.59496666667,23.2483333333,7.31033333333,42.7546666667,7.3824
405.39,8.60166666666,21.9807333333,17.8481333333,12.8813333333,6.54106666666,7.86773333333,5.32566666667,6.7206,8.59506666667,23.281,7.32393333333,42.8444666667,7.3788
405.75,8.60226666667,21.9996666667,17.8497333334,12.9001333333,6.54726666667,7.86786666667,5.33633333333,6.75706666667,8.5994,23.2838333333,7.33546666667,42.8705333333,7.38573333333
406.11,8.59220000001,22.0403333333,17.8661333334,12.8924,6.5318,7.83886666667,5.31213333333,6.74833333333,8.586,23.3068333333,7.30973333333,42.972,7.3664
406.47,8.60193333332,22.08,17.8740666667,12.926,6.53073333333,7.83906666667,5.3174,6.76706666667,8.56936666667,23.3275,7.30066666667,43.0005333333,7.37393333333
406.83,8.55513333334,22.0091333333,17.8363333333,12.886,6.4762,7.79113333333,5.27806666667,6.72453333334,8.5212,23.2785,7.27166666667,42.9338666667,7.3246
407.19,8.55566666667,22.0560666667,17.8739333333,12.9236,6.477,7.80846666667,5.26706666667,6.74546666667,8.50236666667,23.32175,7.27733333333,43.0216,7.34146666667
407.55,8.59833333333,22.1390666667,17.9313333334,12.9734,6.5072,7.84766666667,5.2836,6.79526666667,8.53826666667,23.374,7.31373333333,43.0836666667,7.37573333333
407.90,8.60533333334,22.1698,18.0087333334,12.9606666667,6.50246666667,7.84666666667,5.24893333333,6.7962,8.5206,23.4065,7.31333333333,43.1527333333,7.36353333333
408.26,8.66413333334,22.2836666667,18.1082666667,13.0445333333,6.54706666667,7.89426666667,5.28546666667,6.8378,8.58363333333,23.5064166667,7.37973333333,43.2614666667,7.41353333333
408.62,8.70366666667,22.361,18.166,13.0923333333,6.58026666667,7.91706666667,5.3204,6.86246666667,8.62243333333,23.5485,7.43346666667,43.3095333333,7.43673333333
408.98,8.73933333333,22.3881333333,18.2338666667,13.1208666667,6.64133333334,7.959,5.35166666667,6.91,8.65766666667,23.6080833333,7.47706666667,43.3564666667,7.46526666667
409.34,8.77693333333,22.4640666667,18.3202,13.1923333333,6.67706666667,7.99713333333,5.384,6.96733333333,8.69676666667,23.6774166667,7.51206666667,43.4568,7.51173333333
409.70,8.76220000001,22.4855333333,18.3470666667,13.2062,6.65666666667,7.9878,5.36113333333,6.94026666667,8.69186666667,23.6928333333,7.5148,43.4638,7.50006666667
410.06,8.75759999999,22.5330666667,18.3904,13.2782,6.66066666667,7.998,5.38193333333,6.95706666667,8.7162,23.7435833333,7.548,43.4912666667,7.53253333333
410.42,8.76279999999,22.611,18.4769333333,13.3164666667,6.6812,8.00173333333,5.395,6.9686,8.73263333333,23.809,7.58333333333,43.6478,7.5584
410.77,8.75886666667,22.6641333333,18.4847333333,13.3462666667,6.69286666667,7.99586666666,5.36686666667,6.9694,8.72553333333,23.8259166667,7.55586666667,43.6528,7.55106666667
411.13,8.75853333334,22.6936,18.4924,13.353,6.70306666667,7.9746,5.3518,6.95213333333,8.73203333333,23.8365,7.5562,43.6652666667,7.52853333333
411.49,8.77439999999,22.7222666667,18.5356,13.3901333334,6.72246666667,7.97366666667,5.37153333333,6.95786666667,8.7389,23.87425,7.57673333333,43.6937333333,7.56026666667
411.85,8.76906666667,22.7769333333,18.545,13.4586666667,6.71313333333,7.962,5.38533333333,6.96193333334,8.7479,23.8986666667,7.5814,43.7603333333,7.55586666667
412.21,8.76200000001,22.8204666667,18.5791333333,13.4912,6.71706666667,7.98153333333,5.3846,6.96793333333,8.748,23.93575,7.58773333333,43.8508666667,7.5594
412.57,8.76080000001,22.8588666667,18.6130666667,13.538,6.71286666667,7.99553333333,5.36453333333,6.9686,8.75693333333,23.9535,7.57953333333,43.8747333333,7.55866666667
412.92,8.79113333333,22.932,18.6419333333,13.5996666667,6.70393333333,8.01986666667,5.36933333333,6.9876,8.76779999999,23.9980833333,7.5916,43.9228,7.59326666667
413.28,8.75866666666,22.9446666667,18.6237333333,13.59,6.66253333334,7.99446666667,5.3116,6.935,8.71916666667,23.99725,7.5562,43.895,7.5274
413.64,8.7658,23.0150666667,18.681,13.6485333333,6.66233333333,8.0166,5.30133333333,6.94106666667,8.72793333333,24.0745833333,7.56786666667,44.0107333333,7.52926666667
414.00,8.78133333333,23.0720666667,18.7290666667,13.6852666667,6.6888,8.04593333333,5.28206666667,6.95653333333,8.73156666667,24.1011666666,7.5712,44.0976666666,7.52893333333
414.36,8.75693333334,23.1135333333,18.7219333333,13.6886666667,6.67066666667,8.0262,5.23373333333,6.924,8.70153333333,24.0991666666,7.55566666667,44.0790666667,7.47926666667
414.72,8.72539999999,23.1666666667,18.7576666667,13.6995333333,6.64446666667,8.01526666667,5.20853333333,6.90773333333,8.67796666667,24.1349166666,7.55486666667,44.1758,7.45093333333
415.07,8.67326666667,23.1816,18.7437333333,13.6988,6.57746666667,7.98926666667,5.1528,6.88426666667,8.64193333333,24.1448333334,7.51413333334,44.2212666667,7.42546666667
415.43,8.64219999999,23.2267333333,18.769,13.7266666667,6.54333333333,7.97166666667,5.1078,6.83226666667,8.62173333333,24.17925,7.49253333333,44.2944666667,7.3886
415.79,8.67133333333,23.2872666666,18.8153333333,13.7649333333,6.56846666667,8.01866666667,5.11986666667,6.86213333333,8.652,24.2144166667,7.53173333333,44.3271333333,7.42913333333
416.15,8.67066666667,23.3323333333,18.816,13.8044,6.55473333333,8.00073333333,5.1046,6.85913333333,8.64056666667,24.2349166667,7.53066666667,44.3532666667,7.42253333333
416.51,8.65733333333,23.3328,18.8145333334,13.8167333333,6.5308,7.9846,5.08533333333,6.8488,8.62793333333,24.21175,7.52433333333,44.3542666667,7.43026666667
416.86,8.63893333334,23.3603333333,18.8246666667,13.8265333333,6.51173333333,7.95186666667,5.06053333333,6.84053333333,8.63303333333,24.1941666667,7.5238,44.393,7.41913333333
417.22,8.63613333333,23.3969333333,18.8366666667,13.8518666667,6.505,7.95113333333,5.0596,6.8512,8.6365,24.2094166667,7.5374,44.4223333333,7.44853333334
417.58,8.65306666667,23.4456,18.8404,13.8616666667,6.5088,7.95006666667,5.05066666667,6.85993333333,8.6379,24.2265833333,7.56,44.4508666667,7.45973333333
417.94,8.65239999999,23.4615333333,18.8600666667,13.8910666667,6.4832,7.95106666667,5.02593333334,6.8628,8.63496666667,24.261,7.56866666666,44.489,7.46333333333
418.29,8.69206666666,23.5352,18.921,13.9626666667,6.5088,7.9882,5.05866666667,6.8992,8.67923333333,24.31325,7.60673333333,44.5637333333,7.5158
418.65,8.7286,23.5926,18.9677333333,14.0194,6.5346,8.02546666667,5.07633333333,6.93673333333,8.70566666667,24.3509166667,7.65246666667,44.6212,7.55566666667
419.01,8.75359999999,23.6424,19.0166666667,14.0632,6.55526666667,8.0506,5.09006666667,6.96,8.72483333333,24.3690833333,7.67413333333,44.6498,7.5778
419.37,8.74379999999,23.6568666667,19.0101333333,14.0630666667,6.54746666667,8.04506666667,5.06746666667,6.97853333333,8.70563333333,24.3534166667,7.6602,44.6642666667,7.57213333333
419.73,8.73226666667,23.6757333333,19.0152666667,14.0728666667,6.524,8.02073333333,5.0442,6.9664,8.68516666667,24.346,7.66173333333,44.6850666667,7.559
420.08,8.72199999999,23.7170666667,19.0392666667,14.0890666667,6.528,8.03206666667,5.037,6.9658,8.68506666667,24.3411666667,7.68106666667,44.6847333333,7.56473333333
420.44,8.70866666667,23.7516,19.0382666667,14.0992,6.51113333333,8.0296,5.01866666667,6.96346666667,8.67773333333,24.34425,7.67286666667,44.6842,7.54573333333
420.80,8.69719999999,23.779,19.0543333333,14.1217333333,6.50326666667,8.03513333333,5.0068,6.96106666667,8.66513333333,24.3615833333,7.67906666667,44.7022666667,7.54746666667
421.16,8.70266666667,23.8212666667,19.0878,14.1618,6.51446666666,8.05106666667,4.99653333333,6.9712,8.6785,24.3851666667,7.6958,44.7740666667,7.56533333333
421.51,8.67966666667,23.8379333333,19.1154666667,14.1785333333,6.48773333333,8.04573333333,4.97786666666,6.9676,8.67246666667,24.3671666667,7.68506666666,44.7921333333,7.5568
421.87,8.67259999999,23.8792666667,19.1372,14.2015333333,6.47526666667,8.0412,4.9594,6.9586,8.66933333333,24.3789166667,7.68033333333,44.8332666667,7.548
422.23,8.65399999999,23.8996666667,19.1527333333,14.2073333333,6.45046666667,8.0338,4.933,6.95153333333,8.66266666667,24.3918333333,7.67646666667,44.8692666667,7.53386666667
422.58,8.65519999999,23.9398666667,19.1774666667,14.2372,6.44753333334,8.03893333333,4.93153333333,6.96306666667,8.666,24.4204166666,7.67513333333,44.8976666667,7.542
422.94,8.63426666666,23.9861333333,19.1936,14.2486666667,6.4282,8.03786666667,4.90466666667,6.95353333334,8.6488,24.43875,7.68326666667,44.9328666667,7.53186666667
423.30,8.61673333333,24.0144,19.2166,14.2677333333,6.3994,8.03633333333,4.884,6.9366,8.6472,24.442,7.69226666667,44.9402666667,7.52966666667
423.66,8.59619999999,24.0238,19.2211333333,14.279,6.38866666667,8.02213333333,4.85626666667,6.91953333333,8.62933333333,24.4375,7.66766666667,44.9409333333,7.51346666666
