wavelength,Back_TanXagf,Belly_TanXagf,Breast_TanXagf,Crissum_TanXagf,Crown_TanXagf,DorTail_TanXagf,Patch10_TanXagf,Patch11_TanXagf,Patch12_TanXagf,Rump_TanXagf,Throat_TanXagf,WingTip_TanXagf
430.08,11.3546666667,14.7194444444,9.75955555557,13.3485555556,5.77433333333,10.9664444444,11.2978888889,7.60833333332,13.4362222222,7.57966666667,12.7632222222,7.83833333333
430.44,11.3701111111,14.7446666667,9.74266666665,13.3658888889,5.78522222222,10.9848888889,11.3466666667,7.62055555557,13.4297777778,7.589,12.7552222222,7.82955555556
430.79,11.3555555555,14.7167777778,9.72411111112,13.3501111111,5.75544444445,10.9817222222,11.3085555556,7.59966666665,13.3931111111,7.56511111111,12.736,7.79277777778
431.15,11.3705555555,14.7475555556,9.73322222221,13.3816666667,5.75444444444,11.0093888889,11.3383333333,7.61155555554,13.4022222222,7.589,12.7794444444,7.79822222222
431.50,11.3802222222,14.8081111111,9.74066666667,13.3955555556,5.75022222222,11.0234444444,11.3754444444,7.62022222223,13.3993333333,7.58888888889,12.7961111111,7.80088888889
431.86,11.3741111111,14.8195555556,9.72766666667,13.398,5.75577777778,11.0376111111,11.3926666667,7.62244444444,13.3994444444,7.59011111111,12.8286666667,7.79066666667
432.22,11.4087777778,14.8535555556,9.76477777777,13.4522222222,5.79433333333,11.0745,11.4287777778,7.63233333333,13.4174444445,7.61688888889,12.8545555556,7.82522222222
432.57,11.4313333333,14.891,9.80844444446,13.5072222222,5.812,11.0993333333,11.4453333333,7.65377777777,13.4142222222,7.62455555555,12.9084444445,7.83766666667
432.93,11.4432222222,14.9095555556,9.8251111111,13.5321111111,5.81144444444,11.0994444444,11.4798888889,7.65599999999,13.4243333333,7.64477777778,12.929,7.84633333333
433.29,11.4408888889,14.9247777778,9.83833333331,13.5531111111,5.81922222222,11.0975,11.469,7.65966666666,13.4158888889,7.64855555556,12.9457777778,7.865
433.64,11.4718888889,14.9585555556,9.88577777779,13.6026666667,5.84633333333,11.1443888889,11.5317777778,7.6961111111,13.4491111111,7.69288888889,12.9883333333,7.924
434.00,11.4844444444,14.9844444444,9.89866666666,13.6297777778,5.83866666667,11.1433888889,11.5384444444,7.69133333332,13.4455555556,7.683,12.9976666667,7.932
434.35,11.4991111111,15.0054444444,9.90866666668,13.6662222222,5.83011111111,11.162,11.5355555555,7.69188888889,13.4658888889,7.69166666666,13.0311111111,7.942
434.71,11.5098888889,15.0535555556,9.92866666668,13.7015555556,5.84566666667,11.1598333333,11.5592222222,7.69433333333,13.4834444444,7.714,13.0557777778,7.95077777778
435.07,11.4827777778,15.0608888889,9.91855555557,13.6864444444,5.82888888889,11.1412777778,11.5345555555,7.67144444445,13.46,7.66855555556,13.0323333333,7.91488888889
435.42,11.4707777778,15.0693333333,9.92166666664,13.693,5.84133333333,11.1268888889,11.5274444444,7.67877777778,13.4636666667,7.67011111111,13.048,7.90755555555
435.78,11.5003333333,15.1355555556,9.95288888889,13.7524444445,5.874,11.154,11.5628888889,7.70488888888,13.4872222222,7.689,13.0705555556,7.93922222222
436.13,11.5134444445,15.1795555555,9.96999999999,13.7815555556,5.87933333333,11.1534444445,11.5751111111,7.7218888889,13.502,7.692,13.0891111111,7.93788888889
436.49,11.5052222222,15.1946666667,9.93866666667,13.7884444444,5.85688888889,11.1358333333,11.5661111111,7.69511111112,13.4741111111,7.66733333333,13.0598888889,7.91088888889
436.84,11.5134444445,15.2221111111,9.93455555556,13.8062222222,5.83833333333,11.1292222222,11.5375555556,7.69322222223,13.4601111111,7.65288888889,13.059,7.88844444444
437.20,11.5206666666,15.2381111111,9.89877777779,13.804,5.825,11.1168333333,11.517,7.65922222221,13.4464444444,7.60233333334,13.0304444444,7.85244444444
437.56,11.5431111111,15.2505555556,9.88911111112,13.7975555556,5.82388888889,11.0990555556,11.4914444444,7.63888888888,13.4593333333,7.58822222222,13.0164444444,7.83644444444
437.91,11.589,15.3016666666,9.92544444446,13.8561111111,5.87133333334,11.1578888889,11.5401111111,7.68966666667,13.5154444445,7.64511111111,13.075,7.86833333334
438.27,11.5965555555,15.308,9.94577777778,13.8635555556,5.88377777778,11.1681666667,11.55,7.6928888889,13.5272222222,7.645,13.0714444445,7.87222222222
438.62,11.603,15.2992222222,9.9387777778,13.862,5.88088888889,11.1665555556,11.5615555555,7.70411111112,13.5292222222,7.63255555555,13.0774444444,7.87555555556
438.98,11.6483333333,15.3247777778,9.98166666664,13.9033333333,5.92666666667,11.2255555556,11.6042222222,7.74488888889,13.5784444444,7.68844444445,13.1223333333,7.94133333334
439.33,11.6721111111,15.3203333333,9.97544444444,13.9175555556,5.91877777778,11.2715555555,11.6116666667,7.74788888888,13.591,7.698,13.1207777778,7.93788888889
439.69,11.6584444445,15.2667777778,9.95077777776,13.8764444444,5.88488888889,11.2510555556,11.5792222222,7.72588888888,13.5862222222,7.677,13.0881111111,7.91711111111
440.04,11.6461111111,15.2278888889,9.92399999999,13.8331111111,5.86855555556,11.2715,11.5774444445,7.72677777778,13.5673333333,7.66511111111,13.0766666667,7.92022222222
440.40,11.637,15.2056666667,9.91222222223,13.8036666667,5.86555555555,11.2894444445,11.5878888889,7.729,13.5907777778,7.66177777778,13.0601111111,7.92544444444
440.75,11.6466666667,15.1762222222,9.90455555557,13.7753333333,5.85733333333,11.2961666667,11.5911111111,7.73177777777,13.6015555556,7.667,13.0611111111,7.93944444445
441.11,11.6541111111,15.1518888889,9.90699999999,13.7702222222,5.86566666667,11.3156111111,11.6148888889,7.74344444443,13.5954444444,7.69822222222,13.0776666666,7.96066666667
441.47,11.6677777778,15.1481111111,9.89255555553,13.7721111111,5.86955555556,11.3614444444,11.6423333334,7.77055555557,13.5898888889,7.71188888889,13.0883333333,7.96422222222
441.82,11.6515555555,15.0948888889,9.85866666669,13.7096666667,5.85044444445,11.3432222222,11.6213333333,7.75666666668,13.5548888889,7.68033333333,13.0395555555,7.95766666666
442.18,11.6311111111,15.0334444445,9.815,13.6487777778,5.82788888889,11.3401111111,11.6064444444,7.74044444446,13.5054444444,7.64388888889,13.0034444444,7.93533333333
442.53,11.6414444445,15.0097777778,9.80188888889,13.6106666667,5.81866666667,11.3966111111,11.6234444444,7.75211111111,13.4906666667,7.654,13.0103333333,7.955
442.89,11.6283333333,14.9213333333,9.7522222222,13.548,5.78855555555,11.3883333333,11.6173333333,7.72777777779,13.4498888889,7.62855555555,12.9816666667,7.929
443.24,11.6313333333,14.8584444445,9.72922222221,13.4858888889,5.79,11.4035,11.6421111111,7.72766666666,13.4212222222,7.636,12.9627777778,7.95033333333
443.60,11.6463333333,14.8078888889,9.73922222222,13.4406666667,5.81888888889,11.4586111111,11.6901111111,7.75244444446,13.4065555555,7.65611111111,12.9837777778,7.99166666667
443.95,11.6396666667,14.7228888889,9.71655555555,13.3912222222,5.808,11.4565555555,11.6938888889,7.73955555555,13.3896666667,7.64144444445,12.9522222222,7.99177777778
444.31,11.6372222222,14.6195555556,9.69111111112,13.3081111111,5.80622222222,11.4689444444,11.698,7.75866666668,13.353,7.63933333334,12.9281111111,8.006
444.66,11.6457777778,14.5312222222,9.682,13.2406666667,5.82677777778,11.5124444444,11.7257777778,7.77144444445,13.328,7.62611111111,12.9052222222,8.01111111111
445.02,11.6485555556,14.4444444445,9.67544444444,13.1772222222,5.83188888889,11.5491666667,11.7525555556,7.79944444443,13.327,7.63744444444,12.8832222222,8.02888888889
445.37,11.6656666667,14.3666666667,9.66622222222,13.0996666667,5.83611111111,11.5831111111,11.7775555555,7.81044444443,13.3327777778,7.63844444444,12.8644444444,8.05855555556
445.72,11.6567777778,14.2695555556,9.63377777777,13.0312222222,5.82477777778,11.5997222222,11.784,7.80111111112,13.3137777778,7.62911111111,12.8441111111,8.05155555555
446.08,11.6661111111,14.2017777778,9.63011111112,12.9731111111,5.82522222222,11.6350555556,11.8067777778,7.82077777777,13.3027777778,7.64177777778,12.8463333333,8.07322222222
446.43,11.6478888889,14.109,9.6,12.9015555556,5.82022222222,11.6257222222,11.8035555556,7.82600000001,13.2731111111,7.63188888889,12.7972222222,8.074
446.79,11.6251111111,14.036,9.573,12.8253333333,5.80322222222,11.6306666667,11.793,7.82688888888,13.2443333333,7.60422222222,12.7451111111,8.06677777778
447.14,11.633,13.9798888889,9.56722222221,12.7754444444,5.812,11.6406666667,11.8002222222,7.84344444443,13.2225555556,7.59322222222,12.7238888889,8.08666666667
447.50,11.6313333333,13.9407777778,9.54711111112,12.7277777778,5.80688888889,11.6685555555,11.8087777778,7.86233333334,13.2121111111,7.58077777778,12.6978888889,8.08866666666
447.85,11.6235555555,13.8804444445,9.52577777779,12.6591111111,5.81033333333,11.6855555556,11.8116666667,7.87744444445,13.2014444445,7.58811111111,12.6803333333,8.09522222222
448.21,11.6321111111,13.8408888889,9.51811111111,12.6246666667,5.82522222222,11.7101666667,11.8376666667,7.88799999999,13.1957777778,7.59155555556,12.6831111111,8.11355555556
448.56,11.6226666667,13.7967777778,9.49844444444,12.5771111111,5.84288888889,11.7478888889,11.8565555556,7.89511111111,13.1787777778,7.60177777778,12.676,8.148
448.92,11.6118888889,13.7362222222,9.45733333335,12.5084444445,5.82688888889,11.7468333333,11.8426666666,7.87311111111,13.156,7.56566666667,12.652,8.14122222222
449.27,11.585,13.6633333333,9.43466666668,12.4528888889,5.82177777778,11.7412777778,11.8296666667,7.86466666667,13.1221111111,7.54177777778,12.6195555556,8.12144444444
449.62,11.5696666667,13.6051111111,9.41099999999,12.3826666667,5.81222222222,11.7628888889,11.8193333333,7.85955555557,13.0821111111,7.50822222222,12.6008888889,8.125
449.98,11.562,13.5358888889,9.38599999999,12.3315555555,5.82022222222,11.7795,11.8263333333,7.86288888889,13.0756666667,7.49922222222,12.5737777778,8.12011111111
450.33,11.6144444445,13.5031111111,9.40944444443,12.3212222222,5.84255555556,11.8511111111,11.8516666667,7.88644444443,13.0945555555,7.513,12.6024444444,8.14333333334
450.69,11.6502222222,13.455,9.41366666668,12.2862222222,5.86988888889,11.9057777778,11.8871111111,7.91511111112,13.0925555556,7.54188888889,12.623,8.16755555556
451.04,11.6217777778,13.3803333333,9.38322222222,12.2067777778,5.845,11.9216666667,11.8614444444,7.89044444445,13.0666666667,7.519,12.5992222222,8.14144444444
451.40,11.6052222222,13.3092222222,9.35877777778,12.1812222222,5.82033333333,11.9192777778,11.8681111111,7.88144444444,13.0562222222,7.51188888889,12.5835555555,8.128
451.75,11.638,13.2921111111,9.36577777779,12.179,5.84522222222,11.9788888889,11.9206666666,7.89677777778,13.056,7.52044444444,12.5961111111,8.15533333333
452.10,11.6423333333,13.2655555556,9.369,12.1643333334,5.83455555556,12.0116111111,11.9465555556,7.89533333333,13.024,7.51422222222,12.5835555556,8.14422222222
452.46,11.6053333333,13.2221111111,9.34011111112,12.1197777778,5.806,11.9786111111,11.9353333333,7.87988888888,12.9994444445,7.485,12.5412222222,8.10955555556
452.81,11.6088888889,13.205,9.3408888889,12.1111111111,5.80777777778,11.9943333333,11.96,7.88933333335,12.9732222222,7.48288888889,12.5408888889,8.10855555555
453.17,11.6032222222,13.2018888889,9.34922222223,12.1096666667,5.80155555556,11.9972777778,11.9838888889,7.88411111112,12.953,7.49988888889,12.5566666667,8.119
453.52,11.6226666667,13.1897777778,9.34677777778,12.1293333333,5.79411111111,12.0151111111,12.0168888889,7.88688888889,12.9536666667,7.50488888889,12.5584444444,8.11566666667
453.87,11.6467777778,13.2186666667,9.36166666667,12.1351111111,5.78622222222,12.0406666667,12.0584444444,7.90533333335,12.9547777778,7.521,12.5883333333,8.13288888889
454.23,11.6234444445,13.2203333333,9.35377777777,12.1361111111,5.78866666667,12.043,12.0748888889,7.88377777778,12.9217777778,7.52011111111,12.5714444445,8.13088888889
454.58,11.6401111111,13.2656666667,9.3658888889,12.1703333333,5.80077777778,12.0833888889,12.1184444444,7.89855555554,12.9296666667,7.53344444444,12.6017777778,8.14111111111
454.93,11.6523333333,13.2821111111,9.37044444445,12.1972222222,5.80188888889,12.0905,12.1687777778,7.89888888889,12.9502222222,7.52977777778,12.6152222222,8.14111111111
455.29,11.6713333333,13.2988888889,9.3661111111,12.189,5.799,12.0956666667,12.1841111111,7.88755555556,12.9253333333,7.51855555556,12.6048888889,8.13322222222
455.64,11.6825555556,13.3384444445,9.36922222221,12.206,5.79266666667,12.1092222222,12.2037777778,7.89066666668,12.9156666667,7.51322222222,12.6168888889,8.12111111111
456.00,11.7295555556,13.4003333333,9.37755555557,12.2464444444,5.79844444444,12.1356111111,12.2297777778,7.905,12.9596666667,7.53133333333,12.6525555556,8.12688888889
456.35,11.7817777778,13.4596666667,9.40544444444,12.3274444445,5.81155555556,12.1751111111,12.2802222222,7.9241111111,13.0066666667,7.55422222222,12.7175555556,8.13144444444
456.70,11.8166666667,13.5523333333,9.45600000001,12.4092222222,5.85444444444,12.2338333333,12.3446666667,7.94855555554,13.0605555556,7.60933333333,12.7803333333,8.16177777778
457.06,11.9112222222,13.651,9.52699999999,12.5158888889,5.91033333333,12.3136666667,12.4047777778,8.02266666666,13.1335555555,7.65588888889,12.8482222222,8.20744444444
457.41,11.954,13.7363333333,9.56888888889,12.5661111111,5.93788888889,12.3431111111,12.4258888889,8.04099999999,13.1564444445,7.69222222222,12.8852222222,8.21822222222
457.76,11.9722222222,13.7922222222,9.57955555557,12.6423333333,5.95822222222,12.3501666667,12.4156666667,8.03311111112,13.1747777778,7.69422222222,12.9002222222,8.21911111111
458.12,11.9967777778,13.8473333334,9.58666666668,12.6867777778,5.95188888889,12.3645555556,12.4363333333,8.02733333333,13.212,7.68244444444,12.9117777778,8.19866666667
458.47,12.011,13.9091111111,9.59855555557,12.7467777778,5.94222222222,12.3706111111,12.4492222222,8.01055555556,13.2418888889,7.67866666667,12.9325555556,8.18122222222
458.82,12.0275555556,13.9812222222,9.60544444443,12.8093333334,5.95511111111,12.3895555555,12.4534444445,8.01422222222,13.2581111111,7.68522222222,12.9545555556,8.16733333333
459.18,12.064,14.0786666667,9.6471111111,12.8914444444,5.99477777778,12.4392777778,12.4833333333,8.03944444446,13.3068888889,7.72288888889,13.0143333333,8.17844444445
459.53,12.0865555556,14.1423333333,9.67655555556,12.9552222222,6.01066666667,12.4491666667,12.4977777778,8.04155555555,13.3354444444,7.73755555555,13.0517777778,8.178
459.88,12.1013333333,14.2004444444,9.69477777779,13.0243333333,6.021,12.4686666667,12.5303333333,8.0441111111,13.3578888889,7.74877777778,13.0867777778,8.18133333334
460.24,12.1456666667,14.2945555556,9.747,13.0902222222,6.03677777778,12.5100555556,12.577,8.07433333333,13.3848888889,7.78422222222,13.1212222222,8.19588888889
460.59,12.1951111111,14.3862222222,9.77466666666,13.1544444444,6.05088888889,12.5385,12.6103333333,8.08922222221,13.4311111111,7.79188888889,13.1481111111,8.19877777778
460.94,12.194,14.4482222222,9.7751111111,13.19,6.04155555555,12.5395,12.6297777778,8.06355555555,13.4512222222,7.78966666667,13.1671111111,8.17411111111
461.29,12.2216666667,14.5621111111,9.80555555556,13.2771111111,6.06222222222,12.5715,12.6791111111,8.06811111112,13.4928888889,7.815,13.221,8.16611111111
461.65,12.2432222222,14.6588888889,9.83633333333,13.3411111111,6.05477777778,12.5861666667,12.7231111111,8.05600000001,13.5228888889,7.83055555556,13.261,8.139
462.00,12.2886666667,14.7907777778,9.88388888889,13.4522222222,6.08333333333,12.6192777778,12.7826666667,8.08033333332,13.5813333333,7.86922222222,13.352,8.14788888889
462.35,12.3343333333,14.9151111111,9.9141111111,13.5574444445,6.09477777778,12.6316666667,12.8191111111,8.07244444444,13.6244444445,7.887,13.3898888889,8.132
462.71,12.4136666667,15.0661111111,9.98955555557,13.7003333334,6.124,12.6783888889,12.907,8.09311111111,13.6924444444,7.93844444444,13.489,8.152
463.06,12.4583333333,15.2026666666,10.0398888889,13.8172222222,6.12666666667,12.6788333333,12.9405555556,8.07666666667,13.7585555556,7.95233333333,13.54,8.13066666667
463.41,12.5153333333,15.3667777778,10.084,13.952,6.13988888889,12.7243333333,12.9934444444,8.07366666667,13.8204444444,7.97433333333,13.6122222222,8.12544444445
463.76,12.5781111111,15.5267777778,10.1626666667,14.0798888889,6.16566666667,12.7495,13.0264444445,8.07011111112,13.9038888889,8.00433333333,13.6778888889,8.11555555556
464.12,12.6317777778,15.6995555556,10.2123333333,14.2311111111,6.19677777778,12.7818333333,13.0692222222,8.05611111112,13.9795555556,8.026,13.7775555556,8.09155555555
464.47,12.6787777778,15.8526666667,10.2714444445,14.3874444445,6.22133333333,12.8206666667,13.1148888889,8.06566666668,14.0295555556,8.06911111111,13.8643333333,8.08444444444
464.82,12.7441111111,16.0501111111,10.3448888889,14.563,6.24855555556,12.8476111111,13.1813333333,8.07133333332,14.0866666667,8.10066666667,13.9537777778,8.085
465.17,12.8297777778,16.2332222222,10.453,14.7346666667,6.30577777778,12.9162222222,13.2663333334,8.10111111112,14.2163333333,8.15877777778,14.0774444445,8.11211111111
465.53,12.9177777778,16.4438888889,10.5391111111,14.8877777778,6.35188888889,12.9941111111,13.328,8.13877777779,14.3104444444,8.21,14.1886666667,8.13955555555
465.88,13.0324444444,16.638,10.6435555556,15.0726666667,6.41988888889,13.0705,13.3975555556,8.17888888888,14.4118888889,8.293,14.2768888889,8.16711111111
466.23,13.1233333333,16.8412222222,10.7697777778,15.2374444445,6.49444444445,13.1567777778,13.4673333333,8.24844444444,14.4987777778,8.37177777778,14.4056666667,8.21388888889
466.58,13.204,17.0332222222,10.8521111111,15.3923333333,6.54722222222,13.2248333333,13.5305555556,8.28522222223,14.5973333333,8.44544444445,14.4983333333,8.24666666667
466.94,13.2678888889,17.2216666667,10.949,15.5621111111,6.59277777778,13.2940555556,13.6194444444,8.33855555555,14.6634444444,8.51077777778,14.5861111111,8.282
467.29,13.3356666667,17.379,11.0477777778,15.7173333333,6.63822222222,13.3338333333,13.695,8.38633333332,14.7561111111,8.56711111111,14.68,8.29211111111
467.64,13.4021111111,17.5796666667,11.1242222222,15.8676666667,6.67911111111,13.3905555555,13.7766666667,8.42577777779,14.8341111111,8.62777777779,14.7864444445,8.32055555556
467.99,13.4618888889,17.7476666666,11.2122222222,16.0158888889,6.72444444445,13.4376666667,13.8157777778,8.45855555555,14.9221111111,8.68511111112,14.8695555556,8.35033333333
