wavelength,Back_DigMysm,Belly_DigMysm,Breast_DigMysm,Crissum_DigMysm,Crown_DigMysm,DorTail_DigMysm,Patch10_DigMysm,Patch11_DigMysm,Patch12_DigMysm,Rump_DigMysm,Throat_DigMysm,WingTip_DigMysm
798.55,18.6727333333,15.2748666667,14.6301333333,43.8302,13.1665333333,21.2970666667,57.6337333333,32.939,60.6751333333,21.5549333333,29.5069333333,22.5104666666
798.85,19.5654,16.0498,14.9941333333,44.5712,13.2790666667,22.204,58.8436666666,33.9542666667,62.1730666667,22.1731333333,30.0621666667,23.4303333333
799.16,20.2585333334,16.6470666667,15.6209333333,45.2644666667,13.7720666667,23.0316666667,59.522,34.5241333333,62.6087333333,23.2432666667,30.5052333333,24.7162
799.47,19.5604,15.7952666667,15.1159333333,44.6523333333,12.7817333333,22.2062666667,58.8169333333,34.0766666666,62.0784666667,22.6778666667,29.7041,23.693
799.78,19.1864,15.0188,14.1304,44.6907333333,11.4985333333,21.486,59.1117333333,33.5076666667,62.9473333333,22.059,29.149,23.2212
800.08,19.4323333333,15.612,14.3329333333,45.4722666667,11.4443333333,22.0583333333,59.6272,33.9941333333,63.7357333333,22.4649333333,29.3308,23.4053333334
800.39,20.118,16.7803333333,14.564,45.7142666667,12.2461333334,22.6379333334,59.8144666667,34.3784,63.5314,23.2280666667,29.8482,23.8685333333
800.70,20.2935333333,16.7272,14.862,46.399,12.3228666667,22.8672,60.1898,34.5854666667,64.5251333333,23.2816,30.3196,23.8946
801.00,19.451,16.5472,14.4930666667,47.1182,12.3771333333,23.1076666667,60.5312666667,34.9358,64.5506,22.6647333333,30.4737,23.7274
801.31,18.1532,14.9492,12.5761333333,46.3436666667,10.8033333333,21.5234666667,60.5355333333,33.8502666667,64.709,21.3112,29.1135333334,22.567
801.62,16.6148,13.0408666667,11.0232,44.6675333333,9.10893333333,19.6228666667,59.3871333333,32.2018,63.7058,19.3588,27.8170666667,21.0277333333
801.92,15.416,11.017,9.85879999999,44.2628,8.31146666665,18.4136666666,58.6860666666,31.9319333333,64.1848666667,18.219,27.6497,20.3116
802.23,14.4524666667,9.56680000001,9.13853333332,43.4744,7.88319999999,17.6448,57.0900666667,30.2871333334,62.8711333334,17.2554,26.9877666667,19.4550666667
802.54,13.5110666667,9.41253333334,8.4344,42.7654666667,7.06173333333,17.1951333333,56.3555333333,29.4914,62.6864666667,15.9308666667,26.1236,18.2518
802.84,13.5140666667,9.8796,8.48386666668,43.1827333333,6.66653333333,17.5400666667,57.6104666667,29.6585333333,63.4737333333,15.5522,26.7118666667,18.9256666667
803.15,12.3216666667,9.05413333334,8.23466666668,42.7414666667,6.12033333333,17.3191333333,57.1168,29.2159333333,62.8831333333,14.5573333334,25.9940666667,18.3206666666
803.46,11.892,9.27913333333,7.73766666667,42.1021333333,6.13613333333,16.987,55.986,29.5094,61.8718,14.5244666667,26.2011666667,18.058
803.76,12.2308666666,9.58906666666,7.19713333335,43.12,5.56406666666,17.3999333333,56.8694,30.6604,64.0458,14.3317333333,26.9422333333,18.0551333333
804.07,12.0659333333,8.90240000001,6.76973333333,42.1946666667,4.95626666667,17.2385333333,56.3215333333,30.3966666667,63.3075333333,13.5394666667,26.0382,17.4239333333
804.38,12.4834,9.51353333333,6.68720000001,41.3824666667,4.92566666667,17.194,56.1494666667,29.6057333333,62.5498,13.8454,25.4429333333,17.1326
804.68,12.1098666667,9.72520000001,6.6458,41.5966666667,4.9662,17.8019333333,56.0808,30.2852666667,63.3178666667,14.028,25.4897666667,17.2109333333
804.99,14.7493333333,12.4134666667,9.26106666667,44.6615333334,8.1138,20.5788,58.9044,33.3435333333,66.1912666667,16.8888,28.4393,19.8552666667
805.30,15.8794,14.2534666667,10.4294666667,45.5827333333,9.23319999999,21.1656,59.7034,33.8240666667,66.3598666667,17.7914666667,28.7474666667,20.4498
805.60,16.7855333333,15.8037333333,11.0284666667,46.5632666667,10.15,21.2609333333,61.2712,35.4109333333,67.4418,18.5117333333,29.6072333333,21.8191333333
805.91,17.1214666667,15.2382666667,10.5939333333,47.7366,9.81259999998,21.0807333333,62.7286666667,35.8802,68.9138,18.748,30.0267333333,22.2792
806.21,17.4648,15.9622666667,11.2987333333,47.7412,10.9129333333,21.9302,61.7528,36.2857333333,67.8873333333,19.833,29.8383666667,22.6396
806.52,19.1125333333,17.5996,12.486,47.4937333333,13.2325333333,23.2880666667,61.5432,37.2666666667,67.3525333333,21.4422666667,30.7261666667,23.7820666667
806.83,19.0762666667,16.8472666667,12.5904666667,46.7268666667,13.263,22.8815333333,60.8834,36.1646,66.1146,20.7028,29.6034,23.5844
807.13,18.8538666667,16.2830666667,12.7853333333,46.0588,13.0842666667,22.2721333333,60.2689333333,35.6053333333,64.9428,20.4484,28.5848333333,23.3382666667
807.44,20.1709333333,17.3858,13.3032666667,47.3002,14.0170666667,23.0768,60.6436,36.4304666667,66.3851333333,21.7396666667,29.5877666667,24.4042666667
807.74,21.3773333333,18.4130666667,14.8704,48.2236,15.2596666667,23.8323333333,60.5688666667,37.6548,67.4652,22.7744,30.5737666667,26.1776666667
808.05,21.8296666667,18.8125333333,15.7178,47.2117333333,15.5134666667,24.0680666667,59.6983333333,36.9538666667,65.5572,22.5888,30.657,26.4526666667
808.35,22.6397333333,20.106,16.3873333333,46.7534666667,16.1944666667,24.9517333333,59.634,37.0038,65.1156,23.1406666667,30.9392333333,27.3217333333
808.66,24.0375333333,21.4084,18.019,47.0329333333,17.5210666667,26.5540666667,59.6714,37.5305333333,64.6384666667,24.3849333333,32.0328,28.8358
808.97,24.3394,21.465,18.5442,46.713,18.0620666667,27.2138666667,59.1098666667,37.7376666667,64.2187333333,25.0719333333,32.1697,29.3277333334
809.27,24.6056,22.3028,19.0861333333,46.0483333333,18.5842,27.2580666667,58.0287333333,38.1989333333,62.7419333333,25.2867333333,32.3701666667,29.5699333333
809.58,22.9056666667,20.2482,16.561,43.9724666667,16.2942,24.9745333333,56.5885333333,36.4228,61.885,23.3103333333,30.7954,27.6781333333
809.88,22.8331333333,20.0374666667,16.7927333333,44.3477333333,15.0256,24.6004,56.4094666667,35.7176666666,61.5615333334,22.5525333333,30.9443333333,27.6576666667
810.19,21.8459333333,18.6704,16.1836,43.5486,13.2951333333,23.6920666667,55.801,34.9019333333,61.4252,21.693,29.8804666667,26.7431333333
810.49,19.7454,16.5735333333,14.4982666667,41.8992666667,11.2481333333,21.7817333333,54.3122666667,32.8046666667,60.4894666667,19.8922666667,28.2916333334,24.6108666667
810.80,18.6608,15.8650666667,13.998,40.5181333333,10.4105333333,20.4788,53.1573333333,31.6322666667,58.8661333333,18.9736,27.0480333333,23.6851333333
811.10,17.1557333333,13.6056666667,11.6288666667,39.2536,8.58306666665,19.0216,52.5970666667,30.5294,58.114,17.4784666667,25.9051,22.2694
811.41,17.7332,14.4668666667,11.7979333333,40.7314666667,9.05720000001,18.9078,53.5394666667,31.7157333333,59.217,18.1246,26.5069333333,22.7512666667
811.71,16.7672,12.7290666667,10.9061333333,40.1908,7.28153333333,17.5198666667,52.0719333333,30.4928666667,58.2829333334,16.4705333333,25.0449333333,21.1658
812.02,15.0762666667,10.904,9.96726666667,39.1939333333,5.4792,15.8824666667,50.6753333333,29.3136,57.756,14.9998666667,23.2079333333,19.4226666667
812.32,11.7895333333,7.99306666667,6.51813333333,37.3926666667,2.13826666667,12.7387333333,48.5534666667,25.7632666667,56.5123333333,11.2408,20.2801666667,15.6889333333
812.63,11.0077333333,6.71440000001,5.89146666667,37.1616,0.966133333334,11.9140666667,48.384,24.4842666667,57.6267333333,10.5069333333,19.6600333333,14.9075333333
812.93,12.9144,8.91679999999,7.79180000001,39.3058,2.86053333333,13.6446666667,49.635,25.6374,58.7791333334,12.3758,21.1670666667,16.5409333333
813.24,12.0489333333,7.65753333334,5.7736,37.9204666667,1.945,12.6237333333,48.6849333333,24.8317333334,58.7155333333,12.5016666667,19.2844666667,15.3638666667
813.54,12.9426666667,8.973,5.98613333334,39.3823333333,2.69686666667,12.9805333333,50.3339333333,25.5702,60.0756666667,13.598,20.0315,16.4588
813.85,15.8226,12.3473333333,9.5872,41.9469333333,6.26,16.2784,52.5447333333,28.0837333333,61.3183333333,17.0670666667,22.6433666667,19.8644
814.15,15.4318666667,11.8362,9.50746666666,42.3288666667,5.60453333333,16.8778666667,54.2546,27.9462666667,62.5591333334,17.3768,23.1349666667,19.9487333333
814.46,14.7836666667,12.023,9.03306666666,41.4504666667,4.64366666667,16.0178666667,53.3716,27.6716666667,61.2848,16.8066,21.94,18.8294666667
814.76,13.7794,10.5673333333,8.54053333333,40.599,3.70933333333,15.2199333333,52.4154666667,26.5391333333,60.2421333333,16.6093333333,20.7458333333,17.7436666667
815.07,11.7179333333,9.21806666667,7.48713333334,39.8332,3.10273333333,14.0384666667,51.7820666667,26.0128,59.0385333333,15.2436,19.1795,16.8333333333
815.37,13.1973333333,10.6863333333,8.5098,40.1114,4.42793333333,15.1516666666,51.9357333333,27.4212,58.6888666667,16.7099333333,19.9318666667,18.0086666667
815.68,16.1302666667,12.4774,11.0427333333,42.4231333333,6.30493333334,17.8902666667,53.7792666667,30.0663333333,59.4455333333,19.2405333334,22.0675,20.2411333333
815.98,15.6742666667,11.7527333333,9.82779999999,42.1984,5.69233333333,17.3737333333,53.2145333334,29.7921333333,57.8489333333,18.9424,21.1942333333,19.1919333333
816.29,16.4925333333,12.7176666667,10.4995333333,42.9384666667,6.48086666668,18.7456,53.5888,30.7897333333,57.8861333333,19.6284,21.8814666667,20.1277333333
816.59,16.7808666667,13.7328,11.7352666667,43.4702666667,6.95199999999,19.3949333333,54.258,31.5182666667,57.8995333333,19.4292,22.4544666667,20.5250666667
816.89,17.9284666667,14.3140666667,12.8705333333,43.8238,7.70253333333,20.6282,54.5012,32.7603333333,58.6336666667,19.8788,23.4600333333,20.9145333333
817.20,17.6222,14.419,12.1064,43.1378666667,7.0902,20.304,54.3213333333,32.6277333333,58.5776,19.3594,22.8393666667,20.6622666667
817.50,17.8611333333,14.8251333333,12.5092666667,43.3386,7.44920000001,19.9896,53.4376666667,33.1037333333,57.8298666667,18.9254,22.9838666667,20.6677333333
817.81,18.7799333333,15.9622666667,14.1667333333,44.4346,9.36506666665,21.3988666667,53.7896666667,34.0774,58.2143333333,19.9207333333,24.2113333333,21.9741333333
818.11,18.9360666667,16.0466666667,13.7725333333,44.6364666667,9.53633333333,21.2397333333,54.6998666667,34.2605333333,59.2874666667,19.3557333333,24.0021333333,22.4792666667
818.41,19.8228,16.7831333333,14.3496666667,44.7459333333,10.2004,21.6595333333,55.5617333333,34.9463333333,59.9533333333,20.2423333333,24.8857,22.8531333333
818.72,19.3020666667,16.9216666667,14.0311333333,44.7874666667,10.3176,21.5032666667,56.0089333333,34.3622666667,60.3044,19.7674,24.9218333333,22.5862
819.02,18.6108666667,16.9173333333,14.1635333333,43.5182666667,10.9082666667,20.8714666667,55.2323333333,34.0320666667,59.6136666667,19.4080666666,24.3773333333,22.9675333333
819.33,17.6775333333,16.3021333333,14.3478666667,43.0891333333,10.6953333333,20.5712,55.37,33.649,59.7594,18.6470666667,24.1526333333,22.7884666667
819.63,15.5053333334,13.7717333333,12.751,40.8635333333,8.79946666666,18.2728666667,53.6079333333,31.2856,58.0962666667,16.8400666667,22.3192666667,20.9683333333
819.93,15.3011333333,13.1674,12.7972,40.9507333333,8.73406666667,17.8441333333,53.8805333333,31.1443333333,57.8165333334,16.816,22.6478666667,21.0724666667
820.24,14.9147333333,12.7155333333,12.4020666667,40.4518,8.65373333332,17.561,53.5868,30.8806,57.1554666667,16.8556666667,22.7316333333,21.0512666667
820.54,14.9690666667,12.2326,12.2828666667,40.4652,8.63946666665,17.4535333333,53.6085333333,30.8797333333,56.7984,16.8643333333,22.9689333333,20.8294666667
820.85,15.025,12.2488666667,12.279,40.5405333333,8.78553333334,17.7009333333,53.9839333333,30.9376,57.1038666667,17.0804,23.1633333333,20.8907333333
821.15,14.6689333333,11.737,11.9049333333,39.9681333333,8.28913333333,17.1519333333,53.5884666667,30.5286,56.5697333333,16.7377333333,22.8625333333,20.3330666667
821.45,14.9809333333,12.2086666667,12.4840666667,40.1964666667,8.72226666667,17.5745333333,53.6929333333,30.8825333333,56.5774666667,17.2404666667,23.4533333333,20.5867333333
821.76,15.0716,12.4689333333,12.6877333333,40.4196,8.934,17.7885333333,53.9624666667,31.1149333333,56.817,17.5999333333,23.7259,20.8900666667
822.06,14.8988,12.2356666667,12.544,40.3565333333,8.71100000001,17.54,54.0460666667,31.2014666667,56.8406,17.3544,23.564,20.8113333333
822.36,15.1294,12.5844666667,12.753,40.755,8.87286666667,17.8066666667,54.6034666667,31.5647333333,57.3395333333,17.6698666667,23.8937,21.0578
822.67,15.4934,12.9954666667,13.0958666667,40.9296666667,9.19940000001,18.0324,54.7768666667,31.8285333333,57.5346666667,18.1204,24.2393666667,21.4024666667
822.97,15.8321333333,13.4072666667,13.4195333334,41.3653333333,9.69513333333,18.3389333333,55.3290666667,32.3067333333,57.9406,18.5546,24.7211666667,21.7555333333
823.27,15.8112666667,13.5436,13.3732666667,41.3051333333,9.89060000001,18.3943333333,55.2207333333,32.3792,57.8542,18.6821333333,24.8056666667,21.8202
823.58,15.6389333333,13.5348,13.1782666667,41.3068,9.73199999999,18.2324666667,55.1672,32.2016,57.8382666667,18.5802666667,24.6246,21.6456
823.88,15.5794,13.6414,13.1281333333,41.3938666667,9.71493333333,18.1955333333,55.3288,32.3523333333,58.0092,18.5702666667,24.5877666667,21.7831333333
824.18,15.9477333333,14.0407333333,13.4109333333,41.7515333333,10.0506,18.2225333333,55.6548666667,32.8281333333,58.2666,18.9247333333,24.8569666667,22.0754
824.49,16.0936666667,14.4420666667,13.6147333333,42.3869333333,10.3117333333,18.3254,56.2975333333,33.2646,58.9085333333,19.3278,25.1357,22.3380666667
824.79,15.9911333333,14.4678666667,13.5022666667,42.7565333333,10.3664,18.2984,56.5615333334,33.378,59.146,19.3977333333,25.0001,22.4793333333
825.09,16.2885333333,14.7178,13.6820666667,43.0414666667,10.637,18.4361333333,56.5993333333,33.6062,59.2578,19.5098,25.2217666667,22.9311333333
825.39,16.0479333333,14.3156666667,13.433,42.9363333333,10.2860666667,18.1679333333,56.2807333334,33.2816666667,58.9658666667,19.4977333333,25.0488666667,22.9106
825.70,15.8732666667,14.2248,13.2986666667,42.8049333333,10.1979333333,17.8944,56.0845333333,32.9605333333,58.878,19.4659333333,24.9069333333,22.7281333333
826.00,16.0782,14.384,13.4518666667,43.3688,10.4188,18.0371333333,56.2598,33.3294666667,58.9614,19.5615333333,24.9367666667,22.9147333333
826.30,16.2882666667,14.4160666667,13.6676,43.6029333333,10.4469333333,18.3252666666,56.4492,33.6834666667,59.2915333333,19.5692666667,25.0484666667,22.967
826.61,16.2548666667,14.3884666667,13.6295333333,43.5546,10.3997333333,18.2348666667,56.2670666667,33.4590666667,59.2938666667,19.2574666667,24.7961,22.8281333333
826.91,16.4307333333,14.4606666667,14.0782,43.8868666667,10.6716,18.3352666667,56.3940666667,33.5735333333,59.2348,19.2267333333,24.8636666667,23.1299333333
827.21,16.5226,14.6542666667,14.5430666667,44.0740666667,10.8189333333,18.5145333333,56.4814666666,33.5883333333,59.4938666667,19.4814,25.1008666667,23.148
827.51,16.4688,14.8407333333,14.7282666667,43.8976,10.8182,18.9339333333,56.2066,33.3665333333,59.2337333333,19.6336666667,25.1884666667,23.2521333333
827.82,17.6449333333,15.7526,15.6927333333,44.7098,11.8604,19.9742,56.9172,34.2068,60.0084666667,20.4153333333,26.2684,24.5172
828.12,17.7539333333,15.4538,15.6514666667,44.6137333333,11.6397333333,19.5820666667,56.541,33.7106666667,59.8606,20.1392666667,26.0446,24.2588
828.42,18.5202666667,15.8255333333,16.2112,45.529,11.9836,19.8651333333,57.2138,34.066,60.6653333333,20.5688666667,26.3848,24.3769333333
828.72,19.6526,17.0813333333,16.9934,46.6563333333,13.0948,20.7204666667,57.8848,34.7538666667,61.3374666667,21.5655333333,27.2187666667,25.0752666667
829.02,19.6108666667,16.698,16.8985333333,46.6552,12.555,20.1031333333,57.6251333333,34.2718,60.7268,20.9844,26.6267333333,24.5092
829.33,18.5048,15.657,15.8188666667,45.9676666667,11.1521333333,18.9319333333,57.2687333333,32.9255333333,60.4012,19.767,25.5113666666,23.1133333333
829.63,18.6608666667,16.1039333333,15.9901333333,46.1396,11.1395333333,18.4045333333,56.4103333333,32.6495333334,59.943,19.7007333333,25.1495666667,23.0627333333
829.93,19.3438,16.8386,16.8628,47.8751333333,11.0764,18.6714,57.2468,33.2052,60.9444666667,20.7282666667,25.7141333333,23.3614
830.23,19.9558,17.7424,17.0164666667,48.818,11.3148,19.0351333334,57.7424,33.3598,61.9300666667,20.9472,25.9539333333,23.3200666667
830.54,19.2998,17.339,15.9290666667,48.5248,10.8402666667,17.8617333334,56.4332,32.1474666667,60.5136666667,19.5797333333,24.5892666667,22.1008
830.84,19.6978,17.3781333333,15.6238666667,49.5808,11.4424,17.4171333333,56.5594,31.9786,60.5653333333,19.2300666667,24.1423333333,22.0272
831.14,19.9804,18.3798666667,16.5447333333,50.1513333333,11.8888,17.921,56.7495333333,32.6208666667,60.976,19.9317333333,24.5534666667,22.2059333333
831.44,20.9658,19.7374,17.5246,50.1266,13.3427333333,19.2874,57.5809333333,34.1209333333,61.0502666667,21.0313333334,25.6493666667,23.61
831.74,19.6398,19.1566,16.8555333333,48.3004666667,12.736,18.3662,55.8981333333,33.1314666667,59.4204,20.2458666667,24.642,22.7491333333
832.04,18.9168,18.3964,16.1544666667,47.7160666667,11.8389333333,17.7161333333,55.8605333333,33.0226,59.6305333333,19.3701333334,24.303,22.3258
832.35,17.7540666666,16.7023333333,14.5354666667,46.6904,10.5022666667,16.8287333333,54.9468,32.3447333333,58.7664,18.2522666667,23.5784333333,21.4470666667
832.65,18.2881333333,17.2142,15.0598,46.6594666667,11.1644666667,17.403,55.1614666667,33.1302,58.6580666667,18.9263333333,24.2292666667,22.8002
832.95,18.0569333333,17.1232,15.0497333333,46.7148,10.9234666667,17.8784666666,55.7225333333,33.2647333333,58.9976,19.1761333333,24.8368333333,23.0208666667
833.25,17.5482666667,16.4348666667,14.3438,45.3797333333,10.6629333333,17.4710666667,54.9484666667,32.5676666667,57.9664666667,18.5907333333,24.4916666667,22.4452
833.55,18.6134,17.5672,15.339,45.961,11.6805333333,18.1987333333,56.0755333333,33.7915333333,58.9104666666,19.8576,25.9487,23.615
833.85,19.2085333333,18.4050666667,15.6894666667,46.2527333333,11.8720666667,18.7274666667,56.8767333333,34.6241333333,59.9148,20.5845333333,27.1749,24.4565333333
834.16,18.4496,17.9789333333,15.3364666667,45.5446,11.0165333333,18.178,56.2957333333,34.2986666667,59.457,19.9337333333,26.7934,24.1146
834.46,17.0036666667,16.4399333333,13.7133333333,44.0749333333,9.32600000001,16.4522666667,54.9448,32.641,58.2598,18.4315333333,25.2298,22.88
834.76,16.1549333333,15.9564666667,12.5081333333,43.9731333333,8.15093333332,15.6111333333,54.6962666667,31.9450666667,58.1446666667,17.4664666667,24.709,22.1178
835.06,16.4534666667,16.7987333333,12.3993333333,44.5685333333,8.46019999999,15.8377333333,55.4246666667,32.3927333333,58.8426666666,17.7055333333,25.1134666667,22.396
835.36,17.3561333333,18.5566666667,13.5406,45.6876666667,9.69633333333,16.9276666667,56.4487333333,33.362,59.364,18.9353333333,26.2201,23.4655333334
835.66,18.9625333334,20.8084666667,15.4612666667,47.6506666667,11.5026666667,18.6652666666,57.7497333333,34.7138,61.0679333333,20.8390666667,27.9786,25.4462
835.96,20.0334666667,22.2808,16.4075333333,49.5905333333,12.6065333333,19.6490666667,58.6634,35.8228,62.5563333333,22.0218,29.3943666667,26.0316666667
836.26,20.2338666667,22.7710666667,16.4193333333,49.3477333333,13.2524,19.5231333333,57.679,35.2677333333,61.9344666667,22.1502666667,28.7628333333,26.0188666667
