wavelength,Back_BanRotm,Belly_BanRotm,Breast_BanRotm,Crissum_BanRotm,Crown_BanRotm,DorTail_BanRotm,Patch10_BanRotm,Rump_BanRotm,Throat_BanRotm,WingTip_BanRotm
434.35,4.73466666667,6.84133333333,3.19366666667,8.589,2.96633333333,7.67866666667,8.486,10.135,4.663,10.6303333333
434.71,4.75266666667,6.813,3.20833333333,8.62966666667,2.93666666667,7.67266666667,8.498,10.1433333333,4.675,10.623
435.07,4.735,6.781,3.18533333333,8.64633333333,2.92033333333,7.674,8.514,10.0866666667,4.64466666667,10.61
435.42,4.72066666667,6.787,3.188,8.67533333333,2.92066666667,7.64933333333,8.47966666667,10.036,4.62033333333,10.6116666667
435.78,4.72966666667,6.80833333333,3.20566666667,8.71166666667,2.93933333333,7.64966666667,8.50166666667,10.0203333333,4.63966666667,10.623
436.13,4.74,6.805,3.19433333333,8.74533333333,2.92066666667,7.57766666667,8.46566666667,9.96933333333,4.59033333333,10.601
436.49,4.75433333333,6.80266666667,3.21966666667,8.799,2.93766666667,7.59466666667,8.49133333333,9.98733333333,4.60466666667,10.6306666667
436.84,4.70766666667,6.77066666667,3.186,8.86,2.92033333333,7.577,8.46233333333,9.96433333333,4.598,10.6053333333
437.20,4.70033333333,6.755,3.14566666667,8.841,2.90333333333,7.56933333333,8.43766666667,9.946,4.57566666667,10.5706666667
437.56,4.656,6.77666666667,3.121,8.83333333333,2.84966666667,7.52666666667,8.41533333333,9.88633333333,4.56466666667,10.5823333333
437.91,4.647,6.775,3.14,8.87066666667,2.855,7.54666666667,8.467,9.92833333333,4.587,10.629
438.27,4.629,6.72533333333,3.14533333333,8.931,2.83133333333,7.55,8.478,9.9,4.57133333333,10.5996666667
438.62,4.55666666667,6.68266666667,3.09933333333,8.9,2.79966666667,7.507,8.42166666667,9.823,4.48666666667,10.5796666667
438.98,4.55133333333,6.70833333333,3.122,8.93133333333,2.817,7.51266666667,8.439,9.821,4.50933333333,10.5946666667
439.33,4.56966666667,6.75433333333,3.12166666667,8.95466666667,2.839,7.56766666667,8.504,9.84166666667,4.557,10.606
439.69,4.57333333333,6.73566666667,3.10166666667,8.93,2.83266666667,7.561,8.499,9.82566666667,4.57066666667,10.5943333333
440.04,4.54766666667,6.72533333333,3.104,8.89233333333,2.83433333333,7.57366666667,8.51766666667,9.83866666667,4.592,10.6056666667
440.40,4.53033333333,6.70866666667,3.091,8.87033333333,2.81566666667,7.544,8.53566666667,9.82266666667,4.59233333333,10.596
440.75,4.527,6.73233333333,3.106,8.841,2.825,7.52966666667,8.56266666667,9.83133333333,4.61766666667,10.62
441.11,4.54533333333,6.754,3.13,8.869,2.84733333333,7.544,8.61,9.83733333333,4.66533333333,10.685
441.47,4.58,6.77966666667,3.171,8.871,2.885,7.56633333333,8.648,9.875,4.701,10.7086666667
441.82,4.60266666667,6.78833333333,3.22866666667,8.838,2.91866666667,7.58566666667,8.65333333333,9.86233333333,4.731,10.7326666667
442.18,4.617,6.84133333333,3.25566666667,8.81533333333,2.94966666667,7.61166666667,8.695,9.85733333333,4.76566666667,10.7873333333
442.53,4.636,6.84133333333,3.26666666667,8.805,2.96266666667,7.61233333333,8.72133333333,9.84766666667,4.802,10.7893333333
442.89,4.631,6.80733333333,3.24433333333,8.71333333333,2.96766666667,7.61033333333,8.732,9.82866666667,4.809,10.7923333333
443.24,4.62233333333,6.756,3.271,8.66633333333,2.96333333333,7.57833333333,8.724,9.80133333333,4.79366666667,10.7846666667
443.60,4.59433333333,6.778,3.26466666667,8.61266666667,2.96566666667,7.58966666667,8.75,9.796,4.77966666667,10.8153333333
443.95,4.60233333333,6.75366666667,3.238,8.56266666667,2.97466666667,7.58366666667,8.74933333333,9.75966666667,4.782,10.825
444.31,4.57233333333,6.72833333333,3.19,8.47033333333,2.95833333333,7.574,8.714,9.72733333333,4.74766666667,10.786
444.66,4.60566666667,6.73066666667,3.21,8.41333333333,2.99633333333,7.606,8.71633333333,9.701,4.74,10.7923333333
445.02,4.597,6.69933333333,3.203,8.34,2.97366666667,7.619,8.72666666667,9.65533333333,4.71933333333,10.7913333333
445.37,4.612,6.65933333333,3.17966666667,8.278,2.96566666667,7.614,8.74433333333,9.624,4.68766666667,10.7836666667
445.72,4.57366666667,6.61966666667,3.09566666667,8.179,2.93433333333,7.59933333333,8.711,9.58333333333,4.67733333333,10.7576666667
446.08,4.56066666667,6.593,3.07566666667,8.10766666667,2.932,7.571,8.722,9.553,4.67466666667,10.744
446.43,4.553,6.60866666667,3.05166666667,8.04366666667,2.95033333333,7.596,8.71666666667,9.547,4.67433333333,10.73
446.79,4.552,6.625,3.064,8.03,2.97866666667,7.60666666667,8.73733333333,9.54666666667,4.67366666667,10.7096666667
447.14,4.537,6.624,3.03233333333,7.96833333333,2.98133333333,7.602,8.715,9.52266666667,4.64533333333,10.7106666667
447.50,4.556,6.61833333333,3.04666666667,7.929,3.002,7.61866666667,8.72433333333,9.51066666667,4.659,10.725
447.85,4.56433333333,6.634,3.057,7.89166666667,3.009,7.656,8.74333333333,9.504,4.66733333333,10.71
448.21,4.55333333333,6.63333333333,3.041,7.832,3.02133333333,7.65466666667,8.73733333333,9.44366666667,4.67166666667,10.705
448.56,4.56633333333,6.64666666667,3.01533333333,7.80366666667,3.01366666667,7.65533333333,8.75133333333,9.443,4.69133333333,10.7226666667
448.92,4.54533333333,6.618,2.99,7.744,3.017,7.64033333333,8.739,9.41133333333,4.68533333333,10.6573333333
449.27,4.535,6.641,2.98433333333,7.69633333333,3.03833333333,7.66866666667,8.74166666667,9.403,4.71366666667,10.627
449.62,4.562,6.68733333333,3.03233333333,7.69233333333,3.07666666667,7.719,8.77933333333,9.438,4.703,10.6613333333
449.98,4.62233333333,6.74766666667,3.06033333333,7.68566666667,3.14866666667,7.77166666667,8.82066666667,9.485,4.73566666667,10.7013333333
450.33,4.66033333333,6.772,3.099,7.68033333333,3.176,7.80533333333,8.86666666667,9.521,4.766,10.72
450.69,4.68733333333,6.763,3.09333333333,7.61933333333,3.16566666667,7.814,8.83933333333,9.505,4.78066666667,10.77
451.04,4.70333333333,6.73333333333,3.10366666667,7.554,3.13566666667,7.816,8.84166666667,9.487,4.81566666667,10.7683333333
451.40,4.7,6.71666666667,3.08366666667,7.52566666667,3.12166666667,7.81133333333,8.84166666667,9.41233333333,4.81066666667,10.7286666667
451.75,4.71766666667,6.73466666667,3.106,7.528,3.13133333333,7.80066666667,8.85133333333,9.421,4.82466666667,10.7576666667
452.10,4.79666666667,6.76766666667,3.19033333333,7.561,3.17533333333,7.85466666667,8.93433333333,9.47933333333,4.892,10.812
452.46,4.77,6.73133333333,3.19533333333,7.515,3.15133333333,7.83733333333,8.93933333333,9.43866666667,4.86933333333,10.796
452.81,4.763,6.783,3.19533333333,7.51733333333,3.17066666667,7.85066666667,8.91766666667,9.45066666667,4.88066666667,10.8666666667
453.17,4.78833333333,6.78,3.21466666667,7.51766666667,3.19366666667,7.84566666667,8.93066666667,9.45333333333,4.88266666667,10.888
453.52,4.77066666667,6.778,3.20166666667,7.51266666667,3.199,7.79233333333,8.96066666667,9.377,4.89033333333,10.863
453.87,4.765,6.75866666667,3.20233333333,7.505,3.14566666667,7.78466666667,8.925,9.34366666667,4.87166666667,10.8583333333
454.23,4.74366666667,6.70233333333,3.17166666667,7.458,3.10233333333,7.74,8.903,9.239,4.87466666667,10.8436666667
454.58,4.72333333333,6.70933333333,3.162,7.478,3.08233333333,7.713,8.90933333333,9.198,4.87333333333,10.815
454.93,4.77633333333,6.77366666667,3.19766666667,7.55966666667,3.13433333333,7.76066666667,8.946,9.23066666667,4.91233333333,10.859
455.29,4.79933333333,6.799,3.24833333333,7.625,3.18866666667,7.78866666667,8.98,9.30233333333,4.91466666667,10.92
455.64,4.78333333333,6.75466666667,3.252,7.64,3.18766666667,7.799,8.97866666667,9.275,4.91766666667,10.9206666667
456.00,4.74033333333,6.74066666667,3.20166666667,7.65966666667,3.17833333333,7.782,8.968,9.223,4.87766666667,10.9193333333
456.35,4.73533333333,6.74933333333,3.21666666667,7.698,3.20133333333,7.79866666667,8.944,9.23566666667,4.89733333333,10.9003333333
456.70,4.748,6.738,3.22633333333,7.72266666667,3.19166666667,7.804,9.004,9.22,4.895,10.8623333333
457.06,4.70166666667,6.70766666667,3.19066666667,7.74733333333,3.14166666667,7.75766666667,8.96566666667,9.15066666667,4.84666666667,10.856
457.41,4.721,6.706,3.21466666667,7.825,3.138,7.80766666667,8.96833333333,9.153,4.858,10.8903333333
457.76,4.69433333333,6.693,3.21533333333,7.867,3.13966666667,7.81433333333,8.98066666667,9.115,4.85766666667,10.8536666667
458.12,4.683,6.74633333333,3.23266666667,7.94866666667,3.16866666667,7.851,9.00866666667,9.128,4.855,10.891
458.47,4.67566666667,6.72466666667,3.22433333333,7.984,3.16166666667,7.87433333333,9.01633333333,9.09833333333,4.83633333333,10.8713333333
458.82,4.62,6.68266666667,3.17766666667,8.02833333333,3.13833333333,7.84733333333,9.00666666667,9.05033333333,4.81166666667,10.8386666667
459.18,4.59033333333,6.67333333333,3.145,8.03766666667,3.09333333333,7.82566666667,8.987,8.994,4.81266666667,10.8296666667
459.53,4.61133333333,6.70233333333,3.15,8.07333333333,3.09866666667,7.82966666667,9.00833333333,8.97866666667,4.82866666667,10.826
459.88,4.62866666667,6.701,3.165,8.12633333333,3.11566666667,7.84333333333,9.03266666667,8.97766666667,4.84033333333,10.8346666667
460.24,4.62366666667,6.70866666667,3.17033333333,8.196,3.114,7.871,9.06066666667,8.95033333333,4.845,10.8443333333
460.59,4.61433333333,6.69633333333,3.16533333333,8.272,3.124,7.85833333333,9.042,8.89633333333,4.84266666667,10.84
460.94,4.623,6.719,3.173,8.33166666667,3.133,7.88233333333,9.05566666667,8.89033333333,4.873,10.823
461.29,4.62533333333,6.70966666667,3.16333333333,8.367,3.11033333333,7.86066666667,9.05266666667,8.86833333333,4.86966666667,10.791
461.65,4.63933333333,6.743,3.17533333333,8.44366666667,3.11566666667,7.85433333333,9.07666666667,8.86133333333,4.895,10.8006666667
462.00,4.66666666667,6.767,3.22166666667,8.56,3.13433333333,7.87133333333,9.089,8.86533333333,4.922,10.818
462.35,4.691,6.79233333333,3.26966666667,8.667,3.154,7.88766666667,9.13966666667,8.87933333333,4.95633333333,10.8526666667
462.71,4.70833333333,6.816,3.31766666667,8.76866666667,3.15133333333,7.89533333333,9.17533333333,8.83933333333,4.97266666667,10.8883333333
463.06,4.73433333333,6.82166666667,3.36066666667,8.87933333333,3.166,7.918,9.17866666667,8.832,4.996,10.858
463.41,4.73,6.82766666667,3.38966666667,9.009,3.147,7.936,9.18266666667,8.80233333333,4.98633333333,10.8666666667
463.76,4.74,6.85266666667,3.435,9.12933333333,3.14233333333,7.93366666667,9.16466666667,8.81033333333,5.009,10.8636666667
464.12,4.76433333333,6.851,3.45933333333,9.253,3.15566666667,7.92566666667,9.19133333333,8.82033333333,5.02566666667,10.8596666667
464.47,4.78933333333,6.85633333333,3.52366666667,9.38333333333,3.151,7.96033333333,9.21166666667,8.87466666667,5.06433333333,10.8816666667
464.82,4.78166666667,6.85566666667,3.56666666667,9.52366666667,3.15466666667,7.98633333333,9.23066666667,8.88133333333,5.07833333333,10.914
465.17,4.79366666667,6.89533333333,3.58766666667,9.67566666667,3.205,8.02,9.246,8.89033333333,5.097,10.9436666667
465.53,4.77933333333,6.87066666667,3.569,9.80866666667,3.225,8.034,9.24833333333,8.868,5.07733333333,10.955
465.88,4.81966666667,6.86666666667,3.58033333333,9.92766666667,3.25366666667,8.065,9.31133333333,8.876,5.07733333333,10.9646666667
466.23,4.85333333333,6.91,3.64733333333,10.1036666667,3.31766666667,8.11233333333,9.321,8.878,5.118,11.0223333333
466.58,4.881,6.92933333333,3.687,10.1973333333,3.36466666667,8.13166666667,9.28966666667,8.89,5.12066666667,10.9896666667
466.94,4.883,6.925,3.71833333333,10.3193333333,3.35866666667,8.13233333333,9.31433333333,8.84533333333,5.11866666667,11.003
467.29,4.86033333333,6.94933333333,3.74433333333,10.4283333333,3.382,8.13566666667,9.32166666667,8.86833333333,5.14633333333,11.0026666667
467.64,4.83833333333,6.96033333333,3.763,10.5376666667,3.37333333333,8.175,9.30833333333,8.818,5.13833333333,10.9836666667
467.99,4.78666666667,6.95533333333,3.74766666667,10.6203333333,3.34966666667,8.16333333333,9.261,8.76966666667,5.10066666667,10.9426666667
468.35,4.716,6.91733333333,3.71033333333,10.6513333333,3.32033333333,8.11966666667,9.22033333333,8.707,5.015,10.9296666667
468.70,4.725,6.928,3.73866666667,10.772,3.344,8.11866666667,9.24833333333,8.70733333333,5.032,10.9213333333
469.05,4.68733333333,6.871,3.73433333333,10.846,3.29733333333,8.08233333333,9.22766666667,8.62933333333,4.97733333333,10.9086666667
469.40,4.65633333333,6.864,3.785,10.9196666667,3.292,8.06933333333,9.20933333333,8.632,4.97366666667,10.9
469.75,4.59366666667,6.80333333333,3.78066666667,10.9446666667,3.233,8.027,9.16133333333,8.555,4.93933333333,10.8683333333
470.11,4.54466666667,6.755,3.732,10.9436666667,3.182,7.96733333333,9.105,8.509,4.9,10.8133333333
470.46,4.54166666667,6.775,3.73866666667,11.0526666667,3.17433333333,7.964,9.15633333333,8.49966666667,4.93133333333,10.863
470.81,4.52933333333,6.77833333333,3.69833333333,11.1436666667,3.165,7.953,9.13833333333,8.48433333333,4.91133333333,10.8686666667
471.16,4.551,6.72066666667,3.688,11.237,3.17033333333,7.94233333333,9.14466666667,8.45333333333,4.90133333333,10.8596666667
471.51,4.564,6.71533333333,3.68066666667,11.294,3.163,7.93366666667,9.16933333333,8.44333333333,4.93933333333,10.8446666667
471.87,4.62333333333,6.74466666667,3.724,11.3436666667,3.17266666667,7.963,9.211,8.40166666667,4.99633333333,10.8843333333
472.22,4.695,6.82766666667,3.77466666667,11.4503333333,3.22033333333,8.012,9.27266666667,8.41133333333,5.068,10.889
472.57,4.68633333333,6.815,3.74866666667,11.417,3.18766666667,8.023,9.264,8.374,5.05933333333,10.9016666667
472.92,4.69666666667,6.86833333333,3.77833333333,11.4366666667,3.21533333333,8.04966666667,9.28933333333,8.40266666667,5.09433333333,10.872
473.27,4.74966666667,6.87733333333,3.77866666667,11.4573333333,3.23733333333,8.085,9.315,8.357,5.13533333333,10.8873333333
473.62,4.71766666667,6.898,3.74766666667,11.411,3.24466666667,8.068,9.31633333333,8.33733333333,5.16766666667,10.8743333333
473.98,4.756,6.92833333333,3.78733333333,11.4383333333,3.27066666667,8.12033333333,9.395,8.30533333333,5.20033333333,10.9063333333
474.33,4.73066666667,6.872,3.778,11.3923333333,3.26366666667,8.12233333333,9.40033333333,8.28166666667,5.15366666667,10.8746666667
474.68,4.74366666667,6.86366666667,3.81466666667,11.3463333333,3.29466666667,8.08766666667,9.445,8.28,5.183,10.8566666667
475.03,4.731,6.89166666667,3.82966666667,11.2586666667,3.273,8.10766666667,9.44533333333,8.26966666667,5.17366666667,10.8806666667
475.38,4.74066666667,6.903,3.829,11.1616666667,3.27,8.097,9.44633333333,8.23466666667,5.148,10.8963333333
475.73,4.72233333333,6.888,3.814,11.0703333333,3.28866666667,8.066,9.439,8.246,5.11366666667,10.9406666667
476.08,4.68133333333,6.83566666667,3.796,10.932,3.28666666667,8.03266666667,9.38666666667,8.184,5.11033333333,10.941
476.44,4.65966666667,6.798,3.77066666667,10.7733333333,3.26433333333,7.961,9.341,8.12,5.05433333333,10.9123333333
476.79,4.66833333333,6.76366666667,3.74966666667,10.646,3.24633333333,7.94666666667,9.32833333333,8.09666666667,5.033,10.9353333333
477.14,4.62966666667,6.72866666667,3.71033333333,10.5206666667,3.22066666667,7.937,9.30566666667,8.06133333333,4.99266666667,10.9116666667
477.49,4.65933333333,6.73266666667,3.73233333333,10.4266666667,3.25766666667,7.97866666667,9.298,8.07133333333,5.01166666667,10.92
477.84,4.63733333333,6.728,3.69533333333,10.3053333333,3.25633333333,7.94433333333,9.266,8.07366666667,4.98866666667,10.8893333333
478.19,4.63633333333,6.741,3.66333333333,10.1806666667,3.266,7.94133333333,9.27633333333,8.05966666667,5.00066666667,10.8913333333
478.54,4.57533333333,6.70066666667,3.59333333333,10.0253333333,3.26333333333,7.94866666667,9.241,8.00833333333,4.94733333333,10.8683333333
478.89,4.58766666667,6.67566666667,3.57166666667,9.89833333333,3.27633333333,7.949,9.25066666667,7.97833333333,4.95433333333,10.8623333333
479.24,4.55433333333,6.621,3.51566666667,9.77133333333,3.25866666667,7.91766666667,9.24033333333,7.97666666667,4.92033333333,10.836
479.60,4.513,6.59766666667,3.463,9.637,3.19333333333,7.91166666667,9.23866666667,7.929,4.881,10.7763333333
479.95,4.51266666667,6.587,3.45933333333,9.53533333333,3.17333333333,7.92433333333,9.27033333333,7.94533333333,4.88566666667,10.7686666667
480.30,4.50133333333,6.56966666667,3.42466666667,9.46466666667,3.18266666667,7.94966666667,9.281,7.93533333333,4.89833333333,10.764
480.65,4.43633333333,6.54066666667,3.367,9.33766666667,3.166,7.94533333333,9.27633333333,7.89566666667,4.892,10.7263333333
481.00,4.42833333333,6.53866666667,3.34966666667,9.2,3.14133333333,7.93333333333,9.272,7.87166666667,4.877,10.7313333333
481.35,4.415,6.473,3.30233333333,9.059,3.06533333333,7.872,9.23233333333,7.80933333333,4.82766666667,10.7156666667
481.70,4.4,6.43233333333,3.26033333333,8.93533333333,3.04633333333,7.87233333333,9.21433333333,7.75633333333,4.817,10.714
482.05,4.399,6.404,3.26933333333,8.84166666667,3.04233333333,7.892,9.19633333333,7.69966666667,4.81766666667,10.6996666667
482.40,4.418,6.411,3.25833333333,8.78533333333,3.02066666667,7.899,9.20933333333,7.69333333333,4.83066666667,10.751
482.75,4.42433333333,6.40933333333,3.24033333333,8.741,3.01933333333,7.89933333333,9.19766666667,7.664,4.829,10.7563333333
483.10,4.42066666667,6.40633333333,3.233,8.69266666667,3.01466666667,7.90733333333,9.209,7.63666666667,4.833,10.7703333333
483.45,4.415,6.37866666667,3.226,8.65266666667,3.019,7.906,9.20233333333,7.61733333333,4.82566666667,10.775
483.80,4.40566666667,6.36066666667,3.21033333333,8.62466666667,3.00933333333,7.903,9.19233333333,7.59866666667,4.81566666667,10.7683333333
484.15,4.41133333333,6.36633333333,3.209,8.61466666667,3.02066666667,7.90666666667,9.19633333333,7.58833333333,4.81666666667,10.773
484.50,4.437,6.371,3.22733333333,8.63333333333,3.037,7.90766666667,9.196,7.581,4.822,10.7796666667
484.85,4.42333333333,6.35633333333,3.219,8.628,3.03566666667,7.89266666667,9.18533333333,7.552,4.80633333333,10.762
485.20,4.40666666667,6.35933333333,3.21333333333,8.645,3.048,7.91133333333,9.18966666667,7.535,4.80566666667,10.757
485.55,4.40233333333,6.351,3.219,8.64533333333,3.038,7.905,9.17533333333,7.527,4.792,10.7566666667
485.90,4.387,6.33933333333,3.20633333333,8.65733333333,3.02,7.89266666667,9.17533333333,7.52,4.78,10.759
486.25,4.39033333333,6.33066666667,3.22466666667,8.70333333333,3.03633333333,7.90633333333,9.17633333333,7.50233333333,4.78466666667,10.7523333333
486.60,4.37366666667,6.312,3.22733333333,8.72666666667,3.02766666667,7.906,9.169,7.47733333333,4.768,10.7536666667
486.95,4.37433333333,6.29366666667,3.24066666667,8.78233333333,3.04166666667,7.911,9.15433333333,7.463,4.766,10.761
487.30,4.37633333333,6.29033333333,3.246,8.835,3.04933333333,7.895,9.13733333333,7.44333333333,4.76233333333,10.744
487.65,4.38066666667,6.301,3.24033333333,8.87766666667,3.04466666667,7.89333333333,9.14033333333,7.42633333333,4.743,10.7496666667
488.00,4.378,6.29166666667,3.26066666667,8.93266666667,3.048,7.907,9.13,7.416,4.735,10.7506666667
488.35,4.35733333333,6.28066666667,3.25933333333,8.96866666667,3.03533333333,7.91833333333,9.12,7.40133333333,4.73,10.7523333333
488.70,4.354,6.26266666667,3.269,9.05533333333,3.038,7.93533333333,9.12266666667,7.39866666667,4.74233333333,10.7726666667
489.05,4.36366666667,6.25866666667,3.28466666667,9.15533333333,3.04766666667,7.93833333333,9.117,7.39466666667,4.75933333333,10.7866666667
