wavelength,Back_DacFlaf,Belly_DacFlaf,Breast_DacFlaf,Crissum_DacFlaf,Crown_DacFlaf,DorTail_DacFlaf,Patch10_DacFlaf,Rump_DacFlaf,Throat_DacFlaf,WingTip_DacFlaf
647.48,14.188,42.8209333333,31.2043333333,39.0687333333,14.6776,12.0337333333,13.6738,16.6725333333,26.5089333333,12.1871333333
647.81,14.1888666667,42.7974666667,31.1340666667,39.0502666667,14.6401333333,12.1073333333,13.7114666667,16.6670666667,26.5054,12.2012666667
648.14,14.0974666667,42.6206666667,30.9842,38.9490666667,14.556,11.9907333334,13.64,16.544,26.2778666667,12.0720666667
648.47,13.9549333333,42.5714666667,30.905,38.9253333333,14.404,11.906,13.4816,16.4685333334,26.196,11.9536666667
648.80,14.1614,42.7919333333,31.0795333333,39.0892,14.5802,12.0706666667,13.6676,16.6398,26.4544,12.1568666667
649.13,14.0132666667,42.689,30.8931333333,38.8532,14.3373333333,11.9532,13.4688666667,16.4689333333,26.2922666667,12.0056666667
649.46,14.0987333333,42.7781333333,30.999,38.9429333333,14.412,12.0751333333,13.5402666667,16.5104666667,26.3374666667,12.0468666667
649.79,13.9526666667,42.7154,30.9102,38.8669333333,14.3361333333,11.9903333333,13.4902666667,16.423,26.2068666667,11.9436
650.11,13.9922,42.8722,30.9949333333,38.9572,14.3613333333,12.1064,13.5994666667,16.4528,26.3326,11.9954
650.44,14.046,42.9554,31.1205333333,39.1163333333,14.3746666667,12.1826,13.6295333333,16.4862666667,26.3355333333,12.0522666667
650.77,14.0577333333,42.9720666667,31.1113333333,39.1172666667,14.3676,12.255,13.7186666667,16.5175333333,26.3360666667,12.0728
651.10,14.1685333333,43.1442666667,31.2706666667,39.3240666667,14.4514,12.4326666667,13.8882,16.6600666667,26.582,12.2642
651.43,14.095,43.2194,31.2218,39.34,14.3294,12.3622666667,13.8063333333,16.5410666667,26.5682,12.2037333333
651.76,14.1046,43.3804,31.312,39.4306,14.3031333333,12.3786,13.7623333333,16.5345333333,26.6994,12.2054666667
652.09,14.0767333333,43.4386,31.2774,39.375,14.2588666667,12.4003333333,13.7845333333,16.4630666667,26.6523333334,12.2002666667
652.42,13.9746,43.3768666667,31.1896,39.2843333333,14.2227333333,12.334,13.6974666667,16.4295333333,26.5540666667,12.1566666667
652.75,14.0203333333,43.3986666667,31.1737333334,39.2375333333,14.2984666667,12.3740666667,13.7223333333,16.4288666667,26.5773333333,12.2204666667
653.08,13.9212,43.3182666667,31.1326666667,39.1773333333,14.209,12.266,13.6193333333,16.3689333333,26.5575333333,12.1541333333
653.41,14.0080666667,43.3972,31.1969333333,39.2437333333,14.1876666667,12.3316666666,13.6444,16.4915333333,26.7166,12.1967333333
653.74,14.0084666667,43.2778,31.0492666667,39.1228,14.1497333333,12.2417333333,13.5858,16.3904666667,26.5916666667,12.1136
654.06,13.8148666667,43.1601333333,30.7906666667,38.9658666667,13.9786,12.0668,13.4366,16.1713333334,26.4735333333,11.953
654.39,13.9942666667,43.2996666667,30.9101333333,39.0545333333,14.1232666667,12.1982666667,13.574,16.245,26.6540666667,12.0999333333
654.72,13.949,43.2235333333,30.8812666667,38.981,14.1236666667,12.1305333333,13.5268,16.2031333333,26.5622666666,12.028
655.05,14.0872,43.2248,30.9859333333,39.0542666667,14.2377333333,12.2183333333,13.5910666667,16.3212,26.6278666667,12.1236
655.38,14.1778666667,43.2672666667,31.0959333333,39.0844666667,14.3398,12.3476,13.6975333333,16.4621333333,26.7087333333,12.2324666667
655.71,14.2894,43.2784666667,31.1794666667,39.1072,14.4243333333,12.4032,13.7498,16.5253333333,26.7718,12.3424
656.04,14.3490666667,43.1954,31.1385333333,39.0924666667,14.4430666667,12.345,13.7418666667,16.4611333333,26.7246666667,12.3318666667
656.37,14.2819333333,43.0826666667,31.0968666667,39.1152,14.3698,12.2607333333,13.6632,16.3926666667,26.5898666667,12.2461333333
656.69,14.236,43.0320666667,30.9871333333,39.0502666667,14.3435333333,12.2165333333,13.6063333333,16.3546666667,26.5248,12.2098
657.02,14.2638,43.0478666667,30.988,39.0451333333,14.4304666667,12.2461333333,13.6259333333,16.3010666667,26.4648666667,12.2974666667
657.35,14.2692666667,43.1770666667,31.0897333333,39.1325333333,14.4135333333,12.3455333333,13.5669333333,16.3133333333,26.4905333334,12.3192666667
657.68,14.4887333333,43.2795333333,31.2659333333,39.2142666667,14.5925333333,12.5569333333,13.6983333333,16.5383333334,26.6448,12.4530666667
658.01,14.2929333333,43.1118666667,31.1156666667,39.1048,14.3779333334,12.3569333333,13.4236666667,16.3619333333,26.4176666667,12.2445333333
658.34,14.3449333333,43.1821333333,31.1373333333,39.1267333333,14.4328,12.4229333333,13.4457333333,16.4462666667,26.4709333333,12.3136
658.66,14.3167333333,43.1987333333,31.1369333333,39.0796666667,14.4147333333,12.3930666667,13.4598,16.3847333333,26.4418,12.266
658.99,14.2426,43.1492,31.0074,39.058,14.3096,12.2455333333,13.3661333333,16.2011333333,26.2888666666,12.1200666666
659.32,14.1990666667,43.0760666667,30.9714666667,39.0222666667,14.2944,12.1976,13.2822666667,16.1196666667,26.2545333333,12.0184
659.65,14.1481333333,43.106,30.9659333333,39.0058666667,14.2198,12.2346666667,13.2395333333,16.1033333333,26.2412666667,11.9915333333
659.98,14.2231333333,43.2693333333,31.0694666667,39.1065333333,14.3254666667,12.3553333333,13.3236,16.1753333333,26.3604666667,12.0416666666
660.31,14.2482666667,43.3728666667,31.0876,39.1328,14.3149333333,12.3714,13.3024,16.0864,26.3463333333,12.0215333333
660.63,14.2117333333,43.4233333333,31.1235333333,39.2125333333,14.3024,12.3508666667,13.2991333333,16.1210666667,26.3726,12.0034666667
660.96,14.2517333333,43.3818,31.0708666667,39.173,14.3547333333,12.3308,13.3913333333,16.1423333333,26.425,12.0632
661.29,14.0852,43.3207333333,30.9935333333,39.1180666667,14.2512666667,12.2362666667,13.3234,16.0150666667,26.3238666667,11.9434
661.62,14.0637333333,43.3404666667,31.0125333333,39.1022666667,14.2319333333,12.2176666667,13.3054,15.9982,26.2729333333,11.9255333334
661.94,13.9541333333,43.2234666667,30.9615333333,39.0134,14.1365333333,12.0898666667,13.2278,15.8227333333,26.1496666667,11.8003333333
662.27,13.8485333333,43.1688666667,30.9110666667,38.9795333333,14.0754,12.0786666667,13.1531333333,15.7503333333,26.0636,11.7710666667
662.60,13.8674666667,43.2354666667,31.0036666667,38.9608,14.0886666667,12.1572,13.1411333333,15.7906,26.1842666667,11.8435333333
662.93,13.8635333333,43.3229333334,31.0782,39.0172,14.0902,12.2200666667,13.1408,15.8356,26.1364666667,11.8806
663.26,13.9348,43.3894666667,31.1909333333,39.0132,14.1957333333,12.3078666666,13.2494,15.9347333333,26.1952666667,11.96
663.58,14.0259333333,43.3878666667,31.2544,38.9829333333,14.3321333333,12.3631333333,13.3112666667,15.9805333333,26.1949333333,12.0484
663.91,14.1842,43.5630666667,31.3753333333,39.0891333333,14.5303333333,12.5693333333,13.4677333333,16.2224,26.3216,12.2358666667
664.24,14.2049333333,43.5176666667,31.3606,39.0307333333,14.5244666667,12.5310666667,13.4564666667,16.1688,26.2377333333,12.2274
664.57,14.21,43.6147333333,31.4532,39.1232,14.4924,12.4815333333,13.3581333333,16.1574,26.2346666667,12.1743333333
664.89,14.1925333333,43.4831333333,31.3618666667,39.0042666667,14.4197333333,12.3536,13.2814,16.0771333333,26.1249333333,12.1590666667
665.22,14.4578,43.6654666667,31.4756,39.1012666667,14.6352666666,12.4927333333,13.5800666667,16.2935333333,26.2654,12.3352666667
665.55,14.6262666667,43.6781333333,31.474,39.1608,14.7316,12.6085333333,13.6798,16.4402,26.3364,12.4208666666
665.87,14.6460666667,43.6796666667,31.4262666667,39.2217333333,14.6680666667,12.6212666667,13.6718,16.4306,26.3242666667,12.4134
666.20,14.6996666667,43.7657333333,31.4280666667,39.4058666667,14.802,12.7512666667,13.8382,16.583,26.4140666667,12.5018
666.53,14.6734,43.6650666667,31.3028666667,39.3164666667,14.7354,12.6728666667,13.8042666666,16.5643333333,26.3244666667,12.4203333333
666.86,14.5104666667,43.4719333333,31.1330666667,39.2649333333,14.5323333333,12.4164,13.6204666666,16.3254666667,26.1381333333,12.2218
667.18,14.5116666667,43.3512666667,31.0677333333,39.2307333333,14.405,12.3851333333,13.5892666667,16.3111333333,26.1729333333,12.1777333334
667.51,14.5462,43.1643333333,31.1019333333,39.1995333333,14.3518,12.2609333333,13.6192666666,16.319,26.1756,12.1272666667
667.84,14.5298666667,43.0985333333,31.0641333333,39.1354,14.2271333333,12.3106,13.5696666667,16.3632666667,26.1236,12.0957333333
668.16,14.458,42.9919333333,30.9614,39.0954666667,14.1688,12.2428,13.5009333333,16.2806,26.0494,11.9916666667
668.49,14.6768,43.2333333333,31.1578,39.3448,14.3432666667,12.4877333333,13.7007333333,16.4838666667,26.2398666667,12.1853333333
668.82,14.7169333333,43.2124666667,31.2268,39.4508,14.4046,12.6252666666,13.6904,16.5662666667,26.3348666667,12.2806666666
669.14,14.7876666667,43.3421333333,31.3063333333,39.5424666667,14.4684666667,12.6304,13.7654666667,16.5829333334,26.3873333333,12.3616
669.47,14.9208666667,43.2813333333,31.3964666667,39.5058,14.6777333333,12.6874666667,13.8722,16.7780666667,26.5129333333,12.4860666667
669.80,15.0403333333,43.238,31.4345333334,39.5353333333,14.6930666667,12.6868,13.8742666667,16.8354,26.4974,12.5742
670.13,15.2818,43.3883333333,31.6462,39.7190666667,14.9499333333,12.9258666667,14.1160666667,17.1340666667,26.7796,12.8324666667
670.45,15.3820666667,43.6013333333,31.7957333333,39.8671333333,15.0663333333,13.1022,14.238,17.3432,26.9385333333,12.9632666667
670.78,15.4032666667,43.7634666667,31.8802666667,39.9308666667,15.1128666667,13.1210666667,14.2496666666,17.4422666667,26.983,13.0258666667
671.10,15.2936666667,43.7132,31.7658666667,39.9566,15.0102,13.1065333333,14.1585333333,17.3319333333,26.9178666667,13.0214
671.43,15.4969333333,43.8310666667,31.8822,40.1274666667,15.2968,13.2108,14.3677333333,17.4963333333,27.167,13.1668666667
671.76,15.6657333333,43.8655333333,32.0165333333,40.1794666667,15.4224666666,13.3784,14.6296666667,17.6542666667,27.2696,13.3447333333
672.08,15.5621333333,43.7316,31.9287333333,40.093,15.3276666667,13.2352,14.4858,17.5482666667,27.1128,13.2103333333
672.41,15.3567333333,43.6284,31.8534,39.9833333334,15.1584666666,12.9965333334,14.3222,17.3624,26.9848666667,13.0652
672.74,15.4053333333,43.7172,31.9932,40.0828666667,15.2250666667,13.1268,14.5506,17.5727333333,27.0924666667,13.2180666667
673.06,15.3227333333,43.6364666667,31.8756,39.9031333333,15.1563333333,13.0198,14.4343333333,17.4025333333,26.9087333333,13.1186
673.39,15.281,43.5358,31.9066666667,39.7743333333,15.105,13.0709333333,14.4858666667,17.3753333333,26.8606666667,13.0770666667
673.72,14.889,43.2612,31.6523333333,39.5614666667,14.701,12.8139333333,14.2412,17.0013333333,26.5308666667,12.7386
674.04,14.942,43.1568,31.6320666667,39.4917333333,14.7188666667,12.7879333333,14.2913333333,16.9602,26.4902,12.8112666667
674.37,15.0163333333,43.1899333333,31.7037333333,39.5656666667,14.8069333333,12.8317333333,14.4144,17.0674666667,26.5514,12.8797333333
674.69,14.9075333333,43.1494,31.6695333333,39.4535333333,14.6512,12.7378,14.376,17.0258666667,26.4126666667,12.7762666667
675.02,14.7430666667,42.929,31.4395333333,39.2776666667,14.4036666667,12.5577333333,14.2526666667,16.8475333333,26.1506666667,12.6268666666
675.35,14.7730666667,43.0851333333,31.4822,39.3936666667,14.4523333333,12.5693333333,14.2583333333,16.9490666667,26.2159333333,12.6555333333
675.67,14.7241333333,43.1021333333,31.4153333333,39.3368666667,14.4738,12.5377333333,14.2848666667,16.9890666667,26.2922,12.7030666667
676.00,14.905,43.1168666666,31.4686,39.4346666667,14.6464,12.6956,14.4469333333,17.1792,26.4292,12.8711333333
676.32,14.6596666667,42.7956,31.1553333333,39.1888666667,14.323,12.3592666667,14.0157333333,16.8344,26.1545333334,12.5400666667
676.65,14.7322,42.8712666667,31.2753333333,39.3708,14.3246666667,12.4848,14.1922666667,17.0118,26.3490666667,12.6928
676.97,14.853,42.9251333333,31.2784,39.4423333333,14.4957333333,12.5781333333,14.2839333333,17.1532,26.5006666667,12.7949333333
677.30,15.1576,43.0988666666,31.4412,39.6178,14.7265333333,12.7504,14.502,17.3303333333,26.6806,13.0758666667
677.63,15.1806,43.0651333333,31.4068666667,39.6648,14.775,12.8114666667,14.52,17.4226,26.7127333333,13.0753333333
677.95,15.1226666667,43.0564,31.3794666667,39.7246,14.6932666667,12.7308666667,14.4407333333,17.3471333333,26.6725333333,13.0857333333
678.28,15.2744666667,43.1522666667,31.4964,39.8470666667,14.8991333333,12.8594,14.5979333333,17.4480666667,26.8553333333,13.2141333333
678.60,15.2859333333,43.1664666667,31.5761333333,39.8912,14.9556666667,12.838,14.6016,17.4368,26.8429333333,13.2622666667
678.93,15.1914666667,43.0054,31.4833333333,39.8230666667,14.9359333333,12.7932666667,14.5240666667,17.338,26.7774666667,13.2619333333
679.25,15.2268,42.9332666667,31.5504,39.8468666666,14.8698666667,12.8287333333,14.5823333333,17.3571333333,26.7468,13.2834666667
679.58,15.2692,42.9532666667,31.5382666666,39.8485333333,14.8499333333,12.8868,14.6580666667,17.3356,26.7186,13.2964666667
679.90,15.473,43.1273333333,31.6896666667,39.9642666667,15.0756666667,13.1120666667,14.9056666667,17.5264666667,26.9376666666,13.4937333333
680.23,15.5172,43.1076,31.6960666667,40.0060666667,15.1665333333,13.1162666667,14.9365333333,17.5231333333,26.9913333333,13.5258
680.55,15.3542666667,43.0684666667,31.683,39.959,15.0596,13.0298666667,14.852,17.4444,26.8490666667,13.4353333333
680.88,15.3678,43.1101333333,31.7259333333,39.9693333333,15.1033333333,13.0169333333,14.8555333333,17.4752666667,26.9258666667,13.4695333333
681.20,15.3367333333,43.2324,31.754,39.9475333333,15.0816,12.9458666667,14.8212,17.427,26.9342,13.4470666667
681.53,15.4424666667,43.1989333333,31.7468666667,39.8931333333,15.1864666667,13.107,14.9620666667,17.5020666667,27.0096,13.5363333333
681.85,15.5851333333,43.2147333333,31.7478,39.9036666667,15.2988666667,13.1688,15.0679333333,17.5708,27.0376,13.6297333333
682.18,15.5846666667,43.3648666667,31.7892666667,39.9341333333,15.3024666667,13.1905333333,15.0418666667,17.5668,27.2225333333,13.6312
682.50,15.7042,43.4531333333,31.8631333333,39.9583333333,15.3776666667,13.3029333333,15.1355333333,17.6643333333,27.273,13.7222
682.83,15.7446,43.5750666667,31.9174666667,40.1072666667,15.5022,13.3295333333,15.1898666667,17.6650666667,27.3799333333,13.774
683.15,15.6716666667,43.6002666667,31.9443333333,40.0814666667,15.5319333333,13.2468,15.1178,17.6234,27.4035333333,13.7642
683.48,15.5621333333,43.5302,31.8578,39.9839333333,15.4359333333,13.1560666667,15.0121333333,17.5836666667,27.2516666667,13.6809333333
683.80,15.4734,43.63,31.8414666667,40.0073333333,15.3220666667,13.1544,14.9856666667,17.4726,27.2331333333,13.5694666666
684.13,15.5881333333,43.5814,31.7789333333,39.9834666667,15.3292666667,13.1579333333,15.0218666667,17.4573333333,27.3287333333,13.7047333333
684.45,15.5124666667,43.5352666667,31.7101333333,40.0104,15.2955333333,13.1350666667,14.9773333333,17.4787333333,27.3133333333,13.6670666667
684.78,15.6606,43.5394666667,31.8089333333,40.175,15.3791333333,13.2668666667,15.0898666667,17.5852,27.4369333334,13.8398
685.10,15.6561333333,43.4746,31.7618,40.2513333333,15.3864666666,13.2108,15.1232,17.6079333333,27.4402666667,13.8
685.43,15.5849333333,43.4981333333,31.7882666667,40.29,15.3551333333,13.3418666667,15.1328666667,17.6818,27.5041333333,13.8379333333
685.75,15.7126666667,43.5377333333,31.9160666667,40.3360666667,15.4936666667,13.5780666667,15.3551333333,17.9062,27.6073333333,13.9903333333
686.08,15.808,43.5286,31.9535333333,40.4108,15.5906666667,13.6912666667,15.4766666667,18.0546,27.7614,14.0798
686.40,15.8732,43.4794,31.9802666667,40.3425333333,15.6292,13.8262,15.5809333333,18.1690666667,27.8242666667,14.2268666667
686.72,15.8320666667,43.5404,31.9714,40.3644666666,15.586,13.8931333333,15.5892666667,18.1602666667,27.8850666667,14.1798
687.05,15.8296,43.4914,31.9734,40.4824666667,15.5857333333,13.9345333333,15.6538,18.1209333333,27.9099333333,14.2258666667
687.37,16.0443333333,43.5496666667,32.1360666667,40.506,15.8386666667,14.1430666666,15.8484,18.3538,27.9758666667,14.3916666667
687.70,15.9426666667,43.5285333333,32.0810666667,40.5362666667,15.7263333333,14.0588,15.7534,18.3466666667,27.9070666667,14.2374
688.02,15.9464,43.5214666667,32.1066,40.5058666667,15.8018666667,14.1303333333,15.8161333333,18.3738,27.9281333334,14.2659333333
688.34,16.0398666667,43.6032666667,32.1667333333,40.5310666667,15.9082,14.293,15.9494,18.4709333333,28.0486666667,14.3323333333
688.67,16.0558,43.8555333333,32.3678,40.6586666667,16.0656,14.4271333333,16.0338,18.5818666667,28.1933333333,14.4710666667
688.99,16.0269333333,43.8912,32.3469333333,40.6336,16.038,14.271,15.9352666667,18.4452666667,28.1706666667,14.3980666667
689.32,15.9382,43.7272,32.2210666667,40.5867333333,15.9616,14.1957333333,15.8222666667,18.2442,27.9999333333,14.2592666667
689.64,15.7612666667,43.8004,32.2054,40.5140666667,15.7986,13.9992,15.7398,18.0273333333,27.8919333333,14.1566666667
689.96,15.7464666667,43.9013333333,32.2557333333,40.5415333333,15.7406,13.9736666667,15.6751333333,18.0468666667,27.945,14.0975333333
690.29,15.7878666667,43.8318,32.2075333333,40.4474666667,15.709,13.9745333334,15.7008,18.0012666667,27.9164666667,14.153
690.61,16.0428666667,44.2374666667,32.4961333333,40.6272666667,16.0006,14.167,15.9234,18.2764,28.2424666667,14.3863333333
690.94,15.9426,44.286,32.5398666667,40.7336666667,15.7917333333,14.0754666667,15.7498666667,18.1891333333,28.2489333333,14.3268
691.26,15.9978,44.4852666667,32.7226666666,40.8216666667,16.0062666667,14.2972666667,15.8982,18.2676666667,28.4353333333,14.5132
691.58,16.0803333333,44.715,32.7934666667,40.9986666667,16.0137333333,14.3197333333,15.9386666667,18.2812,28.5395333333,14.57
691.91,15.6908,44.4094666667,32.4764666667,40.7214,15.6370666667,13.8845333333,15.5456,17.8968,28.1760666667,14.2202
692.23,15.8004666667,44.3908666667,32.4960666667,40.713,15.5978,13.9652666667,15.6257333333,17.8886666667,28.2485333333,14.2615333333
692.55,15.777,44.3558666666,32.4454666667,40.6232666667,15.6274666666,14.0651333333,15.6646,17.8796,28.2620666667,14.2402
692.88,15.67,44.4298,32.4098,40.5595333333,15.5936666667,14.0651333333,15.5235333333,17.8162,28.2856666667,14.2284
693.20,15.8872,44.4936,32.5286,40.7904,15.766,14.3156,15.715,18.0407333333,28.4184666667,14.4342
693.52,15.9738666667,44.4513333333,32.4121333333,40.8046,15.8861333333,14.3421333333,15.8011333333,18.0098666667,28.3662666667,14.4887333333
693.85,15.9222666667,44.3961333333,32.4198,40.8936666667,15.8696666666,14.3532666667,15.746,18.0914,28.3672,14.4572
694.17,15.7345333333,44.0114666667,32.1551333334,40.6173333333,15.6674666667,14.2982,15.5002,17.8844666667,28.2372,14.3102666667
694.49,15.5788,43.7360666667,31.9196666667,40.4054666667,15.5709333333,14.1794,15.3957333333,17.6867333333,28.1092666666,14.1964
694.82,15.6073333333,43.5366666667,31.9490666667,40.3497333333,15.5102666667,14.1208,15.4015333333,17.6238,27.9812666667,14.2592
695.14,15.297,43.0813333333,31.602,39.9209333333,15.1656,13.8832666667,15.1121333333,17.3269333333,27.7231333333,13.9356
695.46,15.4511333333,43.1908666667,31.6818666667,39.939,15.2857333333,14.1067333333,15.2745333333,17.4718,27.7906666667,14.067
695.79,15.2812,43.1378,31.6216,39.9116666667,15.1855333333,14.0282666667,15.1856,17.3826666667,27.6702,14.0597333333
