wavelength,Back_HetRubf,Belly_HetRubf,Breast_HetRubf,Crissum_HetRubf,Crown_HetRubf,DorTail_HetRubf,Patch10_HetRubf,Rump_HetRubf,Throat_HetRubf,WingTip_HetRubf
406.83,7.25733333333,12.7593333333,13.6146666667,9.11433333333,4.76233333333,7.365,60.1013333333,5.87333333333,13.6023333333,7.69233333333
407.19,7.252,12.779,13.6386666667,9.096,4.78833333333,7.33133333333,60.2263333333,5.898,13.6483333333,7.67866666667
407.55,7.25466666667,12.8866666667,13.6933333333,9.134,4.85866666667,7.33766666667,60.359,5.99633333333,13.7703333333,7.73633333333
407.90,7.20033333333,12.908,13.668,9.144,4.88266666667,7.32766666667,60.4493333333,6.05833333333,13.7673333333,7.694
408.26,7.297,13.039,13.7316666667,9.21933333333,4.96366666667,7.39566666667,60.48,6.15633333333,13.791,7.775
408.62,7.34133333333,13.1593333333,13.8633333333,9.34766666667,5.062,7.44833333333,60.5183333333,6.28133333333,13.869,7.859
408.98,7.263,13.1466666667,13.8276666667,9.321,5.04266666667,7.427,60.5753333333,6.333,13.8603333333,7.84533333333
409.34,7.21633333333,13.175,13.8336666667,9.322,5.025,7.42133333333,60.7096666667,6.36166666667,13.851,7.78833333333
409.70,7.22733333333,13.169,13.839,9.28666666667,4.994,7.403,60.771,6.34166666667,13.8416666667,7.723
410.06,7.202,13.2266666667,13.84,9.31433333333,4.97033333333,7.41,60.8743333333,6.357,13.825,7.71933333333
410.42,7.19066666667,13.2606666667,13.84,9.291,4.96,7.40633333333,61.0423333333,6.34766666667,13.8033333333,7.67166666667
410.77,7.16733333333,13.3086666667,13.837,9.255,4.96633333333,7.365,61.1316666667,6.39733333333,13.7686666667,7.67333333333
411.13,7.142,13.3193333333,13.782,9.246,4.94066666667,7.35733333333,61.146,6.40433333333,13.7563333333,7.665
411.49,7.17333333333,13.3286666667,13.7876666667,9.25466666667,4.929,7.35533333333,61.2186666667,6.41233333333,13.686,7.679
411.85,7.19033333333,13.3606666667,13.7936666667,9.279,4.88633333333,7.35833333333,61.3163333333,6.426,13.6983333333,7.68466666667
412.21,7.16,13.393,13.8123333333,9.32,4.84733333333,7.34,61.615,6.49166666667,13.7813333333,7.67833333333
412.57,7.159,13.3613333333,13.7526666667,9.29833333333,4.84533333333,7.265,61.661,6.49266666667,13.743,7.613
412.92,7.23033333333,13.4596666667,13.7883333333,9.304,4.885,7.25766666667,61.8086666667,6.543,13.7886666667,7.63566666667
413.28,7.21366666667,13.494,13.8303333333,9.32633333333,4.86666666667,7.25566666667,61.932,6.56533333333,13.8506666667,7.65033333333
413.64,7.19,13.5513333333,13.8346666667,9.326,4.842,7.23433333333,62.0213333333,6.58633333333,13.8753333333,7.67833333333
414.00,7.15533333333,13.529,13.7686666667,9.29733333333,4.78,7.18933333333,62.0686666667,6.589,13.8936666667,7.66433333333
414.36,7.157,13.5483333333,13.783,9.339,4.75766666667,7.19566666667,62.144,6.621,13.936,7.691
414.72,7.107,13.5286666667,13.7836666667,9.31533333333,4.71,7.155,62.2193333333,6.55666666667,13.943,7.7
415.07,7.12766666667,13.5303333333,13.7843333333,9.306,4.71766666667,7.17866666667,62.2683333333,6.554,13.914,7.67666666667
415.43,7.116,13.5443333333,13.7996666667,9.277,4.67933333333,7.16433333333,62.4053333333,6.527,13.951,7.63733333333
415.79,7.15333333333,13.5933333333,13.8606666667,9.319,4.72666666667,7.21533333333,62.5183333333,6.53466666667,14.0483333333,7.669
416.15,7.16466666667,13.6053333333,13.8376666667,9.28433333333,4.72233333333,7.21033333333,62.4713333333,6.513,14.0086666667,7.66133333333
416.51,7.146,13.626,13.8493333333,9.273,4.67966666667,7.23433333333,62.6183333333,6.50833333333,14.056,7.68466666667
416.86,7.13666666667,13.6246666667,13.8433333333,9.289,4.64633333333,7.239,62.6426666667,6.452,14.034,7.67666666667
417.22,7.16833333333,13.6366666667,13.878,9.29066666667,4.653,7.271,62.7623333333,6.41533333333,14.0373333333,7.676
417.58,7.213,13.639,13.916,9.304,4.695,7.31333333333,62.843,6.426,14.039,7.68233333333
417.94,7.25833333333,13.6736666667,13.9126666667,9.33133333333,4.737,7.339,62.9,6.41866666667,14.003,7.707
418.29,7.25666666667,13.656,13.914,9.309,4.754,7.348,62.867,6.345,13.9776666667,7.72833333333
418.65,7.283,13.6713333333,13.9513333333,9.31366666667,4.76533333333,7.374,62.962,6.35066666667,13.9866666667,7.72433333333
419.01,7.26066666667,13.6716666667,13.989,9.32866666667,4.76933333333,7.39033333333,63.1006666667,6.32733333333,14.039,7.75
419.37,7.27966666667,13.663,13.986,9.31833333333,4.79266666667,7.41,63.0483333333,6.27233333333,14.0196666667,7.75533333333
419.73,7.27,13.6343333333,13.9686666667,9.30566666667,4.78766666667,7.396,63.09,6.22366666667,13.9846666667,7.749
420.08,7.25266666667,13.594,13.9913333333,9.30533333333,4.80266666667,7.39933333333,63.0943333333,6.15666666667,13.9786666667,7.74233333333
420.44,7.26566666667,13.5756666667,13.9913333333,9.30066666667,4.823,7.40633333333,63.076,6.11666666667,13.9533333333,7.74
420.80,7.24366666667,13.522,14.0016666667,9.27333333333,4.81666666667,7.39066666667,63.1236666667,6.04333333333,13.9436666667,7.707
421.16,7.25933333333,13.508,14.006,9.273,4.842,7.37766666667,63.1316666667,6.014,13.922,7.72533333333
421.51,7.26633333333,13.489,14.017,9.287,4.86766666667,7.38766666667,63.137,5.97133333333,13.949,7.738
421.87,7.25566666667,13.432,14.039,9.26666666667,4.87066666667,7.38533333333,63.235,5.897,13.9703333333,7.72533333333
422.23,7.268,13.3786666667,14.0556666667,9.265,4.866,7.384,63.3096666667,5.87,13.9606666667,7.69966666667
422.58,7.251,13.3243333333,14.036,9.271,4.855,7.361,63.3493333333,5.79566666667,13.9666666667,7.695
422.94,7.28533333333,13.286,14.0283333333,9.271,4.86233333333,7.35033333333,63.3916666667,5.72166666667,13.958,7.67866666667
423.30,7.27266666667,13.2366666667,14.0273333333,9.25366666667,4.84233333333,7.34366666667,63.5333333333,5.66166666667,13.964,7.67866666667
423.66,7.257,13.1663333333,14.0023333333,9.19766666667,4.82333333333,7.32066666667,63.559,5.58533333333,13.9543333333,7.643
424.01,7.27,13.137,13.996,9.19433333333,4.81466666667,7.31966666667,63.657,5.54133333333,13.9546666667,7.63233333333
424.37,7.26033333333,13.0936666667,13.9943333333,9.18666666667,4.796,7.31566666667,63.7033333333,5.48833333333,13.9646666667,7.59
424.73,7.26766666667,13.0733333333,14.0043333333,9.19433333333,4.807,7.32666666667,63.7533333333,5.47566666667,13.9846666667,7.58633333333
425.08,7.25266666667,13.0213333333,13.9846666667,9.175,4.80866666667,7.31866666667,63.793,5.422,13.9906666667,7.55
425.44,7.23933333333,12.993,13.985,9.14533333333,4.78633333333,7.30566666667,63.9273333333,5.37233333333,13.9826666667,7.53866666667
425.80,7.26566666667,12.9816666667,14.008,9.153,4.77966666667,7.336,63.9643333333,5.36066666667,14.0123333333,7.564
426.16,7.26466666667,12.9753333333,14.0153333333,9.14666666667,4.77233333333,7.33566666667,64.0376666667,5.30633333333,14.0366666667,7.559
426.51,7.301,12.9743333333,14.047,9.14833333333,4.79466666667,7.37633333333,64.126,5.31433333333,14.0276666667,7.559
426.87,7.28466666667,12.9683333333,14.0746666667,9.13833333333,4.78766666667,7.398,64.166,5.304,14.0426666667,7.56433333333
427.23,7.303,12.9496666667,14.1056666667,9.148,4.81033333333,7.40066666667,64.1726666667,5.32033333333,14.039,7.55133333333
427.58,7.33033333333,12.972,14.145,9.175,4.82333333333,7.423,64.234,5.335,14.0443333333,7.57333333333
427.94,7.35033333333,12.9986666667,14.178,9.185,4.84366666667,7.453,64.3726666667,5.328,14.0656666667,7.59233333333
428.30,7.37233333333,12.998,14.1983333333,9.20466666667,4.87133333333,7.469,64.5256666667,5.33,14.0983333333,7.641
428.65,7.41133333333,13.0316666667,14.229,9.23666666667,4.89266666667,7.51066666667,64.7273333333,5.34066666667,14.134,7.667
429.01,7.43966666667,13.0666666667,14.2843333333,9.28966666667,4.89133333333,7.51733333333,64.841,5.37233333333,14.162,7.71666666667
429.37,7.454,13.096,14.3006666667,9.34866666667,4.90766666667,7.54166666667,64.859,5.397,14.1663333333,7.71733333333
429.72,7.439,13.1163333333,14.2963333333,9.341,4.91533333333,7.48666666667,64.961,5.38633333333,14.1553333333,7.69466666667
430.08,7.45633333333,13.148,14.3043333333,9.34866666667,4.94366666667,7.489,65.1643333333,5.42533333333,14.1926666667,7.72366666667
430.44,7.47233333333,13.173,14.325,9.37,4.98,7.49166666667,65.1906666667,5.44733333333,14.2263333333,7.704
430.79,7.488,13.2,14.3796666667,9.39166666667,4.99266666667,7.49533333333,65.2906666667,5.48066666667,14.2456666667,7.70233333333
431.15,7.50433333333,13.256,14.402,9.42866666667,5.01566666667,7.515,65.4806666667,5.49366666667,14.2833333333,7.72933333333
431.50,7.53433333333,13.336,14.4656666667,9.47633333333,5.04466666667,7.546,65.624,5.53266666667,14.3436666667,7.754
431.86,7.518,13.3726666667,14.4833333333,9.50033333333,5.042,7.54266666667,65.696,5.58266666667,14.3783333333,7.75866666667
432.22,7.49466666667,13.4493333333,14.4743333333,9.47033333333,5.04733333333,7.56666666667,65.752,5.62166666667,14.3756666667,7.74566666667
432.57,7.46833333333,13.4636666667,14.4773333333,9.45466666667,5.04466666667,7.52866666667,65.754,5.649,14.3733333333,7.73533333333
432.93,7.44333333333,13.4876666667,14.4586666667,9.41233333333,5.04433333333,7.51633333333,65.7643333333,5.68,14.3853333333,7.7
433.29,7.41066666667,13.5066666667,14.4456666667,9.402,5.02933333333,7.48833333333,65.7686666667,5.703,14.373,7.66033333333
433.64,7.39966666667,13.529,14.445,9.42033333333,5.031,7.50566666667,65.769,5.77666666667,14.3623333333,7.64466666667
434.00,7.38233333333,13.6033333333,14.4353333333,9.44733333333,5.03333333333,7.51166666667,65.6776666667,5.834,14.3623333333,7.63833333333
434.35,7.362,13.6786666667,14.4636666667,9.46966666667,5.037,7.51766666667,65.7563333333,5.86366666667,14.3636666667,7.65266666667
434.71,7.37233333333,13.74,14.4503333333,9.493,5.04966666667,7.49366666667,65.8253333333,5.92066666667,14.3483333333,7.672
435.07,7.35433333333,13.8036666667,14.4536666667,9.498,5.029,7.46766666667,65.8526666667,5.954,14.3503333333,7.65833333333
435.42,7.36066666667,13.8656666667,14.4376666667,9.50133333333,5.024,7.45066666667,65.8583333333,6.01033333333,14.3313333333,7.662
435.78,7.387,13.942,14.4643333333,9.52666666667,5.05566666667,7.46233333333,65.9246666667,6.10333333333,14.3383333333,7.665
436.13,7.41733333333,14.0063333333,14.523,9.587,5.064,7.434,66.056,6.17633333333,14.3836666667,7.69033333333
436.49,7.423,14.0853333333,14.5166666667,9.62233333333,5.066,7.43066666667,66.0763333333,6.26,14.3933333333,7.72066666667
436.84,7.44433333333,14.168,14.5463333333,9.67533333333,5.05266666667,7.446,66.2923333333,6.33766666667,14.4096666667,7.72966666667
437.20,7.478,14.2433333333,14.5896666667,9.705,5.078,7.45933333333,66.479,6.38966666667,14.454,7.76733333333
437.56,7.467,14.3466666667,14.6296666667,9.735,5.07566666667,7.45866666667,66.6283333333,6.43766666667,14.48,7.78066666667
437.91,7.477,14.395,14.699,9.76466666667,5.079,7.45466666667,66.8693333333,6.50866666667,14.4973333333,7.802
438.27,7.49433333333,14.4516666667,14.69,9.78633333333,5.05933333333,7.451,66.975,6.588,14.5,7.801
438.62,7.45,14.492,14.6576666667,9.761,5.03066666667,7.45866666667,67.0513333333,6.62466666667,14.5023333333,7.76966666667
438.98,7.426,14.5106666667,14.6503333333,9.75433333333,5.02433333333,7.44466666667,67.1253333333,6.68433333333,14.4913333333,7.76466666667
439.33,7.41433333333,14.5506666667,14.6786666667,9.786,5.03,7.472,67.2793333333,6.755,14.5086666667,7.76166666667
439.69,7.41266666667,14.5966666667,14.716,9.79433333333,5.02033333333,7.47333333333,67.403,6.78,14.512,7.782
440.04,7.423,14.622,14.737,9.81,5.02266666667,7.48333333333,67.4026666667,6.809,14.507,7.78566666667
440.40,7.42533333333,14.6573333333,14.779,9.81666666667,5.017,7.47733333333,67.5043333333,6.84933333333,14.4963333333,7.74866666667
440.75,7.42333333333,14.6873333333,14.779,9.83066666667,5.03333333333,7.46466666667,67.5063333333,6.86266666667,14.4893333333,7.74466666667
441.11,7.40966666667,14.7193333333,14.783,9.84666666667,5.009,7.46233333333,67.5643333333,6.90666666667,14.4753333333,7.73266666667
441.47,7.399,14.711,14.7933333333,9.84266666667,5.014,7.44133333333,67.5456666667,6.913,14.46,7.709
441.82,7.39533333333,14.7443333333,14.7756666667,9.84866666667,5.02266666667,7.437,67.5283333333,6.94466666667,14.4593333333,7.702
442.18,7.41566666667,14.7846666667,14.8153333333,9.86933333333,5.04366666667,7.463,67.6163333333,6.96166666667,14.4743333333,7.73
442.53,7.45433333333,14.8396666667,14.8706666667,9.93566666667,5.092,7.479,67.64,7.02033333333,14.5106666667,7.77166666667
442.89,7.48333333333,14.8813333333,14.9053333333,9.97666666667,5.11866666667,7.50966666667,67.6613333333,7.051,14.5296666667,7.779
443.24,7.47166666667,14.9006666667,14.895,9.97333333333,5.11766666667,7.49333333333,67.7163333333,7.04933333333,14.5396666667,7.76366666667
443.60,7.45,14.8913333333,14.8323333333,9.95733333333,5.082,7.475,67.7303333333,7.02433333333,14.5123333333,7.713
443.95,7.442,14.9303333333,14.8136666667,9.966,5.065,7.47966666667,67.8563333333,7.03733333333,14.5263333333,7.72333333333
444.31,7.41633333333,14.9133333333,14.7573333333,9.966,5.04766666667,7.45966666667,67.862,6.996,14.52,7.73166666667
444.66,7.40033333333,14.9153333333,14.768,9.97466666667,5.04133333333,7.47166666667,67.871,6.99933333333,14.518,7.74966666667
445.02,7.39866666667,14.924,14.785,9.98533333333,5.04733333333,7.47366666667,67.945,6.97166666667,14.5183333333,7.75966666667
445.37,7.418,14.9363333333,14.7726666667,9.992,5.04533333333,7.469,68.0336666667,6.94166666667,14.5336666667,7.76266666667
445.72,7.407,14.9333333333,14.7696666667,10.0013333333,5.02566666667,7.45466666667,68.0773333333,6.88466666667,14.5023333333,7.76066666667
446.08,7.376,14.9283333333,14.7523333333,10.0016666667,5.025,7.43333333333,68.0886666667,6.86066666667,14.5,7.72766666667
446.43,7.34066666667,14.9026666667,14.7336666667,9.975,4.996,7.38533333333,68.1253333333,6.80666666667,14.4773333333,7.69566666667
446.79,7.33333333333,14.906,14.72,9.97366666667,4.98166666667,7.36233333333,68.1693333333,6.76066666667,14.4733333333,7.67933333333
447.14,7.31566666667,14.9013333333,14.7103333333,9.97366666667,4.97133333333,7.33233333333,68.1646666667,6.70933333333,14.4583333333,7.689
447.50,7.31366666667,14.921,14.738,10.0056666667,4.98066666667,7.32033333333,68.1883333333,6.68366666667,14.4763333333,7.71366666667
447.85,7.29866666667,14.9003333333,14.7433333333,9.999,4.981,7.303,68.205,6.633,14.4496666667,7.694
448.21,7.31666666667,14.9133333333,14.777,10.0266666667,5.00733333333,7.315,68.2856666667,6.60033333333,14.4636666667,7.704
448.56,7.315,14.9296666667,14.7923333333,10.039,5.01033333333,7.31333333333,68.3476666667,6.56666666667,14.457,7.692
448.92,7.32433333333,14.9426666667,14.7693333333,10.0266666667,5.01766666667,7.28333333333,68.345,6.53833333333,14.4493333333,7.669
449.27,7.322,14.9406666667,14.7823333333,10.0353333333,5.023,7.307,68.3743333333,6.51433333333,14.445,7.67266666667
449.62,7.35133333333,14.9566666667,14.807,10.059,5.044,7.343,68.444,6.51533333333,14.5013333333,7.66533333333
449.98,7.39366666667,14.9736666667,14.857,10.0693333333,5.06966666667,7.353,68.4956666667,6.493,14.5683333333,7.72133333333
450.33,7.389,14.972,14.853,10.065,5.06466666667,7.37533333333,68.594,6.45033333333,14.5486666667,7.73666666667
450.69,7.40433333333,14.957,14.8743333333,10.039,5.05566666667,7.36466666667,68.6546666667,6.40833333333,14.5453333333,7.74033333333
451.04,7.41733333333,14.94,14.8956666667,10.0643333333,5.063,7.383,68.72,6.38666666667,14.5353333333,7.73133333333
451.40,7.43066666667,14.9226666667,14.9083333333,10.0856666667,5.07966666667,7.38066666667,68.7273333333,6.36033333333,14.552,7.74466666667
451.75,7.456,14.931,14.9173333333,10.1006666667,5.10933333333,7.397,68.7483333333,6.33333333333,14.5476666667,7.76566666667
452.10,7.47633333333,14.9663333333,14.9433333333,10.091,5.10866666667,7.41766666667,68.7986666667,6.30466666667,14.572,7.788
452.46,7.472,14.948,14.939,10.0863333333,5.102,7.38533333333,68.9186666667,6.276,14.5993333333,7.813
452.81,7.47666666667,14.971,14.947,10.1243333333,5.09666666667,7.41966666667,68.9853333333,6.27666666667,14.6183333333,7.83766666667
453.17,7.47266666667,14.9923333333,14.964,10.127,5.115,7.415,69.061,6.26433333333,14.6423333333,7.84433333333
453.52,7.43666666667,14.9843333333,14.9476666667,10.0786666667,5.08266666667,7.382,69.106,6.203,14.6213333333,7.83666666667
453.87,7.39966666667,14.9613333333,14.905,10.0533333333,5.04566666667,7.36066666667,69.144,6.156,14.557,7.77533333333
454.23,7.43466666667,14.9743333333,14.93,10.0523333333,5.06,7.35566666667,69.159,6.136,14.569,7.769
454.58,7.41966666667,14.975,14.959,10.0796666667,5.07866666667,7.37166666667,69.2956666667,6.15066666667,14.5923333333,7.804
454.93,7.45233333333,15.007,14.9893333333,10.081,5.09566666667,7.408,69.3276666667,6.15866666667,14.6206666667,7.812
455.29,7.46266666667,15.012,14.973,10.0516666667,5.094,7.40466666667,69.3803333333,6.158,14.616,7.8
455.64,7.46366666667,15.015,14.9783333333,10.056,5.06633333333,7.40633333333,69.4516666667,6.15666666667,14.6383333333,7.78466666667
456.00,7.44466666667,14.9963333333,14.9716666667,10.0526666667,5.063,7.393,69.5076666667,6.15833333333,14.637,7.771
456.35,7.468,15.0223333333,15.0056666667,10.0493333333,5.07333333333,7.43066666667,69.5596666667,6.151,14.6393333333,7.75966666667
456.70,7.48233333333,15.0013333333,15.009,10.0323333333,5.087,7.443,69.627,6.142,14.6536666667,7.76533333333
457.06,7.48966666667,15.022,15.0073333333,10.0486666667,5.082,7.439,69.7443333333,6.159,14.6416666667,7.76966666667
457.41,7.49833333333,15.0333333333,15.0106666667,10.0796666667,5.13833333333,7.46833333333,69.7673333333,6.208,14.6346666667,7.80966666667
457.76,7.494,15.0336666667,15.0196666667,10.0893333333,5.14433333333,7.47466666667,69.836,6.256,14.634,7.82833333333
458.12,7.48466666667,15.0573333333,15.0543333333,10.103,5.155,7.51866666667,69.9013333333,6.29666666667,14.6533333333,7.843
458.47,7.48133333333,15.0903333333,15.0413333333,10.1146666667,5.16666666667,7.52866666667,69.9296666667,6.337,14.6523333333,7.82666666667
458.82,7.44933333333,15.066,15.0076666667,10.0683333333,5.14166666667,7.48733333333,69.973,6.34433333333,14.6433333333,7.809
459.18,7.437,15.0743333333,15.0166666667,10.0703333333,5.139,7.50533333333,70.015,6.36,14.6403333333,7.79833333333
459.53,7.426,15.1106666667,15.0396666667,10.0843333333,5.15,7.49633333333,70.0793333333,6.41033333333,14.66,7.813
459.88,7.40633333333,15.1163333333,15.036,10.086,5.14933333333,7.487,70.0906666667,6.448,14.6483333333,7.80166666667
460.24,7.40333333333,15.1213333333,15.0253333333,10.1083333333,5.15533333333,7.48033333333,70.0763333333,6.48433333333,14.6316666667,7.808
460.59,7.38066666667,15.1443333333,15.037,10.101,5.154,7.45833333333,70.154,6.53066666667,14.6373333333,7.80633333333
460.94,7.373,15.1603333333,15.038,10.0966666667,5.14966666667,7.437,70.1076666667,6.54666666667,14.6406666667,7.79766666667
461.29,7.37366666667,15.193,15.08,10.09,5.14033333333,7.41633333333,70.195,6.597,14.67,7.78566666667
