wavelength,Back_GubCrim,Belly_GubCrim,Breast_GubCrim,Crissum_GubCrim,Crown_GubCrim,DorTail_GubCrim,Patch10_GubCrim,Patch11_GubCrim,Patch12_GubCrim,Rump_GubCrim,Throat_GubCrim,WingTip_GubCrim
802.54,31.4749166667,57.5406666667,39.5083333334,49.0108333333,14.928,14.5781666667,29.7285517242,53.2873333333,53.8917916667,31.8446666666,12.8395833333,21.273
802.84,32.0506666667,58.1808888889,39.7870833333,49.3734166667,15.2446666667,15.4135416667,30.2065545977,53.4109166667,54.6939166666,32.6570833333,13.49425,22.260375
803.15,32.278,58.6325555555,40.5325,50.0985833333,16.0454166667,15.9074583333,30.7309683908,53.91525,54.447625,33.12625,14.10275,22.6677083333
803.46,33.8216666667,60.1143333333,42.6435833333,51.5751666666,17.1251666667,16.9309166666,31.8687528736,55.5223333333,56.1701666667,34.6790833334,15.3808333333,23.9284166667
803.76,33.9629166667,60.2716666667,43.1454166667,52.25825,17.88575,16.9813333333,31.8989626437,56.1651666667,57.0392916667,35.7113333333,15.5375,24.5202083333
804.07,35.1666666667,60.9673333333,44.1275833333,52.4804166667,19.0099166666,18.637125,32.4100775862,56.8823333333,57.6667083333,36.6079166666,16.8920833334,25.642375
804.38,35.0804166667,61.8607777778,44.207,53.0823333334,18.3835,18.58425,32.026270115,57.42975,58.27825,36.3453333333,16.6164166667,25.6977083334
804.68,34.9239166667,61.8911111111,44.6736666667,52.5348333333,17.6211666667,18.283125,31.9871408046,57.9228333333,58.7078333333,36.2891666666,16.2048333333,25.01025
804.99,36.502,64.1176666666,46.673,54.774,18.6945,19.2649166666,33.5452155172,59.8331666667,61.6339166667,37.92775,17.596,26.0877916667
805.30,37.9870833334,66.8111111111,47.8248333333,56.3743333334,19.7403333333,20.6763333334,34.4058936782,61.2661666666,63.6635833333,39.44825,18.0736666667,26.0607083333
805.60,37.5764166667,67.234,48.4620833334,56.8389166667,19.9935,20.5824583333,34.5289137931,61.95475,63.7055416667,39.52875,18.4990833333,25.927
805.91,38.3553333333,67.4998888889,50.5153333333,57.851,20.7016666667,21.282875,35.1981465517,62.71925,64.9780416667,40.943,19.71475,26.0305833333
806.21,38.31525,68.2066666667,50.4640833333,58.4918333334,20.0746666666,20.5899583333,34.851066092,63.5644166667,64.5155833333,40.1835,18.8065833333,25.130125
806.52,36.9079166667,67.1263333333,48.73575,56.8045833333,18.6093333333,19.471375,33.795091954,62.3333333333,63.6552083333,39.0000833333,17.2871666667,23.8677083334
806.83,35.0625833333,65.6916666667,46.5296666667,55.22275,16.7595833333,17.508125,32.2358591954,60.5618333333,62.3837083333,37.4650833333,15.5408333333,22.2725
807.13,34.0865,65.0565555556,45.3848333333,54.0173333333,14.5385833333,16.3557916667,31.3473678161,60.0789166667,60.8440416667,35.96375,14.0960833333,21.0185833333
807.44,32.9209166667,64.8875555555,44.89325,53.6875833333,13.7311666667,16.084375,30.7421724138,58.9398333334,60.0980833333,35.6139166667,13.5491666667,19.929625
807.74,31.8335,63.3445555556,44.0008333333,52.63675,12.7964166667,15.0158333333,29.908841954,57.30525,59.101375,35.087,12.6148333333,18.6443333334
808.05,31.6594166667,63.0922222222,43.559,52.899,13.1369166667,14.7987916667,29.4459683908,56.8413333333,57.5813333333,35.1528333334,12.78525,19.153375
808.35,28.0503333333,59.9642222222,40.7148333334,49.7559166667,9.79749999999,11.48725,26.4506810345,54.136,53.7945416667,32.284,9.44366666669,15.9162083333
808.66,27.0465,57.9412222222,40.0244166666,49.0934166667,9.28916666667,10.0795833333,25.8472758621,53.18625,52.8184583333,31.2989166667,9.59541666666,15.5884166666
808.97,26.85325,57.0446666667,39.39625,48.55175,8.66458333332,9.78791666668,25.3946005747,52.3809166666,52.46675,31.0994166667,9.58499999998,16.016125
809.27,26.2648333333,57.0107777778,38.72775,48.7104166667,8.45724999999,9.67904166667,25.9480086207,51.8973333333,51.5623333333,30.38175,9.74700000001,15.8669166666
809.58,26.6449166667,55.7007777778,38.9574166667,48.1855833333,9.15574999999,10.570875,26.8600660919,51.5844166667,50.9375,30.5274166667,10.7039166667,16.61825
809.88,26.9023333334,55.5717777778,39.3224166666,48.7113333333,9.22925000001,9.82454166666,26.4473304597,51.8165,50.902,30.41225,10.2110833333,16.5807916667
810.19,28.4845833333,56.8784444444,41.0963333333,49.727,10.5034166667,10.83825,27.3932758621,53.1374166667,51.7236666667,31.684,11.1235833333,17.9067916667
810.49,28.6513333333,57.9983333333,41.3105,50.6361666666,10.7125,11.2467083333,27.1474454023,53.12975,52.519,31.9211666667,11.3231666667,18.1869583333
810.80,29.0621666667,58.6205555556,41.3139166667,51.6065833333,10.5669166667,10.7106666667,27.4578706897,54.5063333333,52.2464166666,31.7396666666,10.6713333333,18.6324583333
811.10,29.9373333333,59.3173333333,41.98,51.7894166667,11.8208333333,12.02975,28.5131436782,55.78625,52.2532083333,31.8835833333,11.46825,20.3174166667
811.41,30.4679166667,59.972,43.15175,52.3395833333,11.7508333333,13.3478333333,29.4781005747,56.1909166666,53.016625,32.4526666667,11.67175,21.2407083333
811.71,33.435,60.9755555556,44.6900833333,53.7730833333,15.29475,17.6510833333,31.8532442529,57.3551666666,55.005125,34.83225,15.54875,25.2859166667
812.02,32.89075,61.0691111111,44.044,53.3635833334,15.2,18.1145416667,31.5411465517,56.9928333333,54.1919166667,34.0541666667,14.795,25.246375
812.32,33.6098333333,60.9854444444,42.7350833333,53.092,16.13875,18.89125,31.5389770115,56.7749166667,54.1415416667,34.1251666667,14.9698333333,25.3268333333
812.63,34.1641666667,61.2304444444,42.9320833333,52.60725,16.2705,18.603,31.0260229885,57.0550833333,55.1635,34.2151666667,14.6855833333,25.8179583333
812.93,35.1603333333,62.8987777778,44.1376666667,53.7065,17.04775,19.3874583333,31.1148160919,58.0704166667,58.1099583333,35.6466666667,15.4573333333,26.938625
813.24,35.518,62.3931111111,44.3486666667,54.0684166667,17.77875,20.4800833333,32.4028965517,58.1371666667,58.6080833333,36.5254166667,16.4180833333,27.7799583333
813.54,36.1244166666,63.2643333333,45.2551666667,55.5290833333,18.966,21.9630416667,33.6311149425,58.6520833333,60.1009166667,37.9186666666,16.6135833333,28.6282083333
813.85,36.7298333333,63.5421111111,46.2613333334,54.8974166667,19.98425,22.143375,33.9589051724,58.92575,60.2752083333,38.1910833334,17.2724166667,29.239125
814.15,36.23125,62.5535555555,45.6998333333,54.51375,18.77675,20.9267916667,33.5172385058,58.3599166667,60.7237916667,37.6066666667,16.8670833333,28.1382916667
814.46,36.0560833334,63.1828888889,45.6545833333,54.4553333333,17.8905833333,19.506375,33.0862327586,58.4433333333,61.358625,37.4724166667,16.5705833334,27.166
814.76,35.0246666666,62.6512222222,44.0731666667,53.4653333334,17.4368333333,18.2136666666,31.5617729885,56.9995,60.87725,36.3310833334,15.099,26.581625
815.07,34.6265,64.3678888889,44.3535,54.0806666667,16.1495,15.1579583333,30.7941695403,58.01725,61.5157916667,36.1205833333,12.6723333333,24.547375
815.37,34.03375,65.1362222222,44.4694166667,54.23375,14.9075833333,13.6626666667,30.4515143678,58.7805833333,61.9258333333,36.1658333333,11.2254166667,24.0235416667
815.68,30.4890833333,62.5872222222,43.4040833333,51.89125,11.4393333333,9.54045833333,27.998066092,57.2264166666,59.5635,33.3333333333,7.67241666667,20.6719166666
815.98,29.24275,61.3746666667,41.86425,51.551,10.5991666667,8.89604166666,27.6831954023,56.5691666667,58.204125,32.8315833333,7.42083333333,19.3202083333
816.29,26.13575,59.5046666667,39.6561666667,49.9538333333,8.22575,6.23854166667,25.7699597701,54.7420833333,55.2718333333,30.1873333333,4.92633333333,16.71275
816.59,25.1076666667,59.6351111111,39.5753333333,49.3080833333,7.14950000001,5.15075,24.6118678161,53.7824166667,54.3279583333,29.0591666667,3.50558333334,15.1830416667
816.89,25.916,59.2793333333,39.3844166667,49.4295,7.26716666666,4.91720833333,25.0631982759,53.9189166667,54.5570833334,29.0841666667,4.26416666667,15.187625
817.20,24.613,57.4801111111,37.4404166667,48.31825,4.55358333332,2.425625,24.0352988505,52.4105,53.2735833333,27.9611666667,2.54466666667,13.675625
817.50,23.4666666667,56.848,36.6029166667,47.0775833333,4.20991666668,2.33645833333,23.0114712644,51.18625,51.4829166667,27.35825,2.17025,13.52
817.81,21.9760833333,55.128,35.4654166667,45.54075,3.20499999999,2.173875,21.8832413793,50.04175,50.3205833333,26.1288333334,0.961749999998,12.946
818.11,21.60025,55.8874444444,35.3786666666,46.3791666667,3.10933333333,1.354375,22.1036178161,51.43725,50.6701666667,25.8291666667,0.88425,12.4724166667
818.41,21.338,53.7438888889,34.9638333333,45.32875,3.39024999999,2.885625,22.0345862069,50.3751666667,49.7282083333,25.36225,1.307,13.3865
818.72,22.6676666667,53.7413333334,35.9328333333,45.3593333333,4.49458333332,3.82054166667,22.4514626437,50.6681666666,50.8017083333,26.6276666667,2.66041666667,14.2067916667
819.02,24.9091666667,55.5857777778,36.9435833333,46.2305833333,6.24433333334,6.35216666667,23.6791436782,51.1808333334,51.890375,27.9405833333,4.80241666667,16.4679166666
819.33,26.0855,56.6583333333,37.8204166667,46.38125,7.02008333333,8.19375,24.3076954023,51.613,52.2125,28.71175,5.74858333333,18.0469166667
819.63,27.5641666667,57.7288888889,38.5441666667,47.4908333333,8.14108333334,9.45987499999,25.8618074712,52.8571666667,53.269375,29.83525,7.28033333334,18.9330833333
819.93,29.6431666667,58.5136666667,38.9370833334,48.0251666667,10.04125,11.383125,27.297954023,53.8578333334,54.3267916667,31.0536666666,9.69824999999,20.3949166667
820.24,29.9836666666,58.5583333334,39.7300833333,48.3285,10.6421666667,11.9007916667,27.8755632184,54.2140833334,54.3465833333,31.4723333333,10.5095833333,20.6377916667
820.54,30.3768333333,59.1507777778,40.5943333333,49.2463333333,11.157,12.6035,28.178020115,54.8460833333,54.976375,31.88975,11.01925,20.69525
820.85,30.38475,58.5674444444,40.6720833333,48.56325,11.5516666667,12.7099583333,28.0047327586,54.0849166667,54.6553333333,31.6975833333,11.2511666667,20.6919583334
821.15,31.0243333334,58.8848888889,41.3016666667,48.9245833333,12.47375,13.4382916667,28.7006609195,54.1065,55.1763333334,32.3780833333,12.2480833333,21.2055833333
821.45,32.02675,59.4172222222,42.2985833333,49.6115833333,13.0726666667,14.320125,29.4743534483,54.8445,55.8252916667,33.12925,13.11875,21.9176666667
821.76,32.638,59.7403333333,42.69625,50.13475,13.7628333333,14.9594166667,30.0735804598,55.1770833333,56.0305416667,33.7,13.9153333334,22.5067083333
822.06,32.936,59.9571111111,42.8826666667,50.4616666667,14.1599166667,15.3179583333,30.5068333334,55.3489166667,56.0238333333,33.7520833333,14.2431666667,22.8945
822.36,33.1285833333,60.2997777778,43.2475833333,50.8306666667,14.5075833334,15.6705833334,30.8652126437,55.8408333333,56.4355,34.1235833333,14.5025,23.0759166667
822.67,33.2168333334,60.3197777778,43.4145833333,51.0945833333,14.50875,15.4541666666,30.8919022988,55.8768333333,56.5213333333,34.07125,14.6300833333,22.9875
822.97,33.3143333333,60.2334444444,43.6401666667,51.0724166667,14.7855,15.5695416667,30.892612069,55.8355,56.5577083333,34.1824166666,14.71675,23.110625
823.27,33.24675,60.3583333333,43.92525,51.1679166667,14.6875,15.4447916666,30.8822011494,55.8943333333,56.849,34.3036666667,14.538,23.0304166667
823.58,33.0209166667,60.2845555555,43.6363333333,50.9248333334,14.4371666667,15.3144583333,30.6185890805,55.67625,56.813625,34.0906666667,14.31225,22.932875
823.88,33.2103333334,60.2211111111,43.7736666667,50.9894166667,14.8425833333,15.5425416667,30.9566034483,55.6349166667,56.7917916667,34.252,14.6460833333,23.3457916667
824.18,33.5230833334,60.7408888889,44.1780833334,51.6781666667,14.9886666666,15.7809583333,31.420974138,56.3435,57.2362916667,34.5238333333,14.9403333333,23.61675
824.49,33.80075,60.9421111111,44.4556666667,52.2319166667,15.11875,15.9654166667,31.7293132184,56.8629166667,57.4015833333,34.7759166667,15.0320833334,23.9677083333
824.79,33.2620833333,60.3517777778,43.9993333333,51.9595,14.7341666667,15.4259583333,31.3022643679,56.4346666667,57.0825416667,34.4284166667,14.4866666666,23.6574583333
825.09,33.24775,60.6423333333,44.3388333333,52.263,14.8169166667,15.3734583333,31.2242557471,56.58775,57.6709583334,34.5168333333,14.49325,23.6693333334
825.39,33.2235833333,61.0273333333,44.66525,52.6653333333,14.6961666667,15.2772916667,31.1978649425,56.8705833333,58.1812083333,34.7229166667,14.367,23.884625
825.70,33.0445,60.6397777778,44.4115833333,52.8309166667,14.2794166667,14.63075,31.0765747127,56.59675,57.993,34.4018333333,14.13725,23.8601666667
826.00,32.9136666667,60.2297777778,44.1006666667,52.1925833333,14.2415833333,14.654625,30.9268936782,56.1986666666,57.621125,34.1550833333,13.9425,23.8187916667
826.30,32.63975,59.9106666667,43.66975,51.78225,13.7906666667,14.333,30.5753908046,55.871,57.2905833333,33.8110833333,13.8644166667,23.5803333334
826.61,32.1700833334,59.3744444444,43.28875,51.54325,13.7745833333,14.1778333333,30.341295977,55.7008333333,56.468,33.3935,13.8346666667,23.5075833333
826.91,32.08425,59.5713333333,43.4953333333,51.4611666667,13.7019166667,14.0411666667,30.3638074713,55.7929166667,56.3396666667,33.2343333333,13.7631666667,23.2419583333
827.21,31.9193333334,59.7953333333,43.51475,51.438,13.3373333333,13.7159166667,30.1100086207,56.2345,56.468375,33.1981666667,13.50125,22.949
827.51,31.50375,59.2117777778,43.1566666667,50.83475,13.0896666667,13.7689583333,29.7968965517,55.8483333333,55.87275,33.0179166667,13.3954166667,22.8548333333
827.82,31.2948333333,59.359,43.3151666667,51.0090833333,13.1345,13.8688333334,29.7595143678,56.0301666667,55.8504166666,32.92375,13.32425,22.8542083333
828.12,31.6585,59.5411111111,43.4756666666,50.8916666666,13.6259166667,14.4351666667,30.0730143678,56.1379166666,55.802875,33.2559166667,13.8680833334,23.1317916667
828.42,31.3959166667,59.332,43.2164166666,50.5021666666,13.3268333333,14.0634583333,30.0039885058,56.014,55.4409583333,33.115,13.4688333333,22.8662083333
828.72,31.2645,58.8021111111,43.1834166667,50.17425,13.0811666667,13.8338333334,30.0124712644,55.79375,54.86425,32.8103333333,13.5925833333,22.454625
829.02,31.49975,59.0287777778,43.6015833333,50.10125,13.246,14.1659166667,30.0330775862,55.9939166667,55.1152083333,33.2069166667,13.7709166666,22.6542083333
829.33,31.2993333333,59.7035555555,44.3763333334,50.7318333333,13.10525,14.40375,30.2357241379,56.602,55.2329166666,33.67825,13.7458333333,23.0081666666
829.63,32.2955,60.6324444444,45.4353333334,52.29375,14.0293333333,15.5352916667,31.4110431034,57.4750833333,56.3125416666,34.60525,14.7551666667,24.1263333334
829.93,33.0514166667,61.7336666667,46.3619166667,53.2505,13.9095,15.9883333333,31.8789712643,58.1043333333,57.2850416667,34.92775,15.1426666667,24.9955416667
830.23,33.9353333333,61.8246666667,46.684,53.99475,14.5641666667,16.4087083333,32.2818333333,58.6963333333,57.0765833334,35.4166666667,16.1410833334,25.826625
830.54,33.5185833333,61.0837777778,45.8435833333,53.1789166667,14.0948333333,16.2449166667,31.6965287356,57.5925833333,55.7817916667,34.4033333333,16.0698333333,25.427
830.84,34.882,62.5965555556,46.4015833333,54.33375,14.5835,16.2824166667,31.7038160919,58.2109166667,57.0856666667,35.1271666667,16.2434166667,25.4122083334
831.14,36.265,62.9424444445,46.3065,54.4436666667,14.4851666666,16.3896666667,32.0897701149,58.3795,57.8600416667,36.2650833333,16.7014166667,25.8137083333
831.44,36.0445833333,62.7387777778,46.3264166666,54.3190833333,13.9201666667,15.762875,31.6785172414,58.2276666667,58.0340416666,36.2205833333,17.1476666667,24.9295416667
831.74,36.21875,63.0193333333,46.4450833333,54.3974166667,13.8503333333,15.9394166667,31.7289281609,58.4833333333,57.5426666667,35.7571666667,17.4515,24.9539583334
832.04,35.9153333333,63.1502222222,46.1878333333,53.77875,13.7854166667,15.9852083333,31.1112528736,58.832,58.3665416667,36.0593333333,17.2318333333,24.5012916667
832.35,35.1385833333,63.0562222222,45.9384166666,53.5684166667,13.27675,15.5803333334,30.8755229885,59.0260833333,57.955625,35.3169166667,16.5303333334,23.6040833333
832.65,34.9941666667,62.3551111111,45.1153333333,52.8625,13.384,14.4588333333,31.083979885,59.0073333333,58.2065,35.3751666667,16.4223333334,23.0314166667
832.95,34.2664166667,63.0955555556,44.6715833334,52.8089166667,12.7285833334,13.419125,30.7338706897,59.0985833333,58.5338333333,35.4609166667,15.1083333334,22.2424166667
833.25,32.7840833333,61.5294444444,43.4014166667,50.9240833333,11.5499166667,12.3605833333,29.2679712644,57.3659166667,57.2524166666,34.3008333333,13.5895833333,20.2972916667
833.55,33.193,61.8483333333,43.9768333334,51.0973333333,11.9554166667,13.3580416666,29.9052011494,57.8629166667,58.057125,34.79375,14.1251666667,21.2954166666
833.85,33.5715833333,62.2644444444,44.6348333334,51.6825,12.5001666667,13.9084583333,30.7115488505,58.1586666667,58.8413333333,35.3969166667,14.41275,22.3650833333
834.16,33.9898333333,62.6917777778,45.0724166667,52.4559166667,13.276,14.3999583333,31.7225,58.8431666667,59.3950833334,36.0364166666,15.10675,23.1811666667
834.46,33.37125,62.3332222222,44.803,52.06825,13.37875,14.0492916666,31.1797758621,58.1895,58.5305,35.288,14.78025,22.962
834.76,33.0584166667,62.2263333333,44.3629166667,51.9630833333,13.21425,13.821375,30.9486637931,57.9208333333,57.9781666667,34.7465,14.0161666667,23.3463333333
835.06,31.088,60.4153333333,42.5601666667,50.585,11.1243333333,11.5196666667,29.1876551724,56.0958333333,56.598,32.7641666667,12.0099166667,21.284
835.36,31.2783333333,60.0604444445,42.5115,50.9829166666,11.4928333333,11.562,29.4610431034,55.3848333334,56.168625,32.9108333333,12.7193333333,21.6578333333
835.66,30.9245833333,59.3235555555,41.7773333334,50.2128333333,11.185,11.018875,29.0157873563,53.9583333333,55.3584583333,32.5501666667,12.4363333333,21.3057916667
835.96,31.1836666667,60.0927777778,41.9135,50.5124166666,11.6538333333,11.6219166666,29.2344425288,54.0065,55.6074583333,32.501,12.4131666667,21.862375
836.26,31.2426666667,59.2117777778,42.4639166667,49.4651666667,12.1450833333,12.0332083333,29.2470833333,53.1214166667,54.438875,31.9234166666,12.9715833334,22.0197083333
836.57,32.5314166667,60.8581111111,42.91275,51.04025,13.1121666667,12.9767083333,30.331224138,55.0174166667,55.7487916667,33.06225,13.7081666667,23.678
836.87,32.4218333333,59.9588888889,42.4125833333,50.1894166666,13.1746666667,11.9908333333,29.9376609195,53.8944166667,55.1375416667,32.7534166667,12.9735,22.6561666667
837.17,31.52625,58.8663333333,40.7048333334,49.2069166667,12.3763333333,10.46525,28.6418333333,52.548,53.7765,31.6563333333,11.6614166667,20.944
