wavelength,Back_SicLuom,Belly_SicLuom,Breast_SicLuom,Crissum_SicLuom,Crown_SicLuom,DorTail_SicLuom,Patch10_SicLuom,Rump_SicLuom,Throat_SicLuom,WingTip_SicLuom
818.41,30.01813333,59.7534,52.81826667,63.15546667,28.95906667,22.82193333,22.61153333,31.3022,54.90026667,21.8535
818.72,29.70496667,58.88106667,52.03793333,62.22453333,28.34866667,21.99393333,22.0414,30.4308,53.808,21.4073
819.02,29.09523333,58.216,51.3866,61.38953333,27.86853333,21.709,21.79026667,30.0658,52.98913333,20.99523333
819.33,28.99056667,58.0718,50.9754,60.91033333,27.70153333,21.71333333,21.73026667,29.8332,52.73966667,20.6898
819.63,28.49113333,57.92193333,50.42513333,60.4326,26.781,20.8502,20.87006667,28.93846667,52.25453333,19.8784
819.93,28.45006667,58.61946667,50.60673333,61.24753333,26.48653333,20.51873333,20.55726667,28.523,52.23146667,19.6163
820.24,28.8613,58.66666667,50.6882,61.58913333,26.6738,20.73506667,20.95486667,28.59813333,52.52246667,19.9388
820.54,28.82773333,58.55,50.36633333,61.37366667,26.29433333,20.40593333,20.6012,28.23566667,52.2802,19.4658
820.85,29.21856667,58.97813333,50.53453333,61.56006667,26.57773333,20.81026667,20.84153333,28.54573333,52.43686667,19.76353333
821.15,29.42843333,59.43766667,50.68366667,61.829,26.845,20.92366667,20.967,28.75173333,52.91966667,19.80796667
821.45,29.6595,59.72066667,50.89906667,61.96126667,27.06213333,21.0888,21.11106667,28.99693333,53.24786667,19.9562
821.76,29.7184,59.8208,51.13966667,61.994,27.3606,21.3542,21.23093333,29.24826667,53.48446667,20.01663333
822.06,29.82063333,59.84326667,51.15,62.15546667,27.43633333,21.45893333,21.2816,29.36193333,53.63986667,19.99903333
822.36,29.8171,59.74826667,51.0482,61.9772,27.3936,21.46053333,21.21046667,29.33593333,53.56853333,19.9561
822.67,29.97673333,59.96926667,51.1582,62.05606667,27.5948,21.67473333,21.34333333,29.49173333,53.65993333,20.1593
822.97,30.2319,60.0576,51.3184,62.2036,27.89806667,22.03706667,21.6758,29.77053333,53.85146667,20.46603333
823.27,30.2976,59.96086667,51.2494,61.9668,27.92086667,22.2106,21.76346667,29.91386667,53.84733333,20.55226667
823.58,30.28003333,60.01866667,51.33653333,62.002,28.049,22.35446667,21.7824,30.0068,53.9172,20.57533333
823.88,30.1259,59.96013333,51.16666667,61.82786667,28.06153333,22.42933333,21.7446,29.94193333,53.846,20.57246667
824.18,29.96386667,59.77753333,51.1704,61.712,28.03906667,22.56333333,21.7278,29.8682,53.73153333,20.5407
824.49,29.89953333,59.7284,51.3314,61.786,28.08686667,22.6138,21.66613333,29.94126667,53.76113333,20.55503333
824.79,29.68986667,59.506,51.25686667,61.72973333,27.86746667,22.55626667,21.52613333,29.8946,53.52766667,20.4143
825.09,29.9887,59.52146667,51.48733333,61.95686667,27.9108,22.73753333,21.73533333,30.10186667,53.6406,20.75173333
825.39,30.1077,59.83846667,51.89813333,62.18093333,28.10186667,23.0372,22.014,30.48733333,53.85573333,21.07013333
825.7,30.1412,60.08186667,51.91926667,62.3822,28.23033333,23.0002,22.19586667,30.56166667,54.01926667,21.14293333
826,29.95506667,59.6314,51.824,62.05486667,28.08886667,22.77753333,22.13613333,30.5094,53.80933333,20.9998
826.3,29.59696667,59.4616,51.60786667,61.98426667,27.90113333,22.47206667,21.767,30.1978,53.63686667,20.48643333
826.61,29.38126667,59.21526667,51.47726667,61.71733333,27.77106667,22.2876,21.51493333,29.98953333,53.56566667,20.2579
826.91,29.36123333,59.40873333,51.4706,61.78306667,27.543,22.04353333,21.3696,29.81613333,53.65793333,19.91263333
827.21,29.83166667,59.68233333,51.91593333,62.46733333,27.91886667,22.3178,21.6854,30.34906667,54.22433333,20.02333333
827.51,30.03496667,59.98086667,52.1142,62.77633333,28.08053333,22.15433333,21.918,30.7546,54.6322,19.9809
827.82,30.39296667,60.1538,52.2168,63.0222,28.3628,22.53766667,22.3738,31.00853333,54.62666667,20.26693333
828.12,30.79716667,60.48806667,52.35026667,63.15413333,28.8172,22.7854,22.9426,31.19993333,54.94793333,20.58713333
828.42,30.94633333,60.48393333,52.34013333,63.2034,28.7866,22.80993333,23.07326667,31.1088,55.16086667,20.6229
828.72,31.1807,60.90726667,52.35193333,63.55046667,28.73906667,22.79953333,23.03026667,30.94426667,55.33133333,20.573
829.02,31.37306667,60.8242,52.4706,63.848,28.76373333,23.01953333,23.17746667,31.15946667,55.4516,20.7088
829.33,32.0536,61.51466667,52.95826667,64.84806667,29.08353333,23.40453333,23.5566,31.36766667,56.25826667,21.14426667
829.63,33.3991,62.93093333,54.13846667,65.95626667,30.0026,24.2252,24.91966667,32.50726667,57.59546667,22.55466667
829.93,34.3423,63.89613333,54.61653333,67.1158,30.67953333,24.62513333,25.82106667,33.44413333,58.49533333,23.55186667
830.23,34.8604,64.43813333,55.219,67.67626667,31.1936,25.17466667,26.5524,34.19053333,58.65393333,24.3397
830.54,34.72426667,64.5974,55.51226667,67.75613333,31.06553333,24.8852,26.71453333,34.17606667,58.52693333,24.88183333
830.84,34.2902,63.67746667,54.68113333,66.79573333,30.50906667,24.7312,26.258,33.61293333,57.66313333,24.6271
831.14,33.15706667,62.37406667,53.22313333,65.47613333,28.47466667,23.25613333,24.829,32.27493333,56.98646667,23.0871
831.44,32.44333333,61.75813333,52.94506667,65.33346667,27.81693333,22.43233333,23.9268,31.83886667,56.47606667,21.81323333
831.74,31.09696667,60.56426667,51.92233333,63.64726667,27.04746667,21.58733333,22.709,30.8572,55.23106667,20.4338
832.04,30.14583333,59.3506,51.55066667,62.2532,26.6334,20.76226667,21.96146667,30.3446,54.6056,19.85756667
832.35,30.3697,59.96273333,52.4698,62.6468,27.1512,21.13073333,21.9384,30.5498,54.868,20.17076667
832.65,29.87796667,59.61093333,52.1196,62.3636,26.6608,20.92913333,21.61433333,30.30206667,54.31473333,19.40183333
832.95,29.21223333,58.7354,51.60533333,62.20226667,26.3014,20.92126667,21.30273333,30.06813333,53.94926667,19.05156667
833.25,29.2967,58.6914,51.82893333,62.10726667,26.82126667,21.2416,21.57133333,30.10306667,54.04953333,19.0521
833.55,29.62653333,58.95846667,51.93313333,62.07333333,27.2858,21.62126667,21.98473333,30.47893333,54.33073333,19.48916667
833.85,30.40346667,59.29713333,52.1538,62.27886667,27.96893333,22.47226667,22.55713333,30.89413333,54.60246667,20.12266667
834.16,31.30173333,60.21773333,53.06933333,63.3216,28.93653333,23.32186667,23.20146667,31.38773333,55.46906667,21.0054
834.46,32.09496667,60.88193333,53.7126,63.5502,30.3176,24.50986667,24.24026667,32.11326667,55.93786667,22.25256667
834.76,32.2516,60.859,53.78826667,63.338,30.4688,24.87,24.35013333,32.27033333,55.9888,22.7251
835.06,33.1372,61.82166667,54.438,64.54466667,31.23553333,25.52806667,25.06773333,33.24133333,56.594,23.70403333
835.36,33.41643333,61.77106667,54.19873333,64.64413333,31.60246667,26.0328,25.52453333,33.55473333,56.4326,24.17606667
835.66,33.28296667,61.28973333,53.64106667,64.18786667,31.41713333,26.2102,25.91286667,33.62526667,56.16246667,24.32326667
835.96,33.1945,60.94113333,53.74153333,63.52046667,31.70066667,26.491,26.02046667,33.82086667,56.1112,24.93756667
836.26,33.24706667,61.1914,53.82713333,62.91346667,31.5678,26.17286667,25.77166667,33.7962,55.91353333,24.75326667
836.57,33.0351,61.0772,53.47553333,62.45933333,31.0636,25.84006667,25.44033333,33.62466667,55.42686667,24.8068
836.87,32.63453333,60.58293333,53.15393333,62.01786667,30.62786667,25.6428,24.7084,33.42293333,55.0748,24.60016667
837.17,31.81976667,59.91013333,52.28073333,60.79146667,29.67786667,24.45526667,23.50053333,32.8764,54.23106667,23.9208
837.47,31.61056667,60.36786667,52.25653333,60.5114,29.54686667,24.28893333,23.4094,33.36026667,54.4818,23.25253333
837.77,31.0933,60.20406667,52.06026667,60.46646667,28.9602,22.92513333,22.4684,33.24586667,53.78033333,21.7494
838.07,31.07903333,60.31413333,51.95533333,60.84093333,29.6252,23.29286667,22.7456,33.1104,53.5258,22.1021
838.37,30.16596667,59.24313333,51.22873333,59.78233333,29.67333333,22.49873333,22.37433333,31.37373333,52.79426667,21.59683333
838.67,31.42323333,60.48153333,52.54146667,60.96313333,30.8506,23.467,23.28513333,31.83513333,53.76146667,22.72856667
838.97,32.41526667,61.36606667,52.8306,61.93446667,31.49713333,23.6394,23.20206667,32.01086667,53.7816,23.37703333
839.27,32.49163333,61.60613333,51.72706667,62.42013333,31.48506667,23.39926667,23.0472,32.05726667,53.36646667,22.9593
839.57,33.3497,61.7212,52.24406667,63.38773333,32.93026667,24.74946667,23.9106,32.8214,54.06313333,24.37913333
839.87,33.46186667,61.26266667,52.0706,63.8952,33.27993333,25.24353333,24.1946,32.57346667,54.20013333,24.76733333
840.17,33.66133333,60.87486667,51.97913333,64.1042,33.6666,25.6458,24.77066667,32.5208,53.76026667,25.08323333
840.47,32.7857,60.26326667,51.92206667,64.2022,33.0278,25.08693333,24.4866,32.14313333,53.52293333,24.68663333
840.77,32.1832,59.71246667,51.77846667,63.68466667,32.64113333,24.67513333,23.95093333,31.63993333,53.3972,24.74976667
841.07,32.27053333,59.27,52.12006667,63.0596,32.97906667,25.81846667,24.58393333,31.92693333,53.70906667,26.12453333
841.37,33.14533333,60.11046667,53.26706667,63.39413333,33.7646,26.69966667,25.61633333,33.3112,54.91433333,27.94906667
841.67,33.86156667,60.5338,53.78773333,64.09986667,34.11693333,27.87046667,26.6214,35.0482,55.67293333,29.18793333
841.97,33.57006667,60.47366667,53.44253333,64.3108,33.1026,27.54106667,26.0474,34.7298,55.95626667,28.74913333
842.27,32.2114,59.98706667,52.9464,63.24926667,32.48226667,27.04066667,25.48026667,34.1456,55.97686667,28.23993333
842.57,32.2614,60.40106667,54.1632,64.3568,32.9322,27.44113333,26.18266667,34.49506667,57.1646,29.19766667
842.87,30.70406667,58.92226667,52.6148,62.2844,31.9972,26.207,25.08633333,33.44833333,55.12933333,27.9956
843.17,30.87996667,59.2096,53.0798,61.0738,32.03573333,26.69653333,25.01113333,34.28766667,55.4214,28.2549
843.47,30.83126667,59.6992,53.52326667,61.2192,32.6366,26.19173333,24.94066667,34.48926667,55.89873333,28.31346667
843.77,33.1909,60.93433333,54.9802,62.39106667,35.77206667,28.58273333,27.66433333,36.51633333,57.08633333,30.50663333
844.07,33.4842,59.8572,54.50793333,62.17466667,35.9524,28.52373333,28.19046667,36.46033333,55.9046,31.46813333
844.37,34.72716667,61.44413333,55.60033333,64.4332,36.4902,29.63886667,28.7152,37.53133333,57.1956,31.6289
844.67,35.57013333,61.94946667,55.6832,65.10013333,36.34466667,30.6702,29.12093333,37.91126667,57.4238,30.46986667
844.97,34.07496667,61.4656,55.1564,62.96693333,35.1742,29.20453333,28.25726667,36.44326667,56.06786667,28.09656667
845.27,34.1186,59.5322,53.96826667,61.15286667,35.6892,29.47353333,28.82193333,36.792,54.51966667,28.57983333
845.57,35.75383333,59.44593333,53.85486667,61.5322,35.97386667,30.008,28.8508,37.68546667,54.47433333,28.97313333
845.87,37.39603333,59.32566667,53.4902,60.61173333,36.502,31.32546667,29.45886667,38.05493333,53.9922,29.8118
846.17,38.5066,61.1552,54.505,61.68313333,36.36973333,32.09566667,30.2144,38.51486667,55.56106667,30.06606667
846.47,39.8209,62.11426667,56.0614,63.80226667,37.3572,33.38446667,31.90106667,39.53973333,56.55566667,31.0314
846.77,40.18183333,62.0952,55.89613333,63.86153333,36.86573333,34.63193333,33.16013333,40.41573333,57.90466667,31.9133
847.07,38.3692,60.98566667,53.92453333,62.07893333,34.40853333,33.19,31.7384,39.24733333,56.66686667,29.4804
847.37,37.57873333,60.3616,52.44806667,60.25333333,32.98973333,32.12253333,30.76753333,38.3014,55.357,28.1298
847.67,38.90076667,61.60873333,53.7086,60.25013333,35.1028,32.79713333,32.49333333,39.85693333,56.38966667,30.14303333
847.97,36.77273333,59.23953333,51.3352,57.4536,33.4394,29.832,29.938,37.84266667,54.28833333,28.26693333
848.26,37.2389,59.27346667,50.8992,57.6022,33.0064,29.42773333,28.71926667,37.4932,54.40513333,27.9292
848.56,36.33243333,59.80326667,50.48173333,56.55846667,31.24873333,27.70886667,27.3156,37.0698,53.51026667,26.2833
848.86,35.0733,58.7096,50.02933333,54.31093333,30.28346667,27.07726667,27.8202,35.99226667,52.57073333,26.02146667
849.16,33.92213333,59.30606667,50.22086667,54.1534,29.42173333,25.04726667,26.39313333,35.54146667,53.41753333,24.18513333
849.46,34.58866667,60.4546,51.5152,56.1472,30,24.41553333,25.86573333,36.38526667,53.8962,24.54546667
849.76,33.1991,60.49206667,51.1856,55.86133333,29.4182,21.85693333,24.87706667,35.32446667,52.88586667,22.50556667
850.06,32.38583333,61.00453333,51.9406,55.98173333,28.35606667,20.57073333,24.2694,34.6346,52.2374,21.26703333
850.36,33.08713333,63.69033333,55.59666667,58.77026667,28.68366667,21.3036,24.2556,35.424,55.3998,23.0502
850.65,35.35436667,68.32013333,59.9738,63.49073333,31.65353333,24.6982,26.27293333,38.13646667,60.68246667,26.6273
850.95,28.1781,62.1322,53.8192,59.676,25.50613333,18.51533333,19.67606667,31.84886667,55.68153333,20.41833333
851.25,25.11116667,61.5,53.63893333,59.88893333,25.3056,18.52786667,19.77786667,31.38893333,56.1666,21.79166667
851.55,25.95023333,64.5614,56.72513333,64.88286667,28.4796,21.16966667,22.66093333,34.44453333,60.731,25.5554
851.85,24.83196667,64.73393333,57.05873333,65.9384,30.168,22.71706667,24.17373333,34.76193333,61.70853333,27.577
852.15,25.87086667,69.2492,62.4024,73.00306667,34.53453333,26.1862,27.02713333,37.50746667,65.70573333,31.06606667
852.45,24.28156667,68.5926,62.90366667,73.30366667,34.1926,27.6742,28.3558,37.83706667,65.42233333,31.61476667
852.74,22.44346667,65.53673333,59.15246667,69.26546667,32.4012,27.59873333,28.5876,37.09046667,63.2768,30.3388
853.04,22.23123333,62.7212,56.38086667,66.06786667,31.64626667,27.9456,27.59186667,35.211,61.49646667,30.47633333
853.34,24.5737,60.801,54.72866667,64.186,33.9018,28.50126667,27.31266667,35.06446667,60.98193333,32.19626667
853.64,26.58036667,59.31133333,52.22653333,61.82073333,33.94806667,27.5028,27.2568,34.36626667,58.86873333,31.2051
853.94,26.66666667,57.971,49.78253333,59.61353333,33.04346667,25.91786667,26.73913333,33.285,57.0048,28.59903333
854.23,28.0363,59.56366667,49.81826667,60.19406667,33.57573333,27.24853333,27.2242,33.06666667,57.503,29.00593333
854.53,30.70906667,61.9652,52.08946667,62.33833333,34.30333333,28.2338,28.13433333,33.3334,58.23386667,27.86066667
854.83,29.0875,59.635,49.5134,57.95633333,29.78106667,25.83953333,25.71786667,31.1192,55.2554,24.06323333
855.13,32.15976667,61.17353333,51.53553333,59.72526667,30.61153333,27.21593333,27.16593333,33.48313333,57.3534,24.38196667
855.43,30.86176667,60.50706667,48.99873333,57.97213333,28.16233333,24.43606667,25.6274,32.67426667,57.79473333,23.00383333
855.72,34.85526667,64.12586667,51.2452,61.8114,31.64773333,25.58486667,29.61006667,35.74866667,61.33346667,27.30826667
856.02,38.06053333,64.94553333,54.30306667,64.67886667,34.06053333,28.4364,32.41213333,37.26046667,62.7152,31.1395
856.32,40.9506,67.27713333,57.3004,68.0516,35.61033333,31.83093333,35.30513333,40.8216,64.97653333,35.08226667
856.62,38.30423333,66.0626,55.58653333,66.10913333,32.79913333,30.38326667,33.7748,38.69926667,62.625,33.91406667
856.91,37.10403333,66.02846667,56.05206667,66.57206667,32.6004,30.5676,33.617,37.82513333,62.48213333,34.44433333
857.21,35.3012,65.78133333,56.23633333,65.9536,30.5778,29.1264,31.4142,36.26046667,62.18966667,34.4769
857.51,37.3612,67.34846667,59.798,67.62626667,31.41413333,31.13626667,34.19173333,38.71226667,64.36873333,38.10613333
857.81,38.1654,68.34626667,59.94833333,69.04406667,31.62793333,31.65373333,35.21973333,39.3282,66.17566667,40.38776667
858.1,39.27423333,70.8872,61.4784,71.53226667,33.871,32.79566667,37.4194,40.457,68.2258,42.19076667
858.4,37.01066667,69.44433333,59.418,68.96833333,33.86253333,32.09006667,36.37566667,39.2328,66.7196,41.40206667
858.7,35.60423333,67.1978,57.344,65.7902,33.12106667,30.0664,34.87386667,37.2908,63.95753333,39.09686667
858.99,30.3148,60.971,52.41473333,58.55633333,27.9266,26.87673333,28.32013333,31.286,57.9528,32.63786667
859.29,29.41093333,61.68666667,52.31606667,56.94786667,27.36273333,27.202,27.84466667,30.0402,57.8312,30.89683333
859.59,25.00703333,60.22493333,50.49213333,54.14913333,24.24746667,24.8382,24.4164,25.654,54.28966667,26.76523333
859.89,29.1632,64.1558,56.33466667,60.57713333,29.4948,30.70706667,30.18766667,29.75473333,58.96106667,31.52943333
860.18,30.32483333,65.64966667,58.47453333,62.0904,31.83633333,33.53093333,32.82473333,31.2712,60.452,33.06486667
860.48,31.4677,66.14553333,59.78053333,64.17006667,34.5954,34.75993333,35.1168,34.3484,61.92046667,33.90943333
860.78,29.23506667,64.399,56.8306,62.04926667,33.11486667,31.44806667,32.07653333,32.8142,59.97266667,29.84966667
861.07,28.37943333,63.4518,57.04886667,60.606,34.36106667,31.77866667,31.91026667,33.35966667,58.3398,28.9066
861.37,27.426,61.54433333,57.3488,60.23173333,34.6976,30.83646667,30.8624,33.69366667,56.60233333,28.77736667
861.67,28.00786667,61.9532,58.88026667,60.9636,34.6614,30.3646,30.20833333,33.02093333,57.0312,28.07276667
861.96,27.7322,62.70493333,60.54633333,63.96173333,34.28973333,30.16393333,29.42633333,33.25133333,57.9236,26.72143333
862.26,29.02306667,64.9426,63.21833333,66.86766667,35.3448,30.08626667,31.0346,34.0804,58.9942,27.8879
862.56,30.24616667,65.82613333,63.88406667,69.04346667,36.05806667,29.01446667,30.28986667,34.7536,59.62326667,28.0001
862.85,34.70916667,69.67373333,66.837,72.4256,40.36873333,31.915,34.63826667,39.43266667,64.93613333,32.0708
863.15,34.49926667,72.73546667,67.17486667,73.24353333,40.56813333,31.74886667,34.4692,40.9866,66.06886667,31.94323333
863.45,34.72616667,74.773,65.82166667,74.49153333,39.62426667,29.45226667,33.36446667,42.28493333,66.5728,31.56486667
863.74,33.03033333,73.77986667,63.09406667,73.74793333,37.4162,27.11326667,31.70673333,40.09566667,65.1994,29.50563333
864.04,33.98783333,73.4552,61.97866667,73.91173333,39.29986667,27.00146667,32.14613333,40.4566,64.01826667,31.36983333
864.33,33.0503,73.805,59.87413333,73.99373333,35.88046667,24.55966667,30.0944,38.05026667,64.27666667,30.4088
864.63,33.9555,75.78946667,58.34133333,74.09886667,35.279,25.3908,29.98393333,36.3956,65.0398,31.67463333
864.93,32.65343333,76.55053333,58.24206667,74.99166667,34.75946667,23.78113333,30.3482,35.1576,64.54386667,31.7744
865.22,32.89726667,76.0436,58.09966667,73.20866667,35.45173333,26.01253333,33.05313333,35.42053333,64.3302,33.67613333
865.52,32.07963333,75.84093333,57.70646667,74.06726667,35.84093333,26.3608,33.54733333,36.05506667,65.3824,34.23556667
865.81,31.07973333,76.5258,59.0298,75.30513333,37.02666667,26.72926667,35.08613333,37.37093333,67.324,35.27386667
866.11,28.72536667,73.791,54.96733333,73.82373333,35.1634,24.01973333,32.0916,35.62106667,64.44446667,30.5066
866.41,28.7604,72.46233333,54.7068,74.27133333,34.13726667,22.78046667,30.6532,34.53933333,63.35013333,26.2982
866.7,28.37326667,68.58053333,54.09886667,70.23926667,34.06693333,24.083,30.20746667,34.0032,60.51026667,26.252
867,29.0673,67.40066667,54.4954,68.77673333,34.77066667,26.97246667,31.0398,35.01533333,59.78593333,27.84403333
867.29,32.17196667,69.261,58.55193333,71.31213333,36.25946667,32.12673333,34.29866667,38.88366667,63.0166,31.28193333
867.59,34.40476667,70.8928,61.9048,74.137,38.8096,35.8332,36.8452,43.00593333,64.4942,35.41673333
867.88,34.8423,67.81906667,62.03006667,72.83946667,38.71053333,37.11926667,36.84493333,44.3072,63.04533333,34.88326667
868.18,35.53363333,66.48226667,60.18446667,72.01593333,37.83926667,38.26086667,36.20553333,45.191,63.24086667,34.12383333
868.48,37.6771,68.1364,62.57213333,73.832,39.73766667,41.62726667,38.13646667,48.1628,65.22306667,36.23366667
