wavelength,Back_TriMelf,Belly_TriMelf,Breast_TriMelf,Crissum_TriMelf,Crown_TriMelf,DorTail_TriMelf,Patch10_TriMelf,Rump_TriMelf,Throat_TriMelf,WingTip_TriMelf
650.11,11.9301,45.5117333333,38.4529333333,34.9294666667,10.1005333333,9.05853333333,12.2284,12.3312666667,49.3434666667,12.3429333333
650.44,11.8652111111,45.4513333333,38.3452666667,34.9299333333,10.0734666667,9.04060000001,12.2095333333,12.3392,49.2412666667,12.3258
650.77,11.9046333333,45.6611333333,38.5340666667,35.1533,10.1577333333,9.10159999999,12.3016666667,12.4107333333,49.4940666667,12.418
651.10,11.9754111111,45.7702,38.6046,35.2948666667,10.216,9.1698,12.4010666667,12.4666666667,49.5936,12.5046666667
651.43,12.0442777778,45.915,38.7512,35.3713,10.3086666667,9.24833333333,12.4446,12.5594,49.7120666667,12.5894666667
651.76,12.1575666667,45.9925333333,38.8366,35.4949,10.4112666666,9.2856,12.5639333333,12.6900666667,49.7505333333,12.7542666667
652.09,12.2292777778,46.1020666667,38.8724666667,35.5672,10.4451333333,9.25306666667,12.673,12.7488,49.8063333333,12.7839333333
652.42,12.3978555555,46.3122666667,39.0432,35.7029666667,10.5184,9.37946666665,12.8084,12.9056,50.0496,12.9266
652.75,12.3814222222,46.4902,39.1758,35.8136666667,10.4795333333,9.34966666667,12.8178,12.9042666667,50.3062666667,12.8538
653.08,12.2696222222,46.3935333333,39.1063333334,35.6971,10.357,9.23793333333,12.7302,12.8342,50.1340666666,12.6822666667
653.41,12.3497888889,46.4220666667,39.2112666667,35.7247666667,10.4188666667,9.31326666667,12.8898666667,12.9057333333,50.1577333333,12.8008
653.74,12.3701444445,46.2313333333,39.0806666666,35.6236,10.4116,9.34993333334,12.841,12.9155333333,49.9668666667,12.8074666667
654.06,12.3514888889,46.2333333333,39.0693333333,35.5837333333,10.3653333333,9.28080000001,12.7894666667,12.9415333333,49.9716666667,12.8079333333
654.39,12.4046444444,46.2266,39.0901333333,35.6083333333,10.3510666667,9.26680000001,12.8048666667,13.0269333333,49.9611333333,12.8678666667
654.72,12.3239222222,46.2601333333,39.1288,35.5706666667,10.2969333333,9.24346666666,12.7241333333,12.9794,50.0425333334,12.8168666667
655.05,12.4020444445,46.2811333333,39.1574666667,35.6034666667,10.4126666667,9.36713333335,12.7816666667,13.0441333333,50.0228666667,12.829
655.38,12.2518111111,46.1760666667,39.0017333333,35.4988333333,10.3188,9.26299999999,12.6724,12.8944666667,49.7492,12.6768
655.71,12.3503666667,46.1879333333,39.0362,35.4739333333,10.3876,9.27586666668,12.6532666667,12.9512666667,49.6853333333,12.8133333333
656.04,12.338,46.1439333333,39.041,35.4928,10.4100666667,9.24900000001,12.5444666667,12.9584,49.6851333334,12.8198
656.37,12.2548222222,46.3035333333,39.0748666667,35.5497,10.3630666667,9.20960000001,12.4309333333,12.9111333333,49.8306,12.7393333333
656.69,12.2630222222,46.4654666667,39.2444,35.6565333333,10.3778666667,9.21906666666,12.4750666667,12.9576666667,49.9690666666,12.7812666667
657.02,12.2102888889,46.4397333333,39.2450666667,35.6866333333,10.3353333333,9.13566666667,12.3725333333,12.869,49.9988,12.6793333333
657.35,12.0722777778,46.4198,39.1859333333,35.6010333333,10.2763333333,9.02786666667,12.3062666667,12.7,50.0274666667,12.5797333333
657.68,12.0980555556,46.3888,39.1885333333,35.6347333333,10.3086666667,9.06453333335,12.3421333333,12.6882666667,50.0163333333,12.5668
658.01,12.1509666666,46.3559333333,39.2206666667,35.7460333333,10.3493333333,9.16233333333,12.4056666667,12.7325333333,50.0114,12.6892666667
658.34,12.2807555556,46.3646,39.3014666667,35.8649,10.4374666667,9.27959999999,12.4954666667,12.8255333333,50.1438666667,12.8304
658.66,12.1255222222,46.2570666666,39.2234,35.8273,10.3348666667,9.21626666667,12.4236666667,12.7194,50.0832,12.6762666667
658.99,12.1501444444,46.2582666667,39.2604666667,35.9105666667,10.3202666667,9.23086666668,12.4761333333,12.6894666667,50.1418666667,12.724
659.32,12.1658444445,46.1906666667,39.1832666667,35.9024666667,10.3648,9.22960000001,12.5423333333,12.6982666667,50.1046,12.7304666667
659.65,12.058,46.0975333333,39.0682666667,35.8064333333,10.279,9.15786666665,12.4688666667,12.5508666667,50.0445333333,12.6547333333
659.98,12.0020555556,45.9982666667,39.0306666667,35.7315,10.1976,9.15846666668,12.4357333333,12.5006,49.8874666667,12.5938666666
660.31,12.0630777778,46.0043333334,39.0713333333,35.8119666667,10.2340666667,9.21786666667,12.4608666667,12.5602666667,49.8802,12.6267333333
660.63,12.0983222222,46.0269333333,39.114,35.8656333333,10.2294,9.21266666667,12.4904,12.5972666667,49.8532,12.6590666667
660.96,12.0472,46.0667333333,39.1288,35.8679333333,10.2014,9.13813333333,12.5043333333,12.5946,49.8924666667,12.6446666667
661.29,12.0293555555,46.0984666667,39.1916,35.9095333333,10.2344,9.14413333333,12.4786666667,12.5948666666,49.9235333333,12.6298666667
661.62,12.1187888889,46.0791333333,39.2144666667,35.963,10.2988,9.17466666666,12.5515333333,12.5938,49.9656,12.7458666667
661.94,12.1413222222,46.1487333333,39.2081333333,35.9532666667,10.343,9.20626666667,12.6064666667,12.6209333333,50.0240666667,12.7750666667
662.27,12.1677777778,46.1642666667,39.3613333333,36.0256333333,10.3288666667,9.20173333334,12.5912,12.6442,50.1007333333,12.7706
662.60,12.2289111111,46.1974,39.4036666667,36.0351666667,10.3542666667,9.19273333333,12.6684,12.7454666667,50.1314666667,12.7887333333
662.93,12.4086333333,46.4344,39.6290666667,36.2367333334,10.4885333333,9.34413333333,12.8400666667,12.9266666666,50.3316,13.0410666667
663.26,12.4974777778,46.4256666667,39.7007333333,36.2230333333,10.5384666667,9.4154,12.9650666667,13.028,50.3638,13.1204
663.58,12.3629888889,46.3847333333,39.6135333333,36.1353,10.4042666667,9.28133333334,12.8253333333,12.8876666667,50.3422666667,12.9822
663.91,12.1974222222,46.289,39.4757333333,35.9705333333,10.2072,9.12393333333,12.5598666667,12.6862666667,50.2694,12.7440666666
664.24,12.2168555556,46.3148,39.4838,35.9342666667,10.2,9.1454,12.6268,12.8162,50.293,12.7763333333
664.57,12.2087,46.418,39.5629333333,35.9763666667,10.2094666667,9.14639999999,12.6900666667,12.8934666667,50.3367333333,12.7297333333
664.89,12.2192777778,46.4294666667,39.6368,36.0533333333,10.2316,9.13853333333,12.6778,12.9188666667,50.3357333333,12.6894
665.22,12.0734444444,46.2525333333,39.4410666667,35.8753333333,10.0937333333,8.97873333333,12.5078666667,12.7449333333,50.186,12.5800666667
665.55,12.1317111111,46.2138666667,39.4154,35.9135,10.1246666667,8.96866666667,12.4698666667,12.701,50.1581333333,12.5807333333
665.87,12.1934222222,46.1517333333,39.3324,35.9401,10.2399333333,9.01626666666,12.4950666667,12.7392,50.133,12.5561333333
666.20,12.1501888889,46.2055333333,39.2679333333,35.9466,10.2227333333,9.03173333333,12.4217333333,12.7722666667,50.1646,12.5018666667
666.53,12.4776777778,46.5935333333,39.6068,36.2577666667,10.5341333333,9.40106666667,12.7087333334,13.1190666667,50.5664,12.8468
666.86,12.6910888889,46.7480666667,39.8278,36.4362666667,10.7597333333,9.58466666666,12.8980666667,13.3106,50.6888666667,13.0722666667
667.18,12.6644444444,46.7645333333,39.8087333333,36.4627666667,10.7714666667,9.5196,12.8416666667,13.241,50.6715333334,13.0216
667.51,12.7104444445,46.793,39.8306666666,36.4829333333,10.7454,9.58013333334,12.8226666667,13.266,50.7015333333,13.0648666667
667.84,12.6885333333,46.7372666667,39.7523333333,36.4146333333,10.6911333333,9.54099999999,12.7857333333,13.2330666667,50.6539333333,13.0382
668.16,12.7819111111,46.9288666667,39.8597333333,36.6122666667,10.79,9.70466666667,12.9171333333,13.3333333334,50.718,13.157
668.49,12.8000777778,46.9862,39.8485333334,36.6206666666,10.8103333333,9.74880000001,12.9174,13.3756,50.6946666667,13.1727333333
668.82,12.8504222222,47.1055333333,40.0164666667,36.735,10.8526,9.81306666667,13.0248666667,13.4912666666,50.8414,13.2691333334
669.14,12.9783333333,47.0924666667,40.1981333333,36.8663333333,10.9778,9.90613333333,13.1186666667,13.5416666667,50.8595333333,13.3893333333
669.47,12.8338111111,46.9990666667,40.1675333333,36.8314333333,10.9006666667,9.76466666667,13.0140666666,13.4104666667,50.7172666667,13.2689333333
669.80,12.8885888889,47.0045333333,40.1735333333,36.8726,10.9938666667,9.8684,13.1606666667,13.5096,50.6965333333,13.3415333333
670.13,12.9140333333,47.0498666667,40.2763333333,36.9443666667,10.9941333333,9.93726666665,13.2560666667,13.5045333333,50.7447333333,13.4078
670.45,12.9290444445,46.9193333333,40.2272,36.9113,11.0547333333,9.92926666667,13.2322666667,13.5111333333,50.6638666667,13.423
670.78,12.9536444444,46.9202666667,40.2856666667,36.9300333333,11.0932,9.98780000001,13.2692666667,13.5642,50.5824666667,13.4860666667
671.10,12.975,46.8690666667,40.3544,36.8592,11.1244666667,9.99846666666,13.2752,13.5936666667,50.5771333333,13.4844
671.43,12.9214111111,46.7815333333,40.3719333333,36.8522666667,11.0594666667,10.0138666667,13.2728666667,13.5144666667,50.5381333333,13.4808666666
671.76,12.7485666667,46.7607333333,40.3286,36.7663666667,10.9528666666,9.92633333333,13.1860666667,13.3876,50.5506,13.312
672.08,12.7217222222,46.7897333333,40.2811333334,36.6911,10.8872666667,9.88480000001,13.1606,13.3382,50.5133333333,13.3167333333
672.41,12.6707555556,46.5628,40.1008,36.5494333333,10.7629333333,9.83746666667,13.1747333333,13.2666666667,50.4212666667,13.2648
672.74,12.4979777778,46.4441333333,40.0266,36.4872,10.5212,9.66286666666,13.0317333333,13.0722666667,50.4084,13.0692666667
673.06,12.4625,46.3784,39.9632,36.5035666667,10.4532666667,9.60426666666,12.9635333333,13.0301333333,50.2822666667,13.0132
673.39,12.5066444444,46.6918,40.1777333333,36.7335333333,10.5066666667,9.71146666665,13.0843333333,13.1204666667,50.4934,13.0691333333
673.72,12.6504888889,46.8832,40.3357333333,36.8877333333,10.6029333333,9.80886666667,13.1694,13.2242,50.7605333333,13.124
674.04,12.7365888889,46.9364666667,40.4215333333,37.0179666667,10.6175333333,9.84159999999,13.1968666667,13.2599333333,50.8782,13.1938666667
674.37,12.8174666667,47.1038,40.5662,37.2230666667,10.7725333333,9.92119999999,13.3436,13.4384666667,51.0362666667,13.3078
674.69,12.7864111111,46.994,40.4745333334,37.1607,10.7748666667,9.84193333333,13.2236666667,13.3404666666,50.8444666667,13.3148
675.02,12.6781777778,47.0248,40.4207333333,37.2102333333,10.6794666667,9.73513333333,13.1255333333,13.2510666667,50.9633333333,13.2047333333
675.35,12.7422666666,47.1139333333,40.479,37.3008666667,10.7958,9.77173333333,13.1045333333,13.218,51.0183333333,13.2746666667
675.67,12.8744888889,47.2542666667,40.6238,37.4339666667,10.9734666667,9.81573333334,13.2274666667,13.3457333333,51.1732,13.4311333333
676.00,12.9323555556,47.2432,40.6531333333,37.3613,10.996,9.86699999999,13.2433333333,13.4142666667,51.2040666667,13.5094
676.32,12.8860888889,47.1948666667,40.578,37.2376,10.9154666667,9.73793333334,13.1898666666,13.3242,51.1566,13.4838666667
676.65,12.6605666667,47.0902666667,40.4824,37.1080333333,10.7266666667,9.51966666666,13.0455333333,13.0708666667,51.0994666667,13.3130666667
676.97,12.6762777778,47.1644666667,40.5188,37.1366666667,10.7435333333,9.53966666667,13.1101333333,13.1292,51.1612666667,13.3193333334
677.30,12.6966111111,47.1026,40.4982,37.0493,10.695,9.53193333333,13.0551333333,13.1342,51.0973333333,13.2346
677.63,12.7284111111,47.1704666667,40.5582666667,37.1536666666,10.6508,9.47226666667,13.094,13.1396,51.1788666667,13.2294666667
677.95,12.9056888889,47.3332,40.8018666667,37.2767333333,10.8567333333,9.66866666667,13.2964,13.376,51.2449333333,13.3958
678.28,12.9604777778,47.4288,40.9694666667,37.3851666667,10.8907333333,9.71760000001,13.4285333333,13.5555333333,51.3833333333,13.4961333333
678.60,12.9413,47.311,40.9283333333,37.3296333333,10.8133333333,9.75433333332,13.3757333333,13.5928666667,51.2576,13.5271333333
678.93,12.9814222222,47.4486666667,41.0808,37.4909666667,10.9248,9.80506666667,13.4814,13.6999333333,51.4812,13.5519333333
679.25,13.0468333333,47.3789333333,41.1578,37.5843,10.9307333333,9.91633333334,13.5423333333,13.7528,51.5410666667,13.5784666667
679.58,13.1276,47.3082,41.1157333333,37.5904333333,11.0518666667,10.0401333333,13.6639333334,13.8684,51.3428,13.6596
679.90,13.1189111111,47.2689333333,41.111,37.5792,11.0905333333,10.0854,13.6537333333,13.8788,51.2607333333,13.7354
680.23,13.0551444444,47.2643333333,41.1429333334,37.5630666667,11.0268,10.0481333333,13.5724,13.7822666667,51.2766,13.7258666667
680.55,13.1095111111,47.1734,41.0640666667,37.5151333333,11.0377333333,10.169,13.6078,13.8094,51.2542666667,13.7715333333
680.88,13.0601222222,47.1025333333,41.0058,37.5127,10.9349333333,10.129,13.5578,13.7434666667,51.3076666667,13.7259333333
681.20,12.9343222222,47.0294,40.9961333333,37.4406,10.8364666667,10.0814666667,13.4022,13.561,51.1496666666,13.6121333333
681.53,12.9064888889,46.9753333333,40.9147333333,37.3470666667,10.8058,10.1106,13.4049333333,13.4508,51.1292,13.5564
681.85,12.9126888889,46.9436666667,40.8556,37.3069333333,10.799,10.0713333333,13.3922666667,13.3801333333,51.0206666667,13.5496666667
682.18,12.8996888889,47.0008,40.8782666667,37.2952,10.8666666667,10.0617333333,13.396,13.4329333333,51.0278666667,13.5742
682.50,12.9695333333,47.2003333333,41.1134,37.4915666667,10.88,10.1424,13.43,13.5410666667,51.3818666667,13.6692666667
682.83,12.9227666667,47.2258,41.1536,37.5328,10.82,10.0415333333,13.4064,13.5062,51.4650666667,13.5765333333
683.15,12.9989777778,47.3123333333,41.2336666667,37.6587333333,10.8790666667,10.0551333333,13.4901333333,13.5882,51.5787333333,13.6268666667
683.48,13.0558666667,47.4112,41.4293333333,37.7328,10.969,10.0712666667,13.5346666667,13.6790666667,51.7182,13.7273333333
683.80,13.0930333333,47.5412,41.4414666667,37.8081666666,11.0467333333,10.0357333333,13.5098666667,13.6804,51.8046666667,13.757
684.13,13.2668111111,47.6550666667,41.4306,37.9567,11.1884666667,10.1374666667,13.678,13.8912,51.9527333333,13.8832666667
684.45,13.3246777778,47.9498,41.6698,38.2245,11.2887333333,10.1830666667,13.6906,14.0003333333,52.1528,13.9962666667
684.78,13.3427222222,48.1112666667,41.7537333333,38.3091,11.3333333333,10.2565333333,13.6960666667,14.0453333333,52.3305333333,14.0556666667
685.10,13.4434222222,48.2099333333,41.8063333333,38.4105333333,11.4032,10.3903333333,13.7419333333,14.0902666667,52.3549333333,14.1745333333
685.43,13.3490333333,48.0517333333,41.5782666667,38.2591333333,11.2911333333,10.2748,13.6258,13.9684,52.1728,14.0604
685.75,13.4763666667,48.1498666667,41.6184666667,38.3557666667,11.3909333333,10.4454,13.7388666667,14.0911333333,52.2182666667,14.2347333333
686.08,13.4879555556,48.2114,41.7256666667,38.4546666667,11.4899333333,10.5773333333,13.8243333333,14.1493333333,52.3616666667,14.2797333333
686.40,13.4135555556,48.2948,41.7578666667,38.5111666667,11.5268,10.65,13.8441333334,14.1891333333,52.3625333333,14.2662
686.72,13.3557333333,48.152,41.7861333333,38.4554666667,11.5072,10.6673333333,13.8714666667,14.1846666667,52.2436,14.2164
687.05,13.3413666666,48.1411333333,41.8282,38.4490666667,11.4747333333,10.6524,13.8483333333,14.1482,52.2472,14.1734666667
687.37,13.3902333333,48.0096,41.8374,38.4408666667,11.4609333333,10.6408666667,13.9068666667,14.1693333333,52.1620666667,14.1755333333
687.70,13.2904444444,47.9378,41.8475333333,38.4306,11.3822,10.5560666667,13.8270666667,14.0979333333,52.1226,14.1031333333
688.02,13.0402,47.7214666667,41.668,38.2264666667,11.2336,10.2636,13.6580666667,13.8946,52.0473333333,13.8797333333
688.34,13.0527,47.7485333333,41.7633333334,38.1946666667,11.3144666667,10.3008,13.64,13.9201333333,52.1013333333,13.903
688.67,13.1237111111,47.8192,41.8537333333,38.2350333333,11.4057333333,10.3764,13.6476666667,14.0003333334,52.2377333333,13.883
688.99,13.2497888889,47.853,41.9486,38.3403333333,11.4986,10.4326666667,13.7628,14.0806,52.1556666667,14.0784
689.32,13.3680222222,47.7150666667,41.8939333333,38.3196333333,11.4976666667,10.4774,13.8693333333,14.096,52.1176,14.1466
689.64,13.3347777778,47.7592666667,41.9055333333,38.3055333333,11.4344,10.4669333333,13.8427333333,14.0756,52.1668,14.1386
689.96,13.2040777778,47.6383333333,41.7686,38.1417666667,11.2679333333,10.3556,13.7544,13.9762,52.0362666667,13.9786
690.29,13.1412777778,47.5614,41.6564666667,37.9900333333,11.2561333334,10.2726666667,13.663,13.9206666667,51.9134666667,13.8904666667
690.61,13.0951444445,47.4602,41.651,37.9225,11.1874,10.2368,13.5510666667,13.8531333333,51.8305333333,13.8124666667
690.94,13.2237888889,47.5149333333,41.7614,38.098,11.2825333333,10.4197333333,13.6452,13.9638666667,51.9418,14.0058
691.26,13.4540444444,47.7084666667,42.0526,38.408,11.4299333333,10.6168,13.8422666667,14.204,52.2238,14.2121333333
691.58,13.4298333333,47.6644666667,42.0472666667,38.4466,11.3809333333,10.5753333333,13.8492666667,14.1246,52.2782666667,14.2320666667
691.91,13.3730777778,47.552,41.8082666667,38.2709,11.3112666667,10.536,13.7735333333,14.0638666667,52.2344666667,14.052
692.23,13.4138,47.6637333333,41.9210666667,38.3807333333,11.2982,10.493,13.7006,14.045,52.4202666667,13.9946
692.55,13.4633333334,47.5610666667,41.8541333333,38.3694,11.3361333333,10.5132666667,13.7235333333,14.0762666667,52.3008,14.0652666667
692.88,13.6196,47.7123333333,41.9983333333,38.5038333333,11.5494,10.6568666667,13.8696,14.232,52.491,14.3323333333
693.20,13.7382,47.9044666667,42.1160666667,38.7672333333,11.6370666667,10.7613333333,14.0332,14.3540666667,52.865,14.4708666667
693.52,13.7568888889,47.8228666667,42.0095333333,38.6825333333,11.6341333334,10.7182666667,14.0944,14.3524666667,52.7878666667,14.5293333333
693.85,13.9876111111,47.8364666667,42.0928666667,38.7447333333,11.7896666667,10.8238,14.2578666667,14.5406666667,52.7629333333,14.6218666667
694.17,13.8124444444,47.7374666667,41.9260666667,38.6499666667,11.7066666667,10.675,14.1436666667,14.4052,52.591,14.4870666667
694.49,13.7977666667,47.6703333333,41.8842666667,38.5597666667,11.7496,10.7298666667,14.1450666667,14.4923333333,52.4387333333,14.5222666667
694.82,13.8349444444,47.7350666667,42.0028666667,38.6070333333,11.777,10.7748666667,14.1326,14.5257333333,52.4751333333,14.5744
695.14,13.5851777778,47.6566,41.8652666667,38.4774,11.5638,10.5391333333,13.9078,14.327,52.3894,14.3704666667
695.46,13.6910444444,47.9096,42.128,38.7682333333,11.6614,10.6786666667,13.9486,14.4184,52.6859333333,14.4022
695.79,13.7004333333,47.9502666667,42.3062,38.8438666667,11.7652666667,10.7417333333,13.9704,14.4496,52.7818666666,14.3905333333
696.11,13.6599444445,47.8955333333,42.3938666667,38.8344,11.7699333333,10.7996,13.9914,14.4446666667,52.7111333333,14.39
696.43,13.8364222222,48.2086666667,42.6374,39.1550333333,11.8912,10.9526,14.1407333333,14.5825333333,53.0328,14.5513333333
696.75,13.6333333333,48.2197333333,42.7048,39.0707333333,11.7106666667,10.8763333333,14.0165333333,14.4637333333,53.0543333333,14.3832
697.08,13.7222111111,48.2675333333,42.8572,39.1164666667,11.6763333333,10.9320666667,14.0522666667,14.4937333333,53.0764,14.4948666667
697.40,13.6518222222,48.1132,42.6973333333,38.9523333333,11.5086,10.7514666667,13.9131333333,14.2846,52.868,14.3630666667
