wavelength,Back_SicTacf,Belly_SicTacf,Breast_SicTacf,Crissum_SicTacf,Crown_SicTacf,DorTail_SicTacf,Patch10_SicTacf,Rump_SicTacf,Throat_SicTacf,WingTip_SicTacf
634.25,26.2475333333,63.769,43.3494,48.7758333333,15.5590666666,18.3836070176,15.1816,23.1596666667,54.0908,15.8783833333
634.58,26.2026666667,63.7079333333,43.3430666667,48.7226,15.5326,18.3612280702,15.1663333333,23.0762,54.0844666667,15.8415833333
634.91,26.2198666667,63.7054,43.3200666667,48.7372,15.5438,18.3783298245,15.1687333333,23.0768666667,54.0462666667,15.8499166667
635.25,26.2172666667,63.6953333333,43.3084,48.7522333333,15.5415333333,18.3887508772,15.1756666667,23.0549333333,54.0201333333,15.8289666667
635.58,26.1616,63.584,43.1946,48.6895666667,15.5329333333,18.3649859649,15.1611333333,23.0218666667,53.873,15.7486
635.91,26.1864,63.5974,43.1818666667,48.7002666667,15.5114,18.3709052632,15.1538,23.0359333333,53.9189333333,15.7380333333
636.24,26.1471333334,63.5611333333,43.1807333333,48.5938666667,15.5008,18.3559122807,15.1469333333,22.9776666667,53.861,15.6896166667
636.57,26.2292,63.7063333333,43.2953333333,48.6675,15.5719333333,18.4616596491,15.2267333333,23.0641333333,53.9591333333,15.7758166667
636.90,26.2576,63.7274,43.3548666667,48.6845666667,15.6470666667,18.467677193,15.261,23.0738666667,53.9898,15.7991666667
637.23,26.3108,63.7955333333,43.4271333333,48.7859,15.6970666667,18.5100596491,15.2899333333,23.1822,54.0735333334,15.82725
637.56,26.3038,63.7419333333,43.4889333333,48.8020666667,15.6970666667,18.5451614035,15.2876,23.1654666667,54.1090666667,15.83495
637.90,26.3793333333,63.7691333334,43.5201333334,48.8227,15.6742666667,18.5410245614,15.2899333333,23.186,54.2004666666,15.8420666667
638.23,26.4522666667,63.9642666667,43.6370666666,48.9054,15.7611333333,18.6179157895,15.3074666667,23.3160666667,54.2820666667,15.8972833333
638.56,26.3800666667,63.8752666667,43.5630666667,48.8150333333,15.6834,18.5889578947,15.2547333333,23.2475333334,54.287,15.8312666667
638.89,26.3772,63.8844,43.5987333333,48.7923666667,15.7345333333,18.5977824561,15.2992666667,23.2957333333,54.2677333333,15.8698166667
639.22,26.4863333333,64.0486666666,43.7380666667,48.8644666667,15.8012666667,18.6880035088,15.3323333333,23.3714,54.4360666667,15.9328666667
639.55,26.5444666667,64.0578666667,43.8483333333,48.9641333333,15.8843333333,18.7759894737,15.4008,23.4721333333,54.4880666667,16.0121166667
639.88,26.7044,64.2078666667,43.9666,49.1287,15.9124666667,18.8704842105,15.4212,23.5916,54.6928,16.135
640.21,26.6776666666,64.1068666667,43.8872,49.0524,15.8863333333,18.812077193,15.3877333333,23.5224,54.5738666667,16.04605
640.54,26.7320666667,64.0782666667,43.8390666667,49.0549333333,15.8756,18.8804596491,15.439,23.5327333333,54.5676,16.0643166667
640.87,26.7250666667,63.9789333333,43.8363333333,48.9901333333,15.8838,18.8986701754,15.4504,23.4914666667,54.4857333333,16.1191166667
641.20,26.7774666667,63.9920666667,43.851,49.0222333333,15.875,18.9192140351,15.5199333333,23.5198,54.5058,16.1741
641.53,26.7374666667,64.0216,43.8714666667,49.0181333333,15.8706,18.9542912281,15.5211333333,23.5209333333,54.524,16.2393666667
641.87,26.7972666667,63.9947333333,43.9048666667,49.0693,15.8758666667,18.9702526316,15.5710666667,23.587,54.5302,16.3192333333
642.20,26.8384,64.0773333333,43.9923333333,49.1233666667,15.9068666667,19.0133473684,15.6334,23.6942666667,54.5654666667,16.3891166667
642.53,26.8372,64.0538,43.9494,49.0642666667,15.841,19.0094491228,15.5862,23.6351333333,54.5652666667,16.3079666667
642.86,26.8500666667,64.0164666667,43.9676666667,49.1014666667,15.8608,19.0407263158,15.6701333333,23.6844,54.5916,16.3850833333
643.19,26.9014,64.0659333334,44.003,49.0575333333,15.8786,19.0806912281,15.6628666667,23.6399333333,54.623,16.4066333333
643.52,26.8468666667,63.972,43.9693333333,48.9805,15.9060666667,19.0883333333,15.7113333333,23.6427333333,54.5424666667,16.3879
643.85,26.7826,63.9217333333,43.9016,48.9271333333,15.8026666667,19.0312491228,15.6448,23.5846,54.5132666667,16.3680166667
644.18,26.7717333333,63.9812666667,43.9545333334,48.9473,15.7718666667,18.9737192983,15.606,23.5986,54.5322666667,16.3513
644.51,26.6781333333,63.9573333333,43.829,48.9376666667,15.6796666667,18.842122807,15.4988666667,23.4869333333,54.5217333333,16.2544166667
644.84,26.7408666667,64.0946666667,43.9393333333,49.0075333333,15.8041333333,18.9367894737,15.5827333333,23.5838666666,54.5998,16.3526166667
645.17,26.6821333334,64.1179333334,43.8452,49.0016666667,15.7880666666,18.8652842105,15.5366,23.5097333333,54.5570666667,16.2453166667
645.50,26.6787333333,64.0903333333,43.8140666667,48.9606,15.8001333333,18.8390315789,15.5232,23.4518,54.5433333333,16.2385833333
645.83,26.7005333333,63.974,43.825,48.9336666667,15.8978,18.882645614,15.553,23.454,54.4704666667,16.2696
646.16,26.7065333333,63.8838666667,43.7398666667,48.9059666667,15.9545333333,18.8436315789,15.5883333334,23.4608666667,54.3950666667,16.3367166666
646.49,26.8081333333,63.969,43.7791333333,48.9352,16.0445333333,18.9111859649,15.6058666667,23.5546,54.4551333333,16.3893333333
646.82,26.8616666667,63.9642666667,43.7644,48.9605666667,16.0975333333,18.9133473684,15.7021333333,23.673,54.3847333333,16.44585
647.15,26.9278,64.0226,43.7598,49.0194333333,16.1643333333,18.9320210527,15.7330666667,23.7507333333,54.4328666667,16.5118166667
647.48,27.0210666667,64.1694,43.9058666667,49.2154666667,16.3279333333,19.0311719298,15.7747333333,23.8709333333,54.5904666667,16.6084
647.81,27.0581333333,64.1162,43.9332,49.2101,16.405,19.1092,15.8076666667,23.8854666667,54.5352,16.64055
648.14,27.1536666667,64.038,43.9704,49.1797666667,16.5212666667,19.2467438596,15.9238,24.0152,54.4902,16.7539166667
648.47,27.1907333333,64.0599333333,43.9938666667,49.2081333333,16.5683333333,19.2907192982,15.9185333333,24.0740666667,54.4980666667,16.8353166667
648.80,27.3413333333,64.0996,44.1272666667,49.2901333333,16.6671333333,19.3902596491,16.0764,24.2258666667,54.5503333333,16.9761666667
649.13,27.3598,64.1622666667,44.2188,49.3241,16.7587333333,19.4427508772,16.1480666666,24.3045333333,54.6424,17.0000666667
649.46,27.4504,64.3680666667,44.3582,49.4971666667,16.7954,19.536477193,16.2202666667,24.3726666667,54.8901333333,17.0849
649.79,27.5516,64.4552,44.5329333333,49.6506666667,16.8738,19.6856842105,16.319,24.5196,54.9991333333,17.1870166667
650.11,27.5502666667,64.3808666667,44.5776,49.6832666667,16.8736,19.7232947368,16.3475333333,24.4784666667,54.9749333333,17.2573833333
650.44,27.499,64.3070666667,44.587,49.6476,16.8382666667,19.6904842105,16.3383333333,24.4544666667,54.9553333333,17.2413166667
650.77,27.3383333333,64.2138666667,44.4810666667,49.5032,16.6824,19.6013263158,16.2438666667,24.323,54.8018,17.1140166667
651.10,27.4394,64.2982666667,44.6014666667,49.5904,16.6907333333,19.6259649123,16.3452,24.3782,54.8254,17.1924
651.43,27.4533333333,64.4439333333,44.6069333333,49.6375666667,16.6789333333,19.599354386,16.3413333333,24.405,54.9673333333,17.19865
651.76,27.4390666667,64.5668,44.7276,49.715,16.6559333333,19.5610421052,16.3302,24.3846666667,55.0807333333,17.1600166667
652.09,27.4959333333,64.7247333333,44.8204666667,49.7702,16.6646666667,19.5799403509,16.3526,24.3888666667,55.2188,17.1225833333
652.42,27.4092,64.5571333333,44.7044666667,49.6688,16.5818,19.5415578947,16.2336,24.2964666667,55.0798666667,17.0518
652.75,27.5164,64.5687333334,44.6832,49.6994666667,16.5507333333,19.5613719298,16.2527333333,24.2606666667,55.0600666666,17.08425
653.08,27.6144666667,64.6942,44.7745333333,49.7559333333,16.6046666667,19.584368421,16.2874666667,24.3458,55.0720666667,17.1571833333
653.41,27.5151333333,64.6139333333,44.6253333333,49.6191333333,16.472,19.4422666667,16.1462666667,24.21,54.9610666667,17.0364833333
653.74,27.4485333333,64.553,44.5148,49.4538333333,16.4306,19.3445649123,16.1011333333,24.1788666667,54.9080666667,16.9367166667
654.06,27.4378666667,64.7061333333,44.4905333333,49.5112333333,16.4405333333,19.3449649123,16.0572666667,24.1467333333,54.9600666667,16.92015
654.39,27.4924,64.6796666667,44.4621333333,49.5638,16.4856666667,19.3877614035,16.0656666667,24.1858,54.9683333333,16.9264
654.72,27.3432666667,64.4820666667,44.2346666667,49.3253,16.3762666667,19.3112175438,15.9238,24.0351333333,54.7687333333,16.7970666667
655.05,27.2722666667,64.3054,44.187,49.246,16.2972,19.2969543859,15.8958666666,23.9778,54.6236666667,16.6985333333
655.38,27.3276666667,64.3389333333,44.164,49.2699666667,16.3402,19.3530175438,15.9332666667,23.9998,54.6502666667,16.7117
655.71,27.2082,64.0612666667,43.9919333333,49.1266,16.2428,19.2464701755,15.8824,23.9499333333,54.4330666667,16.6141
656.04,27.2059333333,64.0726,44.0557333333,49.1609666667,16.3066666667,19.2529263158,15.9493333333,23.9252666667,54.5516,16.5969333333
656.37,27.1631333333,63.9827333333,44.0346,49.0986,16.2779333333,19.2059157895,15.9330666667,23.955,54.4958,16.5771833333
656.69,27.1166,63.8427333333,43.9586666666,49.0400333333,16.2686,19.1815263158,15.8961333333,23.9208666667,54.4114,16.5288333333
657.02,27.1251333333,63.8119333333,43.9816666666,49.0082333333,16.2476,19.1897298246,15.946,23.8942666667,54.4044666667,16.5688
657.35,27.1944,63.8669333333,44.097,49.1333666667,16.2849333333,19.2278666667,15.9943333333,23.9309333333,54.4555333333,16.6361666667
657.68,27.2996666667,63.7909333333,44.2035333333,49.1345,16.3631333333,19.3330947368,16.0263333333,24.0542,54.4765333333,16.7326166667
658.01,27.2848,63.8194666667,44.2340666667,49.0942,16.3495333333,19.2999789474,15.9781333333,23.9844,54.4711333333,16.7323333333
658.34,27.3221333333,63.8596666667,44.3292,49.1644333333,16.4051333333,19.3413649123,16.0014,24.0270666667,54.5666,16.7734833333
658.66,27.399,63.9163333333,44.4072,49.2180666667,16.4920666667,19.3933122807,16.0414,24.0355333333,54.6174,16.8947
658.99,27.4005333333,63.9121333333,44.4131333333,49.2125333333,16.5076666667,19.4043859649,16.0486666667,24.0503333333,54.5859333333,16.92475
659.32,27.4488666667,63.963,44.4324666667,49.3127,16.5594666667,19.4602175439,16.0850666667,24.0784,54.6430666667,16.9702833333
659.65,27.5435333333,64.0566666667,44.4894666667,49.3094333333,16.5741333333,19.5063649123,16.0985333333,24.1398666667,54.6204666667,17.0128833333
659.98,27.5344,64.0691333333,44.5124,49.3239333333,16.5626666667,19.5379929824,16.0847333333,24.1277333333,54.6331333333,17.0140333333
660.31,27.4354666667,63.9385333333,44.3748666667,49.2120333333,16.4606,19.4368666667,16.0349333334,24.0323333333,54.5707333333,16.9216666667
660.63,27.5245333333,64.1367333333,44.5034,49.3487,16.5294,19.5106491228,16.0666,24.1427333333,54.7302666667,16.9455166667
660.96,27.4619333333,64.1562,44.4491333333,49.3455,16.4711333333,19.4839403509,16.0044666667,24.0993333333,54.6983333333,16.89955
661.29,27.4450666667,64.2317333334,44.4278,49.4037333333,16.4182666667,19.4476105263,16.0260666667,24.0238666667,54.7596666667,16.8819666667
661.62,27.5004,64.2759333333,44.5054666667,49.4948666667,16.4828,19.5552736842,16.1110666667,24.1,54.8242,16.9611666667
661.94,27.481,64.2488,44.454,49.4471666666,16.4206,19.5135473684,16.1181333333,24.1222666667,54.7802666667,16.9458
662.27,27.5258,64.283,44.4397333333,49.4988333333,16.4644,19.5506842105,16.1644,24.1924666667,54.7980666667,16.9750333333
662.60,27.5368,64.1474,44.3960666667,49.4276333333,16.4418666667,19.5740807017,16.1415333334,24.1782,54.7432,16.9368833333
662.93,27.4974,64.1155333333,44.3968,49.3339333333,16.3855333333,19.5770912281,16.0958,24.1553333333,54.7446,16.9542666667
663.26,27.493,64.0796666667,44.3721333333,49.3732333333,16.4251333333,19.6010561404,16.1297333333,24.1940666667,54.8192666667,17.0477166667
663.58,27.5438,64.1795333333,44.3859333333,49.4488333333,16.5126666666,19.6979964912,16.2402,24.2443333333,54.9218,17.142
663.91,27.6533333333,64.3382666667,44.4879333333,49.6139333333,16.6284666667,19.7939157895,16.3042666667,24.3628,54.936,17.25785
664.24,27.6454666667,64.2715333333,44.4026666667,49.5742,16.6424666667,19.7747298246,16.3024666666,24.3596,54.8158666667,17.25825
664.57,27.7287333333,64.3571333333,44.4217333333,49.6334333333,16.6268,19.7856385965,16.2973333333,24.3848666667,54.8771333333,17.1992
664.89,27.7147333333,64.3376,44.4057333333,49.5788,16.6068,19.7763789474,16.2267333333,24.3303333333,54.832,17.111
665.22,27.6592666667,64.185,44.245,49.4506,16.5432666667,19.6539368421,16.1332,24.2602,54.6372,17.0155833333
665.55,27.7508,64.2264,44.2688666667,49.5472333333,16.6029333333,19.7542421052,16.2075333333,24.2698,54.6311333333,17.0572
665.87,27.6592666667,64.0696,44.1825333333,49.4100333333,16.5246666667,19.6978385965,16.1623333333,24.2270666667,54.4923333333,17.0106833333
666.20,27.6543333333,64.1448666667,44.1887333333,49.463,16.5074,19.6451052631,16.1592,24.2408666667,54.5562666667,17.0182333333
666.53,27.7899333333,64.3726666667,44.3180666667,49.6767666667,16.6162,19.7406947368,16.2348,24.3094,54.7410666667,17.05805
666.86,27.7759333333,64.3834,44.354,49.6600333333,16.6012,19.7485017544,16.223,24.2463333333,54.6676666667,16.9915333333
667.18,27.7362,64.1600666667,44.3264,49.5505666667,16.5831333333,19.664322807,16.1094666667,24.1776,54.4852,16.9016
667.51,27.6929333333,64.0720666667,44.2503333333,49.4651,16.4744,19.6041122807,15.9784,24.0201333334,54.4993333333,16.7923666667
667.84,27.7577333333,64.0745333333,44.4319333333,49.5771,16.5224,19.6773122807,16.0362666667,24.0328,54.6630666667,16.9198
668.16,27.7628,63.9846666667,44.5002,49.5112333333,16.6256666667,19.7669403509,16.1914666667,24.0901333333,54.6104666667,17.0777333333
668.49,27.7336,63.8792666667,44.5026,49.4506,16.7116666667,19.8070982456,16.2535333333,24.1814666666,54.6056,17.1527166667
668.82,27.8020666667,63.9405333333,44.5971333333,49.4787,16.7487333333,19.8399929824,16.3418,24.2212,54.703,17.23125
669.14,27.7997333333,63.9467333333,44.7080666667,49.4495666667,16.8058666667,19.8562701754,16.3976,24.2692666667,54.7845333333,17.2800833333
669.47,27.9854,64.0943333333,44.8502,49.5370333333,16.9848666667,20.015354386,16.5685333333,24.4145333333,54.9196,17.428
669.80,28.1699333333,64.2089333333,45.0126,49.6407666667,17.1614666667,20.202354386,16.8100666667,24.6100666667,55.0130666667,17.6317
670.13,28.1532,64.0522,44.9874666667,49.4714,17.1648,20.1675964912,16.8148,24.6032,54.8540666666,17.6113666667
670.45,28.201,64.1496666667,45.045,49.5472,17.2006,20.1554561403,16.8457333333,24.6917333333,54.9486666667,17.654
670.78,28.1844666667,64.2812666667,44.9943333333,49.5669,17.1362666667,20.1928175439,16.8776,24.7428666667,55.0692,17.6718833333
671.10,28.1783333333,64.2094,45.0338,49.5152,17.1902666667,20.2745649123,17.0019333333,24.7959333333,55.0213333333,17.7773166667
671.43,28.1274666667,64.1956,44.9454,49.3788333333,17.1706,20.2308245614,16.9822666667,24.7552666667,54.9349333333,17.6735166667
671.76,28.1590666667,64.2809333333,44.9243333333,49.4074666667,17.1812666667,20.2338350877,16.9376666667,24.7728666667,54.9614666667,17.6559666667
672.08,28.2738666667,64.4356666667,44.9686666667,49.5549333333,17.1244666667,20.1760280702,16.9353333333,24.7437333333,55.0016666667,17.6861833333
672.41,28.3032,64.5507333333,45.0325333333,49.6880333333,17.1017333333,20.2509333333,16.9514,24.7902666667,55.0734666667,17.6901
672.74,28.3242,64.6052666667,44.9476666667,49.7463666667,17.107,20.2917263158,16.9228,24.8265333333,55.0750666667,17.71375
673.06,28.2801333333,64.6730666667,44.9310666667,49.8824666667,17.0436666667,20.2490561404,16.8971333333,24.8005333333,55.169,17.6703666667
673.39,28.2409333333,64.7760666667,44.905,49.8951,16.9959333333,20.2072736842,16.771,24.7374666667,55.1539333333,17.6364833333
673.72,28.17,64.7936,44.8341333333,49.9002666667,16.8859333333,20.1200210526,16.6985333333,24.7169333333,55.1273333333,17.6333666667
674.04,28.1414666667,64.6830666667,44.7936,49.8496666667,16.8735333333,20.1664385965,16.6872666667,24.6876666667,55.0418,17.6422
674.37,28.1052,64.6634666667,44.8702666667,49.8931333333,16.8558666667,20.1304877193,16.6671333333,24.6069333333,55.0006666667,17.5553333333
674.69,28.2030666667,64.9307333333,44.997,50.0658333333,16.9169333333,20.1585754386,16.6624,24.6962,55.2489333333,17.5650166667
675.02,28.2657333333,65.0048,45.0641333334,50.1654,16.9703333333,20.2510526316,16.7321333333,24.8032,55.3303333333,17.7056333333
675.35,28.3483333333,65.0407333333,45.1036666667,50.2716666667,17.0326,20.3345964912,16.8004666667,24.8682,55.4041333333,17.8005666667
675.67,28.1733333333,64.8152,44.9863333333,50.0946333333,16.9745333333,20.3198947368,16.6784,24.7788,55.2266,17.7334833333
676.00,28.0874666667,64.7358666667,44.8992,49.9490333333,16.9641333333,20.2441684211,16.5526,24.7367333333,55.1448666667,17.66065
676.32,28.1433333333,64.6918666667,44.9924,49.9269333333,16.9944666667,20.2735894737,16.595,24.7743333333,55.1389333333,17.6561333333
676.65,28.1306,64.5801333333,44.9344,49.7612666667,16.9474666666,20.259631579,16.4972,24.75,55.0112666667,17.60585
676.97,28.0148,64.3147333333,44.7732,49.5186333333,16.8342666667,20.1498385965,16.4689333333,24.6710666667,54.8278666667,17.54435
677.30,28.1078,64.2935333333,44.9041333334,49.5698333333,16.8844666667,20.1948070175,16.5434,24.7374,54.9289333333,17.5276833333
677.63,28.1624666666,64.4093333334,44.9974666667,49.6806,16.9188,20.1490280702,16.5848666667,24.79,55.03,17.5566333333
677.95,28.2853333333,64.3428,45.0164666667,49.6517333333,17.0294,20.2209964912,16.6406,24.8630666667,55.0048,17.7071333333
678.28,28.3593333333,64.2484,45.0966666667,49.5715666667,17.1161333333,20.3094245614,16.7533333333,24.9440666667,54.9478,17.7816333333
678.60,28.3999333333,64.1552,45.086,49.5316333333,17.1479333333,20.3589438596,16.8021333333,24.9799333333,54.9094,17.8018
678.93,28.3286666667,64.0278,45.0874,49.4348666667,17.0617333333,20.2705157895,16.7163333333,24.9223333334,54.9046666667,17.6953333333
679.25,28.3829333333,64.0922666667,45.1221333333,49.4067333333,17.0900666667,20.308922807,16.8402666667,24.9684,54.9197333333,17.6864333333
679.58,28.5935333333,64.1582666667,45.3335333333,49.5765,17.1982666667,20.4615964912,17.0146666667,25.0928666667,55.1042666667,17.8888166667
679.90,28.6212666667,64.2111333333,45.3846,49.6659333333,17.2057333333,20.4808596491,17.0682,25.1502666667,55.2066,17.9411166667
680.23,28.6378,64.2632,45.4570666667,49.7349333333,17.1762,20.4850912281,17.0475333333,25.1558666667,55.3036666667,17.9752666667
680.55,28.6985333334,64.3178666667,45.5472666667,49.8412,17.2273333333,20.5288947368,17.0319333333,25.1467333333,55.4238666667,17.9437833333
680.88,28.7368666667,64.3634,45.4881333333,49.8856,17.2984,20.5950350877,17.0589333333,25.1621333333,55.4069333333,18.0085666667
681.20,28.7202,64.2656,45.3783333333,49.8195666667,17.2848,20.6566701754,17.0997333333,25.1232666667,55.3290666667,18.03315
681.53,28.6764,64.3204,45.3306666667,49.8144666667,17.215,20.5959508772,17.0627333334,25.1319333333,55.3183333333,17.9500333334
681.85,28.6226,64.3664666667,45.2918,49.8907666667,17.1498,20.5498,17.0275333333,25.1024,55.3603333333,17.9499833333
