wavelength,Back_OrcAbem,Belly_OrcAbem,Breast_OrcAbem,Crissum_OrcAbem,Crown_OrcAbem,DorTail_OrcAbem,Patch10_OrcAbem,Patch11_OrcAbem,Rump_OrcAbem,Throat_OrcAbem,WingTip_OrcAbem
621.28,13.6207777778,32.1483968254,31.0275555556,31.9658888889,13.572,15.1922222222,19.2504444444,22.2126666667,18.0122222222,33.2386666667,11.226
621.62,13.6682222222,32.2582619048,31.1863333333,32.0392222222,13.5865555555,15.2437777778,19.2837777778,22.3052222222,18.063,33.3351111111,11.2314444444
621.95,13.7257777778,32.2628650794,31.2303333333,32.0693333333,13.6162777778,15.2975555556,19.3781111111,22.381,18.1484444445,33.3695555556,11.2622222222
622.28,13.8131111111,32.2628412699,31.2741111111,32.115,13.628,15.2957777778,19.4322222222,22.3717777778,18.2321111111,33.3677777778,11.2634444444
622.62,13.8297777778,32.2728174603,31.3236666667,32.1404444444,13.6341666667,15.3073333333,19.4805555556,22.4053333333,18.2377777778,33.4185555555,11.2721111111
622.95,13.7854444445,32.2069206349,31.3028888889,32.1061111111,13.5232222222,15.2422222222,19.4356666667,22.3507777778,18.1255555556,33.4637777778,11.1552222222
623.28,13.9038888889,32.3613095238,31.4661111111,32.2184444445,13.6795555555,15.3397777778,19.5147777778,22.4767777778,18.255,33.586,11.2431111111
623.62,13.8565555556,32.397531746,31.4234444444,32.2011111111,13.6620555556,15.312,19.5166666667,22.4505555556,18.2778888889,33.5794444444,11.2375555555
623.95,13.9204444444,32.3696984127,31.4258888889,32.1798888889,13.6470555556,15.341,19.4916666666,22.4924444445,18.2694444444,33.5267777778,11.2396666667
624.28,14.0604444444,32.4127777778,31.5222222222,32.2966666666,13.7486666667,15.4925555555,19.6203333333,22.6048888889,18.3394444445,33.5783333333,11.3495555555
624.62,14.1643333333,32.527468254,31.6446666667,32.4525555556,13.8343888889,15.5787777778,19.7616666667,22.7012222222,18.459,33.675,11.401
624.95,14.1952222222,32.5419365079,31.7008888889,32.4365555556,13.8841111111,15.6028888889,19.8133333333,22.7147777778,18.5016666667,33.7375555555,11.4654444444
625.28,14.1828888889,32.5296349206,31.7268888889,32.4342222222,13.8733333333,15.5907777778,19.8611111111,22.7272222222,18.4744444445,33.7256666667,11.4563333333
625.61,14.2144444445,32.5856111111,31.7834444444,32.5224444444,13.9316111111,15.6322222222,19.9143333333,22.7487777778,18.5162222222,33.7402222222,11.4848888889
625.95,14.0877777778,32.5355634921,31.6766666667,32.4217777778,13.8089444444,15.5284444445,19.7914444445,22.6583333334,18.3928888889,33.7116666667,11.3684444444
626.28,14.0612222222,32.4880714286,31.6674444444,32.4004444444,13.7516666667,15.5354444445,19.7702222222,22.6346666667,18.364,33.6713333333,11.315
626.61,14.0685555556,32.5355873016,31.7393333333,32.4333333333,13.7574444444,15.5806666666,19.8075555555,22.6513333333,18.4128888889,33.6863333333,11.3677777778
626.94,14.0837777778,32.5715,31.7595555556,32.464,13.7654444444,15.5827777778,19.8668888889,22.6885555556,18.4265555556,33.7211111111,11.393
627.28,14.1263333333,32.5072698413,31.8022222222,32.4721111111,13.7461111111,15.6137777778,19.8963333333,22.7021111111,18.4202222222,33.7314444444,11.4177777778
627.61,14.1016666667,32.5501746032,31.7924444444,32.4876666667,13.7485,15.6173333333,19.9617777778,22.7222222222,18.4713333333,33.7771111111,11.4316666666
627.94,13.9822222222,32.5783095238,31.8515555556,32.4818888889,13.6835555555,15.5133333333,19.9221111111,22.7078888889,18.433,33.7828888889,11.3223333333
628.27,13.9461111111,32.6136111111,31.8907777778,32.432,13.6618333333,15.5205555556,19.9667777778,22.7402222222,18.3805555555,33.7605555556,11.3322222222
628.61,13.967,32.6335714286,31.9257777778,32.4412222222,13.6651111111,15.5478888889,20.001,22.754,18.3636666667,33.7824444444,11.3964444444
628.94,13.9905555556,32.6684206349,31.8988888889,32.4205555556,13.6815555555,15.6193333333,19.9892222222,22.7534444444,18.4282222222,33.7604444444,11.4308888889
629.27,14.0376666667,32.7042460318,31.9137777778,32.4332222222,13.6862777778,15.6736666666,20.03,22.825,18.4307777778,33.7824444444,11.4707777778
629.60,14.1726666667,32.8551825397,32.0701111111,32.5857777778,13.8441111111,15.8391111111,20.2148888889,23.0032222222,18.5987777778,33.9025555556,11.6312222222
629.94,14.2361111111,32.954015873,32.1988888889,32.6563333333,13.9057777778,15.8798888889,20.3243333333,23.0633333333,18.6753333333,33.9628888889,11.6902222222
630.27,14.3668888889,33.081452381,32.3277777778,32.7736666667,14.0763888889,16.0195555556,20.5324444444,23.2352222222,18.8091111111,34.0967777778,11.8318888889
630.60,14.3228888889,33.0341190476,32.401,32.769,14.0823888889,16.0403333333,20.5704444444,23.2491111111,18.8143333333,34.1163333333,11.8381111111
630.93,14.3101111111,33.1180396825,32.3857777778,32.8275555555,14.1319444444,16.1096666667,20.5934444444,23.2308888889,18.8074444444,34.0875555556,11.8491111111
631.26,14.3794444444,33.2344920635,32.4763333333,32.9615555556,14.1841666667,16.1603333333,20.6733333333,23.3331111111,18.8492222222,34.1726666667,11.8728888889
631.60,14.4538888889,33.2870952381,32.5257777778,32.9701111111,14.2281666667,16.2486666667,20.772,23.3764444444,18.9236666667,34.2425555555,11.9646666667
631.93,14.4607777778,33.2280555556,32.5288888889,32.9681111111,14.1671666667,16.2054444444,20.7025555556,23.3518888889,18.9,34.3068888889,11.8842222222
632.26,14.4605555555,33.2285793651,32.555,32.929,14.1662222222,16.18,20.714,23.3587777778,18.9645555556,34.2632222222,11.8067777778
632.59,14.4371111111,33.2511507937,32.7272222222,32.9884444444,14.2094444445,16.1616666667,20.807,23.4244444444,18.9977777778,34.3552222222,11.8125555555
632.92,14.4224444444,33.3150079365,32.8727777778,33.0473333333,14.211,16.1665555555,20.8392222222,23.478,19.0154444445,34.4272222222,11.8322222222
633.26,14.4564444444,33.3066746032,32.901,33.0821111111,14.1790555556,16.1414444445,20.8327777778,23.4924444444,18.9921111111,34.4084444444,11.8016666667
633.59,14.414,33.3757619048,32.9674444444,33.0443333333,14.2222777778,16.1304444444,20.8224444445,23.5541111111,18.9804444444,34.4411111111,11.8113333333
633.92,14.4095555555,33.3991031746,32.9673333333,33.0521111111,14.2131111111,16.15,20.7716666667,23.5011111111,18.9907777778,34.402,11.7802222222
634.25,14.438,33.4573015873,32.9885555556,33.0573333333,14.2023888889,16.1535555556,20.7868888889,23.5436666667,18.9874444445,34.4358888889,11.7436666666
634.58,14.5284444444,33.5046746032,33.0907777778,33.1037777778,14.2451666667,16.2077777778,20.8402222222,23.6718888889,19.0633333333,34.5343333333,11.7961111111
634.91,14.5161111111,33.5306349206,33.1751111111,33.1012222222,14.2960555555,16.2213333333,20.8773333333,23.6691111111,19.0901111111,34.5783333333,11.8205555555
635.25,14.4235555556,33.5707063492,33.1732222222,33.0823333333,14.2297777778,16.1447777778,20.8511111111,23.6295555556,19.0321111111,34.5503333333,11.752
635.58,14.4623333333,33.7045555555,33.3147777778,33.1888888889,14.3655555556,16.2585555555,20.9931111111,23.7405555556,19.1805555555,34.6475555556,11.8902222222
635.91,14.5585555556,33.8955,33.5175555555,33.3687777778,14.4916111111,16.4092222222,21.155,23.902,19.2998888889,34.8528888889,12.0042222222
636.24,14.5155555556,33.9801349206,33.4615555556,33.3917777778,14.4414444445,16.4004444444,21.1606666667,23.8967777778,19.3158888889,34.8871111111,11.9893333333
636.57,14.6213333334,34.0246428571,33.5411111111,33.483,14.5205,16.5027777778,21.242,23.9725555555,19.425,35.0037777778,12.0836666666
636.90,14.7275555555,34.1730952381,33.6731111111,33.5474444444,14.6699444444,16.6433333333,21.418,24.1007777778,19.5654444444,35.1498888889,12.2214444444
637.23,14.7941111111,34.2006031746,33.7308888889,33.6697777778,14.6735555556,16.6554444444,21.5268888889,24.1447777778,19.6033333334,35.2224444444,12.2416666667
637.56,14.8498888889,34.3161984127,33.8923333333,33.8221111111,14.7225,16.713,21.6215555556,24.281,19.6337777778,35.3627777778,12.2705555556
637.90,14.8262222222,34.3704603174,33.9263333333,33.8587777778,14.7305555556,16.6878888889,21.6383333333,24.28,19.6482222222,35.36,12.2867777778
638.23,14.7018888889,34.4241349206,33.9914444444,33.833,14.6428888889,16.6435555556,21.6573333334,24.3373333333,19.6226666667,35.3157777778,12.2687777778
638.56,14.7397777778,34.5219365079,33.9595555556,33.8677777778,14.6436111111,16.7067777778,21.7351111111,24.4027777778,19.6596666667,35.2613333333,12.3727777778
638.89,14.8422222222,34.5786746032,34.0046666667,33.9223333333,14.7820555556,16.8583333333,21.914,24.4703333333,19.7528888889,35.3552222222,12.4893333333
639.22,14.9003333333,34.6105952381,34.0324444445,33.942,14.7836666667,16.8671111111,21.9448888889,24.4917777778,19.7646666667,35.4076666667,12.5138888889
639.55,14.82,34.5398412698,34.0144444445,33.9023333333,14.6815,16.7443333333,21.8632222222,24.4062222222,19.6402222222,35.3368888889,12.4002222222
639.88,14.9381111111,34.6603730159,34.1658888889,33.9778888889,14.7116666667,16.8064444444,21.9511111111,24.5187777778,19.6015555555,35.4515555556,12.4658888889
640.21,14.9464444445,34.6370555556,34.2134444444,33.9504444444,14.691,16.8075555555,21.9505555556,24.5141111111,19.6001111111,35.4574444444,12.4015555556
640.54,14.8553333333,34.612468254,34.2145555555,33.8854444444,14.6205,16.7243333333,21.8753333333,24.4543333333,19.4581111111,35.4302222222,12.3431111111
640.87,14.926,34.7439365079,34.2356666667,33.9335555555,14.7221666667,16.8687777778,21.9355555555,24.5446666666,19.567,35.5207777778,12.4634444444
641.20,14.9302222222,34.7863412698,34.2297777778,33.9146666667,14.7049444444,16.8608888889,22.037,24.5067777778,19.6558888889,35.52,12.5028888889
641.53,14.9924444445,34.8378968254,34.3602222222,33.9728888889,14.6895,16.9344444444,22.1453333333,24.6007777778,19.7695555556,35.6886666667,12.5253333333
641.87,15.0273333333,34.8927539683,34.5288888889,34.0076666667,14.7857777778,16.9861111111,22.1803333333,24.6131111111,19.7867777778,35.8382222222,12.5592222222
642.20,15.0117777778,34.8518095238,34.6006666667,33.9894444444,14.7625,17.0712222222,22.1957777778,24.6656666667,19.8355555556,35.9536666667,12.5038888889
642.53,14.9952222222,34.8428095238,34.6736666667,34.0324444445,14.7198888889,17.0454444444,22.1127777778,24.7257777778,19.8064444445,35.9236666667,12.4623333333
642.86,15.0022222222,34.8973968254,34.6364444445,34.0625555555,14.6696111111,17.106,22.1754444445,24.7186666667,19.8476666667,35.8875555556,12.413
643.19,15.1051111111,34.9186746032,34.7008888889,34.1001111111,14.7512777778,17.2016666667,22.2613333333,24.7784444444,19.9061111111,35.9045555556,12.5193333333
643.52,15.1815555555,34.9298174603,34.8016666667,34.1273333333,14.8817777778,17.3143333333,22.3951111111,24.8691111111,20.1057777778,35.9143333333,12.5777777778
643.85,15.2335555556,35.0538333333,34.8522222222,34.1783333333,14.9857222222,17.373,22.5305555556,24.9308888889,20.1505555555,35.951,12.608
644.18,15.1863333333,35.0541269841,34.864,34.1684444444,14.9646666667,17.3774444444,22.5496666667,24.9291111111,20.2096666667,35.916,12.6117777778
644.51,15.1544444444,35.0458730159,35.0714444444,34.1606666667,14.9409444444,17.3501111111,22.6002222222,24.9713333333,20.2101111111,35.9343333333,12.6053333333
644.84,15.1637777778,35.026968254,35.154,34.2205555556,14.9651666667,17.3747777778,22.5793333333,25.0731111111,20.2256666667,36.0468888889,12.615
645.17,15.2797777778,35.1283174603,35.1806666667,34.2748888889,15.1566666667,17.5382222222,22.7252222222,25.1666666667,20.3172222222,36.0713333333,12.7881111111
645.50,15.4794444444,35.1528015873,35.2556666667,34.4255555555,15.2954444444,17.6904444445,22.8927777778,25.3456666667,20.51,36.1598888889,12.9221111111
645.83,15.5168888889,35.1059047619,35.3435555555,34.4166666667,15.3091666667,17.7041111111,22.868,25.3705555556,20.5274444444,36.1306666667,12.9758888889
646.16,15.6922222222,35.2716904762,35.3864444444,34.505,15.4425,17.867,23.001,25.4784444445,20.6371111111,36.2883333333,13.1326666667
646.49,15.7302222222,35.305452381,35.5918888889,34.6254444444,15.5758333333,17.9093333333,23.0681111111,25.6041111111,20.6527777778,36.4434444444,13.1954444444
646.82,15.6853333333,35.450047619,35.7455555556,34.7636666667,15.5789444444,18.0618888889,23.1644444444,25.7414444445,20.7274444444,36.6008888889,13.2373333333
647.15,15.5313333333,35.3361428571,35.6757777778,34.7365555555,15.4736666667,18.0016666667,23.0814444445,25.6525555555,20.5394444444,36.5596666667,13.1491111111
647.48,15.3848888889,35.2723809524,35.6904444444,34.6524444444,15.3296666667,17.9415555555,23.0096666667,25.5803333333,20.4792222222,36.5136666667,13.0524444445
647.81,15.3605555556,35.1911031746,35.606,34.5713333333,15.1961666667,17.86,22.9541111111,25.5375555556,20.3472222222,36.4188888889,12.9542222222
648.14,15.2241111111,35.0804523809,35.4314444444,34.509,15.0492222222,17.7588888889,22.8812222222,25.4297777778,20.1641111111,36.319,12.786
648.47,15.0496666666,34.9412301587,35.2462222222,34.3062222222,14.8653333333,17.6204444444,22.8234444444,25.3144444444,20.0257777778,36.2164444444,12.6552222222
648.80,15.0188888889,34.993968254,35.3305555556,34.409,14.7851111111,17.6021111111,22.8313333333,25.3681111111,20.0063333333,36.2975555556,12.6888888889
649.13,14.9683333333,34.9713412699,35.2333333333,34.3144444444,14.7291111111,17.5523333333,22.7637777778,25.198,19.8824444444,36.2665555556,12.5886666667
649.46,14.8948888889,35.023452381,35.2977777778,34.3971111111,14.7247222222,17.45,22.7727777778,25.2344444445,19.8085555556,36.3154444444,12.5126666667
649.79,14.8153333333,34.9231111111,35.2414444445,34.3305555556,14.5567222222,17.328,22.6914444444,25.1931111111,19.7573333334,36.2045555556,12.3668888889
650.11,14.8034444445,34.9671587301,35.3392222222,34.3,14.4771666667,17.3803333333,22.7614444444,25.1936666667,19.767,36.2418888889,12.373
650.44,14.8742222222,34.9560634921,35.3133333333,34.337,14.52,17.3045555556,22.822,25.1243333333,19.8638888889,36.2151111111,12.4166666667
650.77,14.9858888889,35.1210079365,35.361,34.4284444444,14.6486111111,17.3608888889,22.9455555555,25.2147777778,19.9407777778,36.3924444444,12.5062222222
651.10,14.9982222222,35.1273650794,35.3555555556,34.4401111111,14.6728888889,17.3491111111,22.9432222222,25.1966666667,19.939,36.4042222222,12.5275555556
651.43,15.0114444444,35.2419126984,35.5426666667,34.5751111111,14.8208888889,17.5623333333,23.0596666667,25.3384444444,20.0807777778,36.614,12.6222222222
651.76,14.991,35.2023333333,35.5571111111,34.495,14.8411111111,17.5665555555,23.0293333333,25.3468888889,20.1213333334,36.6163333333,12.6666666667
652.09,15.0347777778,35.3103571429,35.7404444444,34.5828888889,14.9398888889,17.6024444444,23.0702222222,25.4351111111,20.1275555555,36.6037777778,12.7467777778
652.42,15.116,35.3607063492,35.7672222222,34.5426666667,15.0315,17.6394444445,23.195,25.52,20.1955555556,36.6243333333,12.7082222222
652.75,15.0723333333,35.4415873016,35.7642222222,34.6245555556,14.9613333333,17.62,23.2284444444,25.5482222222,20.2138888889,36.6122222222,12.6927777778
653.08,15.0632222222,35.4535634921,35.7415555556,34.5782222222,14.8794444444,17.6822222222,23.2861111111,25.4363333333,20.1955555556,36.5992222222,12.641
653.41,15.0691111111,35.4730952381,35.7998888889,34.5637777778,15.0031111111,17.8248888889,23.4157777778,25.4656666667,20.2163333333,36.6888888889,12.7414444444
653.74,15.0171111111,35.4197777778,35.7253333333,34.569,15.0143333333,17.749,23.3293333333,25.5427777778,20.222,36.6422222222,12.7125555556
654.06,15.0246666667,35.4432301587,35.6886666667,34.5054444444,15.0261111111,17.8487777778,23.302,25.6515555556,20.1926666667,36.6631111111,12.6851111111
654.39,15.0218888889,35.4444206349,35.715,34.5811111111,14.9925,17.9267777778,23.3314444445,25.7057777778,20.2325555556,36.6304444445,12.6562222222
654.72,15.0093333333,35.4763095238,35.688,34.5838888889,14.994,17.9383333334,23.3642222222,25.8082222222,20.233,36.7066666667,12.7222222222
655.05,15.1935555556,35.6724047619,35.8866666667,34.7414444445,15.0562222222,17.9625555556,23.4796666667,25.9786666667,20.4096666667,36.9083333333,12.8085555555
655.38,15.4315555556,35.9119206349,36.147,35.0634444444,15.2442777778,18.1934444444,23.7244444445,26.2925555555,20.6251111111,37.1193333333,12.9804444445
655.71,15.4096666667,35.8736984127,36.0118888889,35.0194444445,15.2463888889,18.2623333334,23.714,26.3074444444,20.5656666667,37.127,12.9517777778
656.04,15.1434444445,35.7385079365,35.8504444444,34.8603333333,15.0328888889,18.0903333333,23.4374444445,26.1142222222,20.3516666667,37.0175555556,12.8121111111
656.37,15.0846666667,35.6495555556,35.953,34.8315555556,15.0212222222,18.0593333333,23.4634444444,26.177,20.3688888889,37.157,12.7956666666
656.69,15.162,35.739015873,36.0141111111,34.946,15.1604444444,18.1657777778,23.5303333333,26.39,20.4854444444,37.3037777778,12.9438888889
657.02,15.0946666667,35.8060079365,35.9393333333,34.9995555556,15.0704444445,18.006,23.4758888889,26.386,20.4541111111,37.2151111111,12.8503333333
657.35,14.9808888889,35.6071825397,35.7,34.8593333333,14.9496666667,17.9193333333,23.3816666667,26.2253333333,20.3258888889,37.0792222222,12.7342222222
657.68,14.8726666667,35.5533095238,35.6382222222,34.8847777778,14.8395555556,17.8164444444,23.3591111111,26.2186666667,20.2468888889,37.1156666667,12.6393333334
658.01,14.8825555556,35.5554761905,35.5951111111,34.7954444444,14.8573888889,17.8233333333,23.3606666667,26.2696666667,20.2781111111,37.1286666667,12.6748888889
658.34,15.1043333333,35.7453253968,35.8081111111,35.0255555556,15.0073888889,18.0602222222,23.6426666667,26.4896666666,20.4737777778,37.2541111111,12.7837777778
658.66,14.9886666667,35.689031746,35.7126666667,34.9551111111,14.9175555555,17.9967777778,23.6003333333,26.4176666666,20.3665555556,37.1243333333,12.7064444444
658.99,14.8928888889,35.651547619,35.5788888889,34.8756666667,14.8745,17.8957777778,23.5196666667,26.2846666667,20.2894444444,37.1211111111,12.5883333333
659.32,15.0101111111,35.7770396825,35.8038888889,35.0084444445,14.9215555556,17.9883333333,23.6154444445,26.4138888889,20.4293333334,37.249,12.6488888889
