wavelength,Back_SicLuvm,Belly_SicLuvm,Breast_SicLuvm,Crissum_SicLuvm,Crown_SicLuvm,DorTail_SicLuvm,Patch10_SicLuvm,Rump_SicLuvm,Throat_SicLuvm,WingTip_SicLuvm
808.05,23.6595333333,66.4322,43.5372,52.681,22.0591,21.4014,17.8084666667,25.7493333333,57.6451333333,21.5851
808.35,24.2601333334,66.5743333333,44.2499333333,52.4218666667,22.3452333333,21.5976333333,17.5424,26.0932,57.8904,21.6692333333
808.66,23.6136666667,67.2708,44.3363333333,52.5672666667,21.2836666667,20.9060666667,16.0085333333,25.2967333333,58.2954666667,20.7065666667
808.97,22.8464666667,64.8475333333,44.2374666667,51.1075333333,20.6848666667,20.5885666667,15.6555333334,23.9272666667,57.1534666667,20.6633333333
809.27,23.8580666667,65.8580666667,45.7378,51.7156,21.4699333333,21.4754,16.3935333333,24.5464,57.7268666667,21.3006666667
809.58,23.6042666667,65.3288,46.4455333333,51.2436666667,21.2990666667,22.0067,17.4902666667,24.9087333333,57.9878666667,22.3439666667
809.88,24.306,64.6448,46.9507333333,50.6449333333,21.4863,22.5463666667,18.5901333333,25.4644,57.8140666667,22.2567
810.19,24.0066666667,64.5805333333,47.0973333333,50.4083333333,21.2308,21.6665,17.6932666667,25.1104,56.8984,21.2748
810.49,23.3333333333,63.9689333333,46.6668,50.2897333333,20.3122,20.9478333333,17.0458,24.0692,56.5328666667,19.5261333333
810.80,24.7778,64.8667333333,47.4666,51.4888,21.3389333333,22.7665333333,18.6221333333,25.5999333333,57.4223333333,20.2777666667
811.10,25.9608,64.7844,48.0896,52.6722666667,22.1177333333,23.4118333333,19.9664,27.395,58.084,21.2885333333
811.41,25.5480666667,64.8926666667,47.6612666667,52.8588666667,22.3220666667,22.5141333333,19.3107333333,27.096,58.0338,21.3954666667
811.71,24.4366,64.6002,46.4097333333,52.8314,20.8054666667,21.0801333333,18.7622,26.3863333333,57.3030666667,19.5857
812.02,25.2988666667,63.5748,46.8046,53.0803333333,21.5288,22.0517333333,19.1955333333,26.6323333333,56.8160666667,19.3909666667
812.32,24.7106,63.2176666667,45.5324,52.6156666667,20.6771333333,20.8856,17.6851333333,26.0300666667,56.146,17.3495666667
812.63,22.008,60.6187333333,43.2924666667,50.6714,18.7741,18.2429333333,15.3882,24.0513333333,54.6643333333,15.8028333333
812.93,21.3428666667,60.5876,42.3741333333,50.3955333333,18.1235333333,17.1343666667,13.9808666667,23.1774666666,54.7842,13.9806333333
813.24,20.1604,60.284,41.0864666667,51.1727333333,16.8211,15.932,11.9998666667,21.7777333333,53.9753333333,13.0060666667
813.54,20.8944666667,58.8193333333,40.1072,50.4234666667,16.9112333333,16.4281,13.0351333333,22.1705333333,53.0232666667,13.5242666667
813.85,22.3461333333,57.9559333333,39.6282666667,50.7664,17.9616666667,16.9281,13.8210666667,22.7757333333,52.5784,14.8373
814.15,21.0375333334,57.0781333333,37.8412666667,49.9103333333,16.7917666667,15.7960333333,11.3416666667,21.0376,51.8067333333,14.3052666667
814.46,19.0914,55.0912666667,35.8819333333,47.0914666667,14.9793666666,14.4955333333,8.68433333333,17.8526666667,50.3951333333,12.4010666667
814.76,17.1767333333,53.2338666667,35.485,45.9578,12.3757,13.0535333333,5.38546666667,14.7885333333,49.6144666667,10.255
815.07,17.4053333333,53.7306,35.8038,46.2694,13.1347666667,13.743,5.45013333334,14.6742,50.3413333333,11.2168
815.37,16.9901333333,54.3408666667,35.3732,46.5796,12.6429333333,12.9478666667,5.55953333333,14.3905333333,50.7214666667,11.9714
815.68,17.5108,53.8509333333,35.0092,46.8022,13.1855,13.2594666667,6.5434,14.3685333333,50.8317333333,12.6495666667
815.98,18.1773333333,54.1528666667,35.5839333333,46.7645333333,12.8868,13.6148,7.24166666667,14.581,50.8378,11.8470666667
816.29,19.9529333333,54.6996,37.1967333333,47.2084666667,14.7939333333,15.1062,9.09319999999,16.6431333333,50.6242,13.8693
816.59,20.7149333333,55.8248666667,38.8695333333,47.9584,16.1130666667,16.4822,10.7266666667,18.6620666667,52.1337333333,15.1786666667
816.89,18.0448,54.7466666666,37.3498666667,47.2556,13.7278333333,15.0118666667,8.93973333335,17.4086666667,51.4604,12.8563666667
817.20,16.7693333333,55.7773333333,38.3302666667,47.6832,12.8372333333,14.5008666667,8.25146666667,17.0114,52.3412,12.4682666667
817.50,16.4532,55.8598666667,38.5883333333,47.2242,12.6631,13.2857333333,8.52899999999,17.0818,52.3250666666,11.5302
817.81,16.0312,57.0743333333,38.7650666667,48.8848666667,12.4461333333,12.6499333333,8.26153333333,17.9736,52.9616,11.7626666667
818.11,17.3378666667,57.3377333333,39.0571333333,48.863,14.1541666667,14.1263333333,10.9152,20.1554,53.0894,13.7104333333
818.41,18.0429333333,58.8171333333,40.3979333333,50.3334,14.9084666667,15.3816666667,12.1827333334,21.4301333333,54.2689333333,14.2257666667
818.72,17.1386666667,57.4530666667,39.0664666667,49.3150666666,14.4241,14.4088666667,11.6894666667,20.5175333333,53.2622666666,12.8666
819.02,16.952,58.4324666667,39.671,49.8886666667,14.7122,14.7171333333,11.6496666667,21.2675333333,54.4364666667,12.5640333333
819.33,19.1842666667,60.6842666667,41.5702666667,52.0877333333,18.0482666667,17.7412666667,13.8947333333,24.0350666667,56.9209333333,16.0526333333
819.63,19.931,61.8104,42.2632,53.5098,18.8263,18.899,14.7527333334,24.4572666667,58.2432666667,17.6066
819.93,20.5152,60.7600666667,41.6400666667,52.994,19.6702333333,18.8973,15.3628666667,24.4674666667,56.9462666667,17.9517
820.24,23.4697333333,62.7284666667,43.8403333333,54.4348,22.4815333333,21.2688,17.6989333333,26.3011333333,58.1878666667,20.3527666667
820.54,23.8476666667,62.2604666667,43.4412,53.8751333333,22.8191,21.4201,18.0786,26.506,57.5111333333,20.2389666667
820.85,24.5422666667,62.6396,43.7553333333,54.3526,23.2887666667,22.1368333333,18.5587333333,26.8955333333,57.9471333333,20.6081666667
821.15,25.3026,63.2626,44.5468666667,54.8969333333,24.2241333333,22.8371333333,19.5176666667,27.5206,58.3288,21.3703
821.45,25.7882666667,64.1560666667,44.9694,55.5700666667,24.7554,23.3481333333,19.9294,27.9111333333,58.8450666667,21.663
821.76,25.4108,63.4942,44.5013333333,55.0181333333,24.4441,22.9846333333,19.6246666667,27.4934,58.3662666667,21.3557666667
822.06,25.5476,64.0208666667,45.0176666667,55.3948666667,24.6958666667,23.2686666667,19.9092666666,27.7562,58.668,21.6263333333
822.36,25.5738,64.1895333333,45.2117333333,55.4056,24.7863,23.4266,20.0492666667,27.8795333333,58.545,21.8439333333
822.67,25.3938666667,64.0028,44.888,55.1907333333,24.5346333333,23.238,19.8093333333,27.5414,58.2007333333,21.6014666667
822.97,25.5853333333,63.9962,44.9562666667,55.2142666667,24.7177666667,23.3692666667,19.9691333333,27.6883333333,58.2876,21.5851
823.27,25.8014666667,64.5574666667,45.4374666667,55.4867333333,24.9478666667,23.6385333333,20.2336,27.9276,58.7137333333,21.8903333333
823.58,25.3828,64.4268,45.2042,55.3618,24.6833666667,23.3048333333,19.8502666667,27.7744666667,58.6434,21.5745666667
823.88,25.5342666667,64.6333333333,45.3654,55.4814666667,24.8076,23.5463666667,19.9836,27.8975333333,58.8112,21.7749333333
824.18,25.8933333333,65.0065333334,45.8632,55.9135333333,25.2450666667,23.9499333333,20.518,28.2916666667,59.1029333333,22.3767
824.49,25.3256,64.7468666667,45.3924,55.5146666667,24.6785666667,23.5907666667,19.758,27.6794666667,58.8229333333,21.8656
824.79,24.2794666667,63.8832,44.682,54.6359333333,23.745,22.6543666667,18.9524,26.8785333333,57.9538666667,21.0676666667
825.09,24.3964,64.108,44.7114,54.4938,23.7425,22.6945666667,18.9806,26.9148,57.6560666667,21.1334333333
825.39,24.509,63.7419333333,44.4803333333,54.0001333334,23.8512333333,22.914,18.9856,27.1110666667,57.2724666667,21.4051666667
825.70,24.6758666667,63.1783333333,44.1716666667,53.7628,23.9702,22.8946,18.9057333333,27.0812,57.1801333333,21.5927666667
826.00,24.4133333333,63.0186666667,44.021,53.6248,23.3915,22.4767333333,18.6674666667,26.8453333333,57.3658666667,21.2081666667
826.30,23.8196,62.298,43.1842,52.8118,22.9685666667,21.8273,18.0195333333,26.1138666667,56.5412666667,20.8763666667
826.61,23.8218666667,61.7506666667,42.5753333333,52.4305333333,22.9934333333,21.8874,17.8350666667,25.9047333333,56.1743333333,20.7208
826.91,23.9898,61.5402666667,42.4182,52.4164,23.0296,21.7950333333,18.2754666667,25.9181333333,55.9944,20.9718333333
827.21,23.9378666667,61.774,42.49,52.5976666667,23.1423,21.776,18.3372666667,26.0064,56.3126666667,21.1892
827.51,23.2088666667,61.6248666667,41.8697333333,52.2758,22.6842666667,21.4451,17.8242,25.6706,56.2522666667,20.5408666667
827.82,23.9916,62.088,42.5954,52.9142,23.2704666666,22.0083,18.6624666667,26.6204,57.2118,21.1655333333
828.12,24.9946666667,63.0686,43.6376,53.8018,24.4736333333,23.1560666667,19.6234666667,27.7698,58.3847333333,22.1996666667
828.42,25.1415333333,63.2654,44.1216,54.4843333333,24.6854333333,23.2912,19.6584666667,28.1965333333,59.1673333333,22.5003666667
828.72,25.428,63.7716,44.3680666667,55.2904666666,24.5872,23.3051333333,19.7296666667,28.2415333333,60.0357333333,22.3928666667
829.02,24.8310666667,63.57,43.8344,55.0337333333,23.9528,22.8688333333,19.1160666667,27.6464,59.9774,21.5035
829.33,24.0417333333,62.7726,43.1547333333,54.3375333333,23.9679,22.2859666667,18.4596,27.3074666667,58.9525333333,20.8624666667
829.63,24.5882,63.5106666667,43.9,55.1894,24.4142333333,22.9058333333,19.1172,28.1682666667,59.6039333333,21.2548
829.93,24.2366,64.0447333333,44.1246666667,55.7393333333,23.8729333333,22.7058333333,18.3852,28.4812,60.1918666667,20.3558333333
830.23,24.9290666667,65.6029333333,45.2748,57.0832,25.0177,24.1402333333,18.8386,29.5834,61.9593333333,20.7979
830.54,24.7422666667,66.4015333333,45.7436666667,57.4766666667,25.1153,24.2513,18.8219333333,30.0442,62.4250666667,19.9461666667
830.84,24.5299333333,65.8757333333,46.1839333333,57.1031333333,25.1361,23.9393333333,18.2124666667,29.7276,61.9004,19.7072333333
831.14,25.2563333333,65.5402,46.5752666667,57.1080666667,26.6413,25.0735666667,19.6043333334,30.8677333334,61.0756,21.1668666667
831.44,25.4644666667,64.8784,46.2692666667,56.8109333333,26.3786333333,24.7938333333,19.9504,30.6507333333,60.4968,20.5465
831.74,24.5466666667,64.6906,45.5060666667,56.0958,25.6450666667,24.3645,19.0884666667,29.295,59.3094,19.5346666667
832.04,24.0878666667,64.8833333333,45.4962,56.2413333333,25.4777666667,23.3471,18.4179333333,28.8613333333,59.4146,19.6937
832.35,23.9725333333,64.9247333333,45.131,55.9414,24.9978666667,22.9902333333,18.4813333333,28.3226,58.7644666667,19.9483666667
832.65,25.0241333333,65.6811333333,45.9214666667,56.5786,25.3806,23.5257333333,19.4710666667,29.0063333333,59.6554,20.9856333333
832.95,23.9744666667,65.0918666667,45.1742666667,55.5380666666,24.222,22.8159,18.6651333333,28.1289333333,59.2350666667,20.1687333333
833.25,23.0137333333,63.9901333333,44.3976666667,54.8226666667,23.5511,21.8966333333,18.3210666667,27.2427333334,58.7214666667,19.3853666667
833.55,22.2580666667,63.148,43.5323333333,53.9399333333,22.0863333333,20.883,16.9868,25.7027333333,57.9440666667,18.4698
833.85,22.5359333333,62.8822666667,43.9475333333,54.3789333333,22.1829666667,20.6699666667,16.6142666667,25.5687333333,58.3332,18.7223333333
834.16,22.6912666667,63.085,43.8720666667,54.6691333333,22.2652333333,20.8198333333,16.715,25.3952,58.1542666667,18.8250666667
834.46,21.8485333333,62.727,43.1400666667,54.192,20.8061666667,19.6590666667,15.3786666667,24.0904666667,57.509,17.5123
834.76,21.1257333333,61.8739333333,42.2715333333,53.6566666667,19.5280666667,18.5271333333,14.0210666667,23.0805333333,57.0003333333,16.4070666667
835.06,20.2696,61.3475333333,41.5249333333,53.2269333333,18.3192333333,17.0141333333,13.2552666667,22.1986,57.0425333333,15.3118
835.36,21.3042,60.6812,42.0797333333,52.8550666667,19.1667,18.5217333333,14.6883333333,23.2753333333,56.6016,15.7391
835.66,22.4326,60.6613333333,42.9645333333,53.5919333333,20.0113666667,19.2398666667,16.0092,24.4850666667,57.4307333333,17.024
835.96,22.0116666667,60.0830666667,42.4772666667,53.3664666667,19.0981666667,18.4205333333,15.2535333333,23.6326,57.0324,16.5586
836.26,22.5034666667,60.2842666667,42.7420666667,54.2962,19.3992333333,18.4732333333,15.3506,23.6680666667,57.3864666667,16.7951666667
836.57,23.9776666667,61.3088666667,43.5414,55.2917333333,20.0152333334,19.6602,15.9512,24.282,58.4474666667,18.6096333333
836.87,24.7019333334,61.9420666667,43.7479333333,55.7637333333,20.653,19.9488,17.6148666667,25.5196666667,59.4323333333,19.0006333333
837.17,24.562,61.1314,42.6764666666,55.3162666667,19.8417,20.0062,17.9561333333,25.1216,57.9562,19.2519
837.47,24.6452,60.6828,42.5168666667,54.2300666667,18.9893666667,19.2503,18.2328666667,25.1405333333,58.6614,18.9290666667
837.77,24.0543333333,59.9714,41.0992,52.9193333334,17.9586333333,17.7514666667,17.5304,24.0257333333,58.4296666667,18.0371666667
838.07,23.49,60.6264,40.9546,52.1403333333,18.5011666667,18.2102333333,17.9270666667,23.9076666667,58.0463333333,19.7091333333
838.37,25.4371333333,61.4518666667,41.5409333333,53.1258,21.1111,20.6518333333,19.8813333333,25.911,58.4444,22.3037333333
838.67,23.2722,61.5748666667,39.2200666667,52.4772,20.4281666667,19.5031333333,18.6392,24.4037333333,58.0888666667,21.6973333333
838.97,21.8316666667,63.2014,38.3334666667,52.5742,19.9999333333,18.3747,17.6402666667,23.2014,58.9273333333,19.5708333333
839.27,22.1666666667,63.8166666667,38.55,53.3166666667,19.8166666667,18.3416666667,17.65,23.5333333333,59.0,17.9583333333
839.57,21.2712666667,63.4556666667,38.1254,52.3717333333,19.0218,17.5956666667,16.4138,22.7546,58.6472666667,17.3674
839.87,20.3309333334,62.4586,38.5973333333,50.7960666667,18.7155666667,16.9583333333,15.6817333333,22.3168666667,56.8321333333,16.0835666667
840.17,17.4264,58.8837333333,36.6046666667,48.0774666667,16.1318666667,14.0387666667,12.1861333333,19.9536666667,53.2248,14.3644333333
840.47,16.0488666667,58.748,33.9673333333,46.7806,14.1788,11.9594,10.1951333333,18.2113333333,53.7723333333,12.4146666667
840.77,15.7876666667,58.7727333333,34.063,47.4461333333,13.723,10.8623666667,8.34166666667,17.6617333333,53.6152666667,11.5007666667
841.07,15.6852666667,58.3248666667,34.3653333333,47.6988,13.6972333333,11.7258666667,8.10486666667,18.1218,53.0117333333,11.6835333333
841.37,15.6102,58.7614666667,34.3532666667,48.8524666667,12.5226333333,10.8833666667,6.55719999999,17.6502,54.0800666667,9.30773333333
841.67,17.8482666667,60.3842,36.5418,49.7406,13.5734666667,12.0267666667,6.99333333333,19.1354666667,55.7349333333,10.6050666667
841.97,15.9538,57.8196,34.2556,47.1489333333,8.79456666666,7.5367,1.6562,15.9119333334,53.5848666667,7.652
842.27,13.1215333333,53.926,31.4286,44.1693333333,5.23816666667,6.55026666667,-1.2488,13.1004666667,49.312,6.9417
842.57,12.9512,52.1656,31.2525333333,42.5266666667,6.6029,8.68366666667,-0.212333333333,13.588,48.6199333333,8.8536
842.87,12.082,49.852,30.8304,41.0921333333,5.67683333333,8.06606666667,-0.0455333333334,14.2206,48.0318666667,9.1582
843.17,9.51639999999,48.7278,27.8116,39.4910666667,1.3867,4.51646666667,-3.12979999999,12.5698666667,46.3359333333,6.6411
843.47,13.3333333333,52.3058,30.7772666666,42.7142,3.62323333334,7.91826666667,0.4216,15.6522,49.2226,10.5929
843.77,13.7348666667,52.905,34.4310666667,42.0885333333,5.38143333333,11.4056666667,2.49,17.6172,48.7548666666,13.5476333333
844.07,14.8696666667,52.3436666667,34.9478666667,41.0938,7.12246666667,13.9712666667,6.19786666667,20.1041333333,47.3437333333,17.8255333333
844.37,14.72,52.6133333334,35.28,40.5866666667,7.69333333334,14.32,8.42666666666,20.72,47.7066666667,18.6133333333
844.67,19.0196,54.0931333333,39.2402,41.5441333333,12.8185666667,18.3823333333,13.6765333333,22.7205333333,48.8235333333,24.6448
844.97,18.4008,54.9816666667,41.2543333333,41.7218,13.6161,19.5447,15.3996,23.7636,49.7416,26.1006
845.27,17.9524,54.9047333333,42.8570666667,40.4524666667,15.3095333333,20.6426333333,17.4284666667,25.1428666667,50.143,26.3453
845.57,21.0864,58.5926666667,48.5679333333,43.7778,18.5186,21.8518333333,19.5061333333,29.4567333333,54.7407333334,28.9629666667
845.87,21.0335333333,59.3280666667,48.3720666667,42.8940666667,16.7959666667,19.9742,18.7338666667,29.6124666667,54.2118666667,27.5194666667
846.17,21.801,61.8816666667,47.7150666667,43.4409333333,16.1157333333,19.8522333333,17.3924666667,29.1129333333,53.2258666667,26.5053666667
846.47,24.3466666667,63.0933333333,49.6533333333,45.8933333333,19.2,22.6933333333,20.32,31.3333333333,54.48,28.88
846.77,24.1024666667,62.7529333333,50.1485333333,45.8568,20.3778666667,24.2917,21.8623333333,32.6586,56.3023333333,28.3129333333
847.07,24.7915333333,61.0416666667,49.5573333333,47.1092666667,20.7942,24.1145333333,21.7968,32.9688,55.9895333333,27.7605666667
847.37,22.3066666667,61.0406,48.4389333333,47.7636666667,19.6906,21.2096333333,20.1125333333,29.9859333333,56.2025333333,23.6566666667
847.67,23.1357333333,61.6384666667,48.3899333333,46.6382,20.6074666667,20.7768333333,20.0283333333,29.8304666667,56.5819333333,22.3587
847.97,20.744,59.7915333333,45.7143333333,46.7857333334,17.3660666667,20.104,18.5418,30.0298,55.0000666667,20.1489
848.26,18.0494,54.3232,41.6886,43.5224666667,14.3377,16.0553666667,15.2546666667,27.4526,50.5386,15.5750333333
848.56,20.8013333334,56.4742666667,42.4038,48.2692,15.0480666667,17.2756666667,17.0191333333,27.9806,53.0126666667,15.9135666667
848.86,14.6167333333,53.3332,36.8272666667,44.5632666667,9.21573333333,13.2798,11.23,21.0338666667,47.8432,7.469
849.16,11.8682,51.2089333333,34.7986,43.5896666667,7.87553333333,11.5017666667,7.47240000001,16.3368666667,47.0695333333,5.18323333333
849.46,13.369,50.0179333333,37.4332,46.7022666667,10.1784,12.7986,9.48299999999,17.2192666667,49.9108666667,4.4919
849.76,11.3152666667,47.2072,35.5314666667,44.973,6.81089999999,8.93686666667,6.41433333334,13.2972666666,48.3601333333,2.72063333333
850.06,6.51853333333,43.0372,31.1110666667,40.7776,1.62970000001,3.5371,-1.7038,5.40733333334,42.3332,-0.6482
850.36,1.73406666667,37.4567333333,25.0482,34.605,-4.58569999999,-4.35473333332,-8.78613333333,-0.42386666666,37.2254666667,-7.20626666666
850.65,11.2953333333,42.7288,32.7116,40.4144,4.2142,5.35403333334,0.414533333313,9.49919999999,44.1451333333,2.0205
850.95,10.6061333334,41.414,31.2458,41.2458666667,3.82153333333,7.97986666667,-3.43426666667,8.88893333332,43.3332,3.55216666667
851.25,10.8247333333,42.4054666667,32.268,41.2715333333,4.96576666667,7.09623333333,-3.78000000001,9.20973333333,44.0206666667,3.2989
851.55,7.99233333333,42.8849333333,31.4618666667,42.6900666667,1.83233333334,3.85949999999,-9.51246666666,3.82073333332,45.3022666667,-1.65686666667
851.85,7.68373333332,43.8418,31.7136,41.2053333333,2.35396666667,4.12419999999,-10.0941333333,4.70813333333,44.8210666667,-1.52526666667
852.15,11.624,44.5811333333,33.5383333333,39.8289333333,6.59826666666,6.10256666667,-5.1966,9.43586666665,45.8118666667,2.30766666666
852.45,14.3349333333,47.9792666667,37.5129333333,43.0052666667,9.58536666667,8.8084,-1.27826666667,13.4024666667,50.7772666667,6.5803
852.74,17.6912,50.8618,40.2277333333,44.1951333333,13.2845666667,12.3740333333,4.06500000001,17.0405333333,51.7723333333,11.3168666667
853.04,22.8292666667,54.4063333334,43.8698,49.0407333333,19.1706666667,16.9430333333,10.6016,22.1138,57.1058,17.1545
853.34,27.1377333333,61.8839333333,50.0362666667,55.5073333333,21.5942333333,19.9637333333,15.6522,28.913,63.9855333333,19.0035333333
