wavelength,Back_SteDiaf,Belly_SteDiaf,Breast_SteDiaf,Crissum_SteDiaf,Crown_SteDiaf,DorTail_SteDiaf,Patch10_SteDiaf,Patch11_SteDiaf,Patch12_SteDiaf,Rump_SteDiaf,Throat_SteDiaf,WingTip_SteDiaf
760.69,13.2998666667,14.3,12.0991333333,11.8802,31.5699333333,12.0290666667,14.5037333334,28.8158,3.68146666667,13.9564666667,10.9804666667,16.4614
761.01,13.2152,14.3273333333,11.8201333333,11.7700666667,31.2596666667,11.8555333333,14.3304,28.469,3.74046666667,13.7138666667,11.0294,16.3391333333
761.32,13.6688,14.8060666667,12.2302666667,12.1592666667,31.4741333333,12.3638666667,14.9253333333,28.5913333333,4.27866666667,14.0781333334,11.5452,16.7959333333
761.63,13.8379333333,14.9517333333,12.5282,12.3104,31.6818,12.5283333333,15.0538,28.8943333333,4.29286666667,14.075,11.7920666667,16.9618
761.94,13.6235333333,14.7079333333,12.2965333333,11.9694666667,31.2017333333,12.3017333333,14.7712,28.7008,4.13146666667,13.8294,11.5446,16.4913333333
762.26,13.3284,14.4901333333,12.0151333334,11.5613333333,30.7322666667,11.9446,14.5204,28.4334666667,3.83633333333,13.4896,11.3396666667,16.3806
762.57,13.3766,14.4394,12.0182,11.6624666667,30.6888,11.7754,14.6196666667,28.3615333333,4.10386666667,13.5400666667,11.4773333333,16.4444
762.88,13.4178,14.6631333334,12.128,11.781,30.9343333333,11.8044666667,14.6348666667,28.6316666667,4.1576,13.5584,11.6331333333,16.5365333333
763.20,13.3033333333,14.4478,11.8778666667,11.7628,30.7657333333,11.6502,14.5146666667,28.5135333333,4.0,13.3977333333,11.3989333333,16.3937333333
763.51,14.5461333334,15.6153333333,13.0688666667,13.0666,31.8493333333,12.9141333333,15.575,29.4170666667,5.33733333333,14.535,12.7549333333,17.5364
763.82,14.8414,15.9037333333,13.4618666667,13.3888666667,31.9982,13.3333333333,15.9281333333,29.6119333333,5.65533333333,14.7615333333,13.2025333333,17.6824666667
764.14,14.8717333333,16.0039333333,13.6198666667,13.5508,31.9680666667,13.3178666667,15.8531333334,29.5082,5.6588,14.6366,13.2756,17.5225333333
764.45,14.9774666667,16.0893333333,13.852,13.5937333333,32.1580666667,13.4758666667,15.9872666667,29.9568666667,5.899,14.8709333333,13.3287333333,17.7876
764.76,14.9879333333,16.1986,13.8259333333,13.6260666667,32.3062666667,13.3892,15.901,30.0637333333,5.8882,14.7925333333,13.3543333333,17.9621333333
765.07,14.9284,16.0881333333,13.7038666667,13.5185333333,32.1327333333,13.4126666667,15.7992,29.9819333333,5.86313333333,14.6853333333,13.2996666667,18.0585333333
765.39,15.2248,16.4840666667,14.1418666667,13.9,32.749,13.7665333333,16.1315333333,30.5327333333,6.153,15.0056666667,13.7211333333,18.5442666667
765.70,15.6478,16.6986,14.3549333333,14.0915333333,32.9557333333,14.1047333333,16.3260666667,30.8672666667,6.24373333333,15.2487333333,13.8892,18.888
766.01,16.1417333333,17.3575333334,14.7826,14.6165333333,33.4825333333,14.6053333333,16.8706,31.3999333333,6.54566666667,15.683,14.4448,19.6312666667
766.32,16.2725333333,17.389,14.822,14.7282,33.5091333333,14.7720666667,17.1516,31.3582666666,6.67253333333,16.0118,14.6287333334,19.959
766.64,16.5902,17.8939333333,15.1852666667,14.8515333333,33.7434666667,14.9984,17.6156,31.6866,6.8382,16.4584666667,14.8792,20.4224666667
766.95,16.681,17.9348,15.2364,14.7431333333,33.5624,15.0866666666,17.8456,32.0223333333,6.95306666667,16.4932666667,14.7717333333,20.6206
767.26,16.0483333333,17.4291333333,14.3120666667,13.9465333333,33.2228,14.3655333333,17.2180666667,31.6307333333,6.28113333333,15.8169333333,14.0506666667,20.0033333333
767.57,16.2282666667,17.7418,14.3737333333,13.8901333333,33.5282,14.4190666667,17.5086666667,32.1294,6.30826666667,16.4718,14.4606666667,20.3167333333
767.88,16.5336,18.1374,14.5396666667,14.3196666667,33.6848,14.8094666667,18.0202,32.2158,6.42893333333,16.7855333333,14.8448,20.6564666666
768.20,15.2799333333,16.8224666667,13.1518,12.8438,32.3915333333,13.5298666667,16.7038,31.1938666667,4.68306666667,15.458,13.4074666667,19.2324
768.51,15.1314666667,16.8415333333,12.8991333333,12.6570666667,32.5764,13.0298,16.8415333333,31.1968666667,4.4266,15.5812,13.1987333333,19.0624666667
768.82,15.7380666667,17.4921333333,13.2420666667,12.9324666667,33.1388,13.3135333333,17.4087333333,31.5675333333,4.56746666667,15.9563333334,13.6745333333,19.6944666667
769.13,15.4848666667,17.7262666667,13.1907333333,13.0318,33.366,13.0032666667,17.498,31.7237333334,4.6984,15.8556666667,13.7938,19.7106666667
769.44,15.1279333333,17.2327333333,12.9391333333,12.5660666667,33.1948666667,12.7546666667,17.1698,31.4213333333,4.18866666667,15.5932666667,13.3710666667,19.4968
769.76,14.9045333333,16.9748666667,12.8124666667,12.2526,33.2074666667,12.3654,16.9054,31.4324,3.95406666667,15.2604666667,13.1902666667,19.0190666667
770.07,15.6786,17.8217333333,13.6933333333,13.0610666667,33.9042666667,13.0259333333,17.4483333333,31.9236,4.97133333333,16.0826,14.2995333333,19.8200666667
770.38,15.4811333333,17.8703333333,13.5482,12.5727333333,33.8435333333,12.7068666667,17.2124666667,31.5256,4.76073333333,15.6778666667,14.3310666667,19.745
770.69,16.0082666666,18.6693333333,14.2492666667,12.8136666667,34.2128666667,13.1740666667,17.6304666667,31.7521333333,5.1994,16.2678666667,14.8964,20.9934
771.00,15.9556666667,18.5641333333,14.0905333333,12.9362,34.3028,13.3287333333,17.4930666667,31.1958666667,5.3924,16.0018,14.5474666667,20.9371333333
771.32,15.2983333333,17.9822,13.2806,11.8236666667,33.8556666666,12.3316,16.8129333333,30.5632666666,4.32313333333,14.819,13.7694666667,20.2731333333
771.63,16.7874,19.7004666666,15.0918,13.5604,35.3043333333,13.8069333333,18.7634666667,32.1014,6.2028,16.3961333333,15.5700666667,21.9566
771.94,17.4222,20.3766,15.7084,14.3858666667,35.9981333333,14.5981333333,19.3288666667,32.643,6.85506666667,16.6644,16.872,22.8868
772.25,17.0321333333,20.0734666667,15.3152,14.079,35.4182,14.5842666667,19.0728666667,32.2492666667,6.7696,16.4533333333,16.6887333333,22.7424
772.56,17.421,20.3648,15.7299333333,14.4478,35.6311333333,14.9656666667,19.4133333333,32.2632666667,7.1894,17.0069333333,17.2829333333,22.8254
772.87,17.7644666667,20.6686666667,15.6835333333,14.6706666667,35.7634,14.8751333334,19.2614666667,32.3852,7.28546666667,16.9260666667,17.4500666667,22.9042666667
773.18,18.7516,21.7428,16.3795333333,15.4457333333,36.4195333333,15.7304,20.2197333333,33.0886666667,8.15486666667,17.6729333333,18.2571333333,23.6653333333
773.50,18.6708,21.566,15.992,15.5791333333,36.415,15.6848,20.2014,32.8952666667,7.92539999999,17.5931333333,18.1924,23.4341333333
773.81,18.7141333333,21.2556,16.1522666667,15.7187333333,36.1572,15.5774666667,20.1714,32.7736,7.45846666667,17.6652666667,17.9172666667,22.8492
774.12,18.073,20.4628,15.4063333333,15.205,35.658,14.717,19.4465333334,32.1558666667,6.6214,17.1220666666,17.3232666667,21.6602666667
774.43,18.1681333333,20.5005333333,15.3509333333,14.907,35.9442666667,14.2774,19.6336666667,32.6162,6.4138,17.0432666667,17.2446,21.7904666667
774.74,19.0469333333,21.3405333333,15.8716,15.9836,36.3659333333,15.2294,20.2854666667,33.0478666667,7.686,18.0887333333,18.0122666667,22.3343333333
775.05,18.6636666667,20.9399333333,15.3253333333,15.6300666667,35.7622666667,14.6138,19.6596,32.5201333333,7.4696,17.6880666667,17.6779333333,21.6108
775.36,17.6611333333,20.0977333333,14.4128,14.4126666667,34.7058666667,13.4825333333,18.6634,31.7244,6.47126666667,17.065,16.2836666667,20.3648666667
775.67,18.4322,20.8269333333,15.3324,15.5302,35.9208,14.0587333333,19.3606666667,32.3591333333,7.28560000001,18.1382,17.3261333333,20.8218666667
775.98,17.9082666667,20.1883333333,15.1400666667,15.0534,35.4911333333,13.7048,19.1399333333,31.9846666667,6.77866666667,17.8016666667,16.6005333333,20.6360666667
776.30,17.6992666667,19.4158,14.6758666667,14.6758666667,35.1422666667,13.3897333333,19.1186,31.8779333333,6.6308,17.5863333333,16.1363333333,20.1332
776.61,18.0361333333,19.4389333333,15.3378666667,15.2512,35.3022666667,13.9149333333,19.2145333333,31.7930666667,7.16653333334,18.0412666667,16.5773333333,20.5815333333
776.92,17.5953333334,18.8385333333,14.7658,14.239,34.4179333333,13.0468666667,18.5418,31.4044666667,6.64106666667,17.0682666667,15.8966666667,20.0562666667
777.23,17.6582,19.0291333333,14.491,14.0966,34.7197333333,13.2399333333,18.7436,31.2461333333,6.91073333333,17.2793333333,15.9916,20.3791333333
777.54,17.5294666667,18.8460666667,14.5711333333,14.0257333333,34.7914666667,13.2861333333,18.4631333333,31.5341333333,6.85546666667,17.3301333333,15.8824666667,20.2201333333
777.85,17.5842666667,18.8595333333,14.6447333333,14.1315333333,34.2560666667,13.3956,18.3307333333,31.0160666667,6.72366666667,17.2524666667,15.8942666667,19.8392666667
778.16,16.5145333333,17.3544,13.9632666667,12.9712666667,33.8373333333,12.1364666667,17.2598666667,30.1890666667,5.35433333333,16.1575333333,14.8346666667,18.8818
778.47,16.8413333333,17.7989333333,14.2802666667,13.3332,34.1904666667,12.7672666667,17.3546,30.5766666667,5.31206666667,16.5925333333,15.0,19.4867333333
778.78,18.0508666667,18.844,15.604,14.7588666667,34.8419333333,13.8828,18.2373333333,31.2285333333,6.73926666666,17.5375333333,15.8371333333,20.6533333333
779.09,16.7719333333,17.3659333333,14.1430666667,12.9388666667,33.0442,12.4133333333,16.8086666667,29.8316666667,4.95266666666,15.9305333333,14.1272,19.1378
779.40,17.3374666667,17.6916,14.1943333333,13.4494,33.5286666667,12.6730666667,16.7775333333,29.9524,5.5996,16.0433333333,14.6276,19.0490666667
779.71,17.3890666667,18.5552666667,14.778,13.5645333333,33.3753333333,13.1756666667,16.9162666667,30.0340666667,5.88913333333,16.3016,15.3402,18.9544666667
780.02,16.4617333333,17.8533333333,13.7324666667,12.3625333333,32.7562,11.85,15.8522,29.7248666667,4.7628,15.2211333333,14.2125333333,18.1768666667
780.33,16.2068,17.8012666666,13.8176,12.6148666667,33.1322,12.2393333333,15.7987333333,29.6163333333,4.48433333333,15.5266,13.9483333333,17.9157333333
780.64,16.192,17.9972,14.3100666667,12.9327333333,33.3057333334,12.3456666667,15.7091333333,30.2114,4.67486666667,15.3416666667,14.1288666667,18.0466666667
780.95,16.6451333333,18.2764,14.3576666667,13.3008666667,33.1977333333,12.5528666667,16.0921333333,29.8481333334,5.4094,15.0948666667,14.4336666667,17.9024666667
781.26,16.5859333334,18.2734666667,14.2467333333,13.3668,33.751,12.7876,15.9788,29.9637333333,5.13506666667,15.1602,14.4582666667,18.0060666667
781.57,17.1927333334,19.236,15.1716,14.3687333333,34.0974666667,13.4829333333,16.5614666667,30.3599333334,6.1684,15.8306,15.3267333333,18.8594666667
781.88,16.8309333333,18.758,14.7424666667,13.9069333333,33.9515333333,12.9433333334,16.3686666667,30.2310666667,6.32693333333,15.8007333333,14.9652,18.4517333333
782.19,16.8884666667,18.4925333333,14.7041333333,13.9304666666,34.2890666667,13.0831333333,16.3935333333,30.0056,6.1036,15.8077333333,15.3641333333,18.2878666667
782.50,17.3343333333,19.1516,15.1964,14.6058,35.0645333333,13.6142,16.7728,30.4957333333,7.1538,15.976,15.7466666667,18.7847333333
782.81,17.2377333333,19.2832,15.6176,14.4522666667,35.2738666667,13.8578,17.0629333333,31.2296,7.0922,16.4277333333,15.8334666667,19.1200666667
783.12,17.5890666667,19.0776666667,15.61,14.6586,35.5049333333,13.7654,16.7484,31.1442666667,7.1978,16.1705333333,15.4931333333,19.276
783.43,18.007,19.4616,15.8188666667,15.2234,35.1948,14.3184666667,17.1362,30.481,7.72633333333,16.7871333333,15.8533333333,19.1924666667
783.74,17.8374666667,19.0600666667,15.744,15.023,34.579,14.0081333333,16.684,30.0691333333,7.6528,16.0438,15.7958,19.1581333333
784.05,17.4342,18.3086666667,15.4302,14.6422,34.0110666667,13.5244666667,16.4727333333,29.3831333333,7.19386666667,15.9918666667,15.2678,18.9284666667
784.36,17.3464,18.3912,15.4646,14.9362666667,34.4968,13.6539333333,16.6636666667,29.6588,7.08806666667,16.7110666667,15.3102,19.3946666667
784.67,16.2990666667,17.5030666667,14.6204,13.7840666667,33.3747333333,12.4495333333,16.0854666667,28.9442,6.4114,15.9015333333,14.3832,18.3571333333
784.98,15.6878666667,16.7447333333,14.0121333333,13.0810666666,32.6187333333,12.1080666667,15.3152666667,28.5885333333,5.33933333333,15.5615333333,13.8018,17.3753333333
785.29,13.9949333333,15.2513333333,13.0208,11.5931333333,31.7646666667,10.8700666667,13.9828,26.9668666667,3.3088,13.7989333333,12.3467333333,15.7047333333
785.60,13.3030666667,14.6654,12.5609333333,11.1436666667,31.2103333333,10.3344666667,13.4732,26.5876666667,3.017,13.3210666667,11.3322666667,15.1643333333
785.91,12.3506666667,13.3696666667,11.8411333333,10.5671333333,30.1304666666,9.63906666666,12.569,26.0296666667,1.8926,12.6903333334,10.4397333333,14.3888666667
786.22,11.3984,12.0253333333,10.5604666667,9.55393333334,28.5894,8.4448,10.9884666667,24.5449333334,0.644866666667,11.2658,9.08366666667,13.3935333334
786.53,10.3440666667,10.7274666667,9.78999999999,8.43846666667,28.0609333333,7.4582,10.1432,23.7564,-0.401866666665,10.8492666667,8.46273333333,12.5357333333
786.84,9.07413333334,9.47153333333,9.23299999999,7.44893333334,27.3326666667,6.68493333333,9.41646666668,23.3852666667,-1.3566,9.7464,7.40613333334,11.7080666667
787.14,9.11526666667,9.63633333335,9.05453333334,7.50300000001,27.7031333334,6.74553333333,9.73940000001,23.5756666667,-1.31506666667,10.1212,7.6182,11.7757333333
787.45,8.0814,8.79180000001,8.33040000001,6.56353333333,27.4135333333,5.64653333333,8.56719999999,23.0660666667,-2.31333333333,9.23493333334,6.97633333333,10.8743333333
787.76,8.40786666667,9.00999999999,8.563,6.32673333333,27.3226,5.802,8.81346666666,23.5360666667,-2.13473333333,9.51699999999,7.06033333334,10.9838
788.07,9.27233333333,9.73006666667,9.67719999999,7.76400000001,28.216,7.20066666667,9.36026666667,24.4013333333,-1.20293333333,10.2876,7.85206666667,11.6548
788.38,10.3574,10.5213333333,10.4804666667,8.45933333335,29.1916666667,8.16633333333,10.3163333333,25.1845333333,0.0644666666674,11.0544666667,8.38906666666,12.4546
788.69,10.8508666667,10.625,10.602,8.58786666667,28.7964,8.54173333333,10.1909333333,25.2778,0.283399999999,11.5972,8.57639999999,12.7951333333
789.00,9.59106666667,9.44979999999,9.41460000001,7.34906666667,27.5552666667,7.66693333334,9.17913333333,24.2071333333,-0.858866666666,10.5442666667,7.62586666666,11.7681333333
789.31,9.72073333334,9.73866666667,9.62566666665,7.29653333333,28.057,7.96780000001,9.58413333333,24.4504,-0.243666666667,11.319,7.88479999999,12.1568
789.62,9.92046666666,10.1465333333,10.0304,7.14273333334,28.9806,8.13193333333,10.1282666667,24.7313333333,-0.152666666669,11.8314666667,8.17466666665,12.0940666667
789.92,9.15880000001,9.56373333335,9.81313333334,6.88473333334,28.243,7.73826666666,9.8754,24.2678666667,-0.971866666667,11.4269333333,7.4642,11.9438666667
790.23,9.65999999999,9.55826666668,9.97793333333,6.92086666666,28.6558666667,7.97573333333,10.0667333333,24.7792,-0.826066666667,12.0114,7.54373333334,12.1384666667
790.54,9.80246666667,9.63666666667,10.3888666667,7.35506666666,28.5276666667,8.36826666667,9.9236,24.7418,-0.414133333333,12.4410666667,7.65466666667,11.8739333333
790.85,10.0418666667,9.80393333333,10.1638666667,7.94593333334,28.4925333333,8.98100000001,9.99693333334,24.9951333334,-0.122000000001,12.5875333333,7.71446666667,11.9576
791.16,9.72573333334,9.40213333333,9.98359999999,8.02119999999,28.3779333334,9.11133333333,9.68626666668,24.4995333333,-0.336800000002,12.2697333333,7.41326666666,11.7674
791.47,8.47006666667,7.86213333333,8.65926666667,6.36266666667,26.9773333333,7.80813333333,8.51746666667,23.0936666667,-1.5062,11.3677333333,6.07900000001,11.0300666667
791.78,7.58833333333,6.97853333333,7.95579999999,5.71733333333,26.334,7.30426666667,7.84479999999,22.5432666667,-2.67506666667,10.7622666667,5.31539999999,10.6582666667
792.08,7.74940000001,6.65946666666,8.02546666667,5.81039999999,26.504,7.69286666667,8.27313333333,22.8238,-2.24346666667,11.1888666667,5.54139999999,10.8422
792.39,8.29700000001,6.78306666667,8.33346666667,6.06993333333,27.2269333334,7.81646666667,8.34060000001,23.7554,-2.067,11.834,5.84426666667,11.4191333333
792.70,8.57146666667,6.49946666667,8.42606666667,6.23773333333,26.6738666667,7.77173333333,7.95353333334,23.766,-2.19566666667,11.3703333333,5.787,11.0434
793.01,7.4548,5.56766666667,7.05726666666,5.58193333333,25.2205333333,6.98480000001,6.88366666667,23.2032,-3.01533333333,10.1444666667,4.80106666667,10.2674666667
793.32,9.4748,7.90279999999,8.9746,7.70986666667,27.124,8.91753333334,8.97466666667,25.1804666667,-0.521533333333,11.8543333333,6.81673333333,11.9686
793.62,8.16900000001,6.91213333333,7.41066666667,6.6666,26.1826666667,7.59126666667,7.75013333333,23.7990666667,-2.13066666667,10.1842666667,5.64813333334,10.9497333333
793.93,6.90260000001,5.5678,6.11353333333,4.90406666667,25.5384,6.23146666666,6.71813333333,23.2963333333,-3.76853333333,9.01186666665,4.29206666667,10.0221333333
794.24,7.32613333334,5.7392,6.04339999999,4.71746666667,25.1376,6.45646666667,6.73913333333,22.7754,-3.63033333334,9.1812,4.15226666666,10.0362666667
794.55,7.22600000001,5.5336,6.39440000001,4.55486666667,25.3346666667,6.5858,6.4166,23.2892,-3.93686666667,9.31579999999,3.78226666667,9.98539999999
794.86,7.86393333333,5.7576,6.45226666667,4.78940000001,25.8833333333,6.81459999999,6.45973333333,23.8359333333,-3.90966666667,9.37913333332,4.12420000001,10.2216
795.16,6.76333333335,4.9554,5.90780000001,4.47926666667,25.4612,5.91513333334,5.72933333334,23.8542666667,-4.35266666667,8.82453333333,3.25153333333,9.60566666667
795.47,7.73419999999,6.17273333333,7.07339999999,5.1998,26.2018666667,6.23826666667,6.37626666667,24.7204,-3.09373333333,9.20126666666,3.95793333333,10.5519333333
795.78,7.56473333333,6.50866666667,7.37786666665,5.35200000001,26.5589333333,6.70253333333,6.41526666667,24.8060666667,-3.27573333333,9.50426666667,4.03733333333,10.3376
796.09,6.474,6.22966666667,6.50379999999,4.5036,26.437,6.35566666667,6.19273333333,24.6073333333,-4.27406666667,9.23700000001,3.06666666667,10.5554
796.40,9.14880000001,8.44160000001,8.65806666666,6.96966666666,28.2322,9.0044,8.96833333333,26.7173333333,-1.6234,11.5584,5.33906666666,12.9510666667
796.70,8.07206666667,6.9838,6.89006666667,5.33333333334,27.1422666667,7.94946666667,7.40179999999,25.5712666667,-3.21453333333,10.4576666667,3.68286666666,12.0938
797.01,9.10340000001,7.80993333333,8.35306666666,6.64520000001,27.9884666667,9.44626666666,8.66733333333,26.8453333333,-1.97213333333,11.747,4.79460000001,13.019
797.32,8.97666666667,7.7266,8.02633333334,6.87133333333,28.253,9.37873333334,8.73533333334,27.0466666667,-2.30993333333,11.7178666667,4.23960000001,13.0628
797.63,9.15726666666,8.091,8.188,7.49446666667,28.7545333333,9.56006666666,9.23193333333,27.8970666667,-1.76726666667,12.2297333333,4.45193333333,13.6316
797.93,9.38946666666,8.583,7.80619999999,7.48779999999,28.5756666667,9.4708,9.45613333333,28.0059333334,-1.613,12.0458666666,4.77986666667,14.1177333333
798.24,10.0148666667,10.1116,8.86906666667,8.75,29.5907333334,10.6103333333,10.4240666667,28.8840666666,-0.587800000003,13.2440666667,5.78126666667,15.1339333333
798.55,11.3497333333,11.0068,9.38866666666,9.23946666666,30.3579333333,11.7897333333,11.3423333333,29.3512,0.134333333332,14.1685333333,6.50999999999,15.9358666667
