wavelength,Back_BanAurm,Belly_BanAurm,Breast_BanAurm,Crissum_BanAurm,Crown_BanAurm,DorTail_BanAurm,Patch10_BanAurm,Patch11_BanAurm,Patch12_BanAurm,Rump_BanAurm,Throat_BanAurm,WingTip_BanAurm
621.62,8.95866666667,18.9156666667,49.242,24.91,5.16833333333,10.7773333333,9.03633333333,44.591,43.167,9.59466666667,5.71233333333,12.7946666667
621.95,8.81233333333,18.8313333333,49.2796666667,24.651,5.02133333333,10.731,8.86133333333,44.6113333333,43.17,9.54433333333,5.58566666667,12.7946666667
622.28,8.57733333333,18.718,49.1746666667,24.5526666667,4.85833333333,10.6546666667,8.74,44.59,43.169,9.53666666667,5.54133333333,12.7816666667
622.62,8.44466666667,18.711,49.2146666667,24.559,4.86633333333,10.5513333333,8.678,44.6513333333,43.142,9.50566666667,5.516,12.851
622.95,8.432,18.6513333333,49.1566666667,24.4476666667,4.86933333333,10.4966666667,8.52466666667,44.5726666667,43.1133333333,9.375,5.435,12.7656666667
623.28,8.448,18.6296666667,49.3193333333,24.5566666667,4.915,10.5536666667,8.556,44.736,43.1163333333,9.32966666667,5.35666666667,12.822
623.62,8.38933333333,18.5516666667,49.2886666667,24.547,4.796,10.496,8.47,44.739,43.1193333333,9.23533333333,5.274,12.7763333333
623.95,8.374,18.532,49.2916666667,24.5583333333,4.784,10.4753333333,8.47133333333,44.788,43.1446666667,9.21566666667,5.26166666667,12.746
624.28,8.34233333333,18.506,49.3983333333,24.6003333333,4.777,10.4523333333,8.42166666667,44.887,43.222,9.18666666667,5.222,12.709
624.62,8.36533333333,18.475,49.4596666667,24.6726666667,4.85433333333,10.405,8.435,45.0203333333,43.312,9.16233333333,5.208,12.7096666667
624.95,8.38166666667,18.4513333333,49.3043333333,24.6956666667,4.91766666667,10.285,8.47966666667,44.9306666667,43.259,9.06233333333,5.201,12.7113333333
625.28,8.351,18.3376666667,49.2956666667,24.641,4.99333333333,10.1993333333,8.39366666667,44.9576666667,43.2346666667,9.041,5.24333333333,12.7586666667
625.61,8.38866666667,18.376,49.2516666667,24.7546666667,5.13966666667,10.1876666667,8.412,44.901,43.1903333333,9.003,5.35066666667,12.8463333333
625.95,8.46233333333,18.5553333333,49.3916666667,24.7713333333,5.278,10.3176666667,8.51366666667,44.9906666667,43.2396666667,9.00166666667,5.444,12.925
626.28,8.58,18.5566666667,49.4716666667,24.8766666667,5.35566666667,10.4323333333,8.512,44.976,43.3476666667,9.02533333333,5.51466666667,13.045
626.61,8.61466666667,18.592,49.531,24.8973333333,5.38933333333,10.4286666667,8.60733333333,44.9556666667,43.2633333333,9.10366666667,5.59066666667,13.1456666667
626.94,8.61466666667,18.5606666667,49.519,24.805,5.40766666667,10.416,8.56766666667,44.82,43.2943333333,9.06966666667,5.629,13.1606666667
627.28,8.59733333333,18.6293333333,49.6096666667,24.8073333333,5.41033333333,10.4813333333,8.63166666667,44.8256666667,43.319,9.078,5.67966666667,13.249
627.61,8.628,18.586,49.6303333333,24.7916666667,5.45966666667,10.52,8.662,44.8853333333,43.3603333333,9.13066666667,5.765,13.3676666667
627.94,8.657,18.6133333333,49.5566666667,24.7836666667,5.491,10.4793333333,8.66866666667,44.7836666667,43.3346666667,9.095,5.84033333333,13.4643333333
628.27,8.60366666667,18.5613333333,49.3616666667,24.6646666667,5.41866666667,10.4373333333,8.594,44.625,43.159,9.021,5.776,13.4073333333
628.61,8.66133333333,18.655,49.4303333333,24.6236666667,5.53766666667,10.5266666667,8.59533333333,44.6263333333,43.1646666667,9.11566666667,5.85733333333,13.5286666667
628.94,8.72166666667,18.7333333333,49.477,24.6763333333,5.54433333333,10.5916666667,8.639,44.6266666667,43.1763333333,9.154,5.86033333333,13.546
629.27,8.787,18.726,49.5126666667,24.6176666667,5.59033333333,10.7133333333,8.729,44.5906666667,43.1773333333,9.199,5.91233333333,13.63
629.60,8.81433333333,18.609,49.549,24.6596666667,5.52666666667,10.6593333333,8.67633333333,44.5056666667,43.047,9.12733333333,5.78633333333,13.657
629.94,8.727,18.5923333333,49.4943333333,24.601,5.52566666667,10.7096666667,8.67466666667,44.517,42.951,9.14633333333,5.69666666667,13.566
630.27,8.68733333333,18.588,49.6136666667,24.663,5.51033333333,10.767,8.62566666667,44.6166666667,43.0763333333,9.122,5.646,13.5176666667
630.60,8.64733333333,18.5626666667,49.5903333333,24.6113333333,5.422,10.7516666667,8.52633333333,44.6396666667,43.0356666667,8.99533333333,5.47933333333,13.3593333333
630.93,8.67833333333,18.5026666667,49.5963333333,24.6,5.51133333333,10.7603333333,8.477,44.6096666667,43.111,9.04,5.45033333333,13.2853333333
631.26,8.68233333333,18.675,49.662,24.6243333333,5.54833333333,10.8426666667,8.42266666667,44.6716666667,43.1196666667,8.986,5.389,13.248
631.60,8.60066666667,18.6406666667,49.626,24.516,5.55766666667,10.8686666667,8.38366666667,44.668,43.0113333333,8.95366666667,5.308,13.2023333333
631.93,8.55366666667,18.7363333333,49.7386666667,24.5203333333,5.653,10.917,8.425,44.7786666667,43.1313333333,9.01,5.339,13.3016666667
632.26,8.363,18.6683333333,49.88,24.574,5.54233333333,10.779,8.318,44.7516666667,43.2363333333,8.94266666667,5.21833333333,13.207
632.59,8.26433333333,18.63,49.9786666667,24.5886666667,5.52933333333,10.7796666667,8.27933333333,44.7916666667,43.267,8.88566666667,5.163,13.1873333333
632.92,8.36266666667,18.731,50.1846666667,24.7933333333,5.60333333333,10.852,8.34133333333,44.981,43.4556666667,9.04466666667,5.195,13.2813333333
633.26,8.359,18.6743333333,50.09,24.7353333333,5.64866666667,10.8476666667,8.35866666667,44.992,43.529,9.107,5.22366666667,13.3193333333
633.59,8.39333333333,18.7073333333,50.0626666667,24.6593333333,5.64733333333,10.7536666667,8.28833333333,44.9563333333,43.579,9.09233333333,5.26166666667,13.2876666667
633.92,8.46266666667,18.83,50.121,24.5963333333,5.787,10.7796666667,8.42666666667,44.949,43.629,9.16733333333,5.306,13.4313333333
634.25,8.48333333333,18.7716666667,50.079,24.6016666667,5.81833333333,10.7573333333,8.47133333333,44.9483333333,43.628,9.22166666667,5.358,13.5543333333
634.58,8.38466666667,18.784,50.1653333333,24.5433333333,5.72666666667,10.6813333333,8.39333333333,44.976,43.5493333333,9.198,5.34533333333,13.5253333333
634.91,8.411,18.799,50.219,24.6416666667,5.83366666667,10.6473333333,8.432,44.9946666667,43.6576666667,9.18366666667,5.387,13.6263333333
635.25,8.421,18.7446666667,50.221,24.757,5.83866666667,10.607,8.31733333333,45.0043333333,43.733,9.229,5.384,13.6316666667
635.58,8.45366666667,18.7646666667,50.235,24.8146666667,5.883,10.6753333333,8.27766666667,45.0006666667,43.7523333333,9.146,5.37333333333,13.697
635.91,8.597,18.7463333333,50.18,24.84,5.92433333333,10.8346666667,8.36533333333,45.0443333333,43.6923333333,9.09466666667,5.461,13.7513333333
636.24,8.70366666667,18.7573333333,50.0763333333,24.827,5.93266666667,10.8136666667,8.33466666667,45.0966666667,43.6193333333,9.075,5.49766666667,13.781
636.57,8.69266666667,18.7616666667,50.024,24.825,5.86633333333,10.7116666667,8.38266666667,45.1076666667,43.5796666667,9.01233333333,5.54633333333,13.758
636.90,8.70866666667,18.747,50.0756666667,24.9176666667,5.924,10.7393333333,8.34,45.0766666667,43.7036666667,9.00466666667,5.61166666667,13.797
637.23,8.795,18.7676666667,50.2216666667,25.0693333333,6.01466666667,10.824,8.49433333333,45.1456666667,43.6566666667,9.07166666667,5.72733333333,13.9583333333
637.56,8.79466666667,18.6926666667,50.1473333333,25.1313333333,5.958,10.8426666667,8.38133333333,45.1136666667,43.5833333333,9.06866666667,5.72433333333,14.0343333333
637.90,8.91633333333,18.899,50.2503333333,25.2536666667,6.04933333333,11.0186666667,8.44666666667,45.1783333333,43.6523333333,9.27266666667,5.83366666667,14.1153333333
638.23,9.10933333333,19.0423333333,50.36,25.3883333333,6.16533333333,11.2116666667,8.567,45.3133333333,43.7423333333,9.33166666667,6.00233333333,14.354
638.56,8.989,18.8786666667,50.2373333333,25.1926666667,6.036,11.1883333333,8.468,45.1483333333,43.5506666667,9.23866666667,5.99033333333,14.3
638.89,8.99766666667,19.0376666667,50.4356666667,25.1926666667,6.016,11.286,8.54733333333,45.237,43.6413333333,9.19033333333,6.00533333333,14.421
639.22,9.024,19.0696666667,50.417,25.158,6.01966666667,11.2086666667,8.50366666667,45.1663333333,43.5743333333,9.28733333333,6.016,14.314
639.55,8.94233333333,19.1023333333,50.395,25.0056666667,5.991,11.177,8.423,45.1756666667,43.6106666667,9.418,5.94666666667,14.1796666667
639.88,8.85666666667,19.096,50.4686666667,25.1696666667,6.092,11.2323333333,8.51566666667,45.188,43.7206666667,9.44966666667,5.94433333333,14.171
640.21,8.71833333333,19.0326666667,50.2866666667,25.0496666667,6.09566666667,11.1386666667,8.39233333333,44.929,43.5353333333,9.288,5.886,13.9673333333
640.54,8.757,19.2263333333,50.3403333333,25.0343333333,6.12866666667,11.1616666667,8.515,44.9713333333,43.4626666667,9.324,5.86833333333,13.9893333333
640.87,8.65666666667,19.2333333333,50.4273333333,24.884,6.06866666667,11.0943333333,8.40733333333,44.9683333333,43.5843333333,9.20466666667,5.74633333333,13.9086666667
641.20,8.59033333333,19.2066666667,50.1973333333,24.6846666667,6.05433333333,11.0763333333,8.32366666667,44.92,43.505,9.08133333333,5.76033333333,13.7323333333
641.53,8.53866666667,19.1503333333,50.4146666667,24.6616666667,6.03933333333,10.952,8.316,44.9933333333,43.5656666667,8.938,5.72233333333,13.6896666667
641.87,8.30866666667,18.9513333333,50.298,24.5743333333,6.02633333333,10.7053333333,8.16666666667,44.746,43.4583333333,8.767,5.43,13.5726666667
642.20,8.30766666667,18.952,50.2593333333,24.719,6.06166666667,10.6843333333,8.15166666667,44.7793333333,43.3956666667,8.774,5.32033333333,13.5956666667
642.53,8.28633333333,18.8146666667,50.0703333333,24.7103333333,6.08433333333,10.516,8.06933333333,44.6876666667,43.3083333333,8.73933333333,5.282,13.5483333333
642.86,8.292,18.6893333333,50.0426666667,24.7016666667,6.025,10.4696666667,8.13033333333,44.68,43.3346666667,8.61133333333,5.27333333333,13.6136666667
643.19,8.263,18.6136666667,49.9166666667,24.7413333333,5.957,10.3013333333,8.113,44.5523333333,43.2736666667,8.40133333333,5.26233333333,13.721
643.52,8.16466666667,18.577,49.9446666667,24.519,5.86433333333,10.167,7.993,44.4936666667,43.3083333333,8.275,5.18566666667,13.735
643.85,8.04366666667,18.5316666667,49.9506666667,24.3076666667,5.768,10.143,7.81366666667,44.5896666667,43.2053333333,8.286,4.99533333333,13.7046666667
644.18,7.94,18.436,49.9276666667,24.225,5.71066666667,10.046,7.75,44.593,43.115,8.10933333333,4.97533333333,13.754
644.51,7.75666666667,18.3253333333,49.8156666667,24.2433333333,5.50366666667,9.956,7.52433333333,44.544,43.0033333333,7.91433333333,4.87433333333,13.5913333333
644.84,7.70533333333,18.3036666667,49.8546666667,24.306,5.42566666667,9.869,7.56433333333,44.5246666667,43.053,7.90466666667,4.76633333333,13.6243333333
645.17,7.59133333333,18.1213333333,49.551,24.2436666667,5.39766666667,9.847,7.50466666667,44.2776666667,42.8246666667,7.873,4.83066666667,13.6306666667
645.50,7.71933333333,18.1173333333,49.398,24.25,5.38233333333,9.87866666667,7.53766666667,44.255,42.7506666667,7.92933333333,5.01133333333,13.6043333333
645.83,7.87366666667,18.236,49.5293333333,24.378,5.49566666667,9.951,7.664,44.3456666667,42.9716666667,8.03433333333,5.23266666667,13.773
646.16,7.97666666667,18.3916666667,49.5416666667,24.4973333333,5.62066666667,10.1683333333,7.79566666667,44.414,42.9833333333,8.19466666667,5.35333333333,13.8603333333
646.49,8.026,18.5173333333,49.6043333333,24.6063333333,5.70533333333,10.248,7.87366666667,44.6243333333,43.0663333333,8.319,5.4,13.909
646.82,8.057,18.4396666667,49.6166666667,24.629,5.711,10.292,7.87966666667,44.6723333333,43.0106666667,8.42,5.377,14.0356666667
647.15,8.15633333333,18.4713333333,49.5926666667,24.593,5.747,10.434,7.877,44.5446666667,42.8956666667,8.477,5.46766666667,14.0893333333
647.48,8.259,18.4963333333,49.79,24.8646666667,5.81733333333,10.6723333333,8.025,44.6763333333,43.052,8.49766666667,5.62,14.3313333333
647.81,8.20766666667,18.5213333333,49.839,24.9363333333,5.76333333333,10.7553333333,7.82866666667,44.8183333333,43.128,8.51266666667,5.54033333333,14.2716666667
648.14,8.404,18.668,49.805,25.0153333333,5.986,11.0233333333,8.00166666667,44.8536666667,43.1583333333,8.77766666667,5.67366666667,14.46
648.47,8.46366666667,18.7303333333,49.9526666667,25.0746666667,6.045,11.137,7.967,44.9136666667,43.1316666667,8.817,5.75766666667,14.599
648.80,8.45033333333,18.8543333333,50.07,25.2403333333,6.049,11.1766666667,7.90366666667,45.152,43.4986666667,8.79166666667,5.69133333333,14.6106666667
649.13,8.428,18.9486666667,50.2016666667,25.1853333333,5.98933333333,11.2046666667,7.92566666667,45.3036666667,43.541,8.67933333333,5.68866666667,14.5613333333
649.46,8.248,18.8313333333,50.1996666667,25.044,5.879,11.074,7.74933333333,45.2273333333,43.4473333333,8.61833333333,5.599,14.353
649.79,8.17133333333,18.69,50.1396666667,24.8913333333,5.717,10.933,7.695,45.0916666667,43.3843333333,8.43,5.557,14.241
650.11,8.07766666667,18.6503333333,50.1,24.844,5.68833333333,10.8826666667,7.65766666667,45.0316666667,43.4006666667,8.43633333333,5.574,14.263
650.44,8.10466666667,18.9036666667,50.2583333333,24.8623333333,5.74333333333,11.0146666667,7.72533333333,45.1416666667,43.469,8.552,5.81666666667,14.2626666667
650.77,8.01733333333,18.9573333333,50.3016666667,24.9896666667,5.69433333333,11.03,7.73633333333,45.4346666667,43.5596666667,8.55933333333,5.837,14.2046666667
651.10,7.902,18.9643333333,50.1816666667,25.0356666667,5.676,10.8746666667,7.629,45.37,43.592,8.481,5.81066666667,14.1733333333
651.43,7.79466666667,18.9016666667,50.0753333333,24.9116666667,5.55766666667,10.6953333333,7.66,45.141,43.605,8.41366666667,5.82266666667,14.0243333333
651.76,7.644,18.746,50.045,24.8646666667,5.397,10.347,7.60333333333,45.1733333333,43.4916666667,8.235,5.77033333333,14.009
652.09,7.50066666667,18.6913333333,49.8183333333,24.7233333333,5.25733333333,10.1763333333,7.50433333333,45.0563333333,43.3736666667,8.152,5.74366666667,13.7266666667
652.42,7.44366666667,18.596,49.8216666667,24.5706666667,5.15333333333,9.999,7.398,44.913,43.1786666667,8.132,5.63866666667,13.609
652.75,7.30433333333,18.641,49.6763333333,24.562,5.123,9.87833333333,7.32533333333,44.896,43.0823333333,8.13566666667,5.541,13.577
653.08,7.21133333333,18.7213333333,49.6043333333,24.5096666667,5.09366666667,9.82966666667,7.401,44.944,43.062,8.07033333333,5.50633333333,13.5343333333
653.41,7.12466666667,18.709,49.5863333333,24.5413333333,5.19733333333,9.734,7.389,45.0583333333,43.1013333333,8.04566666667,5.45333333333,13.5793333333
653.74,6.90366666667,18.6173333333,49.5763333333,24.4223333333,5.087,9.534,7.198,44.9433333333,42.9406666667,7.80366666667,5.27266666667,13.4226666667
654.06,6.93766666667,18.5923333333,49.6963333333,24.459,5.106,9.41666666667,7.17366666667,44.944,42.942,7.74666666667,5.07533333333,13.3593333333
654.39,7.05433333333,18.7396666667,49.8213333333,24.4943333333,5.186,9.271,7.323,44.8246666667,42.9256666667,7.77733333333,5.076,13.5403333333
654.72,7.16333333333,18.8293333333,50.0753333333,24.3536666667,5.30233333333,9.366,7.474,45.088,43.0103333333,7.825,5.12933333333,13.4783333333
655.05,7.24966666667,18.879,50.1046666667,24.56,5.44066666667,9.535,7.588,45.101,42.9486666667,7.869,5.25766666667,13.6346666667
655.38,7.33533333333,18.9883333333,50.241,24.605,5.45166666667,9.71966666667,7.639,45.2183333333,43.1286666667,7.85333333333,5.304,13.702
655.71,7.43166666667,19.023,50.5193333333,24.765,5.48366666667,9.781,7.735,45.3256666667,43.2836666667,7.833,5.37633333333,13.86
656.04,7.58133333333,19.315,50.7496666667,24.8426666667,5.59833333333,9.959,7.80766666667,45.657,43.3726666667,7.85633333333,5.65633333333,14.0316666667
656.37,7.756,19.3073333333,50.87,25.0743333333,5.68366666667,10.0996666667,7.835,45.8246666667,43.446,7.86133333333,5.898,14.2706666667
656.69,8.01266666667,19.5126666667,51.0786666667,25.3033333333,5.82933333333,10.342,7.86266666667,45.9743333333,43.645,7.944,6.08666666667,14.3183333333
657.02,8.144,19.6986666667,51.2493333333,25.252,5.842,10.697,7.90133333333,46.2563333333,43.6576666667,8.08533333333,6.26066666667,14.4216666667
657.35,8.43266666667,19.8143333333,51.464,25.3916666667,5.98266666667,11.0003333333,8.04333333333,46.4063333333,43.8103333333,8.26233333333,6.53433333333,14.655
657.68,8.25833333333,19.7686666667,51.5626666667,25.4723333333,6.02233333333,10.9706666667,7.959,46.5676666667,43.8866666667,8.19133333333,6.57766666667,14.769
658.01,8.296,19.6173333333,51.337,25.3803333333,6.03066666667,11.0883333333,7.85766666667,46.6756666667,43.804,8.18966666667,6.64833333333,14.6546666667
658.34,8.236,19.5586666667,51.215,25.335,5.91333333333,11.0593333333,7.79466666667,46.4923333333,43.684,8.18,6.589,14.6536666667
658.66,8.279,19.6076666667,51.2456666667,25.178,5.94766666667,11.0963333333,7.74866666667,46.6123333333,43.606,8.28966666667,6.547,14.5823333333
658.99,8.296,19.596,51.167,25.1733333333,6.055,11.068,7.839,46.4783333333,43.4596666667,8.353,6.52966666667,14.5363333333
659.32,8.244,19.5943333333,51.226,25.153,6.09633333333,11.0923333333,7.78433333333,46.6583333333,43.428,8.36433333333,6.51733333333,14.595
659.65,8.16133333333,19.4676666667,51.077,25.165,6.04633333333,11.035,7.87566666667,46.656,43.3,8.34466666667,6.434,14.634
659.98,8.05966666667,19.3563333333,50.965,24.9266666667,6.00566666667,11.01,7.88966666667,46.6376666667,43.291,8.35,6.353,14.4373333333
660.31,7.97166666667,19.134,50.867,24.8426666667,5.91233333333,10.9263333333,7.81033333333,46.6373333333,43.1673333333,8.34733333333,6.206,14.522
660.63,7.888,19.038,50.854,25.0066666667,5.85833333333,10.693,7.76,46.564,43.2036666667,8.25033333333,6.08166666667,14.4013333333
660.96,7.856,19.0706666667,50.7526666667,24.927,5.83366666667,10.6343333333,7.76966666667,46.5886666667,43.0653333333,8.24166666667,6.014,14.334
661.29,7.88833333333,18.9736666667,50.5083333333,24.7863333333,5.774,10.5806666667,7.765,46.4446666667,42.8856666667,8.162,5.94733333333,14.086
661.62,7.696,18.9643333333,50.6633333333,24.7343333333,5.686,10.3693333333,7.69566666667,46.368,42.967,8.09966666667,5.814,14.0133333333
661.94,7.68333333333,18.9746666667,50.6566666667,24.787,5.69333333333,10.3463333333,7.62533333333,46.3503333333,42.8863333333,8.125,5.846,13.983
662.27,7.661,18.9466666667,50.604,24.8466666667,5.75966666667,10.252,7.755,46.3586666667,43.0023333333,8.09066666667,5.81066666667,13.9866666667
662.60,7.62133333333,18.9576666667,50.6963333333,24.8663333333,5.80366666667,10.2626666667,7.661,46.5,43.1843333333,8.14733333333,5.821,13.9556666667
662.93,7.679,19.011,50.565,24.8836666667,5.88133333333,10.2606666667,7.80433333333,46.5976666667,43.3116666667,8.20766666667,5.85,14.0486666667
663.26,7.871,19.19,50.656,24.9156666667,6.181,10.44,7.88933333333,46.5383333333,43.4133333333,8.354,6.02166666667,14.0843333333
663.58,7.893,19.3446666667,50.9636666667,25.0206666667,6.32366666667,10.4546666667,7.912,46.6003333333,43.583,8.48433333333,5.965,14.3426666667
