wavelength,Back_TanFlof,Belly_TanFlof,Breast_TanFlof,Crissum_TanFlof,Crown_TanFlof,DorTail_TanFlof,Patch10_TanFlof,Patch11_TanFlof,Patch12_TanFlof,Rump_TanFlof,Throat_TanFlof,WingTip_TanFlof
567.73,5.57055555555,39.7122222222,28.2535555555,20.2776666667,24.3561111111,5.50355555556,10.4952222222,14.9153333333,3.35488888889,35.8554444444,27.482,7.32855555555
568.07,5.55144444445,39.6628888889,28.2203333333,20.2602222222,24.3107777778,5.51288888889,10.4551111111,14.8858888889,3.361,35.8475555556,27.4602222222,7.336
568.41,5.56088888889,39.6652222222,28.1983333333,20.2693333333,24.3165555556,5.53333333333,10.4484444444,14.8894444444,3.36044444444,35.8294444445,27.4195555556,7.36844444444
568.75,5.53966666667,39.6858888889,28.1352222222,20.278,24.2716666667,5.50988888889,10.4286666667,14.843,3.35166666667,35.8088888889,27.3664444444,7.36711111111
569.09,5.55666666666,39.6631111111,28.1241111111,20.3245555555,24.2741111111,5.53088888889,10.4102222222,14.8438888889,3.34455555555,35.8053333333,27.3532222222,7.39644444445
569.43,5.50244444444,39.6553333333,28.0492222222,20.3082222222,24.2316666667,5.49011111111,10.3952222222,14.7798888889,3.299,35.7498888889,27.2757777778,7.36388888889
569.77,5.43766666666,39.6448888889,27.9777777778,20.2623333333,24.2072222222,5.43266666667,10.3344444444,14.7452222222,3.23922222222,35.7395555556,27.1894444444,7.327
570.11,5.32022222222,39.5642222222,27.827,20.2201111111,24.1076666667,5.35266666667,10.2513333333,14.64,3.12855555556,35.6604444445,27.0396666667,7.23877777778
570.45,5.26277777778,39.5438888889,27.7495555556,20.2163333333,24.0711111111,5.328,10.2067777778,14.5921111111,3.10244444444,35.616,26.9486666667,7.21188888889
570.79,5.23577777778,39.5635555555,27.6582222222,20.2188888889,24.0264444444,5.31622222222,10.1607777778,14.538,3.04922222222,35.5697777778,26.9034444445,7.21288888889
571.13,5.22933333333,39.6175555555,27.6435555556,20.2276666667,24.0541111111,5.31377777778,10.1583333333,14.5426666667,3.054,35.5557777778,26.8806666667,7.23577777778
571.47,5.22622222222,39.6187777778,27.5852222222,20.2222222222,24.0344444444,5.32266666667,10.1595555555,14.538,3.07833333333,35.5107777778,26.8403333333,7.27244444445
571.81,5.24855555556,39.6553333333,27.5857777778,20.2831111111,24.0755555555,5.35644444445,10.196,14.5657777778,3.11677777778,35.5261111111,26.8265555556,7.29255555555
572.15,5.18955555556,39.6152222222,27.4862222222,20.2584444444,24.038,5.31055555555,10.1496666667,14.5055555555,3.05677777778,35.4872222222,26.7497777778,7.24477777778
572.49,5.187,39.5422222222,27.4067777778,20.2372222222,24.0161111111,5.31266666667,10.1102222222,14.4732222222,3.06677777778,35.4562222222,26.7013333333,7.23
572.83,5.169,39.5233333333,27.3201111111,20.1972222222,23.9468888889,5.29366666667,10.1087777778,14.4272222222,3.07966666667,35.4321111111,26.6292222222,7.21566666667
573.17,5.18222222222,39.557,27.2426666667,20.1945555555,23.9128888889,5.30566666666,10.1031111111,14.408,3.08933333334,35.4263333334,26.5953333333,7.21711111111
573.51,5.22233333333,39.5274444444,27.1705555556,20.2292222222,23.8765555556,5.34544444444,10.1128888889,14.3817777778,3.14977777778,35.3837777778,26.5467777778,7.25755555556
573.85,5.30666666666,39.608,27.2088888889,20.2872222222,23.8865555556,5.39066666667,10.1625555556,14.4394444444,3.23733333333,35.4298888889,26.5554444444,7.34544444444
574.19,5.36455555556,39.6156666667,27.1468888889,20.3127777778,23.8651111111,5.40544444444,10.189,14.4471111111,3.28188888889,35.3848888889,26.5336666667,7.38122222222
574.53,5.39066666667,39.6113333333,27.1362222222,20.3166666667,23.8741111111,5.43433333333,10.2322222222,14.4621111111,3.32866666667,35.3765555556,26.491,7.43344444445
574.87,5.39822222222,39.5673333333,27.0338888889,20.3336666667,23.8163333333,5.45077777778,10.2255555556,14.4465555555,3.31322222222,35.3282222222,26.434,7.42333333333
575.21,5.39666666667,39.5242222222,26.9276666667,20.329,23.7531111111,5.442,10.207,14.4064444445,3.29122222222,35.3058888889,26.3771111111,7.40544444444
575.55,5.38711111111,39.5413333333,26.8871111111,20.3101111111,23.7055555556,5.45277777778,10.193,14.3757777778,3.27255555555,35.2872222222,26.2895555556,7.39522222222
575.89,5.39933333333,39.5482222222,26.8291111111,20.2966666666,23.6614444445,5.45055555556,10.1718888889,14.329,3.28355555556,35.2246666667,26.21,7.40366666667
576.22,5.42044444444,39.6241111111,26.8223333333,20.3427777778,23.6511111111,5.45422222222,10.1934444444,14.3331111111,3.27544444444,35.1975555556,26.1484444445,7.42844444444
576.56,5.43411111111,39.6521111111,26.781,20.3792222222,23.6382222222,5.46588888889,10.169,14.3443333333,3.263,35.171,26.0994444444,7.43433333334
576.90,5.44322222222,39.5784444444,26.6901111111,20.3928888889,23.5873333333,5.496,10.1421111111,14.3096666667,3.27244444444,35.1022222222,26.0311111111,7.46144444444
577.24,5.457,39.6283333333,26.6464444444,20.4332222222,23.574,5.51777777778,10.143,14.3135555555,3.26511111111,35.1072222222,25.9763333333,7.47477777778
577.58,5.43533333333,39.5757777778,26.5194444445,20.3953333333,23.5222222222,5.528,10.1052222222,14.24,3.22066666667,34.977,25.8744444444,7.44
577.92,5.39911111111,39.5526666667,26.4107777778,20.3756666667,23.4737777778,5.51711111111,10.0854444444,14.1908888889,3.17644444444,34.9014444445,25.7622222222,7.43733333333
578.26,5.38966666667,39.4797777778,26.2901111111,20.3821111111,23.4115555555,5.48566666667,10.0141111111,14.1194444444,3.15955555556,34.7945555556,25.6606666667,7.39688888889
578.60,5.40111111111,39.4884444444,26.2031111111,20.3826666667,23.3708888889,5.50377777778,9.99766666665,14.0716666667,3.19288888889,34.7498888889,25.5703333334,7.45133333333
578.94,5.37366666667,39.5233333333,26.1191111111,20.3761111111,23.3221111111,5.51533333333,9.95166666667,13.9928888889,3.17922222222,34.6271111111,25.4538888889,7.45733333333
579.28,5.37477777778,39.4863333333,25.9661111111,20.4018888889,23.2603333333,5.52844444445,9.93044444444,13.9656666667,3.19988888889,34.53,25.4046666667,7.50322222222
579.61,5.43,39.5406666667,25.9034444444,20.4611111111,23.2155555556,5.62311111111,9.96600000001,13.9943333333,3.26811111111,34.4984444445,25.3932222222,7.55377777777
579.95,5.45877777778,39.5311111111,25.7892222222,20.4775555555,23.1974444445,5.66655555556,9.97411111111,13.9671111111,3.32344444444,34.4284444445,25.3386666666,7.57744444444
580.29,5.44355555556,39.5081111111,25.6587777778,20.4681111111,23.1498888889,5.67022222222,9.97411111111,13.8875555556,3.33244444445,34.3224444444,25.2353333333,7.58233333333
580.63,5.45166666667,39.5373333333,25.6184444444,20.5013333333,23.1194444444,5.66444444444,9.97444444444,13.8541111111,3.36788888889,34.279,25.1526666667,7.5911111111
580.97,5.46211111111,39.4697777778,25.5674444444,20.5047777778,23.063,5.67566666667,9.96933333334,13.7914444444,3.37333333333,34.1438888889,25.0751111111,7.61844444445
581.31,5.482,39.4964444444,25.5442222222,20.5743333333,23.0504444444,5.72566666667,9.99022222221,13.8173333333,3.43622222222,34.1398888889,25.0541111111,7.67033333333
581.65,5.52744444444,39.5394444444,25.5294444444,20.6351111111,23.033,5.75244444445,9.99477777778,13.7973333334,3.49922222222,34.1125555556,25.062,7.70833333332
581.98,5.527,39.5888888889,25.5197777778,20.6421111111,22.9971111111,5.79066666667,10.0102222222,13.7771111111,3.50411111111,34.0742222222,25.0445555555,7.75500000001
582.32,5.54033333334,39.6136666667,25.5023333333,20.7021111111,22.964,5.80233333333,10.0132222222,13.761,3.52922222222,34.0337777778,25.002,7.75966666666
582.66,5.64711111111,39.6184444444,25.4836666667,20.7698888889,22.9891111111,5.92444444445,10.0923333333,13.8382222222,3.64222222222,34.0366666667,25.0128888889,7.86799999999
583.00,5.68866666667,39.6558888889,25.5065555555,20.8167777778,22.9553333333,5.955,10.1163333333,13.8094444444,3.67111111111,34.0162222222,24.9575555556,7.89733333334
583.34,5.73611111111,39.5696666667,25.5331111111,20.8657777778,22.9494444444,5.95655555555,10.1388888889,13.8042222222,3.73155555555,33.9615555556,24.9255555556,7.93911111111
583.68,5.70422222222,39.5315555555,25.3958888889,20.8131111111,22.7984444444,5.90744444444,10.0677777778,13.7138888889,3.695,33.8696666667,24.7976666667,7.9038888889
584.01,5.68511111111,39.4766666667,25.3366666667,20.8288888889,22.7566666667,5.92344444444,10.0251111111,13.6982222222,3.70766666667,33.8147777778,24.7198888889,7.90466666668
584.35,5.68511111111,39.488,25.2677777778,20.8498888889,22.7383333333,5.96833333333,10.0203333333,13.6787777778,3.69088888889,33.7127777778,24.646,7.90922222221
584.69,5.63733333333,39.4957777778,25.1433333333,20.8036666667,22.6296666667,5.92677777778,9.96133333334,13.6225555556,3.66544444445,33.6184444444,24.555,7.83477777777
585.03,5.58933333333,39.3968888889,24.925,20.7656666667,22.4852222222,5.825,9.87044444444,13.4858888889,3.60522222222,33.4652222222,24.398,7.74277777778
585.37,5.56022222222,39.3794444444,24.8202222222,20.7168888889,22.4275555555,5.82422222222,9.83911111112,13.4208888889,3.56266666667,33.3725555556,24.2648888889,7.70011111112
585.70,5.56144444444,39.3468888889,24.6745555556,20.7316666667,22.3303333333,5.80888888889,9.78155555556,13.3525555555,3.55,33.3216666667,24.1552222222,7.65944444446
586.04,5.54422222222,39.2977777778,24.5307777778,20.7072222222,22.2184444444,5.80355555556,9.72022222221,13.2711111111,3.54455555555,33.2196666667,24.0691111111,7.62922222223
586.38,5.45422222222,39.2783333333,24.4014444444,20.65,22.1065555555,5.66211111111,9.61288888888,13.1683333334,3.45044444445,33.1177777778,23.9531111111,7.53566666667
586.72,5.46533333333,39.2936666667,24.2818888889,20.669,22.0725555556,5.67866666667,9.58699999999,13.1875555556,3.42255555556,33.0051111111,23.8814444444,7.53055555556
587.06,5.36611111111,39.3092222222,24.0792222222,20.5766666667,21.9522222222,5.61066666667,9.47622222221,13.0561111111,3.33822222222,32.8983333333,23.7495555556,7.46411111111
587.39,5.35711111111,39.3033333333,23.9791111111,20.6201111111,21.9136666667,5.62577777778,9.44366666668,13.0135555556,3.35511111111,32.808,23.6871111111,7.48044444444
587.73,5.36522222222,39.3708888889,23.9143333333,20.6094444444,21.8581111111,5.61955555555,9.42722222221,12.9464444444,3.338,32.7238888889,23.6354444445,7.499
588.07,5.36266666667,39.428,23.8222222222,20.6312222222,21.7883333334,5.61788888889,9.40044444446,12.901,3.34066666667,32.7211111111,23.5848888889,7.51155555556
588.41,5.39133333333,39.3315555555,23.7253333333,20.653,21.7383333333,5.66222222222,9.39822222221,12.8558888889,3.35022222222,32.6521111111,23.5067777778,7.57599999999
588.74,5.43222222222,39.3704444444,23.7155555556,20.6705555556,21.7444444445,5.759,9.42344444443,12.877,3.38988888889,32.6067777778,23.4754444444,7.6488888889
589.08,5.39411111111,39.362,23.5965555556,20.6947777778,21.61,5.74255555556,9.36488888889,12.824,3.39844444445,32.5052222222,23.4012222222,7.63477777778
589.42,5.39922222222,39.3736666667,23.5098888889,20.6933333333,21.5453333333,5.74055555555,9.35166666667,12.8054444444,3.42522222222,32.4045555556,23.3546666667,7.62911111111
589.76,5.35366666667,39.3336666667,23.406,20.6578888889,21.4652222222,5.71488888889,9.32244444445,12.7451111111,3.38044444444,32.2568888889,23.2394444445,7.61855555556
590.09,5.405,39.3482222222,23.3332222222,20.6965555555,21.406,5.828,9.35166666668,12.7225555555,3.41988888889,32.2014444444,23.1792222222,7.6701111111
590.43,5.35033333333,39.2766666667,23.1996666667,20.6162222222,21.2673333333,5.78433333333,9.30855555555,12.5757777778,3.38766666667,32.0984444444,23.0794444445,7.63966666668
590.77,5.38588888889,39.3308888889,23.1102222222,20.6446666666,21.2298888889,5.79522222222,9.30277777779,12.5828888889,3.43344444444,32.0443333333,22.9867777778,7.63922222222
591.11,5.33511111111,39.3933333333,23.0956666667,20.6421111111,21.1834444445,5.79288888889,9.27344444445,12.5127777778,3.39222222222,31.9723333333,22.9088888889,7.64899999999
591.44,5.34122222222,39.3875555556,23.0108888889,20.6773333334,21.0875555556,5.77466666667,9.24199999999,12.4684444445,3.40488888889,31.8916666667,22.8378888889,7.65366666666
591.78,5.305,39.3467777778,22.9575555556,20.6342222222,20.9803333333,5.73233333333,9.19399999999,12.3745555555,3.384,31.7588888889,22.7344444445,7.62888888888
592.12,5.27477777778,39.3613333333,22.8877777778,20.6165555556,20.8877777778,5.72488888889,9.14100000001,12.3152222222,3.37288888889,31.6675555556,22.6496666667,7.60377777778
592.46,5.28366666667,39.3745555556,22.8506666667,20.619,20.809,5.69411111111,9.1021111111,12.2667777778,3.40677777778,31.5908888889,22.5811111111,7.58711111111
592.79,5.31533333333,39.3933333333,22.7767777778,20.5958888889,20.7662222222,5.71411111111,9.06611111112,12.1957777778,3.39833333333,31.5165555556,22.4771111111,7.62655555557
593.13,5.32377777778,39.4744444444,22.7238888889,20.6187777778,20.7248888889,5.72833333333,9.03233333332,12.1526666666,3.39666666667,31.494,22.3805555556,7.68066666666
593.47,5.36444444445,39.536,22.6632222222,20.6486666667,20.706,5.75077777778,9.0208888889,12.1103333333,3.42388888889,31.4377777778,22.3496666667,7.69044444443
593.80,5.341,39.484,22.5481111111,20.6071111111,20.5894444445,5.68122222222,8.94155555557,12.0058888889,3.39633333333,31.3218888889,22.2215555556,7.641
594.14,5.28544444444,39.4375555555,22.444,20.5862222222,20.5357777778,5.63633333334,8.85333333332,11.9343333333,3.35544444444,31.1838888889,22.0751111111,7.59766666668
594.48,5.28711111111,39.38,22.3673333333,20.5998888889,20.4533333333,5.66611111111,8.84966666665,11.8844444444,3.33377777778,31.0475555555,21.9981111111,7.63422222223
594.81,5.33655555555,39.3658888889,22.2934444444,20.6376666667,20.3935555556,5.69633333333,8.84711111112,11.8903333333,3.36366666667,30.9906666667,21.985,7.66222222221
595.15,5.37366666667,39.3275555555,22.2288888889,20.6457777778,20.3728888889,5.75144444444,8.8418888889,11.9025555556,3.40444444445,30.9361111111,21.9621111111,7.70355555555
595.49,5.43,39.2774444444,22.1825555556,20.6361111111,20.3264444444,5.78188888889,8.83733333332,11.8843333333,3.462,30.8393333333,21.892,7.76555555554
595.82,5.44144444444,39.3372222222,22.1273333333,20.6741111111,20.2768888889,5.78677777778,8.83277777777,11.868,3.48666666667,30.7722222222,21.8387777778,7.802
596.16,5.43066666667,39.3021111111,22.033,20.6577777778,20.1623333333,5.79044444444,8.83288888889,11.7975555556,3.44533333333,30.7025555556,21.7508888889,7.83433333332
596.50,5.43733333333,39.2756666667,22.0211111111,20.6845555555,20.1214444444,5.79777777778,8.84344444445,11.7833333333,3.43911111111,30.6622222222,21.7327777778,7.84355555555
596.83,5.39722222222,39.2401111111,21.9518888889,20.6731111111,20.0447777778,5.77277777778,8.81355555554,11.7337777778,3.41144444444,30.5552222222,21.6805555556,7.82922222223
597.17,5.34655555555,39.1237777778,21.8565555556,20.6047777778,19.8936666667,5.70422222222,8.71833333335,11.6532222222,3.34888888889,30.4395555556,21.5397777778,7.78144444446
597.51,5.269,39.0848888889,21.7897777778,20.5703333333,19.7923333334,5.67644444444,8.66288888888,11.5787777778,3.28466666667,30.338,21.4331111111,7.77222222222
597.84,5.29511111111,39.1307777778,21.7282222222,20.6017777778,19.6821111111,5.69211111111,8.64933333333,11.5552222222,3.31133333333,30.2694444444,21.3813333333,7.8181111111
598.18,5.25333333333,39.1055555555,21.6962222222,20.6001111111,19.5726666667,5.66688888889,8.60411111111,11.4677777778,3.29355555556,30.2054444444,21.3072222222,7.805
598.52,5.21511111111,39.0404444444,21.5981111111,20.5733333333,19.4486666667,5.63844444445,8.56433333332,11.3968888889,3.26811111111,30.1087777778,21.2035555556,7.80555555556
598.85,5.20322222222,39.0582222222,21.5193333333,20.6125555556,19.3277777778,5.64288888889,8.54011111111,11.3146666667,3.25533333333,30.0221111111,21.1114444444,7.82888888888
599.19,5.22122222222,39.1092222222,21.463,20.6773333333,19.273,5.67944444445,8.56733333334,11.2977777778,3.28144444445,29.9862222222,21.0623333333,7.8578888889
599.53,5.26533333333,39.1554444444,21.4791111111,20.7357777778,19.2445555555,5.69877777778,8.56455555554,11.2617777778,3.29044444445,29.9586666667,21.0515555555,7.89866666668
599.86,5.27088888889,39.1488888889,21.4187777778,20.7754444444,19.163,5.73633333333,8.52011111111,11.2287777778,3.34411111111,29.8504444444,21.0147777778,7.92122222222
600.20,5.245,39.1235555556,21.3078888889,20.8165555556,19.0481111111,5.75622222222,8.47266666667,11.1786666667,3.34588888889,29.7284444444,20.9011111111,7.92644444445
600.53,5.215,39.0057777778,21.1935555556,20.777,18.9125555556,5.74877777778,8.40455555555,11.0537777778,3.302,29.5824444445,20.7548888889,7.87199999999
600.87,5.23833333333,39.1354444445,21.1645555556,20.8695555555,18.9261111111,5.78411111111,8.43433333333,11.0607777778,3.35144444444,29.5466666667,20.7528888889,7.92633333333
601.21,5.33788888889,39.2292222222,21.1774444445,20.9644444444,18.9371111111,5.85366666667,8.45322222222,11.0861111111,3.45844444444,29.5508888889,20.7598888889,7.99444444445
601.54,5.35966666667,39.1668888889,21.1408888889,20.9536666667,18.8987777778,5.85022222222,8.47555555555,11.0117777778,3.50388888889,29.4973333333,20.7024444445,8.01444444445
601.88,5.423,39.2114444444,21.0851111111,20.9464444445,18.8714444444,5.90888888889,8.45455555556,11.0214444444,3.54255555556,29.4333333333,20.6966666667,8.07900000001
602.21,5.39777777778,39.1601111111,21.0208888889,20.8935555556,18.7803333333,5.89422222222,8.38466666667,10.9447777778,3.50811111111,29.3322222222,20.5931111111,8.0341111111
602.55,5.33177777778,39.0967777778,20.9492222222,20.8151111111,18.6641111111,5.82777777778,8.33577777778,10.8248888889,3.43833333333,29.1673333333,20.4635555555,7.98811111111
602.88,5.24144444444,38.9991111111,20.8171111111,20.7366666667,18.5145555555,5.78433333333,8.23788888889,10.7112222222,3.34388888889,29.0215555555,20.3487777778,7.936
603.22,5.19433333333,38.9024444444,20.695,20.6531111111,18.4143333333,5.75977777778,8.19744444444,10.6663333333,3.32755555555,28.9224444444,20.2435555555,7.91577777779
603.56,5.16611111111,38.8817777778,20.6434444445,20.6197777778,18.3505555555,5.72877777778,8.15244444444,10.625,3.29111111111,28.8247777778,20.1468888889,7.89455555554
