wavelength,Back_ButWetm,Belly_ButWetm,Breast_ButWetm,Crissum_ButWetm,Crown_ButWetm,DorTail_ButWetm,Patch10_ButWetm,Patch11_ButWetm,Patch12_ButWetm,Rump_ButWetm,Throat_ButWetm,WingTip_ButWetm
630.27,10.165,40.9403333333,46.8233333333,9.14933333333,9.01566666667,6.94133333333,12.231,36.8,5.423,6.038,5.80266666667,7.12066666667
630.60,10.155,41.0173333333,46.8753333333,9.19533333333,8.992,6.90133333333,12.1473333333,36.7743333333,5.43366666667,6.091,5.787,7.05933333333
630.93,10.1106666667,41.07,46.8146666667,9.26766666667,8.915,6.88533333333,12.1293333333,36.8973333333,5.481,6.164,5.861,7.05333333333
631.26,10.1876666667,41.1133333333,46.9146666667,9.30366666667,8.981,6.97666666667,12.122,36.8773333333,5.53433333333,6.321,5.89566666667,7.04333333333
631.60,10.198,41.156,46.808,9.289,8.931,6.95233333333,12.1343333333,36.864,5.54233333333,6.253,5.878,7.05333333333
631.93,10.2133333333,41.118,46.771,9.33466666667,8.98633333333,6.956,12.2496666667,36.8406666667,5.61666666667,6.327,5.90833333333,7.10733333333
632.26,10.3703333333,41.343,46.916,9.43966666667,9.16033333333,7.05633333333,12.4406666667,36.9943333333,5.72233333333,6.346,6.058,7.147
632.59,10.4243333333,41.3786666667,46.833,9.48,9.15,7.10666666667,12.4986666667,37.0176666667,5.73066666667,6.359,6.12833333333,7.002
632.92,10.4886666667,41.4063333333,46.8,9.52133333333,9.11066666667,7.15366666667,12.446,37.0086666667,5.67166666667,6.251,6.14933333333,7.01
633.26,10.654,41.5466666667,46.818,9.74333333333,9.24166666667,7.36433333333,12.61,37.08,5.85133333333,6.423,6.30833333333,7.13166666667
633.59,10.5393333333,41.5523333333,46.7313333333,9.696,9.2,7.33366666667,12.5653333333,37.1053333333,5.829,6.339,6.22666666667,7.059
633.92,10.5933333333,41.527,46.657,9.73,9.29566666667,7.35,12.5473333333,37.154,5.915,6.358,6.20366666667,7.053
634.25,10.6606666667,41.4686666667,46.702,9.69733333333,9.34333333333,7.33733333333,12.641,37.2376666667,5.92433333333,6.346,6.245,7.10166666667
634.58,10.686,41.4113333333,46.6643333333,9.70233333333,9.36666666667,7.32233333333,12.567,37.12,5.89566666667,6.285,6.19466666667,7.08566666667
634.91,10.6353333333,41.352,46.4726666667,9.604,9.252,7.20466666667,12.5383333333,37.0363333333,5.82666666667,6.184,6.07633333333,7.001
635.25,10.527,41.238,46.48,9.49633333333,9.267,7.189,12.428,36.9206666667,5.729,6.201,5.975,6.92833333333
635.58,10.4446666667,41.1656666667,46.4633333333,9.35866666667,9.17633333333,7.16566666667,12.3246666667,36.873,5.645,6.117,5.81333333333,6.85
635.91,10.289,40.974,46.3613333333,9.25466666667,9.01733333333,7.031,12.1813333333,36.8253333333,5.622,6.135,5.71,6.74433333333
636.24,10.239,40.9086666667,46.2716666667,9.28566666667,9.02733333333,6.96666666667,12.0683333333,36.7573333333,5.58866666667,6.12,5.678,6.818
636.57,10.154,40.908,46.3076666667,9.33366666667,9.038,6.85666666667,12.0483333333,36.8173333333,5.61066666667,6.244,5.629,6.82366666667
636.90,9.928,40.8646666667,46.3683333333,9.18766666667,8.97566666667,6.69533333333,11.8946666667,36.7193333333,5.417,6.093,5.46633333333,6.705
637.23,10.0416666667,40.8916666667,46.4673333333,9.28333333333,9.043,6.72166666667,11.961,36.7563333333,5.45766666667,6.169,5.548,6.79966666667
637.56,10.0243333333,40.7733333333,46.362,9.29433333333,9.05766666667,6.71666666667,11.9356666667,36.546,5.44633333333,6.198,5.50333333333,6.81466666667
637.90,9.989,40.8373333333,46.3106666667,9.326,9.105,6.68366666667,11.901,36.5293333333,5.464,6.274,5.45433333333,6.81833333333
638.23,9.99633333333,40.8013333333,46.417,9.25866666667,9.096,6.662,11.8746666667,36.518,5.39466666667,6.181,5.43366666667,6.83766666667
638.56,9.93033333333,40.7326666667,46.368,9.282,9.11733333333,6.64533333333,11.823,36.6183333333,5.42466666667,6.3,5.474,6.98133333333
638.89,10.0,40.6523333333,46.337,9.377,9.084,6.61,11.9416666667,36.7136666667,5.48466666667,6.344,5.58133333333,7.013
639.22,10.0543333333,40.6756666667,46.3153333333,9.433,9.13566666667,6.52166666667,11.9486666667,36.6093333333,5.42733333333,6.211,5.67733333333,7.04833333333
639.55,10.227,40.843,46.5586666667,9.64833333333,9.28233333333,6.71533333333,12.212,36.7323333333,5.507,6.253,5.78766666667,7.26633333333
639.88,10.3473333333,40.9573333333,46.689,9.79666666667,9.391,6.70533333333,12.399,36.719,5.624,6.466,5.86,7.38133333333
640.21,10.3653333333,40.901,46.622,9.74966666667,9.421,6.72833333333,12.4946666667,36.554,5.665,6.42,5.91366666667,7.37866666667
640.54,10.415,40.7423333333,46.4823333333,9.826,9.494,6.64366666667,12.5316666667,36.5616666667,5.69066666667,6.403,5.966,7.38066666667
640.87,10.2686666667,40.751,46.4213333333,9.84866666667,9.59933333333,6.53866666667,12.4686666667,36.6006666667,5.709,6.353,5.86266666667,7.50333333333
641.20,10.1273333333,40.758,46.358,9.782,9.50133333333,6.37366666667,12.33,36.6803333333,5.56366666667,6.208,5.809,7.396
641.53,10.037,40.6416666667,46.3496666667,9.743,9.45266666667,6.32866666667,12.305,36.5336666667,5.483,6.042,5.82766666667,7.33
641.87,10.0196666667,40.6663333333,46.2073333333,9.77866666667,9.56333333333,6.35866666667,12.2973333333,36.4946666667,5.581,6.22,5.8,7.315
642.20,10.0786666667,40.7343333333,46.399,9.817,9.68033333333,6.30233333333,12.2766666667,36.4533333333,5.61666666667,6.218,5.775,7.26866666667
642.53,10.036,40.8016666667,46.405,9.865,9.772,6.294,12.1093333333,36.3653333333,5.477,6.053,5.61466666667,7.29
642.86,10.0496666667,40.9996666667,46.4886666667,10.0233333333,9.95633333333,6.383,12.1453333333,36.615,5.61966666667,6.207,5.665,7.326
643.19,9.71533333333,40.7613333333,46.1726666667,9.77933333333,9.77233333333,6.09,11.8333333333,36.3706666667,5.34766666667,6.162,5.419,7.13033333333
643.52,9.529,40.4273333333,45.971,9.55566666667,9.65366666667,5.98966666667,11.5976666667,36.3056666667,5.18433333333,5.933,5.294,7.01433333333
643.85,9.43833333333,40.335,45.9283333333,9.45733333333,9.564,5.84433333333,11.4296666667,36.2993333333,4.957,5.665,5.117,7.01333333333
644.18,9.43433333333,40.56,45.9466666667,9.45333333333,9.52966666667,5.92966666667,11.5613333333,36.325,5.05,5.819,5.115,7.03933333333
644.51,9.48566666667,40.428,45.8673333333,9.34766666667,9.38233333333,6.06166666667,11.6356666667,36.316,5.01733333333,5.758,5.202,6.92533333333
644.84,9.60366666667,40.587,46.0726666667,9.36833333333,9.50733333333,6.17133333333,11.7226666667,36.5,5.15433333333,5.917,5.20066666667,7.05333333333
645.17,9.56733333333,40.552,45.8313333333,9.36666666667,9.51733333333,6.16233333333,11.6613333333,36.4876666667,5.19066666667,5.993,5.09033333333,7.057
645.50,9.538,40.3613333333,45.698,9.36833333333,9.48033333333,6.09366666667,11.627,36.473,5.051,5.897,5.047,7.06666666667
645.83,9.49366666667,40.3346666667,45.6003333333,9.37766666667,9.482,6.24133333333,11.6576666667,36.3693333333,4.99166666667,5.74,5.13833333333,7.19066666667
646.16,9.57866666667,40.3983333333,45.7386666667,9.39666666667,9.54766666667,6.36866666667,11.81,36.512,5.13166666667,5.882,5.27066666667,7.30866666667
646.49,9.50133333333,40.2193333333,45.5236666667,9.31233333333,9.43566666667,6.43466666667,11.642,36.238,5.07266666667,5.682,5.18466666667,7.35666666667
646.82,9.72766666667,40.2916666667,45.5596666667,9.47333333333,9.55,6.562,11.78,36.2906666667,5.19866666667,5.684,5.22933333333,7.498
647.15,9.954,40.7056666667,45.9653333333,9.66366666667,9.74866666667,6.93533333333,12.013,36.65,5.38733333333,5.852,5.38333333333,7.66666666667
647.48,9.969,40.9086666667,45.9396666667,9.714,9.77166666667,7.065,12.0456666667,36.7283333333,5.46033333333,5.963,5.472,7.684
647.81,10.0033333333,40.927,45.9903333333,9.65933333333,9.876,7.10966666667,12.027,36.6406666667,5.44266666667,5.849,5.44266666667,7.779
648.14,9.90233333333,40.9306666667,46.0093333333,9.54966666667,9.94133333333,6.919,11.8973333333,36.58,5.40033333333,5.834,5.385,7.81833333333
648.47,10.022,40.91,46.103,9.611,9.929,6.91,11.7776666667,36.5653333333,5.286,5.778,5.387,7.968
648.80,10.2096666667,41.076,46.3396666667,9.687,10.0243333333,7.07633333333,11.8753333333,36.699,5.27166666667,5.752,5.504,8.138
649.13,10.2813333333,41.23,46.4826666667,9.744,10.0923333333,7.16633333333,11.9163333333,36.7423333333,5.392,5.693,5.63933333333,8.29466666667
649.46,10.314,41.2486666667,46.506,9.77366666667,10.1593333333,7.25866666667,11.84,36.8986666667,5.44266666667,5.736,5.57033333333,8.28966666667
649.79,10.279,41.2936666667,46.343,9.73333333333,10.1563333333,7.191,11.6866666667,36.7443333333,5.388,5.734,5.57633333333,8.137
650.11,10.305,41.4316666667,46.4326666667,9.77533333333,10.2436666667,7.17333333333,11.6983333333,36.7606666667,5.396,5.826,5.68,8.16733333333
650.44,10.1526666667,41.505,46.3953333333,9.63566666667,10.1683333333,7.175,11.4943333333,36.89,5.35433333333,5.761,5.669,8.11
650.77,9.83266666667,41.2316666667,45.9976666667,9.417,9.936,6.88733333333,11.252,36.42,5.071,5.346,5.49066666667,7.92866666667
651.10,9.88166666667,41.251,46.116,9.389,10.008,6.87833333333,11.1733333333,36.44,5.10533333333,5.388,5.48733333333,7.92933333333
651.43,9.84933333333,41.4213333333,46.204,9.48133333333,9.911,6.87833333333,11.0586666667,36.542,5.017,5.343,5.44666666667,7.82666666667
651.76,9.924,41.5706666667,46.2583333333,9.65466666667,9.90866666667,7.031,11.0493333333,36.4646666667,5.06,5.371,5.452,7.76866666667
652.09,9.77166666667,41.4426666667,46.1206666667,9.61,9.79466666667,7.09166666667,11.0366666667,36.3763333333,5.067,5.379,5.472,7.56966666667
652.42,9.79733333333,41.6083333333,46.1673333333,9.638,9.82066666667,7.09466666667,11.0596666667,36.3896666667,5.13766666667,5.429,5.53733333333,7.607
652.75,9.83566666667,41.7813333333,46.1366666667,9.538,9.78066666667,7.119,11.0236666667,36.4146666667,5.053,5.398,5.39433333333,7.531
653.08,9.84766666667,41.9283333333,46.133,9.5,9.67033333333,7.00266666667,11.0213333333,36.2616666667,4.97133333333,5.276,5.39833333333,7.45333333333
653.41,9.89066666667,41.8146666667,46.107,9.46733333333,9.54333333333,7.05166666667,11.0286666667,36.372,4.96333333333,5.199,5.31866666667,7.459
653.74,9.938,41.7896666667,46.222,9.425,9.498,7.03133333333,11.1326666667,36.5223333333,4.92833333333,5.231,5.27966666667,7.47966666667
654.06,10.0023333333,41.845,46.178,9.40766666667,9.45233333333,6.972,11.1873333333,36.3226666667,4.96066666667,5.254,5.26566666667,7.45233333333
654.39,10.032,41.9563333333,46.233,9.391,9.42,7.08233333333,11.1496666667,36.3363333333,4.97066666667,5.398,5.27066666667,7.448
654.72,9.995,41.9583333333,46.2836666667,9.46966666667,9.35366666667,7.127,11.1166666667,36.396,4.983,5.438,5.314,7.44533333333
655.05,10.0996666667,42.0233333333,46.3143333333,9.42166666667,9.384,7.23433333333,11.147,36.481,4.98933333333,5.438,5.268,7.538
655.38,10.1293333333,42.09,46.2996666667,9.42,9.35766666667,7.25466666667,11.0136666667,36.6163333333,4.95233333333,5.257,5.22333333333,7.672
655.71,10.311,42.3333333333,46.336,9.47833333333,9.53266666667,7.30233333333,11.0933333333,36.608,4.95966666667,5.118,5.28033333333,7.843
656.04,10.266,42.3036666667,46.3116666667,9.544,9.51066666667,7.45933333333,11.129,36.6563333333,4.96566666667,5.065,5.24233333333,7.90933333333
656.37,10.1156666667,42.1963333333,46.288,9.56266666667,9.43633333333,7.407,10.9866666667,36.567,4.98266666667,5.052,5.186,7.87466666667
656.69,10.074,42.119,46.303,9.576,9.364,7.462,10.9913333333,36.6833333333,5.00933333333,5.061,5.28033333333,7.92433333333
657.02,10.048,42.3023333333,46.283,9.62733333333,9.44033333333,7.55533333333,11.0646666667,36.698,5.04333333333,5.059,5.355,8.07333333333
657.35,10.0673333333,42.408,46.256,9.59366666667,9.37366666667,7.54066666667,10.995,36.6926666667,5.05633333333,5.045,5.367,7.99133333333
657.68,10.26,42.606,46.434,9.75166666667,9.55233333333,7.76966666667,11.0853333333,36.9106666667,5.08766666667,5.095,5.471,8.03133333333
658.01,10.4543333333,42.6983333333,46.607,9.899,9.67666666667,7.91766666667,11.275,37.1593333333,5.295,5.288,5.607,8.08266666667
658.34,10.566,42.7796666667,46.5503333333,9.89266666667,9.71466666667,8.037,11.4656666667,37.1493333333,5.39633333333,5.243,5.68233333333,8.09933333333
658.66,10.6316666667,42.5106666667,46.4223333333,9.935,9.69066666667,8.13366666667,11.4546666667,37.0213333333,5.47233333333,5.292,5.829,8.171
658.99,10.6236666667,42.3733333333,46.4486666667,9.992,9.78133333333,8.20833333333,11.5886666667,36.9713333333,5.52233333333,5.492,5.963,8.15433333333
659.32,10.3983333333,42.2426666667,46.3396666667,9.955,9.654,8.12466666667,11.4776666667,36.9306666667,5.41433333333,5.421,5.861,8.042
659.65,10.4076666667,42.206,46.2243333333,9.929,9.665,8.05,11.4183333333,36.903,5.316,5.22,5.88733333333,7.94133333333
659.98,10.4273333333,42.2176666667,46.346,9.96266666667,9.681,8.21733333333,11.526,37.0536666667,5.36,5.237,6.04666666667,7.90533333333
660.31,10.4326666667,42.3183333333,46.426,9.949,9.73366666667,8.209,11.5846666667,37.0683333333,5.36766666667,5.28,5.98566666667,7.87666666667
660.63,10.5733333333,42.4133333333,46.6023333333,10.0526666667,9.71733333333,8.265,11.625,37.1246666667,5.41866666667,5.22,6.05566666667,7.93933333333
660.96,10.4323333333,42.247,46.4336666667,9.96566666667,9.64633333333,8.31066666667,11.5613333333,36.9626666667,5.38633333333,5.113,5.95066666667,7.9
661.29,10.2426666667,42.0786666667,46.275,9.861,9.548,8.20933333333,11.4303333333,36.8856666667,5.32666666667,4.913,5.938,7.903
661.62,10.1576666667,42.033,46.3066666667,9.85333333333,9.516,8.28033333333,11.4413333333,36.761,5.30133333333,4.708,5.91333333333,7.90933333333
661.94,10.0193333333,41.872,46.348,9.78133333333,9.40133333333,8.27,11.3503333333,36.755,5.217,4.684,5.82666666667,7.856
662.27,9.86966666667,42.028,46.3793333333,9.69866666667,9.39733333333,8.22633333333,11.3626666667,36.855,5.233,4.717,5.888,7.76166666667
662.60,9.94233333333,42.178,46.4503333333,9.561,9.262,8.20533333333,11.2776666667,36.9463333333,5.23933333333,4.596,5.84966666667,7.73
662.93,10.1146666667,42.3226666667,46.6513333333,9.657,9.34633333333,8.456,11.5503333333,37.049,5.521,4.786,6.09666666667,7.822
663.26,10.024,42.3363333333,46.7903333333,9.53066666667,9.19133333333,8.406,11.5686666667,36.9723333333,5.53966666667,4.879,5.986,7.72833333333
663.58,10.0456666667,42.354,46.7596666667,9.52433333333,9.205,8.31133333333,11.565,36.8846666667,5.51766666667,4.782,5.94666666667,7.83
663.91,10.177,42.4383333333,46.8686666667,9.63,9.274,8.496,11.716,36.945,5.6,4.937,6.045,7.89966666667
664.24,10.0786666667,42.2913333333,46.8826666667,9.525,9.264,8.46733333333,11.6543333333,36.9076666667,5.456,4.97,6.023,7.792
664.57,10.2436666667,42.5136666667,47.1423333333,9.69166666667,9.477,8.64633333333,11.7636666667,37.2773333333,5.45066666667,5.081,6.327,7.83333333333
664.89,10.4153333333,42.6146666667,47.283,9.88033333333,9.62233333333,8.922,11.9546666667,37.421,5.558,5.268,6.53,7.91266666667
665.22,10.432,42.588,47.157,9.81733333333,9.483,8.65433333333,11.7903333333,37.4556666667,5.41133333333,5.165,6.43466666667,7.82166666667
665.55,10.5846666667,42.8516666667,47.3773333333,9.98133333333,9.73833333333,8.70033333333,11.9123333333,37.583,5.48833333333,5.203,6.70433333333,8.02233333333
665.87,10.687,42.8596666667,47.5763333333,10.1016666667,9.80733333333,8.65166666667,12.044,37.582,5.549,5.081,6.74733333333,8.09933333333
666.20,10.729,43.0036666667,47.5776666667,10.2763333333,9.86166666667,8.65833333333,12.221,37.6136666667,5.53,5.078,6.82133333333,8.076
666.53,10.7406666667,43.0403333333,47.5403333333,10.2566666667,9.861,8.51133333333,12.155,37.582,5.319,4.9,6.715,8.06466666667
666.86,10.6373333333,42.976,47.4833333333,10.1446666667,9.866,8.49033333333,12.0403333333,37.7246666667,5.28333333333,4.865,6.65466666667,8.007
667.18,10.698,42.9903333333,47.3346666667,10.113,9.93333333333,8.57866666667,12.131,37.641,5.326,4.934,6.676,7.91966666667
667.51,10.5816666667,42.7733333333,47.1633333333,9.97633333333,9.784,8.49033333333,11.981,37.581,5.25666666667,4.803,6.54066666667,7.78433333333
667.84,10.4556666667,42.726,46.9866666667,9.881,9.80333333333,8.508,11.961,37.5303333333,5.283,4.804,6.49166666667,7.65033333333
668.16,10.317,42.65,46.9876666667,9.79866666667,9.676,8.28,11.831,37.553,5.25633333333,4.597,6.22466666667,7.566
668.49,10.2673333333,42.716,47.0943333333,9.69533333333,9.59566666667,8.13466666667,11.8416666667,37.4483333333,5.34033333333,4.601,6.22,7.50866666667
668.82,10.341,42.834,47.2586666667,9.75366666667,9.73566666667,8.28966666667,11.923,37.5366666667,5.47333333333,4.908,6.269,7.48933333333
669.14,10.3503333333,42.6483333333,47.114,9.792,9.657,8.34666666667,11.8403333333,37.376,5.43366666667,4.943,6.114,7.36066666667
669.47,10.3066666667,42.806,47.1976666667,9.89233333333,9.685,8.43133333333,11.9033333333,37.468,5.397,5.072,6.046,7.36733333333
669.80,10.2403333333,42.7166666667,47.202,9.81866666667,9.64166666667,8.45366666667,11.873,37.4106666667,5.39233333333,5.129,5.86833333333,7.35166666667
670.13,10.3003333333,42.7846666667,47.2936666667,9.84866666667,9.76633333333,8.45666666667,11.9933333333,37.541,5.577,5.285,5.91033333333,7.37066666667
670.45,10.4696666667,43.0816666667,47.5883333333,10.0926666667,9.877,8.49866666667,12.197,37.7663333333,5.70533333333,5.347,6.04566666667,7.534
670.78,10.5,43.1283333333,47.759,10.1426666667,9.76733333333,8.39833333333,12.2216666667,37.8016666667,5.72533333333,5.317,6.12,7.591
671.10,10.6096666667,43.1653333333,47.87,10.31,9.95366666667,8.44,12.3246666667,37.907,5.73566666667,5.328,6.28466666667,7.71366666667
671.43,10.7066666667,43.296,48.187,10.4316666667,10.057,8.43133333333,12.4746666667,38.0586666667,5.90066666667,5.474,6.37966666667,7.86766666667
671.76,10.8163333333,43.2886666667,48.1086666667,10.381,10.0463333333,8.521,12.547,37.9286666667,5.89133333333,5.595,6.393,7.91366666667
672.08,10.87,43.1763333333,47.9406666667,10.436,10.1033333333,8.43966666667,12.5386666667,37.9966666667,5.72933333333,5.454,6.25466666667,7.721
672.41,10.8956666667,43.1266666667,47.7203333333,10.454,10.2013333333,8.51666666667,12.663,38.1503333333,5.613,5.2,6.288,7.84666666667
672.74,10.7436666667,43.2146666667,47.6143333333,10.3713333333,10.1556666667,8.42166666667,12.659,38.1833333333,5.624,5.364,6.22166666667,7.73566666667
673.06,10.7613333333,43.0696666667,47.421,10.1603333333,10.086,8.37133333333,12.4706666667,37.955,5.42033333333,5.322,6.13466666667,7.61266666667
673.39,10.7586666667,43.0243333333,47.418,10.2693333333,10.21,8.342,12.4786666667,38.0233333333,5.377,5.352,6.26166666667,7.61533333333
673.72,10.8246666667,42.8683333333,47.3393333333,10.2266666667,10.1426666667,8.49266666667,12.42,37.8096666667,5.31566666667,5.454,6.299,7.58866666667
674.04,10.8753333333,42.5766666667,47.033,10.119,9.99033333333,8.48633333333,12.379,37.5023333333,5.11866666667,5.371,6.23633333333,7.39366666667
674.37,10.6596666667,42.524,47.1096666667,9.903,9.96266666667,8.25,12.1633333333,37.426,4.83466666667,5.243,5.94466666667,7.12466666667
674.69,10.6386666667,42.6286666667,47.177,9.665,9.92466666667,8.09266666667,12.0116666667,37.362,4.723,5.227,5.766,7.069
675.02,10.63,42.5646666667,47.035,9.571,9.79066666667,8.08233333333,11.9233333333,37.3546666667,4.53066666667,4.945,5.56966666667,6.95833333333
675.35,10.597,42.6016666667,47.281,9.633,9.83766666667,8.10966666667,11.9803333333,37.463,4.62433333333,5.019,5.663,6.971
675.67,10.5556666667,42.6883333333,47.5063333333,9.50033333333,9.71033333333,8.07433333333,11.9163333333,37.4903333333,4.56733333333,4.953,5.683,7.06866666667
676.00,10.6323333333,42.7143333333,47.76,9.631,9.77133333333,7.87433333333,11.9986666667,37.513,4.69033333333,5.196,5.74666666667,7.18833333333
