wavelength,Back_NeoFasm,Belly_NeoFasm,Breast_NeoFasm,Crissum_NeoFasm,Crown_NeoFasm,DorTail_NeoFasm,Patch10_NeoFasm,Rump_NeoFasm,Throat_NeoFasm,WingTip_NeoFasm
652.09,14.2542666667,59.5988,36.0200666667,52.5001333333,12.2342,7.50893333333,5.17833333333,16.3092666667,58.5451666667,12.7333333333
652.42,14.3058,59.6527333333,36.0426,52.5260666667,12.3218,7.57973333333,5.24626666667,16.3628,58.6351,12.7916
652.75,14.26,59.6393333333,36.0,52.5257333333,12.298,7.56713333333,5.25446666667,16.3157333333,58.6319,12.7618666667
653.08,14.3474666667,59.7083333333,36.1434666667,52.5947333333,12.4078666667,7.66086666667,5.3548,16.4102,58.7236333333,12.8805333333
653.41,14.3995333333,59.7408,36.1946,52.6780666667,12.5295333333,7.73706666667,5.455,16.4966666667,58.8217,12.9788
653.74,14.5088666667,59.676,36.2028666667,52.7043333333,12.6588,7.8624,5.55593333333,16.5861333333,58.7530333333,13.1278666667
654.06,14.5140666667,59.6952666667,36.1845333333,52.6944,12.6517333333,7.85813333333,5.544,16.5808,58.7489333333,13.1394
654.39,14.5569333333,59.8846666667,36.3335333333,52.8754666666,12.702,7.8892,5.59533333333,16.6319333333,58.9509666667,13.1911333333
654.72,14.5457333333,59.8965333333,36.334,52.8942,12.7074,7.86553333333,5.61406666667,16.616,58.8633333333,13.2160666667
655.05,14.5989333334,60.1382666667,36.4508666667,53.0752666666,12.7799333333,7.8926,5.65,16.6714666667,59.0495666667,13.3084
655.38,14.6139333333,60.2723333334,36.5282,53.1662666667,12.8400666667,7.9092,5.64566666667,16.6681333333,59.1308333333,13.3646
655.71,14.5486666667,60.1506,36.4336666667,53.1074666667,12.7429333333,7.80213333333,5.58486666667,16.5774,59.0391333333,13.2768
656.04,14.4824,60.0796,36.4140666667,53.047,12.6686666667,7.73906666667,5.53206666667,16.5536666667,59.0073333333,13.2508666667
656.37,14.5610666667,60.1026666667,36.4920666667,53.1002,12.7054666667,7.7874,5.57166666667,16.6344666667,59.0105,13.3521333333
656.69,14.5886,60.0942666667,36.52,53.1224666667,12.7192,7.83553333333,5.58773333333,16.6494666667,58.9742666667,13.3985333333
657.02,14.5709333333,60.1570666667,36.5558,53.1373333333,12.6505333333,7.80266666666,5.5144,16.5984666667,59.0094,13.3402
657.35,14.5064666667,60.2527333333,36.5939333333,53.1609333333,12.5832,7.7334,5.46326666667,16.5467333333,59.0795,13.3138
657.68,14.5458666667,60.2488,36.6382666667,53.1802,12.6548666667,7.79146666667,5.48406666666,16.5914,59.0924333333,13.3381333333
658.01,14.4406,60.086,36.4920666667,53.0058,12.5648,7.71813333333,5.38726666667,16.4836666667,58.938,13.2503333333
658.34,14.3938,59.9582,36.4414666667,52.8580666667,12.4927333333,7.65693333333,5.30866666667,16.4346666667,58.7921666667,13.1739333333
658.66,14.3972666666,59.8554,36.4268666666,52.801,12.4525333333,7.64906666667,5.29933333333,16.3818666667,58.7637333333,13.1913333333
658.99,14.3837333334,59.8824666667,36.4339333333,52.8167333333,12.4429333333,7.64946666667,5.28626666667,16.372,58.8169333333,13.1547333333
659.32,14.3616666667,59.8404666667,36.3959333333,52.7460666667,12.4270666667,7.63866666667,5.2522,16.3429333333,58.8106333333,13.1468666667
659.65,14.4431333334,59.8204666667,36.3832,52.7398666667,12.4824,7.71973333333,5.35993333333,16.3886,58.7401333333,13.2369333333
659.98,14.4040666667,59.8215333333,36.3120666667,52.6639333333,12.4630666667,7.7082,5.32286666667,16.3298666667,58.7058,13.1558
660.31,14.3576666667,59.8857333333,36.2948,52.6762,12.4282666667,7.6952,5.30653333333,16.3062,58.792,13.1188
660.63,14.4042,59.8932666667,36.2888,52.6661333333,12.4571333333,7.74033333333,5.36533333333,16.3549333333,58.7792666667,13.1528
660.96,14.4429333333,59.8751333333,36.3054,52.6857333333,12.4756,7.76226666667,5.39466666667,16.3527333333,58.8244333333,13.1396
661.29,14.4136666667,59.8768666667,36.2552666667,52.708,12.4174,7.7076,5.37506666667,16.327,58.8259666667,13.0958
661.62,14.5066,60.0205333333,36.3768666667,52.8366,12.4905333333,7.7794,5.43146666667,16.4092,58.9576333333,13.1642
661.94,14.5780666667,60.0535333333,36.3920666667,52.9254666667,12.5746666667,7.877,5.53233333333,16.464,59.0850666667,13.2561333333
662.27,14.5344,60.1198,36.386,52.9576666667,12.5608666666,7.86066666667,5.5206,16.4961333333,59.0921666667,13.2168666666
662.60,14.5461333333,60.0442,36.3492666667,52.9497333333,12.5638,7.84713333333,5.5354,16.5057333333,59.0061333333,13.1975333333
662.93,14.5600666667,60.0651333333,36.4025333333,52.9752,12.5778,7.8386,5.59406666667,16.5557333333,59.0948666667,13.2144666667
663.26,14.4234,60.1052666667,36.3926,52.9792,12.4412666667,7.69286666667,5.39393333334,16.4524,59.1195,13.0623333333
663.58,14.3642,60.0974,36.4644,53.0274,12.4172666666,7.58406666667,5.35173333333,16.3926666667,59.1441666667,13.0817333333
663.91,14.3610666667,60.0765333333,36.4451333333,53.0514,12.4075333333,7.5456,5.32193333333,16.4492666667,59.1014333333,13.0744666667
664.24,14.2949333333,60.0534666667,36.4070666667,53.0042666667,12.3958,7.4822,5.2346,16.3829333333,59.0648,13.0359333333
664.57,14.2524,59.9944,36.3633333333,52.9542,12.3962666667,7.4496,5.19873333333,16.362,58.9791,13.0551333333
664.89,14.3414666667,60.0200666667,36.4524666667,52.9896,12.5216,7.5782,5.32473333333,16.4242,59.0237333333,13.1682666667
665.22,14.3828,60.0378,36.4703333334,52.9986666667,12.577,7.64046666667,5.37453333333,16.4211333333,59.0712666667,13.2577333333
665.55,14.2651333333,60.1271333333,36.4619333333,53.0123333333,12.4701333333,7.52033333333,5.22693333333,16.3304,59.1488666667,13.1630666667
665.87,14.2846,60.04,36.3752666667,52.9567333333,12.5033333333,7.56333333333,5.2666,16.3630666667,59.1281666667,13.1746666667
666.20,14.3525333333,60.0514,36.4362,52.9922666667,12.5764666667,7.63286666667,5.31773333333,16.4240666667,59.1670666667,13.3112
666.53,14.3442666667,60.0328666667,36.3766,52.9600666667,12.5568666667,7.62186666666,5.24706666667,16.3860666666,59.0439666667,13.2871333333
666.86,14.517,60.1608666667,36.5371333333,53.119,12.799,7.83066666667,5.43586666667,16.5756,59.2343,13.5074666667
667.18,14.5134,60.231,36.5246666667,53.0974,12.7662,7.86213333333,5.3952,16.5884666667,59.2855333333,13.4754666667
667.51,14.5034,60.1838,36.5333333333,53.0494666667,12.7511333333,7.82673333333,5.34646666667,16.4947333333,59.3165333333,13.4472666667
667.84,14.4702,60.1902666667,36.5793333334,53.0871333333,12.7307333333,7.82406666667,5.36113333333,16.482,59.3426,13.4437333333
668.16,14.4777333333,60.1674,36.5602666667,53.0932666667,12.7044,7.8734,5.35886666666,16.4793333333,59.3616333333,13.4085333333
668.49,14.4255333333,60.0621333333,36.4744666667,52.978,12.6126666666,7.82893333333,5.28233333333,16.4138,59.2906,13.4218666667
668.82,14.4471333333,60.008,36.4777333333,52.9278666666,12.6428666667,7.86386666667,5.3058,16.4630666666,59.2199,13.4277333333
669.14,14.5113333333,60.1110666667,36.5736666667,53.0481333333,12.6996,7.9248,5.37833333333,16.5277333333,59.3395333333,13.4934
669.47,14.4959333333,60.1222666667,36.6485333333,52.9914,12.6650666667,7.89766666666,5.35033333334,16.5133333333,59.2572333333,13.4908
669.80,14.4698666667,60.1068666667,36.6210666667,52.9498666667,12.5886666667,7.83186666667,5.31933333333,16.4796,59.2571666667,13.4161333333
670.13,14.6143333333,60.2073333333,36.7487333333,53.0682666667,12.7028,7.991,5.477,16.6102,59.3588333333,13.591
670.45,14.5404,60.1932666667,36.6858,53.0412,12.5891333333,7.8808,5.40146666667,16.4944,59.2889,13.529
670.78,14.5977333333,60.1548666667,36.6728666667,53.0812666667,12.6541333333,7.9336,5.461,16.5626666667,59.2321,13.6092
671.10,14.6708,60.2593333333,36.7489333333,53.1941333333,12.7390666667,8.02393333333,5.5778,16.6408666667,59.2129333333,13.7192
671.43,14.7599333333,60.2794,36.7732666667,53.2416666667,12.7886,8.1016,5.63553333333,16.721,59.1942,13.7902666667
671.76,14.8710666667,60.3863333333,36.8405333333,53.3191333333,12.8927333333,8.19866666667,5.76646666667,16.8418,59.258,13.9297333333
672.08,14.9543333333,60.5656666667,36.9773333334,53.5062,12.9468666667,8.22513333333,5.8242,16.916,59.4121666667,13.935
672.41,14.8844,60.6287333333,36.9662,53.5689333333,12.8857333333,8.13626666667,5.78573333333,16.8759333333,59.4247666667,13.9040666667
672.74,14.9653333333,60.6794,37.0358,53.6141333333,13.0075333333,8.22646666667,5.8768,16.9674666666,59.4151333333,13.9900666667
673.06,14.9422666667,60.5426666667,36.933,53.5522,12.9849333333,8.21446666667,5.83626666667,16.901,59.3158,13.9557333333
673.39,14.8628,60.4772666667,36.8786666667,53.4990666667,12.9437333333,8.2076,5.7742,16.8347333333,59.2774666667,13.8928666667
673.72,14.8458666667,60.537,36.9507333333,53.5918666667,12.9827333333,8.18673333333,5.77886666667,16.827,59.3759666667,13.892
674.04,14.972,60.5438,37.0532,53.6532666667,13.1093333333,8.337,5.91993333333,16.9547333333,59.4744,13.9668666667
674.37,14.9910666667,60.439,37.0484666667,53.6062,13.1226666667,8.35953333333,6.0036,16.9486,59.4341,13.9458
674.69,15.032,60.4959333333,37.0993333333,53.6126,13.1459333333,8.37613333333,6.0198,16.9754,59.4727666667,13.9725333333
675.02,15.0339333333,60.4286,37.0783333333,53.5642666667,13.1878,8.3686,6.02906666667,16.9768666667,59.5147333333,14.0109333333
675.35,14.8551333333,60.2729333333,36.9529333333,53.3970666667,13.0231333333,8.19986666667,5.85926666667,16.7706,59.3755,13.8644
675.67,14.8168,60.0162,36.8297333333,53.2034666667,12.9831333333,8.2154,5.868,16.7112666667,59.1072666667,13.8234666666
676.00,14.8472666667,60.0363333333,36.8578666667,53.2501333333,13.0232666667,8.23093333333,5.86413333333,16.7278,59.1735666667,13.8643333333
676.32,14.7426666667,59.7524666667,36.673,53.0772666667,12.8855333333,8.16046666667,5.76913333333,16.6403333333,58.9376333333,13.7765333333
676.65,14.7756,59.9385333333,36.8008666667,53.2658,12.9574666667,8.1758,5.7952,16.7162666667,59.1808333333,13.8420666667
676.97,14.8106666667,59.9466666667,36.7812666667,53.2711333333,12.9741333333,8.13686666667,5.8106,16.7302666667,59.1290333333,13.8972666667
677.30,14.6647333333,59.7438,36.5867333333,53.0290666667,12.7826,7.99173333333,5.65893333333,16.5976,58.8861666666,13.7627333333
677.63,14.5508666667,59.7500666667,36.5411333333,52.9994666667,12.6720666667,7.88526666667,5.5666,16.4793333333,58.8344333333,13.6697333333
677.95,14.5244,59.8356,36.5528,52.9851333333,12.6616666667,7.83473333333,5.52266666667,16.4849333333,58.8319666667,13.6834
678.28,14.4178,59.6820666667,36.3989333333,52.8868,12.5954666667,7.7792,5.4644,16.4098,58.7319333333,13.6294666667
678.60,14.4574666667,59.8082666667,36.4969333333,52.9582666667,12.5997333333,7.8244,5.4804,16.4742,58.7768333333,13.6368
678.93,14.4660666667,59.8271333333,36.4918666667,52.9885333333,12.5928,7.82966666667,5.45393333333,16.4978666667,58.7609,13.6455333333
679.25,14.3601333333,59.9332,36.4846,53.017,12.5366666667,7.75113333333,5.34573333333,16.4433333333,58.8270666667,13.6017333333
679.58,14.355,59.9138,36.4661333333,53.0088,12.4941333333,7.72613333333,5.329,16.4214666667,58.8166666667,13.5569333333
679.90,14.4248,60.077,36.5806666667,53.1318,12.5675333334,7.75206666667,5.39206666667,16.479,58.9678666667,13.6356
680.23,14.4663333333,59.9569333333,36.5350666667,53.0009333333,12.5879333333,7.8416,5.48286666667,16.5084666667,58.8201666667,13.7043333333
680.55,14.5816,60.0579333333,36.6551333333,53.0694,12.6503333333,7.9494,5.57286666667,16.5684,58.9112,13.7866
680.88,14.7202666667,60.225,36.7547333333,53.2436,12.8030666666,8.07633333333,5.68866666667,16.6893333333,59.0697333333,13.9162666667
681.20,14.7623333333,60.1958,36.7434666667,53.2300666667,12.8291333333,8.119,5.72633333333,16.755,59.0471,13.9942
681.53,14.7883333333,60.182,36.7395333333,53.2944,12.8546666667,8.17266666667,5.73886666667,16.7694,59.1091333333,14.0346666667
681.85,14.7748,60.1656666667,36.7577333333,53.3058,12.8234666667,8.1162,5.69966666667,16.7555333333,59.1397,13.9889333333
682.18,14.8414666667,60.2011333333,36.7609333333,53.385,12.8504666667,8.12506666667,5.72466666667,16.7302666667,59.2208666667,14.0248666667
682.50,14.9348666667,60.2820666667,36.8220666667,53.4278666667,12.9406666666,8.2024,5.80766666667,16.7526666667,59.339,14.1134666667
682.83,14.964,60.3951333334,36.9028,53.5184666667,12.9676,8.1962,5.82993333333,16.7773333333,59.4953333333,14.1584
683.15,14.9576,60.3125333334,36.8712666667,53.4256666667,12.9907333333,8.22606666667,5.84493333333,16.7664,59.414,14.1756
683.48,14.9280666667,60.2546666666,36.7990666667,53.3601333333,12.9624,8.21886666667,5.8276,16.7018666667,59.3356666667,14.1368
683.80,14.883,60.236,36.7498666667,53.3830666667,12.9098666667,8.13746666667,5.7346,16.6016,59.3305666667,14.0326
684.13,14.7856,60.1213333333,36.6204666667,53.3294,12.9037333333,8.0758,5.67553333333,16.5620666667,59.2096333333,13.9900666667
684.45,14.7586,60.0677333333,36.6469333333,53.2774,12.8780666666,8.02533333334,5.6452,16.5146,59.1948333333,13.9480666667
684.78,14.7249333333,60.0667333333,36.6214666667,53.3224,12.8971333333,7.98813333333,5.58033333333,16.4685333333,59.2061333333,13.9354
685.10,14.6807333333,60.1545333333,36.6139333333,53.3532,12.8516666667,7.9406,5.54626666667,16.4476666667,59.2259666667,13.8842666667
685.43,14.7720666667,60.1821333333,36.631,53.3290666666,12.9192,8.05346666667,5.6282,16.5387333333,59.2323666667,13.9704666667
685.75,14.7558,60.1187333333,36.5792,53.2414,12.9186,8.074,5.62513333333,16.564,59.1072333333,14.0103333334
686.08,14.717,60.0172666667,36.6009333333,53.1778666667,12.9696,8.1154,5.7142,16.6532666667,58.9327666667,14.0531333333
686.40,14.7866666667,59.9004,36.5556666667,53.1203333333,13.0462666667,8.1886,5.77873333333,16.685,58.8105666667,14.1266
686.72,14.7708,59.8311333333,36.5205333333,53.0512,13.0177333333,8.22013333333,5.79253333333,16.6892666667,58.6569333333,14.1425333333
687.05,14.8418,59.9636,36.6674,53.1304666667,13.1176,8.32146666667,5.86366666667,16.7740666667,58.7768666667,14.2496666667
687.37,14.8743333333,60.1456666667,36.7771333333,53.2848666667,13.1752,8.37193333333,5.88353333333,16.8640666667,58.8863666667,14.352
687.70,14.9527333333,60.2840666667,36.8789333333,53.3492,13.2232,8.42253333333,5.9246,16.938,59.0112,14.4024
688.02,14.8734,60.2712,36.8698,53.3438,13.1454666667,8.38686666667,5.88286666667,16.8718666667,58.9980333333,14.3364666667
688.34,14.9804,60.4363333333,36.9974,53.4472666667,13.1914,8.44866666667,5.96826666667,16.9889333333,59.1408,14.3658666667
688.67,15.0927333333,60.3649333333,37.0258666667,53.4188666667,13.2779333333,8.51986666667,6.04873333333,17.0292666667,59.0322333333,14.4312666667
688.99,15.0628,60.359,37.0285333333,53.3891333333,13.2848,8.51806666667,6.02346666667,16.9904,58.9511666667,14.4308
689.32,14.9254666667,60.3117333333,36.9564666667,53.3968,13.181,8.42986666667,5.93713333333,16.8801333333,58.8782333333,14.2793333333
689.64,14.9219333333,60.2739333333,36.8952666667,53.3476666667,13.0730666667,8.3266,5.81413333333,16.8175333333,58.87,14.1894666667
689.96,14.8899333333,60.3147333333,36.9059333333,53.428,13.0666,8.32426666667,5.79126666667,16.8157333333,58.8888333333,14.1716
690.29,14.9368666667,60.4649333333,37.0068,53.5628,13.1406,8.3256,5.8092,16.8614,59.1595,14.2334666667
690.61,14.8028666667,60.3525333333,36.8918,53.4863333333,13.0176666667,8.15013333333,5.68406666666,16.7693333333,59.0649,14.1285333333
690.94,14.8227333333,60.4028666666,36.943,53.5414,13.0396666667,8.11166666667,5.70933333333,16.7785333333,59.1548,14.1689333333
691.26,14.7337333333,60.3302,36.9240666667,53.4841333333,13.0032,8.08853333334,5.67,16.7027333333,59.1587666667,14.1760666667
691.58,14.8513333333,60.4799333333,37.0391333333,53.5962666666,13.1239333333,8.25053333333,5.78293333333,16.8352666667,59.2805333333,14.3830666667
691.91,14.7689333333,60.4364,37.0184,53.5224666667,13.0814,8.23173333333,5.71153333333,16.7538666667,59.1774333333,14.3410666667
692.23,14.8392,60.5708666667,37.1323333333,53.6157333333,13.1823333333,8.31813333333,5.79773333333,16.8825333333,59.3801666667,14.4623333333
692.55,14.8291333333,60.6511333333,37.1977333333,53.7602666667,13.1479333333,8.26966666667,5.76326666667,16.8527333333,59.4495,14.4768666667
692.88,14.9512,60.7402,37.296,53.8128666667,13.2414666667,8.33013333334,5.855,16.9345333333,59.5933333333,14.6262
693.20,15.0058666667,60.8049333333,37.3672,53.9215333333,13.3473333333,8.3834,6.00466666667,16.9459333333,59.6427,14.7069333333
693.52,15.0557333333,60.9413333333,37.4175333333,53.9868,13.3266666667,8.38666666666,6.0406,16.9706,59.8021,14.7372666667
693.85,15.0062,60.9068666667,37.3686666667,53.9902,13.2483333333,8.3528,6.03633333333,16.9389333333,59.6889333333,14.6949333334
694.17,15.068,60.9304666667,37.3899333333,54.0382666667,13.2574,8.42653333333,6.05193333333,16.9398666667,59.6772,14.7332
694.49,15.0444,60.7560666667,37.2823333333,53.8659333333,13.2074,8.41093333333,6.0134,16.8787333333,59.5503666667,14.6726
694.82,15.0092666667,60.5726666667,37.0981333334,53.7464666667,13.1264,8.36986666667,5.94833333333,16.8092666667,59.3478333333,14.5970666667
695.14,14.9397333333,60.4271333333,36.9870666667,53.6472,13.0572666667,8.26486666667,5.83306666667,16.7159333333,59.2533333333,14.5013333333
695.46,14.9480666667,60.3851333333,36.9256,53.6316,13.0543333333,8.27013333333,5.86413333333,16.7365333333,59.2268,14.5838666667
695.79,14.8064666667,60.372,36.9665333333,53.6308,12.9235333333,8.21673333333,5.7506,16.6501333333,59.2198333333,14.5162
696.11,14.9265333333,60.4588666667,37.0800666667,53.7196,13.0509333334,8.40913333333,5.8996,16.7848666667,59.3514666667,14.6563333333
696.43,14.9248666667,60.4364666667,37.1386,53.6695333333,13.0566666667,8.45273333333,5.92533333333,16.7981333333,59.3748666667,14.6692666667
696.75,14.9404,60.5884666666,37.1666,53.7858,12.9875333333,8.441,5.81966666667,16.7824666667,59.5682333333,14.6684
697.08,15.0129333333,60.6078,37.2410666667,53.7937333333,13.0367333333,8.48966666667,5.8478,16.8352,59.5518333334,14.7032
697.40,15.0290666667,60.6189333333,37.2492666667,53.7623333333,13.0526666667,8.51,5.85273333333,16.8264,59.5206666667,14.7374666667
697.72,15.1130666667,60.607,37.2871333333,53.7432,13.1263333333,8.6006,5.95726666667,16.9046,59.5074666667,14.8221333333
698.05,15.122,60.5932,37.3075333333,53.7269333333,13.0876,8.61966666667,5.97686666667,16.8892666667,59.4692,14.8009333333
698.37,15.3111333333,60.8914,37.5845333333,54.0119333333,13.2320666666,8.787,6.1624,17.0760666667,59.7159333333,14.9954
698.69,15.3810666667,60.8660666667,37.5860666667,54.0213333333,13.2896666667,8.8472,6.26373333333,17.1616666667,59.7107333333,15.0452
699.01,15.3940666667,60.8643333333,37.6085333333,54.0160666667,13.2867333333,8.84853333333,6.2776,17.1472,59.7332333333,15.0329333333
699.34,15.4559333333,60.7928,37.5461333333,53.9487333333,13.3574,8.89913333333,6.37493333333,17.1997333334,59.6659,15.1076666667
699.66,15.3364,60.709,37.4552666667,53.8281333333,13.2788,8.76773333333,6.2794,17.1064666666,59.6201333333,15.0049333334
699.98,15.3560666667,60.6818,37.4176,53.8323333333,13.3054666667,8.7656,6.309,17.1182666666,59.5799,15.0348666667
700.30,15.4191333333,60.6233333333,37.4619333333,53.7297333334,13.4631333333,8.89153333333,6.45566666667,17.2290666667,59.4812666667,15.1374
700.63,15.4014,60.513,37.3663333333,53.6906666667,13.4540666667,8.906,6.48266666667,17.2355333333,59.3781333333,15.1837333333
700.95,15.4211333333,60.4898666667,37.3784666667,53.725,13.4404,8.91293333333,6.50133333333,17.277,59.3922333333,15.1791333334
