wavelength,Back_EucPenf,Belly_EucPenf,Breast_EucPenf,Crissum_EucPenf,Crown_EucPenf,DorTail_EucPenf,Rump_EucPenf,Throat_EucPenf,WingTip_EucPenf
633.26,15.5964,53.3213333333,44.3711333333,45.3228128205,17.968,15.7077333333,21.40266,52.8631666667,16.3266
633.59,15.6250666667,53.3431333333,44.3654,45.3384611722,17.9668,15.7668,21.4311866666,52.8975333333,16.3717333333
633.92,15.6470666667,53.3112666667,44.3975333333,45.409167033,18.0054666667,15.7964,21.46176,52.8534,16.4415333333
634.25,15.6624666667,53.3608,44.4869333334,45.4990930403,18.037,15.8217333333,21.4762666667,53.0033666667,16.5068
634.58,15.7012,53.4850666667,44.6477333333,45.6474937729,18.0807333333,15.8351333333,21.5033066667,53.1447333333,16.5151333333
634.91,15.6841333333,53.5914666667,44.6892,45.6888432234,18.0978666667,15.8308666667,21.4578533333,53.1407,16.505
635.25,15.7006666667,53.6514666667,44.7083333333,45.7175351648,18.1750666667,15.8714,21.5016333333,53.1041666667,16.5305333333
635.58,15.7074666667,53.7206,44.7636666667,45.7657421245,18.2039333333,15.8768666667,21.4836266667,53.1604333333,16.5854666666
635.91,15.7219333333,53.8129333333,44.9290666667,45.8795186813,18.2658,15.9256666667,21.5681733334,53.2708666667,16.6162
636.24,15.7563333333,53.7603333333,44.9892,45.9030739927,18.3029333333,15.992,21.59268,53.2946666667,16.6659333333
636.57,15.9124666667,53.9234666667,45.1518,46.1015399267,18.4507333333,16.1192666667,21.7422066667,53.4212666667,16.7568
636.90,15.9172666667,53.9656,45.1795333333,46.0813380952,18.4476,16.1545333333,21.8194,53.4736333333,16.7556
637.23,15.953,53.9967333334,45.2898,46.1519721612,18.5226666667,16.2054666667,21.8852533333,53.4942,16.7928
637.56,15.9532,54.1058,45.3146,46.1550684981,18.528,16.1938,21.90302,53.576,16.7967333333
637.90,15.8488,54.0204666667,45.2466666667,46.0321545788,18.4648666667,16.1421333333,21.8593933334,53.4498333333,16.7051333333
638.23,15.8972666667,54.0880666667,45.3026,46.0145937729,18.5254,16.2099333333,21.9274133333,53.4085,16.8108
638.56,15.9136,54.0308,45.2771333333,46.0117450549,18.5542666667,16.2482,21.9613533333,53.4769333333,16.8394
638.89,15.8604666667,54.0563333333,45.2998,46.0110172161,18.477,16.2066666667,21.9407,53.5828333333,16.8316666667
639.22,15.8602,53.9684,45.2594666667,45.9419128205,18.4337333333,16.2090666667,22.01028,53.5128333333,16.8402
639.55,15.8872,53.9602666667,45.2352666667,45.9648300366,18.4618666667,16.2684666667,22.0528466667,53.5320333333,16.8786
639.88,15.7714,53.9514,45.1834,45.8974589744,18.3829333333,16.175,21.9656266667,53.4439666667,16.8182
640.21,15.5886,53.8523333333,45.0910666667,45.7656750916,18.2614666667,16.0544,21.8486533333,53.3140333333,16.7218
640.54,15.4991333333,53.7592666667,45.0535333333,45.7543080586,18.1907333333,15.9474,21.7291533333,53.2293333333,16.6467333333
640.87,15.3893333333,53.7212,44.9990666667,45.7059135531,18.0996,15.8484,21.6424733333,53.1564666666,16.5909333333
641.20,15.3328,53.529,44.8790666667,45.6118838828,18.0719333333,15.8312,21.61052,53.0521333333,16.5312666667
641.53,15.3839333333,53.595,44.9687333333,45.7702567766,18.0828,15.8625333333,21.59784,53.1362,16.5505333333
641.87,15.4899333333,53.6595333333,45.0237333334,45.9025534799,18.1718666667,15.9348,21.7026333333,53.2630666667,16.5899333333
642.20,15.4646666667,53.6199333333,45.0437333333,45.9132663004,18.1662,15.9294,21.7007666667,53.1929,16.5816666667
642.53,15.4693333333,53.4904666667,44.9757333333,45.8527238095,18.1461333333,15.8807333333,21.65356,52.9823,16.5390666667
642.86,15.4814,53.5562,45.0665333333,45.8895483517,18.2020666667,15.9114666667,21.68004,53.0644333333,16.6159333333
643.19,15.4923333333,53.591,45.0985333333,45.8907095238,18.1970666667,15.9092666667,21.66752,53.0471,16.6118666667
643.52,15.6458,53.7086,45.2146666667,46.0655120879,18.3526,16.0663333333,21.81206,53.1575333333,16.7648666667
643.85,15.8051333333,53.803,45.3047333333,46.1248461539,18.4824666667,16.2090666667,21.9660866666,53.2698,16.8940666667
644.18,15.9265333333,53.9402666667,45.4024,46.2112989011,18.5857333333,16.3046666667,22.1167933333,53.4123333333,16.9712666667
644.51,15.9764,54.0084,45.5182666667,46.2965135531,18.6817333334,16.3762,22.1891,53.4882333333,17.0357333333
644.84,16.1818,54.3918,45.8386666667,46.588092674,18.821,16.5924,22.35908,53.8467666667,17.2441333333
645.17,16.1576,54.3891333333,45.8158666667,46.5143457875,18.8078666667,16.5818666667,22.4289866667,53.7769333333,17.2434
645.50,16.1205333333,54.3143333333,45.6924666667,46.4576311355,18.7933333333,16.5372,22.36118,53.6203666667,17.2144666667
645.83,16.1422,54.4864666667,45.8228666667,46.5990399267,18.8401333334,16.5654666667,22.4309933333,53.7108666667,17.2915333333
646.16,16.0468666667,54.5266666667,45.8539333333,46.5843205128,18.8036,16.5312666667,22.44394,53.8497666667,17.2379333333
646.49,16.0684,54.5898,45.8951333333,46.7133641026,18.7784,16.554,22.4551266667,53.8801666667,17.1594666667
646.82,16.0104666667,54.5618666667,45.8758,46.731485348,18.7366,16.5426666666,22.4740666667,53.8864666667,17.1493333333
647.15,15.9599333333,54.5653333333,45.8903333333,46.7142538461,18.7011333333,16.5243333333,22.4397066667,53.9292666666,17.1098666667
647.48,15.8106,54.5697333333,45.9386,46.8036868132,18.6028666667,16.4097333334,22.3174933333,53.9843333333,17.0172
647.81,15.6367333333,54.4771333333,45.8974,46.7381369963,18.4933333333,16.3053333333,22.1835066666,53.89,16.9356666667
648.14,15.5678666667,54.5408666667,45.9116,46.6898948718,18.4088,16.1946666667,22.12154,53.9103333333,16.8793333333
648.47,15.6382666667,54.4170666667,45.8859333333,46.5888263736,18.4735333333,16.2346,22.17954,53.7353666667,16.9317333333
648.80,15.7480666667,54.5146,46.0107333333,46.7616996337,18.5922,16.2964,22.2486733333,53.8834333333,17.0371333333
649.13,15.6996666667,54.492,46.0866,46.767721978,18.5468666667,16.2956666667,22.27546,53.9111333333,17.0424
649.46,15.6932666667,54.4371333334,46.0778,46.7215688645,18.5020666667,16.2764,22.2584333333,53.8859333333,17.0169333333
649.79,15.8918,54.7362,46.3916666666,47.0242945055,18.7087333333,16.5323333333,22.4020333334,54.1032333333,17.2794666667
650.11,15.9133333333,54.6266666666,46.3704,46.950554945,18.7792,16.5827333333,22.41368,54.0194333333,17.4087333333
650.44,16.0033333333,54.7161333333,46.4745333333,46.9860611722,18.8845333333,16.6614666667,22.4609866667,54.1076666667,17.49
650.77,16.0638666667,54.6926,46.4959333333,47.0333040293,18.8995333333,16.7166,22.4969533333,54.0820333333,17.5635333333
651.10,16.2391333333,54.7838,46.5737333333,47.098970696,19.1030666667,16.9200666667,22.63298,54.0897666667,17.7596
651.43,16.5076666667,55.0826,46.8216,47.3667967033,19.36,17.1878,22.8434666667,54.3498666667,18.04
651.76,16.6763333333,55.1008666667,46.8579333333,47.4403974359,19.4507333333,17.3420666666,22.92478,54.3829666667,18.1390666667
652.09,16.5866666667,55.2182666667,46.924,47.5186498168,19.3732,17.2535333333,22.8195266667,54.4885333333,18.0803333333
652.42,16.5851333333,55.1902666667,46.8821333333,47.4346293041,19.3531333333,17.264,22.7595733333,54.4801333333,18.1098666667
652.75,16.7206666667,55.4272,47.0908666667,47.574103663,19.4906666667,17.4238,22.8938066667,54.7065333333,18.2263333333
653.08,16.7294,55.4342,47.1327333333,47.5453084249,19.5810666667,17.4965333333,22.9728066667,54.8535333333,18.3034666667
653.41,16.6116666667,55.3289333333,46.9792,47.3980981685,19.4622,17.377,22.8506466667,54.7259333333,18.1398666667
653.74,16.667,55.4495333333,47.0674,47.4673699634,19.5298,17.4118666667,22.87334,54.8907,18.1647333333
654.06,16.624,55.5471333333,47.1004666666,47.517578022,19.4678,17.3690666667,22.8212466666,54.9464,18.1213333333
654.39,16.5417333333,55.6356,47.2261333333,47.5439901099,19.4244666667,17.2631333333,22.8317733334,55.1039333333,18.0450666667
654.72,16.416,55.6187333333,47.1808,47.4631472527,19.1969333333,17.0801333333,22.7057333333,55.1142333333,17.8454666667
655.05,16.2953333333,55.4344,47.0865333333,47.2903827839,19.01,16.9193333333,22.54696,54.9348,17.7184666667
655.38,16.2527333333,55.4960666667,47.1629333333,47.3298564103,18.9665333333,16.8842,22.5410066667,54.9977333333,17.6449333333
655.71,16.2840666667,55.4286666667,47.1242666667,47.3311362637,19.0020666667,16.9148,22.6266933333,55.0051,17.6194666666
656.04,16.2550666667,55.4341333333,47.1586666667,47.3926084249,18.9245333333,16.89,22.6151933333,54.9905,17.5462
656.37,16.1839333333,55.3650666667,47.1129333333,47.4268578754,18.7828,16.8011333333,22.52774,54.9121,17.5155333333
656.69,16.3593333333,55.4930666667,47.2448,47.6197201465,18.9057333333,16.9506,22.6183,54.9761,17.6668
657.02,16.4136666667,55.4233333333,47.2808666667,47.7070831502,18.9208,16.9444666667,22.69648,54.9777,17.734
657.35,16.4627333334,55.6492666667,47.4045333333,47.8818424909,18.9349333334,16.9521333333,22.79094,55.1489333333,17.7077333333
657.68,16.516,55.6738666667,47.4534,47.9656600733,18.9538666667,17.0506666666,22.8530466667,55.2704666667,17.8012666667
658.01,16.5301333333,55.6498,47.3092,47.9178369963,18.9817333333,17.0884666667,22.8413133333,55.1643666667,17.8242666667
658.34,16.665,55.7073333333,47.4008666667,47.9659304029,19.1104666667,17.2263333334,22.9229933333,55.1603666667,17.9892666667
658.66,16.6198666667,55.778,47.4202,48.0125604396,19.0934666667,17.2324666667,22.9592666667,55.2107666667,17.9543333333
658.99,16.6337333333,55.7966666667,47.4051333333,48.0545040293,19.1432,17.2690666667,22.9669866667,55.2531,18.0049333333
659.32,16.6259333333,55.7508,47.4004,48.0049923077,19.1248666667,17.3129333333,22.896,55.1970333333,18.0223333333
659.65,16.6234666667,55.7618,47.4682,48.0079512821,19.1370666667,17.3642,22.9072066667,55.2589,17.9992
659.98,16.6836666667,55.8004,47.5371333333,48.0500956044,19.2312,17.4445333334,22.9958266667,55.3431,18.0357333333
660.31,16.5659333333,55.7082666667,47.4610666667,47.9956871795,19.0867333333,17.3043333333,22.85346,55.2681,17.8702
660.63,16.5243333333,55.8036666667,47.4981333333,48.0119465201,19.0237333333,17.32,22.7954533333,55.2766333333,17.8177333333
660.96,16.5835333333,55.6792666667,47.4836666667,47.9940435897,19.0408,17.3992,22.75346,55.1842,17.8928
661.29,16.628,55.6047333334,47.4612666666,47.8914080586,19.0993333333,17.4285333333,22.7098733333,55.0430333333,17.8547333333
661.62,16.7175333333,55.6482666666,47.6052666667,47.9951523809,19.1654,17.5208666667,22.7242,55.16,17.9197333333
661.94,16.6917333333,55.5838,47.6204,48.0402739927,19.1648666667,17.5186666667,22.6822666667,55.2083,17.8480666667
662.27,16.8014,55.7004,47.7770666667,48.1513098901,19.2392666667,17.607,22.73426,55.388,17.8907333333
662.60,16.7664666667,55.5180666666,47.6873333333,48.0121377289,19.1835333333,17.5701333333,22.6686933333,55.2419666667,17.8097333333
662.93,16.6719333333,55.4672666666,47.6864,47.9574520147,19.1144,17.5191333333,22.6216666667,55.1781666667,17.7418666667
663.26,16.7656,55.5326,47.7554,48.0065681319,19.2423333333,17.6028,22.70342,55.2376666667,17.8586
663.58,16.7483333333,55.5136666667,47.7704666667,47.985296337,19.2328666667,17.619,22.6248733333,55.2521333333,17.7984
663.91,16.7903333333,55.5836666667,47.7778666667,47.9401879121,19.2377333333,17.6828666667,22.62136,55.2671666667,17.8278666667
664.24,16.8731333333,55.5525333333,47.7723333333,47.9354813187,19.3076666667,17.7454666667,22.6593133333,55.3436666667,17.9178666667
664.57,16.766,55.4966666667,47.7157333334,47.8376080586,19.171,17.6406,22.5997,55.2778666667,17.7330666667
664.89,16.7346,55.5065333333,47.7164666667,47.8522384615,19.1375333333,17.6384666667,22.5933,55.2739333333,17.7520666667
665.22,16.6843333333,55.4156666667,47.5700666667,47.6542648352,19.0333333333,17.5785333333,22.5214466667,55.1231666667,17.6319333333
665.55,16.7168,55.2988666667,47.5244666667,47.6003080586,19.0460666667,17.6346,22.5420066667,55.0630333334,17.6246
665.87,16.7822666667,55.1504,47.4604666667,47.5369791209,19.1014666666,17.6602,22.5441266667,54.9237333334,17.6762
666.20,16.8124666667,55.3165333333,47.5666,47.6479164835,19.1752,17.7548666667,22.62166,55.0684333333,17.7846
666.53,17.0231333333,55.4284666667,47.6367333333,47.7734604396,19.3368,17.887,22.7567866667,55.2024666667,17.9255333333
666.86,17.0249333333,55.3538,47.5353333333,47.7228604396,19.2816,17.9323333333,22.7369333333,55.1063,17.9170666667
667.18,17.1012666667,55.4697333333,47.576,47.7830234432,19.3008666666,18.0212666667,22.7564133333,55.1611,17.973
667.51,17.0349333333,55.4256,47.5689333333,47.7875758242,19.2671333333,17.9548,22.7021533333,55.1854,17.8254666667
667.84,17.0506,55.4064,47.5941333333,47.7748285714,19.2578,17.9419333333,22.7562133333,55.2316666667,17.7497333333
668.16,17.0592,55.4393333333,47.6007333333,47.7715520147,19.2800666667,18.0106666667,22.7213266667,55.2125,17.8255333334
668.49,17.0211333333,55.3930666667,47.5928,47.8061142857,19.2794666667,18.0129333333,22.74134,55.1915333334,17.7879333333
668.82,16.9944666667,55.3633333333,47.6605333333,47.9105087912,19.2971333333,18.0278666667,22.7765333333,55.2658333333,17.7968666667
669.14,16.9922,55.5472666667,47.7666666667,47.9764025641,19.2855333333,18.0554666667,22.8096466667,55.4494333333,17.8668
669.47,16.9464,55.6320666667,47.7047333333,47.9128805861,19.2672666667,18.0416666667,22.7487133334,55.494,17.8330666667
669.80,17.0553333333,55.6947333333,47.8404,48.0632472527,19.323,18.0661333333,22.81808,55.6058333333,17.8908666667
670.13,16.9674666667,55.6681333333,47.8384666667,48.0614285714,19.2594666667,18.0538,22.7518133333,55.6392666667,17.8345333333
670.45,16.9591333333,55.8318,48.0109333333,48.1951838828,19.3386,18.0548666667,22.7918733333,55.7759333333,17.8444666667
670.78,16.9144666667,55.6562,47.9488,48.1510120879,19.3154,17.9736666667,22.7383333333,55.6998666667,17.8502
671.10,16.9885333333,55.6617333333,48.0317333333,48.2382710623,19.3808,18.0761333334,22.8021733333,55.6735666667,17.9629333333
671.43,17.0823333333,55.6915333333,48.109,48.2851369964,19.4688666667,18.1820666667,22.8363,55.7099666667,18.0827333333
671.76,17.0436666667,55.7211333333,48.1787333333,48.3204208791,19.5107333333,18.2037333333,22.8869666667,55.8339666667,18.1276666667
672.08,17.0804666667,55.6262666667,48.1929333333,48.2632857143,19.4586,18.1999333333,22.91332,55.8212666667,18.1026
672.41,17.1078666667,55.6198666667,48.1828,48.2565344322,19.464,18.2880666667,22.8945866667,55.7431,18.1678666667
672.74,17.0935333333,55.5716666667,48.0805333333,48.2324747253,19.4463333333,18.2273333333,22.8270466667,55.5498333333,18.1024666667
673.06,17.1471333333,55.4254666667,48.0950666667,48.2513798535,19.4434666667,18.2402,22.88458,55.4419666667,18.1613333333
673.39,16.9914,55.2456,47.9007333333,48.0275472527,19.2524666667,18.161,22.7144066667,55.2214,18.0122666667
673.72,16.8524666667,55.1462666667,47.8058666667,47.9806663004,19.1194666667,18.0196,22.5961733333,55.0838,17.8969333333
674.04,16.7345333333,55.0128,47.6644,47.8129021978,18.9328666666,17.8709333333,22.4446933333,54.9611,17.7784666667
674.37,16.7136,54.9796,47.594,47.6785263736,18.8914,17.8443333333,22.3817933333,54.8964333333,17.7238666667
674.69,16.6884,54.8876666667,47.4805333333,47.5248216117,18.8356666667,17.7986666667,22.3336533333,54.7891666667,17.6992666667
675.02,16.5420666667,54.8024,47.3486,47.404347619,18.7230666667,17.6498666667,22.25688,54.5827,17.5901333333
675.35,16.5188666667,54.7300666667,47.2877333333,47.3958410256,18.6246,17.5206,22.21714,54.4498333333,17.4578
675.67,16.4754,54.804,47.2909333333,47.3707344322,18.5418666667,17.4308,22.1192866667,54.4295333333,17.4262
676.00,16.612,55.1053333333,47.5700666667,47.5421945055,18.564,17.4224,22.2678466667,54.7266666667,17.4660666667
676.32,16.6084666667,55.1198666667,47.6831333333,47.5107611722,18.5922,17.4354,22.2539333333,54.7929,17.5172
676.65,16.4862,55.2334666667,47.7268,47.579454945,18.4771333333,17.304,22.12162,54.8651666667,17.4160666667
676.97,16.5918666667,55.4296666667,47.9321333333,47.7731747253,18.6646,17.4560666667,22.3276466667,55.0321666667,17.5789333333
677.30,16.7324,55.5877333333,48.0837333333,47.8699721612,18.8294,17.5686666667,22.4971533333,55.1723333333,17.7288
677.63,16.8154,55.6612,48.1826666667,47.963154945,18.9104666667,17.6402,22.55254,55.2105666667,17.8174666667
677.95,16.7021333333,55.7718666667,48.2336666667,48.052007326,18.8873333333,17.5854666667,22.5697266667,55.1136,17.8148666667
678.28,16.7123333333,55.8582,48.3794,48.1564113553,18.9052666667,17.5902,22.59538,55.1628333333,17.8404
678.60,16.7734666667,56.0559333333,48.5581333333,48.2859362637,19.0198,17.6958666666,22.67258,55.3273333333,17.9491333333
678.93,16.8017333333,56.1388,48.6031333334,48.3134472527,19.0871333333,17.7712666667,22.6914733333,55.3695,18.0263333333
679.25,16.6342,56.1088666667,48.5834666667,48.3015827839,19.0058,17.6940666667,22.6326466667,55.2747666667,17.9733333333
679.58,16.4654,55.8636666667,48.3907333333,48.1261567765,18.9147333333,17.6088666667,22.4740533333,55.0029333333,17.9186666667
679.90,16.4272,55.9204666667,48.3850666667,48.1631014652,18.8368,17.6016666667,22.5106466667,55.0293666667,17.8538
680.23,16.3564,55.7877333333,48.2830666667,48.0931443223,18.7808,17.5495333333,22.50014,54.8721,17.7973333333
680.55,16.2955333333,55.7630666667,48.2667333333,48.0618919414,18.6660666667,17.4788,22.4293266667,54.8473,17.7386666667
680.88,16.2269333333,55.7429333333,48.2976,48.0469355311,18.6098666667,17.4579333333,22.4329466667,54.8253,17.6744666667
681.20,16.1299333333,55.6624,48.1880666667,48.0100897436,18.5670666667,17.4059333333,22.4067466667,54.7446666666,17.6316666667
681.53,16.1056,55.6204666667,48.209,47.9950820513,18.5138,17.3768666667,22.3945066667,54.8171666667,17.554
681.85,16.0452666667,55.5949333333,48.117,47.9634835165,18.4475333333,17.3308,22.4025333333,54.7815,17.5086
682.18,15.8964666666,55.5416,47.9884666667,47.8992058608,18.2628,17.1804666667,22.2735933333,54.7327666667,17.3309333333
682.50,15.7362,55.3539333333,47.8476,47.8324959707,18.1173333333,17.021,22.1461466667,54.5872,17.1755333333
682.83,15.8602666667,55.445,47.915,47.9180190476,18.2642666667,17.1308,22.26084,54.7575666667,17.2966666667
683.15,15.9450666667,55.4378,47.8806,47.9605201465,18.3549333333,17.1789333333,22.3347866667,54.7487333333,17.2623333333
683.48,15.8615333334,55.2752666667,47.7708,47.9214739927,18.3592666667,17.0994666667,22.3335333333,54.6775666666,17.2522666667
683.80,15.7784666667,55.2654666667,47.7124666667,47.8826168498,18.3294,17.0436,22.2951066667,54.6355333333,17.1909333333
684.13,15.7258,55.2291333333,47.6550666667,47.8763534799,18.3429333333,16.9606666667,22.2479666666,54.6156666667,17.1405333334
684.45,15.8174,55.2240666667,47.6405333333,47.894621978,18.4148,17.0632666667,22.3522733334,54.5590666667,17.3141333333
684.78,15.8934,55.2943333334,47.7123333333,47.9572556777,18.5324,17.1393333333,22.47698,54.6061,17.3747333334
685.10,16.0956,55.3776,47.7650666667,48.091418315,18.7538666667,17.3142,22.6415266666,54.6951666667,17.5830666667
