wavelength,Back_IriPulf,Belly_IriPulf,Breast_IriPulf,Crissum_IriPulf,Crown_IriPulf,DorTail_IriPulf,Patch10_IriPulf,Patch11_IriPulf,Rump_IriPulf,Throat_IriPulf,WingTip_IriPulf
394.60,4.41377777778,22.7508888889,8.34388888889,19.9496666667,5.77166666667,9.16355555555,9.65622222222,4.15833333333,5.3496,12.6571111111,6.50411111111
394.96,4.36733333333,22.7815555556,8.30855555555,19.9957777778,5.72122222222,9.11400000001,9.595,4.117,5.32637777778,12.6488888889,6.452
395.32,4.30688888889,22.7713333333,8.27766666667,19.9626666667,5.64044444444,9.02255555555,9.48288888888,4.02722222222,5.26384444444,12.5835555555,6.38388888889
395.68,4.29155555555,22.8182222222,8.28922222222,19.9793333333,5.64944444445,9.00355555555,9.46966666666,4.02988888889,5.266,12.5956666667,6.37266666667
396.04,4.30855555555,22.8494444444,8.33722222222,20.0444444444,5.68233333333,9.01833333334,9.47222222222,4.04644444444,5.29773333333,12.6138888889,6.38522222222
396.40,4.27688888889,22.8992222222,8.34788888889,20.0686666667,5.64377777778,8.99344444444,9.39066666665,3.99777777778,5.25304444445,12.6016666667,6.34644444444
396.76,4.34377777778,23.0355555556,8.41744444444,20.138,5.71322222222,9.052,9.40733333334,4.03666666667,5.30391111111,12.7173333333,6.40066666666
397.12,4.338,23.0682222222,8.44544444444,20.161,5.72822222222,9.03677777779,9.35444444446,4.04211111111,5.29715555556,12.784,6.38066666667
397.48,4.36488888889,23.1544444445,8.49255555555,20.2374444444,5.72155555556,9.04577777778,9.30177777777,4.04422222222,5.31155555555,12.8338888889,6.39222222222
397.84,4.371,23.1986666666,8.55377777778,20.2921111111,5.73,9.02822222221,9.26855555557,4.06944444444,5.3162,12.8582222222,6.41455555556
398.20,4.36866666667,23.2194444444,8.54866666667,20.249,5.72011111111,9.00722222222,9.21522222221,4.06477777778,5.31006666667,12.8625555556,6.40588888889
398.56,4.39433333333,23.2858888889,8.567,20.3046666667,5.71444444444,8.99677777779,9.17111111111,4.05244444444,5.31102222222,12.8974444445,6.40844444444
398.92,4.42155555556,23.284,8.59722222222,20.3056666667,5.74344444445,9.00100000001,9.12577777777,4.04722222222,5.30044444444,12.9142222222,6.42644444444
399.28,4.42333333333,23.3224444444,8.63477777778,20.3155555555,5.75077777778,8.99511111111,9.08866666668,4.054,5.31748888889,12.9717777778,6.42755555556
399.64,4.44522222222,23.3604444444,8.676,20.3533333333,5.766,9.0191111111,9.03255555557,4.06044444445,5.31124444445,13.0188888889,6.46044444445
400.00,4.46333333333,23.4411111111,8.72711111112,20.4095555556,5.76333333333,9.025,8.99711111111,4.06611111111,5.32846666667,13.08,6.49055555556
400.36,4.51388888889,23.5133333333,8.8111111111,20.4577777778,5.81533333333,9.05022222222,9.02055555557,4.11611111111,5.37684444444,13.1337777778,6.54155555555
400.72,4.43433333333,23.4751111111,8.79655555555,20.4674444444,5.72488888889,8.96533333334,8.91055555555,4.05533333333,5.30784444444,13.0534444445,6.489
401.08,4.413,23.5272222222,8.79011111112,20.4893333333,5.68188888889,8.94544444446,8.86200000001,4.02955555556,5.29166666667,13.0406666667,6.45322222222
401.44,4.41766666667,23.5685555556,8.7931111111,20.5375555556,5.68711111111,8.9318888889,8.83455555555,4.00588888889,5.27851111111,13.0605555555,6.45488888889
401.80,4.437,23.6101111111,8.81222222222,20.5705555556,5.67666666667,8.94566666666,8.81366666665,3.998,5.29317777778,13.101,6.46144444444
402.16,4.45955555556,23.704,8.8758888889,20.6345555556,5.699,8.96500000001,8.80677777778,4.01011111111,5.30335555556,13.1253333333,6.49333333333
402.52,4.49566666667,23.8007777778,8.93755555557,20.6851111111,5.72533333333,9.00177777779,8.80655555556,4.07344444445,5.34724444444,13.1684444444,6.52177777778
402.88,4.52288888889,23.8838888889,9.00622222221,20.7527777778,5.73722222222,9.01188888889,8.8211111111,4.09966666667,5.39346666667,13.2125555555,6.54444444444
403.24,4.52177777778,23.9598888889,9.05222222222,20.8432222222,5.75077777778,9.00822222222,8.81488888888,4.10355555555,5.38995555556,13.2432222222,6.55233333333
403.60,4.523,24.0264444444,9.10488888888,20.8935555555,5.75866666667,9.01344444446,8.80033333334,4.10266666667,5.41291111111,13.2651111111,6.53988888889
403.95,4.52388888889,24.0833333333,9.11655555556,20.9138888889,5.78344444444,9.01511111112,8.79522222222,4.11766666667,5.40895555555,13.2808888889,6.55577777778
404.31,4.50711111111,24.1525555555,9.11855555554,21.0136666667,5.777,9.02122222221,8.77144444443,4.11277777778,5.40204444444,13.3104444444,6.55122222222
404.67,4.48511111111,24.1873333333,9.09666666667,21.0141111111,5.77011111111,8.98233333332,8.72111111111,4.09877777778,5.37686666667,13.3051111111,6.528
405.03,4.45044444444,24.1835555555,9.09266666666,21.0268888889,5.75277777778,8.9671111111,8.66744444445,4.07466666667,5.36395555555,13.295,6.51522222222
405.39,4.43655555556,24.2151111111,9.10588888888,21.0363333333,5.754,8.95566666665,8.65633333332,4.09233333333,5.36966666667,13.3106666667,6.49955555556
405.75,4.43533333333,24.2737777778,9.14644444443,21.0884444444,5.76988888889,8.9478888889,8.65022222222,4.10233333333,5.37395555556,13.3276666667,6.47655555555
406.11,4.42466666667,24.284,9.14611111112,21.1478888889,5.768,8.92233333333,8.60333333332,4.10222222222,5.38846666667,13.34,6.46466666667
406.47,4.41844444444,24.3348888889,9.21299999999,21.1996666667,5.78922222222,8.92277777777,8.605,4.129,5.40708888889,13.3767777778,6.48366666667
406.83,4.42844444444,24.4231111111,9.25411111112,21.2827777778,5.82766666667,8.94533333332,8.61199999999,4.182,5.43382222222,13.4235555556,6.50688888889
407.19,4.453,24.523,9.30855555554,21.339,5.86344444445,8.96911111112,8.61655555554,4.21766666667,5.46988888889,13.4797777778,6.52955555555
407.55,4.47833333333,24.6031111111,9.319,21.4014444445,5.908,8.96388888889,8.60611111112,4.244,5.49204444444,13.5282222222,6.55233333333
407.90,4.498,24.7014444444,9.38688888888,21.463,5.91855555556,8.96855555554,8.58266666665,4.264,5.50937777778,13.5817777778,6.55211111111
408.26,4.50355555556,24.7798888889,9.43433333333,21.4764444444,5.93633333334,8.97966666666,8.59222222221,4.29333333333,5.53406666667,13.6091111111,6.55644444444
408.62,4.57688888889,24.8985555556,9.53855555557,21.6201111111,6.00622222222,9.06377777778,8.64222222222,4.35377777778,5.60515555556,13.7021111111,6.60344444444
408.98,4.62177777778,25.0367777778,9.61544444444,21.7004444445,6.05055555555,9.0958888889,8.67044444446,4.39044444444,5.65088888889,13.7683333333,6.64277777778
409.34,4.67611111111,25.1356666667,9.67977777779,21.7785555556,6.098,9.14566666667,8.67066666666,4.42777777778,5.69131111111,13.8123333333,6.67144444444
409.70,4.68655555555,25.2152222222,9.7128888889,21.8293333333,6.105,9.15666666667,8.64977777779,4.44177777778,5.69124444445,13.8597777778,6.68733333333
410.06,4.70766666667,25.2967777778,9.77066666668,21.8587777778,6.10066666666,9.18466666666,8.66,4.45366666667,5.68431111111,13.913,6.71477777778
410.42,4.69877777778,25.3103333333,9.75833333335,21.8663333333,6.07866666667,9.16122222222,8.6048888889,4.41511111111,5.66211111111,13.9296666667,6.693
410.77,4.68666666667,25.337,9.77744444445,21.8548888889,6.04633333333,9.13522222222,8.55955555557,4.36244444444,5.63606666667,13.9313333333,6.67566666667
411.13,4.71333333333,25.4008888889,9.81533333332,21.925,6.04433333333,9.1668888889,8.56488888889,4.391,5.66406666667,13.9717777778,6.71555555555
411.49,4.74022222222,25.468,9.89111111111,22.0108888889,6.02711111111,9.2058888889,8.574,4.43311111111,5.69388888889,14.0036666667,6.73755555556
411.85,4.71666666667,25.494,9.89222222222,22.0445555556,5.98877777778,9.17600000001,8.52933333335,4.41644444444,5.69146666667,14.005,6.72355555556
412.21,4.73022222222,25.4832222222,9.91255555555,22.0552222222,5.96644444445,9.13055555554,8.44666666668,4.38766666667,5.69191111111,14.0183333333,6.71777777778
412.57,4.71766666667,25.5005555556,9.91988888888,22.0361111111,5.921,9.0868888889,8.41733333333,4.36788888889,5.67382222222,14.0183333333,6.72422222222
412.92,4.724,25.5334444444,9.9558888889,22.0907777778,5.90622222222,9.06644444446,8.37999999999,4.38133333333,5.66542222222,14.0491111111,6.71022222222
413.28,4.675,25.5193333333,9.96477777778,22.0855555556,5.85388888889,9.00322222222,8.32577777778,4.35744444445,5.62835555556,14.0261111111,6.68755555556
413.64,4.66877777778,25.5222222222,9.97644444445,22.1046666667,5.847,8.98077777779,8.27222222223,4.34011111111,5.63191111111,14.0033333334,6.68155555556
414.00,4.678,25.5397777778,9.9991111111,22.1581111111,5.83733333333,8.95144444446,8.23811111112,4.33788888889,5.6354,14.0396666667,6.64877777778
414.36,4.65644444444,25.6162222222,10.033,22.2037777778,5.82188888889,8.93733333333,8.22577777777,4.313,5.62046666667,14.0198888889,6.63533333333
414.72,4.65633333333,25.6444444445,10.0554444445,22.2308888889,5.822,8.94877777779,8.2191111111,4.31888888889,5.63304444444,14.0318888889,6.64733333333
415.07,4.63833333333,25.6734444444,10.0934444444,22.2418888889,5.83488888889,8.9278888889,8.17111111112,4.28266666667,5.61173333333,14.0285555556,6.62488888889
415.43,4.61144444444,25.647,10.091,22.1976666667,5.81077777778,8.86944444446,8.11022222221,4.23166666667,5.57566666666,14.0134444445,6.58877777778
415.79,4.61855555556,25.673,10.1236666667,22.2075555556,5.82566666666,8.89066666667,8.08422222221,4.22388888889,5.5638,14.0232222222,6.59488888889
416.15,4.59077777778,25.7136666667,10.1463333333,22.2227777778,5.81188888889,8.89544444444,8.05133333334,4.206,5.54191111111,14.0344444444,6.58677777778
416.51,4.59066666667,25.7396666667,10.1704444444,22.2292222222,5.82622222222,8.90055555557,8.00688888888,4.20366666667,5.53168888889,14.0467777778,6.55855555555
416.86,4.60311111111,25.7578888889,10.2055555556,22.226,5.82566666667,8.92933333333,8.00100000001,4.20244444444,5.53811111111,14.0688888889,6.59422222222
417.22,4.59844444444,25.7785555555,10.2244444444,22.2235555555,5.81733333333,8.93822222223,7.95844444443,4.186,5.50728888889,14.0852222222,6.59466666667
417.58,4.61266666667,25.7936666666,10.2525555555,22.2215555555,5.81166666667,8.95699999999,7.92766666666,4.191,5.49673333333,14.1067777778,6.61388888889
417.94,4.60211111111,25.8301111111,10.2685555555,22.219,5.823,8.96522222223,7.90877777778,4.198,5.5004,14.1092222222,6.64133333333
418.29,4.58588888889,25.8077777778,10.2515555555,22.1842222222,5.80433333333,8.95211111111,7.84888888889,4.17477777778,5.46475555555,14.1052222222,6.63088888889
418.65,4.53644444444,25.771,10.2307777778,22.1468888889,5.75044444445,8.9091111111,7.77122222222,4.13555555555,5.40844444444,14.0565555555,6.58477777778
419.01,4.52277777778,25.7177777778,10.1988888889,22.0887777778,5.70522222222,8.87766666666,7.70399999999,4.111,5.37655555556,14.0091111111,6.55222222222
419.37,4.49488888889,25.7126666667,10.1838888889,22.0766666667,5.67222222222,8.8641111111,7.655,4.08033333333,5.33673333334,13.9942222222,6.53277777778
419.73,4.48522222222,25.7096666667,10.19,22.0662222222,5.66166666667,8.85300000001,7.62333333333,4.07477777778,5.31893333333,14.0015555556,6.53355555556
420.08,4.479,25.701,10.1801111111,22.0412222222,5.64711111111,8.83066666666,7.58466666667,4.06155555556,5.29095555556,13.9766666667,6.52833333333
420.44,4.46166666667,25.6885555556,10.1816666667,22.0251111111,5.62788888889,8.80977777779,7.54355555555,4.04666666667,5.27026666667,13.9631111111,6.54044444444
420.80,4.45044444444,25.686,10.1782222222,22.0095555556,5.60888888889,8.76966666667,7.48366666667,4.03111111111,5.23308888889,13.9456666666,6.52188888889
421.16,4.45877777778,25.6998888889,10.193,21.9932222222,5.59844444445,8.75777777778,7.44277777778,4.02755555556,5.22715555556,13.9365555556,6.51688888889
421.51,4.45688888889,25.7312222222,10.2262222222,22.0117777778,5.60022222222,8.75077777778,7.42855555555,4.02577777778,5.21873333333,13.9497777778,6.52811111111
421.87,4.43844444445,25.6937777778,10.2191111111,21.9707777778,5.56422222222,8.727,7.35433333333,3.99733333334,5.18122222222,13.9186666666,6.511
422.23,4.43577777778,25.6963333333,10.2505555556,21.9591111111,5.55911111111,8.71411111111,7.31666666667,3.99577777778,5.17591111111,13.9193333333,6.51544444444
422.58,4.46888888889,25.7313333333,10.2978888889,21.9855555556,5.57844444444,8.732,7.30211111111,4.02433333333,5.1942,13.9616666667,6.54944444445
422.94,4.46933333333,25.7532222222,10.3368888889,21.9796666667,5.58022222222,8.73077777778,7.27033333333,4.03344444445,5.18086666667,13.9923333333,6.56944444444
423.30,4.467,25.7858888889,10.3617777778,21.9716666667,5.58266666667,8.72511111111,7.23922222222,4.039,5.17304444445,14.0076666667,6.58555555556
423.66,4.46022222222,25.7982222222,10.376,21.9564444444,5.56822222222,8.706,7.20566666667,4.02822222222,5.15884444445,13.9991111111,6.57966666667
424.01,4.47344444445,25.8427777778,10.4184444444,21.9777777778,5.56988888889,8.71466666667,7.19177777778,4.04666666667,5.15931111111,14.0332222222,6.59288888889
424.37,4.48966666667,25.8867777778,10.4571111111,21.9928888889,5.57477777778,8.72855555555,7.18233333334,4.06166666666,5.16648888889,14.0728888889,6.608
424.73,4.48388888889,25.9016666667,10.4854444444,22.0011111111,5.581,8.735,7.17577777778,4.05911111111,5.1684,14.0916666667,6.607
425.08,4.46277777778,25.9098888889,10.5032222222,22.011,5.57444444445,8.72666666667,7.15455555556,4.05155555555,5.1634,14.1024444444,6.61011111111
425.44,4.45022222222,25.9147777778,10.5061111111,22.0018888889,5.55177777778,8.69988888889,7.11422222222,4.03911111111,5.14373333333,14.1006666667,6.59066666667
425.80,4.46511111111,25.9765555556,10.5572222222,22.0406666667,5.57566666667,8.708,7.13011111111,4.05755555556,5.16822222222,14.147,6.61266666667
426.16,4.48122222222,26.021,10.5864444444,22.0806666667,5.58655555555,8.72622222222,7.13277777778,4.07788888889,5.18013333333,14.1727777778,6.61755555555
426.51,4.46355555556,26.0512222222,10.59,22.079,5.568,8.69866666667,7.10533333334,4.05388888889,5.15462222222,14.1853333333,6.59188888889
426.87,4.47122222222,26.1266666667,10.622,22.1244444444,5.57566666667,8.709,7.11722222222,4.06,5.16742222222,14.2236666666,6.607
427.23,4.506,26.1613333333,10.6684444445,22.1504444444,5.59888888889,8.724,7.12911111111,4.086,5.19262222222,14.2526666666,6.62511111111
427.58,4.5,26.1714444445,10.6875555556,22.1626666667,5.59166666667,8.71055555556,7.10088888889,4.08622222222,5.20086666667,14.2543333333,6.62
427.94,4.486,26.1848888889,10.7148888889,22.172,5.59244444444,8.71244444444,7.08655555556,4.07733333333,5.22008888889,14.2657777778,6.62244444445
428.30,4.47033333333,26.2254444444,10.7321111111,22.2018888889,5.58422222222,8.70744444444,7.06866666667,4.081,5.21142222222,14.2753333334,6.61333333333
428.65,4.461,26.2558888889,10.7311111111,22.196,5.57144444445,8.68555555556,7.03633333333,4.077,5.20577777778,14.2766666667,6.61422222222
429.01,4.48844444444,26.3092222222,10.7542222222,22.2471111111,5.59,8.69966666667,7.05122222222,4.09322222222,5.2088,14.3176666666,6.62611111111
429.37,4.48944444444,26.3485555556,10.7912222222,22.2522222222,5.59388888889,8.708,7.05222222222,4.10555555556,5.2162,14.3331111111,6.63155555555
429.72,4.48933333333,26.3983333333,10.8218888889,22.2822222222,5.59133333333,8.712,7.05011111111,4.119,5.20664444444,14.3404444444,6.61333333333
430.08,4.48,26.4302222222,10.8308888889,22.2771111111,5.57222222222,8.683,7.03066666667,4.10022222222,5.17586666667,14.3497777778,6.60222222222
430.44,4.46244444444,26.459,10.8387777778,22.2738888889,5.56211111111,8.67244444444,7.01888888889,4.09544444444,5.16753333334,14.3514444445,6.59222222222
430.79,4.46311111111,26.4658888889,10.8527777778,22.2992222222,5.56755555556,8.66277777778,7.00611111111,4.09555555555,5.15886666666,14.3458888889,6.57833333333
431.15,4.441,26.4906666667,10.857,22.3131111111,5.55277777778,8.64022222222,6.98433333333,4.06822222222,5.14086666667,14.3498888889,6.55855555556
431.50,4.44366666667,26.5842222222,10.9008888889,22.3832222222,5.57777777778,8.65044444445,6.99155555556,4.07,5.13717777778,14.4014444444,6.55955555555
431.86,4.438,26.6307777778,10.9286666667,22.4132222222,5.57277777778,8.62833333333,6.99922222222,4.07522222222,5.11588888889,14.4344444444,6.55466666667
432.22,4.42922222222,26.6895555556,10.9627777778,22.4216666667,5.56966666667,8.61833333333,6.98733333333,4.06711111111,5.12513333333,14.4437777778,6.53
432.57,4.45511111111,26.7515555555,11.0062222222,22.4786666667,5.58044444444,8.63944444445,7.02133333333,4.08155555556,5.13935555556,14.4931111111,6.55355555555
432.93,4.44233333334,26.8026666667,11.0363333333,22.483,5.56544444445,8.62422222222,7.01122222222,4.07344444444,5.13093333333,14.507,6.54844444444
433.29,4.44277777778,26.8525555556,11.0492222222,22.5224444445,5.57388888889,8.62277777778,7.01466666667,4.06855555556,5.12646666667,14.5401111111,6.54777777778
433.64,4.44,26.8798888889,11.0486666667,22.5401111111,5.58377777778,8.614,7.00777777778,4.05511111111,5.12917777778,14.5566666667,6.55477777778
434.00,4.427,26.9072222222,11.0635555555,22.5854444445,5.57788888889,8.59788888889,7.00655555555,4.05188888889,5.13275555555,14.5705555556,6.54655555556
434.35,4.45577777778,26.968,11.1108888889,22.6591111111,5.60966666666,8.60211111111,7.02844444444,4.07877777778,5.16126666667,14.609,6.56811111111
434.71,4.44566666666,27.0163333334,11.1454444444,22.6863333333,5.60455555556,8.59933333333,7.04,4.08522222222,5.16564444444,14.6282222222,6.56
435.07,4.45266666667,27.0848888889,11.182,22.7498888889,5.61444444444,8.59222222222,7.05411111111,4.102,5.17422222222,14.667,6.55466666667
435.42,4.47888888889,27.1302222222,11.2286666667,22.784,5.629,8.61,7.09488888889,4.13466666667,5.2046,14.695,6.57833333333
435.78,4.49011111111,27.1877777778,11.2468888889,22.834,5.63944444445,8.61744444444,7.098,4.15266666667,5.22686666667,14.7061111111,6.57811111111
436.13,4.51044444444,27.2122222222,11.279,22.9016666667,5.65511111111,8.61633333333,7.11822222222,4.16611111111,5.23815555555,14.7398888889,6.60133333333
436.49,4.52311111111,27.2777777778,11.32,22.958,5.67022222222,8.62877777778,7.12755555555,4.18022222222,5.25166666667,14.7515555556,6.60866666667
436.84,4.52144444444,27.2851111111,11.3341111111,22.9863333333,5.67833333334,8.62166666667,7.125,4.17288888889,5.26257777778,14.7522222222,6.607
