wavelength,Back_IriPulm,Belly_IriPulm,Breast_IriPulm,Crissum_IriPulm,Crown_IriPulm,DorTail_IriPulm,Patch10_IriPulm,Patch11_IriPulm,Rump_IriPulm,Throat_IriPulm,WingTip_IriPulm
782.19,7.36946666666,50.7956666666,35.3627333333,46.3443333333,5.26166666667,11.2769333333,12.5809333333,35.0402,32.5892666667,9.98946666667,11.1301333333
782.50,7.2316,50.6718,35.6017333333,46.3568666667,4.9634,10.8956,12.3666,35.0242666667,32.4544666667,9.89326666667,11.0232666667
782.81,7.34240000001,50.8211333333,35.8623333333,46.5991333333,5.0496,10.8633666667,12.4931333333,35.1488,32.4044666667,10.1076,11.1462
783.12,7.17853333334,50.7698666667,35.8584666667,46.3424,4.7174,10.5993666667,12.2498666667,34.9114,32.2414,10.0107333333,11.2987333333
783.43,7.73466666667,50.4497333333,35.9088,45.7842,5.1214,10.8296,12.7929333333,34.8575333333,32.1342666667,10.4202,11.9443333333
783.74,7.90266666667,50.4211333333,35.9661333333,45.6381333333,5.38406666667,10.7577333333,12.8718666667,34.9631333334,32.1100666667,10.6666666667,12.2455333333
784.05,7.7154,50.5327333333,35.8056,45.699,5.49873333333,10.6907,12.8601333333,34.9744666667,32.2804,10.7928,12.2505333334
784.36,7.46033333333,50.429,35.517,45.5082666667,5.31946666667,10.5212666667,12.4754,34.7533333333,31.9392666667,10.8538,12.0591333333
784.67,6.72766666666,50.4606666667,34.9922666667,45.2870666667,4.4576,9.80363333333,11.8270666667,34.2850666666,31.5084666667,10.2815333334,11.4866666666
784.98,6.09586666667,50.0288,34.7180666667,44.9857333333,3.7382,9.0555,11.0373333333,33.8818666667,30.9002,9.55986666667,10.7852
785.29,6.57893333334,50.1405333333,34.7343333333,45.2612666667,3.992,9.20293333333,11.4536666667,33.8426666667,30.8607333333,9.76726666666,10.9091333333
785.60,7.17346666667,50.3834,35.0312666667,45.3844666667,4.492,9.67083333332,11.9688666667,33.9052,31.0375333333,10.262,11.4185333333
785.91,7.39233333334,50.2304666667,34.682,45.2028,4.554,9.79296666667,11.9804666667,33.5723333333,30.9431333333,10.3499333333,11.4854
786.22,7.18546666667,50.0594666667,34.6300666667,45.1870666667,4.4728,9.40693333333,11.7986,33.3886,31.1054,10.0552,11.3137333333
786.53,7.726,50.7314666667,35.1070666667,45.7880666667,5.03986666667,10.0966,12.1774666667,33.7662666667,31.6772,10.5002666667,11.5972
786.84,7.34740000001,50.2863333333,34.5287333333,45.4754,4.5952,9.57853333333,11.6812666667,33.3125333333,31.3989333333,10.0290666667,10.8924666667
787.14,6.62533333333,50.2688666667,34.2225333333,44.9793333333,3.8544,9.17086666667,11.2034666667,32.9321333333,31.216,9.24313333334,10.1033333333
787.45,6.10526666666,50.3735333333,34.0103333334,44.8173333333,3.14133333333,8.59643333333,10.935,32.9577333333,30.8771333333,8.5946,9.56866666667
787.76,5.66540000001,49.8942,33.7525333333,44.1433333333,2.727,8.09730000001,10.6959333333,32.613,30.3664,8.1074,9.01486666667
788.07,6.41719999999,50.6216,34.6489333333,44.9245333334,3.60486666667,8.95603333334,11.5752,33.6512,31.2168666667,8.98013333332,9.76866666667
788.38,7.31833333334,51.0727333333,35.1488666667,45.5144666667,4.56486666667,9.84310000001,12.4117333333,34.3662666667,31.911,9.71380000001,10.6595333333
788.69,6.99526666667,51.0096,35.2284,45.3926,4.16673333333,9.71153333334,11.9872,34.5072666667,31.7268,9.30279999999,10.3245333333
789.00,7.0888,51.4494666667,35.7937333333,46.0373333333,4.2834,10.0163666667,12.1437333334,35.0304666667,32.2858666667,9.322,10.4142
789.31,7.15893333334,52.1952666667,36.4783333333,46.7246666667,4.70093333333,10.4924,12.5802666667,35.4728,33.0436666667,9.82000000001,10.6268666667
789.62,6.497,52.1882666667,36.0899333333,46.4631333333,3.85933333334,10.1888,12.1078,35.1909333333,32.4003333333,9.34686666667,9.72873333333
789.92,6.07953333333,51.9517333333,35.8895333333,46.1788,3.49746666667,9.76033333333,11.9559333333,34.8834,32.2064,9.20126666667,9.44733333333
790.23,6.25773333333,52.1899333333,36.2973333333,46.4952,3.949,10.2485666667,12.2603333333,35.3254666667,32.445,9.78873333333,9.91646666667
790.54,7.27313333333,52.3461333333,36.8084,46.9898,4.80306666667,10.8964333333,12.9969333333,35.6706666667,33.0012666667,10.7303333333,10.7348
790.85,8.07793333333,52.6702666667,37.3252666667,47.3656,5.5734,11.7182,13.62,35.9723333333,33.8081333333,11.4112666667,11.5368666667
791.16,8.78546666667,53.1419333333,38.0451333333,48.0111333333,6.19266666667,12.3423333333,14.272,36.5868666667,34.796,12.2488,12.3034666667
791.47,8.43366666667,52.4060666667,37.4487333334,47.4511333333,5.93773333333,11.9078333333,13.947,35.8984,34.422,11.8386666667,11.8754666667
791.78,8.55413333333,52.5438,37.7762,47.3253333333,6.04533333333,12.1231333333,14.0761333333,36.0055333333,34.861,12.156,12.2541333333
792.08,8.7918,52.7598,38.0066,47.3577333333,6.62906666667,12.3600333333,14.6357333333,36.0978,35.3126666667,12.6328666667,12.8398
792.39,8.12666666667,51.8922666667,37.0612666667,46.2650666667,5.99093333333,11.3229666667,14.0089333334,35.0626666667,34.2688666667,11.8828666667,12.0056666667
792.70,7.65713333334,51.6094666667,36.5429333333,45.9382,5.438,10.6977,13.4762,34.7000666667,33.4666,11.2857333333,11.5237333333
793.01,8.94246666667,52.2616666667,37.5448,46.9688,6.95,11.7705666667,14.7590666666,35.392,34.4146,12.3748,12.8894
793.32,9.37673333333,52.2182666667,37.4313333333,47.0336,7.46653333333,12.0747333333,15.0834,35.6998,34.4108666667,12.6040666667,12.9757333333
793.62,9.26099999999,52.0760666667,37.1944666667,46.9153333333,7.46406666667,11.9633666667,14.9096666667,35.4632666667,34.2669333333,12.2918666667,12.7703333333
793.93,8.41740000001,50.9336666667,36.0596,46.1158,6.6294,11.1555333333,13.8794,34.6172,33.226,11.3678,11.8814666667
794.24,7.81986666667,50.5276,35.8449333333,45.9429333333,6.21846666667,10.6187,13.1046666667,34.169,32.5816,10.7936666667,11.1999333333
794.55,7.49640000001,50.7500666667,35.5743333333,46.09,5.9494,10.3235,12.8223333333,34.0554,32.2832,10.3422,10.8532666667
794.86,7.95106666666,50.7969333334,35.9067333333,46.2093333333,6.05686666667,10.7923333334,13.0331333333,34.1787333333,32.3771333333,10.5198,11.1989333333
795.16,7.9292,51.0652666667,35.7162666667,46.4921333333,6.0422,10.8952666667,12.9430666667,34.1184,32.1396,10.5738,10.9550666667
795.47,7.48266666667,51.1203333333,35.7769333333,46.7128,5.6246,10.9013666667,12.6878666667,34.2046666667,32.1577333333,10.3550666667,10.5855333333
795.78,8.37073333334,51.6246,36.3417333333,47.6256666667,6.56206666667,12.0199,13.4378,35.1692666667,33.1152,11.2974,11.5337333333
796.09,9.22546666666,51.9596666667,36.8888666667,47.8472666667,7.06613333333,12.7474333333,14.0338,35.8428,33.7822666667,11.7217333333,12.2737333333
796.40,9.19453333333,51.906,36.6980666667,47.4898666667,6.88586666667,12.8613666667,14.0,36.0224666667,33.9821333333,11.6286,12.17
796.70,9.69893333333,52.0186,37.0694666667,47.6935333333,7.26439999999,13.2557666667,14.5109333333,36.224,34.3027333334,11.992,12.8552
797.01,9.88106666667,52.2133333333,37.3544,47.5793333333,7.2884,13.3598,14.7176666667,36.3358666667,34.559,12.1561333333,13.0732666667
797.32,10.8679333333,53.7762666667,38.8634666667,48.877,8.2774,14.3648,15.897,37.7359333333,35.9686,13.2392666667,14.1072666667
797.63,11.7979333333,54.7026666667,39.7306666667,49.7241333333,9.02353333334,15.4433666667,17.0594,38.7608,36.9247333333,14.2042,15.1066666667
797.93,11.7528,54.1124,39.5478,49.3665333333,8.77986666668,15.695,16.933,38.5404666666,36.7808666667,14.1436666667,15.0794666667
798.24,11.513,54.3512,39.3672666667,49.3994,8.60166666668,15.5823333333,16.8776666667,38.8628666667,37.0608666667,14.1999333333,14.9747333333
798.55,10.5263333333,53.4877333333,38.6152,48.842,7.59766666667,14.6806666666,16.1544,38.1895333333,36.3509333333,13.3474666667,13.9976666667
798.85,10.7751333333,52.8197333333,38.0484666667,48.2166,7.34826666667,14.2926333333,15.9336666667,37.6704,35.6396,13.2166,13.7442666667
799.16,9.62106666667,52.1870666667,37.3621333333,47.4245333333,6.04313333333,13.2036666667,14.7913333333,36.9305333333,34.8585333333,12.2158,12.6907333333
799.47,9.08166666667,51.6084666667,36.8804666667,47.0796,5.76773333333,12.8329333333,14.2275333333,36.5063333333,34.3975333333,12.1332,12.3711333333
799.78,8.77613333333,51.0277333333,36.5024666667,46.8384,5.568,12.1878666667,13.7454,36.0706,33.9515333333,11.9649333333,12.1952666667
800.08,8.33586666667,50.7038666667,36.2293333333,46.4806,4.9724,11.7975,13.0768666667,35.7567333333,33.6098666667,11.3070666667,11.468
800.39,9.11586666667,50.7927333333,36.5498666667,47.2154666667,5.68086666667,12.4873,13.7754,36.2703333333,34.2327333333,11.9258666667,11.9512666666
800.70,9.18579999999,50.5598,36.4732666667,47.1654,5.87273333333,12.5649333333,13.9134666666,36.0763333333,34.0153333333,11.9898,11.8217333333
801.00,8.38086666666,49.5804,35.4233333334,46.2599333333,5.0296,11.4594,12.9318666667,35.0939333333,33.112,10.9602,10.8777333334
801.31,8.55340000001,50.2398666667,35.921,46.6825333333,5.32793333333,11.2646666667,13.2279333333,35.4994,33.5704,11.0725333333,11.0988666667
801.62,7.94380000001,49.5919333333,35.5008666667,46.2216,4.79593333333,10.4716333333,12.7556666667,34.584,32.8353333333,10.4927333333,10.2438
801.92,9.14873333334,50.5012,36.664,47.1386666667,5.86053333333,11.4824666667,13.8425333333,35.7995333333,33.7098666667,11.4612666667,11.3445333333
802.23,9.87740000001,51.363,37.5347333333,47.7688,6.853,12.2418,14.5314666667,36.5656,34.4515333333,12.1034,12.2098
802.54,11.3684666667,52.0673333334,38.5974666667,48.6525333333,8.53173333333,13.6643333333,16.0651333333,37.4364666667,35.2351333333,13.3385333334,13.5487333334
802.84,11.2881333333,52.1063333333,38.5072666667,48.6214,8.57366666667,13.6520333333,16.2018666667,37.3333333333,35.2509333333,12.9242,13.2644
803.15,10.8765333333,51.9248,38.4062,48.2816,8.3134,13.7543666667,15.9863333333,37.3154666667,34.9588666666,12.6502666667,13.1851333333
803.46,10.3167333333,51.716,37.9941333333,48.066,7.853,13.2562,15.5042,37.0790666667,34.4507333333,12.3596,12.8917333333
803.76,9.13713333333,50.9913333333,37.3686666667,47.0203333333,6.90246666667,12.2935666667,14.5497333333,36.2432,33.5369333333,11.4416,12.1489333333
804.07,8.38806666667,50.2424,36.4987333334,45.9686666667,6.4482,11.7265333333,13.9568666667,35.6302,32.7684,10.93,11.9690666667
804.38,8.78693333333,50.2321333333,36.8988,45.9125333334,7.3206,12.4315666667,14.4674,35.9810666667,33.0749333333,11.6086,12.5844666667
804.68,8.64939999999,50.0342,36.7426666667,45.8275333333,7.4064,12.6435333333,14.3770666667,35.8300666667,32.9450666667,11.6969333333,12.6095333333
804.99,8.68839999999,50.8804666667,37.1960666667,46.2624666667,7.59253333334,12.9822333333,14.6796,36.414,33.2536,11.583,13.0246666667
805.30,8.15059999999,50.9032,37.0053333333,46.2419333333,7.6452,12.7043,14.4086,36.2902,33.414,11.3226666667,12.7097333333
805.60,7.05433333334,50.3522666667,36.0962,45.7222,6.80873333333,11.9083333333,13.3662,35.5391333333,32.8036666667,10.5159333333,11.6297333334
805.91,5.97893333333,50.061,35.1469333333,44.6976666667,5.69046666667,10.8068666667,12.0134666667,34.7974,31.9966666667,9.80026666666,10.6154666667
806.21,5.92906666667,50.2989333333,35.3953333333,44.9063333333,5.3982,10.6846,11.8301333333,34.8533333333,31.9808666667,9.98033333333,10.5839333333
806.52,5.70626666667,50.1846666667,35.0269333333,44.9162,5.2856,10.6053,11.3100666667,34.6577333333,32.0204666667,9.95726666667,10.162
806.83,6.02739999999,51.1596,35.6000666667,45.6728666667,5.5564,11.3222,11.7464,35.3850666667,32.9439333333,10.3459333333,10.8980666667
807.13,6.19113333333,51.7824666667,35.7574666667,46.328,5.49013333333,11.2833,11.5211333333,35.6980666667,33.1074666667,10.2793333333,10.8734666666
807.44,6.6124,52.2122,36.1543333333,47.0166,5.82273333333,11.8474,11.8324,36.1362666667,33.5442,10.6870666667,11.0549333334
807.74,6.06633333333,52.4233333333,35.7907333333,46.9514,4.85313333333,11.1575333333,11.3896666667,36.0631333333,33.4880666667,10.3622,10.2631333333
808.05,6.56566666666,52.9609333333,36.2056666667,47.2161333334,5.05053333333,11.4268666667,11.7172,36.4204666667,33.9015333333,10.7386666667,10.2337333333
808.35,8.24160000001,53.8392666667,37.1093333333,48.4946,6.28093333333,12.8621333333,12.7134666667,37.4447333333,34.9527333333,12.4985333333,11.423
808.66,10.0158,54.7225333333,38.5410666666,49.2801333334,7.52306666666,14.3989666667,13.9422,38.5412,35.896,14.0755333333,13.0224
808.97,11.344,55.3860666667,39.5043333333,50.2448,8.52233333333,15.5673333333,15.1574,39.7331333333,36.8604,15.1446,14.5663333333
809.27,12.4676666667,55.2795333333,39.9432666667,50.7930666667,9.37753333334,16.3506666667,16.4611333333,40.1578,37.3838666667,15.7599333333,15.1721333333
809.58,12.9619333333,54.6932,39.9244666666,50.5698,10.0850666667,16.3770666667,16.9026666667,40.1952666667,37.4691333333,15.9648,15.2597333334
809.88,14.1386666667,55.8516666667,41.3741333333,51.6906,11.1793333333,17.2739666667,18.2294666667,41.1442666667,38.3829333333,16.7274,16.363
810.19,13.5553333333,54.6019333333,40.5770666667,50.7833333333,11.0752,16.3335666667,17.5641333333,40.038,37.4437333333,16.0609333333,15.4012666667
810.49,13.5363333333,54.4434,40.6533333333,50.5740666667,11.3225333333,16.5587666667,17.7864,39.6828,37.3866,16.0863333333,15.6551333333
810.80,13.1922666667,53.8401333333,40.4812666667,49.8236666667,10.8694,16.1596333333,17.3628666667,39.0118666667,37.1060666667,15.5983333333,15.3481333333
811.10,13.4227333333,53.2758666667,40.428,49.8341333333,11.3154666667,16.2738333333,17.3626,38.5632,36.6283333333,15.8494666666,15.8046
811.41,13.8095333333,53.0285333333,40.3492,50.0635333333,11.7840666667,16.5777,17.7142666667,38.5334,36.6538666666,16.216,16.2856666666
811.71,12.9921333333,51.9367333334,39.6018666666,48.8720666667,11.387,15.5388,16.9162666666,37.4722666667,35.7030666667,15.4124666667,15.6588
812.02,11.9845333334,51.4876666667,38.5156666667,48.1187333333,10.4548666666,14.0337,15.7728666667,36.373,34.9467333333,14.0819333333,14.6628
812.32,11.7153333333,51.2670666667,38.2260666667,47.8557333333,10.5392,13.7036,15.6401333333,36.1857333333,34.724,14.1132,14.4054666667
812.63,11.2523333333,51.8754,38.4229333333,47.9192,10.5168666667,13.6879666667,15.6063333333,36.4545333333,34.8973333333,14.3472666667,14.7251333333
812.93,11.232,52.4471333333,38.3148,48.0294666667,10.6076,14.0719333333,15.757,36.4889333333,35.0251333334,14.4679333334,14.8976
813.24,10.2864,51.9108666667,37.4385333333,47.2936,9.96966666667,13.2625,15.1060666667,35.8408666667,34.2906,13.6906,14.0816666667
813.54,10.7415333333,52.7823333333,38.0475333333,47.864,10.3401333333,14.1223,15.5851333333,36.3062,34.8978666667,14.2314,14.5579333333
813.85,10.3986,52.7766,37.7732,47.7729333333,9.9382,13.9003666667,15.2921333333,36.5223333333,34.8453333334,14.055,13.8212666667
814.15,10.178,52.9633333333,37.4242,47.923,9.43806666666,13.3054666667,14.8063333333,36.3421333333,34.7853333333,13.3752666667,13.3262666667
814.46,9.91493333333,53.2694666667,37.078,48.0142666667,9.05679999999,12.8794,14.4822666667,36.3828666667,34.844,12.5814666667,13.0921333333
814.76,8.51933333334,52.5178,36.1658666667,46.7740666666,7.76119999999,11.4557666667,13.1688666667,35.5722,33.5624,11.1159333333,11.6952666667
815.07,8.85326666667,52.8759333333,36.6844666667,46.5166,7.80980000001,11.7113333333,13.4476,36.0198666667,33.8692666667,11.1039333333,11.6828
815.37,8.45540000001,52.3506666667,36.4934,45.9952,7.42299999999,11.8309666667,13.7999333333,36.0198,33.3474,10.8801333333,11.1418666666
815.68,8.28133333333,53.2256,36.9574,46.2647333334,6.80306666667,11.665,13.6634666667,35.7374,33.5414,10.4413333333,10.7068
815.98,7.46433333333,53.3405333333,36.7142666667,46.6008666667,5.79586666666,10.7683,12.5284,35.2212666667,33.0552666667,9.11086666665,9.52079999999
816.29,6.67400000001,53.0984,36.5492666667,46.3656666667,4.75053333333,10.0954666667,11.5712,34.8973333333,32.3789333333,8.22326666667,9.03806666668
816.59,7.57573333333,53.3477333333,36.9263333333,46.6955333333,5.0144,10.79,12.1788666667,35.5628,33.0086666667,8.91060000001,9.7114
816.89,8.23680000001,53.2633333333,37.0416,46.5684,5.26466666667,11.1428,12.9756666667,36.2074,33.3472,10.0455333333,10.4382
817.20,9.25126666666,53.7436,37.6548,46.7760666667,6.0172,12.0274333333,13.8188666667,36.5812,33.9965333333,10.9811333333,11.4804
817.50,10.1180666667,53.9696666667,38.2676666667,47.2112,6.90953333333,13.1988,14.6916,36.8964,34.5538666667,12.0538666667,12.5132
817.81,10.3402666667,53.932,38.2546,47.1266,6.96913333334,13.8437333333,14.9148,36.8808666667,34.7384,12.5330666667,12.804
818.11,10.9091333333,54.1253333333,38.4818666667,47.3447333333,7.59086666667,14.6383333333,15.3916,37.0778666667,35.3675333333,13.2312666667,13.7172
818.41,10.7998666667,54.1448666667,38.3244666667,47.9941333333,7.55359999999,15.0089,15.4491333333,37.2928666667,35.4086666667,13.4492666667,14.0521333333
818.72,10.7584,53.8680666667,37.8506666667,48.0195333333,7.53406666667,14.8119333333,14.9481333333,36.9721333333,35.2156,13.6005333333,14.2499333333
819.02,10.5132,52.6956666667,37.1349333333,47.2796,7.47886666667,14.4019666667,14.7534666667,36.4623333333,34.4693333333,13.7018666667,14.0509333333
819.33,10.5514,52.2124666667,37.1163333334,46.9059333333,7.7652,14.5979666667,14.8571333333,36.2878666667,34.2502666667,14.0376666667,14.3788666667
819.63,10.8297333333,52.0288,37.2814666667,46.8666,8.26546666666,14.7756333333,15.3997333333,36.1462666667,34.3364,14.4230666667,14.7134
819.93,10.4806666667,51.7447333333,37.1978,46.4584666667,8.1766,14.2947333333,15.1963333333,35.5144666667,33.8311333333,14.2822,14.5279333333
820.24,10.2429333333,51.9055333333,37.5874,46.8214666667,7.985,13.9391666667,15.1188666667,35.7378,33.6802666667,14.0832666667,14.2486666667
820.54,10.1322666667,51.9246,37.5953333333,46.6734,7.98333333333,13.6485,15.1502,35.821,33.5621333333,14.0577333333,14.1902
820.85,9.92433333334,52.1039333333,37.6458666667,46.8994,7.80693333333,13.3003333333,15.0630666667,35.9802666667,33.4962,13.8704,13.9867333333
821.15,10.0229333333,52.4338,37.9806,47.1444666667,7.89326666667,13.3510666667,15.2242,36.3184666666,33.7026,14.0855333333,14.0162
821.45,10.1376,52.5016666667,38.0373333333,47.2532,8.03366666667,13.4778333333,15.4071333333,36.4629333333,33.7348,14.3424666667,14.0912
821.76,10.0986,52.4175333333,37.948,47.0459333333,8.04373333333,13.4277666667,15.436,36.4243333333,33.6398666667,14.3806666667,14.0889333333
822.06,10.2752666667,52.6102666667,38.2008666667,47.2872,8.2418,13.6340666667,15.789,36.7025333333,33.8157333333,14.6526,14.3315333333
822.36,10.3101333333,52.5888666667,38.2968666667,47.3044666667,8.31466666667,13.7087,15.8408,36.7336,33.932,14.6984,14.4414
822.67,10.4192666667,52.6989333334,38.3499333333,47.3644,8.41466666666,13.7915333333,16.0310666667,36.8351333334,34.0754,14.7981333333,14.4982666667
822.97,10.4648666667,52.9888666667,38.4918,47.5438,8.422,13.7772666667,16.1064,37.1112,34.2586,14.8874,14.4970666667
823.27,10.5104,53.2384666667,38.6422666667,47.816,8.36393333333,13.7883,16.1862,37.4166666667,34.4266,14.9706666667,14.4539333333
823.58,10.562,53.3004,38.6148666667,47.7602,8.3944,13.8374333333,16.2202666667,37.39,34.5096666667,15.0322,14.4414
