wavelength,Back_TiaObsf,Belly_TiaObsf,Breast_TiaObsf,Crissum_TiaObsf,Crown_TiaObsf,DorTail_TiaObsf,Rump_TiaObsf,Throat_TiaObsf,WingTip_TiaObsf
261.39,7.64486666667,10.9364666667,9.36726666667,8.75699999999,6.41306666667,10.3385666667,7.85393333333,8.51453333334,10.7331333333
261.76,7.88046666666,11.2152,9.54186666667,8.96446666667,6.7374,10.5218857143,8.06013333333,8.73016666666,10.8736666667
262.13,8.11086666667,11.4636666667,9.69373333334,9.01026666667,6.79233333333,10.7690761905,8.2398,8.92503333333,11.0477333333
262.51,8.0334,11.2527333333,9.11126666666,8.651,6.44186666667,10.5405857143,7.86233333333,8.63496666667,10.7531333333
262.88,8.33340000001,11.3789333333,9.31646666666,8.96073333333,6.4748,10.7696761905,8.2334,8.89490000001,10.9952
263.25,9.11200000001,11.8518666667,9.94639999999,9.6742,7.16206666667,11.5499619047,8.89346666667,9.89739999999,11.7403333333
263.63,9.66513333333,12.2328666667,10.5502,10.0954666667,7.58606666667,12.0001857143,9.1514,10.5673333333,12.0323333333
264.00,9.75193333333,12.2640666667,10.6472666667,10.0127333333,7.64393333333,12.0538142857,9.06120000001,10.8264,11.6551333333
264.37,9.41639999999,11.5534,10.1412,9.42186666667,7.47666666667,11.6024333333,8.6384,10.4421666667,11.0791333333
264.75,8.52640000001,10.4404666667,9.26593333333,8.59693333333,6.78633333333,10.5877666667,7.53673333333,9.55416666667,10.1848
265.12,8.52733333334,10.5476,9.34073333333,8.62313333333,6.571,10.4658809524,7.4216,9.44983333333,10.3083333333
265.49,7.4896,9.65193333335,8.423,7.68973333333,5.75433333334,9.43571428571,6.16046666667,8.4415,9.71533333335
265.87,8.16893333334,10.2377333333,9.17560000001,8.5584,6.51993333333,9.85841428571,6.68686666667,9.22103333333,10.5664666667
266.24,7.97566666667,10.1624666667,8.78540000001,8.39753333333,6.49213333333,9.65814285713,6.2788,9.03020000001,10.274
266.61,7.04666666667,9.57146666666,8.038,7.71833333333,5.75866666667,8.98943809523,5.52233333333,8.0404,9.37700000001
266.98,6.84873333333,9.40073333333,7.63873333333,7.75406666667,5.5082,8.89293809524,5.495,7.77856666667,9.0812
267.36,6.84453333333,9.43393333333,7.34333333333,7.89413333334,5.52593333333,8.94385238097,5.5,7.69683333333,9.13026666667
267.73,6.76786666667,9.33846666667,7.3156,8.0658,5.255,8.85983809523,5.37286666666,7.75183333333,9.18673333333
268.10,7.21206666667,9.68439999999,7.72466666667,8.56933333333,5.56806666666,9.3614952381,5.84273333333,8.09976666667,9.61479999999
268.48,6.53933333333,8.97926666666,7.27026666667,7.9688,5.18386666666,8.79868571428,5.48366666667,7.70376666667,9.09426666667
268.85,6.9714,9.30320000001,7.64586666667,8.3526,5.4926,9.2534047619,6.13026666667,8.08053333333,9.19346666668
269.22,6.9068,9.37326666667,7.80626666666,8.37613333333,5.44973333333,9.50644285714,6.4062,7.9732,9.23893333333
269.59,7.4964,10.2946666667,8.82739999999,9.21626666667,6.20966666667,10.2253380952,7.2478,8.67523333333,10.0501333333
269.97,8.00373333333,10.5462666667,9.24386666667,9.50826666666,6.57726666666,10.6476761905,7.69286666666,8.89223333334,10.449
270.34,8.36253333333,10.6816,9.37473333333,9.39746666666,6.9462,11.0532666667,8.01126666667,9.0878,10.8969333333
270.71,7.39106666666,9.74439999999,8.38386666667,8.3948,5.8834,10.0993571429,7.10053333333,8.1853,10.0752666667
271.09,7.1652,9.55806666666,8.07693333333,8.03106666667,5.59566666667,9.80976666665,6.93533333333,7.65303333334,9.908
271.46,6.60166666667,9.01073333333,7.35033333333,7.1792,5.0266,8.99004285714,6.3352,6.99476666667,9.37299999998
271.83,6.7124,9.05026666667,7.21273333333,7.25193333334,5.00226666667,9.06227619049,6.4704,6.94293333333,9.4752
272.20,6.206,8.67333333333,6.69193333333,6.81486666667,4.5464,8.65721428571,6.19033333333,6.60353333333,9.093
272.58,5.9794,8.5044,6.5194,6.61446666667,4.4638,8.38245714287,5.9426,6.65283333333,8.81733333333
272.95,6.08013333333,8.42639999999,6.6092,6.73613333333,4.51706666667,8.43619523811,5.98953333333,6.73316666667,8.96153333333
273.32,6.11066666667,8.49986666666,6.691,6.71546666667,4.54633333333,8.4091,6.00066666667,6.97206666667,9.19946666667
273.69,6.02506666667,8.47973333334,6.79673333333,6.63886666667,4.4692,8.16563333333,5.8826,6.9084,9.00660000001
274.06,6.66353333333,8.96973333334,7.50153333333,7.30626666667,5.0946,8.70887619047,6.60993333333,7.5078,9.65980000001
274.44,7.12546666666,9.48646666666,8.0394,7.85846666667,5.62,9.26907142857,7.1866,8.03613333334,10.113
274.81,7.3238,9.52279999999,8.3752,8.1048,5.69913333333,9.6262047619,7.58433333333,8.17153333333,10.3069333333
275.18,7.8496,9.9134,8.9614,8.4344,6.15986666667,10.2524285714,7.9108,8.6877,10.7598666667
275.55,8.7618,10.5804666667,9.888,9.19906666666,7.18793333333,11.093252381,8.41206666667,9.48233333333,11.6719333333
275.93,9.02693333334,10.5052,9.93406666667,9.21266666666,7.32726666667,11.3874809524,8.48413333333,9.43216666666,11.7052
276.30,8.42526666667,9.69586666667,9.1426,8.3888,6.78666666667,10.7774380952,7.99193333334,8.97520000001,11.0867333333
276.67,8.29353333333,9.71780000001,9.1164,8.37846666667,6.79586666667,10.8250666667,7.87686666667,8.77886666667,10.9462666667
277.04,7.95086666666,9.52966666665,8.8802,8.19726666667,6.66293333333,10.6470619048,7.5402,8.53490000001,10.7727333333
277.41,8.14193333334,9.68440000001,9.08679999999,8.2502,6.7264,10.5575571428,7.2604,8.64229999999,10.7264
277.79,7.6212,9.11833333333,8.5268,7.7036,6.2476,9.94187619048,6.61813333333,8.31936666667,9.99440000001
278.16,7.21733333334,8.89886666667,7.9316,7.36613333333,5.93753333333,9.36296666668,6.00826666667,8.16229999999,9.43446666665
278.53,6.8436,8.63906666666,7.56246666667,7.17853333333,5.81213333333,8.77202857143,5.5638,7.75653333333,9.09473333333
278.90,6.32066666667,8.23653333333,7.21726666667,6.7336,5.33853333333,8.26075714286,5.08926666667,7.17266666667,8.53806666668
279.27,6.18413333333,8.34253333333,7.315,6.8398,5.1934,8.23105714286,5.2082,7.1805,8.72919999999
279.64,6.50653333333,8.83806666667,7.7578,7.37586666667,5.4302,8.69186666667,5.4664,7.445,9.0672
280.02,6.76573333333,8.86773333335,7.99373333333,7.59393333333,5.5378,8.76176666666,5.58026666667,7.60413333333,9.15786666667
280.39,6.90893333334,9.02893333334,8.16173333333,7.817,5.7144,9.02497142857,5.90206666667,7.6941,9.41806666666
280.76,6.28886666667,8.51226666667,7.5546,7.35253333333,5.1888,8.73061428571,5.63613333333,7.18703333333,8.91333333333
281.13,6.16493333333,8.28113333333,7.5158,7.15226666667,4.9718,8.58414285713,5.5186,7.05743333333,8.85026666667
281.50,6.2152,8.269,7.86146666667,7.209,5.011,8.8011857143,5.588,7.0963,9.01846666668
281.87,5.99,7.97733333333,7.57013333333,6.81053333334,4.43113333333,8.49274761905,5.15393333333,6.7892,8.67560000001
282.25,6.02886666667,8.05653333333,7.68066666667,6.95233333333,4.5396,8.56503809524,5.42126666667,6.85176666667,8.66426666667
282.62,6.238,8.18433333333,7.8028,7.07473333333,4.71746666667,8.60882380952,5.5718,6.991,8.75379999999
282.99,5.97026666667,7.94793333333,7.50626666667,6.5578,4.3134,8.24578571428,5.3482,6.64093333333,8.39206666666
283.36,6.40786666667,8.4308,7.7964,6.88373333333,4.76906666667,8.73065238096,5.9042,7.15916666667,8.81466666666
283.73,6.35226666667,8.31626666666,7.69786666667,6.71046666667,4.66426666667,8.53704285715,5.81846666667,7.1427,8.58706666666
284.10,6.39426666667,8.34866666667,7.78546666667,6.65866666667,4.6428,8.51583333333,5.88713333333,7.1886,8.58353333333
284.47,6.65113333333,8.76866666667,8.0206,6.91173333333,4.9308,8.81497142858,6.32093333333,7.5087,8.95940000001
284.85,6.91253333333,9.00793333333,8.0298,7.1136,5.18706666667,9.01239047618,6.62453333333,7.67983333333,9.20180000001
285.22,7.1078,9.2376,8.23673333333,7.34253333333,5.59,9.32980952382,7.04373333333,7.87023333333,9.46046666667
285.59,7.47253333333,9.55093333333,8.49333333333,7.5604,5.7638,9.65669523809,7.29246666667,8.02683333334,9.82099999999
285.96,7.3382,9.50760000001,8.42526666667,7.43353333333,5.539,9.56594761905,7.17486666667,7.83870000001,9.74126666667
286.33,7.33626666667,9.56826666666,8.50393333333,7.582,5.64086666667,9.65070952382,7.1672,7.95956666667,9.94926666668
286.70,6.91686666667,9.11260000001,8.05913333333,7.14886666667,5.1058,9.25451428573,6.70086666667,7.44596666666,9.5516
287.07,6.68046666667,8.93686666667,7.94786666667,6.97286666667,4.8988,9.11530952381,6.62093333333,7.1977,9.49180000001
287.44,7.0318,9.26953333333,8.301,7.32313333333,5.26106666667,9.40558571427,6.9834,7.48840000001,9.84053333332
287.82,6.88113333333,9.07740000001,8.2832,7.31706666667,5.23153333333,9.12545714285,6.83386666667,7.26639999999,9.70426666667
288.19,6.77546666667,9.02093333334,8.36846666667,7.358,5.197,9.10497142857,6.8044,7.18039999999,9.62306666665
288.56,6.71873333333,9.1372,8.55120000001,7.40646666667,5.172,9.14364761905,6.77106666667,7.35073333333,9.57413333334
288.93,6.31146666667,8.71973333333,8.12206666667,7.03426666667,4.72626666667,8.69117142857,6.29906666667,7.04683333334,9.10233333335
289.30,6.43786666667,8.95599999999,8.1334,7.1422,4.96353333333,8.87115714286,6.35713333333,7.16220000001,9.12706666665
289.67,6.57693333333,9.06926666667,8.04146666667,7.20553333333,5.13473333333,8.86775714286,6.45453333333,7.23176666666,9.02946666667
290.04,6.4524,9.01093333333,7.8424,7.2048,5.1194,8.58533333334,6.24306666667,7.18603333333,8.86886666666
290.41,6.97806666667,9.52406666667,8.28326666667,7.79633333333,5.5642,8.99744761906,6.58013333333,7.83596666666,9.31406666667
290.78,6.98146666667,9.59793333334,8.3782,7.92326666667,5.58726666666,8.92173333333,6.5168,8.06319999999,9.33226666666
291.15,7.13686666667,9.89066666665,8.50726666667,8.0174,5.61933333333,9.22906666666,6.6618,8.40173333334,9.3706
291.52,6.85406666667,9.72413333335,8.3502,7.6834,5.24046666667,8.91852857143,6.327,8.23293333334,9.07453333333
291.89,7.17846666666,10.0316666667,8.5822,7.98433333333,5.4554,9.0388047619,6.48153333333,8.4162,9.23606666666
292.26,7.40313333333,10.4703333333,8.9018,8.29726666667,5.78793333333,9.31646666667,6.7856,8.96380000001,9.56853333333
292.64,7.32913333333,10.3509333333,8.916,8.26906666667,5.779,9.08907619048,6.77133333333,9.11753333333,9.48140000001
293.01,6.76606666667,10.0363333333,8.86286666666,7.85606666667,5.23566666667,8.7392047619,6.24506666667,8.71519999999,8.9702
293.38,6.84626666667,10.1878,9.03460000001,7.99673333333,5.24273333333,8.87297619046,6.3958,8.82673333335,8.95146666667
293.75,6.76326666667,10.2456,9.02153333333,7.993,5.2088,8.68565238095,6.339,8.82663333332,8.64826666666
294.12,7.0128,10.7242666667,9.2412,8.19233333333,5.3862,8.95686190477,6.61353333333,9.01223333333,8.85253333333
294.49,7.0202,10.9396,9.26066666667,8.26766666667,5.367,8.88033809522,6.50033333333,8.92533333333,9.00586666666
294.86,7.3616,11.3950666667,9.60586666667,8.7238,5.8074,9.22626666665,6.86886666667,9.21793333334,9.48206666667
295.23,7.23873333333,11.3865333333,9.43526666667,8.55273333333,5.72853333333,9.01809047618,6.77086666667,9.08483333333,9.42299999999
295.60,7.11913333333,11.2534,9.36293333334,8.37706666666,5.59086666667,8.81763333334,6.59506666667,8.8852,9.21273333333
295.97,7.2428,11.5215333334,9.70106666666,8.63453333333,5.70153333333,9.00886190478,6.7634,9.16660000001,9.37113333332
296.34,7.57593333333,11.8623333333,9.89813333333,8.9638,5.9406,9.16951428571,7.08073333333,9.40183333333,9.66506666666
296.71,7.37513333333,11.8422666667,9.91486666667,8.8582,5.79606666667,8.95576190477,6.99693333333,9.34843333334,9.55866666667
297.08,7.2308,11.8120666667,9.87066666667,8.76366666667,5.58693333333,8.82520952381,6.85133333333,9.22769999999,9.43686666665
297.45,6.97346666666,11.6196666667,9.73359999999,8.60653333333,5.44566666667,8.5770047619,6.6858,8.96386666667,9.1394
297.82,6.82413333333,11.4044,9.67279999999,8.57653333333,5.3882,8.4521952381,6.57173333333,8.90179999999,8.92560000001
298.19,6.58833333333,11.2544666667,9.41406666667,8.23160000001,5.05193333333,8.06598095238,6.2348,8.70923333335,8.52966666666
298.56,6.15973333333,10.9962,9.14466666667,7.98386666667,4.5938,7.72528571429,5.94453333333,8.4204,8.1678
298.93,6.14113333334,11.181,9.16940000001,8.03373333334,4.51213333333,7.69187619047,5.92366666667,8.32969999999,8.1024
299.30,5.95433333333,11.1796666666,8.93986666667,7.96766666667,4.38926666667,7.45355238096,5.63173333333,8.16876666667,7.91526666667
299.67,6.04093333334,11.295,8.91859999999,8.14259999999,4.50413333333,7.44936190475,5.68573333333,8.2973,7.98993333333
300.04,6.19573333333,11.5222666667,9.08080000001,8.24573333333,4.603,7.62251904763,5.69746666667,8.50500000001,7.96586666667
300.41,6.0724,11.6211333333,8.8456,8.17346666667,4.5678,7.48676666666,5.57486666667,8.40466666667,7.841
300.78,6.39306666667,12.1246,9.18119999999,8.65546666666,4.90546666666,7.88498571428,5.79706666666,8.92803333334,8.2486
301.15,6.6496,12.6104666667,9.36199999999,8.98546666667,5.12486666667,8.02268095238,5.9266,9.21673333333,8.4102
301.52,7.11506666667,13.1797333333,9.87973333334,9.63713333333,5.73273333333,8.47396666667,6.40166666667,9.87376666666,8.90619999999
301.89,7.43106666666,13.4145333333,10.3576666667,9.93586666666,6.0822,8.6849095238,6.54826666667,10.2045666667,9.20606666668
302.26,7.28553333333,13.3805333333,10.3333333333,10.1142,6.14706666667,8.58728095239,6.62446666667,10.3915,9.14986666667
302.63,7.0456,13.3085333333,10.2907333333,9.88493333333,6.08493333333,8.40315238095,6.61466666667,10.2376333333,9.03579999999
303.00,6.60973333333,13.2066666667,10.1227333333,9.57946666667,5.8082,8.04120476191,6.26973333333,10.0271666667,8.71606666667
303.37,6.94606666667,13.7539333333,10.5613333333,10.032,6.31313333333,8.32523333333,6.68146666667,10.3498666667,9.2978
303.74,7.0904,13.8676666667,10.9492,10.2722,6.4056,8.58561904762,6.7798,10.5762333333,9.42746666667
304.10,7.07673333333,13.8456666667,10.9176,10.1464666667,6.38353333333,8.39824285714,6.69833333333,10.5479,9.26046666667
304.47,7.26786666666,13.9664,11.1348,10.3766666667,6.56613333333,8.58728571428,6.92426666667,10.67,9.4
304.84,7.44333333333,14.0561333333,11.2729333333,10.6358666667,6.55146666667,8.89522380953,7.22033333333,10.7632666667,9.59446666665
305.21,7.91546666667,14.7279333333,11.7284,11.1672666667,6.98813333333,9.47806666667,7.7672,11.4193666667,10.0074
305.58,8.32346666667,15.2892666667,12.1860666667,11.4788666667,7.28486666667,9.81401904762,7.9822,11.7607333333,10.2843333333
305.95,8.80446666667,15.7296,12.6374,12.0806666667,7.42,10.2590666667,8.32713333333,12.2781,10.5567333333
306.32,9.35886666666,16.241,13.2757333333,12.6669333333,7.78373333333,10.7748333333,8.6402,12.7660333333,10.8614
306.69,8.96966666666,15.9822666667,12.9014666667,12.356,7.31313333333,10.3996095238,8.202,12.4268666667,10.2802666667
307.06,8.82599999999,16.0764666667,12.8718666667,12.4129333333,7.30666666667,10.264452381,8.13506666667,12.4219333333,10.2052666667
307.43,8.3002,15.68,12.5408,12.0986666667,6.76386666667,9.77871904762,7.61006666667,12.0104666667,9.72906666667
307.80,7.89346666667,15.5824,12.2652666667,11.6572666667,6.4168,9.32348095237,7.2952,11.8036666667,9.45099999999
308.17,7.14153333333,15.1231333333,11.7151333333,10.9595333333,5.86886666667,8.48189047618,6.44786666667,11.2354333333,8.68753333334
308.54,6.9876,15.1437333333,11.6476,10.9914,5.83573333333,8.29976190477,6.37933333333,11.2848,8.59680000001
308.90,6.59446666667,14.8042,11.3373333333,10.7308,5.44673333334,7.95711904762,6.06493333333,10.9434333333,8.32580000001
309.27,6.1756,14.5937333333,11.0324666667,10.3936,5.1126,7.62286190476,5.64193333334,10.4933666667,7.98953333333
309.64,6.00233333333,14.4668666667,10.8346,10.2430666667,4.95006666667,7.54101428571,5.58866666667,10.3492333333,7.87739999999
310.01,6.23046666667,14.638,11.0352,10.4023333333,5.10593333333,7.7693952381,5.831,10.5724666667,8.06553333333
310.38,6.42053333333,14.8711333333,11.2186,10.4725333333,5.20566666666,7.91996190476,5.96573333333,10.7305333333,8.17679999999
310.75,6.59206666667,15.1028,11.4968666667,10.7011333334,5.4174,8.12382380952,6.15393333333,10.8292333333,8.39806666666
311.12,6.76233333333,15.3805333333,11.778,11.0817333333,5.65153333333,8.3964047619,6.37393333333,11.0338666667,8.6914
311.49,7.2942,15.9968,12.2648,11.674,6.159,8.94821904763,6.94893333333,11.4923,9.21946666667
311.85,7.04133333333,15.8874666667,12.0394,11.5827333333,5.92093333333,8.78002380952,6.6778,11.1855,9.12953333334
312.22,7.08366666667,16.0552,12.0073333333,11.6841333333,5.95653333333,8.79583809523,6.63093333333,11.1478,9.19873333334
312.59,7.13473333333,16.2072666667,12.0231333333,11.6586,5.97793333333,8.75151428571,6.68006666667,11.1635666667,9.16073333334
312.96,7.0806,16.3331333334,11.9236,11.6206,5.9104,8.59940952382,6.52606666667,11.1513,9.16733333333
313.33,7.0294,16.5715333333,12.0524666667,11.8803333334,5.98826666667,8.51808571429,6.49246666667,11.161,9.26726666666
313.70,6.73033333333,16.4846666667,11.8453333333,11.8306,5.77573333333,8.27905714286,6.29206666667,10.9291333333,9.08573333333
314.07,6.77573333333,16.6842,11.6296,11.9002,5.7548,8.24028095237,6.2652,11.0405333333,9.06626666666
314.43,6.76493333333,16.7672,11.5048,11.8664666667,5.604,8.11780000001,6.18206666667,10.9231666667,8.92373333333
314.80,6.408,16.6735333333,11.3214666667,11.6192,5.23686666667,7.76080476191,5.82586666667,10.7969333333,8.61173333333
315.17,6.43613333333,16.7948,11.2780666667,11.5108,5.29813333333,7.62688095238,5.68833333333,10.8359,8.35273333333
315.54,6.70253333333,17.2274666667,11.7037333333,11.8396,5.59766666667,7.83089047619,6.06773333333,11.3958333333,8.63986666667
315.91,7.04906666667,17.7561333333,12.1115333333,12.3665333333,6.01493333334,8.1674904762,6.42853333333,12.0178333333,9.19919999999
316.28,7.50693333333,18.2882666667,12.7306666667,13.0068,6.65713333333,8.73340476191,7.094,12.7403333333,9.65066666667
316.64,7.71173333333,18.448,12.8892,13.2391333333,6.81386666667,8.99660476191,7.30386666667,13.1089333333,9.74406666667
317.01,8.14733333333,18.9779333333,13.143,13.6626666667,7.18866666667,9.3392952381,7.70573333333,13.6163666667,10.1695333333
317.38,8.36773333333,19.2882,13.4437333333,13.8169333333,7.3122,9.5948095238,7.92113333333,13.8524666667,10.4222
317.75,8.45733333335,19.5864,13.6875333333,13.861,7.53853333333,9.78382857143,8.0634,14.1728666667,10.5052666667
318.12,8.47986666668,19.7368666667,13.7804666667,13.9468666667,7.54853333333,9.90051428569,8.10973333333,14.1715666667,10.4819333333
318.49,8.87393333335,20.1468666667,14.2390666667,14.4358,7.73166666667,10.2383095238,8.4908,14.5951,10.7750666667
318.85,9.09373333333,20.2256,14.397,14.7290666667,7.85913333333,10.5076142857,8.5336,14.6236666667,10.9236
319.22,9.31313333332,20.3953333333,14.6676666667,15.0060666667,8.09733333333,10.7784714286,8.78186666667,14.6406,10.9167333333
