wavelength,Back_EmbYpif,Belly_EmbYpif,Breast_EmbYpif,Crissum_EmbYpif,Crown_EmbYpif,DorTail_EmbYpif,Patch10_EmbYpif,Patch11_EmbYpif,Rump_EmbYpif,Throat_EmbYpif,WingTip_EmbYpif
607.92,17.2709259259,43.1023333334,39.0638333333,24.6386666667,13.3114166667,11.8008596491,23.6141666667,10.794,15.2835,38.8868333333,15.295
608.25,17.2775185185,43.1913333334,39.1203333334,24.8091666667,13.3448333333,11.8482105263,23.602,10.8986666666,15.3886666666,39.0086666667,15.4395
608.59,17.1806851852,43.0891666667,38.9803333334,24.8338333333,13.3301666667,11.8126842105,23.5533333334,10.8903333333,15.4248333333,38.9146666666,15.4663333333
608.92,17.1971111111,43.0275,38.8996666667,24.9113333334,13.3563333333,11.8204561404,23.5246666666,10.8973333333,15.4615,38.9563333334,15.5026666667
609.26,17.2006296296,43.0218333334,38.9083333334,25.0435,13.3735,11.8799298246,23.6028333333,10.9321666666,15.5481666667,39.0035,15.5933333333
609.59,17.1728518518,42.9228333333,38.8265,25.1118333333,13.3491666667,11.8902719298,23.4718333333,10.8843333333,15.5246666666,39.0281666667,15.648
609.93,17.1190925926,42.881,38.7288333333,25.167,13.3171666666,11.8813421053,23.4048333333,10.8665,15.5331666667,39.0671666667,15.6546666666
610.26,17.1393703704,42.8563333333,38.7616666667,25.2433333333,13.3698333333,11.8897368421,23.414,10.916,15.6021666667,39.1496666667,15.6863333333
610.60,17.1562962963,42.8566666667,38.7636666667,25.3106666667,13.37125,11.9235438596,23.4446666667,10.9656666666,15.6385,39.2745,15.6998333333
610.93,17.2367592593,42.9106666667,38.7836666666,25.47,13.3785,12.015877193,23.4833333334,11.0316666667,15.673,39.3876666667,15.7821666666
611.27,17.2113148148,42.8645,38.7693333334,25.5005,13.3506666667,12.0337017544,23.3968333333,10.9858333333,15.6751666667,39.4645,15.8231666667
611.60,17.1094814815,42.8265,38.6313333333,25.4068333334,13.2814166666,11.9566578947,23.3168333333,10.8658333333,15.6026666666,39.4223333333,15.7431666667
611.93,17.041425926,42.7593333333,38.6276666667,25.3426666667,13.22775,11.910377193,23.2756666667,10.7521666667,15.4981666667,39.2815,15.6881666667
612.27,17.0708148148,42.8546666667,38.6466666667,25.3975,13.291,11.9778947368,23.3348333333,10.7876666667,15.5435,39.4058333333,15.7238333334
612.60,17.0971666667,42.8606666666,38.6956666666,25.391,13.34875,11.9819473684,23.3543333333,10.8388333333,15.5243333334,39.4371666667,15.7573333333
612.94,17.1030925926,42.9408333333,38.6815,25.339,13.3118333333,11.9607894737,23.3355,10.8391666666,15.5331666667,39.38,15.7811666666
613.27,17.1479444445,43.073,38.8065,25.3605,13.3170833333,12.0395,23.4851666667,10.8761666667,15.5788333333,39.4686666666,15.7641666667
613.61,17.1543888889,43.1105,38.854,25.2745,13.2846666667,12.0106578947,23.54,10.853,15.5498333333,39.4468333333,15.7428333334
613.94,17.1718333334,43.0576666667,38.8523333333,25.2271666666,13.267,12.0984298246,23.551,10.8228333334,15.557,39.3636666667,15.7396666666
614.28,17.1873148148,43.1183333334,38.851,25.1553333334,13.28075,12.1506491228,23.5415,10.7703333333,15.536,39.3671666667,15.7033333333
614.61,17.0607222222,43.0843333333,38.7478333334,24.9896666666,13.2564166667,12.0267894737,23.4855,10.7305,15.4371666667,39.2668333334,15.5731666667
614.94,17.1264074074,43.231,38.8955,24.9726666667,13.3045,12.079131579,23.5993333334,10.8231666666,15.509,39.1796666667,15.5788333333
615.28,17.1131481481,43.2381666667,38.9928333333,24.9931666667,13.3300833334,12.1024035088,23.6326666667,10.8353333333,15.4828333334,39.1081666667,15.5473333334
615.61,17.2871666667,43.3233333333,39.1291666667,25.0918333333,13.428,12.2471403509,23.718,10.9303333333,15.6133333333,39.2705,15.6405
615.95,17.3662962963,43.4,39.2578333333,25.2071666667,13.4480833333,12.3223070175,23.7776666666,11.0095,15.6375,39.275,15.7026666666
616.28,17.3701296297,43.4833333334,39.2463333333,25.2033333333,13.44875,12.3503947368,23.7901666667,11.0331666667,15.741,39.1906666667,15.6971666667
616.61,17.4600925926,43.5231666666,39.405,25.3386666667,13.6015,12.4089035088,23.8491666667,11.0875,15.792,39.3656666667,15.7083333333
616.95,17.5958703704,43.5236666667,39.3861666667,25.4173333334,13.72925,12.4776842105,23.876,11.1815,15.9063333333,39.4045,15.8086666666
617.28,17.5832777778,43.5201666666,39.415,25.4021666667,13.8264166667,12.5201052631,23.9623333333,11.216,15.9791666667,39.3585,15.8365
617.62,17.6976666667,43.7415,39.5155,25.4863333334,13.8955,12.5787017544,24.0761666666,11.2743333334,16.0776666667,39.4771666667,15.864
617.95,17.7055185185,43.7743333334,39.596,25.6066666666,13.9430833333,12.577245614,24.0958333333,11.3131666667,16.1116666667,39.4658333334,15.9573333333
618.28,17.7728148149,43.7813333333,39.6751666667,25.6763333334,14.0168333334,12.6720701754,24.2316666667,11.3711666666,16.2518333333,39.4768333333,16.0095
618.62,17.7089259259,43.65,39.5163333334,25.6431666666,13.9863333334,12.6304912281,24.0923333333,11.3146666667,16.2113333334,39.3835,15.9555
618.95,17.8499444445,43.7286666666,39.596,25.7235,14.0195833333,12.7529824562,24.2255,11.4036666667,16.3706666666,39.6316666666,16.1568333334
619.28,17.7873703703,43.682,39.5266666667,25.7038333333,14.0111666667,12.711385965,24.2393333333,11.4221666666,16.3348333333,39.5648333334,16.1618333333
619.62,17.8100925926,43.6225,39.6025,25.64,13.9368333334,12.6364298245,24.1731666666,11.3911666667,16.3588333333,39.6653333333,16.1935
619.95,17.8367407408,43.5726666667,39.5775,25.7245,13.971,12.6547280702,24.1781666667,11.4268333333,16.4121666667,39.6931666667,16.2946666667
620.28,17.8591296296,43.601,39.6748333333,25.6723333334,13.9515,12.7062280702,24.2011666666,11.4318333333,16.4181666666,39.731,16.3491666667
620.62,17.7846111111,43.6438333334,39.6635,25.6905,13.9254166667,12.6778333334,24.161,11.3835,16.4023333334,39.6361666666,16.3011666667
620.95,17.757462963,43.5746666667,39.6235,25.6843333333,13.8465833334,12.605368421,24.0485,11.3223333333,16.3006666667,39.5786666666,16.2495
621.28,17.6371851852,43.4895,39.5285,25.604,13.7624166667,12.471,23.9771666667,11.261,16.2126666667,39.536,16.1996666666
621.62,17.6534259259,43.4106666667,39.4778333333,25.5225,13.7215833334,12.4387631579,23.9436666667,11.2403333333,16.1486666667,39.4751666666,16.1296666666
621.95,17.5405740741,43.4181666666,39.3968333333,25.4596666667,13.6663333333,12.3210438596,23.7988333333,11.1345,16.0558333334,39.4073333333,16.072
622.28,17.5945555555,43.4565,39.4938333333,25.5506666666,13.66325,12.3485263158,23.925,11.1341666667,16.0595,39.4771666667,16.123
622.62,17.5676851852,43.4153333333,39.43,25.5215,13.6795,12.3152017544,23.8893333333,11.1681666667,16.0375,39.3786666667,16.045
622.95,17.6453703704,43.5526666666,39.553,25.6171666667,13.7356666667,12.3726491228,24.0383333333,11.2105,16.0788333333,39.5338333334,16.1011666667
623.28,17.7849814815,43.7525,39.6146666667,25.7581666666,13.7948333333,12.4432719298,24.2023333334,11.2451666667,16.1041666667,39.5468333334,16.1176666666
623.62,17.823074074,43.8696666667,39.8031666667,25.7321666667,13.833,12.4557719298,24.2971666666,11.2191666667,16.0823333333,39.6186666667,16.0821666667
623.95,17.783037037,43.8026666667,39.7098333334,25.7046666666,13.7939166666,12.4182719298,24.2851666667,11.2246666667,16.1048333333,39.4671666667,16.0515
624.28,17.7802777778,43.8543333333,39.7498333333,25.6281666667,13.77525,12.3751315789,24.3261666666,11.2231666667,16.1126666667,39.496,16.0585
624.62,17.8774444444,43.9146666666,39.8548333333,25.75,13.849,12.4307543859,24.4975,11.2691666667,16.2208333333,39.5821666667,16.116
624.95,17.920537037,43.9658333333,39.844,25.7255,13.9334166667,12.449254386,24.508,11.3328333333,16.264,39.5288333334,16.163
625.28,18.0227037037,44.0791666666,39.9973333333,25.8623333334,14.0423333334,12.5258333333,24.7216666667,11.4176666667,16.391,39.7095,16.3078333334
625.61,18.2100555555,44.1523333334,40.1225,26.0216666666,14.13775,12.6941578947,24.8286666667,11.6061666667,16.584,39.7951666667,16.4141666667
625.95,18.2229814814,44.1805,40.1981666666,25.9991666666,14.1503333333,12.7035175439,24.7968333333,11.6415,16.6488333333,39.8371666666,16.452
626.28,18.2303888889,44.2405,40.1726666667,25.972,14.15825,12.7009035087,24.7923333334,11.6496666666,16.6476666667,39.7403333333,16.4323333333
626.61,18.2305925926,44.1538333334,40.1141666667,25.9246666666,14.1376666666,12.6874210526,24.6798333333,11.66,16.6653333333,39.6286666667,16.37
626.94,18.1773333333,44.1701666667,40.0365,25.876,14.14625,12.6603333333,24.5953333333,11.612,16.6715,39.6061666666,16.3268333333
627.28,18.169462963,44.107,39.9758333333,25.8325,14.1055,12.6251491228,24.5506666667,11.5925,16.6731666666,39.5291666666,16.3106666667
627.61,18.2292592593,44.1468333334,39.9443333333,25.9105,14.1988333334,12.6920789474,24.5586666667,11.6588333333,16.7225,39.657,16.3715
627.94,18.2116481482,44.104,39.9886666667,25.8761666667,14.1798333333,12.7045877193,24.5471666667,11.6513333333,16.684,39.665,16.3641666667
628.27,18.2316851851,44.152,39.9606666667,25.8555,14.23575,12.771877193,24.5301666667,11.711,16.7211666666,39.7093333333,16.4013333333
628.61,18.3040370371,44.172,40.1086666667,26.0463333333,14.3310833333,12.9056929824,24.6206666666,11.8005,16.8165,39.8381666666,16.4871666667
628.94,18.1404259259,44.1041666667,39.9346666667,25.8975,14.2148333334,12.7559649123,24.4266666667,11.6643333334,16.631,39.6471666667,16.349
629.27,18.1146296297,44.1423333333,39.8973333334,25.8521666666,14.1883333334,12.6911491228,24.4471666666,11.5803333334,16.5668333333,39.6965,16.4011666666
629.60,18.1568518518,44.1351666666,39.8433333334,25.9108333333,14.2065833334,12.6845,24.4643333333,11.6193333333,16.5798333333,39.6931666667,16.391
629.94,18.117037037,44.1445,39.8536666667,25.9333333333,14.1544166667,12.6482192983,24.3735,11.524,16.5413333333,39.703,16.3636666667
630.27,18.0039074074,44.1401666667,39.8323333334,25.9081666667,14.1115833334,12.5434824561,24.346,11.3881666667,16.4326666667,39.6083333334,16.2531666667
630.60,17.9898148148,44.0003333333,39.9125,25.9185,14.1334166666,12.5806842106,24.4105,11.4356666667,16.48,39.5573333333,16.2853333333
630.93,18.0616851852,44.2086666667,39.9901666667,26.0355,14.2325833333,12.7183333333,24.5361666667,11.5798333333,16.587,39.6343333333,16.3386666667
631.26,18.0787037037,44.2613333333,40.0968333333,25.9846666666,14.1835833333,12.6779122807,24.5688333333,11.5983333334,16.5843333333,39.618,16.3196666667
631.60,18.1886111111,44.4128333334,40.174,26.1836666666,14.2795833333,12.750991228,24.6628333333,11.6981666666,16.6443333333,39.7108333333,16.3983333333
631.93,18.2367962963,44.3501666666,40.164,26.2348333333,14.3218333333,12.801,24.6651666667,11.7941666666,16.7258333333,39.6215,16.5016666667
632.26,18.1485740741,44.251,40.0348333334,26.1488333333,14.2298333333,12.7007982456,24.5568333333,11.7325,16.623,39.4713333333,16.4106666667
632.59,18.347,44.4106666667,40.2056666667,26.3601666667,14.4083333333,12.9397719298,24.7311666667,11.8843333333,16.8706666666,39.6026666667,16.576
632.92,18.3708703703,44.3916666666,40.1975,26.3393333333,14.437,12.9583245614,24.7685,11.889,16.8731666667,39.5386666667,16.5008333334
633.26,18.3667777778,44.4435,40.2453333333,26.2945,14.4630833333,12.9971228071,24.8186666666,11.9045,16.9345,39.5218333334,16.5388333333
633.59,18.457537037,44.5243333333,40.3656666667,26.358,14.5111666667,13.0846754386,24.966,12.0135,17.0348333334,39.5631666666,16.6215
633.92,18.5555555556,44.635,40.4636666666,26.4576666666,14.54325,13.1911578947,25.043,12.1235,17.1346666666,39.648,16.7163333334
634.25,18.4997222222,44.648,40.4665,26.3811666666,14.4505833334,13.0788245614,24.9446666667,12.0501666667,17.0215,39.6373333333,16.656
634.58,18.4651851852,44.4511666666,40.3405,26.2733333334,14.3430833334,12.9694824561,24.8045,11.9346666666,16.9471666666,39.6871666667,16.5726666667
634.91,18.4892592592,44.5015,40.34,26.3053333333,14.3819166666,13.0140263157,24.8628333334,11.8808333333,17.0125,39.644,16.6041666667
635.25,18.5351851851,44.3743333333,40.3718333333,26.2303333333,14.3809166667,13.0046403509,24.8663333333,11.8725,17.0363333334,39.6048333334,16.6023333333
635.58,18.6218888889,44.6066666666,40.4671666667,26.354,14.4115833334,13.0169385965,24.9175,11.8946666667,17.0965,39.7815,16.6043333333
635.91,18.8030740741,44.6938333333,40.6421666667,26.453,14.5100833333,13.0864736842,25.0466666667,11.9506666667,17.1523333333,39.8451666667,16.6571666666
636.24,18.6572962963,44.5018333333,40.5016666666,26.2631666667,14.381,12.8578947368,24.8826666667,11.8283333333,17.0141666666,39.7358333334,16.5105
636.57,18.6619074074,44.569,40.596,26.3716666667,14.40275,12.8895877193,24.8936666666,11.8511666667,17.1268333333,39.8446666666,16.6076666667
636.90,18.5555555556,44.5058333333,40.5275,26.3123333333,14.33375,12.7922807018,24.7953333334,11.7898333333,17.0191666667,39.7371666667,16.4886666667
637.23,18.4509444445,44.3898333333,40.4595,26.2391666667,14.3084166667,12.7207543859,24.7266666667,11.7231666667,16.9358333333,39.82,16.4771666667
637.56,18.518074074,44.5251666667,40.5281666667,26.2641666666,14.4153333333,12.7784649123,24.8005,11.7855,17.1051666666,40.0105,16.6218333333
637.90,18.5870185185,44.607,40.4856666667,26.3448333334,14.5220833333,12.9432280702,24.9373333333,11.9181666666,17.217,40.1041666667,16.7396666666
638.23,18.5460185185,44.7116666667,40.5175,26.3828333333,14.48275,12.9313070176,24.9488333333,11.8581666666,17.2101666667,40.0468333334,16.8208333333
638.56,18.5750185186,44.727,40.4411666667,26.3923333334,14.4565,12.8960350878,24.904,11.8783333333,17.1731666666,40.048,16.8138333333
638.89,18.5363888889,44.838,40.3751666667,26.446,14.4961666667,12.9080175439,24.8608333333,11.8745,17.2253333334,40.0858333333,16.763
639.22,18.4286481481,44.7161666666,40.272,26.2455,14.3609166666,12.8535701754,24.8323333333,11.7031666667,17.1253333333,39.9346666667,16.6705
639.55,18.3097037037,44.7726666667,40.1848333333,26.1481666666,14.2468333333,12.793254386,24.7501666667,11.6015,17.0396666667,39.901,16.6278333333
639.88,18.331,44.8656666667,40.2771666667,26.193,14.2591666666,12.9307368421,24.8441666667,11.661,17.0993333333,40.0055,16.7081666667
640.21,18.2985925926,44.759,40.2258333333,26.0975,14.2379166667,12.9316403508,24.7988333333,11.6108333333,16.9831666667,39.8863333333,16.6781666667
640.54,18.5248333333,44.9121666667,40.4046666667,26.2541666667,14.4225833333,13.1112719299,25.0146666667,11.6985,17.1161666667,40.0868333334,16.8073333333
640.87,18.7034259259,45.0023333333,40.435,26.3436666667,14.6099166667,13.2648508772,25.165,11.8475,17.3356666667,40.0513333333,16.9516666666
641.20,18.6837407407,44.9106666667,40.382,26.2395,14.5353333333,13.2840614035,25.1788333333,11.8313333333,17.2606666667,39.921,16.9166666667
641.53,18.6002592593,44.8656666667,40.3711666666,26.242,14.48075,13.1642105264,25.0533333334,11.7398333333,17.3025,39.8636666667,16.884
641.87,18.5358703704,44.8733333333,40.2586666667,26.203,14.5205833334,13.1180964913,25.0975,11.7091666666,17.2323333333,39.741,16.84
642.20,18.5689259259,44.8773333333,40.2936666666,26.1905,14.5833333333,13.1878684211,25.0961666666,11.7465,17.2238333334,39.6965,16.8008333333
642.53,18.6793333334,44.931,40.3498333333,26.2338333333,14.6836666666,13.263991228,25.2621666666,11.8316666667,17.3501666667,39.7068333333,16.8826666666
642.86,18.6816666667,44.9561666667,40.401,26.3081666666,14.7575833334,13.2684649123,25.2975,11.8886666667,17.367,39.7636666667,16.8695
643.19,18.6872592593,44.8223333333,40.3488333334,26.3605,14.8766666667,13.3378245614,25.4548333334,12.1055,17.5703333333,39.8235,16.8841666667
643.52,18.7480185185,44.8525,40.3753333333,26.4203333334,14.9510833333,13.3749473684,25.3945,12.1586666667,17.631,39.895,16.9138333333
643.85,18.6306481482,44.8268333333,40.3301666667,26.3096666667,14.8470833333,13.2885701755,25.2918333333,12.1678333333,17.5653333333,39.7731666666,16.7861666667
644.18,18.5278518519,44.8091666667,40.2316666666,26.3586666667,14.7320833334,13.2615701755,25.256,12.1738333333,17.608,39.7463333333,16.8298333333
644.51,18.6227962963,44.9675,40.3775,26.5361666667,14.7515,13.3802280702,25.3073333333,12.253,17.6526666666,39.8833333334,16.9011666667
644.84,18.641462963,44.9685,40.4195,26.6236666666,14.8514166666,13.4144035088,25.3435,12.3116666667,17.6471666667,39.9408333333,16.9311666667
645.17,18.7037777778,44.9395,40.3545,26.6571666667,14.88075,13.4728684211,25.3908333334,12.3191666667,17.648,39.8701666667,16.8933333334
645.50,18.7947407407,44.9755,40.527,26.7468333334,14.9716666667,13.5867280702,25.3785,12.4055,17.744,40.0611666666,16.9348333333
645.83,18.5966111111,44.8135,40.494,26.746,14.8133333333,13.3972894737,25.3285,12.2013333333,17.6423333334,39.9646666667,16.8731666667
646.16,18.275,44.5028333333,40.247,26.4551666667,14.4804166667,13.1277982456,24.9176666666,11.8528333334,17.2725,39.6578333333,16.6375
646.49,18.2848518519,44.5175,40.2323333333,26.5221666667,14.4716666667,13.1695789474,24.8591666667,11.8215,17.3123333333,39.5928333333,16.725
646.82,18.361462963,44.663,40.3233333333,26.58,14.478,13.2100526316,24.8091666667,11.7845,17.3393333333,39.5963333334,16.9181666666
647.15,18.4160925926,44.6428333333,40.3056666666,26.694,14.5099166667,13.2044122807,24.911,11.8165,17.3893333333,39.5556666666,16.8741666666
647.48,18.3981296297,44.5945,40.1981666666,26.7365,14.5155833334,13.2107105263,24.9088333333,11.7365,17.3806666667,39.6243333333,16.8843333333
647.81,18.3828518518,44.4436666667,40.1195,26.6701666667,14.581,13.1572280701,24.8108333333,11.6605,17.3088333334,39.5318333334,16.8005
648.14,18.2494444444,44.242,40.0173333333,26.4861666666,14.4620833333,12.9478859649,24.6661666666,11.47,17.1736666667,39.3091666667,16.6311666667
648.47,18.2249444444,44.2986666666,40.012,26.4751666667,14.40075,12.8800877193,24.6276666667,11.4131666667,17.1268333333,39.2733333333,16.6436666666
648.80,18.2072222222,44.1975,40.0646666666,26.4035,14.3981666666,12.8205087719,24.6131666667,11.3956666666,17.0596666667,39.2863333334,16.671
649.13,18.1743888889,44.096,40.072,26.4321666667,14.3749166666,12.8268508772,24.6838333334,11.4426666667,17.0485,39.1601666666,16.673
649.46,18.2877037037,44.168,40.1233333333,26.404,14.5176666667,12.9768070176,24.7931666667,11.6245,17.1633333333,39.19,16.8143333333
649.79,18.4448518519,44.319,40.168,26.5441666666,14.7431666666,13.1377192983,25.027,11.9075,17.4193333334,39.3575,17.0346666667
650.11,18.4524814815,44.1316666667,40.0783333334,26.3666666667,14.7334166667,13.150385965,25.0708333334,12.0303333334,17.455,39.3576666667,17.0628333333
650.44,18.3247407408,44.0438333333,40.039,26.384,14.6559166667,13.0942017544,25.0121666666,11.9288333333,17.3443333334,39.347,16.8571666667
650.77,18.2887037037,44.093,40.0166666666,26.1796666667,14.6388333334,13.1063421053,25.0725,11.8671666667,17.2838333333,39.2895,16.8996666666
