wavelength,Back_IncOrtm,Belly_IncOrtm,Breast_IncOrtm,Crissum_IncOrtm,Crown_IncOrtm,DorTail_IncOrtm,Patch10_IncOrtm,Patch11_IncOrtm,Rump_IncOrtm,Throat_IncOrtm,WingTip_IncOrtm
598.52,11.82875,54.3240833334,25.95075,24.1570833333,13.28,6.45683333333,4.11175,39.3424166667,13.3484166667,24.7279166667,9.22258333334
598.85,11.8869166667,54.3360833333,25.9711666666,24.2015833333,13.3164166667,6.51216666667,4.1705,39.3798333333,13.3804166667,24.7570833333,9.24566666667
599.19,11.9605833333,54.3263333333,26.0070833333,24.2750833333,13.35,6.55983333333,4.21158333333,39.388,13.3983333333,24.78275,9.29216666667
599.53,12.01825,54.3670833334,26.0455833333,24.3588333333,13.4151666667,6.62225,4.24825,39.4339166667,13.4588333333,24.8224166667,9.33808333334
599.86,12.1368333333,54.4589166667,26.1405833333,24.468,13.5305833333,6.72183333333,4.36975,39.5259166667,13.57325,24.8833333333,9.45866666666
600.20,12.18425,54.4499166667,26.1885833333,24.48875,13.5540833333,6.74941666666,4.38758333333,39.4948333334,13.5803333333,24.89125,9.49191666667
600.53,12.18875,54.5279166667,26.2499166667,24.5105833333,13.5575833333,6.75658333333,4.39825,39.5263333333,13.581,24.9456666667,9.50816666666
600.87,12.13525,54.5448333333,26.2425,24.4931666667,13.5376666667,6.71875,4.31975,39.5394166666,13.54525,24.9088333333,9.46566666668
601.21,12.0739166667,54.4940833333,26.1883333333,24.4091666666,13.48025,6.66358333333,4.2265,39.4601666666,13.4861666667,24.8405833333,9.41483333333
601.54,12.08825,54.5440833333,26.206,24.42525,13.5008333334,6.66608333333,4.21641666667,39.4814166666,13.51125,24.8436666667,9.42825000001
601.88,12.10525,54.5301666666,26.1909166667,24.4280833333,13.5033333333,6.65908333333,4.22258333333,39.4573333333,13.535,24.8403333333,9.41333333333
602.21,12.0875,54.5295833334,26.1903333334,24.409,13.503,6.64308333333,4.20708333333,39.4718333333,13.5386666667,24.8490833333,9.40208333334
602.55,12.05275,54.4876666667,26.1655833333,24.3659166667,13.4613333333,6.61725,4.16633333333,39.4598333334,13.53175,24.8289166666,9.39316666668
602.88,12.0369166667,54.5145833333,26.20275,24.3656666667,13.4789166667,6.62533333333,4.167,39.4485833334,13.59925,24.8666666667,9.42583333333
603.22,12.0838333333,54.5825,26.2368333333,24.3783333333,13.4958333333,6.63625,4.1965,39.50275,13.6443333333,24.9070833334,9.45991666667
603.56,12.0671666666,54.5870833333,26.2340833333,24.3600833333,13.45675,6.63583333334,4.17783333333,39.4895,13.6279166667,24.9108333333,9.44858333332
603.89,12.0525,54.593,26.2230833333,24.3380833333,13.472,6.61825,4.156,39.5196666667,13.6319166667,24.9255,9.45125
604.23,12.0460833333,54.54475,26.189,24.33,13.4671666666,6.613,4.14866666667,39.5091666667,13.6368333334,24.8975,9.44191666667
604.56,12.0881666667,54.559,26.2126666667,24.3561666667,13.4791666667,6.64625,4.20466666667,39.5139166667,13.6839166666,24.9299166667,9.47741666666
604.90,12.1304166667,54.5859166667,26.244,24.4114166667,13.5024166667,6.68766666667,4.24891666667,39.5829166667,13.7235833333,24.9688333333,9.52191666666
605.23,12.1764166666,54.6256666667,26.3084166667,24.4760833333,13.5253333333,6.71775,4.279,39.6248333333,13.7384166667,24.99375,9.54791666666
605.57,12.1859166666,54.5983333333,26.3300833333,24.475,13.5383333333,6.74833333333,4.31225,39.6314166667,13.7496666667,24.99325,9.58041666666
605.90,12.17925,54.62125,26.3411666667,24.5075,13.5400833333,6.73966666667,4.302,39.6249166667,13.76275,24.98625,9.59600000001
606.24,12.1856666667,54.6324166667,26.3478333333,24.5293333333,13.5403333334,6.72525,4.29391666666,39.6198333333,13.7514166667,24.9660833333,9.60349999999
606.58,12.1438333333,54.6231666667,26.2885,24.5095,13.48425,6.6665,4.24358333333,39.6180833334,13.67525,24.9500833333,9.53391666667
606.91,12.13375,54.6068333333,26.31375,24.5495,13.4868333333,6.68133333333,4.21375,39.6216666667,13.66275,24.9496666667,9.50683333333
607.25,12.20025,54.6793333333,26.3484166667,24.62975,13.5291666666,6.7045,4.23625,39.67775,13.7085833333,25.0019166667,9.5575
607.58,12.2063333334,54.6230833333,26.3111666666,24.6729166667,13.5008333334,6.70591666667,4.23616666666,39.66,13.7019166667,24.9658333333,9.54366666667
607.92,12.19375,54.6109166666,26.3200833333,24.6775,13.4828333333,6.68233333333,4.21816666667,39.6711666667,13.70225,24.94675,9.53149999999
608.25,12.2115,54.6313333333,26.3339166667,24.74025,13.4865833333,6.70233333333,4.2115,39.7135,13.7185833333,24.9593333333,9.54083333333
608.59,12.2256666667,54.6628333333,26.3216666666,24.7835833333,13.4955,6.68241666667,4.21258333333,39.7555,13.7165833333,24.9776666667,9.52533333333
608.92,12.2061666667,54.5945833334,26.2576666667,24.7809166667,13.4885,6.67058333333,4.20825,39.7808333333,13.7203333333,24.9465833333,9.51449999999
609.26,12.1868333333,54.6428333333,26.23975,24.8135,13.4560833333,6.60516666667,4.14141666667,39.8573333333,13.6905,24.9285,9.45808333334
609.59,12.2290833333,54.6221666667,26.2645833334,24.8488333334,13.4623333333,6.63191666667,4.16983333334,39.9388333333,13.7035833333,24.9234166667,9.46874999999
609.93,12.28,54.7130833333,26.305,24.9661666667,13.53125,6.6695,4.20491666667,40.0423333333,13.7614166666,24.9528333333,9.49758333334
610.26,12.3180833333,54.6684166667,26.3033333334,25.0025,13.5256666667,6.68975,4.25183333333,40.0645,13.7631666667,24.9129166667,9.50499999999
610.60,12.3425,54.644,26.27725,25.0330833333,13.52575,6.69833333333,4.30983333333,40.0710833333,13.7778333333,24.88625,9.54608333333
610.93,12.3505833333,54.5646666667,26.2588333333,25.0415,13.5193333333,6.71791666667,4.35466666667,40.0885833334,13.8015,24.8491666667,9.54258333333
611.27,12.42575,54.6441666667,26.3398333333,25.1294166667,13.5953333333,6.78425,4.419,40.18825,13.87675,24.9169166666,9.61708333334
611.60,12.4943333333,54.7138333333,26.3475,25.23,13.659,6.83125,4.47958333334,40.293,13.9228333333,24.95575,9.66866666667
611.93,12.5155,54.6905,26.3376666667,25.2599166667,13.673,6.81175,4.49733333333,40.31,13.913,24.9495,9.67316666668
612.27,12.49425,54.6390833333,26.3305,25.268,13.6661666666,6.834,4.51033333333,40.2626666666,13.9160833333,24.9145,9.69441666666
612.60,12.4991666667,54.68025,26.35125,25.2704166667,13.6960833333,6.86291666667,4.53525,40.2536666667,13.941,24.9409166667,9.72816666668
612.94,12.5301666667,54.6138333333,26.3375833334,25.2875833333,13.7289166667,6.922,4.60433333333,40.1795,13.9685833334,24.9265,9.77291666666
613.27,12.5024166667,54.5786666667,26.3030833333,25.295,13.7395,6.91283333333,4.58158333333,40.0963333334,13.9390833333,24.9315833333,9.77099999999
613.61,12.4675,54.5100833333,26.2618333334,25.2331666667,13.70075,6.88175,4.55683333333,40.0375833333,13.8960833333,24.9013333333,9.72433333334
613.94,12.48925,54.5890833334,26.315,25.2993333333,13.7549166667,6.91658333333,4.56408333333,40.0735833333,13.97025,24.9518333333,9.77133333334
614.28,12.5063333333,54.61725,26.3499166667,25.3266666667,13.80375,6.93158333333,4.57,40.07975,14.0164166667,24.97925,9.81058333334
614.61,12.492,54.5791666667,26.31975,25.3249166667,13.8321666667,6.86316666667,4.507,40.0305833334,13.96675,24.9553333333,9.77341666667
614.94,12.4033333333,54.4723333333,26.2209166667,25.202,13.727,6.766,4.42641666667,39.9375833333,13.8575833333,24.8846666667,9.64691666667
615.28,12.3576666667,54.39175,26.2248333333,25.1550833333,13.6698333333,6.73783333333,4.37783333333,39.84325,13.8218333333,24.8884166667,9.61925000001
615.61,12.3468333334,54.4079166667,26.2410833333,25.1461666667,13.6928333333,6.78066666667,4.36425,39.8673333334,13.8343333333,24.9185833333,9.6345
615.95,12.3404166667,54.3859166667,26.24,25.1088333333,13.6816666667,6.74775,4.31616666667,39.8346666667,13.8288333333,24.90125,9.61108333334
616.28,12.3255,54.2940833333,26.2051666667,25.0944166667,13.6370833333,6.70933333333,4.24008333333,39.7651666667,13.80225,24.87975,9.57891666667
616.61,12.3725,54.4015833333,26.2524166666,25.1189166667,13.67025,6.69816666667,4.20383333333,39.8008333333,13.82975,24.9609166667,9.60916666666
616.95,12.3825,54.44475,26.2833333333,25.0833333333,13.64325,6.67916666667,4.18366666667,39.8304166666,13.86125,24.9735,9.59183333333
617.28,12.3736666667,54.4045833333,26.25875,25.0070833333,13.6139166667,6.62941666667,4.14025,39.8006666667,13.83425,24.9644166667,9.5545
617.62,12.3848333333,54.4034166667,26.2490833333,25.0145833333,13.6028333333,6.61841666667,4.10816666667,39.779,13.8088333333,24.95675,9.54108333333
617.95,12.3809166667,54.3813333333,26.2538333333,24.98325,13.5724166667,6.60375,4.07841666667,39.7833333334,13.7710833333,24.9756666667,9.48691666666
618.28,12.3593333333,54.4855,26.29925,24.9680833334,13.5204166667,6.57725,4.03075,39.83325,13.7649166667,25.0348333333,9.43983333333
618.62,12.42425,54.5859166667,26.3796666666,25.057,13.6056666667,6.62108333333,4.06891666667,39.89125,13.8549166667,25.068,9.51908333333
618.95,12.45875,54.5939166667,26.38,25.0514166666,13.6510833333,6.64141666667,4.06833333334,39.8915,13.8611666667,25.0399166667,9.53374999999
619.28,12.4976666667,54.63125,26.4169166666,25.0778333334,13.6554166667,6.62858333333,4.07316666667,39.9149166667,13.8880833333,25.07425,9.55841666667
619.62,12.5204166667,54.60375,26.406,25.0824166667,13.674,6.62725,4.08325,39.9453333333,13.8871666666,25.0936666667,9.56508333332
619.95,12.5493333333,54.6789166667,26.44125,25.12325,13.69925,6.63483333333,4.11025,40.0126666667,13.89675,25.0995833333,9.58124999999
620.28,12.5379166667,54.6060833333,26.4438333333,25.1078333333,13.696,6.65475,4.13416666667,40.01875,13.8876666667,25.06875,9.58716666667
620.62,12.5851666667,54.69,26.4593333333,25.1769166667,13.7160833333,6.685,4.18325,40.0649166667,13.9104166667,25.10025,9.63516666667
620.95,12.59775,54.78175,26.4845,25.2796666667,13.7519166667,6.74766666666,4.222,40.1231666667,13.9531666667,25.1545,9.70283333333
621.28,12.64375,54.7761666666,26.5285,25.32475,13.8000833333,6.7595,4.26941666667,40.14775,14.0026666667,25.1585833333,9.74858333332
621.62,12.6346666667,54.7753333333,26.5103333334,25.3264166666,13.81375,6.753,4.28241666667,40.1385,14.0345,25.16925,9.76708333333
621.95,12.6734166667,54.6825,26.4793333333,25.34325,13.8490833334,6.81258333333,4.3315,40.126,14.0788333333,25.1469166667,9.83441666666
622.28,12.6510833333,54.7239166666,26.4650833334,25.3354166667,13.8454166667,6.80941666667,4.30625,40.1579166666,14.0620833333,25.1771666666,9.84824999999
622.62,12.6369166667,54.81725,26.47925,25.3691666666,13.8161666667,6.78533333333,4.27425,40.21575,14.0393333333,25.1826666667,9.83183333333
622.95,12.61925,54.7434166667,26.4190833333,25.30575,13.8148333333,6.78075,4.25791666667,40.16325,14.0275833333,25.1396666667,9.81999999999
623.28,12.6323333333,54.7978333333,26.4683333333,25.34525,13.8429166666,6.82583333333,4.26541666667,40.1806666667,14.0828333333,25.1331666667,9.83524999999
623.62,12.6371666666,54.8485833333,26.49775,25.3414166667,13.8376666667,6.83741666667,4.26675,40.1890833333,14.0933333333,25.1675833333,9.85900000001
623.95,12.63725,54.8831666667,26.5095,25.3475833333,13.8383333333,6.82691666667,4.237,40.216,14.1144166667,25.1774166667,9.85216666666
624.28,12.6071666667,54.8289166667,26.5033333333,25.3231666667,13.84275,6.80275,4.18258333333,40.1811666667,14.0770833334,25.1390833333,9.81483333332
624.62,12.65725,54.823,26.5588333333,25.3269166666,13.88625,6.82958333333,4.19725,40.14875,14.1134166667,25.1694166667,9.85125000001
624.95,12.6120833334,54.82325,26.53825,25.26375,13.83725,6.79491666667,4.12641666667,40.1326666667,14.07675,25.1565,9.82183333332
625.28,12.5815833334,54.8745,26.5438333333,25.2845,13.81525,6.77333333333,4.07358333333,40.1194166666,14.0438333333,25.1681666667,9.80941666668
625.61,12.54475,54.8653333333,26.54375,25.2615833333,13.8005,6.74858333333,4.02975,40.0575833333,14.0136666667,25.1375,9.76683333334
625.95,12.5159166667,54.8041666667,26.5308333333,25.2266666667,13.7645833334,6.72733333334,4.00966666667,39.98575,13.9775,25.0771666667,9.72975000001
626.28,12.5455833333,54.76875,26.52725,25.2005833333,13.783,6.73483333333,4.0395,39.94,14.0021666667,25.1088333333,9.74983333333
626.61,12.5559166667,54.8506666667,26.5725833333,25.2505833334,13.7705,6.727,4.03416666666,39.9485,14.002,25.1318333333,9.73616666666
626.94,12.5873333333,54.9026666667,26.5978333333,25.2844166667,13.7734166667,6.74,4.03883333333,39.9506666667,14.0078333333,25.1710833333,9.76083333333
627.28,12.6013333333,54.8069166667,26.56275,25.2470833333,13.8019166667,6.73308333334,4.03666666666,39.9105,14.0113333333,25.1446666667,9.74691666666
627.61,12.6310833334,54.7854166667,26.5614166667,25.2443333333,13.81875,6.7705,4.08583333333,39.8615833333,14.0506666667,25.1439166667,9.77675
627.94,12.6820833333,54.8041666667,26.5853333333,25.2766666667,13.8508333333,6.81125,4.1265,39.906,14.1045,25.1645,9.81850000001
628.27,12.70775,54.8548333334,26.6115833333,25.3100833334,13.87175,6.84225,4.16758333334,39.9444166666,14.1304166666,25.2041666666,9.83508333334
628.61,12.7458333333,54.9414166667,26.6525,25.3806666667,13.9360833333,6.89408333333,4.23858333333,39.9896666667,14.1771666666,25.2595833334,9.88925
628.94,12.852,54.9284166667,26.7089166667,25.42475,14.0098333333,6.95608333333,4.30366666667,40.0506666667,14.2408333334,25.253,9.97475000001
629.27,12.89675,55.0625,26.7968333333,25.5318333333,14.0544166667,6.98683333333,4.34725,40.1548333333,14.3105833333,25.3074166667,10.0426666667
629.60,12.9740833333,55.14375,26.8535,25.6201666667,14.1251666667,7.03991666667,4.3945,40.2485,14.3876666667,25.388,10.0944166667
629.94,12.89125,55.1178333333,26.8111666666,25.593,14.0825833333,6.97883333333,4.29858333333,40.2620833333,14.3293333334,25.3324166667,10.0321666667
630.27,12.9265833333,55.0703333333,26.8376666667,25.6279166666,14.1251666666,7.00091666667,4.34366666667,40.2651666667,14.3615833333,25.3319166667,10.0865833333
630.60,12.9139166666,55.0286666667,26.85375,25.6008333333,14.131,6.99808333333,4.36375,40.2410833333,14.35525,25.3135833333,10.1023333333
630.93,12.9383333334,55.1913333333,26.9124166667,25.6844166667,14.1728333333,7.0305,4.39825,40.3029166666,14.3888333333,25.36125,10.1516666667
631.26,12.9434166667,55.205,26.956,25.7376666667,14.1823333333,7.02516666667,4.37725,40.3083333333,14.38725,25.3510833333,10.1535833333
631.60,12.9328333333,55.2105,26.9538333333,25.742,14.1809166666,7.03925,4.3875,40.2615833334,14.3866666667,25.3651666667,10.1645
631.93,12.8979166667,55.1455833334,26.9131666666,25.7,14.1128333333,6.97183333333,4.31775,40.2021666667,14.3251666667,25.3139166666,10.1296666667
632.26,12.8271666667,55.0005833333,26.8249166667,25.6179166667,14.03375,6.89183333333,4.23641666667,40.0985833333,14.2550833334,25.2064166667,10.0460833333
632.59,12.7706666667,54.994,26.7610833333,25.59325,13.9684166667,6.857,4.19516666667,40.0683333333,14.21625,25.2303333333,9.99899999999
632.92,12.7681666666,54.92925,26.6995,25.54075,13.95025,6.86508333334,4.19516666667,40.0564166667,14.2053333333,25.2006666667,9.98974999999
633.26,12.7379166667,54.947,26.6958333334,25.5158333333,13.9165833334,6.841,4.172,40.02575,14.1621666667,25.18775,9.98958333334
633.59,12.8805,55.0386666667,26.7531666667,25.6460833333,13.9888333333,6.93516666667,4.28575,40.1064166667,14.2793333333,25.2876666667,10.0939166667
633.92,12.8515,55.1098333333,26.7215833334,25.6544166667,13.9920833333,6.95683333333,4.26441666667,40.1393333333,14.2925833333,25.3089166667,10.0851666667
634.25,12.8735,55.1115,26.719,25.68575,14.0103333333,6.94141666667,4.2555,40.1903333333,14.30075,25.3144166667,10.1034166667
634.58,12.8746666667,55.0771666667,26.7074166667,25.7245,13.9828333333,6.932,4.242,40.17575,14.2893333333,25.3155833333,10.0861666667
634.91,12.8491666667,55.1344166666,26.6709166667,25.731,13.955,6.91041666667,4.21391666667,40.2133333333,14.2558333333,25.3408333333,10.0689166667
635.25,12.84825,55.15675,26.678,25.763,13.9225833334,6.86516666667,4.16,40.21375,14.2399166667,25.3508333333,10.0288333333
635.58,12.86075,55.1286666666,26.6996666667,25.78175,13.9401666667,6.91183333334,4.19225,40.2495833333,14.2835,25.3179166666,10.0569166667
635.91,12.99375,55.2915,26.8206666667,25.9141666667,14.07825,7.03183333334,4.287,40.4114166666,14.41775,25.482,10.17525
636.24,13.0173333333,55.3909166666,26.862,25.98325,14.1084166667,7.03475,4.28225,40.4748333333,14.445,25.4760833333,10.17075
636.57,13.104,55.4451666666,26.9179166667,26.0706666667,14.2045833333,7.10708333333,4.35733333334,40.5176666667,14.4898333333,25.5415,10.2443333333
636.90,13.14775,55.4449166667,26.9604166666,26.116,14.25575,7.15091666667,4.40991666667,40.5529166667,14.5611666667,25.5824166667,10.3113333333
637.23,13.1311666667,55.3263333333,26.94325,26.0681666667,14.2618333333,7.17925,4.43991666667,40.453,14.5941666667,25.5383333333,10.3234166667
637.56,13.1084166667,55.26775,26.9441666667,26.0708333333,14.2370833333,7.13,4.41866666667,40.43725,14.58875,25.4896666667,10.2960833333
637.90,13.14225,55.27175,26.927,26.0961666667,14.21,7.09508333333,4.41783333333,40.43475,14.59875,25.4971666667,10.2548333333
638.23,13.1535833333,55.2925,26.9465833333,26.084,14.23375,7.11058333333,4.42391666667,40.5220833333,14.6548333333,25.5020833334,10.2664166667
638.56,13.18375,55.2560833333,26.9446666667,26.1084166667,14.26125,7.12316666666,4.45975,40.4981666667,14.707,25.4625,10.2913333333
638.89,13.217,55.3154166667,26.9548333333,26.1113333333,14.3199166667,7.16591666666,4.50416666667,40.5788333333,14.7763333333,25.4865833333,10.3424166667
639.22,13.2405833333,55.3915833333,26.95525,26.1368333333,14.3558333333,7.13133333334,4.494,40.5896666667,14.7873333334,25.5110833334,10.3215
639.55,13.2373333333,55.2996666666,26.916,26.1371666666,14.2945,7.128,4.49625,40.5266666667,14.77425,25.47125,10.3389166667
639.88,13.2631666667,55.2168333333,26.9349166667,26.1363333333,14.3320833333,7.16733333333,4.529,40.53425,14.7970833333,25.46275,10.359
640.21,13.1771666667,55.1586666666,26.8918333333,26.0226666667,14.2078333333,7.03941666666,4.43033333333,40.4873333333,14.7255833333,25.4066666667,10.2715
640.54,13.1100833334,55.1476666667,26.7989166667,25.9693333334,14.0884166666,6.93325,4.31758333333,40.4268333333,14.6190833333,25.3090833333,10.1470833333
640.87,13.08825,55.18675,26.8019166667,25.9759166667,14.0790833333,6.85591666666,4.24525,40.4996666667,14.5723333333,25.2869166667,10.1341666667
641.20,13.2056666666,55.2765,26.8755,26.003,14.1314166667,6.90566666666,4.28983333333,40.5795833333,14.6026666666,25.3974166667,10.1855833333
641.53,13.16525,55.30275,26.84375,25.99625,14.0996666667,6.92425,4.24183333334,40.5466666667,14.5680833333,25.3438333333,10.1881666667
641.87,13.1625833333,55.1856666667,26.8138333333,25.96425,14.0489166667,6.89575,4.20841666667,40.4436666667,14.5056666667,25.3436666667,10.195
642.20,13.1360833333,55.1405,26.8485,25.9560833334,14.02875,6.87883333333,4.181,40.4135,14.4805,25.3835,10.167
642.53,13.2389166667,55.2024166667,26.9630833333,26.08725,14.1295833334,6.95475,4.28241666667,40.5020833334,14.5345833333,25.50975,10.2815
