wavelength,Back_IdiBraf,Belly_IdiBraf,Breast_IdiBraf,Crissum_IdiBraf,Crown_IdiBraf,DorTail_IdiBraf,Rump_IdiBraf,Throat_IdiBraf,WingTip_IdiBraf
823.58,11.9628333333,25.4508333333,24.5195833333,25.4508333334,11.44625,12.6243333334,12.80025,27.2194166667,13.2249166666
823.88,11.7933333333,25.2874166666,24.3349166667,25.463,11.2345833333,12.375,12.55225,27.2185833334,12.9655833334
824.18,11.859,25.40275,24.5353333333,25.7671666666,11.3693333333,12.4026666667,12.66675,27.3884166667,12.9731666667
824.49,11.79425,25.2579166667,24.326,25.7438333333,11.36125,12.2695833333,12.6479166667,27.33925,12.9121666667
824.79,11.6781666667,24.97,24.0785,25.44575,11.0189166667,11.97075,12.5650833333,26.9615833333,12.695
825.09,11.7889166666,25.1259166667,24.12675,25.3071666666,11.15975,11.9171666667,12.64975,27.06625,12.6874166667
825.39,11.6731666667,25.17,24.2284166667,25.259,11.23075,11.9538333333,12.7469166666,26.9073333333,12.6415833333
825.70,11.4955,25.0450833333,24.119,25.014,11.187,11.9051666667,12.8365833333,26.72,12.5841666667
826.00,11.25425,24.9711666666,24.0136666666,24.7606666666,11.18225,11.805,12.8345,26.6379166667,12.5375
826.30,11.2235,25.173,24.1118333333,24.8124166667,11.1854166667,11.9503333334,13.0174166667,26.82025,12.55125
826.61,11.0748333333,24.8403333333,23.8479166667,24.44775,10.9506666667,11.7393333333,12.6995833333,26.3885,12.1646666666
826.91,10.9724166667,24.7679166667,23.8514166666,24.4406666667,10.9276666667,11.8171666667,12.5580833333,26.21375,12.1683333333
827.21,10.995,24.6785833333,23.7835833333,24.3751666667,10.8808333333,11.7790833333,12.578,26.0004166667,12.1935833334
827.51,10.7621666667,24.65325,23.5753333333,24.0574166667,10.627,11.5020833333,12.3126666667,25.8259166666,12.0055833333
827.82,10.8435,24.8286666667,23.8004166667,24.15275,10.8181666667,11.6973333334,12.5191666667,26.0249166667,12.043
828.12,11.0185,24.9598333334,23.9513333334,24.2050833333,10.9986666667,11.847,12.3915833334,26.2925833333,11.907
828.42,11.1455833334,25.1640833333,24.0614166667,24.5003333333,11.0564166667,12.1913333334,12.44825,26.4205833333,12.00925
828.72,10.9591666666,25.0038333333,23.9305,24.2525,10.8595,11.89825,12.2890833333,26.4451666667,11.8330833333
829.02,11.038,25.27425,24.2238333333,24.37125,11.0000833333,11.9914166667,12.2869166667,26.7384166667,11.99575
829.33,11.125,25.2518333333,24.3103333333,24.548,10.89675,12.02475,12.27175,27.0693333334,11.94075
829.63,11.79,25.9015833333,24.89625,25.171,11.3390833333,12.2874166667,12.84725,27.6793333334,12.46375
829.93,11.5495833333,26.229,24.7473333333,25.132,11.2049166667,12.0204166667,12.7326666667,28.04975,12.33625
830.23,11.6453333333,26.30725,24.5915,25.35825,11.218,12.148,12.77025,28.5129166667,12.1795833333
830.54,11.6425833333,26.5610833333,24.7865833333,25.0733333333,11.4026666667,12.3965833333,12.8568333333,28.9699166667,12.4231666667
830.84,10.7714166667,25.0275833333,23.8773333334,23.9668333333,10.5233333333,12.0729166667,12.3003333333,28.1128333333,11.8663333333
831.14,11.4914166667,25.1180833334,24.4850833333,24.42275,11.0461666667,12.5625833333,12.6809166667,28.3668333333,12.3330833333
831.44,11.691,25.3994166667,24.6344166667,24.5938333333,11.3389166667,13.0653333333,12.9435,28.3781666666,12.9028333333
831.74,11.139,24.7613333333,24.3486666667,24.1356666667,11.1133333333,12.7450833333,12.3903333334,28.2055,12.5324166667
832.04,11.27675,24.6874166667,24.2274166667,24.7303333333,11.062,13.04875,12.4235833333,28.3665,12.5275833333
832.35,11.4720833333,24.925,24.2685833333,24.9194166667,11.04,12.97525,12.359,28.1904166667,12.3818333333
832.65,11.8215833333,24.7863333333,24.0918333333,24.749,11.3301666667,12.9808333333,12.6655833333,28.0501666667,12.5213333333
832.95,12.5075833334,25.1395,24.8355833334,25.4134166667,12.0641666667,13.6033333334,13.2595833333,28.5515833333,13.3243333333
833.25,13.3135833333,25.69875,25.5205,26.12075,12.7508333333,14.2325833333,14.1998333333,29.18775,14.1108333334
833.55,13.52475,25.8614166667,25.8705,26.2921666667,12.8853333333,14.2591666666,14.4766666667,29.4385833333,14.4088333333
833.85,13.7505,25.91475,25.9279166667,26.3608333334,12.9418333333,14.1039166667,14.52375,29.3169166667,14.6031666667
834.16,14.4495,26.7739166667,26.4839166666,27.1295,13.7205833333,14.6776666667,15.1871666667,30.115,15.3804166666
834.46,13.9345833333,26.663,26.01575,26.58325,13.0788333333,14.2895,14.7285833333,29.90075,15.0390833333
834.76,13.7210833333,26.5368333333,25.87825,26.5778333333,12.8706666667,14.0458333333,14.5628333333,29.807,14.9056666667
835.06,13.9354166667,26.6973333333,25.9905833333,26.76475,12.8390833333,13.9641666666,14.8346666667,29.6691666667,15.099
835.36,13.9006666667,26.77775,25.8965833334,26.25825,12.8209166667,13.5289166666,14.72075,29.4161666667,15.1386666666
835.66,13.9836666666,26.8725,25.9691666667,26.31425,13.1899166667,13.5294166667,15.01875,29.81275,15.4675
835.96,13.4716666667,26.9491666667,25.7333333334,26.0075,12.8815,13.23325,14.3776666667,29.4290833333,15.3791666667
836.26,11.9745833333,25.80625,24.46475,24.4976666667,11.52525,12.10675,13.0453333333,28.11275,14.26775
836.57,11.0673333333,24.94875,23.9811666667,23.8125,10.5980833333,11.6460833333,12.2031666667,27.33075,13.6543333333
836.87,10.0161666667,24.5933333333,23.4796666667,23.3333333334,9.90233333333,10.99175,11.5203333333,26.3495833334,13.2275833333
837.17,8.91075000001,23.76525,22.7966666667,22.3613333333,8.80425000001,10.3323333333,10.3321666667,25.5064166667,12.2513333334
837.47,8.26633333333,23.2375,22.184,21.6380833333,8.22791666667,9.54025,9.75099999999,24.7605,11.2644166667
837.77,8.42491666667,23.3088333334,22.8198333333,22.5449166667,8.7815,9.61691666667,9.97341666668,24.939,11.3995833334
838.07,8.09316666666,23.02625,22.7025833333,21.7835833334,8.90766666667,9.27316666666,10.2548333333,24.9895,11.2155
838.37,8.55383333333,23.4991666667,23.29975,21.8199166667,9.59275000001,10.0230833333,10.94675,25.2938333333,11.3665833334
838.67,8.85025,23.5338333333,23.6390833333,22.4683333333,10.0525833333,10.9071666666,11.1393333333,25.0315833333,11.6350833333
838.97,7.45383333332,22.3080833333,22.9193333334,21.847,8.51558333332,9.58816666666,9.66325,23.5521666667,10.3710833333
839.27,7.08166666667,21.8708333333,22.8041666667,22.3320833333,7.88316666666,8.95916666667,9.37633333334,23.74825,9.68374999999
839.57,6.74291666667,21.50325,22.1678333333,22.3636666667,7.89766666666,8.39875,9.28108333333,23.9760833333,9.1395
839.87,7.45958333332,21.8109166667,22.1493333333,22.6736666667,7.83108333334,8.89033333335,9.30541666667,24.0279166667,9.27266666667
840.17,7.57991666668,21.52225,22.007,22.4590833333,7.69825000001,9.07616666666,9.27000000001,24.3539166667,9.36675
840.47,6.63800000001,21.0439166667,21.4981666667,22.3515,7.08125000001,8.45525000001,8.95383333334,24.3240833333,8.78758333334
840.77,5.33925,20.0705833334,20.5031666667,21.3000833334,5.66933333332,7.42250000001,7.39991666667,22.9509166667,7.38833333332
841.07,4.10758333333,18.77375,19.4956666667,20.0756666667,4.48633333334,6.35641666667,6.037,22.0171666666,6.534
841.37,2.913,17.7431666667,18.351,19.8454166666,2.88766666667,5.50916666667,4.59716666667,20.9345,5.2305
841.67,1.579,16.66675,16.9984166667,18.9490833333,1.49941666667,4.24641666666,2.87941666667,20.1299166667,4.16666666666
841.97,1.09625,15.8375833333,16.8915833333,19.168,0.477666666667,3.61158333333,2.47333333334,20.1800833333,2.85266666667
842.27,1.31966666666,16.0439166667,16.4145833333,18.5200833334,0.0889166666675,4.06308333334,2.758,20.166,1.89799999999
842.57,0.424583333332,15.0944166666,15.5974166667,16.9496666667,-1.50933333334,3.69483333334,2.09116666667,19.0723333333,0.754916666675
842.87,2.058,16.9028333333,16.2786666667,18.1005,-0.657916666666,4.80775000001,3.08708333334,19.4331666666,1.95674999999
843.17,1.25166666667,17.72175,16.20175,17.2745833333,-0.0715,4.36324999999,2.84341666667,18.9734166667,1.96700000001
843.47,0.74083333334,17.1296666667,14.6480833333,16.0740833333,-1.24083333334,3.3705,1.94433333333,16.5740833333,-0.129583333335
843.77,2.29799999999,18.1426666667,15.8445833333,16.8161666666,-0.280416666667,4.39099999999,3.32583333334,17.0029166667,0.971583333333
844.07,4.81549999999,20.2595,18.2090833333,18.5665,2.46408333333,6.41466666665,5.51166666667,19.0930833333,3.76216666667
844.37,4.12825000001,20.7565,18.2219166667,17.9338333333,2.11216666667,6.25958333334,5.83725000001,18.3755,3.53308333333
844.67,3.973,21.2404166666,18.0813333333,17.4030833333,1.97666666667,6.18208333333,6.22091666666,18.41075,3.12016666666
844.97,6.451,21.58825,18.58825,18.2548333333,3.60783333333,7.54908333334,7.72549999999,18.9413333334,3.60791666667
845.27,8.07166666668,24.3356666667,19.5853333333,18.7600833333,5.51516666667,9.7825,9.56108333332,21.6184166667,6.07891666667
845.57,11.6034166666,27.364,22.8131666667,23.2663333333,9.57458333334,13.8101666667,12.7855833333,24.9998333333,10.7564166667
845.87,11.4805,28.44425,23.2780833333,23.8915,10.6888333333,14.4893333333,12.47025,25.4156666667,10.8471666667
846.17,11.39525,28.4495,24.6125,23.3333333334,11.5893333333,15.7945833333,12.3645,25.872,10.407
846.47,13.0114166666,28.16275,24.375,23.82575,13.0871666667,16.64775,13.06825,26.269,10.66275
846.77,14.0995833334,28.5715,25.3534166667,24.8884166667,14.3415833333,17.9316666667,13.8950833333,27.1576666667,11.8489166667
847.07,12.4424166667,27.26575,24.0015833334,23.9439166667,13.2871666667,17.7419166667,12.7304166667,26.517,10.8101666667
847.37,11.4354166667,26.8856666666,23.0536666667,24.20925,11.82075,16.4841666667,11.92225,26.318,9.79316666667
847.67,11.1729166667,26.1111666667,22.4690833333,24.0535,11.4403333333,15.90525,10.6790833333,26.3788333333,8.84783333333
847.97,12.71925,26.7543333334,23.9974166667,25.5845833334,13.34575,16.29075,10.9649166667,28.1119166667,10.213
848.26,9.94841666667,25.8398333334,21.68375,24.1815833333,10.6159166667,13.329,7.66575,26.8518333334,7.75191666666
848.56,9.05891666667,23.404,20.2323333333,21.9113333333,8.58200000002,11.422,6.44691666667,24.9793333333,5.90791666666
848.86,5.33925,19.2420833333,16.7295,16.8131666667,4.12483333334,7.41208333331,3.24541666667,21.37775,2.59625000001
849.16,7.0385,18.9640833334,18.3375,17.6065,5.22133333333,7.56058333333,5.55541666667,21.8253333333,4.03091666668
849.46,5.36016666667,16.57975,16.1891666667,16.3845833333,2.01833333333,4.42724999999,3.53716666667,20.22575,2.19183333332
849.76,-2.06558333334,10.6125833333,11.2773333334,10.3514166667,-6.29150000001,-2.92024999999,-4.27358333333,16.1444166667,-4.46333333334
850.06,-4.44116666667,8.90716666666,9.95508333335,8.33341666666,-8.00900000001,-5.78841666667,-6.71150000001,15.6188333334,-6.08783333334
850.36,-5.57241666667,7.59883333334,8.35866666667,6.86424999998,-9.21991666666,-7.75083333333,-9.1945,14.083,-8.63708333333
850.65,-6.44616666666,5.88249999999,7.00974999999,5.49008333334,-8.94599999999,-7.84308333332,-9.73041666667,11.9609166667,-8.62741666667
850.95,-6.61083333332,4.17933333333,6.12966666666,4.55933333333,-9.06791666667,-8.28266666667,-9.19458333334,11.145,-8.53574999999
851.25,-5.88083333333,4.5295,6.35641666667,2.62775,-10.1851666666,-7.20716666667,-8.23325000001,10.0850833333,-8.95883333332
851.55,-6.09933333333,4.34233333334,8.20791666667,2.91175,-9.76408333333,-6.04908333334,-6.82741666667,10.2910833333,-7.90666666668
851.85,-11.1944166667,1.111,4.83333333332,0.277833333333,-12.77775,-11.41675,-11.3888333333,6.639,-12.75
852.15,-13.6363333333,-1.25291666667,2.56408333334,-1.51516666667,-15.2681666667,-14.7144166667,-14.7728333333,3.96266666666,-16.7539166667
852.45,-15.0508333333,-1.27558333333,0.651916666675,-2.91958333333,-15.1078333333,-15.6464166666,-16.3265833333,3.08941666667,-16.6385
852.74,-12.9350833333,1.37483333333,2.58133333333,-0.448999999997,-11.1391666667,-13.7205833333,-13.3839166667,4.96641666666,-13.1595
853.04,-7.97699999999,6.113,6.82558333333,4.49575000001,-5.72908333334,-8.68966666666,-7.89466666667,7.29158333334,-8.52516666667
853.34,-9.589,3.82425,4.53775000001,3.13924999999,-7.81975000001,-11.5010833333,-10.18825,5.79341666668,-11.1300833333
853.64,-5.51841666668,6.93983333333,8.44483333333,6.88408333332,-3.70683333334,-8.61208333332,-6.02,8.80716666665,-7.16275000001
853.94,-3.20508333332,8.61191666666,10.5350833333,8.36116666666,-2.95441666668,-6.46608333333,-3.79041666667,11.3714166667,-5.40691666668
854.23,1.31183333333,12.7830833333,13.0658333333,12.6286666667,0.231333333325,-2.26341666667,0.025833333325,15.8436666667,-1.33750000001
854.53,0.48275000001,12.2459166667,11.8395,13.1605,0.177916666667,-1.98158333333,-0.584166666658,15.5488333333,-0.889249999999
854.83,4.57958333333,15.11525,13.914,16.39125,4.20424999998,0.900833333325,2.35233333335,18.3433333333,2.22716666668
855.13,10.7436666667,19.9035833333,18.7558333333,20.7988333334,8.79241666667,7.36908333332,6.63458333335,21.8778333333,8.03500000002
855.43,14.2233333333,23.3639166667,21.90225,23.73475,13.2199166667,11.69275,10.493,26.2435,11.4529166667
855.72,18.0666666667,25.6095,24.2770833333,27.2806666667,16.0341666667,15.1308333333,13.7080833333,30.6681666667,14.2275
856.02,18.2615833334,24.2363333333,22.5516666667,26.1681666667,14.89225,14.8696666667,13.3425,29.3575833333,13.0729166667
856.32,18.2839166667,24.5733333333,23.3153333334,26.63975,15.6559166667,15.072,14.4879166667,31.2669166666,13.2075833333
856.62,18.75,26.5070833333,24.8005,27.77025,16.445,16.7995833333,15.891,32.1365,13.14275
856.91,16.0485833333,25.3204166667,22.5735,26.2361666666,14.9495833333,14.8808333333,14.2171666667,30.8151666667,10.4396666667
857.21,15.82175,25.8685833333,23.2395,27.371,15.8449166667,14.7418333333,14.9530833333,31.4554166667,9.15500000002
857.51,14.9554166667,26.0415833334,23.0655,26.8105,14.78175,13.4671666667,13.1696666666,30.1339166667,7.81250000003
857.81,12.96875,23.25525,21.6666666666,25.6771666667,12.57825,10.7031666667,10.9114166667,28.4115833333,5.39066666664
858.10,11.2761666667,23.02075,20.9116666667,24.7656666667,11.4063333333,10.7033333333,11.5105833333,27.6305,4.47908333335
858.40,6.08758333334,18.34425,17.6679166667,20.2651666667,6.92649999999,6.60175,7.90033333333,23.8636666667,-0.541249999992
858.70,0.916,12.7363333333,12.61825,15.2481666667,0.50225,0.709250000001,1.44800000002,18.4986666667,-7.24000000001
858.99,-2.95716666666,10.454,10.006,11.32025,-2.65816666667,-2.65833333333,-2.68824999999,14.6355,-10.902
859.29,-7.24774999999,8.10974999998,8.46116666666,8.71666666666,-5.68316666668,-4.59791666667,-7.47133333333,13.7291666666,-14.84675
859.59,-7.21399999999,6.99625000001,7.46275000002,8.64425,-6.90291666666,-4.41549999999,-7.68024999999,11.3185,-15.4539166667
859.89,-5.33950000001,9.32091666666,10.5555833333,10.679,-3.88883333333,-0.462916666657,-4.84575000001,13.5491666667,-12.963
860.18,-3.19341666666,9.00241666667,10.6144166667,11.13125,-3.74083333333,0.699583333335,-3.98408333333,13.1690833333,-12.0741666667
860.48,-5.18100000001,5.99250000001,8.08375000001,7.58425000001,-5.99258333334,-1.87266666667,-8.36458333332,10.3310833333,-14.85625
860.78,-6.67991666667,4.66266666668,6.67983333333,6.51458333333,-6.44825000001,-1.488,-10.21825,9.85433333332,-17.4934166667
861.07,-5.01333333334,8.93091666668,8.29983333333,8.30016666667,-3.22050000001,0.3985,-7.47016666666,12.3174166667,-15.43825
861.37,-7.57591666667,4.95866666667,5.99175000002,5.57849999999,-6.54258333334,-4.30441666667,-12.4309166667,9.09091666667,-19.69675
861.67,-10.4885,3.37658333333,3.48416666666,4.09483333332,-9.19533333334,-8.29741666667,-14.9425833333,6.75291666666,-21.6953333333
861.96,-7.24933333333,7.35108333333,6.70733333333,6.09766666667,-6.19933333333,-5.75891666668,-9.92541666668,9.01091666665,-16.8360833333
862.26,-8.95316666668,5.8195,5.0965,5.13083333333,-9.40083333333,-8.16116666667,-11.3635833333,5.44083333335,-19.86925
862.56,-7.00250000001,7.85808333333,6.30541666667,7.06591666666,-8.20658333333,-7.1925,-7.88975,5.22808333333,-16.825
862.85,-7.83208333333,7.95725,5.16916666667,5.76433333333,-8.05141666665,-8.55258333332,-8.64658333333,4.85583333334,-15.4761666667
863.15,-14.3178333333,1.35141666667,-2.1235,-2.22,-15.1866666667,-17.6963333333,-16.0554166667,-1.76958333333,-20.3023333333
863.45,-9.80566666665,6.61025,1.72300000002,1.84825,-10.8083333333,-13.9410833333,-12.0615,1.37866666667,-14.31725
863.74,-6.30375,11.316,5.7195,4.76625,-7.995,-10.455,-7.77975,3.936,-10.7625
864.04,-6.09966666667,11.02525,6.18550000001,4.55325,-7.07341666667,-10.9965,-7.47416666667,4.23841666667,-9.62191666667
864.33,-5.924,10.2890833333,5.86725000001,4.2235,-6.91616666665,-11.4228333333,-8.78691666667,3.14633333332,-9.94908333334
864.63,-4.30658333333,12.1645,8.27724999998,6.18,-4.3625,-8.19349999999,-7.13075,6.09616666667,-7.3545
864.93,-2.80524999999,12.2936666667,8.74591666665,7.28841666666,-3.52033333332,-7.37066666666,-5.99574999999,7.12325,-7.31566666667
865.22,-3.44625,11.7795833333,7.96608333333,8.36149999999,-3.78525,-8.87000000001,-7.37291666668,6.69491666668,-8.53125
865.52,-4.54025000001,11.2931666667,6.89658333333,7.21275,-5.25858333335,-9.56908333332,-7.70116666668,6.26449999998,-9.13791666668
865.81,-4.92699999999,9.88441666668,7.208,7.39050000001,-5.26166666666,-10.2494166667,-7.66425,6.75183333333,-9.03274999998
866.11,-4.55675000001,10.01875,8.39566666666,8.36458333333,-5.74291666668,-9.20716666666,-7.64666666667,7.70908333335,-9.30083333334
866.41,2.75841666666,15.244,15.0986666667,15.91175,0.958,-1.42291666667,-0.058,14.1985,-2.40983333333
866.70,1.04158333334,13.0495833333,14.40975,15.7119166666,-1.96758333333,-2.604,-0.144666666672,13.25225,-4.05091666666
867.00,-1.32766666667,9.18091666668,11.8644166667,14.7174166667,-4.29374999999,-4.51975,-1.92108333332,11.4970833333,-3.89825
867.29,-0.4265,8.64616666668,11.9738333333,15.8704166666,-5.14799999999,-4.66449999999,-0.739416666675,10.6086666667,-2.98616666667
867.59,1.59508333332,9.24075,12.8988333333,19.1144166667,-4.20783333332,-2.47533333334,1.12766666667,12.1011666667,-1.18275000001
867.88,-2.24133333334,5.14383333333,7.87366666666,15.4023333334,-10.4885833333,-8.53441666666,-3.79308333332,5.97708333332,-5.86216666666
868.18,-2.50283333333,6.3425,7.65099999999,15.3868333333,-10.4095833333,-7.13866666668,-3.49841666666,6.05800000001,-4.97725000001
868.48,-1.13883333333,8.19441666668,9.91658333331,16.6111666667,-8.49999999999,-3.19450000001,-1.49991666666,7.22216666666,-1.50000000002
868.77,1.27583333333,9.77183333334,13.19225,17.644,-4.72299999999,-0.32583333334,-0.379916666675,9.58208333334,1.43866666667
869.07,0.210916666668,9.04541666668,12.2891666667,15.42725,-6.06541666667,-1.39766666667,-1.95158333333,7.77949999999,0.0264166666575
