wavelength,Back_ThlOrnf,Belly_ThlOrnf,Breast_ThlOrnf,Crissum_ThlOrnf,Crown_ThlOrnf,DorTail_ThlOrnf,Rump_ThlOrnf,Throat_ThlOrnf,WingTip_ThlOrnf
641.53,14.7763333333,58.5293333333,42.1592,40.1031333334,25.7692666667,17.5060666667,16.1898666667,44.8329333333,16.2034666667
641.87,14.7669333334,58.5846,42.1882,40.1342,25.8186,17.5032666667,16.1806,44.91,16.1899333333
642.20,14.8127333333,58.6533333333,42.2742,40.1811333333,25.9015333334,17.6069333333,16.2338,44.9917333333,16.2375333333
642.53,14.6632666667,58.4497333333,42.1893333333,40.071,25.8232,17.4458666667,16.118,44.9411333333,16.085
642.86,14.684,58.613,42.3188,40.1845333333,25.8914,17.5036666667,16.1510666667,45.0957333333,16.0883333333
643.19,14.7008666667,58.5349333333,42.262,40.1032,25.8902,17.5232666667,16.1185333333,45.0805333333,16.0755333333
643.52,14.6590666667,58.4322,42.195,40.074,25.8573333333,17.4986,16.0408666667,45.0679333334,16.0472666667
643.85,14.6014666667,58.4471333333,42.2067333333,40.1288,25.8839333334,17.4050666667,15.9962666667,45.051,16.0093333333
644.18,14.5172666667,58.3178,42.1464,40.1162666667,25.8451333333,17.3912,15.8766666667,44.9839333333,15.9605333334
644.51,14.4541333333,58.1694666667,41.986,40.0142,25.8254,17.2798666667,15.7711333333,44.8218,15.8764
644.84,14.4798,58.0707333333,41.9994,40.0143333333,25.8494666667,17.2468666667,15.8069333333,44.8049333333,15.9161333333
645.17,14.5147333333,58.1400666667,42.0488,40.0116666667,25.9059333333,17.2734666667,15.8021333333,44.8067333333,15.9156
645.50,14.5548,58.2302,42.0573333333,40.0658,25.9435333333,17.308,15.801,44.8648,15.9686
645.83,14.5182,58.1724666667,41.9986666666,40.098,25.9678666667,17.2607333333,15.7952666667,44.8358,15.9531333333
646.16,14.5306,58.2583333333,42.0198666667,40.1514666667,26.0035333333,17.2784,15.8695333333,44.8173333333,16.0139333333
646.49,14.6758,58.24,42.0943333333,40.2731333333,26.17,17.3851333333,16.0083333333,44.8676666667,16.1495333333
646.82,14.8478,58.3839333334,42.312,40.4772,26.3494666667,17.5328666667,16.1675333334,45.0239333334,16.3102666666
647.15,14.9992666667,58.5628,42.5153333333,40.6665333333,26.5454,17.6583333333,16.3465333333,45.1975333333,16.4702
647.48,15.0692,58.4602666667,42.5,40.6558666666,26.5954,17.748,16.4036,45.1700666667,16.503
647.81,15.0742666667,58.3798,42.4702666667,40.6235333333,26.5824666667,17.6873333333,16.4136,45.189,16.5206
648.14,15.1747333333,58.5111333333,42.7064,40.7512666667,26.7016666667,17.8156666667,16.5332,45.3310666667,16.6584666667
648.47,15.153,58.6984,42.7917333333,40.8579333333,26.7676,17.8339333333,16.5436,45.427,16.6576666667
648.80,15.0995333333,58.6791333333,42.7888666667,40.8800666667,26.8097333333,17.8129333333,16.5215333333,45.442,16.6346666667
649.13,15.1530666667,58.6350666667,42.9034666667,40.9785333334,26.9316666667,17.9015333333,16.6255333333,45.4846666667,16.6949333333
649.46,15.2067333333,58.643,42.9526666667,40.9887333333,26.9782666667,17.9519333333,16.6582666666,45.4342666667,16.7114
649.79,15.1458666667,58.4904,42.9002,40.8876666667,26.8978666667,17.8856666667,16.5542,45.3567333333,16.5580666667
650.11,14.9871333333,58.5064666667,42.8641333333,40.7854666667,26.7858,17.7342,16.4154,45.2795333333,16.3918
650.44,14.8288666667,58.4040666667,42.7791333333,40.7497333333,26.6820666667,17.5886,16.2922,45.1775333333,16.2637333333
650.77,14.7999333333,58.2333333333,42.7093333333,40.6579333333,26.582,17.5612666667,16.2529333333,45.0392666667,16.2550666667
651.10,14.8067333333,58.3035333333,42.7450666667,40.7286666667,26.6378666667,17.621,16.268,45.0977333333,16.3820666667
651.43,14.8686,58.3516666667,42.8698,40.8275333333,26.7732666667,17.7050666666,16.3564,45.1762,16.488
651.76,14.8279333333,58.2537333333,42.7596,40.7872,26.7529333333,17.6808666667,16.3162,45.1372666667,16.4570666667
652.09,14.7589333333,58.1630666667,42.6608666667,40.7148666667,26.7261333333,17.6113333333,16.2258666667,45.0401333333,16.3906
652.42,14.7741333333,58.0590666667,42.6437333333,40.7022666667,26.7297333333,17.5939333333,16.1966,44.9362,16.363
652.75,14.7375333333,58.0816666667,42.6007333333,40.6864666667,26.6946,17.5614666667,16.164,44.8760666667,16.3087333333
653.08,14.7675333333,58.1798666667,42.7146666666,40.8165333333,26.7968,17.6336,16.2064,45.0652,16.3902666667
653.41,14.8714666667,58.3443333333,42.882,40.9908,26.9718,17.7928,16.3142666667,45.2473333334,16.5917333333
653.74,14.9056,58.382,42.9822666667,41.1188,27.0582,17.8547333333,16.3499333334,45.3370666667,16.6497333333
654.06,14.9745333333,58.4279333333,43.0598666666,41.1298,27.1299333333,17.9686666667,16.4068666667,45.4118,16.6848
654.39,15.0061333333,58.474,43.1152666667,41.1776,27.2445333333,18.028,16.3849333333,45.4705333333,16.6711333333
654.72,14.9246666667,58.3233333334,43.0611333333,41.0743333333,27.1849333333,17.9312666667,16.3268666667,45.3538666667,16.4915333333
655.05,14.9136666667,58.3380666667,43.057,41.0906,27.2122666667,17.9098,16.3089333333,45.3207333333,16.4172666667
655.38,14.9898,58.4397333333,43.1974666666,41.1854,27.3052,17.9754666667,16.3451333333,45.4446666667,16.429
655.71,15.0085333333,58.4516,43.2788666667,41.2375333333,27.3408666667,18.0013333333,16.3598666667,45.5368666667,16.4268
656.04,15.0136,58.6232666667,43.4259333333,41.3759333333,27.3907333333,18.0377333333,16.3595333333,45.6917333333,16.4300666666
656.37,14.9633333333,58.5739333333,43.4634666667,41.3848,27.4563333334,17.9713333333,16.2900666667,45.7073333333,16.4164666667
656.69,14.9374666667,58.5919333333,43.4710666667,41.4080666667,27.4508666667,17.951,16.2408666667,45.6897333333,16.3664
657.02,14.8804,58.5151333333,43.4518666667,41.4004,27.4227333333,17.8723333333,16.2289333333,45.6244,16.311
657.35,14.8446,58.6072,43.5016666667,41.4399333333,27.4983333333,17.8676666667,16.2202,45.7190666667,16.3224666667
657.68,14.9063333333,58.661,43.5893333333,41.5454,27.6472666667,17.9144,16.2621333334,45.8249333333,16.4014
658.01,14.8424,58.6416666667,43.6423333333,41.5874666667,27.6534,17.8948666667,16.2385333333,45.8231333333,16.3793333333
658.34,14.9136666667,58.7564666667,43.7298,41.7025333333,27.7396666666,17.9528,16.2758666666,45.9553333333,16.4547333333
658.66,14.9197333333,58.7256666667,43.6766,41.6851333333,27.721,17.9698,16.2352666667,45.9873333333,16.4945333333
658.99,14.9954666667,58.7296666667,43.7427333333,41.7498666667,27.8240666666,18.0496,16.3319333333,46.0092666667,16.5572
659.32,15.1110666667,58.7442666667,43.8532,41.8686666667,27.9236,18.1918,16.4709333333,46.0984,16.6912666667
659.65,15.1500666667,58.7324666667,43.7953333334,41.8579333333,27.9414,18.1969333333,16.4897333333,46.0614666667,16.7278666667
659.98,15.2445333333,58.8224666667,43.9171333333,41.9462,28.0225333333,18.3372666667,16.6088,46.147,16.8006666667
660.31,15.2453333333,58.8382,43.9223333333,41.9568666667,28.0775333333,18.3310666666,16.6468666667,46.1664,16.7911333333
660.63,15.3711333333,58.8998,44.0141333333,42.0144666667,28.2114,18.4052,16.7437333333,46.2332666667,16.8586
660.96,15.4516,58.8102666667,44.0263333333,42.0048,28.2319333333,18.4864666667,16.8061333333,46.1984666667,16.9118
661.29,15.4701333333,58.8708666667,44.046,42.0503333333,28.2453333333,18.5280666667,16.8335333333,46.2518666667,16.9610666667
661.62,15.519,58.9041333333,44.0474666667,42.0962666667,28.3083333333,18.5559333333,16.8884666666,46.2892666667,16.9981333333
661.94,15.4468,58.8949333333,44.0778666667,42.1052,28.3336666667,18.5559333333,16.8630666667,46.283,16.9796
662.27,15.4819333333,58.9871333333,44.1916,42.1960666667,28.4271333333,18.6104,16.9764,46.3458,17.0049333333
662.60,15.3587333333,58.9498,44.123,42.1166666667,28.3529333333,18.482,16.8650666667,46.2432,16.9434
662.93,15.2823333333,59.0388,44.0856,42.1618666667,28.3989333333,18.3899333333,16.7833333333,46.2153333333,16.8894
663.26,15.2105333333,58.9136666667,44.0974666667,42.1357333333,28.4028666667,18.3826,16.7674,46.2273333334,16.855
663.58,15.1943333333,58.8627333333,44.0174666667,42.1638666667,28.3904666667,18.3204666667,16.7207333333,46.2029333333,16.8716
663.91,15.1307333333,58.7423333333,43.9820666667,42.0676,28.2739333333,18.2638,16.6637333333,46.0982,16.7992666667
664.24,15.0069333333,58.7340666667,43.9271333333,42.1069333333,28.2407333333,18.2090666667,16.5564,46.0846666667,16.7128
664.57,15.0531333333,58.6414666667,43.8946,42.1023333333,28.3398,18.2506666667,16.5436666667,46.0488,16.8016
664.89,14.9667333333,58.438,43.7715333334,42.0484,28.2529333333,18.1210666667,16.449,45.8884,16.7156666667
665.22,14.9242666667,58.4710666667,43.8369333333,42.0843333333,28.2806666666,18.0718666667,16.3905333333,45.9151333333,16.6625333333
665.55,15.1058666667,58.6004666667,43.9708,42.2497333333,28.4485333333,18.2257333333,16.4908666667,46.0726666667,16.7778
665.87,15.0876,58.541,43.9920666667,42.2726,28.4638666667,18.2475333333,16.4392666667,46.0449333333,16.7514666667
666.20,15.1725333333,58.6867333333,44.0840666667,42.4552666667,28.6247333333,18.3552666666,16.5151333333,46.1738666667,16.8768666667
666.53,15.2498,58.6861333333,44.1443333333,42.4632,28.6460666667,18.4478666667,16.5958666667,46.2522666667,16.9125333333
666.86,15.3408666667,58.7172,44.2074666667,42.503,28.7316666667,18.5006,16.6574666667,46.2732666666,16.9949333333
667.18,15.3624666667,58.8061333333,44.3084666667,42.5416,28.7947333333,18.5798,16.6826666667,46.2842,17.0124666667
667.51,15.4788666667,58.7872666667,44.3425333333,42.6822666667,28.9491333333,18.6963333333,16.7476666666,46.3494666667,17.1550666667
667.84,15.6199333333,58.807,44.4748666667,42.7856666667,29.0608,18.8658,16.8857333333,46.4382,17.3404666667
668.16,15.4092666667,58.7712666667,44.3593333333,42.7196,28.9064666666,18.6992666667,16.7492666666,46.3692,17.1240666667
668.49,15.4071333333,58.813,44.3892,42.7080666667,28.9216,18.6886666667,16.7580666667,46.3687333333,17.1094
668.82,15.383,58.7883333333,44.3854,42.7226666666,28.9322,18.7093333333,16.7828666667,46.4014666667,17.1108666667
669.14,15.3439333333,58.681,44.3044,42.6865333333,28.88,18.6894,16.8134666667,46.3074666667,17.0623333333
669.47,15.4032,58.6858666667,44.3118,42.7427333333,28.9767333333,18.7528,16.8658,46.3146666667,17.1566
669.80,15.2824,58.5624666667,44.2388,42.6358666667,28.8801333333,18.6787333333,16.7641333333,46.254,17.0232666667
670.13,15.1696666667,58.4952,44.2199333333,42.5793333333,28.8466666667,18.6104666667,16.661,46.1437333333,16.9346666667
670.45,15.1088,58.6322666667,44.3115333333,42.6608666667,28.8773333333,18.5874,16.6127333333,46.2262666667,16.9307333333
670.78,15.064,58.6414,44.3207333333,42.6698,28.9053333333,18.5692666667,16.6642666667,46.25,16.9781333333
671.10,15.0181333333,58.5811333333,44.2661333333,42.5975333333,28.8926,18.5378,16.6589333333,46.254,16.9610666667
671.43,15.0246,58.5648,44.1924666666,42.5644,28.8841333333,18.5408,16.6418666667,46.1964666667,16.9873333333
671.76,15.1546666667,58.7892666667,44.3323333333,42.746,29.0268,18.6768666667,16.7557333333,46.3524666667,17.0787333334
672.08,15.1392,58.8536666667,44.4658666667,42.8125333333,29.1078666667,18.6805333333,16.7630666667,46.4405333333,17.1104666667
672.41,15.3162,59.0142,44.5852,42.9618666667,29.277,18.7914,16.8898,46.5434666667,17.237
672.74,15.2826666667,59.0382,44.6503333333,42.9683333333,29.3008,18.7670666667,16.8257333333,46.5754666667,17.2075333333
673.06,15.3701333333,59.2696,44.8726666667,43.1616666667,29.447,18.7886,16.8684,46.7832,17.231
673.39,15.4291333333,59.278,44.9138666667,43.2453333333,29.51,18.8193333333,16.8815333333,46.7632,17.2319333333
673.72,15.5755333333,59.4774666666,45.0662666667,43.4510666667,29.7062,18.9362,17.0650666667,46.9588,17.3726
674.04,15.6105333333,59.3627333333,45.0194,43.4438666667,29.7814,18.939,17.1506666667,46.891,17.3692
674.37,15.641,59.2552666667,44.9848,43.5102,29.7718666667,18.9503333333,17.0716,46.8378,17.3014666667
674.69,15.5368,59.3542666667,45.0416,43.5411333333,29.7607333333,18.8504,16.952,46.7712666667,17.1573333333
675.02,15.4344,59.3307333333,45.0704666667,43.5627333333,29.7037333333,18.771,16.8636,46.7519333333,17.0688666667
675.35,15.5522,59.3227333333,45.2435333333,43.7078,29.7934,18.819,16.9300666667,46.8386666667,17.2164666667
675.67,15.5643333333,59.3916,45.2717333333,43.7450666667,29.8774,18.9134666666,16.941,46.9092,17.2750666667
676.00,15.393,59.1896,45.1918,43.6622666667,29.7574,18.9051333333,16.8552666667,46.8441333333,17.2393333333
676.32,15.3724,59.1948,45.1460666667,43.671,29.7564666667,18.9326666667,16.8657333333,46.8834666667,17.2918666667
676.65,15.1920666667,59.0264666667,45.0216,43.4891333333,29.6026,18.8046,16.7522666667,46.7156666667,17.1513333334
676.97,15.3203333333,59.1254666667,45.1807333333,43.6376,29.7482,18.9682,16.9296666667,46.9134,17.3103333334
677.30,15.2803333333,59.0851333333,45.1970666667,43.6034666667,29.6757333333,18.9148,16.8071333333,46.9362666667,17.3346666666
677.63,15.3504666667,59.231,45.3504,43.7014666667,29.8170666667,19.013,16.816,47.0332666667,17.4311333333
677.95,15.2908,59.2538,45.3804666667,43.6708,29.8082,18.9830666667,16.7624666667,47.0884666667,17.4068
678.28,15.4478666667,59.3108666667,45.4969333333,43.7640666667,29.9283333333,19.1458666666,16.9138,47.2453333333,17.6102666667
678.60,15.4400666667,59.2254666667,45.4671333333,43.7085333333,29.9201333333,19.1448,16.8835333333,47.2323333333,17.5342
678.93,15.3603333333,59.106,45.4082,43.5861333333,29.8380666667,19.0796666667,16.8285333333,47.0964,17.4451333333
679.25,15.4136666667,59.1439333333,45.4814,43.6902,29.8850666666,19.0896666667,16.8851333333,47.1244,17.4514666667
679.58,15.5211333333,59.2847333333,45.5495333333,43.7506,30.0027333333,19.0876666667,16.8900666667,47.1452,17.4758
679.90,15.5964666667,59.3462,45.6676,43.8446,30.1261333333,19.1435333333,16.9663333334,47.182,17.5052
680.23,15.6638,59.3382666667,45.6854,43.8749333333,30.2055333333,19.1844,17.0091333333,47.2011333333,17.575
680.55,15.6530666667,59.3816666667,45.7066,43.8823333333,30.2080666667,19.1746,16.9989333333,47.1722,17.5928666667
680.88,15.6608666667,59.2986,45.7288,43.8740666667,30.2816666667,19.2185333333,17.0858,47.1093333333,17.6071333333
681.20,15.5828,59.2146666667,45.7079333333,43.8424,30.1877333333,19.1408666667,17.0677333333,47.1223333333,17.5336666667
681.53,15.642,59.2351333333,45.7042666667,43.894,30.2731333334,19.1669333333,17.1704666667,47.1470666667,17.5688
681.85,15.5092,59.1776,45.6808666667,43.8852,30.2402,19.0313333333,17.0744666667,47.097,17.4638666667
682.18,15.4865333333,59.2525333333,45.7509333333,43.9333333333,30.3345333333,19.0113333333,17.0566666667,47.1762,17.4707333333
682.50,15.4312666667,59.2730666667,45.7222666667,44.0,30.4001333333,19.0092666666,17.0476,47.1956,17.4452
682.83,15.328,59.1792,45.5784,43.9405333333,30.3136,18.8892,16.9577333333,47.1007333333,17.3352666667
683.15,15.3623333333,59.3009333333,45.6736666667,44.0642,30.3595333333,18.9257333333,17.017,47.1979333333,17.3668
683.48,15.2924,59.2602666667,45.6009333333,44.0960666667,30.2976666667,18.8343333333,16.9321333333,47.1902666667,17.3107333333
683.80,15.3482666667,59.2624,45.5818666667,44.1407333333,30.3375333333,18.9208666667,16.9790666667,47.1658666667,17.3298666667
684.13,15.3799333333,59.2691333333,45.5673333333,44.1784666667,30.3322666667,18.8934,16.9916666667,47.1734,17.3164666667
684.45,15.4782,59.4006666667,45.6926,44.3387333333,30.4886,19.0177333333,17.0516,47.2758,17.401
684.78,15.6940666667,59.5298,45.8148,44.4894,30.6065333333,19.2125333333,17.1524666667,47.3994666667,17.5764666667
685.10,15.7660666667,59.613,45.9653333333,44.5367333333,30.6928666667,19.2843333333,17.1604,47.4672,17.6573333333
685.43,15.8788,59.709,46.0418666667,44.6166,30.8234,19.4415333333,17.2872666667,47.5084666667,17.7607333333
685.75,16.0453333333,59.9357333333,46.2117333333,44.7858,31.0118666667,19.573,17.4570666667,47.6620666667,17.8806
686.08,16.1647333333,60.0160666667,46.3268,44.8478666667,31.14,19.6891333333,17.5391333333,47.7463333333,17.9985333333
686.40,16.2976666667,60.1141333334,46.495,44.9545333333,31.3056666667,19.8052666666,17.6710666667,47.8336666667,18.1373333333
686.72,16.3183333333,60.1092666667,46.6016666667,45.0426666667,31.4037333333,19.8055333333,17.6929333333,47.8852,18.1644666667
687.05,16.3217333333,60.1214666667,46.6726666667,45.0501333333,31.4838666667,19.8674,17.701,47.8986666667,18.1951333333
687.37,16.2556666667,60.1694666667,46.7777333333,45.0575333333,31.5497333333,19.8089333333,17.6685333333,47.9385333333,18.1845333333
687.70,16.1662,60.1851333333,46.8732666667,45.0882,31.6138,19.777,17.6496,47.971,18.1708
688.02,16.1066666667,60.0284666667,46.7368,45.0026666667,31.4952666667,19.6400666667,17.6106666667,47.8271333333,18.1100666667
688.34,16.0708,59.9306666667,46.6623333333,44.9570666667,31.5509333333,19.6296,17.5998666667,47.7552666667,18.0987333333
688.67,16.0584,59.8851333333,46.5908,44.9615333333,31.5366,19.6586666667,17.6415333333,47.7223333333,18.124
688.99,16.2242666667,59.9982,46.7770666667,45.113,31.6954,19.7843333333,17.7745333333,47.8942,18.2402
689.32,16.3026666667,59.9595333333,46.7996666667,45.2278,31.7305333333,19.9109333333,17.8350666667,47.9637333333,18.4218666667
689.64,16.4563333333,60.0594,46.9488666667,45.3399333334,31.9009333333,20.0345333333,17.9863333333,48.0636,18.5153333333
689.96,16.5438,60.1309333333,47.0444666666,45.4356666667,32.0027333334,20.1786,18.0485333333,48.2028,18.621
690.29,16.4757333334,60.0036666667,46.9905333333,45.3030666667,31.9996,20.1954666667,18.0384,48.1424,18.6146666667
690.61,16.4234,60.0164666667,47.0405333333,45.282,32.0102,20.0934,18.0186666667,48.1126666667,18.6538
690.94,16.4038,59.9305333333,46.9802,45.2948,31.9520666667,20.1285333333,18.0496666667,48.1347333333,18.6994
691.26,16.4985333333,59.9813333333,47.0672666667,45.3288666667,32.0480666667,20.2640666666,18.1586,48.305,18.7885333333
691.58,16.5102,59.8733333333,46.9408,45.2324,32.0324666667,20.2552,18.0967333333,48.2722,18.7680666667
691.91,16.4784,59.7930666667,46.976,45.2472666667,32.0384666667,20.2010666667,18.0366666667,48.2977333333,18.6678
692.23,16.5391333333,59.7673333333,47.0554666667,45.2682,32.1832,20.193,18.0228666666,48.3597333333,18.6715333333
692.55,16.5226,59.615,46.9609333333,45.183,32.1781333333,20.1358666667,17.9416,48.2373333333,18.6561333333
692.88,16.2960666667,59.5313333333,46.9224,45.112,32.0867333333,19.8979333333,17.7397333333,48.0836,18.4094666666
693.20,16.1525333333,59.4458,46.7578666667,45.0118666667,31.9892666667,19.7634666667,17.5766666667,48.0086,18.3064666667
693.52,16.1238,59.3421333333,46.6961333333,44.947,31.9498,19.7395333333,17.5294,47.9342666667,18.2712
693.85,16.0936666667,59.2772,46.4963333333,44.8793333333,31.8704,19.6482,17.4928,47.7938666667,18.1730666667
694.17,16.1951333333,59.2692,46.5834,44.9296,31.9019333333,19.7879333333,17.5556,47.821,18.1262
694.49,16.1609333333,59.1503333333,46.5376666667,44.9662,31.9215333333,19.7348666667,17.4700666667,47.7298666667,18.0271333333
