wavelength,Back_SpoLeuf,Belly_SpoLeuf,Breast_SpoLeuf,Crissum_SpoLeuf,Crown_SpoLeuf,DorTail_SpoLeuf,Patch10_SpoLeuf,Rump_SpoLeuf,Throat_SpoLeuf,WingTip_SpoLeuf
808.97,30.0975555556,61.5535555556,47.7868888889,48.7941111111,24.9236666667,27.1825555555,43.1318888889,30.6624444444,49.0842222222,29.2123333333
809.27,30.1497777778,62.8144444445,48.1216666667,48.9334444444,24.1005555555,26.2972222222,43.8872222222,30.5794444444,48.9654444445,29.7994444445
809.58,29.29,62.5423333333,47.2585555555,47.5818888889,22.7561111111,25.1496666666,43.6034444444,30.3413333334,47.598,28.9826666667
809.88,27.6435555556,62.4874444445,47.0123333333,46.9452222222,21.383,23.3971111111,42.0444444444,27.7274444445,46.4586666667,27.5091111111
810.19,27.2181111111,63.2557777778,46.925,47.4762222222,21.9984444444,22.1533333334,41.5847777778,26.0122222222,45.7535555556,26.5634444444
810.49,26.7022222222,63.6622222222,46.4711111111,46.9333333333,20.8,20.7288888889,40.8,24.6755555556,44.5155555555,25.6177777778
810.80,26.7694444444,64.7596666667,45.8195555556,47.5431111111,20.8288888889,20.9387777778,40.6673333333,24.9908888889,44.4812222222,26.3108888889
811.10,28.2306666667,65.2246666667,46.6445555556,47.6982222222,20.9465555556,22.9063333333,42.4292222222,26.4004444445,45.4796666667,27.6946666667
811.41,29.6543333333,65.2617777778,47.236,48.6594444444,22.4625555555,23.7751111111,43.9452222222,27.8424444444,46.0714444444,28.2862222222
811.71,28.6457777778,65.5091111111,46.8556666667,47.8202222222,21.9331111111,23.1287777778,43.4605555556,26.4852222222,46.0261111111,27.3727777778
812.02,27.6975555556,66.1053333333,46.6104444444,47.6134444444,21.5203333333,22.4627777778,42.8801111111,25.1904444444,46.3297777778,26.2534444445
812.32,26.2902222222,65.3915555556,44.6063333334,46.1242222222,19.915,22.3233333333,41.5705555556,24.5701111111,45.76,23.6388888889
812.63,25.762,63.7365555556,45.1722222222,46.5882222222,21.7108888889,22.6153333334,41.1603333333,25.2704444444,44.7592222222,23.4414444444
812.93,26.2284444444,65.1275555555,46.1812222222,48.214,23.8601111111,23.5641111111,42.0763333333,26.3271111111,46.5166666667,24.097
813.24,28.6972222222,65.6687777778,46.9092222222,49.511,25.7825555556,26.2517777778,44.464,29.636,47.77,26.1931111111
813.54,30.8468888889,66.7636666667,49.1645555556,51.2432222222,27.0202222222,29.4871111111,46.4647777778,33.1973333333,50.0195555556,28.7684444445
813.85,31.17,67.2961111111,50.1472222222,51.5633333333,27.9253333333,29.9507777778,47.3353333333,34.2181111111,51.1898888889,29.518
814.15,32.5718888889,67.604,51.201,51.7476666666,28.7444444445,30.5798888889,48.3108888889,34.466,50.9276666667,29.9941111111
814.46,31.4781111111,68.2848888889,52.1018888889,52.4174444444,29.1888888889,29.4258888889,48.1942222222,34.0634444444,50.4636666667,29.9783333333
814.76,29.1388888889,67.7153333333,51.2804444444,51.6436666667,27.4652222222,26.6586666667,46.562,32.2443333333,48.5178888889,27.1828888889
815.07,30.817,68.2731111111,52.0325555556,52.9423333333,29.8297777778,27.9713333333,47.5415555556,34.4366666667,50.8711111111,29.2102222222
815.37,30.2532222222,66.4587777778,50.9448888889,51.644,28.9304444445,26.3604444444,46.2774444445,34.5427777778,49.5275555556,28.3445555555
815.68,30.6978888889,66.4771111111,50.4927777778,52.3322222222,29.1617777778,26.3178888889,46.3595555556,34.2436666667,49.3744444445,28.9723333334
815.98,31.8683333333,67.4275555556,50.2664444444,53.3294444444,28.729,26.6932222222,46.0617777778,35.0836666667,49.9051111111,29.5663333333
816.29,29.5662222222,65.8484444444,48.8014444444,51.7695555555,26.8074444444,25.8753333333,44.3683333333,34.0562222222,48.2497777778,28.0443333334
816.59,27.9938888889,65.2188888889,47.1704444444,50.498,25.061,24.7791111111,42.8464444444,32.036,47.1142222222,26.5651111111
816.89,27.1037777778,63.8433333333,46.1384444445,50.182,25.0272222222,23.5518888889,41.6577777778,30.7285555556,46.9762222222,25.3916666667
817.20,27.5223333333,64.1134444444,46.6631111111,51.4526666667,25.8847777778,24.2473333333,42.1022222222,31.502,47.3674444445,26.554
817.50,27.0241111111,65.247,47.3713333333,51.9627777778,25.6395555556,23.7996666667,42.3413333333,32.8777777778,47.897,26.288
817.81,26.4036666667,64.5927777778,46.2656666667,50.7335555556,25.5437777778,23.8576666667,40.8868888889,32.2711111111,47.4963333333,25.2908888889
818.11,28.0527777778,64.058,46.7861111111,50.9351111111,26.827,25.6482222222,41.0184444444,33.1605555556,48.1532222222,27.0785555555
818.41,27.682,62.4872222222,45.4598888889,50.228,25.4747777778,24.3267777778,39.4407777778,31.3025555556,45.46,25.7394444444
818.72,27.6677777778,61.9361111111,45.132,50.0413333333,25.9763333333,24.9038888889,39.4802222222,31.023,45.1044444445,25.7013333333
819.02,28.5858888889,61.7562222222,45.86,49.7431111111,26.8944444444,25.7921111111,39.4337777778,31.4293333333,45.6846666667,26.9197777778
819.33,27.8061111111,61.8544444444,45.8972222222,49.393,26.6256666667,25.2525555556,39.3258888889,30.5867777778,45.9425555556,26.274
819.63,27.5795555555,61.3576666667,45.0537777778,49.0474444444,26.0226666667,24.0885555556,38.3424444444,29.5911111111,45.8853333333,25.8871111111
819.93,27.5581111111,60.4522222222,44.9076666667,48.3583333333,25.8727777778,23.4841111111,37.2473333333,29.1395555556,46.01,25.5212222222
820.24,27.0753333333,59.863,44.2581111111,47.5268888889,25.2647777778,23.1076666667,36.5886666667,28.6932222222,45.6362222222,25.0848888889
820.54,27.0528888889,59.7971111111,44.0877777778,47.4626666667,24.816,22.9527777778,36.2157777778,28.2592222222,45.6563333333,24.5554444444
820.85,26.9152222222,59.1212222222,43.6542222222,46.8777777778,24.607,22.7908888889,35.4438888889,27.7971111111,45.384,24.2122222222
821.15,26.5371111111,58.6466666667,43.414,46.5766666667,24.1904444444,22.2767777778,35.0913333333,27.3236666667,45.3234444444,23.8245555556
821.45,26.2805555555,58.7735555556,43.4297777778,46.3826666667,23.7896666667,22.1654444444,34.859,27.0681111111,45.2584444445,23.6458888889
821.76,26.547,58.9833333334,43.8673333333,46.4713333333,24.1203333333,22.6324444444,35.2212222222,27.5135555556,45.8004444444,24.0753333333
822.06,26.7115555555,59.0864444444,44.0271111111,46.4495555556,24.1588888889,22.7243333333,35.1655555556,27.4778888889,45.8465555556,24.097
822.36,26.5095555555,59.145,44.1395555555,46.4967777778,24.0891111111,22.4987777778,35.0526666667,27.4211111111,45.9533333333,23.8662222222
822.67,26.543,58.8814444444,44.1742222222,46.4221111111,24.1814444444,22.6551111111,34.9946666667,27.5043333333,46.0753333333,23.9542222222
822.97,26.8884444445,59.0784444444,44.686,46.6414444444,24.478,23.1022222222,35.3658888889,27.8676666666,46.3283333334,24.1307777778
823.27,26.5738888889,59.1398888889,44.6702222222,46.5301111111,24.3108888889,23.0312222222,35.3897777778,27.9083333333,46.3397777778,23.9918888889
823.58,26.3916666667,59.3712222222,44.7395555556,46.6645555556,24.1746666667,22.8742222222,35.2825555555,27.8394444445,46.3007777778,23.7388888889
823.88,26.0336666666,58.8675555555,44.4774444445,46.2104444445,23.9702222222,22.7105555556,35.0481111111,27.6565555556,46.1555555556,23.5551111111
824.18,25.6451111111,58.6847777778,44.4243333333,46.148,23.6437777778,22.5121111111,35.2382222222,27.385,46.2727777778,23.2814444444
824.49,25.9258888889,58.609,44.5815555556,46.2587777778,23.7488888889,22.8195555555,35.3774444444,27.5852222222,46.3914444444,23.3062222222
824.79,25.8481111111,58.5058888889,44.4056666667,46.3302222222,23.8456666667,22.5818888889,35.2095555556,27.5397777778,46.4857777778,22.961
825.09,25.3502222222,58.1726666667,44.0966666667,46.0716666667,23.6334444444,22.1642222222,34.834,27.0984444445,46.3401111111,22.4961111111
825.39,25.1651111111,57.9165555556,44.2037777778,46.1396666667,23.5648888889,21.9984444444,34.911,27.168,46.5816666667,22.5187777778
825.70,24.7738888889,57.5562222222,43.6614444444,45.6854444445,22.9934444444,21.6538888889,34.6555555555,26.618,46.1841111111,21.8916666667
826.00,24.6348888889,57.229,43.1435555555,45.0536666667,22.6183333333,21.1105555555,34.309,26.0303333333,45.6921111111,21.4653333333
826.30,24.7098888889,57.3795555556,43.1047777778,45.0067777778,22.7066666667,20.8826666667,34.0568888889,25.9001111111,45.6944444444,21.5464444444
826.61,25.1167777778,57.1882222222,43.2782222222,45.4671111111,22.916,21.0501111111,33.9731111111,26.0015555555,45.6822222222,21.5525555556
826.91,25.2164444444,56.9023333333,43.3503333333,45.4545555556,22.9738888889,21.2722222222,34.0728888889,25.8358888889,45.8153333333,21.9156666667
827.21,25.2557777778,57.182,43.5854444444,45.6443333334,23.0688888889,21.4181111111,33.9728888889,26.1145555555,46.0708888889,22.0333333333
827.51,25.2372222222,57.3471111111,43.9574444444,45.93,23.3084444444,21.5854444445,33.8765555555,26.442,46.1173333334,22.3283333333
827.82,25.5361111111,58.1523333333,44.7676666667,46.6796666667,24.1278888889,22.2027777778,34.3797777778,27.2803333333,46.7311111111,23.0813333333
828.12,25.666,58.3965555555,45.3208888889,47.1142222222,24.2624444444,22.6946666667,35.1817777778,27.7468888889,47.1692222222,23.5572222222
828.42,25.4347777778,58.4364444444,45.4612222222,47.0896666667,23.8062222222,22.458,35.0498888889,27.601,47.2073333334,23.3936666667
828.72,25.0727777778,58.7057777778,45.7565555556,47.1088888889,23.5505555555,22.2627777778,35.1797777778,27.6806666667,47.376,23.2264444444
829.02,25.5227777778,59.0063333333,46.9331111111,47.7097777778,23.9695555555,23.1842222222,35.7956666666,28.7441111111,48.151,24.1904444445
829.33,25.435,59.4107777778,47.9043333333,48.3196666666,23.8632222222,23.5864444445,36.3185555555,29.2506666666,48.6754444444,24.3376666667
829.63,24.3558888889,58.0572222222,47.3466666667,47.6067777778,22.9153333333,23.5975555556,35.9648888889,29.023,48.2998888889,23.392
829.93,25.1251111111,59.3862222222,48.3466666667,48.1203333333,23.8876666667,24.9106666666,37.2827777778,30.1331111111,49.2505555555,24.8988888889
830.23,24.7108888889,58.0698888889,47.7461111111,46.6794444444,22.6032222222,24.127,36.2918888889,29.346,48.2793333333,23.746
830.54,24.4174444444,56.9783333333,47.2627777778,46.4633333333,21.4904444444,23.0216666667,35.9077777778,28.618,47.7642222222,22.534
830.84,24.5277777778,56.7361111111,47.0833333333,45.5277777778,20.7361111111,22.2222222222,35.6805555555,27.7083333333,47.1388888889,21.9583333333
831.14,23.1078888889,54.6007777778,45.2193333333,43.6141111111,18.9981111111,20.8662222222,33.9974444444,25.7367777778,45.2885555556,20.6448888889
831.44,23.4154444444,53.7125555556,44.4842222222,43.4367777778,19.4377777778,20.7238888889,33.2537777778,25.4708888889,45.1471111111,20.6708888889
831.74,24.0762222222,53.924,43.8758888889,43.0602222222,20.0593333333,21.3817777778,32.6165555556,25.9177777778,44.7162222222,21.1347777778
832.04,25.0398888889,54.8224444445,43.9748888889,44.3872222222,20.8934444445,23.2073333333,33.3676666667,26.3228888889,45.3608888889,22.1193333333
832.35,25.2575555556,55.0355555556,43.1708888889,44.6036666667,21.1081111111,23.1561111111,33.5136666666,25.9577777778,45.1024444444,22.2964444445
832.65,25.5155555556,54.7444444444,42.3922222222,44.376,21.4111111111,23.0332222222,33.4798888889,25.8478888889,44.6301111111,22.3297777778
832.95,26.3118888889,55.2063333333,42.6707777778,44.7567777778,22.0383333333,23.5088888889,33.94,26.2015555555,45.0601111111,23.2054444445
833.25,25.9347777778,54.2422222222,42.5182222222,44.1555555556,21.5306666667,23.0452222222,33.1758888889,25.4793333333,44.7158888889,22.415
833.55,25.7764444444,54.4893333333,42.862,44.4105555556,21.723,23.1531111111,33.3332222222,25.7934444444,44.927,22.7891111111
833.85,25.377,54.1297777778,42.0516666667,43.6168888889,21.7387777778,22.9514444444,33.0384444444,25.3605555556,44.3953333333,22.722
834.16,25.0,53.5426666667,41.5941111111,43.5103333333,22.045,23.124,32.5281111111,25.008,44.2191111111,22.504
834.46,25.2941111111,54.1094444444,41.8707777778,44.1338888889,22.2302222222,23.2842222222,32.8758888889,24.992,44.3465555556,22.8185555556
834.76,25.6212222222,54.5748888889,42.5413333334,44.436,22.7544444445,23.8843333333,33.4413333333,25.5133333333,44.4196666666,23.4356666667
835.06,25.566,54.0284444444,42.7768888889,44.9096666667,22.5733333333,23.9513333333,34.5358888889,25.2938888889,44.7252222222,22.9772222222
835.36,25.381,52.5076666667,42.2001111111,43.9641111111,22.3146666667,22.9611111111,34.0721111111,24.7992222222,44.3244444445,22.7208888889
835.66,24.7854444444,51.1768888889,41.6615555556,43.3475555556,21.4642222222,22.4018888889,33.4232222222,24.0574444445,43.8858888889,22.1124444444
835.96,24.181,50.6474444444,42.0828888889,43.1385555555,21.6563333334,22.4942222222,33.8341111111,24.1593333333,44.1071111111,22.0808888889
836.26,23.1888888889,49.7674444445,41.7711111111,42.6184444444,21.2198888889,21.8998888889,33.3572222222,23.4395555556,43.4061111111,21.4225555555
836.57,23.1743333333,50.2085555555,42.2925555556,43.2187777778,21.1136666667,22.457,34.2985555556,24.2955555556,43.7793333334,21.7657777778
836.87,24.6785555555,51.5138888889,43.3448888889,44.43,21.9794444445,24.0787777778,35.647,24.8215555556,45.4298888889,22.3793333333
837.17,26.6231111111,53.045,46.1954444444,46.428,24.0043333333,26.2978888889,37.6723333333,26.7007777778,47.1873333333,24.5465555556
837.47,27.1736666667,53.4456666667,46.7586666667,46.4862222222,23.9918888889,26.5782222222,38.3186666667,27.2077777778,48.324,25.1488888889
837.77,27.2743333333,53.5416666666,47.0412222222,45.2216666666,24.289,27.3273333333,39.3923333333,27.8925555556,48.6485555556,25.2782222222
838.07,26.3795555556,52.0234444445,45.9895555555,43.6902222222,22.6083333333,26.3613333333,38.245,26.0671111111,47.8292222222,23.6018888889
838.37,27.4287777778,52.8392222222,46.6893333333,44.2745555555,23.524,27.3532222222,37.9363333334,26.5421111111,48.8397777778,24.5048888889
838.67,27.4793333333,54.4771111111,47.9492222222,45.1377777778,23.9746666667,28.3652222222,38.5326666667,27.1133333333,49.1045555556,24.8412222222
838.97,30.0206666667,56.1137777778,49.6743333333,45.7472222222,27.0241111111,30.3555555556,41.0198888889,29.5551111111,50.1582222222,27.0797777778
839.27,31.701,57.6331111111,50.2874444445,46.9671111111,27.8056666667,31.9791111111,41.3837777778,30.2356666667,51.4003333333,28.7515555555
839.57,32.7987777778,57.9511111111,50.5436666666,47.3927777778,28.1185555556,32.4487777778,42.399,30.6614444444,52.8285555556,29.9428888889
839.87,32.7396666667,57.058,48.3211111111,45.8171111111,27.6015555556,31.0147777778,41.6434444445,28.6773333333,51.79,28.8074444445
840.17,32.8478888889,55.9691111111,47.8605555555,45.7571111111,28.371,31.1398888889,42.1431111111,30.0972222222,51.1507777778,29.6655555556
840.47,31.6424444444,55.314,46.2838888889,44.426,26.5143333333,29.8588888889,41.4343333333,27.6663333333,50.5388888889,27.6662222222
840.77,32.2611111111,56.5538888889,46.7923333333,44.9067777778,26.9366666667,31.1333333333,43.4275555556,28.7853333333,49.5471111111,28.1196666667
841.07,32.9245555555,56.7035555555,46.6042222222,45.4366666667,26.8534444445,31.3094444445,43.6661111111,28.5656666667,50.1458888889,28.3324444444
841.37,34.5655555556,58.0404444444,47.3536666667,45.9797777778,28.5252222222,33.5353333333,45.596,29.7574444445,51.8384444444,29.5958888889
841.67,35.1574444445,59.3284444444,48.238,45.543,29.7678888889,33.8514444445,47.1185555556,30.7214444444,52.529,30.7215555556
841.97,36.1701111111,59.3595555556,48.27,45.691,30.2168888889,34.5797777778,47.432,29.4005555556,52.7402222222,31.3132222222
842.27,34.8023333334,58.6118888889,48.164,44.705,28.3582222222,33.049,45.629,27.3156666667,52.0017777778,28.595
842.57,34.5708888889,58.546,49.3683333333,44.7537777778,27.997,32.663,46.6616666667,27.0688888889,51.637,27.3265555555
842.87,34.179,60.8342222222,50.4518888889,45.086,26.7717777778,32.8084444444,47.9731111111,24.8467777778,51.8518888889,26.0428888889
843.17,36.7716666667,64.4063333333,54.5368888889,50.0158888889,29.1944444444,37.5995555556,52.0215555556,26.775,55.5235555555,29.4173333333
843.47,35.933,65.9543333333,54.8077777778,49.1096666667,27.1722222222,38.6395555555,52.5997777778,23.8605555555,54.6652222222,27.5997777778
843.77,36.9614444444,66.4397777778,56.009,50.6424444445,25.4346666667,39.6446666667,52.9856666667,24.641,54.6862222222,28.836
844.07,36.7715555556,67.7148888889,57.6098888889,51.866,26.3313333333,39.4131111111,53.4588888889,23.2285555556,58.0293333334,30.1047777778
844.37,39.737,70.0171111111,60.5175555555,53.5198888889,29.6014444444,41.6878888889,54.5377777778,25.4453333333,60.6022222222,32.6546666667
844.67,40.9535555556,68.9655555556,59.7274444445,54.1081111111,28.3525555556,39.8042222222,54.2358888889,24.5637777778,58.7483333334,33.2907777778
844.97,40.5913333333,67.9211111111,57.3477777778,53.8977777778,24.9104444444,39.0682222222,51.2546666667,22.9392222222,55.242,32.034
845.27,40.7244444444,71.953,59.814,53.2061111111,25.257,39.4026666667,53.8423333333,25.4527777778,55.6534444444,30.7881111111
845.57,43.8836666666,76.7583333333,62.2323333333,57.9002222222,26.8093333334,42.6095555556,58.5626666667,26.9112222222,57.6962222222,36.4933333333
845.87,40.4087777778,77.3058888889,59.0671111111,54.7694444444,23.9518888889,39.9894444445,56.3416666667,24.0565555556,55.608,36.3733333333
846.17,42.6587777778,78.7202222222,60.863,55.2578888889,28.5715555556,44.6925555556,57.0932222222,29.8612222222,55.3572222222,38.1447777778
846.47,42.9477777778,76.8706666667,60.363,54.4215555555,31.4737777778,44.263,56.0544444445,34.1497777778,54.5578888889,40.5442222222
846.77,43.3818888889,77.2024444444,60.2478888889,54.8473333333,34.7056666667,43.8688888889,56.4407777778,37.1843333333,57.3261111111,42.1425555556
847.07,43.319,82.3721111111,64.0412222222,57.4776666667,38.0214444444,47.8668888889,61.9314444445,39.8031111111,58.9781111111,45.9446666667
847.37,47.0587777778,81.7428888889,63.5293333333,59.8257777778,39.5642222222,50.6317777778,64.2701111111,43.4422222222,58.3878888889,47.0151111111
847.67,46.7835555556,81.7363333333,62.3482222222,60.9987777778,37.8767777778,50.6524444444,64.6423333333,44.1294444444,57.0398888889,44.7594444444
