wavelength,Back_DacVenm,Belly_DacVenm,Breast_DacVenm,Crissum_DacVenm,Crown_DacVenm,DorTail_DacVenm,Patch10_DacVenm,Patch11_DacVenm,Rump_DacVenm,Throat_DacVenm,WingTip_DacVenm
437.56,31.9718,6.27953333333,6.07484615385,6.1976,38.9303333333,6.9789,32.6684666667,5.76453333333,50.3496666667,5.233,6.96343333333
437.91,32.0089333333,6.28,6.08941538462,6.1946,38.9685333333,6.99293333333,32.67,5.7892,50.4259333333,5.2472,6.9832
438.27,31.9930666667,6.2876,6.09043589743,6.1904,38.9639333333,6.99766666667,32.6251333333,5.79473333333,50.4005333333,5.25306666667,6.9833
438.62,31.9094666667,6.24753333333,6.03847179487,6.1238,38.9026,6.96666666667,32.52,5.7448,50.3134,5.20053333333,6.93403333333
438.98,31.9276666667,6.26493333334,6.04916923077,6.12573333333,38.9016,6.97773333333,32.5008666667,5.74373333333,50.3078,5.19213333333,6.95583333333
439.33,31.9253333333,6.2576,6.03133846154,6.12233333333,38.9178666667,6.9749,32.4995333333,5.7436,50.3413333333,5.1802,6.93786666667
439.69,31.9187333333,6.24373333333,6.01096410256,6.1002,38.9016666667,6.9413,32.4679333333,5.71673333333,50.3158,5.1474,6.936
440.04,31.9411333333,6.2162,5.98162051282,6.065,38.9378666667,6.92606666667,32.4608,5.6884,50.3520666667,5.12533333333,6.90696666667
440.40,31.9347333333,6.20613333333,5.97462051282,6.0654,38.96,6.92096666667,32.4706,5.6784,50.3460666667,5.11853333333,6.9293
440.75,31.8874666667,6.17053333333,5.93866153846,6.03413333333,38.9212,6.88053333333,32.4138666667,5.63813333333,50.2724,5.08393333333,6.8913
441.11,31.8524666667,6.13953333333,5.90618461538,6.01006666667,38.8899333333,6.84956666667,32.3792666667,5.6084,50.2476666667,5.04213333333,6.8684
441.47,31.899,6.16133333333,5.93408205128,6.042,38.9522666667,6.87113333333,32.4021333333,5.64073333333,50.2693333333,5.0766,6.8946
441.82,31.8618,6.149,5.91760512821,6.02666666667,38.9197333333,6.84796666667,32.3586,5.6072,50.1787333333,5.05546666667,6.88236666667
442.18,31.906,6.1462,5.93251282051,6.03606666667,38.9710666667,6.85313333333,32.4017333333,5.61086666667,50.2418666667,5.04466666667,6.88886666667
442.53,32.0026666667,6.1748,5.97716410256,6.06966666666,39.0671333333,6.88526666667,32.4774,5.649,50.3468,5.09066666667,6.93366666667
442.89,32.0352666667,6.19486666667,5.98113846154,6.09553333333,39.1330666667,6.9021,32.5180666667,5.67566666667,50.3956666667,5.1046,6.94266666667
443.24,32.0707333333,6.2072,5.98902051282,6.10653333333,39.1763333333,6.90123333333,32.5593333333,5.67613333333,50.4432,5.09506666667,6.95603333333
443.60,32.1270666667,6.2256,6.02014358974,6.13286666667,39.2444,6.95753333333,32.607,5.71433333333,50.5099333333,5.14393333333,6.9836
443.95,32.1518666667,6.23786666667,6.03234871795,6.15513333333,39.2482666666,6.9719,32.6262,5.7284,50.4941333333,5.15053333333,7.0114
444.31,32.1454666667,6.2218,6.01481025641,6.15446666667,39.2077333334,6.9636,32.5879333333,5.7304,50.4842666667,5.1514,7.01303333333
444.66,32.2168666667,6.26186666667,6.05848717949,6.1846,39.2624666667,7.01046666667,32.6264,5.77933333333,50.5212,5.18486666666,7.0697
445.02,32.2704666667,6.2698,6.05942051282,6.19426666667,39.3177333333,7.02173333333,32.6695333333,5.78053333333,50.5784666667,5.2018,7.0652
445.37,32.2491333333,6.26213333333,6.03743589744,6.17446666667,39.2854,7.0279,32.6413333333,5.75886666667,50.5402666667,5.18293333333,7.05283333333
445.72,32.2710666667,6.25973333333,6.03728205128,6.1642,39.3018666667,7.02726666667,32.6552666667,5.74346666667,50.5668,5.17393333333,7.04116666667
446.08,32.2721333333,6.2232,5.99871282051,6.13093333334,39.2998666667,7.00246666666,32.6144666667,5.70766666667,50.5589333334,5.14953333333,7.02833333333
446.43,32.2587333333,6.21333333333,5.97863076923,6.1224,39.3018666667,6.97933333333,32.5975333333,5.69786666666,50.5236,5.13673333333,7.02206666667
446.79,32.2746,6.203,5.98524102564,6.11546666667,39.2876,6.97853333333,32.5771333333,5.68033333333,50.4986666667,5.13293333333,7.01716666667
447.14,32.242,6.1726,5.9700974359,6.0822,39.2430666667,6.95833333333,32.5052,5.65466666667,50.4004,5.12393333333,6.99616666667
447.50,32.2518,6.1758,5.97777435897,6.07886666667,39.2554666667,6.9596,32.4919333333,5.64466666667,50.3757333333,5.11653333333,6.99963333333
447.85,32.274,6.16826666667,5.9824,6.07706666667,39.2796666667,6.95173333333,32.4869333333,5.6404,50.3790666667,5.12733333333,6.99656666667
448.21,32.3391333333,6.19866666667,6.00599487179,6.09046666667,39.3764,6.986,32.5459333333,5.65433333333,50.4265333333,5.15286666667,7.0161
448.56,32.3277333333,6.1738,5.98749230769,6.0636,39.3944,6.96543333333,32.5164,5.62386666667,50.4136,5.13986666667,6.98473333333
448.92,32.298,6.15266666667,5.97772307692,6.04133333333,39.3788666667,6.9492,32.4696666667,5.61066666667,50.3294666667,5.125,6.96936666667
449.27,32.3214,6.1454,5.98098461538,6.0376,39.4230666667,6.92073333333,32.4799333333,5.59546666667,50.3396,5.13346666667,6.95686666667
449.62,32.3553333333,6.14353333333,5.97023589743,6.05126666667,39.4652666667,6.9231,32.4771333334,5.60453333333,50.3529333333,5.1486,6.9552
449.98,32.3413333333,6.1306,5.96540512821,6.03326666667,39.4590666667,6.91013333333,32.4398,5.5828,50.3002666667,5.1382,6.93616666667
450.33,32.3889333333,6.13826666667,5.99057948718,6.05106666667,39.496,6.9366,32.4643333333,5.589,50.3420666667,5.15453333333,6.9464
450.69,32.3477333334,6.12773333333,5.98643076923,6.03753333333,39.4912,6.9174,32.4307333333,5.5832,50.3034,5.15233333333,6.9348
451.04,32.4244666666,6.1604,6.01488205128,6.06786666667,39.6018,6.95696666667,32.503,5.60773333333,50.3992666667,5.1762,6.97306666667
451.40,32.4800666667,6.148,6.00752307692,6.08306666667,39.6636666667,6.94586666667,32.5243333333,5.59566666667,50.4584666667,5.17226666667,6.9734
451.75,32.5056666667,6.18126666667,6.04233333333,6.1028,39.7219333333,6.9629,32.5732,5.62606666667,50.4808,5.19146666667,7.0118
452.10,32.5192,6.20146666666,6.06694358974,6.11506666667,39.7526666667,6.9601,32.5686,5.63946666667,50.4890666667,5.1972,7.0118
452.46,32.5771333333,6.21753333333,6.06761538462,6.1416,39.7995333333,6.97616666667,32.6103333333,5.64313333333,50.5342666667,5.19606666667,7.02173333333
452.81,32.6483333333,6.25373333333,6.07603076923,6.1508,39.8844666667,7.00533333333,32.6606666667,5.6604,50.635,5.2226,7.05516666667
453.17,32.723,6.2758,6.10248205128,6.16866666667,39.9770666667,7.04266666667,32.7172,5.6926,50.7140666667,5.24313333333,7.09506666667
453.52,32.7652666667,6.298,6.12970769231,6.17906666667,40.0293333333,7.04786666667,32.755,5.71173333333,50.7536,5.24413333333,7.11353333333
453.87,32.8270666667,6.32526666667,6.15444102564,6.21686666667,40.1002,7.07323333333,32.8166,5.74466666667,50.8023333333,5.25593333333,7.13923333333
454.23,32.847,6.33213333333,6.13514358974,6.2078,40.1449333333,7.0642,32.8134666667,5.74073333333,50.7991333333,5.25546666667,7.12136666667
454.58,32.9213333333,6.3206,6.1267025641,6.20206666667,40.2205333333,7.0569,32.8413333333,5.71626666667,50.8345333333,5.25133333333,7.11086666667
454.93,32.9874,6.319,6.12086153846,6.21586666667,40.2824,7.05176666667,32.8821333333,5.71126666666,50.8825333333,5.24093333333,7.1108
455.29,33.0039333333,6.3152,6.10897948718,6.20073333333,40.315,7.03813333333,32.8926666667,5.6986,50.8872666667,5.2214,7.08823333333
455.64,33.0836666667,6.31993333333,6.10698461538,6.22,40.4008,7.05703333333,32.9090666667,5.68973333333,50.9507333333,5.2264,7.09943333333
456.00,33.1156,6.3244,6.11677435897,6.22606666667,40.4225333333,7.0689,32.9044666667,5.686,50.9456666667,5.23506666667,7.12463333333
456.35,33.1572666667,6.337,6.13480512821,6.22053333333,40.459,7.08136666667,32.9187333333,5.69333333333,50.9748666667,5.25546666667,7.1345
456.70,33.1928666667,6.31693333333,6.1354,6.22206666667,40.4730666667,7.0681,32.9189333333,5.67846666667,50.9555333334,5.2236,7.1214
457.06,33.1659333333,6.30753333333,6.11805128205,6.20486666667,40.4254,7.06663333333,32.8660666667,5.65346666667,50.877,5.20426666667,7.09966666667
457.41,33.1759333333,6.29606666667,6.10201538461,6.1896,40.4206,7.07813333333,32.843,5.63453333333,50.8570666667,5.1956,7.1035
457.76,33.2271333333,6.3428,6.13702564102,6.2146,40.4812,7.10406666667,32.8638666667,5.6692,50.8655333333,5.24773333333,7.14193333333
458.12,33.2916,6.3568,6.16152307692,6.22513333333,40.5361333333,7.11553333333,32.8972,5.67286666667,50.9186,5.2574,7.16266666667
458.47,33.3148,6.36906666667,6.15147179487,6.2432,40.5500666667,7.13163333333,32.9016,5.6858,50.9324,5.25846666667,7.16946666667
458.82,33.2816,6.3506,6.15185128205,6.2234,40.5193333333,7.12793333333,32.8444666667,5.68146666667,50.8784666667,5.25686666667,7.16306666667
459.18,33.2902666667,6.33593333333,6.14483589744,6.19853333334,40.5191333333,7.11276666667,32.8216,5.67293333333,50.8691333333,5.25286666667,7.16666666667
459.53,33.2789333333,6.3214,6.12594871795,6.17866666667,40.5007333333,7.0902,32.7982666667,5.65293333333,50.8465333333,5.22426666667,7.1474
459.88,33.2916666667,6.2856,6.08916923077,6.1382,40.5173333333,7.05646666666,32.7897333333,5.61346666667,50.8609333333,5.19173333333,7.11253333333
460.24,33.3394,6.28453333333,6.08533846154,6.13593333333,40.5816666667,7.04186666667,32.8072,5.60813333333,50.8904,5.1828,7.09883333333
460.59,33.3805333333,6.2964,6.10324102564,6.1462,40.6472666667,7.0607,32.8305333333,5.6162,50.9124666667,5.20546666667,7.10876666667
460.94,33.4508666667,6.2912,6.09484102564,6.13893333333,40.7335333333,7.03573333333,32.8610666667,5.61,50.9858,5.2034,7.09743333333
461.29,33.5173333333,6.28593333333,6.09125641026,6.13806666667,40.8232,7.0212,32.8984,5.6082,51.0594,5.21226666667,7.09316666667
461.65,33.5499333333,6.25486666666,6.06363076923,6.1134,40.8778,6.98776666667,32.9072,5.57226666667,51.1029333333,5.1848,7.0656
462.00,33.5772,6.25413333333,6.07068205128,6.11313333333,40.9186,6.98543333333,32.9122,5.57513333333,51.1084666667,5.1932,7.06283333333
462.35,33.6586666667,6.25833333333,6.08855384615,6.10586666667,41.0319333333,6.9866,32.9653333333,5.57766666666,51.2048,5.19853333333,7.0785
462.71,33.7702,6.27813333333,6.09126153846,6.1112,41.1578666667,6.98856666667,33.0532666667,5.57633333333,51.2995333333,5.21466666667,7.07533333333
463.06,33.8792,6.29673333333,6.10994358974,6.14693333333,41.2781333333,7.004,33.1182,5.59146666667,51.4014666667,5.2424,7.09163333333
463.41,33.9659333333,6.32086666667,6.13816923077,6.15786666667,41.3734,7.01693333333,33.1651333333,5.6124,51.4664,5.25653333333,7.09676666667
463.76,34.0496666667,6.3456,6.17172307692,6.2004,41.4482666667,7.0461,33.2102666667,5.63573333333,51.5152,5.29146666667,7.12306666667
464.12,34.098,6.35506666667,6.18758974359,6.20406666667,41.5196666666,7.07543333333,33.2484,5.64873333333,51.5797333333,5.30273333333,7.16426666667
464.47,34.1638666667,6.37673333333,6.1898974359,6.224,41.5877333333,7.07646666667,33.2917333333,5.65633333333,51.6432,5.31093333333,7.18886666667
464.82,34.2354,6.435,6.24396923077,6.27646666667,41.6728,7.13513333333,33.3707333333,5.70473333333,51.7138666667,5.3618,7.263
465.17,34.2821333333,6.47466666667,6.28399487179,6.31066666667,41.7243333333,7.16196666667,33.4082,5.73413333333,51.704,5.38773333333,7.29356666667
465.53,34.3688666666,6.49166666667,6.30101025641,6.33033333333,41.794,7.17926666667,33.4578666667,5.72913333333,51.753,5.39193333333,7.3173
465.88,34.4408666667,6.49286666667,6.30228717948,6.32446666666,41.8576,7.1727,33.4854,5.7242,51.7848,5.3764,7.34226666667
466.23,34.4640666667,6.4986,6.30181025641,6.3206,41.8921333333,7.1693,33.4914,5.71453333333,51.7604666667,5.37546666667,7.3465
466.58,34.5465333333,6.5212,6.33752820513,6.36006666667,41.9722,7.2016,33.5074666667,5.75286666667,51.8246,5.39493333333,7.37353333333
466.94,34.5747333333,6.52893333333,6.33409230769,6.36126666667,42.0426666667,7.2033,33.5466666667,5.7438,51.8566666667,5.38486666667,7.36223333333
467.29,34.6448,6.50833333333,6.30067179487,6.35293333333,42.1228,7.1952,33.5834,5.71913333334,51.934,5.39113333333,7.3446
467.64,34.7110666667,6.53713333333,6.30346666667,6.3794,42.19,7.21796666667,33.6229333333,5.7384,51.9932,5.40173333333,7.35743333333
467.99,34.8070666667,6.55666666667,6.31770769231,6.41286666667,42.2692666667,7.20056666667,33.6856,5.7428,52.0444666667,5.41273333333,7.3618
468.35,34.8766,6.53653333333,6.31666153846,6.40273333333,42.3538666667,7.1773,33.7219333333,5.7282,52.1200666667,5.403,7.3385
468.70,34.9110666667,6.4804,6.26944102564,6.36786666667,42.3825333333,7.13876666667,33.7212666667,5.69453333333,52.1527333333,5.36846666667,7.29206666667
469.05,34.9652666667,6.48033333333,6.26214871795,6.36733333333,42.4040666667,7.13446666667,33.7233333333,5.6826,52.1786666667,5.36946666666,7.2961
469.40,35.0327333334,6.4838,6.26841025641,6.3572,42.4786666667,7.12573333333,33.753,5.69166666667,52.2505333333,5.3756,7.2819
469.75,35.1052,6.4954,6.26915897436,6.36773333333,42.5806,7.1389,33.8158,5.68406666667,52.3632,5.38806666667,7.27413333333
470.11,35.1676666667,6.48093333333,6.2692,6.3922,42.6576666667,7.1112,33.8546,5.67966666667,52.4368,5.39313333333,7.2695
470.46,35.1816666667,6.45253333333,6.23306153846,6.3542,42.6881333333,7.06136666667,33.8624,5.6298,52.4777333333,5.3666,7.24216666667
470.81,35.2376,6.4502,6.23982564103,6.34693333333,42.7276,7.04523333333,33.8695333333,5.63253333333,52.5091333333,5.37533333333,7.24363333333
471.16,35.3197333333,6.49586666666,6.30456923077,6.3984,42.807,7.0841,33.9161333333,5.68513333333,52.5327333333,5.41806666667,7.29546666667
471.51,35.3939333333,6.4886,6.32168717949,6.40053333333,42.9090666667,7.06403333333,33.9662,5.68533333333,52.6054666667,5.41233333333,7.27713333333
471.87,35.4106,6.4726,6.30623589743,6.3772,42.9468,7.0542,33.9695333333,5.67046666667,52.6164666667,5.4122,7.25543333333
472.22,35.4929333333,6.52593333333,6.34527692308,6.41686666667,43.002,7.10233333333,33.9992,5.71366666667,52.6600666667,5.45753333333,7.29636666667
472.57,35.5514666667,6.5724,6.38247692307,6.436,43.0716,7.12333333333,34.0278666667,5.73326666666,52.6698666667,5.473,7.3234
472.92,35.6274,6.6078,6.41910769231,6.46813333333,43.2004,7.15,34.1019333333,5.76366666667,52.7752,5.509,7.3481
473.27,35.6967333333,6.62353333333,6.42477948718,6.4794,43.2799333333,7.1683,34.1466,5.7658,52.8449333333,5.52473333333,7.37403333333
473.62,35.7068,6.59633333333,6.40744102564,6.4738,43.2875333333,7.1339,34.117,5.75813333333,52.7948666667,5.5118,7.34646666667
473.98,35.7464666667,6.5824,6.3939948718,6.4472,43.3449333333,7.13726666667,34.1244,5.73506666667,52.8162666667,5.49553333333,7.30603333333
474.33,35.8373333333,6.6006,6.40232820513,6.4626,43.4443333333,7.16173333333,34.1832,5.73313333333,52.8450666667,5.4986,7.31973333333
474.68,35.9392666667,6.66366666667,6.45336410256,6.51626666667,43.5596,7.226,34.2685333333,5.77106666667,52.9212666667,5.5462,7.36746666667
475.03,35.9370666667,6.6252,6.3992974359,6.46913333333,43.5826,7.17686666667,34.2515333333,5.71913333333,52.9237333333,5.5048,7.31816666667
475.38,35.9952,6.63626666667,6.39724615385,6.47433333333,43.6342,7.17426666667,34.2606,5.72033333333,52.9403333333,5.5156,7.34623333333
475.73,36.0484,6.6402,6.41168205128,6.48613333333,43.7019333333,7.17726666667,34.2823333333,5.71146666667,52.9618,5.516,7.34553333333
476.08,36.0421333333,6.5792,6.36744615385,6.4328,43.7211333333,7.12693333333,34.2634,5.6542,52.9563333333,5.45293333333,7.3028
476.44,36.1109333333,6.55686666667,6.33978974359,6.42613333333,43.7662,7.09156666667,34.2832,5.62346666667,52.9852,5.4322,7.26503333333
476.79,36.1366,6.52533333333,6.30091282051,6.39253333333,43.7847333333,7.05213333333,34.2638,5.578,52.9898666667,5.36553333333,7.21603333333
477.14,36.1462,6.50006666667,6.27551794872,6.396,43.7997333333,7.0338,34.2740666667,5.57373333333,52.9813333333,5.3618,7.1868
477.49,36.2166,6.53986666667,6.29931282051,6.41413333333,43.8888,7.0631,34.3234,5.58966666667,53.031,5.38293333333,7.20953333333
477.84,36.2809333333,6.5598,6.30361538461,6.4122,43.9592,7.06623333333,34.3696666667,5.585,53.1016666667,5.38206666667,7.2088
478.19,36.3175333333,6.55306666667,6.28401538461,6.3958,44.0173333333,7.04193333333,34.379,5.56653333334,53.1822,5.371,7.19476666667
478.54,36.3573333333,6.52226666667,6.25693846154,6.37666666667,44.0276,7.00773333333,34.3652666667,5.5288,53.1857333333,5.34486666667,7.1697
478.89,36.428,6.533,6.27534871795,6.39053333333,44.1248,7.02866666667,34.4123333333,5.5318,53.2350666667,5.36633333333,7.19076666667
479.24,36.488,6.53106666667,6.27245641026,6.3674,44.203,7.0227,34.4491333333,5.52093333333,53.2895333333,5.35506666667,7.17176666667
479.60,36.5935333333,6.5804,6.31857948718,6.41393333333,44.2930666667,7.0561,34.5109333333,5.5556,53.377,5.40286666667,7.20753333333
479.95,36.6804666667,6.60186666667,6.33641025641,6.4376,44.3591333333,7.05966666667,34.5613333333,5.56413333333,53.4307333333,5.43313333333,7.2237
480.30,36.7689333333,6.65646666667,6.40643589744,6.48466666667,44.4626,7.10703333333,34.6278666666,5.61166666667,53.5236,5.485,7.2851
480.65,36.8244666667,6.6566,6.41613846154,6.48606666667,44.5368,7.1051,34.6728666667,5.60133333333,53.5943333333,5.49926666667,7.29133333333
481.00,36.8935333333,6.67753333333,6.44449230769,6.494,44.5994,7.13073333333,34.7064,5.60506666667,53.682,5.51393333333,7.30496666667
481.35,37.02,6.66846666666,6.44157948718,6.492,44.7062666667,7.13476666667,34.7719333333,5.60486666666,53.8394666667,5.51113333333,7.2995
481.70,37.1330666666,6.66573333333,6.44993846154,6.48633333333,44.7972,7.13223333333,34.8406,5.60733333334,53.9594,5.523,7.30716666667
482.05,37.2776666667,6.6752,6.46544102564,6.49913333334,44.9302,7.1397,34.9636,5.61113333333,54.1514666667,5.52926666667,7.31216666667
482.40,37.3844,6.6812,6.4686974359,6.48606666667,45.0797333333,7.14123333333,35.0644666667,5.60806666667,54.3064666667,5.527,7.3079
482.75,37.5113333333,6.6998,6.48577435898,6.4952,45.2061333333,7.15623333333,35.1678666667,5.62166666666,54.4914,5.5314,7.3188
483.10,37.5891333333,6.711,6.50108205128,6.5098,45.2722666667,7.17103333333,35.2371333333,5.62066666666,54.6053333333,5.54633333333,7.33906666667
483.45,37.6381333333,6.69466666667,6.48308717949,6.49513333333,45.3245333333,7.1638,35.2710666667,5.60646666667,54.6736,5.53613333333,7.33203333333
483.80,37.6621333333,6.69,6.48247179487,6.48706666667,45.3693333333,7.1617,35.2940666667,5.60573333334,54.7017333333,5.53406666666,7.3284
484.15,37.713,6.68273333333,6.47692820513,6.48226666667,45.4206,7.16193333333,35.3298,5.59933333333,54.7501333333,5.53566666667,7.32353333333
484.50,37.7624,6.6786,6.4742974359,6.4796,45.4716666667,7.15356666667,35.3564,5.5952,54.799,5.53326666667,7.318
484.85,37.835,6.69033333334,6.48067179487,6.4856,45.5424,7.14836666667,35.4135333333,5.59886666667,54.8737333333,5.53926666667,7.3266
485.20,37.8895333333,6.69413333333,6.48604615385,6.48646666667,45.6158666667,7.14566666667,35.4615333334,5.59193333333,54.9364666667,5.54566666666,7.33746666667
485.55,37.9773333333,6.70966666667,6.49707692308,6.50253333333,45.7242,7.15026666667,35.531,5.59286666667,55.041,5.5576,7.34613333333
485.90,38.0476666667,6.7178,6.50511282051,6.50526666667,45.8047333334,7.15543333333,35.5732,5.59906666667,55.1023333333,5.5668,7.36046666667
486.25,38.1216,6.72486666666,6.50874358974,6.5216,45.8764,7.16416666667,35.6068,5.6098,55.173,5.58186666667,7.37196666667
486.60,38.1725333333,6.72,6.50785128205,6.523,45.9352666667,7.14953333333,35.6310666667,5.59913333333,55.2084,5.58406666667,7.37416666667
