wavelength,Back_DigVenf,Belly_DigVenf,Breast_DigVenf,Crissum_DigVenf,Crown_DigVenf,DorTail_DigVenf,Patch10_DigVenf,Rump_DigVenf,Throat_DigVenf,WingTip_DigVenf
799.78,16.9413333334,22.3220151516,25.2451666667,15.9795,17.8051666666,10.4338333333,27.5618333333,13.722,11.7198333333,14.3698333333
800.08,18.1243333333,24.1191363636,24.9608333334,17.2973333334,18.8435833333,10.9434166667,28.2308333333,15.1891666666,13.8693333333,15.2285
800.39,17.7805,23.6893939394,23.3095,16.1295,17.8300833333,9.84483333335,27.0286666667,14.2996666666,13.723,14.3198333333
800.70,17.4556666666,23.4983636363,23.4518333334,16.2721666667,17.5441666666,10.3155833334,26.8046666667,14.9703333333,13.9248333333,14.0236666667
801.00,17.1643333333,22.9753030303,23.3571666667,15.1731666667,17.2243333333,9.77683333335,27.2201666667,14.7351666667,13.879,13.8988333333
801.31,15.5435,22.1638333333,22.1221666667,13.4376666666,16.2154166667,9.12558333334,26.7951666667,13.6781666667,13.7383333333,12.8961666667
801.62,13.5378333334,20.4890454546,20.2656666666,11.2678333333,15.01025,7.771,25.0511666666,12.0653333333,12.0655,10.9408333333
801.92,12.717,19.1387424242,18.4658333333,10.3598333334,14.5365833333,7.17541666666,24.6071666667,11.7038333333,11.7248333333,10.7733333333
802.23,12.9011666666,18.4176363636,17.1603333333,11.214,14.5781666667,7.181,24.5883333334,12.1811666667,10.3088333333,10.8846666667
802.54,12.8673333334,17.4740757576,17.6111666666,12.1328333333,14.9244166667,7.64066666667,24.4121666667,11.6706666667,9.94933333333,11.524
802.84,12.4998333334,16.9117575758,16.8118333334,11.795,14.5936666666,7.245,23.694,11.505,10.9451666667,11.961
803.15,10.0921666667,14.5671363637,15.4521666667,9.79883333335,12.6361666667,5.68475,22.2153333333,9.65250000001,8.98216666666,10.092
803.46,9.03749999999,13.0918181818,15.5528333333,8.93233333335,11.4123333333,5.71683333333,20.7231666667,8.46983333331,7.50316666666,9.58383333334
803.76,9.28233333333,13.6686666666,16.5205,10.68,12.2651666667,6.80025,21.1931666667,9.26149999999,8.36483333333,10.7841666667
804.07,9.84949999998,14.0449545455,16.7923333334,10.644,13.0488333334,7.43425,22.4383333333,9.20116666665,9.703,11.6478333333
804.38,10.2371666667,14.5499242424,17.8733333334,11.6313333333,13.52475,8.27083333334,22.3678333333,9.17583333335,10.5076666667,12.3803333333
804.68,11.3306666666,15.2583939394,17.5936666667,12.505,14.4519166666,9.1265,22.6411666667,9.33249999999,10.5686666667,13.535
804.99,10.362,14.2626666667,16.9166666666,11.7768333333,13.5664166666,7.98991666667,21.8685,7.44883333333,9.842,12.9421666666
805.30,10.1495,14.2721212122,17.3308333334,11.6023333333,13.39775,8.71725,21.316,7.40966666667,9.6515,12.0381666666
805.60,7.842,13.1137121212,17.0638333334,9.03416666667,11.4805833334,7.64325,19.1553333334,5.5835,9.285,10.4978333334
805.91,8.675,13.7925,17.3083333333,9.46183333335,11.97725,8.17816666666,20.1243333334,5.5485,10.9315,10.8695
806.21,10.6153333333,15.663530303,19.5146666667,11.2226666666,13.7355,10.0608333334,22.1733333333,7.3285,12.4581666666,12.3536666666
806.52,13.0585,17.5554545454,20.3975,13.3865,15.6825,12.013,23.575,9.225,15.006,15.088
806.83,14.462,18.6488181819,21.42,13.9763333333,16.8285,12.5201666666,25.1213333334,10.356,15.9383333334,16.3835
807.13,14.7571666667,19.176030303,21.6891666666,13.4288333334,16.8951666666,12.806,26.1521666667,10.6061666667,15.8778333333,16.6045
807.44,15.4461666666,19.802,22.0113333333,14.2255,16.7194166666,13.3205,25.2103333333,10.5431666667,16.1615,16.793
807.74,15.9925,20.0225,21.9766666667,14.6861666666,16.81425,13.4956666666,25.6635,10.5141666667,16.498,17.0036666667
808.05,15.4976666666,19.9685151516,22.1428333333,14.3723333333,16.26625,12.933,24.8051666666,10.1515,17.3593333334,16.1471666667
808.35,18.1263333334,22.7311060606,23.8565,16.4486666666,18.6165833334,15.3701666667,27.5163333333,13.0936666666,19.9126666667,18.4096666667
808.66,19.2513333334,24.0682424243,24.9333333333,17.6248333334,18.91725,16.3546666666,28.6765,13.9928333333,20.9673333333,19.8306666666
808.97,23.051,25.9754545454,26.5903333333,20.6095,21.78525,19.2990833333,31.6755,16.3528333333,22.1771666667,23.0733333333
809.27,21.6826666667,25.7492878788,25.4443333334,18.9695,21.0100833333,18.69575,31.1218333334,15.9141666667,20.748,22.4806666667
809.58,20.339,24.6705303031,24.3406666667,18.1966666666,19.4914166667,17.5731666666,29.5903333333,14.1713333333,20.3863333334,21.4455
809.88,19.9001666667,24.4262424242,24.0133333334,17.4748333333,18.87775,17.8674166667,28.6733333333,13.3856666666,19.7573333333,19.3533333334
810.19,19.2346666666,23.2612575758,22.8643333334,16.6913333334,18.2839166667,17.56775,27.6543333333,13.2595,19.3576666667,17.5063333333
810.49,17.36,21.9437727272,21.8921666666,15.701,16.12175,16.0600833334,25.26,11.9615,19.3163333333,15.9235
810.80,14.965,19.544469697,19.7945,13.964,14.1266666667,14.2141666667,24.024,11.4613333333,17.192,13.4883333333
811.10,14.0568333333,19.5796666666,19.0956666666,12.894,13.0360833333,14.0825833334,23.385,10.9301666667,17.3125,12.5325
811.41,14.2013333333,19.3374393939,18.978,12.6605,12.4036666667,14.15,23.3695,10.3235,16.3585,12.0443333334
811.71,13.9016666666,18.7626818181,19.178,12.0245,12.1894166667,13.90175,22.3236666666,10.0203333333,15.9815,11.9735
812.02,12.212,17.6650606061,17.8186666666,10.0101666667,11.239,12.7625,21.0445,9.063,15.028,10.6503333333
812.32,10.0258333334,17.0932121212,17.0771666667,10.0768333333,10.1925,10.5383333333,20.1025,7.99983333333,14.923,8.872
812.63,11.161,17.4616060606,17.8375,11.1608333333,10.1645,10.4261666667,19.3571666666,9.21783333335,15.446,9.16783333333
812.93,11.961,17.3864848485,18.8968333334,12.5245,11.5075,10.7965833333,20.5391666667,11.152,15.3673333333,9.58333333332
813.24,11.221,16.6181060606,18.845,11.93,11.1955,9.663,20.8968333334,10.7141666666,14.4883333333,9.44800000001
813.54,11.739,17.1568787879,20.7948333333,12.7708333333,11.468,11.352,21.4913333333,11.4293333333,14.3963333333,10.32
813.85,13.3016666667,17.6510757576,20.7413333333,13.5383333333,12.8941666667,12.7759166666,22.2923333333,11.3303333333,13.0655,10.962
814.15,16.6416666667,20.6112575758,22.9511666666,16.8675,15.8498333333,16.3650833334,25.1385,13.1976666667,16.0886666666,14.329
814.46,15.7228333333,20.3720909091,22.057,16.6915,16.1945833333,16.0206666667,24.6895,13.2638333333,13.8596666666,14.034
814.76,17.0628333333,21.6667727272,23.7988333334,18.425,18.2763333333,18.363,26.4981666667,15.4531666667,14.7348333334,16.4188333333
815.07,18.7713333334,23.5037121213,26.04,20.0686666667,19.9094166667,20.191,28.8791666667,17.0093333333,15.59,18.5268333333
815.37,21.2476666666,25.2371363637,28.2406666667,22.3681666666,21.942,20.7723333333,30.6286666666,18.5426666667,17.1051666666,20.7601666667
815.68,22.7406666667,26.7677121212,28.5185,22.9876666667,23.0370833333,23.1605833334,32.2221666666,19.7285,17.9753333334,22.0493333333
815.98,23.0145,27.052030303,29.0591666667,23.0905,23.862,24.3045,33.5355,19.4993333333,17.4255,22.1548333333
816.29,23.9598333333,28.8903939394,29.7741666667,23.4085,24.7493333333,25.4509166667,34.2608333333,19.4736666666,17.1931666667,23.3083333333
816.59,24.9161666666,29.8298939394,30.1676666666,24.5323333334,25.2998333334,26.2470833333,34.7241666667,19.6403333334,18.4651666666,24.9161666666
816.89,24.293,30.5139090909,28.9061666667,24.5016666667,25.4754166666,25.1391666666,34.2143333333,18.7065,18.4516666666,24.7336666667
817.20,24.4338333333,30.9700757576,29.529,24.6828333333,25.7134166667,24.5924166667,34.7373333333,19.0218333333,19.1348333334,24.8643333334
817.50,23.0821666667,29.9586515152,29.0795,22.2918333333,24.22125,22.0711666667,33.496,17.3406666667,16.9453333333,23.5473333333
817.81,25.3541666667,31.2589242425,30.4755,23.6398333333,24.8513333333,23.9141666667,35.231,18.8383333334,19.1585,25.5603333334
818.11,24.503,30.3513181818,28.7563333333,22.1681666666,23.5898333333,21.46325,34.512,16.9673333333,17.8225,24.2948333333
818.41,22.8936666666,27.8806515151,25.7098333333,21.0621666667,21.2569166667,19.2305833333,32.2573333333,14.7436666667,16.6436666666,21.7263333333
818.72,22.3041666666,26.9792272728,24.0196666667,20.0535,19.9645,18.5048333333,31.7738333334,13.1016666667,16.2653333334,20.2541666667
819.02,21.6645,25.7956818182,23.5678333333,18.7786666667,19.0505833333,16.3321666667,30.4266666667,11.9405,15.6836666667,18.8835
819.33,21.6645,25.5702272728,24.2513333334,19.1171666667,19.38925,16.0248333333,30.4161666666,12.3101666666,16.6865,19.3698333334
819.63,21.9571666667,25.2375303031,24.2911666666,18.9488333333,19.5195,16.0268333334,30.6536666667,12.9321666667,18.2921666666,19.4158333334
819.93,20.8183333334,24.3147121213,24.6703333334,17.7606666667,19.0124166667,14.6209166667,29.946,13.1446666667,17.536,18.0905
820.24,20.0175,23.7223787879,24.0865,17.0698333334,18.19725,13.7438333334,29.1381666667,13.5425,17.6241666667,17.7371666666
820.54,20.8705,24.6507727273,24.8306666666,17.5031666667,19.11275,14.43775,30.0403333333,14.6655,18.7526666667,18.7313333334
820.85,20.874,24.9763030303,25.397,18.1925,19.8851666667,15.1136666667,30.408,15.4478333333,19.3118333333,19.3483333333
821.15,21.0096666666,25.185590909,25.8571666667,18.7608333333,20.6335,15.21625,30.5955,15.9065,19.8466666667,19.606
821.45,21.2943333334,25.6678787879,26.3916666666,19.1485,21.2005,16.13675,30.751,16.6801666667,20.5968333333,20.0201666666
821.76,21.2153333333,25.9554848484,26.8385,19.4545,21.5228333333,16.4994166666,30.9513333334,16.9231666666,20.6961666667,20.123
822.06,21.1341666667,26.1783030303,27.0558333334,19.6413333333,21.6865,16.6830833334,30.8781666667,17.1971666667,20.8335,20.2375
822.36,20.9118333334,25.9759545455,26.929,19.6673333333,21.5524166667,16.597,30.9108333333,17.0541666666,20.7778333333,20.2768333333
822.67,20.9115,26.1794545454,26.7163333334,19.7523333334,21.7138333333,16.679,31.1193333333,17.142,20.9708333334,20.1881666666
822.97,21.006,26.5525454545,26.9533333334,19.9688333333,21.861,16.898,31.2681666666,17.3535,21.1521666667,20.5336666666
823.27,21.313,26.9309242424,26.9438333333,20.3486666667,22.0328333333,17.2665833333,31.463,17.5186666666,21.602,20.9706666667
823.58,21.608,26.9616060606,27.0908333333,20.6511666666,22.2280833333,17.63125,31.8598333334,17.4666666667,21.557,21.0761666666
823.88,21.3905,26.8651060606,27.0363333334,20.6868333334,22.0943333334,17.8421666667,31.7338333333,17.3865,21.348,21.1453333334
824.18,21.6076666667,27.0979090909,26.6453333334,20.7398333333,22.0643333333,17.8834166666,31.8186666667,17.2735,21.5566666667,21.1483333333
824.49,21.9645,27.5871363636,26.9625,21.229,22.2589166667,18.3101666666,32.2171666667,17.3166666667,21.8176666666,21.3945
824.79,22.4191666666,27.7672424242,27.1313333333,21.6338333333,22.35525,18.311,32.6351666667,17.6331666666,21.8216666667,21.7343333334
825.09,23.0963333333,28.2025909091,27.1998333333,21.9481666666,22.7110833334,18.6481666666,33.2368333333,17.9036666667,21.778,22.3183333334
825.39,23.8025,28.5715909091,27.7375,22.3101666667,23.1880833333,19.32875,33.9638333333,18.5425,22.2301666666,22.7648333333
825.70,24.596,29.0183484849,28.4425,22.6766666667,23.78375,19.8949166666,34.4108333333,19.6718333334,22.4751666666,23.1313333333
826.00,25.1005,29.0981515152,29.65,23.1145,23.8409166666,20.3586666667,34.488,20.0875,22.8085,23.6656666667
826.30,25.4655,29.3006060606,30.0216666666,23.5233333333,24.21225,20.7350833333,34.4253333333,20.2738333333,23.0218333333,23.8093333333
826.61,25.6888333333,29.603,30.0038333334,24.1106666667,24.5485,21.1138333334,34.7016666666,20.58,23.3168333333,23.8733333333
826.91,25.857,30.3963181818,30.6285,24.2265,25.1345,21.33125,35.038,21.0025,24.0225,24.671
827.21,26.0938333333,30.3559242424,30.385,24.5915,25.3005833333,21.0939166667,35.5023333333,20.9858333333,24.4131666666,24.6103333333
827.51,26.5668333333,30.7189545455,31.3916666666,25.0481666667,25.966,21.2801666667,36.0441666667,21.684,24.3945,25.0576666667
827.82,26.1366666667,30.0350757576,30.9906666667,24.2605,25.6351666667,20.8755,35.6463333334,21.4115,24.0223333333,24.8063333333
828.12,25.6963333333,29.7891060606,30.9848333334,23.6386666666,25.6235,20.4226666667,35.6505,20.6983333333,24.0646666666,24.4493333333
828.42,25.5445,29.8782272727,31.2528333333,23.3768333333,25.5118333333,20.3541666667,35.5555,21.0675,24.6951666666,24.3896666667
828.72,25.2493333334,29.4973484849,30.7585,23.1963333334,25.7249166666,19.6649166667,35.4443333334,20.7375,24.333,24.5998333333
829.02,24.8986666667,30.208560606,31.2436666667,23.3156666666,25.86125,19.7188333333,35.6765,20.2255,24.7975,24.8858333333
829.33,25.014,31.3394242425,31.2045,23.1231666667,26.4636666666,19.853,36.0365,20.4343333333,25.028,25.3783333333
829.63,23.891,30.9064848484,30.3546666666,21.9583333333,25.9268333334,18.9084166666,35.8681666667,19.4868333333,24.1288333334,24.6833333333
829.93,22.8336666667,30.2854242424,30.4506666667,20.7546666666,25.6028333333,18.3088333334,35.29,19.06,22.2396666666,23.5323333333
830.23,23.7143333333,31.6641969697,30.5905,21.886,27.2855833333,19.2,36.5333333333,20.2475,22.5713333333,24.5523333333
830.54,22.808,31.9553939394,31.369,21.0505,27.66725,18.4036666666,35.4423333333,20.575,22.7253333334,24.0281666667
830.84,21.2481666667,31.1596515151,30.3666666667,20.5061666667,26.97425,18.5100833333,34.3368333334,19.6771666666,24.5855,23.5165
831.14,19.851,30.7381818181,30.217,20.0543333334,26.7953333334,18.1685833333,33.6945,19.6928333334,24.7513333333,23.1255
831.44,19.5315,30.3691212121,29.3541666667,20.9183333333,26.4095833333,18.6560833334,33.1515,19.3953333333,24.8291666666,22.6695
831.74,18.9108333333,29.0986818182,27.733,19.7108333333,25.3775833333,17.17775,32.022,17.289,23.2446666666,21.1998333333
832.04,17.8543333333,28.6916060606,27.094,20.013,23.90975,17.07675,31.304,16.2563333333,22.0638333334,20.488
832.35,18.4448333333,27.7399090909,26.397,20.1055,23.9840833334,17.5065833334,30.5588333334,16.5885,21.5905,20.6136666667
832.65,18.8806666667,27.1876515152,25.882,21.0401666667,23.88425,17.6295833333,30.7235,17.1705,21.9041666666,20.5003333333
832.95,20.1566666666,27.3570454546,27.0223333333,22.3255,24.0950833333,18.4115833334,31.2296666666,18.1835,22.8965,21.3958333333
833.25,21.1205,27.9342878787,27.7781666667,22.8116666666,24.837,19.1418333334,31.8435,18.87,24.255,22.8585
833.55,20.2776666666,26.3980757576,27.2006666667,21.1878333333,23.56,18.3601666666,30.8413333334,17.786,23.202,21.6353333333
833.85,20.7313333334,26.3228181818,27.3746666667,21.7511666667,23.7105,19.0414166667,31.352,17.7885,23.4266666667,21.8238333334
834.16,20.9988333333,26.1815,27.7773333334,21.3875,23.6760833333,18.6094166666,31.52,17.7893333334,22.2656666666,21.6608333333
834.46,21.4123333333,26.0927272728,27.0583333333,21.2976666667,23.385,18.5249166667,31.3465,17.2526666667,21.6408333334,21.155
834.76,21.6521666667,26.1113030303,26.7528333333,21.1926666666,23.3765,18.4910833333,31.092,17.2415,22.1265,21.1063333334
835.06,20.9141666667,26.1383333333,26.1905,21.1051666667,22.9644166666,18.37875,30.3498333333,17.3428333334,22.2515,21.2523333334
835.36,21.0293333333,26.1792121212,26.4206666666,19.9385,23.3335,17.7959166667,30.3843333333,17.5883333334,22.5195,21.0753333334
835.66,20.779,25.9430303031,25.8776666667,18.9901666666,22.89375,16.9090833334,30.3408333333,16.717,22.6346666666,20.5115
835.96,19.971,25.4805606061,25.3195,17.634,22.33475,16.5024166666,29.7553333334,15.5896666667,21.9058333333,20.5185
836.26,18.9776666667,24.3428484849,24.4578333334,15.5008333333,21.9529166667,15.0714166667,29.1206666666,14.4375,21.8203333333,19.407
836.57,17.2116666667,23.2803181818,23.365,13.919,20.6403333333,13.7034166666,28.3835,13.238,21.7758333334,17.8928333333
836.87,15.1493333334,21.3019090909,21.6998333333,12.2156666667,18.5635833333,11.305,25.9736666666,11.0015,21.0168333334,16.4896666667
837.17,14.9038333334,20.9159090909,22.3023333333,11.859,18.4026666667,10.8844166667,25.7211666666,11.5918333333,21.421,17.0138333333
837.47,14.5271666667,21.1917878788,21.678,12.1621666667,18.8625,10.61375,26.1263333333,11.7961666667,22.4945,17.3705
837.77,13.9706666667,21.3316969697,21.6298333333,11.5195,19.0565,9.8345,26.0108333333,12.6226666666,24.5711666667,17.7083333333
838.07,12.4016666666,20.6453787878,21.7516666667,10.1378333334,17.9791666667,8.76,25.7548333333,12.336,21.982,16.8305
838.37,11.0291666667,18.6879696969,20.5778333334,8.87933333334,17.24825,7.29375,25.6873333334,11.1348333333,20.2606666666,14.94
838.67,10.6261666667,18.2778181819,20.2691666667,8.84283333331,16.4301666667,8.02391666666,24.6,9.24333333334,22.0523333333,14.3013333333
838.97,12.1408333333,20.0757727273,22.234,11.997,17.6545833334,10.5784166667,25.4313333333,10.8476666667,23.5631666666,16.5948333333
839.27,14.1138333333,19.4016666667,22.2826666667,11.9985,18.1983333333,9.40908333333,26.404,9.62800000001,22.5745,16.3383333334
839.57,14.8898333333,21.9033939394,22.3525,14.1791666666,19.18975,12.2245833333,27.4341666667,11.0871666666,22.6366666667,18.1946666667
839.87,16.1711666667,21.9872727273,22.647,15.0386666666,19.2321666666,12.8095,27.6715,10.2263333334,20.6651666667,18.0113333334
840.17,20.0548333333,25.8045151515,25.77,18.8226666667,23.2546666666,16.5639166666,31.6565,14.0998333333,22.7583333334,20.3968333333
840.47,18.9773333333,24.4813939394,23.5643333333,17.577,21.5335833334,15.1786666667,30.427,11.8696666667,18.6625,18.5575
840.77,18.5343333333,22.7566969697,20.7973333334,16.5946666666,19.63,15.37375,28.9151666667,9.77,15.9481666666,16.8103333333
841.07,16.7033333333,20.2942878788,20.4845,14.5743333334,17.58425,14.20725,26.872,6.24066666666,13.7295,15.0511666667
841.37,20.0003333333,22.4633181818,22.9033333333,18.1005,20.5198333333,17.4373333334,28.889,9.60566666666,16.8458333334,18.4588333334
841.67,23.673,24.4578939394,25.7608333333,21.4436666666,22.23975,19.8693333333,31.3516666666,11.571,20.736,21.4081666666
841.97,25.3138333334,25.1362272727,25.4883333333,23.152,22.995,20.85075,32.7755,13.668,21.06,22.664
842.27,24.4133333333,24.0420454545,23.4898333333,22.317,21.17975,20.7534166667,31.9473333334,12.9708333334,20.3623333334,20.8601666666
842.57,24.4883333333,26.006590909,24.5978333334,24.1593333333,21.7651666667,23.0445,32.127,14.364,22.4048333333,22.2586666667
842.87,21.608,22.8949242424,22.314,21.2548333333,18.2159166667,20.6863333333,29.3726666666,10.941,18.7451666667,18.6666666666
843.17,19.5635,20.9638787878,21.2425,18.052,15.82725,18.4089166667,26.6163333333,10.3691666667,19.6055,17.0865
843.47,17.2001666666,18.6223333333,18.0443333334,16.578,14.0666666667,17.02225,23.5555,8.22233333335,20.6665,15.511
843.77,16.7641666666,18.1903939394,16.5208333333,15.2045,13.5961666666,17.4706666667,23.0505,6.57900000002,22.6121666667,14.2786666667
844.07,15.8053333333,16.8646969697,18.4905,14.5895,14.0575833333,16.8948333334,22.1376666667,6.28166666667,24.3161666667,14.3363333333
