wavelength,Back_TanVitm,Belly_TanVitm,Breast_TanVitm,Crissum_TanVitm,Crown_TanVitm,DorTail_TanVitm,Patch10_TanVitm,Patch11_TanVitm,Rump_TanVitm,Throat_TanVitm,WingTip_TanVitm
246.79,12.4408,11.9984666667,9.84086666666,11.6646666667,8.20333333334,11.3931333333,17.2216,7.74533333334,16.5618666667,13.7678666667,15.4287333334
247.17,10.4656666667,10.1775333333,8.07826666665,9.95573333335,6.5484,9.88913333334,15.5433333333,6.12720000001,14.442,12.1064,14.0207333333
247.54,11.4459333333,10.9972,8.91040000001,10.6338666667,7.40746666667,10.6056,16.382,6.68106666667,15.0357333333,12.6566,14.993
247.92,9.96773333334,9.41046666667,7.98846666667,9.43193333334,5.9736,9.3606,14.9624666667,5.47346666667,13.9692666667,11.2968666667,13.8264
248.29,9.61186666666,9.32913333333,8.01586666668,9.24913333333,5.7526,9.11886666666,14.6463333333,5.1288,13.5002,10.9466,13.4058666667
248.67,10.0001333333,9.64879999999,8.6024,9.5964,5.57546666667,9.62626666665,14.6412666667,5.01486666667,14.5815333334,10.9044,13.692
249.04,10.2802666667,9.85993333333,8.49693333334,9.93766666666,5.81773333333,9.76633333333,14.2367333333,5.218,15.0546,11.1682,13.2243333333
249.42,8.45833333335,8.34166666667,6.01666666667,7.93333333333,3.68333333333,8.28333333333,12.3916666667,3.625,13.575,9.48333333334,11.1083333333
249.79,9.38873333335,9.56720000001,7.29153333335,8.70153333333,4.94426666667,9.64753333333,13.0924,4.06946666667,14.0651333333,10.8881333333,12.3694666667
250.17,9.33146666667,9.04899999999,6.80786666667,8.3804,4.26546666667,9.45379999999,12.7778,3.729,13.1826,10.5837333333,12.015
250.54,7.72253333334,7.41206666667,5.53833333334,7.34986666666,3.27113333333,8.75773333334,11.8425333333,1.9462,12.1635333333,8.83019999999,10.3002
250.92,4.87866666666,4.33773333333,2.67113333333,4.79026666666,0.397333333334,5.20966666667,9.37073333333,-0.772666666667,9.18319999999,5.68433333333,7.85873333333
251.29,7.03646666667,5.83753333333,4.57146666666,6.79000000001,2.2184,7.13713333333,10.902,0.515400000001,11.0026666667,7.182,9.84873333334
251.66,6.47813333333,5.20606666667,4.80579999999,6.6784,2.5442,6.70206666667,9.88226666666,0.235599999998,10.4473333333,7.46753333334,9.11653333334
252.04,10.0984666667,8.742,7.99993333334,10.1333333333,6.43466666667,10.4464,12.3478666667,3.30439999999,13.171,10.0638,12.2202666667
252.41,9.59720000001,8.17280000001,7.7174,8.91986666667,5.19573333333,9.76073333335,11.2902,2.54513333333,12.913,9.00186666667,11.8504666667
252.79,9.48620000001,7.56273333333,7.288,8.48279999999,4.99406666667,10.0239333333,10.5256666667,1.73246666667,11.4696,8.91286666666,11.1708666667
253.16,6.65406666667,5.53673333333,4.75826666667,7.08093333333,2.31,8.26120000001,7.67113333334,-1.00453333333,9.21539999999,6.28986666667,9.30306666665
253.54,6.59033333333,5.33086666666,5.45800000001,7.18833333333,2.25193333333,7.95179999999,7.58266666667,-1.5268,8.54953333333,5.92879999999,9.65653333335
253.91,2.36773333333,1.67993333333,1.49473333333,3.5582,-2.85713333333,3.59793333333,3.51853333333,-5.92586666667,5.47620000001,1.29626666667,5.29099999999
254.28,0.698266666667,1.41006666666,-0.136866666661,2.3818,-3.6824,1.6974,2.14906666667,-7.63860000001,3.27186666666,0.355999999997,3.86033333333
254.66,1.9204,2.71606666667,1.13853333333,4.06040000001,-2.90813333333,3.19626666667,2.8258,-6.2826,4.59533333334,2.59273333333,5.0206
255.03,3.2078,3.22166666667,1.60386666667,5.25806666667,-1.63166666667,5.02086666667,4.1144,-5.36953333333,5.32786666666,3.73773333333,5.36953333333
255.41,3.10173333333,4.07013333333,3.04559999999,5.83873333333,-1.48766666667,5.44566666666,4.0702,-4.15439999999,5.3894,3.8878,4.70186666667
255.78,5.13013333334,6.74673333333,4.676,8.18959999999,0.721333333332,8.14966666667,5.73146666667,-1.76353333333,7.70866666665,4.26193333334,6.73340000001
256.15,4.58633333333,6.61653333334,3.9474,7.48113333333,0.213133333335,7.55653333333,5.45113333333,-1.97986666667,7.21819999999,3.68426666667,6.2656
256.53,6.45759999999,8.15326666667,5.56339999999,9.05926666666,2.85713333333,9.22193333333,6.98026666667,-0.534266666667,8.39719999999,5.7606,8.1068
256.90,6.27013333333,8.4352,4.97326666666,8.75666666667,2.86173333333,8.15660000001,7.40613333333,0.0320666666666,8.71379999999,5.49846666667,8.19939999999
257.28,8.25173333334,9.50113333333,7.26340000001,9.36133333333,4.44746666667,9.73426666667,9.55713333332,2.04186666667,10.0046,7.44993333334,10.3496666667
257.65,8.80173333333,9.33986666667,7.46526666666,9.49473333333,4.60466666667,9.64126666668,9.96726666665,2.23313333333,10.22,7.81573333333,10.7170666667
258.02,10.7396666667,10.3819333333,8.97999999999,10.5994666667,5.98673333333,10.8658,11.034,4.15013333333,11.7069333333,8.6224,12.1557333333
258.40,11.4614,10.8459333333,9.85693333333,11.3059333333,6.64179999999,11.9279333333,11.7164,5.0,12.8172666667,9.01133333334,12.8917333333
258.77,11.7157333333,10.6880666667,9.68833333333,11.1542,6.64426666667,11.4236666667,11.3395333333,5.12766666667,12.3449333333,8.63266666667,12.9964666667
259.15,12.4686,11.5016,10.6114,11.7063333333,7.27560000001,12.0338666667,11.5938,6.1448,13.0622666667,9.49106666667,13.6403333333
259.52,12.6341333333,11.697,10.5946666667,11.8815333333,7.03080000001,12.1728666667,11.9736,6.4626,13.1683333333,9.65273333332,14.1100666667
259.89,12.2836666667,11.0306666667,10.2316,11.2480666666,6.32153333334,11.4374666667,11.5318666667,5.83913333333,12.4586666667,9.13939999999,13.6831333333
260.27,12.8072666667,11.2332666667,10.8244666667,11.6185333333,6.53993333333,12.2809333333,11.9850666667,6.01833333333,12.7694,9.41960000001,14.3011333333
260.64,12.9422666667,10.9965333333,10.7467333333,11.5854,6.28033333334,12.0095333333,11.934,6.2474,12.8150666667,9.38513333333,14.1437333333
261.01,13.2576,11.1678,11.3853333333,12.0662666667,6.83700000001,12.3877333333,12.2505333333,6.83686666667,13.1916666667,9.65486666667,14.5154
261.39,13.397,11.0489333333,11.1812666667,11.8726,6.96073333333,12.0098666667,12.0146666667,6.33826666667,13.0833333333,9.17166666666,14.2793333333
261.76,14.4489333333,12.2594666666,12.442,12.8901333333,7.94893333333,13.2238666667,12.958,7.511,14.0004666667,10.0756666667,15.2098
262.13,13.9647333333,11.7006666667,11.8488,12.3662666667,7.42913333333,12.7588666667,12.4289333333,6.9738,13.2594666667,10.0512,14.852
262.51,13.5946,11.051,11.5671333333,11.8781333333,6.98386666667,11.9031333333,11.7661333333,6.62946666666,12.7238,9.47773333334,14.3656666667
262.88,12.7223333333,10.1876,10.9167333333,11.0418,6.04166666667,11.1042666667,10.9654,5.77086666667,11.9583333333,8.61113333335,13.6529333333
263.25,12.1136666667,9.80426666667,10.5483333333,10.5101333333,5.53120000001,10.3107333333,10.6789333333,4.90966666666,11.3770666667,7.84820000001,13.5482666667
263.63,11.2964,8.76893333334,9.99593333333,9.66866666665,5.21066666667,9.37426666667,9.51320000001,3.591,11.0674666667,7.1002,12.368
264.00,10.5354,7.96213333333,9.13653333335,9.22293333333,4.0156,8.7392,8.47146666667,2.74613333333,10.1209333333,6.68393333333,11.4765333333
264.37,9.45613333332,6.9648,8.33326666665,8.49113333334,3.48246666667,7.0964,7.42980000001,2.54393333333,9.28940000001,6.4386,10.3333333333
264.75,7.9428,6.2152,6.98786666667,7.47413333334,2.50866666667,6.19793333333,6.42366666666,1.76213333333,8.42893333333,5.20833333333,9.7136
265.12,9.22280000001,7.7028,7.60786666666,7.92746666667,3.70460000001,7.24513333333,7.26246666667,2.4784,9.07593333334,6.12253333333,10.5181333333
265.49,9.47286666668,8.52633333333,7.97833333333,8.67579999999,4.05979999999,8.4932,7.72106666667,4.01820000001,9.77166666667,7.13973333333,10.6765333333
265.87,7.043,6.11033333333,5.5706,6.45406666667,1.5296,6.62573333333,4.98146666667,1.82413333333,7.94266666666,4.97333333333,8.4662
266.24,7.95500000001,7.03146666667,6.94599999999,7.7066,2.8172,7.48933333333,6.24753333333,2.93373333333,8.70013333335,6.1234,9.19680000001
266.61,8.52893333333,7.60159999999,7.22906666666,7.8068,3.03306666667,8.08060000001,6.77306666667,3.25346666667,9.12213333334,6.492,9.87460000001
266.98,12.1257333333,11.0396666667,10.5609333333,10.9754,6.78806666666,11.4469333333,9.72493333333,6.55953333333,12.0615333333,9.64633333333,13.362
267.36,11.4056666667,10.522,9.73553333333,10.3896666667,6.47173333332,11.1343333333,9.05346666667,6.33266666667,11.5447333333,9.16500000001,12.6374666666
267.73,12.0014,11.315,10.35,10.6625333333,7.054,11.4916666667,9.81306666669,6.85693333333,11.5732,9.52086666667,13.4148666667
268.10,11.7396666667,11.4078666666,10.5245333333,10.4051333333,7.21113333333,11.534,10.1394666667,6.80613333333,11.6134666667,9.59493333333,13.3466666667
268.48,12.0764666667,11.7199333333,10.6576,10.7742,7.47653333334,12.018,10.5604666667,7.06186666667,12.5363333334,9.84140000001,14.0136
268.85,13.1118666667,12.3087333333,11.6825333333,11.7392666667,8.75393333333,12.9348,11.9292,7.71653333334,13.5422666667,10.8918,14.7881333333
269.22,12.4334666667,11.509,11.3989333333,11.4844666667,7.88486666666,12.3477333333,11.6192,7.29726666666,13.5046666667,10.5663333333,14.2515333333
269.59,12.3758666666,10.9603333333,11.4005333333,11.3588666667,7.66573333333,11.9476,11.6502666667,7.17806666667,13.3630666667,10.7048,14.6714
269.97,12.7348,11.5214666667,11.9659333333,11.4416,8.20506666667,11.8576,12.5242,7.47573333333,14.0966666667,10.8832666667,15.0198666667
270.34,12.5372,11.27,11.6062666667,11.1632666667,8.04593333332,11.7690666667,12.0549333333,7.45706666666,14.1800666667,10.7821333333,14.8977333333
270.71,12.7296666667,11.6935333333,11.6774666667,11.3621333334,8.26919999999,11.7360666667,12.3716666667,7.88479999999,14.7596,11.063,15.0962
271.09,11.3234666667,10.4150666667,10.6812666666,10.1800666667,6.73986666667,10.2322,11.3285333333,6.81286666666,13.8188666667,10.3210666667,13.3334666667
271.46,11.9459333333,10.7938666667,11.3048,10.6936666667,7.22260000001,10.7087333333,11.9958666667,7.35280000001,14.0996666667,10.5384666667,13.7241333333
271.83,12.0789333333,10.6271333333,11.447,11.3086,7.13573333333,10.9826666667,12.0148,7.64933333333,14.5482,10.8296666667,13.7630666667
272.20,11.6581333334,10.0848666667,11.0172,10.9394,7.04519999999,10.7305333333,11.7261333333,7.27366666667,14.3140666667,10.4926666667,13.6100666667
272.58,11.0146666667,9.38059999999,10.2772,10.1084,6.66666666667,9.99279999999,11.1159333333,6.77746666666,13.7094666667,9.73233333333,12.8801333333
272.95,10.9328666667,9.44880000001,10.0024666666,9.82113333334,6.56173333333,9.75906666666,10.7562666667,6.8576,13.3237333333,9.52506666667,12.7558666666
273.32,10.7586,9.11699999999,9.8732,9.69613333333,6.41313333333,9.43286666666,10.4331333333,6.638,12.9696,9.35146666667,12.6537333333
273.69,11.1322,9.74740000001,10.5588,10.3256,7.25466666666,9.91733333333,10.9865333333,6.8562,13.4354,9.74253333333,12.7745333333
274.06,11.6804666667,10.1373333333,10.7166,11.0762666667,8.25466666667,10.5068666667,11.3508666666,7.45060000001,13.7427333333,10.4369333333,13.5379333333
274.44,11.4989333333,10.2998666667,10.6046666667,11.1282,8.18086666667,10.0763333333,11.189,7.34246666667,13.7652,10.1828,13.3334
274.81,12.0237333333,10.7038666667,11.1780666667,11.6628666667,9.02280000001,10.6936,11.6216,7.77006666666,14.0604,10.8842,13.7046666667
275.18,11.6455333333,10.4232666666,10.3915333333,11.2010666667,8.9736,10.5768,11.2856666667,7.45500000001,13.8517333333,10.2221333333,13.6402666667
275.55,11.325,9.99726666667,10.0576,10.6885333333,8.64193333334,10.3594666667,10.727,6.6886,13.5856,10.0576666667,13.0534
275.93,10.8965333333,9.49766666668,9.37553333335,9.87513333332,8.65933333332,9.61980000001,10.8188,6.217,13.2723333333,9.60306666666,12.4616
276.30,10.9318666667,9.56679999999,9.3288,9.90086666667,8.16766666665,9.30053333333,10.5295333333,6.3892,13.3672666667,9.73093333333,12.6197333333
276.67,11.7458666667,10.7514666667,10.3954666667,10.8642666667,8.69493333333,9.90399999999,11.531,7.28826666667,14.0225333333,10.8135333333,13.3163333333
277.04,11.8011333333,10.4365333333,10.373,10.9279333333,8.55160000001,9.9278,11.5871333333,7.08886666667,13.9982666667,10.8818666667,13.2466666667
277.41,11.3234,10.0325333333,9.80840000001,10.4509333333,8.14613333334,9.5608,11.4470666667,6.64899999999,13.6988,10.6984666667,13.0268666667
277.79,10.8459333333,9.35453333334,9.30133333335,10.115,7.48613333333,9.10113333333,11.0286,6.53693333334,13.6693333333,10.4095333333,12.7616
278.16,10.0602,8.80486666667,8.73593333333,9.53280000001,6.12206666667,8.54706666666,10.5416666667,6.12773333334,12.8977333333,9.91693333334,12.0092
278.53,10.4688666667,9.15686666667,8.81620000001,9.89386666668,6.30366666667,8.84413333334,11.2059333333,6.37633333333,12.9423333333,9.99446666667,12.2111333333
278.90,8.66879999999,7.36026666667,7.25953333333,8.42846666666,4.5526,7.2204,9.90486666667,4.8546,11.2807333333,8.4676,10.5984666667
279.27,8.77980000001,7.35473333333,7.89513333333,8.32106666666,4.79386666667,7.19633333334,10.3685333333,5.06146666667,11.4988666667,8.83966666667,11.0183333333
279.64,9.02586666667,7.58473333334,8.5242,8.89773333333,5.0334,7.45666666667,11.1448666667,5.57253333333,11.8656666667,9.42093333334,11.7533333333
280.02,9.75359999999,8.34233333333,8.93400000001,9.32813333333,5.63413333333,7.81840000001,11.6524666667,6.03373333333,12.4824666667,9.88333333333,12.441
280.39,10.5238,9.21333333334,9.78900000001,10.0025333333,6.67666666667,8.5976,12.7227333333,6.97446666667,13.2240666667,10.6429333333,12.7327333334
280.76,10.5503333333,9.26706666667,9.9976,9.91573333333,6.8924,8.88733333333,12.8286666667,7.17613333333,13.2853333333,10.5983333333,12.8335333333
281.13,9.43399999998,8.45753333333,9.20626666667,8.99786666667,5.91333333333,7.87493333334,12.125,6.19753333333,12.7504666667,9.60433333333,11.8692
281.50,9.71106666668,8.96473333333,9.53353333333,9.16033333333,6.3982,8.2822,12.3777333333,6.73033333334,12.9874,9.85213333335,11.7861333333
281.87,9.49653333334,8.53373333333,9.0774,8.31113333334,5.74426666667,7.70506666667,12.1034,6.18993333333,12.1925333333,9.29586666666,11.3234666667
282.25,8.8684,7.74346666666,8.676,7.53353333334,5.3884,7.35399999999,11.6831333333,5.603,11.7138,8.82906666668,10.615
282.62,8.1128,6.8388,7.9708,6.73993333333,4.88066666667,6.69253333334,10.9189333333,4.83746666667,11.0135333333,8.16873333333,10.1527333334
282.99,9.52033333333,8.01313333333,9.09620000001,7.88953333333,6.23433333334,8.04206666667,11.8839333333,6.16013333333,12.1556,9.16193333333,11.3362666667
283.36,9.43013333333,7.91446666666,8.4104,7.48646666667,5.7868,7.74253333333,11.4777333333,5.87073333333,11.7016,8.6224,10.8337333334
283.73,9.20899999999,7.7278,8.00773333333,7.23813333333,5.74153333333,7.3004,11.1254,5.8308,11.5878,8.14373333333,10.3401333333
284.10,8.9378,7.52933333333,7.95853333333,7.18666666667,5.64593333333,7.42746666667,10.9414666667,5.6836,11.2090666667,8.21466666667,10.3502666667
284.47,8.973,7.41966666667,7.9312,7.10526666667,5.75293333333,7.35746666667,10.8259333333,5.63226666667,11.0307333333,8.00446666666,10.2740666666
284.85,8.18813333333,6.36013333333,7.08126666667,6.2664,4.81333333333,6.4502,9.94766666667,4.84573333333,10.0702666667,7.2002,9.37793333332
285.22,8.44306666667,6.57886666667,7.04926666667,6.3506,4.89386666667,6.68413333333,10.0334666667,5.0062,9.82966666668,7.35119999999,9.64726666666
285.59,8.54626666667,6.56273333333,6.91946666667,6.324,4.943,6.70813333333,10.0968,5.03986666666,9.94113333333,7.4108,9.71633333333
285.96,8.98160000001,7.2058,7.2882,6.84166666667,5.62253333333,7.08913333333,10.5169333333,5.5128,10.5684,7.90646666667,10.1459333333
286.33,8.85073333333,7.2438,7.07453333333,6.67346666667,5.41893333333,6.73226666667,10.2091333333,5.3776,10.3543333333,7.54446666667,9.95680000001
286.70,9.4504,7.94726666667,7.711,7.01259999999,5.72853333333,7.19733333333,10.8166666667,6.14606666667,10.8063333333,8.02239999999,10.3579333333
287.07,8.51913333333,7.22133333333,6.90046666667,6.03886666667,4.6294,6.35266666667,10.2598666667,5.08633333333,9.93546666666,7.37826666666,9.61106666667
287.44,8.3386,6.89846666666,6.76846666666,6.1222,4.12373333333,5.9046,9.92619999999,4.62586666667,9.79626666667,7.3234,9.15706666667
287.82,7.9052,6.73746666667,6.48273333333,5.5838,3.6836,5.77486666667,9.67100000001,4.23213333333,9.40546666667,7.148,8.97026666667
288.19,7.0002,5.89913333333,5.56566666666,4.79113333333,2.5498,4.68,8.67133333334,3.34953333333,8.63186666667,6.2184,7.90033333333
288.56,7.17353333333,5.9046,5.45953333333,4.53686666667,2.1992,4.56246666666,8.84379999999,3.2348,8.59966666667,6.05386666667,7.70233333333
288.93,7.76433333334,6.58653333333,5.88513333333,5.12166666667,2.719,5.10353333333,9.40026666666,3.80946666667,9.1132,6.4596,8.21886666667
289.30,7.87286666667,6.89553333333,6.24166666667,5.48586666667,2.8918,5.16266666667,9.55133333333,4.02546666667,9.25693333333,6.65946666667,8.2762
289.67,7.76153333333,6.68126666667,6.3794,5.5138,2.89513333333,5.09173333333,9.55100000001,3.9426,9.04893333333,6.743,8.16873333333
290.04,7.86166666666,6.7354,6.57253333333,5.69986666667,2.95126666667,5.1856,9.56739999999,4.0848,9.0096,6.82966666667,8.26353333333
290.41,8.38139999999,7.14793333333,7.1088,6.1712,3.4616,5.558,9.93213333334,4.4242,9.29760000001,7.4974,8.60253333333
290.78,8.09026666667,6.80393333333,6.91946666667,5.9584,3.4868,5.4994,9.67666666665,4.05766666667,9.08406666667,7.30613333333,8.49866666667
291.15,7.58726666667,6.4702,6.59033333333,5.473,3.03866666667,5.22193333333,9.09746666667,3.8284,8.58806666667,7.00866666667,7.88946666666
291.52,7.9164,6.86453333333,6.9856,5.63666666666,3.5406,5.53786666667,9.40453333333,4.20013333333,8.7118,7.374,8.17306666667
291.89,8.0618,6.8506,7.0826,5.73173333333,3.5414,5.54393333333,9.29493333334,4.2702,8.8128,7.24106666667,7.96253333333
292.26,8.70033333333,7.62173333333,7.64053333333,6.04493333333,4.13113333333,6.14593333333,9.80893333333,4.8016,9.20599999999,7.73413333333,8.54686666667
292.64,7.70366666667,7.0814,6.90413333333,5.3582,3.6914,5.48266666667,8.94033333334,4.1628,8.48793333333,7.31513333333,7.95246666667
293.01,7.48386666666,7.22906666667,7.06193333333,5.25273333333,3.74006666667,5.5074,9.00806666667,4.10106666667,8.42646666667,7.63973333334,7.91333333333
293.38,7.6278,7.19640000001,6.94293333333,5.0738,3.91226666667,5.74346666667,8.86493333333,4.20353333333,8.6264,7.77546666667,7.82833333333
293.75,7.57766666667,7.12206666666,6.73066666667,4.9688,3.5874,5.5486,8.33053333333,3.93746666667,8.2214,7.44226666667,7.67173333333
294.12,6.72613333333,6.37353333333,6.0732,4.32573333333,2.64506666667,4.9156,7.59046666667,3.23866666667,7.37893333333,6.6222,6.8706
294.49,6.46366666667,6.23153333333,5.69506666667,4.14713333333,2.19333333333,4.67633333333,7.47153333334,2.98353333333,7.1488,6.14833333333,6.6848
294.86,6.83186666667,6.62893333333,6.202,4.51886666667,2.37473333333,5.1212,7.77833333333,3.44866666666,7.4618,6.5978,6.9214
295.23,7.26093333333,7.12893333333,6.52786666667,5.128,2.8794,5.35593333333,8.33753333334,3.84026666667,7.84866666667,6.91773333333,7.38993333333
