wavelength,Back_SalMalf,Belly_SalMalf,Breast_SalMalf,Crissum_SalMalf,Crown_SalMalf,DorTail_SalMalf,Patch10_SalMalf,Patch11_SalMalf,Rump_SalMalf,Throat_SalMalf,WingTip_SalMalf
406.11,7.46333333333,12.8961666667,9.12216666667,9.30266666667,6.18283333334,9.2505,23.7671666666,6.554,6.878,14.3551666667,9.90616666668
406.47,7.53266666666,12.9758333333,9.19816666666,9.34916666666,6.31233333334,9.28183333333,23.771,6.64433333334,6.9785,14.4171666666,9.96616666665
406.83,7.495,12.9013333333,9.14516666667,9.3275,6.3075,9.19783333334,23.6933333333,6.64716666667,6.95916666667,14.344,9.92100000002
407.19,7.601,13.0366666667,9.20183333333,9.4625,6.39516666667,9.323,23.82,6.713,7.11883333333,14.5281666667,10.1188333333
407.55,7.65,13.1353333334,9.28733333334,9.50316666665,6.46683333333,9.36508333334,23.8881666667,6.7815,7.15316666667,14.5695,10.1906666666
407.90,7.62433333334,13.1426666667,9.24133333333,9.43116666669,6.43316666667,9.33408333334,23.9336666667,6.7905,7.13066666667,14.5128333333,10.1448333334
408.26,7.58683333333,13.1231666667,9.2705,9.41916666666,6.33366666666,9.347,23.9271666667,6.73016666667,7.09266666667,14.46,10.1353333333
408.62,7.63516666667,13.1918333334,9.31416666666,9.50700000002,6.34916666666,9.45075,24.0506666666,6.747,7.12983333334,14.538,10.134
408.98,7.73216666666,13.2416666667,9.39583333334,9.58933333333,6.44933333333,9.50983333333,24.2225,6.8445,7.2175,14.6576666667,10.2475
409.34,7.78266666667,13.3436666667,9.49533333334,9.70149999998,6.5105,9.48091666666,24.3216666667,6.88116666666,7.222,14.7925,10.3241666667
409.70,7.70816666667,13.309,9.43216666667,9.606,6.40266666666,9.38016666667,24.3498333334,6.78483333333,7.191,14.7678333333,10.2776666666
410.06,7.64016666666,13.3211666667,9.39966666667,9.59116666668,6.36116666666,9.38308333333,24.4403333333,6.74316666667,7.1985,14.7613333333,10.236
410.42,7.60066666667,13.3193333333,9.4285,9.60466666665,6.35383333334,9.38525,24.497,6.7675,7.2235,14.8208333333,10.2445
410.77,7.61683333334,13.3633333333,9.51116666666,9.57116666667,6.346,9.4055,24.6283333333,6.74166666667,7.25866666667,14.9016666667,10.3161666667
411.13,7.6545,13.3471666667,9.53466666667,9.61750000001,6.4035,9.36066666667,24.625,6.77866666666,7.25583333333,14.9215,10.2725
411.49,7.62166666666,13.28,9.4825,9.57516666666,6.3255,9.29758333333,24.604,6.68066666667,7.183,14.867,10.1498333333
411.85,7.65683333334,13.3485,9.51683333333,9.66899999999,6.34966666666,9.29258333333,24.6256666667,6.67866666667,7.1815,14.9975,10.2078333333
412.21,7.705,13.3916666666,9.51116666667,9.72066666667,6.4105,9.25516666666,24.7643333334,6.70066666667,7.19283333334,15.0741666667,10.2163333333
412.57,7.7485,13.429,9.52783333333,9.74866666666,6.41416666667,9.23033333334,24.8476666667,6.76383333334,7.20316666667,15.1356666667,10.2455
412.92,7.67966666666,13.3958333333,9.51283333333,9.70033333335,6.32966666667,9.17383333334,24.8228333333,6.66683333334,7.13066666667,15.1613333333,10.1896666667
413.28,7.6125,13.3641666667,9.4975,9.67899999998,6.295,9.16333333334,24.8486666667,6.63383333333,7.11866666666,15.1136666667,10.158
413.64,7.71916666667,13.4513333334,9.59866666667,9.80933333331,6.40316666667,9.25708333334,24.9285,6.7065,7.17033333333,15.209,10.1496666667
414.00,7.76483333333,13.5768333333,9.68533333335,9.8795,6.472,9.31533333334,25.0273333334,6.81433333334,7.22216666667,15.3318333334,10.2288333333
414.36,7.7065,13.6083333334,9.65116666666,9.91783333331,6.443,9.29483333333,25.0325,6.76133333333,7.17316666667,15.3275,10.2088333333
414.72,7.71233333333,13.5908333333,9.6525,9.9465,6.46933333334,9.33658333333,25.0083333334,6.80616666666,7.19066666666,15.3468333333,10.1428333333
415.07,7.59216666666,13.6031666667,9.6315,9.87700000002,6.38916666666,9.2835,24.9558333334,6.73383333334,7.11616666667,15.3223333334,10.1095
415.43,7.52716666666,13.6455,9.59283333334,9.90466666668,6.39683333333,9.29525,25.011,6.7505,7.12416666666,15.3418333333,10.1371666667
415.79,7.50266666667,13.6338333333,9.6545,9.86983333332,6.35666666667,9.29741666667,25.0325,6.71383333333,7.10016666667,15.3355,10.0883333333
416.15,7.4965,13.6876666666,9.69216666666,9.91283333331,6.37416666666,9.35875,25.0183333333,6.7435,7.12916666667,15.3761666667,10.1246666667
416.51,7.457,13.671,9.65033333334,9.877,6.35216666667,9.36041666666,24.9651666667,6.70666666667,7.10983333333,15.3258333333,10.1463333333
416.86,7.49366666667,13.775,9.71949999999,9.94149999999,6.422,9.39875,24.9835,6.78933333333,7.16383333333,15.3603333334,10.193
417.22,7.47783333333,13.7765,9.67733333331,9.94066666666,6.34183333333,9.38025,24.9285,6.72933333333,7.1185,15.384,10.1426666667
417.58,7.39783333333,13.7643333333,9.64933333333,9.89116666665,6.19833333334,9.32616666666,24.8986666667,6.63233333333,7.02916666667,15.3608333334,10.1276666667
417.94,7.36166666667,13.7376666667,9.6155,9.844,6.09133333334,9.25291666667,24.832,6.527,6.9505,15.2953333334,10.0695
418.29,7.3825,13.7541666667,9.62316666666,9.85833333334,6.071,9.22775,24.83,6.49516666666,6.93183333333,15.3418333333,10.076
418.65,7.388,13.8318333333,9.65633333334,9.92850000001,6.07083333333,9.25158333333,24.8545,6.52216666667,6.92583333333,15.3641666667,10.0991666666
419.01,7.4155,13.8346666667,9.67583333331,9.96083333335,5.996,9.25116666667,24.8996666667,6.4805,6.92366666667,15.3978333333,10.0613333333
419.37,7.43916666666,13.8645,9.71883333332,9.96383333335,5.96716666666,9.24991666667,24.8928333334,6.46033333333,6.916,15.4653333333,10.0773333333
419.73,7.46383333333,13.8806666667,9.751,9.9955,5.97733333334,9.24216666666,24.9101666666,6.5015,6.95166666666,15.5081666667,10.107
420.08,7.4875,13.9273333333,9.80483333334,10.0191666667,5.98866666666,9.2715,24.9381666667,6.51233333333,6.96316666667,15.5718333333,10.1283333333
420.44,7.509,13.9538333333,9.86100000002,10.0791666667,5.979,9.28208333334,24.9518333333,6.51083333333,6.97933333334,15.641,10.1113333333
420.80,7.518,13.9545,9.85683333334,10.1075,5.95483333334,9.29433333334,24.9865,6.50233333333,6.98666666667,15.6631666666,10.1143333333
421.16,7.54466666666,14.0186666666,9.899,10.1498333333,5.96783333334,9.31066666666,25.0773333334,6.50016666667,6.99683333334,15.692,10.1235
421.51,7.585,14.0568333333,9.91750000001,10.1946666667,6.00316666666,9.33083333334,25.1128333334,6.545,7.02716666666,15.7191666667,10.143
421.87,7.60783333333,14.0781666667,9.93383333334,10.2388333334,6.0225,9.35783333333,25.1636666667,6.58583333333,7.05566666667,15.7781666667,10.1578333333
422.23,7.612,14.106,9.95200000001,10.259,6.00366666666,9.35533333334,25.187,6.59116666667,7.07083333333,15.7876666667,10.1508333333
422.58,7.628,14.1303333333,9.99266666667,10.3098333333,6.03283333333,9.36791666666,25.2335,6.60816666666,7.11833333333,15.8606666667,10.1653333333
422.94,7.66983333334,14.1873333334,10.0525,10.3596666666,6.12583333334,9.42125,25.294,6.68366666666,7.169,15.9275,10.2275
423.30,7.72483333334,14.2411666667,10.1186666667,10.4453333333,6.167,9.45716666666,25.3395,6.7285,7.213,15.9598333333,10.2565
423.66,7.7305,14.2745,10.1088333333,10.4748333333,6.19433333333,9.4825,25.3641666667,6.7295,7.22633333334,15.9983333334,10.2656666667
424.01,7.73516666667,14.291,10.1105,10.504,6.1815,9.46808333334,25.3861666666,6.72616666666,7.22483333333,16.019,10.2611666667
424.37,7.70683333334,14.3306666666,10.1253333333,10.4765,6.1835,9.45283333334,25.4098333334,6.70616666667,7.199,16.0318333334,10.2741666667
424.73,7.69633333333,14.37,10.1655,10.5093333333,6.1925,9.441,25.4326666667,6.7055,7.20966666667,16.0793333334,10.2793333333
425.08,7.70966666667,14.3866666667,10.2035,10.544,6.22333333333,9.46716666667,25.4548333333,6.73416666667,7.24,16.1228333334,10.3155
425.44,7.74266666667,14.433,10.2786666667,10.5701666667,6.25183333334,9.48008333333,25.5031666666,6.76016666667,7.27483333334,16.1606666667,10.3591666667
425.80,7.79616666667,14.5001666666,10.3833333333,10.6551666667,6.30966666667,9.55191666667,25.5748333333,6.79716666667,7.345,16.23,10.4183333333
426.16,7.84783333334,14.5583333333,10.4451666666,10.7108333333,6.34866666667,9.56166666666,25.6621666666,6.8515,7.38383333333,16.3158333333,10.4485
426.51,7.86616666667,14.6003333334,10.473,10.6928333333,6.35266666666,9.56783333333,25.7181666666,6.85916666667,7.38116666667,16.3405,10.4781666667
426.87,7.84166666666,14.5828333333,10.4581666667,10.7056666667,6.30483333333,9.54716666666,25.7166666666,6.82566666667,7.37,16.3486666667,10.4368333333
427.23,7.83183333333,14.6318333333,10.474,10.7101666667,6.3495,9.54858333333,25.7496666667,6.86066666667,7.39466666667,16.4161666666,10.4586666667
427.58,7.77733333333,14.6538333333,10.491,10.7063333333,6.33716666667,9.48825,25.7746666666,6.84416666667,7.359,16.4093333333,10.4253333333
427.94,7.761,14.6671666667,10.4908333333,10.7233333333,6.33166666666,9.4285,25.7938333333,6.81133333333,7.32283333333,16.4286666667,10.4031666667
428.30,7.78716666667,14.718,10.5326666667,10.7936666667,6.33083333333,9.45591666667,25.8848333333,6.85716666667,7.3675,16.4713333333,10.416
428.65,7.82216666666,14.7761666667,10.541,10.8061666667,6.3305,9.50308333333,25.9483333333,6.88083333333,7.38866666667,16.5101666667,10.398
429.01,7.84116666667,14.7981666667,10.5796666667,10.8236666666,6.3465,9.48,25.9685,6.902,7.41516666666,16.567,10.4125
429.37,7.78366666667,14.8161666667,10.5345,10.8475,6.322,9.40991666667,25.9993333334,6.862,7.37233333333,16.6428333334,10.3185
429.72,7.71183333334,14.7896666666,10.459,10.7931666667,6.2845,9.32433333333,25.9493333333,6.78966666667,7.28633333333,16.6261666667,10.2416666667
430.08,7.64466666667,14.7818333334,10.4253333333,10.8023333333,6.2365,9.30358333334,25.9316666667,6.7195,7.22116666667,16.6365,10.2231666667
430.44,7.59516666666,14.798,10.4131666667,10.8278333333,6.17066666666,9.27166666666,25.938,6.64916666667,7.19983333333,16.6636666667,10.2261666667
430.79,7.61916666667,14.8775,10.4478333333,10.8635,6.18116666666,9.26908333334,25.997,6.66633333334,7.18216666667,16.6936666666,10.243
431.15,7.59683333334,14.8688333334,10.4515,10.867,6.09916666666,9.25375,26.0665,6.6115,7.1425,16.7413333333,10.2231666667
431.50,7.67266666667,14.9538333334,10.5328333333,10.9686666666,6.11283333333,9.33558333334,26.1335,6.63083333333,7.17016666667,16.8308333333,10.2666666667
431.86,7.7445,15.0503333334,10.6475,11.0425,6.16283333333,9.4165,26.2106666667,6.71633333334,7.263,16.905,10.3385
432.22,7.7905,15.1151666667,10.715,11.1203333334,6.24366666666,9.46675,26.2178333333,6.784,7.3145,17.0255,10.3715
432.57,7.829,15.1565,10.7823333333,11.2185,6.296,9.48033333334,26.2403333333,6.804,7.3385,17.1013333333,10.4208333333
432.93,7.814,15.193,10.782,11.241,6.29166666666,9.45808333334,26.282,6.80166666666,7.31316666666,17.1415,10.4205
433.29,7.85566666666,15.27,10.8375,11.3111666666,6.354,9.52258333333,26.359,6.8445,7.373,17.2301666666,10.4875
433.64,7.93383333333,15.3628333334,10.9365,11.3941666667,6.37116666667,9.53325,26.448,6.88283333334,7.41583333333,17.3056666666,10.5591666667
434.00,8.022,15.4206666667,11.031,11.4448333334,6.47883333334,9.60391666667,26.5243333334,6.97016666667,7.518,17.3703333334,10.632
434.35,8.10733333333,15.4786666666,11.1115,11.5171666667,6.55666666667,9.66808333335,26.5688333333,7.033,7.57383333333,17.449,10.6746666666
434.71,8.13833333333,15.5333333333,11.1525,11.5946666666,6.63283333334,9.69116666665,26.6118333333,7.086,7.64,17.478,10.72
435.07,8.2155,15.5973333333,11.244,11.6806666666,6.71,9.74133333335,26.6653333333,7.14266666666,7.7065,17.5638333334,10.7753333333
435.42,8.25766666667,15.6478333334,11.2713333334,11.7056666666,6.742,9.77333333335,26.7593333333,7.17366666666,7.75416666667,17.6373333333,10.809
435.78,8.2285,15.6575,11.2248333333,11.691,6.73016666667,9.75233333335,26.7521666667,7.13566666667,7.72683333333,17.6526666667,10.7715
436.13,8.23283333333,15.681,11.205,11.7001666667,6.7175,9.73908333335,26.8256666667,7.10683333333,7.72583333334,17.6408333334,10.762
436.49,8.16833333334,15.6511666666,11.1311666666,11.6343333333,6.652,9.69416666665,26.7981666666,7.05416666667,7.6905,17.6298333333,10.6961666667
436.84,8.18116666666,15.7123333333,11.1686666667,11.6565,6.66333333334,9.72991666665,26.8423333333,7.06566666667,7.73233333334,17.7161666667,10.6948333333
437.20,8.15133333333,15.671,11.1605,11.6235,6.6085,9.72016666665,26.8121666667,7.0345,7.692,17.6753333334,10.6505
437.56,8.13916666667,15.6603333333,11.145,11.6153333334,6.59683333334,9.68783333335,26.78,7.01866666667,7.68433333333,17.7258333333,10.6051666666
437.91,8.0755,15.6556666667,11.1143333333,11.6011666667,6.50666666666,9.6385,26.7451666667,6.95666666666,7.61,17.7151666666,10.5248333333
438.27,8.08916666667,15.7121666667,11.1291666667,11.642,6.53233333333,9.62741666667,26.8183333333,6.979,7.64966666667,17.7653333334,10.5445
438.62,8.0865,15.731,11.1528333333,11.6421666667,6.45833333334,9.62525,26.8588333333,6.95616666667,7.62116666666,17.8531666667,10.5456666667
438.98,8.0715,15.7441666666,11.1566666667,11.6526666666,6.41966666666,9.62233333333,26.8728333334,6.949,7.60466666666,17.8498333333,10.54
439.33,8.0465,15.7553333333,11.169,11.6686666667,6.41816666666,9.61166666667,26.8506666667,6.95566666666,7.587,17.853,10.5148333334
439.69,8.03683333334,15.7765,11.1946666667,11.6748333333,6.414,9.58983333334,26.8711666666,6.963,7.58333333333,17.8871666666,10.5076666667
440.04,8.05133333333,15.813,11.2266666667,11.7213333333,6.41983333333,9.58225,26.9291666666,6.98583333333,7.58716666667,17.9631666667,10.5165
440.40,8.09566666667,15.8983333333,11.303,11.7871666667,6.46033333334,9.58933333334,26.9803333333,7.0385,7.6195,18.0226666667,10.5628333333
440.75,8.1065,15.9176666667,11.3123333334,11.7935,6.45666666666,9.59175,27.0198333333,7.0455,7.61866666667,18.0373333333,10.5611666667
441.11,8.1245,15.9878333333,11.357,11.8501666667,6.46766666667,9.61766666667,27.1015,7.06233333334,7.644,18.1291666667,10.5993333333
441.47,8.13483333333,16.0466666667,11.4115,11.9176666666,6.4945,9.66191666665,27.1676666666,7.1145,7.68983333334,18.1885,10.6383333333
441.82,8.1665,16.1135,11.4726666666,11.9708333333,6.52266666666,9.70158333335,27.2226666667,7.15183333334,7.7305,18.2715,10.6671666667
442.18,8.1605,16.1161666666,11.4941666666,11.9673333333,6.502,9.69466666665,27.1865,7.15116666667,7.69633333333,18.3086666666,10.6415
442.53,8.1485,16.1295,11.5061666666,11.9546666667,6.518,9.68733333335,27.2051666667,7.137,7.69483333333,18.3283333333,10.6211666666
442.89,8.126,16.1551666667,11.4775,11.9685,6.54966666666,9.66983333335,27.1966666666,7.15966666667,7.702,18.3891666667,10.6045
443.24,8.15716666667,16.2016666667,11.5445,12.0388333333,6.563,9.70891666665,27.2205,7.172,7.73966666667,18.4848333333,10.6343333333
443.60,8.20583333333,16.2701666667,11.6356666666,12.1343333333,6.5935,9.747,27.2916666667,7.21033333333,7.789,18.5765,10.7035
443.95,8.1915,16.3005,11.635,12.1335,6.59183333333,9.74558333335,27.1971666667,7.18783333333,7.78683333334,18.6113333333,10.6998333333
444.31,8.2285,16.3683333333,11.696,12.1835,6.622,9.80883333335,27.2538333333,7.21516666667,7.81333333333,18.7178333334,10.737
444.66,8.26183333333,16.4271666667,11.7326666667,12.2298333333,6.64133333333,9.82633333335,27.2163333334,7.2475,7.83516666666,18.7595,10.7548333333
445.02,8.28933333333,16.4576666666,11.7236666667,12.2316666667,6.66566666667,9.81366666665,27.1608333333,7.27266666666,7.86933333333,18.8048333334,10.7391666667
445.37,8.285,16.4891666667,11.733,12.262,6.65683333334,9.83558333335,27.179,7.26633333333,7.86633333333,18.8233333333,10.7516666667
445.72,8.27316666667,16.5393333334,11.7403333333,12.2928333333,6.6805,9.8695,27.243,7.273,7.88983333333,18.872,10.7786666667
446.08,8.26666666666,16.5788333333,11.7416666667,12.3195,6.6605,9.88683333335,27.2505,7.267,7.898,18.8893333333,10.798
446.43,8.2735,16.6346666667,11.7766666667,12.3648333333,6.67933333334,9.89825,27.2656666666,7.29716666666,7.931,18.9683333333,10.8266666667
446.79,8.29916666667,16.6813333333,11.8123333334,12.3885,6.67366666667,9.934,27.295,7.28283333334,7.94033333333,18.9921666667,10.825
447.14,8.26816666666,16.6796666667,11.7965,12.3676666666,6.66416666667,9.87308333335,27.2893333333,7.2665,7.9305,18.9865,10.8251666667
447.50,8.22516666667,16.6756666667,11.7776666666,12.3648333333,6.64833333333,9.86591666665,27.2471666666,7.24433333333,7.91616666667,18.9935,10.7926666667
447.85,8.27716666666,16.7341666666,11.869,12.4436666667,6.6875,9.90575,27.3438333333,7.29166666667,7.9775,19.0605,10.854
448.21,8.2645,16.7473333333,11.8693333333,12.4821666667,6.7025,9.90233333335,27.3805,7.29716666666,8.00283333334,19.0845,10.8588333333
448.56,8.28816666667,16.7916666667,11.919,12.5416666667,6.729,9.92733333335,27.4601666666,7.30666666667,8.03416666667,19.1606666667,10.8875
448.92,8.29033333333,16.8318333333,11.9666666666,12.5965,6.75766666666,9.94908333335,27.53,7.32266666667,8.04266666666,19.2393333333,10.9183333334
449.27,8.3005,16.8875,11.9853333333,12.5973333333,6.77383333334,9.94358333335,27.5711666667,7.3215,8.06316666667,19.3073333333,10.9208333334
449.62,8.29683333333,16.8678333333,11.9696666666,12.5965,6.733,9.88008333335,27.5288333333,7.29233333333,8.04816666667,19.3336666667,10.8893333334
449.98,8.29016666666,16.8908333333,12.0065,12.6111666667,6.71916666667,9.88825,27.5555,7.28,8.053,19.3976666667,10.8778333334
450.33,8.29033333333,16.9013333334,12.0115,12.6496666666,6.71733333334,9.85366666665,27.5548333334,7.26033333333,8.0445,19.4118333333,10.8885
450.69,8.26366666667,16.9138333333,12.0335,12.6511666666,6.68216666667,9.80708333335,27.5728333334,7.24183333334,8.02216666667,19.474,10.894
451.04,8.28816666666,16.9775,12.0595,12.7075,6.67833333333,9.875,27.6298333333,7.241,8.05516666666,19.564,10.9016666667
451.40,8.32316666666,17.0635,12.0938333333,12.7623333333,6.68483333333,9.91141666665,27.71,7.25983333333,8.07233333333,19.6426666667,10.9053333334
451.75,8.32616666666,17.0785,12.0871666666,12.7908333333,6.6735,9.92375,27.7336666667,7.24816666667,8.05283333334,19.703,10.8925
452.10,8.3125,17.0918333334,12.0798333333,12.7988333334,6.622,9.88083333335,27.7308333334,7.2275,8.02266666667,19.7563333333,10.8656666667
452.46,8.30483333334,17.1105,12.0748333333,12.829,6.62566666666,9.88683333335,27.7036666667,7.23066666666,8.014,19.8078333334,10.8585
452.81,8.3105,17.1368333333,12.0753333334,12.846,6.6075,9.89841666665,27.6843333333,7.208,8.00633333334,19.813,10.8535
453.17,8.33833333334,17.1636666667,12.123,12.9243333333,6.60866666667,9.95041666665,27.7316666667,7.22466666666,8.01916666667,19.885,10.8633333333
453.52,8.34816666666,17.2223333334,12.176,12.957,6.60333333333,9.96225,27.813,7.22683333333,8.024,19.9226666667,10.869
453.87,8.397,17.3071666666,12.2051666667,13.0298333333,6.61933333333,9.98458333335,27.8495,7.24616666667,8.03216666666,19.9741666667,10.8998333333
454.23,8.45716666667,17.4111666667,12.2875,13.1161666667,6.6625,10.0601666666,27.9006666667,7.2925,8.0825,20.061,10.9225
454.58,8.46566666667,17.4843333333,12.3233333333,13.1768333334,6.73066666666,10.0961666666,27.9576666667,7.364,8.154,20.1473333333,10.9723333334
454.93,8.50633333333,17.5448333333,12.3831666666,13.2658333333,6.78233333333,10.1029166666,27.9828333334,7.40533333334,8.15933333334,20.223,11.0145
455.29,8.557,17.598,12.428,13.2908333333,6.80333333333,10.1043333334,28.0281666667,7.42966666667,8.18483333333,20.3335,11.0725
455.64,8.55483333333,17.6516666667,12.4396666667,13.2785,6.80816666667,10.1046666667,28.0508333333,7.43133333334,8.19033333333,20.3548333334,11.0486666666
