wavelength,Back_NepOnem,Belly_NepOnem,Breast_NepOnem,Crissum_NepOnem,Crown_NepOnem,DorTail_NepOnem,Rump_NepOnem,Throat_NepOnem,WingTip_NepOnem
801.62,17.4641333333,38.1977333333,34.3966,28.3786666667,17.8203333333,21.0845333333,19.1015333333,37.4002666667,20.3934666667
801.92,17.5147333333,38.2769333333,34.5732,28.4756,18.3574666667,21.2720666667,19.2833,37.6972,20.6011333333
802.23,17.357,37.9827333333,34.2663333333,28.1769333333,17.8534,20.6419333334,18.7218,36.9847333333,20.3776
802.54,17.5326666667,38.0718666667,34.2919333333,28.1754666667,18.0609333333,20.6698666667,18.5595,37.1950666667,20.3867333333
802.84,17.5242,37.7562666667,33.7755333333,27.6214,18.2471333333,20.3506,18.2578,37.0172666667,19.8004
803.15,17.3182,37.3829333333,33.5972,27.0113333333,17.8944666667,19.9193333333,18.1447666667,36.5589333333,19.3429333333
803.46,17.4932666667,37.4236,34.2029333333,27.1927333333,18.2179333333,20.2092666667,18.8675,36.817,19.6724666667
803.76,18.0637333333,37.9987333333,34.93,27.8209333333,18.6893333333,20.5986666667,19.6411666667,37.5998666667,20.3072
804.07,18.4363333333,38.1847333333,35.0416,28.4604,19.1648,21.1030666667,19.7457333333,37.8848,20.3373333333
804.38,18.0367333333,37.6482666667,34.4506666667,28.1616666667,19.0583333333,20.7554666667,19.5771,37.6643333334,19.8244666667
804.68,17.9133333333,37.2373333333,34.3634666667,28.1088666667,18.7638666667,20.4702,19.6303,37.1263333333,20.0369333333
804.99,18.0998,36.8311333333,34.2103333333,28.144,18.6114,20.689,19.731,36.7686,20.0366
805.30,17.5105333333,36.2393333333,33.6921333333,27.695,17.5790666667,20.1054,19.1218333333,36.2816,19.3933333333
805.60,17.6696,36.1770666667,33.6474666666,27.7559333333,17.8685333333,20.2201333334,19.3454,36.4284,19.7068
805.91,17.1294,35.6309333333,33.0967333333,27.4396,16.9978,19.5636,18.8142333333,35.5835333333,19.1430666667
806.21,17.6646666667,35.9236,33.4978,27.7176,17.3991333333,19.9362666666,19.0605666667,35.8810666667,19.7027333333
806.52,17.9186666667,36.2439333333,33.617,28.1433333333,17.7528,20.4014,19.2777,36.3241333333,20.2140666667
806.83,18.1194666667,36.4362666667,33.5307333333,28.125,17.7521333333,20.1754,18.9720333333,36.2391333333,20.4660666667
807.13,17.3915333333,35.964,32.7902,27.5063333333,17.0220666666,19.4515333333,18.1360333333,35.4323333333,19.5969333333
807.44,16.9152666667,35.7214,32.5679333334,26.9865333333,16.6637333334,19.0574,17.9377,35.0928,19.3944
807.74,16.9478666667,35.8816666667,33.0344666667,27.0768666667,16.5026666667,19.2267333333,17.9174,34.9677333333,19.7246666667
808.05,16.6456,35.6556,32.7334,26.4446,16.2256666667,18.6979333333,17.0506666667,34.7794,19.1239333333
808.35,16.405,35.7402666667,32.5577333333,25.9833333333,16.0972,18.3810666667,16.6451666667,34.8968666667,18.8365333333
808.66,17.4745333333,36.5832,33.4758666667,26.5428,17.0287333333,19.2696,17.7933666667,35.5370666667,19.7957333333
808.97,17.5496666667,36.8777333334,34.1714666667,26.9803333333,17.0761333333,19.6161333333,17.9558333333,35.7773333333,20.0448
809.27,16.8072666667,37.0817333333,34.2905333333,26.5596,16.8808666667,19.0897333333,17.3125666667,36.0107333333,19.6117333333
809.58,16.2399333333,36.9615333333,34.3392,26.2572666667,16.2746,18.5432,17.0656666667,35.8794,18.9872666667
809.88,16.059,36.5788666667,34.0007333333,26.0977333333,15.9886666667,18.0048666667,16.7474,35.5322,18.6582
810.19,15.2008,36.1170666667,33.3967333333,25.8280666667,15.5461333333,17.5052666667,16.2580333333,35.0035333333,17.7660666667
810.49,14.9375333333,35.993,33.4260666667,25.4689333333,15.2727333333,17.2548666667,16.1569,35.016,17.64
810.80,15.9188666667,36.5812,34.0314,26.2964666667,16.0256,17.7564666667,16.8448,35.6695333333,18.3333333333
811.10,16.6524,36.8666666667,34.5040666667,26.7523333334,16.3168,17.9158666667,17.4124666667,35.9243333333,18.5795333334
811.41,17.0704666667,36.9774666667,34.9554,27.0096,16.7416666667,18.4206666667,18.1564666667,36.1414666667,18.9924
811.71,17.4846,37.3609333333,35.0198666667,27.3646,17.3464,18.7858666667,18.6150666667,36.7430666667,18.9821333333
812.02,17.4560666667,37.1710666667,34.4882666667,27.6461333333,17.8143333333,18.5233333333,18.2564333333,36.5424,18.4795333333
812.32,17.5835333333,36.9364666667,34.0164666667,27.3714,17.9216,18.4752,18.2918,36.361,18.0006
812.63,17.6592666667,35.8898666667,33.1174,27.2518,17.959,18.3908666667,18.0842333333,35.5418,17.7222
812.93,17.2931333333,35.3686666667,32.5233333333,27.0196,17.7778666667,18.2347333333,17.7397333333,35.2648,17.7985333333
813.24,17.3443333333,35.415,32.6418,27.3304,18.0361333333,18.6514,17.5795666667,35.5326,18.0222
813.54,18.3402666667,35.583,33.1756,27.5446,18.6420666667,19.6297333333,18.1311,36.0288666667,18.4294
813.85,18.8946,35.4275333333,33.4019333333,27.7995333333,19.0112666667,19.8352666667,18.4106,36.2856,19.0524666666
814.15,18.8258,35.5484666667,33.6826,27.4283333334,18.5744,19.7973333333,18.2388666667,36.408,19.0286666667
814.46,18.6136666667,35.5624666667,33.598,27.5513333333,18.5231333333,19.8954666666,17.9450666667,36.4472,18.8436
814.76,19.1911333333,36.2692666667,33.9191333333,28.1172,19.0795333333,20.7252666667,18.2602,37.0572,19.2957333333
815.07,19.2860666667,36.2032666667,33.9306,28.2664,19.2379333333,20.8444,18.2767,36.6564,19.7048666667
815.37,18.3004,35.5854666667,33.4299333333,27.5994,18.2798,20.4972666667,17.8341333333,36.0346,19.4542666667
815.68,17.6736,35.2917333333,33.2500666667,27.5070666667,17.7502,20.1876,17.4827333333,35.6736666667,19.2848
815.98,18.9893333333,37.0093333333,34.7387333333,28.6882666667,19.2384666666,22.0976,19.1694,37.2793333334,21.1353333333
816.29,19.2127333333,37.2826,35.2293333333,28.8912,19.651,22.293,19.2437666667,37.2211333333,21.3347333333
816.59,19.1624666667,37.2148,35.1106666667,28.1511333333,19.5914,21.9068,19.2101666667,36.7926666667,21.2189333333
816.89,18.9468666667,37.1697333333,35.2784,28.2026666667,19.5842666667,21.7036,19.4131333333,36.6667333333,21.4486
817.20,18.5536,37.3964,35.1479333333,28.1984666667,19.3163333333,21.6832,19.4280666667,36.5943333333,21.0979333333
817.50,18.2086666667,37.3384666667,34.8176,28.1958,19.0787333333,21.3627333334,19.2482333333,36.2636666667,20.7166
817.81,17.8439333333,36.9369333333,34.52,27.5552,18.5026666667,20.8263333333,18.9314333333,35.9988,20.6089333333
818.11,17.8036666667,36.6518,34.3001333333,27.4246,18.1379333333,20.358,18.884,35.5297333333,20.7341333333
818.41,17.2145333333,36.1986,33.9669333333,26.8664,17.4542666666,19.9201333333,18.7043666667,35.331,20.4166
818.72,17.9658,36.8754666667,34.6730666667,27.2146,17.7651333333,20.1627333333,19.0914666667,35.8393333333,21.0414666667
819.02,17.6705333333,36.6338666667,34.2238666667,26.7724666667,17.5748,19.8691333333,18.7876,35.5370666667,20.6994
819.33,17.3771333333,36.4115333333,34.0846666667,26.4572666667,16.99,19.2988,18.2923,35.1274666667,20.2685333333
819.63,17.6305333333,36.6134,33.9286666667,26.5642,17.0234666667,19.4085333333,18.5058666667,35.1704,20.2246
819.93,17.5479333333,36.6749333333,33.913,26.82,16.9316,19.3103333333,18.4207333333,35.2457333333,20.0499333333
820.24,17.1396666667,36.4941333333,33.4400666667,26.5374666667,16.5249333334,18.9952,17.7994,34.9024,19.6072
820.54,17.0297333333,36.2917333334,33.1682,26.3908,16.4380666667,18.9038,17.3974666667,34.6816666667,19.3587333333
820.85,17.2216666667,36.3936666667,33.2624,26.6383333333,16.6272,19.0502,17.447,34.8877333333,19.4825333333
821.15,17.2546666667,36.4830666667,33.3564,26.7358,16.7722666667,19.1416666667,17.4514333333,35.0004666667,19.4678666667
821.45,17.2126666667,36.4754,33.3080666667,26.7501333333,16.8060666667,19.1412666667,17.4528,34.9832,19.3902
821.76,17.3172,36.4718666667,33.3866666667,26.86,16.8398,19.1332666667,17.4729,35.0338,19.3695333333
822.06,17.3984,36.4603333333,33.4231333333,27.0260666667,17.0352,19.3002666667,17.6418666667,35.1161333333,19.4813333334
822.36,17.5748666667,36.5168666666,33.5276666667,27.177,17.1695333333,19.4679333333,17.7366666667,35.2597333334,19.6226
822.67,17.5960666666,36.5270666667,33.5472,27.1678666667,17.2210666667,19.4836666667,17.7891666667,35.3047333333,19.6399333333
822.97,17.53,36.5951333334,33.6310666667,27.2698,17.2032,19.5325333333,17.7754666667,35.4543333333,19.6872666667
823.27,17.7236,36.7356,33.7859333333,27.3992,17.3494666667,19.7330666667,17.9596666667,35.5929333333,19.8621333333
823.58,17.9157333333,36.8681333333,33.9396,27.5436,17.5423333334,19.881,18.1452333333,35.7613333333,20.0325333334
823.88,18.136,37.1021333333,34.1636,27.7644,17.7448666667,20.0332666667,18.3998,35.9289333333,20.2426666667
824.18,17.9962666667,36.9921333334,34.1672,27.5728666667,17.6953333333,20.019,18.3825666667,35.8208666667,20.2175333333
824.49,18.0924666667,37.1586666666,34.2601333333,27.7063333333,17.7366666667,20.144,18.5134,35.9124666667,20.2793333333
824.79,17.9286666667,37.1652,34.3422,27.6102,17.6506,20.0632666667,18.4225666667,35.9647333333,20.2129333333
825.09,17.6799333333,37.141,34.2094,27.3720666667,17.5136,19.9896,18.2366333333,35.774,20.1018666667
825.39,17.3744666667,37.1044,34.0746,27.0974666667,17.2917333333,19.8168666667,17.9547666667,35.5972,19.8594666667
825.70,17.3811333333,37.3296,34.2139333333,27.1516,17.3764666667,19.8243333333,17.9517,35.6523333333,19.8196
826.00,17.7866,37.6330666667,34.3478,27.4028666667,17.5612,20.1534,18.2830666667,35.8153333333,20.1367333334
826.30,18.0015333333,37.8318,34.4572666667,27.4685333333,17.5509333333,20.2812,18.3962666667,35.6467333333,20.2179333334
826.61,17.7051333333,37.6074666667,34.1847333333,27.2171333333,17.3114,20.0563333333,18.1407,35.4472,20.1124666667
826.91,17.9314666667,37.723,34.2853333333,27.4052666667,17.5121333333,20.2968666667,18.3743333333,35.5760666667,20.3484
827.21,18.085,37.8024666667,34.3985333333,27.5362,17.6364666667,20.4088,18.4528333333,35.7587333333,20.4558666667
827.51,18.3063333334,37.9810666667,34.3616666667,27.705,17.7164666667,20.4588,18.4549,35.8538,20.5848
827.82,18.2658666666,37.7630666667,34.1109333333,27.5116,17.8149333333,20.2850666667,18.3463,35.7619333333,20.6116666667
828.12,18.3524,37.7769333333,34.0997333334,27.4603333333,17.7851333333,20.2428,18.2569333333,35.7066,20.4662666667
828.42,18.6776666667,38.171,34.4342666667,27.852,18.0486666667,20.4602,18.4680666667,35.94,20.7222666667
828.72,19.0575333333,38.2528,34.517,28.0036666667,18.1838666667,20.6107333333,18.6393333333,35.8698,20.8453333333
829.02,19.2082,38.3856,34.5912666667,28.0925333333,18.3206,20.6889333333,18.79,35.8560666667,21.0350666667
829.33,18.6643333333,37.9985333333,34.2998,27.7244,18.0554666667,20.175,18.3981,35.3538,20.4071333333
829.63,18.4363333333,37.2803333333,33.7412,27.3057333333,17.81,19.5039333333,17.9823,34.9264,19.9663333333
829.93,18.3830666667,37.0846666667,33.4072666667,27.0548666667,17.7822666667,19.1037333333,17.6831,34.6084,19.6396666667
830.23,17.8737333333,36.4899333333,32.8282666667,26.3738,17.2424,18.2727333333,17.0707,33.8837333333,18.8838
830.54,17.5418,36.5157333333,32.7518666667,26.2442,17.0754666667,18.1015333333,16.7984333333,33.7394666667,18.6667333333
830.84,17.7452666667,36.6465333333,32.9882666667,26.6148666667,17.5208,18.2513333333,17.0635,34.1386666667,18.5216
831.14,18.586,37.2772666667,33.9060666667,27.5664,17.9315333333,18.9248,17.5986,34.7706666667,18.8373333333
831.44,19.2636666666,37.7684,34.6317333333,28.2123333333,18.6116,19.792,18.5470333333,35.1939333333,19.9831333333
831.74,19.7509333333,38.4188,35.1420666667,28.7788,19.1768666667,20.5308,19.1226666667,36.0087333333,20.6877333334
832.04,19.308,38.3114666667,35.2646,28.6548,18.9878666667,20.3099333333,18.6781,36.3852,20.5732666667
832.35,18.7148666667,37.9034666667,34.831,28.0338666667,18.3525333333,19.8358,18.3383666667,36.2898666667,20.0821333333
832.65,18.7584666666,37.9982,34.8178,28.2322,18.2680666667,20.135,18.2523333333,36.5362,20.3822666667
832.95,18.6522,38.0672666667,34.6768,28.1585333333,18.4658666667,20.4408,18.3089,36.6986,20.4152666667
833.25,18.8608666667,38.2270666666,35.1022666667,28.6161333333,18.6522,20.9826666667,18.7706333333,37.132,20.8061333333
833.55,18.7726,38.2508,35.2820666667,28.8263333333,18.6384,21.2582,18.9854333333,37.1422,21.0624666667
833.85,18.7443333333,38.1407333333,35.0556,28.6556666667,18.711,21.3888666666,19.0629333333,37.1445333333,21.1332
834.16,18.3240666667,37.7914,34.7224666667,28.2139333333,17.9970666667,20.9446666667,18.6989666667,36.7328,20.974
834.46,18.2947333333,38.0411333333,34.7996666667,28.2763333333,18.1183333334,21.1208666667,18.9048,36.7659333333,21.2678666667
834.76,18.153,38.1341333334,34.8895333333,28.4986666667,18.0925333333,21.2238666667,18.948,36.9971333333,21.3674
835.06,18.1824,37.9474,34.9784666667,28.5938666667,18.1942666667,21.3239333333,19.0913333333,36.8704,21.3278666667
835.36,18.3614666667,38.0868666667,34.9386666667,28.6420666667,18.3406,21.4139333333,19.3139,37.0597333333,21.4764
835.66,18.7023333333,38.4437333333,35.2106666667,29.1817333334,18.796,21.8016,19.9086,37.2842666667,22.1451333333
835.96,18.6504,38.3803333333,35.0012666667,29.0045333333,19.0648666667,21.6533333333,20.1926666667,37.2138,22.2993333333
836.26,18.4668,38.2554,35.0568666667,29.0192666667,18.8052,21.4432666667,20.2220666667,36.9918,22.6964
836.57,18.393,38.3348,34.7016666667,28.8384666667,18.9287333333,21.1412666667,20.1688666667,36.5414,22.7132666667
836.87,18.7589333333,39.0838666667,35.2176,29.5386666667,19.7596,21.3449333333,20.5945,37.3944666667,23.2878666667
837.17,18.5598,38.9447333333,35.2656,29.5472666667,19.5364666667,20.8484,20.4634666667,37.041,23.3582666667
837.47,19.2022,39.9539333334,35.9723333334,30.3260666667,20.4064,21.5803333333,21.4690666667,37.6372,24.0813333333
837.77,19.2165333333,39.9918666667,35.8222,30.5426,20.5468,21.7870666667,22.0154666667,37.9437333333,24.5694666667
838.07,19.3554,39.5589333333,35.2672666667,30.6785333333,20.8312,21.6284666667,21.9804333333,37.9812666667,24.7074666667
838.37,18.8177333333,39.0612,34.5414666667,29.787,20.1477333333,20.5388666667,21.1212666667,37.8009333333,24.0852
838.67,18.5746,39.0872,34.3329333333,29.9869333333,19.6957333333,20.2086666667,21.0430666667,37.4619333333,23.9983333333
838.97,19.0362666667,39.4306,34.7175333333,30.4249333333,20.2278,20.8673333333,20.9111,38.1692,24.3276666667
839.27,19.982,40.2949333333,36.327,31.7962,20.563,21.8677333333,21.0321666667,39.2761333333,25.1117333334
839.57,20.2570666667,40.9485333333,37.0567333333,32.1718666667,21.108,22.6507333333,21.2055666667,39.8227333333,25.39
839.87,20.0796666667,41.0978,37.4857333333,32.262,20.9119333333,22.4259333333,21.1111333333,40.0442666667,25.0996666666
840.17,19.013,39.9910666667,36.0072,30.9825333333,19.1477333333,21.1036,19.5424666667,38.9412,23.5441333333
840.47,19.6172666666,39.9110666667,36.3862666667,31.3218,19.5638,21.7090666667,20.0799666667,39.4303333333,23.9253333333
840.77,19.5506666667,39.2811333333,36.3160666667,30.8985333334,19.9011333333,21.5093333333,19.5418,39.3172,23.6297333334
841.07,18.7215333333,37.9907333334,35.5616666667,29.5798,19.3882666667,20.4930666667,18.1735666667,38.3012666667,22.4657333333
841.37,18.5652666667,38.3068666667,35.3229333333,29.1822,19.1296,19.8756,17.7475333333,37.9245333333,21.7408666667
841.67,18.8955333333,38.7952,35.9235333333,29.7992,19.5480666667,20.2310666667,18.2330333333,38.2932,22.3091333333
841.97,20.1972,39.3665333333,37.1027333333,30.7684,20.8930666667,21.2253333333,19.4652,39.3872666667,23.8940666667
842.27,20.3710666667,39.3673333333,37.0759333333,30.4746666667,20.2292666667,21.0476,19.5909666667,38.5052666667,23.2952
842.57,18.5631333333,38.0688,35.4138666667,28.5517333333,18.9655333333,19.4711333333,18.4367333333,37.1724,21.6092
842.87,19.3140666667,38.6644666667,35.8605333333,29.0373333333,19.6511333333,19.6390666667,19.3803,37.8821333333,21.7088666667
843.17,17.3832666667,37.3175333333,33.9382,26.7455333333,17.4884666667,18.4221333333,17.4620333333,36.7914666667,19.9211333333
843.47,18.8075333333,38.4687333333,35.5283333334,28.225,19.8916,20.6096,19.2749333333,37.7236666667,21.775
843.77,19.1736666667,39.2023333333,36.1964666667,28.7893333333,20.5840666667,20.9829333333,19.5939333333,38.3048666667,22.0654666667
844.07,18.8913333333,38.8471333333,36.1122666667,28.4849333333,20.2216666667,20.6799333333,19.2535,38.3593333333,21.6556666667
844.37,19.4704,40.0622666667,35.997,28.3177333333,20.0935333333,20.4204666667,20.2337333333,38.9564,21.4486666667
844.67,19.5396,39.6348666667,35.2858,27.9365333333,19.2858,20.7620666667,19.4920666667,39.2380666667,21.508
844.97,19.4041333333,39.7424,34.9759333333,27.8583333333,19.0981333333,20.9982666667,19.3801333333,38.6635333333,21.5621333333
845.27,16.0936,37.3958,32.882,24.3749333333,15.434,18.2638,15.8506333333,35.5382,17.2221333333
845.57,15.0358,36.6668,32.8495333333,22.9928666667,14.5699333333,17.2221333333,14.9730333333,35.0179333333,17.3475333333
845.87,17.2314,39.2350666667,34.5354666667,25.4826,16.3387333333,19.1804,15.9654333333,36.2658666667,18.8161333333
846.17,15.8238666667,38.7931333333,33.7165333334,24.9041333333,15.3256666666,18.8695333333,14.3199,35.6130666667,17.0115333333
846.47,19.7261333333,41.2420666667,37.0411333333,29.0959333333,19.5980666667,22.2101333333,17.3607,37.7352,19.8723333333
846.77,19.6174666667,41.5300666667,37.0674,28.0510666667,18.9618,21.6757333333,17.0766,37.1584,19.5080666667
847.07,19.4233333333,40.5584666667,36.5405333333,27.2434,18.4685333333,20.8287333333,16.8108666667,35.8378,18.5046
847.37,18.99,41.5243333333,36.6024,27.6583333333,18.2735333334,19.7979333334,17.3004,34.8942666667,18.5124
847.67,15.3757333333,40.1156666667,36.0694,26.5702666667,15.9923333333,17.4373333333,14.1619333333,32.447,15.3564
847.97,12.7629333333,38.9381333333,35.0244666667,24.6018,15.3195333333,14.8476,12.7335333333,29.7541333333,11.9174
848.26,11.5873333333,36.7064,33.9882666667,22.8768666667,14.5833333333,13.1150666667,11.5575333333,29.2262666667,10.2578666667
848.56,13.7621333333,38.6354666667,34.6783333333,25.5946,17.1344,15.9258,13.7524,31.6764,12.0078666667
848.86,12.9050666667,38.6748,34.7604,26.6463333333,16.6768666667,15.8002,12.6707,32.9256,10.6830666667
849.16,11.4837333333,36.7276666667,33.0894666667,25.4064666667,15.4675333333,14.8374,12.3373666667,32.4594,10.2032
849.46,13.7777333333,37.8181333333,34.7474,27.0504666666,16.3637333333,15.7778666667,14.4948333333,33.3131333333,12.8889333333
849.76,13.5569333333,36.4024666667,34.0040666667,27.0528,15.7316666667,15.1422666667,14.6239333333,33.3128666667,14.817
850.06,14.0392,35.1568,33.1568,27.8039333333,15.7254666667,14.9608666667,14.7645666667,34.7255333334,15.9803333333
850.36,11.1110666667,34.1564,31.8313333333,25.8436,13.3745333333,13.1275333333,12.1502333334,34.3416,14.4445333333
850.65,12.186,33.0564666667,31.7704,26.0732666667,13.5312,14.184,12.6212666667,35.2720666667,14.6784666666
850.95,16.83,35.2160666667,34.8510666667,29.2410666667,16.561,18.2709333333,16.4265,39.6926,19.2699333333
