wavelength,Back_SchMelf,Belly_SchMelf,Breast_SchMelf,Crissum_SchMelf,Crown_SchMelf,DorTail_SchMelf,Rump_SchMelf,Throat_SchMelf,WingTip_SchMelf
826.61,19.9630666667,49.1304666667,34.8254,26.2206,21.7048666667,20.6848666667,18.234725,37.9568666667,22.0546333333
826.91,20.1141333333,49.2227333333,34.8394666667,26.4042,21.8285333333,20.7803333333,18.4124916667,38.0731,22.1166333333
827.21,20.1323333333,48.9186666667,34.9956666667,26.4164666667,21.9874,20.7735666667,18.5687666667,38.2123,21.914
827.51,19.7426666667,48.612,34.8925333333,26.3682666667,21.6791333333,20.4562666667,18.2609416667,37.9186333333,21.584
827.82,19.6640666667,48.6069333333,34.8838666667,26.5017333333,21.7544666667,20.2803333333,18.2954666667,37.7403333333,21.4545
828.12,19.7774666667,48.7708,34.898,26.4253333333,21.9223333333,20.3574333333,18.2557083333,37.9053333333,21.5960333333
828.42,19.3626666667,48.5851333333,34.6046666667,26.0030666667,21.684,20.165,18.0319833333,37.4807333333,21.182
828.72,19.6638666667,48.7508,34.7239333333,26.0687333333,21.7728666667,20.2867333333,18.2471083333,37.6043333333,21.1837
829.02,19.3894,48.8388,34.5198666667,25.6657333333,21.5844666667,19.9304333333,18.024775,37.3566666667,20.8945666667
829.33,18.6794,48.1396666667,33.7905333333,24.8042,21.0032,19.0243333334,17.1656833333,36.4339666667,20.0782
829.63,18.5706,48.0494,33.5156,24.3074,20.8829333333,18.6218666667,16.7623666667,35.9284,19.659
829.93,18.1650666667,47.4923333333,32.946,23.6645333333,20.5198666667,17.9486,16.3348166667,35.4409,19.2457333333
830.23,17.7758666667,46.8763333333,32.6490666667,23.2229333333,20.2648,17.5882,15.9831166667,34.7626666667,18.8907
830.54,17.6464,46.5900666667,32.1211333333,22.9068,19.7882,17.4933333333,15.8951916667,33.9776333333,18.7909666667
830.84,17.3821333333,45.9116,31.1232,21.8325333333,19.1903333333,17.1445,15.5875083333,33.0897666667,18.2768333333
831.14,17.8188666667,45.9212,31.2138666667,21.5344,19.2546,17.597,15.6352916667,33.0775666667,18.7924
831.44,17.5366,44.9508,30.5111333334,21.2794666667,19.1630666666,17.3842,15.505225,32.6996333333,18.7175333333
831.74,17.5319333333,44.3146666667,30.3076666667,21.475,19.2161333333,16.9889666667,15.1902166667,32.7556333334,18.8531
832.04,17.6539333334,44.2930666667,30.6480666667,21.9579333333,19.5461333333,17.1232666667,15.5319083334,32.8904,19.2344666667
832.35,18.1908,44.7123333333,31.4826,22.7734666667,19.7564,17.3897666667,15.9571416667,33.4422666667,19.8029
832.65,18.9324666667,45.2596,32.0427333333,23.4547333333,20.131,17.8093666667,16.6004666667,34.4127333333,20.3516
832.95,19.4752666667,45.8932666667,32.3295333333,24.3232,20.5203333333,18.2965333333,17.0823166667,35.3867666667,21.0381333333
833.25,19.3711333333,45.9632,32.2954666667,24.3930666667,20.1012666667,18.3225666667,16.9509416667,35.2309,20.9015
833.55,19.4963333333,46.4846666667,32.4445333333,24.4954,20.381,18.6539666667,16.9396416667,35.4688333333,21.2932666667
833.85,19.0938666667,46.6038666667,32.2132666667,23.9521333333,19.9454666667,18.0408,16.2680083333,35.3388333333,20.9169333333
834.16,19.0709333333,46.6168,32.5583333333,24.2082666667,20.1123333334,18.0666333333,16.4828833333,35.4021,21.0146
834.46,18.546,46.0630666666,31.9881333334,23.8047333333,19.7778666667,17.3747666667,16.17115,34.9045666667,20.4504666667
834.76,19.0427333334,46.6880666667,32.6142666667,24.4628,20.2254,17.9918333333,16.8656666667,35.535,20.9743
835.06,18.8837333333,46.7105333333,32.4192666667,24.3945333333,20.1670666667,18.2355333333,17.085825,35.2867333333,21.0372333333
835.36,18.754,46.6062666667,32.4360666667,24.3235333333,20.2184,18.4425333333,17.2239583333,35.2440333333,21.2204
835.66,18.123,45.4656,31.3397333334,23.7830666667,19.8734666667,18.2737,16.949375,34.5782666667,20.5495333334
835.96,17.5146,44.8394,30.5686,23.365,19.6946,17.8621333333,16.64565,34.1363666667,20.2949333333
836.26,16.7488,43.7156,30.0085333333,22.2428666667,19.0880666667,17.3745666667,16.1660916667,32.9426333333,19.7
836.57,16.2969333333,43.4171333333,29.7670666667,21.8702,19.1363333333,17.1203333333,15.7905583333,32.7804,19.3942666667
836.87,15.7318666667,42.1106,28.7637333333,20.9849333333,18.5794666667,16.6095666667,15.585375,32.0535666667,18.5025
837.17,15.6192666667,41.2809333333,28.3369333333,21.005,18.4501333333,16.6843333333,15.7129916667,31.5179666667,18.3617
837.47,15.1739333333,40.5910666667,27.6543333333,20.4788,18.1893333333,16.1466,15.4563333333,31.0326333333,18.1668666667
837.77,14.4302,39.3620666667,26.7444666667,19.6577333333,17.6508666667,15.5736333333,14.77335,30.1128333333,17.5650333333
838.07,13.4470666667,37.9756666667,25.8374,18.3820666667,16.8455333333,14.6261333333,13.8750583333,28.6952333333,16.3292
838.37,13.8683333334,37.5061333334,26.0577333333,18.4609333334,17.0781333333,14.4445333333,14.0474083333,28.9218666667,16.2263333333
838.67,13.6837333333,36.5707333333,25.5402666667,17.8890666667,16.7042,13.7923333333,13.3949416666,28.5481666667,15.1146333333
838.97,13.4953333333,36.3854,25.7459333333,17.1525333333,16.2659333333,12.7707,12.9070916667,27.9496666667,14.3734333333
839.27,14.2244,36.713,26.6918666667,17.4948666667,16.1411333333,13.4173666667,13.324925,28.0327,14.6489666667
839.57,13.8012,36.2322666667,26.0401333333,17.4268666666,15.5054666667,12.7945333333,12.9906583333,27.9908666667,13.889
839.87,13.1426666667,35.4892666667,25.3151333333,16.9734,15.0414666667,12.2886666667,12.6097916667,26.8905,13.1674666667
840.17,12.3808666667,34.8756666667,25.0146,16.4939333333,14.0918,11.2347,11.424275,26.1947333333,12.3303666667
840.47,12.556,34.6260666667,24.96,16.7552,14.4232,11.4618,11.616975,26.5187333333,12.6447333333
840.77,12.9688,34.6440666667,24.5832666667,16.8404,14.1058666667,11.5234,11.190375,26.7404,12.6954666667
841.07,12.2313333333,34.8179333333,23.9891333333,16.0382666667,12.8870666667,10.9835666667,10.3654083333,26.2112666667,11.9035
841.37,11.5512,34.3421333333,22.8289333333,15.6529333333,12.23,10.3866333333,9.572175,25.7142333333,11.3438
841.67,9.68519999999,33.4434,20.9095333333,13.693,9.92499999999,8.5158,7.28996666667,23.7031333333,9.40036666667
841.97,9.3968,32.9345333333,19.7238,12.9549333333,9.10020000001,8.08793333333,6.81998333333,22.6737333333,9.27923333333
842.27,9.76000000001,33.728,19.7333333333,14.0053333333,9.67466666664,8.68266666667,7.24533333335,23.1093333333,9.51466666667
842.57,7.88393333334,32.3548666667,17.6564,12.4916,8.12286666665,7.6508,5.275875,21.1377666667,7.50853333332
842.87,5.99633333333,31.1030666667,16.3924666667,11.2857333333,6.58133333333,6.7581,3.03021666667,19.2078666667,5.8318
843.17,6.3132,31.2373333333,16.5656666667,11.8939333333,6.57826666666,7.60746666666,3.38855833333,20.1894333333,6.44576666668
843.47,5.58419999999,30.429,15.2474666667,11.4190666667,6.2574,7.40596666666,2.54946666667,19.2935333333,5.7294
843.77,7.1362,31.4017333333,16.6331333333,12.7565333334,7.24366666665,8.30303333333,3.76585,20.0,7.12263333333
844.07,8.62666666667,32.24,18.2,14.04,9.26666666667,9.49333333333,5.72333333332,21.72,8.48666666667
844.37,10.8968666667,33.0120666667,20.4684666667,16.439,12.1686,11.8206333333,8.33341666666,24.1566333333,11.1178666667
844.67,9.33046666666,31.783,19.8168,14.7146666667,10.0915333333,9.97186666666,6.77763333334,22.2340333333,8.76680000001
844.97,8.62326666666,30.6638666667,19.5248,13.5988666667,10.0069333333,9.50386666666,6.82564166666,21.3348333333,7.91739999999
845.27,9.92826666665,32.457,21.3936666667,15.0431333333,11.7241333333,10.8764333333,7.82858333333,22.5,9.09493333334
845.57,9.44326666667,31.0194666667,21.2004,14.2588666667,11.0195333334,10.6508,7.20158333333,21.6775333333,8.68406666667
845.87,7.3422,28.5755333333,19.7357333333,12.5696666667,9.66233333333,8.64169999999,5.97099166667,20.0074,7.04846666667
846.17,6.0494,28.0556,18.8117333333,11.2190666667,8.84253333333,6.32703333334,4.336375,18.8039,5.97226666667
846.47,1.8858,24.3176666667,14.3259333334,6.65006666667,4.4498,1.18283333333,-0.984449999999,13.9372333333,1.373
846.77,0.587800000001,24.7019333333,13.9546,5.17213333333,2.46846666666,0.394733333332,-1.69610833333,12.7120333333,-0.503733333334
847.07,-2.7514,22.1692666667,10.7583333333,1.53433333333,-0.388066666667,-2.7601,-5.01766666667,9.89410000001,-3.97703333333
847.37,-6.66660000001,18.7912666667,7.89433333333,-2.26633333333,-4.74026666667,-5.99629999999,-9.48775833334,5.41083333334,-7.89426666667
847.67,-10.8604666667,16.0237333333,3.48173333333,-7.16126666666,-10.2275333333,-10.6330333333,-15.697225,-0.425433333326,-13.6399333333
847.97,-9.51013333335,15.7349333333,3.0548,-6.78193333333,-9.91353333333,-9.98086666666,-15.2521083334,-0.24976666666,-12.5072666667
848.26,-9.64706666665,14.7844,2.35286666667,-6.76466666666,-11.2548666667,-10.1275666667,-16.355325,-0.588199999992,-12.2451
848.56,-15.4452,10.1035333333,-2.2568,-11.4698666667,-17.5361333333,-15.973,-21.3922916667,-4.95856666667,-17.8570333333
848.86,-23.51,6.28966666667,-9.23446666667,-19.623,-26.4074666667,-24.7584,-31.5635,-11.0128,-25.5712
849.16,-24.703,7.05466666667,-10.0364,-20.7514666667,-27.8302,-26.097,-32.9696666667,-12.5817,-26.2908666667
849.46,-21.8161333333,8.02879999999,-7.90920000001,-18.5901333333,-26.2844,-23.6203333333,-29.8057666667,-10.8960666667,-23.7514
849.76,-17.8316666667,11.0265333333,-3.48326666666,-15.4326,-22.8604666667,-19.8616,-24.8153333333,-7.56630000001,-20.1499666667
850.06,-19.0237333333,9.19053333334,-4.52373333334,-15.7857333334,-23.4286666667,-21.5000666667,-26.1072833333,-8.69053333333,-20.4405333333
850.36,-22.7842,8.30140000001,-7.73939999999,-18.9017333333,-27.2542,-24.9682666667,-30.64175,-12.0562333333,-24.2272666667
850.65,-20.4292666667,12.0200666667,-6.11119999999,-16.9948666667,-24.7476,-23.1946,-28.0303333333,-9.60873333334,-21.8560333333
850.95,-20.8642,11.2344666667,-6.27166666667,-17.2098666667,-23.358,-22.7655666667,-26.2501583333,-9.24693333334,-21.8887666667
851.25,-24.2666666667,11.2533333333,-7.14666666666,-20.6933333333,-25.3866666667,-25.0933333333,-28.5166666667,-11.4933333333,-24.36
851.55,-28.064,12.6929333333,-7.68560000001,-22.5327333333,-28.3260666667,-27.2054666667,-30.68405,-13.0859333333,-28.1368333333
851.85,-30.7546666667,13.2704666667,-8.96219999999,-26.3207333333,-32.2012666666,-28.4906,-33.926925,-13.5378,-30.6762
852.15,-24.8194666667,14.7476666666,-3.92493333333,-20.0867333333,-26.7822,-21.8183,-26.374525,-9.19203333333,-25.036
852.45,-21.1064666667,16.5974666667,-0.636066666667,-15.906,-22.7386,-17.6626666667,-22.8907583333,-5.39416666666,-22.9459666667
852.74,-20.0268,17.7418,0.241999999999,-14.8118,-21.5323333333,-15.0134666667,-20.35615,-4.56993333333,-21.9758333333
853.04,-17.1206666667,21.9455333333,4.15046666666,-10.5058666667,-16.0052,-9.61096666666,-15.4766666667,-0.64863333332,-17.4838333333
853.34,-13.5316,24.5849333333,6.79053333334,-8.42633333335,-13.953,-6.69146666667,-11.592275,3.63086666667,-15.2044666667
853.64,-10.1704,27.3479333333,10.3406,-5.37713333334,-11.1435333333,-2.40876666667,-7.20795833333,7.67646666667,-12.2748333333
853.94,-15.673,22.5660666667,6.13833333333,-9.48439999999,-16.3522,-5.77366666667,-12.1005583333,2.80486666666,-16.5786
854.23,-19.2503333333,20.4017333333,4.17666666667,-11.9144666667,-19.8661333333,-7.57690000001,-16.8540166667,0.481900000001,-19.5849
854.53,-19.7866666667,19.92,3.25333333334,-10.64,-19.4666666667,-6.90666666666,-17.93,1.05333333333,-18.9333333333
854.83,-19.4854,16.6282,2.21373333333,-12.278,-19.5368,-7.77350000001,-18.5167583333,-0.540399999998,-20.2189666667
855.13,-20.7515333333,14.2545333333,-0.07266666666,-13.4546,-18.7878666667,-9.44219999999,-19.4544916667,-3.84246666666,-20.8970666667
855.43,-20.8158666667,13.613,0.163266666664,-13.683,-16.8297333333,-8.7414,-18.3305,-5.09343333334,-20.2097333333
855.72,-23.2491333333,13.2611333333,-1.94946666667,-17.1119333333,-18.3154,-9.89166666667,-20.63175,-6.4861,-20.7822666667
856.02,-24.8258,11.6666,-4.07946666667,-19.1046,-18.9054666667,-11.4426666667,-23.1033416667,-7.47520000001,-21.2811333333
856.32,-26.3879333333,8.59333333334,-6.7426,-21.5716666667,-21.6221333333,-13.5614666666,-25.5576166667,-9.50570000001,-22.1293666667
856.62,-22.9026,10.3566,-4.2066,-17.1216,-17.2446,-11.1438,-22.395225,-7.6014,-17.5644
856.91,-21.0380666667,9.59633333333,-3.46026666667,-15.6863333333,-15.4556,-11.0727,-21.9260916667,-7.28953333333,-16.0092
857.21,-16.8009333333,13.1321333333,-1.31993333333,-12.8411333333,-11.6555333333,-8.05376666667,-18.4591166667,-4.16103333333,-12.6062666667
857.51,-12.4786,17.5213333333,2.30746666667,-8.56846666667,-8.2692,-5.38449999999,-12.908625,-0.5234,-7.33976666667
857.81,-12.3417333333,16.1181333333,2.61593333334,-8.88193333333,-9.24046666667,-6.24486666667,-12.6662,-0.464199999993,-6.38196666667
858.10,-11.8568666667,18.0984,3.71366666667,-7.06939999999,-8.29973333333,-5.62629999999,-11.3115333333,1.53236666667,-3.40043333333
858.40,-12.8076666667,17.1326,3.29746666667,-7.64646666667,-10.3464666667,-8.00486666666,-12.9630583333,0.87203333334,-4.12186666667
858.70,-14.8,18.1066666667,1.68,-9.30666666667,-13.3866666667,-11.0133333333,-15.8466666667,0.853333333327,-4.03999999999
858.99,-16.2414666667,15.5554666667,0.1098,-9.84913333334,-15.8846666667,-14.1563666667,-18.1139083333,-0.658266666666,-5.81620000001
859.29,-21.5384666667,13.2764,-3.5042,-15.0711333333,-20.7122,-19.5015,-22.720825,-5.29919999999,-11.5243333333
859.59,-23.3626,11.4036,-4.09366666667,-17.1053333333,-22.1638666667,-22.7192333333,-24.689275,-7.57306666666,-14.3421
859.89,-25.9426,7.3002,-7.17946666665,-23.2881333333,-26.3952666667,-24.7209666667,-28.1372666667,-10.6788,-17.27
860.18,-30.9030666667,4.00653333333,-12.0197333333,-30.6732666667,-32.0197333333,-29.5401666667,-31.9622166667,-16.1083333333,-22.3152
860.48,-44.4444666667,-4.22213333333,-20.8888,-43.4074666667,-44.2222,-41.6481333333,-42.8934416667,-27.8149333333,-33.2963333334
860.78,-47.0413333333,-7.00379999999,-23.8952666667,-45.8426666667,-47.7153333333,-45.543,-46.7134833333,-30.824,-36.5918666667
861.07,-50.3921333333,-7.0588,-26.7843333333,-51.098,-51.8823333333,-51.2745,-50.328525,-34.0783333333,-42.3528666667
861.37,-54.4074,-11.2592666667,-31.3704,-56.8888,-54.0741333333,-54.0184,-55.1712416667,-36.4814,-45.8333
861.67,-44.3666666667,-5.73333333334,-22.8666666667,-46.3333333333,-43.0333333333,-42.9833333333,-43.8375,-27.6666666667,-34.3333333333
861.96,-40.9259333333,-6.60486666667,-21.9444,-42.4382,-39.6296666667,-39.0740666667,-41.4584166667,-26.3425666667,-31.6513
862.26,-35.6742,-2.34093333334,-16.7703333333,-37.6888666667,-34.7257333333,-32.7407333333,-34.9851916667,-20.9185666667,-26.3852
862.56,-27.0731333333,2.81846666666,-10.4879333333,-28.2654666667,-27.4253333333,-23.1978666667,-27.459425,-13.0352333333,-19.6476333333
862.85,-22.8096666667,5.84933333332,-7.27973333333,-23.7037333333,-23.7292,-18.5439666667,-23.4927916667,-8.73563333333,-15.6960333333
863.15,-21.3724666667,6.66660000001,-5.71086666666,-20.1714666667,-21.8626666667,-17.1813666667,-21.55025,-8.07593333335,-14.0687333333
863.45,-22.0776666667,5.47933333333,-4.9772,-16.6894666667,-21.4842,-16.6438666667,-21.8578416667,-8.07093333334,-13.5843333333
863.74,-14.3891333333,10.1656666667,0.517666666665,-9.54440000001,-13.6853333333,-9.92766666665,-14.8343916667,-1.67709999999,-7.85713333334
864.04,-12.4973333333,11.1520666667,1.6106,-8.78693333331,-11.1518,-7.39046666667,-12.9738666667,0.0305999999934,-7.00306666667
864.33,-11.0728,12.3753333333,2.31793333333,-6.26446666667,-8.25673333333,-3.68780000001,-10.6513833333,1.08233333333,-4.38706666667
864.63,-4.46799999999,16.1347333333,6.29433333333,0.390066666666,-3.35106666667,1.49823333333,-4.73625833333,5.19496666666,0.399033333333
864.93,-2.4434,18.5166,7.71373333335,2.23393333333,-1.082,3.84816666668,-2.993,6.76266666667,0.776599999999
865.22,-1.02966666666,19.8604666667,9.12726666667,3.28113333333,0.279200000002,5.20066666665,-0.770091666667,8.80453333333,1.41366666667
865.52,-1.43626666667,18.4220666667,8.33346666668,2.57086666667,0.230466666667,3.74116666667,-2.3093,7.4113,0.780033333333
865.81,-3.88299999999,15.7623333333,6.52480000001,0.106333333336,-1.54246666667,0.789,-4.56563333333,5.08863333333,-0.691433333332
866.11,-8.12979999999,12.1296666667,2.12966666667,-3.90733333333,-5.611,-3.64823333333,-8.79624166667,1.44433333333,-4.61116666667
866.41,-11.9727333333,10.0874666667,-0.447000000006,-7.42466666667,-7.46366666667,-6.63756666666,-12.20125,-0.8164,-7.85230000001
866.70,-13.4968666667,9.28413333333,-2.65853333334,-10.7771333333,-9.65226666667,-8.53770000001,-14.1946333333,-3.58893333334,-9.59106666667
867.00,-18.4694,5.55546666666,-6.81353333333,-14.8846,-14.7378666667,-12.4318,-19.1037833333,-7.83020000001,-13.5534
867.29,-22.9432,1.7614,-9.76599999999,-18.4391333333,-18.8852,-16.7224,-23.7375333333,-11.5272,-17.2018666667
867.59,-27.3759333333,-2.1042,-13.4516,-23.1206666667,-24.2552666667,-22.8487333333,-28.4248666667,-14.7752666667,-23.1205333333
867.88,-35.6742,-8.14253333333,-19.0840666667,-31.3741333333,-30.7888,-29.6564666667,-36.154625,-21.4122,-29.9874
868.18,-38.5605333333,-11.7172,-21.7676666667,-33.9395333333,-34.8232,-32.6515333333,-39.359175,-24.2551333333,-32.3486333333
868.48,-43.8352,-15.4955333333,-26.6924,-37.8120666667,-41.1068666667,-38.2882,-45.8623583334,-30.8237,-37.9537333333
868.77,-40.6444,-13.0854666667,-25.4521333333,-35.192,-40.5948,-35.6381666667,-42.0725166667,-29.6035,-36.4932
869.07,-35.6934,-10.4380666667,-21.9221333333,-31.3625333333,-37.3479333333,-31.1557,-37.493925,-26.7274333333,-34.2581
869.36,-33.6905333333,-8.61900000001,-19.4285333333,-29.6428666667,-34.8809333333,-30.0239,-35.7529,-25.6308333333,-33.1429333333
869.66,-35.6428,-10.8096666667,-20.9524,-30.1905333333,-37.6190666667,-33.2500666667,-38.363075,-28.2143666667,-36.5476
869.95,-34.6573333333,-10.0813333333,-19.6978666667,-28.5016666667,-35.3774666667,-33.1126666667,-36.9976916667,-25.6329333333,-35.691
870.25,-32.4337333333,-8.65053333334,-17.5778666667,-25.9516,-33.4256,-31.58,-34.1580333333,-23.0795666667,-34.8443333333
870.54,-29.6084,-6.68786666667,-14.7512666667,-23.8518,-30.2644,-28.9311,-30.201075,-19.5768666667,-31.2908333333
870.84,-28.6603333333,-7.20660000001,-15.0779333333,-23.24,-30.4050666667,-29.0135333333,-30.69315,-19.8131,-29.9896666667
871.13,-24.6786,-3.93579999999,-11.0642666667,-18.9958666667,-26.4859333333,-25.5321666667,-26.5386416667,-15.6425666667,-26.0943666667
871.43,-25.0945333333,-4.47766666667,-11.0448666667,-19.0845333333,-26.2886,-26.0297333333,-26.5423916667,-16.3781,-26.2288
871.72,-21.8644666667,-2.6932,-8.43686666667,-16.0827333333,-21.243,-22.4575666666,-21.8480083334,-13.2673333333,-22.3635666667
872.02,-20.7992666667,-1.5804,-6.55766666667,-14.8772666667,-17.911,-20.2724666667,-20.18605,-11.3258333333,-20.2633
