wavelength,Back_PhrUnif,Belly_PhrUnif,Breast_PhrUnif,Crissum_PhrUnif,Crown_PhrUnif,DorTail_PhrUnif,Rump_PhrUnif,Throat_PhrUnif,WingTip_PhrUnif
626.28,9.50089999999,19.3565333333,17.0831333333,17.8456,9.60919999999,8.59353333333,10.002,16.2173666667,8.11433333333
626.61,9.54073333332,19.4202,17.1413333333,17.8795333333,9.61659999999,8.6364,10.022,16.2765333333,8.16346666666
626.94,9.57663333333,19.4502,17.149,17.9124666667,9.64453333334,8.6636,10.0536666667,16.3069333333,8.20886666666
627.28,9.64460000001,19.5344,17.2242,17.9867333333,9.71846666665,8.74333333333,10.1170666667,16.3684666667,8.28593333333
627.61,9.62153333333,19.5032,17.1946,17.972,9.70253333334,8.74,10.0837333333,16.3137666667,8.26406666666
627.94,9.60336666667,19.4859333333,17.1806666667,17.9669333333,9.6954,8.71753333333,10.0528,16.3167,8.24873333334
628.27,9.61166666667,19.4986666667,17.2002,17.9566666666,9.71219999999,8.74886666667,10.0739333333,16.2997333333,8.2818
628.61,9.57649999999,19.4607333333,17.1655333333,17.9358666667,9.69699999999,8.74506666667,10.0496,16.2616333333,8.27193333334
628.94,9.56306666667,19.4566,17.1328666666,17.9184666667,9.69013333333,8.74206666667,10.0482,16.2432,8.284
629.27,9.58833333335,19.5002666667,17.1228666667,17.9342666667,9.69433333333,8.768,10.0734,16.2614,8.32826666667
629.60,9.59176666667,19.4834666667,17.1136,17.9237333333,9.67846666667,8.78153333333,10.0659333333,16.2824,8.34566666666
629.94,9.5794,19.4964666667,17.1148,17.9504,9.67073333334,8.78126666667,10.0617333333,16.2986666667,8.36146666667
630.27,9.49966666667,19.424,17.0641333333,17.8826666667,9.65626666667,8.75106666667,10.0269333333,16.2319333333,8.32533333333
630.60,9.47426666666,19.4018666667,17.0244,17.8613333333,9.63833333333,8.74073333333,10.0065333333,16.2044,8.33233333333
630.93,9.45953333333,19.3622,16.9946666667,17.8362,9.62026666667,8.74053333333,10.009,16.1803666667,8.3138
631.26,9.52626666667,19.4426666667,17.0755333333,17.9089333333,9.68533333334,8.80733333333,10.0834,16.2671333333,8.38466666666
631.60,9.5956,19.5350666667,17.151,17.9707333333,9.73840000001,8.87773333333,10.1426,16.3241,8.46933333334
631.93,9.58170000001,19.4924,17.1216666667,17.9459333333,9.70420000001,8.83033333333,10.1128,16.3223666667,8.44906666667
632.26,9.57566666667,19.4837333333,17.1236666667,17.9278,9.68553333332,8.8094,10.0828,16.2926333333,8.43893333333
632.59,9.58303333333,19.4905333333,17.1431333333,17.9544666667,9.70773333333,8.80886666667,10.0794666667,16.3155666667,8.45359999999
632.92,9.60333333335,19.5148666667,17.1618666667,17.9803333333,9.74933333332,8.82533333333,10.096,16.3412,8.46713333334
633.26,9.61863333334,19.5818666667,17.2104,18.0292666667,9.77846666665,8.84633333333,10.1275333333,16.3799333333,8.49646666666
633.59,9.62413333333,19.5878666667,17.2487333333,18.0034,9.77286666666,8.865,10.1419333333,16.3978333333,8.51026666667
633.92,9.68619999999,19.615,17.2708,18.0356666667,9.78533333333,8.8984,10.1864666667,16.427,8.51946666666
634.25,9.68643333335,19.6134666666,17.2797333333,18.0288666667,9.77206666667,8.901,10.1736,16.4294,8.50753333334
634.58,9.67293333333,19.5912666667,17.2500666667,18.0027333333,9.74406666666,8.8532,10.1352666667,16.4124,8.48093333333
634.91,9.66463333333,19.5762666667,17.2228,17.9738,9.7112,8.8402,10.1226666667,16.389,8.45906666666
635.25,9.64129999999,19.5353333333,17.1908,17.9484666667,9.68293333333,8.83686666667,10.0948666667,16.3938,8.42420000001
635.58,9.6306,19.5337333333,17.2000666667,17.9464,9.68486666666,8.87073333333,10.097,16.4096333333,8.42373333333
635.91,9.63383333333,19.5474666667,17.1882666667,17.9498,9.68573333332,8.86526666667,10.0910666667,16.4326333333,8.43139999999
636.24,9.61466666667,19.5709333333,17.1866666667,17.9358,9.64946666667,8.84786666666,10.0717333333,16.3910666667,8.40753333334
636.57,9.53873333333,19.5022666667,17.1468,17.8725333333,9.56599999999,8.7846,9.99666666667,16.3173666667,8.33513333333
636.90,9.4647,19.4115333333,17.0501333333,17.8034666667,9.49653333334,8.72846666666,9.95333333333,16.2454333333,8.26759999999
637.23,9.47000000001,19.3978666667,17.0566,17.8268,9.50820000001,8.745,9.94646666666,16.2494333334,8.28786666666
637.56,9.47360000001,19.4366,17.0742666666,17.8751333333,9.52633333333,8.75193333333,9.91933333334,16.2614333333,8.33733333334
637.90,9.53783333332,19.5088,17.1538666667,17.9424666667,9.62213333333,8.8288,9.98673333335,16.3218333333,8.39733333333
638.23,9.56130000001,19.542,17.1808,17.9824666667,9.64719999999,8.85913333333,10.0187333333,16.3475666667,8.44899999999
638.56,9.57783333333,19.5514,17.1997333333,18.0049333333,9.66793333334,8.83826666667,10.0151333333,16.3585,8.46433333334
638.89,9.63023333333,19.5933333333,17.2498,18.0808,9.72040000001,8.86266666667,10.0595333333,16.3675333333,8.52306666667
639.22,9.6977,19.6565333333,17.3178666667,18.1592666667,9.79293333331,8.9218,10.1220666667,16.398,8.58966666667
639.55,9.73313333333,19.7169333333,17.381,18.2455333333,9.88033333334,9.0004,10.2144666667,16.4348333333,8.65380000001
639.88,9.80686666667,19.7543333334,17.4462,18.2879333333,9.969,9.0858,10.2978666667,16.5275333333,8.74213333333
640.21,9.89646666667,19.8291333333,17.5074,18.3562,10.0565333333,9.17066666666,10.3648666667,16.6176666667,8.83326666666
640.54,9.97833333333,19.9153333333,17.5818,18.4196666667,10.1442,9.24973333333,10.4385333333,16.6841333333,8.92953333334
640.87,9.93869999999,19.8867333333,17.5034,18.3588,10.091,9.19913333334,10.4009333333,16.6271,8.88426666667
641.20,9.9546,19.915,17.5123333333,18.3584,10.1136,9.19953333333,10.4528666667,16.6614333333,8.87206666666
641.53,9.92736666667,19.8754,17.4892666667,18.3624,10.063,9.18153333333,10.4466666667,16.6300333333,8.848
641.87,9.95203333331,19.8846666667,17.4947333333,18.3568,10.0691333333,9.19320000001,10.4444,16.6604666667,8.85833333333
642.20,9.93763333335,19.8700666667,17.475,18.3502666667,10.0855333333,9.19586666667,10.4306,16.6438666667,8.84786666667
642.53,9.94343333333,19.8862666667,17.4548666666,18.3407333334,10.0718666667,9.20280000001,10.4305333333,16.6467333333,8.847
642.86,9.94269999999,19.9006,17.4414,18.3358666667,10.053,9.2002,10.4371333333,16.6597333333,8.85546666666
643.19,9.97003333333,19.9449333333,17.486,18.348,10.0746,9.22086666666,10.4482666667,16.7064333333,8.87833333332
643.52,9.91963333334,19.8887333333,17.4188666667,18.3256,10.0153333333,9.16513333334,10.3746666667,16.6485,8.82526666666
643.85,9.91746666665,19.9028,17.4303333333,18.3506,10.001,9.17033333333,10.3902,16.6270333333,8.83039999999
644.18,9.90279999998,19.9062666667,17.4212666667,18.3645333333,9.97613333333,9.16633333334,10.3492,16.6538333333,8.80473333334
644.51,9.94633333334,19.9676666667,17.4820666667,18.4286,10.0410666667,9.2554,10.4112,16.701,8.86540000001
644.84,9.9415,19.9752,17.5128666667,18.4178666667,10.0289333333,9.27806666666,10.3795333333,16.6943,8.87273333334
645.17,9.87826666667,19.8798,17.4020666666,18.3060666667,9.94966666667,9.19266666666,10.2883333333,16.6394333333,8.77706666667
645.50,9.84963333333,19.8966666666,17.4354,18.328,9.95726666666,9.20393333333,10.2764666667,16.6261666667,8.77899999999
645.83,9.85363333333,19.9067333333,17.4304666667,18.3276,9.9308,9.22106666667,10.2860666667,16.6187666667,8.797
646.16,9.85733333334,19.8816666667,17.4448,18.3078666666,9.94566666667,9.23153333334,10.2871333333,16.6236333333,8.79059999999
646.49,9.8564,19.8732,17.467,18.3073333333,9.9434,9.24186666666,10.2806,16.6111666667,8.79520000001
646.82,9.87406666667,19.8553333333,17.4287333333,18.2988,9.92353333335,9.27586666667,10.3172666667,16.6236,8.79406666667
647.15,9.87206666665,19.8628666667,17.4329333333,18.2627333333,9.91960000001,9.28906666667,10.3062666667,16.6169666667,8.76553333334
647.48,9.8896,19.8834666667,17.4502666667,18.2668,9.96173333333,9.32893333334,10.3102666667,16.6352666667,8.78813333334
647.81,9.83766666667,19.8096,17.3905333333,18.1660666667,9.90586666666,9.2614,10.2532,16.5395333333,8.72246666668
648.14,9.89296666666,19.8356,17.4248666667,18.2086,9.93660000001,9.25726666666,10.2668,16.5589666667,8.75806666667
648.47,9.91086666667,19.8479333333,17.4413333333,18.2271333333,9.95199999999,9.27666666667,10.2805333333,16.5978666667,8.81119999999
648.80,9.96213333334,19.9628666667,17.5128666667,18.3113333333,10.0392,9.36753333332,10.3349333333,16.6351333333,8.91986666666
649.13,9.97706666666,19.949,17.4946666667,18.3250666667,10.0476666667,9.39666666667,10.3651333333,16.6569333333,8.93413333334
649.46,9.94953333333,19.8974,17.4967333333,18.3075333333,10.0258666667,9.36006666667,10.3412,16.6483333333,8.926
649.79,9.84786666667,19.8686,17.4146666667,18.2262,9.93753333331,9.27893333334,10.2455333333,16.6081666667,8.86313333333
650.11,9.76483333333,19.7860666667,17.3119333333,18.1591333333,9.82913333333,9.17406666667,10.1350666667,16.5039,8.80200000001
650.44,9.75756666666,19.7915333333,17.3268666667,18.1758666667,9.80253333332,9.15246666666,10.0850666667,16.4968,8.81226666666
650.77,9.75513333333,19.7933333333,17.3337333333,18.198,9.81113333333,9.14653333334,10.1298,16.5430333333,8.85313333333
651.10,9.67990000001,19.6916,17.2606,18.1438,9.72819999999,9.08946666667,10.0833333333,16.4917333333,8.80646666667
651.43,9.73576666667,19.7489333333,17.3269333333,18.2262666667,9.78426666667,9.1652,10.1503333333,16.5641666667,8.89079999999
651.76,9.6866,19.716,17.3080666667,18.1958,9.76026666666,9.14713333334,10.1333333333,16.5597333333,8.87413333333
652.09,9.66186666668,19.6636666667,17.2276666667,18.1444,9.71433333334,9.10880000001,10.0992666667,16.4918333333,8.83366666667
652.42,9.74566666667,19.6943333333,17.2817333333,18.1693333333,9.76073333334,9.11693333333,10.1530666667,16.5574666667,8.86653333334
652.75,9.75800000001,19.7382666667,17.2898666667,18.1730666667,9.7694,9.09566666667,10.1339333333,16.5381666667,8.86373333333
653.08,9.82196666668,19.8590666667,17.3644666667,18.2382,9.83739999999,9.15866666667,10.1824,16.6259666667,8.9212
653.41,9.89860000001,19.8916,17.4108666667,18.3100666667,9.89326666669,9.20806666667,10.2661333333,16.6266666667,8.96813333333
653.74,9.90386666668,19.9351333333,17.4236666667,18.3219333333,9.9234,9.24993333333,10.3102,16.6809,8.98266666667
654.06,9.83133333334,19.8974666667,17.4142666667,18.2745333333,9.87980000001,9.19860000001,10.2736,16.6083333333,8.9194
654.39,9.83326666667,19.9140666667,17.4338666667,18.3116,9.86313333333,9.20360000001,10.2505333333,16.5551333333,8.93720000001
654.72,9.85816666667,19.9527333333,17.4739333333,18.3168666667,9.90013333333,9.21386666667,10.2504666667,16.5520666667,8.95593333333
655.05,9.89409999998,19.9824,17.4757333333,18.3317333334,9.86719999999,9.20446666666,10.2654,16.5338333333,8.9632
655.38,9.95843333333,20.0196,17.5174666667,18.3719333333,9.892,9.27213333333,10.3037333333,16.5354666667,8.97780000001
655.71,10.0242,20.1028666667,17.6162,18.4540666667,9.95046666669,9.31446666666,10.3778,16.5974666667,9.04326666667
656.04,9.92406666669,20.0952666667,17.5809333333,18.4082,9.86259999999,9.27126666667,10.3324666667,16.5677666667,9.00880000001
656.37,9.90416666668,20.057,17.586,18.3516,9.82953333333,9.25440000001,10.3286,16.5516666667,8.99626666667
656.69,9.88156666665,20.0092,17.5760666667,18.3628666667,9.82159999999,9.2706,10.3122,16.5156,8.9814
657.02,9.8367,19.9838,17.571,18.3337333333,9.82480000002,9.26586666666,10.3146,16.4850333333,8.95566666667
657.35,9.86210000001,19.9978,17.5644,18.3106,9.83513333333,9.26233333333,10.3229333333,16.4888,8.94700000001
657.68,9.9449,20.0275333333,17.5733333333,18.3659333333,9.91340000001,9.31993333333,10.3853333333,16.5669666667,8.99933333333
658.01,9.92826666667,19.9903333333,17.5566,18.3515333333,9.91406666667,9.3278,10.3943333333,16.5579333334,9.00886666667
658.34,9.9308,19.9878666667,17.5444666667,18.3411333333,9.89646666665,9.34966666667,10.3806666667,16.6002,9.00539999999
658.66,9.83629999999,19.9324,17.4898,18.2682666667,9.8802,9.31353333333,10.3233333333,16.5608333333,8.95186666666
658.99,9.81813333334,19.9453333333,17.4906,18.2951333333,9.90080000001,9.30346666666,10.3128666667,16.5853,8.97619999999
659.32,9.78756666666,19.9099333334,17.4568666667,18.2566666667,9.8908,9.2824,10.2859333333,16.5523,8.92520000001
659.65,9.73816666667,19.8156,17.3924666667,18.2206666667,9.85026666665,9.25653333334,10.2384666667,16.4889666667,8.88526666666
659.98,9.70410000001,19.8205333333,17.3698,18.2468,9.83453333335,9.2278,10.2130666667,16.4801,8.88486666666
660.31,9.71043333332,19.8116,17.3317333333,18.2149333333,9.8158,9.19533333333,10.2167333334,16.4646333333,8.88946666667
660.63,9.78626666667,19.8823333333,17.381,18.2757333333,9.85153333335,9.27106666666,10.2474666667,16.5672666667,8.974
660.96,9.87550000001,19.9554666667,17.5000666667,18.3928666667,9.96926666665,9.39526666667,10.355,16.6710333333,9.07913333334
661.29,9.82130000001,19.9608666667,17.513,18.3674,9.92893333333,9.37893333333,10.3395333333,16.6565333333,9.09139999999
661.62,9.85646666668,20.0333333333,17.5458,18.3737333333,9.9638,9.3794,10.3792666667,16.7116666667,9.09693333333
661.94,9.7597,19.9622,17.5062,18.3358666667,9.94486666667,9.31626666666,10.3505333333,16.6462333333,9.0488
662.27,9.82133333333,19.9976,17.5470666667,18.3950666666,9.95633333333,9.3632,10.4010666667,16.6942333333,9.0798
662.60,9.87136666667,20.0542666667,17.593,18.3987333333,9.98613333334,9.408,10.4569333333,16.7763,9.12993333334
662.93,9.84800000001,20.0335333333,17.5996,18.3822,9.97920000001,9.42159999999,10.4378,16.801,9.16633333334
663.26,9.97393333335,20.1408666667,17.7090666667,18.4718,10.0592666667,9.53253333334,10.5186666667,16.8793666667,9.27406666667
663.58,10.0601,20.1679333333,17.7840666667,18.5216,10.1158666667,9.6476,10.5992,16.9525666667,9.34933333333
663.91,10.0763666667,20.1936666667,17.8332,18.5386,10.1185333333,9.70639999999,10.606,17.0229,9.35906666667
664.24,9.9798,20.1390666667,17.7342666667,18.459,10.0240666667,9.603,10.5126,16.9035333334,9.26886666666
664.57,9.90893333333,20.1142,17.6482,18.3969333333,9.92266666665,9.5344,10.4136666667,16.8092666667,9.20286666667
664.89,9.88463333333,20.0366666667,17.5774666667,18.3326666667,9.89300000001,9.51533333334,10.3298666667,16.7115,9.18073333333
665.22,9.91119999999,20.0114666667,17.5840666667,18.3605333333,9.91106666665,9.54806666667,10.2873333333,16.7267666667,9.19926666667
665.55,10.0155,20.1015333333,17.6265333333,18.3998666667,9.91260000001,9.58406666667,10.3213333333,16.7515333333,9.27106666667
665.87,10.0768666667,20.148,17.6807333333,18.4603333333,9.96853333332,9.6064,10.3322666667,16.7914666667,9.31833333333
666.20,10.0140333333,20.0670666667,17.6304,18.381,9.90633333333,9.54153333334,10.2974,16.6539,9.2646
666.53,9.94643333333,20.0170666667,17.5524666667,18.34,9.81826666667,9.48113333333,10.2389333333,16.5405,9.18073333333
666.86,9.88230000002,19.9993333333,17.4938,18.2976,9.80893333334,9.42946666666,10.1973333334,16.5155666667,9.11013333334
667.18,9.90863333333,19.9836,17.4433333333,18.2606,9.81146666667,9.42253333334,10.1942666667,16.4855,9.1132
667.51,9.93353333333,20.0123333333,17.4744666667,18.2757333333,9.84593333334,9.41480000001,10.2328666667,16.4448666667,9.13799999999
667.84,10.0081666667,20.0346,17.5273333333,18.351,9.92993333333,9.49326666666,10.3183333333,16.5506666667,9.22413333333
668.16,10.046,20.0389333333,17.5242666667,18.3675333333,9.94240000001,9.50373333333,10.3492666667,16.5683666667,9.25266666667
668.49,10.0199666667,20.0338666667,17.4845333333,18.3615333333,9.9126,9.47739999999,10.3731333333,16.5787,9.23480000001
668.82,9.96573333335,20.0375333333,17.4663333334,18.3295333333,9.86166666666,9.45346666666,10.3371333333,16.5136,9.17826666666
669.14,10.0011,20.0742666667,17.4862,18.3968,9.90566666666,9.47346666666,10.3687333333,16.5454666667,9.19873333333
669.47,10.0098,20.1122666667,17.5020666667,18.3726,9.91026666667,9.48893333333,10.3848,16.5670666667,9.21306666666
669.80,9.99793333333,20.0868666667,17.4444,18.3849333333,9.89299999999,9.46066666666,10.3393333333,16.5544,9.18066666667
670.13,10.0874666666,20.159,17.5534,18.4786,10.0414666667,9.56519999999,10.437,16.7027,9.29933333334
670.45,10.1140333333,20.2014,17.6226,18.4854,10.084,9.61826666667,10.4658,16.7507,9.35693333334
670.78,10.0860666667,20.2390666667,17.6440666667,18.5146666667,10.0748666666,9.59280000001,10.4387333333,16.7725,9.37086666666
671.10,10.0339666666,20.2245333333,17.5844666667,18.4689333333,10.0572666667,9.55133333334,10.3774666667,16.7725333333,9.36386666667
671.43,10.0265333333,20.21,17.6044,18.4702,10.0441333333,9.53053333334,10.3194,16.7448666667,9.34053333333
671.76,10.0645666667,20.2496,17.6548,18.5302666667,10.1248666667,9.57253333333,10.3462666667,16.7805666667,9.36939999999
672.08,10.134,20.3467333333,17.7675333333,18.6218666666,10.2036666667,9.65366666666,10.3737333333,16.8196,9.39393333333
672.41,10.204,20.3798,17.8013333333,18.6893333333,10.2741333333,9.72219999999,10.443,16.9053666667,9.48686666667
672.74,10.1966,20.3599333333,17.8096666667,18.6235333333,10.2754,9.7178,10.4491333333,16.8837333333,9.50206666667
673.06,10.1632,20.3245333333,17.7768,18.6268,10.2885333333,9.69146666667,10.4246666667,16.8461666667,9.49173333334
673.39,10.1407333333,20.3804,17.8165333333,18.6695333333,10.2658,9.70306666667,10.4536666667,16.9075666667,9.51113333334
673.72,10.1590666667,20.4203333333,17.8258,18.6948666667,10.2273333333,9.68073333334,10.4498666667,16.8846666667,9.53306666667
674.04,10.2355,20.4230666667,17.8599333333,18.7639333333,10.2518,9.72053333333,10.4934,16.9400666667,9.56133333333
674.37,10.2743333333,20.4406666667,17.9124,18.8123333333,10.2830666667,9.77960000001,10.5605333333,16.9503,9.59113333333
674.69,10.3298,20.4768666667,17.9637333333,18.8766,10.3556,9.87120000001,10.6122666667,16.9822,9.66593333333
675.02,10.4091666667,20.5932666667,18.0818666667,18.9248666667,10.4384666667,9.97273333333,10.741,17.0489,9.75933333333
675.35,10.3222,20.5269333333,18.0148666667,18.8116,10.3194,9.88959999999,10.6349333334,16.9809333333,9.7176
675.67,10.3641333333,20.5974666667,18.0466666667,18.8546666667,10.3520666667,9.94319999999,10.6968666667,17.1111666667,9.79013333333
676.00,10.4135333333,20.6347333333,18.0912666667,18.8628666667,10.3822666667,9.99780000001,10.7369333333,17.1387333333,9.80786666667
676.32,10.4473,20.678,18.129,18.9411333333,10.3832666667,10.0741333334,10.764,17.1789666667,9.81953333334
676.65,10.431,20.7100666667,18.1442,18.9469333333,10.3687333333,10.1235333333,10.7790666667,17.2268,9.86193333333
676.97,10.4415333333,20.7160666667,18.1152666666,18.9308,10.3711333333,10.13,10.7536666667,17.2101666667,9.88200000001
677.30,10.3159,20.5806666667,17.971,18.8166666667,10.2305333333,10.0213333333,10.6598666667,17.0843666667,9.73226666666
677.63,10.2558666667,20.5942,17.9424666667,18.7975333333,10.1768666667,9.9726,10.6565333333,17.0133,9.72653333333
677.95,10.1850666667,20.5853333333,17.8798,18.7630666667,10.1276,9.94220000001,10.5983333333,16.9692666667,9.67086666666
