wavelength,Back_RamNigf,Belly_RamNigf,Breast_RamNigf,Crissum_RamNigf,Crown_RamNigf,DorTail_RamNigf,Rump_RamNigf,Throat_RamNigf,WingTip_RamNigf
460.59,2.33713333333,3.4292,2.01013333333,3.767,2.1686,4.26673333333,2.39473333333,2.18306666667,4.10866666667
460.94,2.34986666667,3.4446,2.02366666667,3.79566666667,2.18813333333,4.2834,2.40933333333,2.20346666667,4.12553333333
461.29,2.35526666667,3.44766666667,2.02853333333,3.801,2.1942,4.28806666667,2.41013333333,2.215,4.12353333333
461.65,2.35793333333,3.44953333333,2.03446666667,3.80246666667,2.20006666666,4.28833333333,2.4114,2.2216,4.1268
462.00,2.35546666666,3.45413333333,2.03886666667,3.80226666667,2.20653333333,4.28966666667,2.41413333333,2.2182,4.1288
462.35,2.37813333333,3.47693333333,2.06153333333,3.8148,2.22586666667,4.29793333333,2.43173333333,2.23886666667,4.15053333333
462.71,2.37866666667,3.47873333333,2.06413333333,3.81826666667,2.23033333333,4.3042,2.42626666667,2.2362,4.15386666667
463.06,2.38386666667,3.4864,2.06093333333,3.82046666666,2.2396,4.31106666667,2.42266666666,2.2414,4.15933333333
463.41,2.399,3.50213333333,2.07586666667,3.826,2.25266666667,4.3246,2.43146666667,2.2608,4.18166666667
463.76,2.3734,3.4876,2.0694,3.8122,2.23353333333,4.308,2.40913333333,2.2474,4.16533333333
464.12,2.35346666667,3.47806666667,2.05886666667,3.795,2.2218,4.299,2.3876,2.2382,4.15546666667
464.47,2.3694,3.50066666667,2.08613333333,3.817,2.2374,4.31866666667,2.41153333333,2.25833333333,4.1812
464.82,2.3892,3.51773333333,2.11113333333,3.83246666667,2.254,4.33813333333,2.4366,2.26046666667,4.19813333333
465.17,2.404,3.52113333333,2.11246666667,3.84733333334,2.26593333333,4.34766666667,2.4458,2.26033333333,4.2202
465.53,2.4164,3.53366666667,2.12153333333,3.86226666667,2.27286666667,4.35446666667,2.44766666667,2.261,4.23253333333
465.88,2.40373333334,3.51973333333,2.10066666667,3.84546666667,2.25373333333,4.34093333333,2.4392,2.2526,4.22013333334
466.23,2.3898,3.50206666667,2.0892,3.83466666667,2.24726666666,4.33086666666,2.43106666667,2.24453333333,4.2116
466.58,2.3912,3.49466666666,2.08426666667,3.833,2.24326666667,4.31746666667,2.42853333333,2.24666666667,4.2052
466.94,2.3786,3.46886666667,2.0708,3.82146666667,2.2252,4.3022,2.41133333333,2.22666666666,4.1896
467.29,2.3424,3.43033333333,2.02293333333,3.789,2.18206666667,4.26806666667,2.37526666666,2.18106666667,4.14926666667
467.64,2.34953333333,3.42213333333,2.0136,3.79293333333,2.18986666667,4.26966666667,2.37413333333,2.17953333333,4.14066666667
467.99,2.376,3.4428,2.02426666667,3.814,2.2006,4.28366666667,2.39406666667,2.18953333333,4.1582
468.35,2.35806666666,3.4196,1.99493333333,3.78893333333,2.17666666667,4.25766666667,2.3596,2.16593333333,4.14853333333
468.70,2.34773333333,3.40626666667,1.98166666667,3.76946666667,2.17246666667,4.24606666667,2.3464,2.16933333334,4.13213333333
469.05,2.31786666666,3.3758,1.9522,3.73906666667,2.13833333334,4.2106,2.31806666667,2.1464,4.09606666666
469.40,2.31226666667,3.37273333333,1.94493333333,3.73066666667,2.13066666667,4.1916,2.31973333333,2.14066666666,4.09206666667
469.75,2.30593333333,3.3818,1.94386666667,3.73113333333,2.13246666667,4.18593333333,2.31653333333,2.13853333333,4.0974
470.11,2.29086666667,3.37386666667,1.9256,3.7208,2.1168,4.18033333333,2.30066666666,2.1204,4.07986666667
470.46,2.28493333333,3.37653333333,1.91553333333,3.71246666667,2.11226666667,4.17666666667,2.29506666667,2.10873333333,4.07606666667
470.81,2.30686666667,3.40253333333,1.93913333333,3.73133333333,2.13306666667,4.20426666666,2.32,2.13446666667,4.101
471.16,2.3424,3.43986666667,1.98166666667,3.7654,2.17133333334,4.23626666667,2.3538,2.18293333334,4.1442
471.51,2.31726666667,3.42526666667,1.96066666667,3.74206666667,2.14326666667,4.20313333333,2.33106666667,2.16473333333,4.1258
471.87,2.28853333333,3.41286666667,1.94546666667,3.72246666667,2.13126666667,4.1794,2.31206666667,2.1432,4.11
472.22,2.26233333333,3.4056,1.92706666667,3.70846666667,2.12313333333,4.17033333333,2.29646666667,2.12413333333,4.08486666667
472.57,2.2834,3.43433333333,1.9414,3.74286666666,2.1372,4.19046666667,2.3154,2.13973333334,4.11473333333
472.92,2.30026666667,3.4664,1.9674,3.769,2.16286666667,4.2262,2.34693333333,2.15886666667,4.136
473.27,2.29206666667,3.45773333333,1.964,3.76393333333,2.1592,4.24273333333,2.34426666666,2.14626666667,4.13373333333
473.62,2.32473333333,3.477,1.99406666667,3.795,2.18313333333,4.26653333333,2.3656,2.1666,4.1532
473.98,2.34213333333,3.49606666667,2.01453333333,3.8214,2.19906666667,4.2832,2.38933333333,2.19806666667,4.17646666667
474.33,2.35893333333,3.51873333333,2.04373333333,3.83553333333,2.21306666667,4.3046,2.41026666667,2.22273333333,4.2098
474.68,2.35913333333,3.51573333333,2.04746666667,3.83066666667,2.22026666667,4.29306666667,2.40333333333,2.226,4.21006666667
475.03,2.351,3.50753333333,2.0378,3.82033333333,2.2126,4.28666666666,2.39146666667,2.205,4.19573333333
475.38,2.38133333333,3.5436,2.07193333333,3.8598,2.24893333333,4.3272,2.4282,2.23706666667,4.23426666667
475.73,2.40286666667,3.5572,2.08466666667,3.87766666667,2.26413333333,4.36253333333,2.45446666667,2.2608,4.26453333333
476.08,2.42573333333,3.559,2.09993333333,3.89806666666,2.2704,4.36146666667,2.46286666667,2.2658,4.27193333333
476.44,2.4082,3.535,2.08466666667,3.87273333333,2.24653333333,4.34466666666,2.44266666667,2.24486666667,4.2502
476.79,2.4096,3.5294,2.07446666667,3.86113333333,2.23686666667,4.3276,2.42933333333,2.24066666667,4.24533333333
477.14,2.39286666667,3.5166,2.0512,3.84226666667,2.21686666667,4.30273333334,2.40946666667,2.23306666667,4.23133333333
477.49,2.38293333333,3.50346666667,2.0358,3.8228,2.19866666667,4.3002,2.39853333333,2.21773333333,4.22073333333
477.84,2.37526666667,3.48966666667,2.01966666667,3.81126666667,2.17846666667,4.28173333333,2.38573333333,2.191,4.20433333333
478.19,2.37293333333,3.47506666667,2.0094,3.81146666667,2.18033333333,4.2774,2.3758,2.17546666667,4.19153333333
478.54,2.37226666667,3.47666666667,2.002,3.81493333333,2.1776,4.2804,2.38466666667,2.17113333333,4.18593333333
478.89,2.3602,3.4634,1.9924,3.81366666667,2.16953333333,4.26766666667,2.38273333333,2.1662,4.17626666666
479.24,2.3146,3.4078,1.93806666667,3.75966666667,2.118,4.21933333333,2.33333333333,2.1174,4.122
479.60,2.2714,3.36126666667,1.885,3.7076,2.065,4.1608,2.27573333333,2.063,4.06466666667
479.95,2.25573333333,3.3508,1.87106666667,3.69273333333,2.05213333333,4.1646,2.27113333333,2.05613333333,4.0524
480.30,2.22586666667,3.33773333333,1.85446666667,3.67626666667,2.02893333333,4.15666666667,2.25886666667,2.0362,4.03313333333
480.65,2.21673333333,3.33413333333,1.85113333333,3.67753333333,2.02733333333,4.15613333333,2.2486,2.03,4.0404
481.00,2.233,3.35326666667,1.86426666667,3.69446666667,2.03566666667,4.18013333333,2.25173333333,2.0338,4.05046666667
481.35,2.24666666667,3.3698,1.8718,3.7128,2.04586666667,4.1916,2.26433333333,2.04493333333,4.063
481.70,2.26993333333,3.40893333333,1.89646666667,3.74606666667,2.07506666667,4.22986666667,2.294,2.07226666667,4.1036
482.05,2.27473333333,3.4212,1.89773333333,3.75413333333,2.0732,4.23366666667,2.30326666667,2.07993333333,4.11246666667
482.40,2.27173333333,3.42433333333,1.8966,3.75266666667,2.06713333333,4.235,2.3022,2.0782,4.11713333333
482.75,2.2838,3.438,1.90733333333,3.7614,2.07426666667,4.24466666667,2.31026666667,2.08693333333,4.13413333334
483.10,2.30553333333,3.4604,1.92873333333,3.78333333333,2.0928,4.265,2.3338,2.10693333333,4.15786666667
483.45,2.32286666667,3.4782,1.95086666667,3.80166666667,2.11333333333,4.28,2.35233333333,2.12666666667,4.17766666667
483.80,2.3322,3.48933333333,1.95946666667,3.80973333333,2.1244,4.28286666667,2.36126666667,2.13513333333,4.18353333333
484.15,2.34313333334,3.491,1.96466666667,3.81366666667,2.1344,4.2782,2.36186666667,2.13813333333,4.1914
484.50,2.3484,3.4936,1.9674,3.81826666667,2.1374,4.2808,2.36646666666,2.1396,4.19206666667
484.85,2.3494,3.4928,1.96806666667,3.81646666667,2.14106666666,4.27373333333,2.37133333334,2.14226666667,4.19313333333
485.20,2.35,3.498,1.97073333333,3.8172,2.1428,4.27086666667,2.37206666667,2.14513333333,4.19886666666
485.55,2.34606666666,3.49146666667,1.9688,3.8078,2.1384,4.26186666667,2.36806666667,2.14006666667,4.19053333333
485.90,2.33833333333,3.48553333333,1.96593333333,3.80293333334,2.13253333333,4.2546,2.36326666667,2.13426666667,4.18786666667
486.25,2.3308,3.47686666667,1.958,3.79913333333,2.12666666667,4.243,2.35513333333,2.12586666667,4.17766666667
486.60,2.32173333333,3.4704,1.94653333334,3.78946666667,2.11826666667,4.23013333333,2.3472,2.117,4.1618
486.95,2.31793333333,3.4686,1.94393333333,3.78246666666,2.11513333333,4.21833333333,2.34206666667,2.11333333333,4.15826666667
487.30,2.31373333333,3.46486666667,1.9422,3.78213333333,2.11153333333,4.21193333333,2.338,2.11026666667,4.14993333333
487.65,2.31393333333,3.46346666667,1.94033333333,3.77966666667,2.10733333333,4.21213333333,2.33546666667,2.109,4.15373333334
488.00,2.3148,3.47106666667,1.94366666667,3.7836,2.1064,4.21706666667,2.34193333333,2.11673333333,4.15446666667
488.35,2.3158,3.47606666667,1.94666666667,3.78473333333,2.108,4.21853333333,2.34933333333,2.11866666667,4.15686666667
488.70,2.32206666667,3.47766666667,1.95,3.79413333333,2.11153333333,4.2264,2.35473333333,2.12173333333,4.16073333333
489.05,2.30793333333,3.46113333333,1.93786666667,3.78046666667,2.10406666667,4.21373333333,2.34473333333,2.10853333333,4.14126666667
489.40,2.30573333333,3.4572,1.93813333333,3.77826666667,2.09946666667,4.2066,2.341,2.11146666666,4.13653333333
489.75,2.31686666667,3.46946666667,1.9474,3.78833333333,2.11106666667,4.2142,2.3482,2.12033333333,4.13926666667
490.10,2.3148,3.4668,1.94093333333,3.77733333333,2.10253333333,4.20446666667,2.3414,2.10946666667,4.13273333333
490.45,2.3118,3.461,1.9366,3.7764,2.0986,4.2054,2.33853333333,2.10433333334,4.12946666667
490.80,2.30886666667,3.45586666667,1.9308,3.771,2.09426666667,4.20686666667,2.337,2.09613333334,4.11686666667
491.15,2.3082,3.4548,1.927,3.76893333333,2.09086666667,4.20946666667,2.33773333333,2.09506666667,4.1182
491.50,2.3058,3.45373333333,1.92966666667,3.77013333333,2.09066666667,4.20446666667,2.3412,2.0918,4.114
491.85,2.312,3.46606666667,1.9378,3.7768,2.09786666667,4.2126,2.34606666667,2.09613333333,4.11793333333
492.20,2.3192,3.47813333333,1.95086666667,3.78666666667,2.10613333333,4.22286666667,2.3526,2.10953333333,4.1276
492.55,2.31853333333,3.49246666667,1.95906666667,3.78773333333,2.11213333334,4.2258,2.35773333333,2.11446666667,4.13186666667
492.90,2.3444,3.52313333333,1.98726666667,3.8176,2.13446666667,4.2444,2.38166666667,2.13926666667,4.15446666667
493.25,2.348,3.52713333333,1.99246666667,3.82453333333,2.1408,4.2482,2.38826666667,2.14146666666,4.1592
493.60,2.3594,3.53066666667,2.00013333333,3.82833333333,2.14533333333,4.2562,2.40133333333,2.1486,4.16273333333
493.95,2.38546666667,3.55693333333,2.03273333333,3.86813333333,2.17613333333,4.2914,2.4372,2.18193333333,4.18553333333
494.30,2.4126,3.583,2.0714,3.8962,2.20493333333,4.31273333334,2.47073333333,2.20986666667,4.21666666667
494.65,2.432,3.60626666667,2.0976,3.924,2.2308,4.32773333333,2.48606666667,2.23393333333,4.24773333333
495.00,2.44373333334,3.62473333333,2.11186666667,3.94093333334,2.24433333333,4.3368,2.50186666666,2.24286666667,4.26473333333
495.34,2.43806666667,3.62746666667,2.1064,3.93833333333,2.24213333333,4.33573333333,2.4984,2.2362,4.26493333333
495.69,2.44406666667,3.633,2.1032,3.9446,2.24846666667,4.3388,2.50706666667,2.23546666667,4.27253333334
496.04,2.44246666667,3.63206666667,2.09286666667,3.94153333333,2.23806666667,4.3258,2.50146666667,2.219,4.26793333333
496.39,2.43893333333,3.6234,2.08413333333,3.95153333333,2.22993333333,4.3206,2.4958,2.21253333333,4.27333333333
496.74,2.42766666667,3.6036,2.06826666667,3.9386,2.2154,4.31586666667,2.4848,2.2014,4.26973333334
497.09,2.42306666667,3.60066666667,2.05006666667,3.9334,2.2096,4.3086,2.4788,2.192,4.2696
497.44,2.4148,3.60313333333,2.04513333333,3.9332,2.20986666667,4.30646666667,2.47566666667,2.194,4.27673333333
497.79,2.4066,3.60593333334,2.05086666667,3.91806666667,2.209,4.29226666667,2.47026666667,2.1938,4.2768
498.14,2.3984,3.60433333333,2.03706666667,3.9198,2.20153333333,4.28793333333,2.46706666667,2.18526666667,4.27346666667
498.48,2.3946,3.5992,2.0296,3.9136,2.18933333334,4.28526666667,2.46453333333,2.18466666667,4.26853333333
498.83,2.3876,3.60313333333,2.01513333334,3.90833333334,2.18033333333,4.2792,2.46073333333,2.17513333333,4.2548
499.18,2.402,3.6192,2.027,3.9272,2.19293333333,4.2934,2.4796,2.188,4.26993333333
499.53,2.40726666667,3.62926666667,2.0404,3.94353333334,2.202,4.29913333333,2.49553333333,2.20033333333,4.27886666667
499.88,2.40253333333,3.61773333333,2.04473333333,3.94526666667,2.20226666667,4.30086666667,2.4978,2.20593333333,4.27853333333
500.23,2.38746666667,3.59933333333,2.022,3.92206666667,2.18526666667,4.28166666667,2.48686666667,2.18846666667,4.25526666667
500.58,2.38066666667,3.59093333333,2.01966666667,3.91473333333,2.17346666667,4.276,2.48453333333,2.17333333333,4.24573333333
500.92,2.38966666667,3.5952,2.02946666667,3.91413333333,2.17153333333,4.27233333333,2.49,2.17346666667,4.2294
501.27,2.38286666667,3.59366666667,2.02766666667,3.91266666667,2.16666666667,4.26386666667,2.48253333333,2.1606,4.21926666667
501.62,2.3962,3.59353333333,2.02493333333,3.92593333333,2.16786666667,4.26746666667,2.4894,2.15733333333,4.2282
501.97,2.41366666667,3.6138,2.04773333333,3.9372,2.19013333333,4.28506666666,2.5084,2.17593333333,4.23993333333
502.32,2.4374,3.63153333333,2.07653333333,3.96973333333,2.2172,4.3144,2.5386,2.18686666667,4.25346666667
502.67,2.46186666667,3.6444,2.10513333333,3.9974,2.23686666667,4.3314,2.5646,2.20986666667,4.27806666667
503.01,2.45386666667,3.63553333333,2.1074,3.9972,2.2296,4.32773333333,2.55386666667,2.20666666667,4.2698
503.36,2.427,3.597,2.0846,3.9744,2.19826666667,4.30246666667,2.52386666667,2.18006666667,4.2524
503.71,2.4316,3.60513333334,2.08153333333,3.9814,2.212,4.30506666667,2.5302,2.18273333333,4.24846666667
504.06,2.45886666667,3.6376,2.114,4.0098,2.23173333333,4.3306,2.5564,2.2056,4.27533333333
504.41,2.46493333333,3.65446666667,2.11286666667,4.0138,2.23533333333,4.32913333333,2.5604,2.21506666667,4.2846
504.75,2.464,3.65953333333,2.11593333333,4.017,2.2452,4.34066666667,2.56046666667,2.22146666667,4.2966
505.10,2.47193333333,3.66886666667,2.13333333333,4.02913333333,2.2504,4.35146666667,2.5716,2.231,4.30906666667
505.45,2.4688,3.6762,2.13233333334,4.03373333333,2.243,4.34506666666,2.57086666667,2.2336,4.30473333333
505.80,2.44313333333,3.65966666667,2.1,4.01386666667,2.2158,4.31426666667,2.5466,2.21046666667,4.2904
506.15,2.42046666667,3.6528,2.07606666667,3.9892,2.18706666667,4.27786666667,2.52813333333,2.1884,4.2814
506.49,2.40833333333,3.65126666667,2.0622,3.96466666667,2.177,4.2762,2.5098,2.18206666667,4.27406666667
506.84,2.41633333333,3.65926666667,2.0668,3.9648,2.17846666667,4.27086666667,2.5156,2.1764,4.28433333333
507.19,2.42746666667,3.67326666667,2.069,3.966,2.1834,4.27786666667,2.5206,2.17893333333,4.29166666667
507.54,2.4336,3.685,2.07166666667,3.96253333333,2.18373333334,4.27713333333,2.52453333334,2.1868,4.29813333333
507.88,2.4362,3.686,2.07673333333,3.96206666667,2.19133333333,4.27626666667,2.5342,2.1932,4.28633333333
508.23,2.43546666667,3.67686666666,2.078,3.9558,2.18806666666,4.2688,2.53286666667,2.1894,4.27593333333
508.58,2.4262,3.6712,2.07906666667,3.96726666667,2.18413333333,4.25793333333,2.54093333333,2.1832,4.27666666666
508.93,2.42593333333,3.667,2.06953333333,3.95166666667,2.1718,4.25106666667,2.5442,2.17826666667,4.2674
509.27,2.4242,3.67133333333,2.06826666666,3.94926666667,2.17693333333,4.26593333333,2.55846666667,2.17333333333,4.27773333333
509.62,2.4344,3.6764,2.08113333333,3.95326666667,2.17793333333,4.26586666666,2.56613333333,2.17366666667,4.275
509.97,2.43533333333,3.68813333334,2.08753333333,3.96086666667,2.1908,4.28066666667,2.56866666667,2.18346666667,4.27766666667
510.32,2.44233333334,3.6922,2.1034,3.972,2.19586666667,4.28186666667,2.58986666667,2.18886666667,4.2786
510.66,2.43593333333,3.6886,2.09713333333,3.9646,2.18913333333,4.2846,2.597,2.20186666667,4.2766
511.01,2.44113333333,3.6994,2.11253333333,3.96926666667,2.20053333333,4.29133333333,2.6166,2.21913333333,4.27846666667
511.36,2.42873333333,3.68333333333,2.10913333333,3.96726666667,2.1956,4.287,2.6154,2.2136,4.26546666667
511.70,2.41693333333,3.68093333333,2.10393333333,3.962,2.19133333333,4.27993333333,2.6092,2.2156,4.27513333333
512.05,2.4066,3.6874,2.10773333333,3.97093333333,2.19993333333,4.287,2.61413333333,2.21793333334,4.28293333333
512.40,2.41526666667,3.7102,2.11866666667,3.97646666667,2.2054,4.306,2.61793333333,2.23133333333,4.29253333333
512.75,2.41273333333,3.71293333333,2.1198,3.9924,2.22266666667,4.30693333333,2.62,2.2314,4.298
513.09,2.43633333333,3.7334,2.14326666667,4.02306666667,2.25026666667,4.32146666666,2.64,2.2604,4.31133333333
513.44,2.44766666667,3.75013333333,2.159,4.04033333333,2.2708,4.34746666667,2.66346666667,2.28026666667,4.33146666667
513.79,2.46546666667,3.75826666667,2.1718,4.05753333333,2.2758,4.35873333333,2.68313333333,2.29966666667,4.34393333333
514.13,2.45913333333,3.75753333333,2.15733333333,4.05613333333,2.2672,4.35253333333,2.66506666667,2.28533333333,4.33153333333
514.48,2.46686666667,3.77893333333,2.16913333333,4.08073333333,2.27966666667,4.364,2.6684,2.28253333333,4.3346
514.83,2.4442,3.76293333333,2.14166666667,4.0748,2.2584,4.3466,2.64833333333,2.25166666667,4.31633333333
515.17,2.4422,3.77653333333,2.14126666667,4.07753333333,2.2562,4.34873333333,2.64913333333,2.2382,4.32693333333
515.52,2.45366666667,3.78686666667,2.15186666667,4.09953333333,2.2556,4.3652,2.65693333334,2.2344,4.33233333333
515.87,2.47233333333,3.80766666667,2.1658,4.116,2.26453333333,4.373,2.67926666667,2.24053333333,4.346
516.21,2.47073333333,3.8004,2.15686666667,4.1096,2.24553333333,4.36426666666,2.67826666667,2.22526666666,4.3358
516.56,2.47486666667,3.8092,2.1568,4.11046666667,2.238,4.35913333333,2.6788,2.22953333333,4.32706666667
516.91,2.45993333333,3.80393333333,2.14406666667,4.09333333333,2.21953333333,4.34833333333,2.66713333333,2.21606666667,4.32
517.25,2.44826666667,3.79133333333,2.1462,4.0874,2.21513333333,4.33406666667,2.65246666667,2.20253333333,4.30986666667
517.60,2.4352,3.7904,2.13986666667,4.07426666667,2.209,4.3148,2.64473333333,2.18446666667,4.29426666667
517.95,2.42473333333,3.7884,2.13946666667,4.06733333333,2.21186666667,4.30613333333,2.648,2.18286666667,4.3024
518.29,2.42146666667,3.78986666667,2.14493333333,4.06486666667,2.21153333333,4.3044,2.65333333333,2.1902,4.302
518.64,2.4394,3.80893333333,2.15986666667,4.07553333333,2.22746666667,4.31593333333,2.66673333333,2.20486666667,4.3178
518.99,2.4468,3.8142,2.17373333333,4.08206666667,2.225,4.31553333334,2.67526666667,2.2212,4.32753333333
519.33,2.45706666667,3.826,2.18033333333,4.085,2.23706666667,4.3106,2.68913333333,2.2298,4.333
519.68,2.45933333333,3.83273333334,2.1846,4.08553333333,2.23493333333,4.31126666667,2.70046666667,2.23933333333,4.3372
520.02,2.47186666667,3.84546666667,2.2048,4.09673333333,2.25966666667,4.31506666667,2.72046666667,2.2566,4.359
520.37,2.4698,3.84453333333,2.21393333333,4.09853333333,2.26073333333,4.32013333333,2.72213333333,2.25266666667,4.365
520.72,2.48046666667,3.84773333333,2.23166666667,4.10626666667,2.26906666667,4.32706666666,2.72546666667,2.2558,4.37453333333
521.06,2.50633333333,3.87813333333,2.25093333333,4.12993333333,2.28493333333,4.3534,2.75633333333,2.28513333333,4.39633333333
521.41,2.50993333333,3.8878,2.27066666667,4.1454,2.30406666667,4.3682,2.7794,2.2996,4.42126666667
521.75,2.52533333333,3.904,2.29426666667,4.15706666667,2.313,4.38053333333,2.78453333333,2.31193333333,4.42513333333
