wavelength,Back_SpoCorm,Belly_SpoCorm,Breast_SpoCorm,Crissum_SpoCorm,Crown_SpoCorm,DorTail_SpoCorm,Patch10_SpoCorm,Rump_SpoCorm,Throat_SpoCorm,WingTip_SpoCorm
405.39,5.99586666667,6.0548,5.33056666667,6.17766666667,7.07159999999,7.95593333333,20.9523333333,9.3922,6.56000000001,7.45633333333
405.75,5.94863333333,5.99453333334,5.28773333333,6.13753333333,7.04020000001,7.8967,20.9167333333,9.31886666667,6.49546666667,7.37773333333
406.11,6.0008,6.0212,5.33396666667,6.18313333333,7.11113333335,7.93576666667,20.9470666667,9.4004,6.53466666667,7.40276666667
406.47,6.03893333333,6.03386666667,5.35003333333,6.1974,7.10913333333,7.96856666667,21.0041333334,9.43706666667,6.56106666666,7.37473333333
406.83,6.0691,6.07513333333,5.38496666667,6.23573333333,7.15940000001,7.98346666667,21.0579333334,9.46033333333,6.6078,7.41743333333
407.19,6.20916666666,6.2288,5.5044,6.3624,7.28419999999,8.12393333333,21.1582666667,9.58046666665,6.74353333334,7.53303333333
407.55,6.25373333333,6.25146666667,5.54333333333,6.38866666667,7.29946666667,8.1556,21.1959333333,9.60819999999,6.74820000001,7.54843333333
407.90,6.2015,6.22313333333,5.53153333333,6.3638,7.26720000001,8.11146666667,21.1752,9.56206666667,6.72286666667,7.56613333333
408.26,6.238,6.25466666667,5.5389,6.3828,7.27853333333,8.12656666667,21.2329333334,9.59506666666,6.7392,7.61096666667
408.62,6.2369,6.2628,5.54903333333,6.3838,7.29813333334,8.14716666667,21.2875333333,9.61973333333,6.73726666667,7.61593333333
408.98,6.24883333334,6.26466666667,5.55886666667,6.39226666667,7.31226666667,8.1472,21.3205333333,9.6428,6.70686666667,7.5951
409.34,6.25053333333,6.266,5.55303333333,6.37553333333,7.31793333334,8.13533333333,21.3693333333,9.6264,6.70106666667,7.63116666667
409.70,6.2797,6.3194,5.58003333333,6.3832,7.34286666667,8.12453333333,21.415,9.66706666666,6.73826666667,7.69593333333
410.06,6.31466666667,6.3486,5.5852,6.365,7.33533333335,8.14773333333,21.473,9.68713333334,6.77546666667,7.75513333333
410.42,6.30466666667,6.3432,5.5822,6.36353333333,7.34059999999,8.13323333333,21.4462,9.65506666667,6.75059999999,7.7507
410.77,6.2452,6.26046666667,5.5318,6.27906666667,7.28033333333,8.0925,21.4180666667,9.59613333334,6.69773333333,7.679
411.13,6.12663333333,6.15566666667,5.45196666667,6.18026666666,7.19586666668,7.9831,21.3875333333,9.4754,6.58693333334,7.58923333333
411.49,6.0323,6.11066666667,5.39893333333,6.12393333333,7.13626666666,7.90733333333,21.3372666667,9.42746666667,6.53046666666,7.5398
411.85,6.003,6.07166666667,5.35933333333,6.09913333333,7.11279999999,7.85533333333,21.2983333333,9.40220000001,6.49206666667,7.45566666667
412.21,5.97736666667,6.07293333333,5.37616666667,6.15306666667,7.1128,7.8475,21.2818666667,9.3822,6.4888,7.4782
412.57,5.99473333333,6.07886666667,5.3584,6.15226666667,7.13526666666,7.87133333333,21.3461333333,9.38693333333,6.51333333333,7.46683333333
412.92,6.02873333333,6.14613333333,5.41866666667,6.2112,7.20913333333,7.90963333333,21.4218666667,9.4356,6.6104,7.56326666667
413.28,6.00123333333,6.09226666667,5.3671,6.16746666667,7.18406666667,7.8801,21.4250666667,9.41613333334,6.60306666667,7.52326666667
413.64,5.98,6.05526666667,5.3372,6.17353333333,7.15073333335,7.8979,21.4088,9.42,6.59200000001,7.478
414.00,5.94663333334,6.0256,5.30926666667,6.1694,7.12853333334,7.86866666667,21.4124666667,9.37893333335,6.55613333333,7.43343333333
414.36,5.9438,6.0102,5.31326666667,6.16473333333,7.13806666666,7.87426666667,21.4633333333,9.39359999999,6.55826666666,7.39626666667
414.72,6.0675,6.14466666667,5.42623333333,6.266,7.24493333334,7.96913333333,21.5802,9.52026666667,6.65493333333,7.5277
415.07,6.13193333333,6.18986666667,5.47693333333,6.30173333333,7.29226666666,8.00656666667,21.6363333333,9.58026666668,6.67726666667,7.55356666667
415.43,6.15586666667,6.2014,5.50536666667,6.32693333333,7.30286666667,8.03176666667,21.6728,9.58233333333,6.68673333334,7.5603
415.79,6.1269,6.18893333333,5.49573333333,6.32026666667,7.31326666666,8.0418,21.7057333333,9.5878,6.6734,7.5591
416.15,6.17233333333,6.21573333333,5.52713333333,6.34406666667,7.3434,8.0813,21.7864,9.63913333333,6.70293333333,7.55236666667
416.51,6.20016666667,6.25166666666,5.57733333333,6.3932,7.38426666666,8.08793333333,21.8319333333,9.67613333333,6.72406666666,7.58913333333
416.86,6.17153333333,6.1974,5.52983333333,6.35306666667,7.32400000001,8.0608,21.8448,9.65406666667,6.67820000001,7.55843333333
417.22,6.18326666667,6.2338,5.56093333333,6.3914,7.33040000001,8.08933333333,21.867,9.6752,6.69793333334,7.5655
417.58,6.17853333333,6.2356,5.59053333333,6.3712,7.3576,8.07966666667,21.8967333333,9.68000000001,6.71446666666,7.58633333333
417.94,6.23013333333,6.28913333333,5.65553333333,6.4226,7.42233333333,8.1499,21.9940666667,9.75866666667,6.78966666666,7.66183333333
418.29,6.26253333333,6.34726666667,5.69623333333,6.4608,7.46006666667,8.17876666667,22.0364666667,9.79393333333,6.83093333334,7.7347
418.65,6.2792,6.3496,5.69973333333,6.47893333333,7.46346666667,8.1989,22.0616,9.79513333333,6.84426666666,7.77316666667
419.01,6.29103333333,6.37213333333,5.71526666667,6.50133333333,7.47199999999,8.19686666667,22.0863333333,9.82386666667,6.86973333333,7.81423333333
419.37,6.31206666667,6.39406666667,5.72546666667,6.50393333333,7.49346666666,8.20796666667,22.1108,9.84739999999,6.88413333333,7.84533333333
419.73,6.34576666667,6.42613333333,5.75836666667,6.5284,7.51173333334,8.23086666667,22.1558,9.87853333332,6.92606666666,7.89103333333
420.08,6.33376666667,6.41453333333,5.73326666667,6.50613333333,7.51453333334,8.21736666667,22.1392666667,9.87153333333,6.91139999999,7.87933333333
420.44,6.31433333333,6.40166666667,5.70856666667,6.48073333333,7.47953333333,8.1929,22.134,9.85746666667,6.89313333334,7.864
420.80,6.3277,6.4326,5.73673333333,6.48893333333,7.50860000001,8.20216666667,22.1420666667,9.869,6.90933333334,7.86523333333
421.16,6.3472,6.4324,5.74726666666,6.49226666667,7.53653333333,8.2171,22.1641333333,9.88693333332,6.91860000001,7.89733333333
421.51,6.4034,6.47866666667,5.7839,6.5454,7.57166666665,8.2622,22.2425333333,9.93106666667,6.9586,7.93746666667
421.87,6.41693333333,6.4996,5.79966666667,6.5638,7.58853333334,8.26863333333,22.224,9.93746666667,6.96626666666,7.93856666667
422.23,6.42173333333,6.49646666667,5.8005,6.56813333333,7.59893333334,8.27286666667,22.2462,9.93446666667,6.97106666667,7.9434
422.58,6.3577,6.43206666667,5.7298,6.50253333333,7.53926666668,8.2,22.1956666667,9.88086666667,6.90946666667,7.86716666667
422.94,6.34116666667,6.42346666667,5.71503333333,6.48113333334,7.53606666666,8.18713333333,22.2155333333,9.86386666668,6.89653333334,7.86043333333
423.30,6.30516666667,6.38606666667,5.6989,6.46273333333,7.51846666667,8.15973333333,22.2248,9.84793333333,6.88086666667,7.828
423.66,6.3185,6.40673333333,5.7042,6.49293333333,7.53786666667,8.1613,22.2354666667,9.85299999999,6.89999999999,7.83156666667
424.01,6.33673333333,6.41073333333,5.72306666667,6.49526666667,7.54960000001,8.16856666667,22.2528,9.85280000001,6.91893333334,7.85026666667
424.37,6.3404,6.42093333333,5.74386666666,6.517,7.56933333332,8.18083333333,22.2691333333,9.84859999999,6.93333333333,7.8528
424.73,6.33173333333,6.41026666667,5.72753333333,6.5238,7.5568,8.16303333333,22.2749333333,9.83439999999,6.9298,7.849
425.08,6.3525,6.43853333333,5.77153333333,6.5444,7.57593333333,8.17106666667,22.2985333333,9.84653333333,6.961,7.84776666667
425.44,6.31256666667,6.39993333333,5.72746666667,6.5144,7.54233333334,8.12946666667,22.2456666667,9.80133333332,6.91453333333,7.8128
425.80,6.29183333333,6.38673333333,5.7076,6.49713333333,7.53666666667,8.10356666667,22.2780666667,9.78193333333,6.90153333333,7.80596666667
426.16,6.28813333333,6.37873333333,5.70246666667,6.49593333333,7.53313333334,8.0942,22.2573333333,9.77653333333,6.90333333334,7.8064
426.51,6.33066666666,6.42026666667,5.75083333333,6.5364,7.58546666667,8.1206,22.3092666667,9.82379999999,6.94773333333,7.84233333333
426.87,6.328,6.40873333333,5.75923333333,6.53713333333,7.58740000001,8.13873333333,22.2817333333,9.81906666668,6.96033333333,7.81373333333
427.23,6.41056666667,6.4864,5.832,6.605,7.65453333333,8.22043333333,22.3348666667,9.88179999999,7.03226666667,7.89573333333
427.58,6.43956666667,6.50166666667,5.87123333333,6.61013333333,7.69460000001,8.25726666667,22.3798666667,9.91433333333,7.05940000001,7.93136666667
427.94,6.47233333333,6.55353333333,5.90063333333,6.654,7.73013333333,8.2937,22.4399333333,9.97893333332,7.09113333333,7.97336666667
428.30,6.55926666667,6.60833333333,5.97366666667,6.70646666667,7.80606666667,8.35233333333,22.5158,10.0683333333,7.17233333333,8.04896666667
428.65,6.60496666667,6.64346666667,6.0203,6.72273333333,7.85086666667,8.4146,22.578,10.1235333333,7.21813333333,8.08823333333
429.01,6.5759,6.6134,5.96583333333,6.69953333333,7.82073333334,8.38376666667,22.539,10.0932666667,7.17206666666,8.0592
429.37,6.6043,6.64533333333,5.99423333333,6.7128,7.85860000001,8.40093333333,22.6224,10.1383333333,7.20653333334,8.11836666667
429.72,6.55946666667,6.58166666667,5.94613333333,6.66266666667,7.7952,8.35536666667,22.5684666667,10.1127333333,7.15226666666,8.08376666667
430.08,6.55636666667,6.5836,5.94236666667,6.65326666667,7.80106666666,8.34176666667,22.608,10.1206666667,7.1418,8.03293333333
430.44,6.57353333333,6.63666666667,5.96583333333,6.6818,7.82006666668,8.38233333333,22.6590666667,10.1504,7.16946666666,8.0636
430.79,6.59103333333,6.65073333333,5.97336666667,6.70373333333,7.84326666666,8.39096666667,22.7245333333,10.1727333333,7.18326666667,8.084
431.15,6.57133333334,6.63953333333,5.9334,6.68553333334,7.84933333334,8.34753333333,22.7398666667,10.1684,7.18246666667,8.05863333333
431.50,6.52386666667,6.57613333333,5.88456666667,6.64386666667,7.77853333333,8.29856666667,22.6795333333,10.1159333333,7.12933333333,7.99656666667
431.86,6.50943333333,6.54526666666,5.8767,6.62046666667,7.75500000001,8.27393333333,22.6677333333,10.0831333333,7.1174,7.96536666667
432.22,6.43823333333,6.49793333333,5.80373333333,6.57966666667,7.6946,8.22483333333,22.6038666667,10.0136,7.06326666667,7.9144
432.57,6.4005,6.47133333333,5.786,6.556,7.67720000001,8.20056666667,22.5698,9.9906,7.04079999999,7.89403333333
432.93,6.40583333333,6.47486666667,5.80843333333,6.56353333333,7.68240000001,8.2068,22.614,10.0019333333,7.06746666666,7.92173333333
433.29,6.434,6.49253333334,5.8615,6.61266666666,7.73233333333,8.2526,22.6128666667,10.0142666667,7.10106666667,7.9359
433.64,6.43363333333,6.50753333333,5.8793,6.61073333333,7.75139999999,8.24486666667,22.6173333333,10.008,7.09613333334,7.93436666667
434.00,6.42253333333,6.491,5.87136666667,6.6068,7.72979999999,8.22376666667,22.6007333333,9.98740000001,7.09853333333,7.94603333333
434.35,6.41173333333,6.46933333333,5.87433333333,6.60053333333,7.72086666665,8.20083333333,22.5730666667,9.95319999999,7.0804,7.93386666667
434.71,6.4464,6.49126666667,5.895,6.6122,7.75119999999,8.21306666667,22.5787333333,9.97739999999,7.10833333334,7.97303333333
435.07,6.4367,6.47993333333,5.89953333333,6.60146666667,7.73419999999,8.2146,22.5572666667,9.96046666668,7.09353333333,7.95036666667
435.42,6.47246666666,6.51746666667,5.9253,6.64226666667,7.78333333334,8.24036666667,22.6316,9.99906666667,7.11346666667,7.9865
435.78,6.4827,6.53846666667,5.93506666667,6.6598,7.80566666666,8.24063333333,22.6432666667,10.0041333333,7.13726666666,8.00446666667
436.13,6.49783333334,6.54786666667,5.9677,6.6644,7.84579999999,8.25926666667,22.6986666667,10.0373333333,7.1588,8.02476666667
436.49,6.54616666667,6.5898,5.99863333333,6.71833333333,7.89326666667,8.29046666667,22.7641333333,10.0898666667,7.19333333334,8.06376666667
436.84,6.5274,6.57466666667,5.97803333333,6.70846666667,7.89713333334,8.28383333333,22.7336666667,10.0900666667,7.17580000001,8.04603333333
437.20,6.51653333334,6.569,5.95073333333,6.6716,7.86526666666,8.25683333333,22.7448666667,10.0902666667,7.15459999999,8.0213
437.56,6.5568,6.59266666667,5.97073333333,6.70953333333,7.88433333334,8.27393333333,22.8136,10.13,7.20033333333,8.03806666667
437.91,6.5631,6.60066666667,5.99,6.70326666666,7.90026666668,8.29346666667,22.8299333333,10.1584,7.19566666667,8.0425
438.27,6.5755,6.6108,5.98896666667,6.71353333333,7.91113333334,8.30863333333,22.8465333333,10.1767333333,7.20986666666,8.05526666667
438.62,6.5682,6.6082,5.99873333333,6.7318,7.91280000001,8.31786666667,22.8615333333,10.175,7.20273333333,8.04983333333
438.98,6.57443333333,6.61093333333,6.00376666667,6.72526666667,7.91200000001,8.31433333333,22.8658,10.1748,7.18626666666,8.05373333333
439.33,6.56483333333,6.618,5.99496666667,6.71986666667,7.90993333333,8.30836666667,22.8755333333,10.1758666667,7.18633333333,8.0524
439.69,6.551,6.60166666667,5.99203333333,6.71126666667,7.89046666667,8.3079,22.8734666667,10.1732666667,7.16859999999,8.0436
440.04,6.52626666667,6.58406666667,5.94493333333,6.66886666667,7.83993333333,8.26343333333,22.8316,10.1328,7.12873333333,8.00293333333
440.40,6.51126666667,6.54886666667,5.9144,6.64233333333,7.8072,8.2267,22.8061333333,10.0973333333,7.09353333333,7.9875
440.75,6.56886666667,6.59886666667,5.95746666667,6.67773333333,7.85159999999,8.2714,22.8728,10.1384666667,7.14346666666,8.03233333333
441.11,6.56873333334,6.59566666667,5.94873333333,6.6724,7.84833333333,8.26743333333,22.8467333333,10.1240666667,7.15720000001,8.03063333333
441.47,6.57783333333,6.5934,5.95713333333,6.69526666667,7.86513333333,8.2846,22.8396666667,10.1353333333,7.16286666667,8.05763333333
441.82,6.61556666667,6.63066666667,5.9883,6.7294,7.89553333333,8.3308,22.903,10.1667333333,7.21426666666,8.09276666667
442.18,6.5733,6.5698,5.9417,6.67686666667,7.85893333332,8.2968,22.9053333333,10.1358,7.18226666667,8.04463333333
442.53,6.5599,6.54606666667,5.91996666667,6.65966666667,7.83900000001,8.2686,22.9056666667,10.1334,7.17559999999,8.02276666667
442.89,6.5653,6.54813333333,5.92803333333,6.66313333333,7.85080000001,8.28016666667,22.9328,10.1503333333,7.1998,8.03436666667
443.24,6.5577,6.5226,5.9104,6.63293333334,7.83773333333,8.2749,22.9060666667,10.1254666667,7.20979999999,8.04296666667
443.60,6.56476666667,6.54546666667,5.92986666667,6.64386666667,7.85613333335,8.28446666667,22.9448666667,10.1410666667,7.23793333333,8.0305
443.95,6.5847,6.563,5.9686,6.69133333333,7.88453333333,8.3116,22.993,10.1694,7.27,8.07193333333
444.31,6.5964,6.59006666667,6.0156,6.70673333333,7.91306666666,8.32983333333,23.0284666667,10.1813333333,7.30460000001,8.06263333333
444.66,6.55723333333,6.5598,5.97603333333,6.67686666667,7.87126666666,8.2823,23.0074,10.1435333333,7.27173333334,8.0456
445.02,6.5572,6.56026666666,5.98236666667,6.68206666667,7.87453333333,8.29343333333,23.0245333333,10.143,7.26833333334,8.04393333333
445.37,6.54366666667,6.5656,5.97166666667,6.66753333333,7.8688,8.29796666667,23.0367333333,10.1299333333,7.26060000001,8.02713333333
445.72,6.523,6.55893333333,5.95253333333,6.65273333333,7.86346666666,8.28243333333,23.0362666667,10.1243333333,7.23846666666,8.0172
446.08,6.56576666667,6.619,6.0139,6.71193333333,7.9158,8.32693333333,23.0831333333,10.1663333333,7.28446666667,8.07476666667
446.43,6.57203333333,6.627,6.00296666667,6.71033333333,7.91213333333,8.33873333333,23.0772666667,10.1552666667,7.29533333334,8.07096666667
446.79,6.55173333333,6.6004,5.98436666667,6.70053333333,7.90400000001,8.3347,23.0841333333,10.1360666667,7.28306666667,8.05083333333
447.14,6.55223333333,6.6168,6.00736666667,6.7152,7.91246666665,8.3342,23.1013333333,10.1578,7.28833333333,8.0379
447.50,6.57143333333,6.63233333333,6.0307,6.74973333333,7.95053333333,8.35653333333,23.1392,10.1818666667,7.30066666667,8.07733333333
447.85,6.55646666667,6.61073333333,6.01896666667,6.72366666667,7.94520000001,8.3412,23.1289333333,10.1651333333,7.28126666667,8.0576
448.21,6.54636666667,6.60413333333,6.00723333333,6.71673333333,7.94419999999,8.34453333333,23.1322,10.1678,7.27973333334,8.06163333333
448.56,6.59986666666,6.66446666667,6.0671,6.7768,8.01,8.4077,23.2150666667,10.2446666667,7.33753333334,8.1107
448.92,6.6202,6.6894,6.08323333333,6.81566666666,8.03446666666,8.41786666667,23.2664666667,10.275,7.35999999999,8.14196666667
449.27,6.62646666667,6.69613333333,6.09566666667,6.8196,8.04166666667,8.42323333333,23.282,10.2754,7.37366666667,8.13263333333
449.62,6.64083333333,6.70166666667,6.10716666667,6.84566666667,8.05553333335,8.42463333333,23.2756666667,10.2836,7.39300000001,8.14533333333
449.98,6.6409,6.68546666667,6.09176666667,6.84313333333,8.05379999999,8.4079,23.2772666667,10.2935333334,7.38506666666,8.14643333333
450.33,6.62913333333,6.67793333333,6.08686666667,6.82633333333,8.036,8.39923333333,23.2888,10.2842666667,7.37093333334,8.1423
450.69,6.66023333334,6.70713333333,6.11206666667,6.86326666667,8.05346666667,8.39716666667,23.3233333333,10.3026,7.39493333333,8.1767
451.04,6.69446666667,6.75066666667,6.1483,6.9,8.09413333334,8.43703333333,23.3589333333,10.3354666667,7.42100000001,8.21136666667
451.40,6.70166666667,6.765,6.14523333333,6.89126666667,8.08306666665,8.4461,23.3755333333,10.3412,7.43206666667,8.212
451.75,6.73576666666,6.81273333333,6.16503333333,6.92786666667,8.10686666667,8.48046666667,23.3834666666,10.3808,7.46606666667,8.24006666667
452.10,6.75263333333,6.81786666667,6.1693,6.94586666667,8.1072,8.47653333333,23.4076666667,10.386,7.46586666666,8.2586
452.46,6.72626666667,6.77313333333,6.1346,6.89986666667,8.07739999999,8.44793333333,23.3699333334,10.3341333333,7.42226666667,8.22183333333
452.81,6.7373,6.78666666667,6.14893333333,6.89886666667,8.09513333332,8.46603333333,23.3827333333,10.3474666667,7.44046666666,8.23296666667
453.17,6.7578,6.81006666667,6.17693333334,6.91933333333,8.12593333334,8.48556666667,23.4068666667,10.3716666667,7.46633333333,8.2756
453.52,6.74993333333,6.79273333333,6.1596,6.9024,8.106,8.44116666667,23.4097333333,10.3456,7.43953333333,8.25236666667
453.87,6.7954,6.84333333334,6.21553333333,6.9424,8.13486666666,8.50203333333,23.4530666667,10.3645333333,7.474,8.27803333333
454.23,6.8078,6.87113333333,6.23753333333,6.97073333333,8.1736,8.5109,23.4882666667,10.4006666667,7.4956,8.30226666667
454.58,6.8421,6.90686666667,6.26216666667,6.9792,8.19959999999,8.54416666667,23.4924666667,10.4238,7.51113333334,8.3087
454.93,6.85233333333,6.888,6.2588,6.98193333333,8.20193333335,8.56016666667,23.5254666666,10.4224,7.52013333334,8.32533333333
455.29,6.84366666667,6.87286666667,6.23226666667,6.9514,8.18626666667,8.52953333333,23.4838,10.3883333333,7.49226666666,8.3262
455.64,6.85526666667,6.90106666667,6.2541,6.9828,8.2116,8.55686666667,23.5400666667,10.4122,7.52873333334,8.3465
456.00,6.8311,6.91,6.2509,6.9654,8.21553333332,8.56816666667,23.5314,10.4279333333,7.53106666667,8.33093333333
456.35,6.81326666667,6.89566666667,6.23356666667,6.96613333333,8.1984,8.55896666667,23.5314666667,10.4240666667,7.52713333333,8.3294
456.70,6.77186666667,6.86053333333,6.20376666667,6.93266666667,8.16426666667,8.5232,23.5343333333,10.4189333333,7.47546666666,8.30893333333
457.06,6.7922,6.8564,6.19946666667,6.92706666667,8.16440000001,8.5272,23.5654,10.4481333333,7.48100000001,8.3072
457.41,6.8118,6.8768,6.21276666667,6.93626666667,8.18213333333,8.58683333333,23.5909333333,10.478,7.50206666667,8.3497
457.76,6.77636666667,6.84013333333,6.16666666667,6.89526666667,8.15140000001,8.54493333333,23.5539333333,10.4484666667,7.47146666667,8.31076666667
458.12,6.77893333333,6.8324,6.1831,6.90106666667,8.14299999999,8.54553333333,23.5583333333,10.4457333333,7.46846666667,8.3084
458.47,6.75063333333,6.8104,6.15583333333,6.87513333333,8.1144,8.5143,23.5226,10.4109333333,7.44753333333,8.2832
458.82,6.72553333333,6.79526666667,6.14446666667,6.843,8.09873333334,8.4842,23.5087333333,10.3995333333,7.42879999999,8.24926666667
459.18,6.7206,6.80373333333,6.15213333333,6.85006666667,8.10826666667,8.4948,23.5296666667,10.4162666667,7.43119999999,8.2491
459.53,6.7349,6.80293333333,6.17506666667,6.85833333333,8.12913333334,8.50113333333,23.5341333333,10.4190666667,7.43506666666,8.25306666667
459.88,6.7623,6.82633333333,6.19446666667,6.88653333333,8.15753333333,8.513,23.5656,10.4314666667,7.46013333334,8.27906666667
460.24,6.75763333333,6.8124,6.19033333334,6.8778,8.14606666667,8.50183333333,23.5531333333,10.4313333333,7.44733333333,8.2518
460.59,6.80013333333,6.84826666667,6.2233,6.8978,8.18106666667,8.52293333333,23.5498666667,10.4524666667,7.49553333334,8.27663333333
460.94,6.7946,6.84846666667,6.2209,6.8966,8.17619999999,8.51116666667,23.5307333333,10.4418666667,7.48993333334,8.26483333333
461.29,6.79743333333,6.85913333333,6.23566666667,6.9108,8.18646666667,8.50746666667,23.5333333334,10.4544,7.49006666666,8.2728
461.65,6.83006666667,6.89266666667,6.26183333333,6.94066666667,8.22273333334,8.52266666667,23.5704,10.4961333333,7.52900000001,8.30846666667
462.00,6.8554,6.91346666667,6.28523333333,6.949,8.255,8.54153333333,23.5978,10.5222666667,7.55066666666,8.33483333333
462.35,6.848,6.90993333333,6.3009,6.9568,8.26126666667,8.5452,23.6209333333,10.5402,7.56313333333,8.35503333333
462.71,6.85443333333,6.91753333333,6.2943,6.9596,8.28293333332,8.5364,23.6406666666,10.5378,7.57153333333,8.36363333333
463.06,6.89243333333,6.93066666667,6.3275,6.99366666667,8.32673333334,8.5583,23.6856666667,10.5760666667,7.61846666667,8.38096666667
463.41,6.90293333333,6.93426666667,6.30283333333,6.98846666667,8.31933333333,8.5462,23.7175333333,10.5831333333,7.6294,8.3907
463.76,6.90856666667,6.93853333333,6.32376666667,6.99706666667,8.32259999999,8.563,23.7088666667,10.5804,7.63993333333,8.40533333333
464.12,6.96906666667,7.0188,6.3975,7.05846666667,8.40006666667,8.6233,23.7973333333,10.6320666667,7.7214,8.48973333333
464.47,6.94903333333,7.01573333334,6.394,7.069,8.391,8.63633333333,23.8513333333,10.6424,7.72026666666,8.4702
464.82,6.9244,7.0032,6.39933333333,7.06746666667,8.39106666667,8.62143333333,23.8444,10.6182666667,7.70486666667,8.47413333333
465.17,6.94743333333,7.01773333333,6.4087,7.0846,8.40573333332,8.6306,23.8764666667,10.6100666667,7.74286666666,8.4482
465.53,6.9125,6.99233333333,6.39753333333,7.0706,8.38960000001,8.61456666667,23.8628666667,10.5768,7.724,8.4306
465.88,6.9143,7.01013333333,6.38563333333,7.08026666667,8.38953333334,8.6174,23.8561333333,10.5618666667,7.73519999999,8.42763333333
466.23,6.97803333333,7.078,6.43896666667,7.1528,8.46026666667,8.66406666667,23.9121333333,10.622,7.79153333332,8.48726666667
466.58,7.02473333333,7.10953333333,6.4855,7.20353333333,8.47333333333,8.706,23.9268,10.6411333333,7.82186666665,8.53426666667
466.94,6.99953333334,7.0866,6.46823333333,7.1824,8.4452,8.673,23.8811333333,10.5932666666,7.79386666666,8.51976666667
467.29,7.01126666667,7.07853333333,6.4998,7.18133333333,8.44946666666,8.6734,23.8646,10.5944,7.77746666666,8.51496666667
467.64,7.00946666667,7.06313333333,6.47516666667,7.1432,8.42606666666,8.64443333333,23.9046,10.6001333333,7.74386666667,8.4872
467.99,6.9832,7.04773333333,6.45833333333,7.13166666667,8.40953333333,8.63236666667,23.8771333333,10.5881333333,7.73726666667,8.4713
468.35,6.9799,7.03526666667,6.4415,7.10706666667,8.40953333333,8.59796666667,23.8379333333,10.5560666666,7.70619999999,8.47253333333
468.70,6.9906,7.04846666667,6.45896666667,7.1274,8.41586666667,8.62613333333,23.8571333333,10.579,7.71159999999,8.49706666667
469.05,6.9908,7.04113333333,6.46793333333,7.11973333333,8.41920000001,8.6158,23.8735333333,10.5998666667,7.71493333333,8.52603333333
469.40,7.0032,7.0452,6.46166666667,7.10913333333,8.42846666668,8.6134,23.8949333333,10.6062,7.71646666667,8.53056666667
469.75,7.00923333333,7.03833333333,6.4684,7.12926666667,8.4438,8.61923333333,23.9026666667,10.6184666667,7.70260000001,8.5239
470.11,7.01233333333,7.03726666667,6.47813333333,7.12926666666,8.44920000001,8.62216666667,23.9164666667,10.6138,7.69966666667,8.5105
470.46,6.9819,7.00326666667,6.4324,7.09553333333,8.42300000001,8.58063333333,23.8924666667,10.6123333333,7.67046666666,8.47186666667
470.81,6.99396666667,7.0076,6.43053333334,7.10213333333,8.42053333332,8.5958,23.9108,10.6276,7.68939999999,8.48793333333
471.16,6.99693333333,7.0336,6.43326666667,7.12466666666,8.41986666667,8.60686666667,23.9334,10.6372,7.71906666665,8.50613333333
471.51,7.0191,7.03666666667,6.44946666667,7.1568,8.44026666668,8.63006666667,23.9380666667,10.6508666667,7.74886666667,8.55413333333
471.87,7.0381,7.0482,6.4608,7.16666666666,8.45326666666,8.61916666667,23.9484666667,10.6401333333,7.74206666667,8.56486666667
472.22,7.0798,7.0648,6.48263333333,7.2076,8.48646666668,8.64723333333,23.9863333333,10.6830666667,7.7982,8.59186666667
472.57,7.10523333333,7.07873333333,6.5006,7.21286666667,8.51000000001,8.66356666667,24.0346,10.7074666667,7.84126666667,8.6052
472.92,7.1093,7.09053333333,6.51183333333,7.22773333333,8.53333333333,8.68923333333,24.0594666667,10.7198,7.85133333333,8.61793333333
473.27,7.11576666667,7.10646666667,6.53793333333,7.2584,8.52299999999,8.7014,24.0443333333,10.7162666667,7.84620000001,8.61496666667
473.62,7.10063333333,7.09093333333,6.52233333333,7.2152,8.51166666667,8.66373333333,24.0416,10.7092666667,7.85306666667,8.6137
473.98,7.05396666667,7.049,6.47743333333,7.16773333333,8.47293333333,8.63606666667,24.0309333334,10.6964,7.82993333333,8.5995
474.33,7.04483333333,7.04546666667,6.46916666667,7.1686,8.46899999999,8.64703333333,24.0287333333,10.6688666667,7.82733333333,8.5803
474.68,7.0328,7.0468,6.47036666667,7.1886,8.49933333333,8.65003333333,24.0635333333,10.6794,7.83046666667,8.56886666667
475.03,7.01613333333,7.0136,6.4436,7.15826666667,8.50286666666,8.63616666667,24.088,10.6742666667,7.82833333334,8.55503333333
475.38,6.95496666667,6.96826666667,6.38186666667,7.0948,8.4562,8.57186666667,24.0261333333,10.6092666667,7.77386666667,8.48103333333
475.73,6.95053333333,6.97393333333,6.38183333333,7.0904,8.45606666667,8.5957,24.0254,10.6213333333,7.77266666667,8.46073333333
476.08,6.88916666667,6.9368,6.35446666666,7.0298,8.40346666666,8.54923333333,24.0183333333,10.5745333333,7.71286666667,8.40906666667
476.44,6.8554,6.91853333333,6.32033333333,6.99106666667,8.37919999999,8.52056666667,24.0362,10.5624,7.68986666666,8.3801
476.79,6.87976666667,6.932,6.33486666667,6.99693333333,8.38133333333,8.5197,24.0546,10.5556,7.70126666667,8.38683333333
477.14,6.8776,6.91633333333,6.3305,6.98413333333,8.38406666667,8.50966666667,24.0788666667,10.5724,7.71813333333,8.37603333333
