wavelength,Back_DigCyam,Belly_DigCyam,Breast_DigCyam,Crissum_DigCyam,Crown_DigCyam,DorTail_DigCyam,Patch10_DigCyam,Rump_DigCyam,Throat_DigCyam,WingTip_DigCyam
438.62,20.2166666667,18.1881333333,22.188,13.6882,27.7846,7.08633333333,4.4712,14.5522,16.1560666667,8.49493333333
438.98,20.2276666667,18.1840666667,22.1843333333,13.7051333333,27.7692666666,7.10006666667,4.4874,14.5735333333,16.1770666667,8.50993333333
439.33,20.2686,18.2130666667,22.2313333333,13.7481333333,27.8334666667,7.13673333333,4.5308,14.6043333333,16.2220666667,8.5462
439.69,20.2615333333,18.2124666667,22.2337333333,13.7752666667,27.8428666667,7.16346666667,4.55606666667,14.6058,16.2360666667,8.56566666667
440.04,20.2206666667,18.1908,22.2053333334,13.7462666667,27.8099333333,7.12553333333,4.52366666667,14.5801333333,16.2010666667,8.54066666667
440.40,20.2025333333,18.1742666667,22.2157333333,13.7278666667,27.7977333333,7.0958,4.4812,14.5476,16.1724666667,8.51893333333
440.75,20.1756666667,18.1522666667,22.2153333333,13.7017333333,27.7796,7.08553333333,4.4698,14.5254666667,16.1694,8.5136
441.11,20.1717333333,18.1497333333,22.2079333333,13.7011333333,27.7705333333,7.0928,4.48446666667,14.5018,16.1665333333,8.52606666667
441.47,20.1807333333,18.1446666667,22.2163333333,13.7305333333,27.787,7.07806666667,4.48553333333,14.5136,16.1731333333,8.53913333333
441.82,20.1482666667,18.1247333333,22.1864,13.7068,27.7595333333,7.06413333333,4.4752,14.4814,16.1384,8.5056
442.18,20.1268,18.1054,22.1916666667,13.6946,27.7520666667,7.0438,4.4712,14.4689333334,16.1256666667,8.50046666667
442.53,20.1105333333,18.1046666667,22.2072666667,13.706,27.7438666667,7.06266666667,4.49553333333,14.4764,16.1348666667,8.52826666666
442.89,20.1092,18.1316666667,22.2409333333,13.7362666667,27.7900666667,7.08406666667,4.50273333333,14.498,16.1606666667,8.55026666667
443.24,20.0784666667,18.1280666667,22.2292,13.7314,27.7611333333,7.0758,4.4986,14.4761333334,16.1481333333,8.55066666667
443.60,20.0669333333,18.1224666667,22.2456666667,13.7249333334,27.7562666667,7.06433333333,4.486,14.4713333333,16.146,8.54733333333
443.95,20.0718666667,18.1383333333,22.2632,13.7669333333,27.7725333333,7.0968,4.51026666667,14.4923333333,16.1772666666,8.57373333333
444.31,20.0710666667,18.1750666667,22.2798,13.7842,27.7952666667,7.12326666667,4.54126666667,14.5145333333,16.2016666667,8.5846
444.66,20.0705333333,18.1913333333,22.2993333333,13.8154666667,27.8042,7.14206666667,4.57686666667,14.5355333333,16.2119333333,8.616
445.02,20.0601333333,18.1916666667,22.2948,13.8118666667,27.7963333333,7.14133333333,4.57006666667,14.5552,16.2221333333,8.60806666667
445.37,20.0334666667,18.1879333333,22.284,13.7849333333,27.7739333333,7.14513333333,4.56833333333,14.538,16.21,8.59953333333
445.72,20.0133333333,18.1755333333,22.2785333333,13.7799333333,27.7727333333,7.13906666667,4.55433333334,14.5260666667,16.1943333333,8.61106666667
446.08,20.0240666667,18.187,22.2846,13.7789333333,27.7862,7.1552,4.54826666667,14.5316666667,16.2055333333,8.62366666667
446.43,19.9977333333,18.1632666667,22.2612,13.7698,27.7753333333,7.1358,4.53393333333,14.5026,16.1935333333,8.62
446.79,19.9791333333,18.1418,22.2386666667,13.7566,27.7495333333,7.11866666667,4.5246,14.4752,16.1734,8.59686666667
447.14,19.9549333333,18.1124,22.2308,13.732,27.7324,7.09586666667,4.5018,14.4705333333,16.1559333333,8.5708
447.50,19.9467333333,18.1265333333,22.2166,13.7409333333,27.7190666667,7.10793333333,4.52293333333,14.4694666667,16.1669333333,8.5864
447.85,19.9311333333,18.1189333333,22.215,13.7286,27.7156,7.10633333333,4.53033333334,14.4556666667,16.1533333333,8.5916
448.21,19.956,18.1407333333,22.2413333333,13.7452666666,27.7258,7.11886666667,4.5608,14.4657333333,16.1742,8.6226
448.56,19.9674666667,18.1588666667,22.2292,13.7529333333,27.7302666667,7.1426,4.55706666667,14.4708666667,16.1958,8.625
448.92,19.9482,18.1531333333,22.2060666667,13.7376,27.7306,7.128,4.55326666667,14.4337333334,16.1704,8.62493333333
449.27,19.9519333333,18.1550666667,22.2074666667,13.7406666667,27.7311333333,7.12546666667,4.56386666667,14.4339333333,16.176,8.63246666667
449.62,19.9773333333,18.1676,22.2127333334,13.77,27.7448666667,7.1464,4.604,14.4587333333,16.2193333333,8.64393333333
449.98,19.9825333333,18.1864666667,22.2267333333,13.7919333333,27.7696,7.15586666666,4.63006666667,14.4791333334,16.2465333333,8.664
450.33,19.9973333333,18.2234,22.2487333334,13.8084,27.7872,7.18893333333,4.6632,14.522,16.2660666667,8.7004
450.69,20.0032,18.2361333333,22.2475333333,13.8106666667,27.7957333333,7.2056,4.67613333333,14.5287333333,16.2734,8.72633333333
451.04,19.98,18.2461333333,22.216,13.8111333333,27.7991333333,7.2188,4.66186666667,14.5105333333,16.2763333333,8.74226666667
451.40,20.0045333333,18.2595333333,22.2401333333,13.8366,27.824,7.2264,4.66906666666,14.5383333333,16.2983333333,8.76673333333
451.75,20.0138,18.2513333333,22.2180666667,13.8314,27.8074666667,7.21673333333,4.6546,14.5357333333,16.2931333333,8.74646666667
452.10,19.9932666667,18.2494666667,22.2057333333,13.8443333333,27.7966,7.225,4.65346666667,14.5346666667,16.2960666667,8.76493333333
452.46,19.9653333333,18.1996666667,22.1886,13.8120666667,27.7777333333,7.19646666667,4.6366,14.5012,16.2594666667,8.73473333334
452.81,19.98,18.2223333333,22.2226,13.843,27.7913333333,7.2318,4.66466666666,14.5498666667,16.3060666667,8.76146666667
453.17,19.9524,18.2004666667,22.2089333333,13.8201333333,27.7641333333,7.2322,4.65366666667,14.5334,16.2937333333,8.7544
453.52,19.8942,18.1760666667,22.179,13.7786666667,27.7164,7.19046666667,4.61386666667,14.4987333333,16.2564,8.72473333333
453.87,19.8534,18.143,22.1438,13.7516666667,27.6613333333,7.1604,4.5956,14.4572666667,16.213,8.69853333333
454.23,19.8173333333,18.0998,22.1059333333,13.716,27.6216,7.1262,4.56033333333,14.3878666666,16.1827333333,8.64986666667
454.58,19.8296666667,18.1007333333,22.1344666667,13.7188,27.6138666667,7.1172,4.5552,14.3848666667,16.2041333333,8.64033333333
454.93,19.8404,18.0939333333,22.1484666667,13.7215333333,27.5977333333,7.1142,4.57646666667,14.386,16.2242,8.6512
455.29,19.7812,18.0452,22.0936,13.6794,27.5310666667,7.09013333333,4.54313333333,14.3336,16.1795333333,8.5998
455.64,19.7876666667,18.0620666666,22.1224666667,13.6981333334,27.5482666667,7.11553333333,4.55593333333,14.3345333333,16.2109333333,8.64426666667
456.00,19.7614666667,18.0256,22.0792,13.6674666667,27.5087333334,7.11793333333,4.5348,14.3104,16.1898666667,8.61833333333
456.35,19.7702,18.0536666667,22.0858,13.6792,27.5215333333,7.11393333333,4.54593333334,14.3226,16.2093333333,8.63813333333
456.70,19.7454666667,18.0328666666,22.0710666666,13.677,27.5117333333,7.11133333333,4.5202,14.2902,16.1930666667,8.6446
457.06,19.7299333333,18.0164,22.0502666667,13.6665333333,27.5005333333,7.08886666667,4.49713333333,14.2842,16.1963333333,8.62473333333
457.41,19.7404,18.0198666667,22.062,13.6836666667,27.5014666667,7.112,4.50726666667,14.2827333333,16.2126666667,8.6424
457.76,19.6893333333,17.9863333333,22.0324,13.6719333333,27.4486,7.1078,4.48893333333,14.2536,16.1924666667,8.62986666667
458.12,19.6843333333,17.9897333333,22.0322666666,13.6776666667,27.4412666667,7.11813333333,4.4956,14.2688,16.1710666666,8.646
458.47,19.6554666667,17.9764666667,22.0105333333,13.6903333333,27.4243333333,7.14433333333,4.51333333333,14.2624666667,16.1796,8.65946666667
458.82,19.6320666667,17.9570666667,21.9672666667,13.674,27.3856,7.1408,4.4976,14.2391333333,16.157,8.65086666667
459.18,19.6286666667,17.9667333333,21.9881333333,13.6861333333,27.4012,7.15493333334,4.51853333334,14.2476,16.1630666667,8.667
459.53,19.5956,17.9312,21.9406666667,13.6583333333,27.346,7.13006666667,4.5042,14.2147333333,16.1312666667,8.6376
459.88,19.5887333333,17.9352,21.9454666667,13.6616666667,27.3471333333,7.12593333333,4.507,14.2117333333,16.1380666667,8.63686666667
460.24,19.5787333333,17.9171333333,21.9282,13.6618,27.3211333333,7.1424,4.51333333333,14.2098,16.138,8.644
460.59,19.5518,17.8907333333,21.8928666667,13.6403333333,27.2726666667,7.13293333333,4.51653333333,14.1826,16.1241333333,8.6248
460.94,19.5706,17.9158,21.9136666667,13.6773333334,27.3008,7.17166666667,4.55526666667,14.1967333333,16.1336,8.65846666667
461.29,19.5458,17.901,21.8868666667,13.6711333333,27.2724,7.1808,4.56466666667,14.1828666667,16.1198,8.66306666667
461.65,19.5806666667,17.9116,21.8924,13.675,27.2878666667,7.20246666667,4.59146666667,14.2032,16.1394,8.67806666667
462.00,19.5662666667,17.8884,21.8662,13.6816666667,27.2752,7.2158,4.60973333333,14.1914,16.1636,8.6918
462.35,19.5366666667,17.8645333333,21.8233333333,13.6534,27.2411333333,7.1972,4.5964,14.1774,16.1188666667,8.67586666667
462.71,19.5072666667,17.8389333333,21.817,13.6500666667,27.243,7.19286666667,4.5978,14.1590666666,16.1136666666,8.66486666667
463.06,19.4964666667,17.8028,21.7728666667,13.62,27.2009333333,7.18633333333,4.56246666667,14.1193333333,16.1012666666,8.6536
463.41,19.4659333333,17.7693333333,21.7484666667,13.5941333333,27.1738,7.168,4.5582,14.0926666667,16.0782666667,8.6388
463.76,19.4648,17.7464,21.7196666667,13.5817333333,27.1740666667,7.1546,4.5468,14.0823333333,16.0647333333,8.63733333333
464.12,19.4142,17.7159333333,21.6837333333,13.5684666667,27.1474666667,7.1344,4.52966666667,14.0481333333,16.0346,8.6164
464.47,19.4148,17.7079333334,21.6764666667,13.5642,27.1531333333,7.14473333333,4.53473333333,14.0574,16.0322666667,8.62293333333
464.82,19.3658,17.6875333333,21.6343333333,13.5366,27.0794,7.1278,4.52646666667,14.0344666667,16.0102666667,8.62166666667
465.17,19.3864,17.7178,21.6646666667,13.5585333333,27.1262,7.15526666667,4.55753333333,14.0760666667,16.0598,8.655
465.53,19.3536666667,17.7096666667,21.6276,13.5644,27.101,7.15706666667,4.55313333333,14.0298,16.0547333333,8.66506666667
465.88,19.3682666667,17.7499333333,21.6552,13.5859333333,27.1122,7.18266666667,4.557,14.0536666667,16.0665333333,8.6782
466.23,19.3566,17.7676666667,21.6373333333,13.596,27.1169333333,7.1994,4.58686666667,14.0638666667,16.0670666667,8.699
466.58,19.3799333333,17.7846666667,21.6482666667,13.6273333333,27.0980666667,7.23306666667,4.6222,14.0879333333,16.0828666667,8.7438
466.94,19.3675333333,17.7906666667,21.6439333333,13.6434,27.0872,7.24726666667,4.6416,14.1071333333,16.0894666666,8.7704
467.29,19.3584,17.8196,21.6273333333,13.6547333333,27.0900666667,7.282,4.65933333333,14.1246666667,16.1148,8.8048
467.64,19.3368,17.8534666667,21.6304666667,13.6715333333,27.0640666667,7.30293333333,4.70226666667,14.1288,16.1356,8.82633333333
467.99,19.3368666667,17.864,21.6352666667,13.6652666667,27.0413333333,7.33073333333,4.72126666667,14.1206666667,16.1446,8.8552
468.35,19.3263333333,17.8681333333,21.6577333333,13.6758,27.0475333333,7.33146666667,4.7284,14.1116,16.148,8.8724
468.70,19.2968,17.8264666667,21.6408,13.6641333333,27.0326666667,7.34746666667,4.73566666667,14.0881333333,16.1548666667,8.8702
469.05,19.2807333334,17.792,21.5977333333,13.6588666667,26.9756666667,7.32133333333,4.7104,14.067,16.1282,8.84553333333
469.40,19.219,17.7327333333,21.5524666667,13.6023333333,26.9037333333,7.27773333333,4.67826666667,14.0246,16.0752666667,8.79473333333
469.75,19.1338666667,17.6508,21.4693333333,13.5405333333,26.8016666667,7.22973333334,4.6424,13.9734666667,16.0331333333,8.76113333333
470.11,19.1104,17.6004,21.4814666667,13.5241333333,26.7538,7.1964,4.60026666667,13.922,16.0408666667,8.74313333333
470.46,19.0594,17.5768666667,21.4416666667,13.4717333333,26.7068666667,7.16073333333,4.56413333333,13.8760666667,16.0100666667,8.69933333333
470.81,19.0602666667,17.5987333333,21.4408666667,13.4888666667,26.7244666667,7.186,4.61973333333,13.8882666667,16.0378,8.72533333333
471.16,19.081,17.6138666667,21.4843333333,13.5366,26.7582666667,7.207,4.65166666667,13.9092,16.0712666667,8.7504
471.51,19.0171333333,17.5122,21.4146,13.474,26.6541333333,7.1652,4.58993333333,13.8394,15.9996666666,8.71226666667
471.87,18.9954666667,17.4802,21.3772,13.4638666667,26.6194666667,7.14213333333,4.582,13.8221333333,15.9933333333,8.69066666667
472.22,18.9898666667,17.4782,21.3485333333,13.4669333333,26.5782,7.1714,4.60753333333,13.8284666667,16.0074666667,8.71533333333
472.57,18.9844,17.48,21.3136666667,13.4683333333,26.5514666667,7.15706666667,4.59166666667,13.8268,15.9914666667,8.706
472.92,18.9195333333,17.4355333333,21.2709333333,13.4295333333,26.4892,7.1412,4.56633333333,13.7734,15.9494666667,8.6826
473.27,18.9196666667,17.4531333333,21.2730666667,13.4484,26.5004666666,7.15546666667,4.56593333333,13.7780666667,15.9515333333,8.7044
473.62,18.9406,17.46,21.2579333333,13.4756666667,26.5045333333,7.16866666667,4.5678,13.7667333333,15.957,8.707
473.98,18.9158666667,17.4550666667,21.2161333333,13.4684,26.4916,7.17286666667,4.57026666667,13.7584,15.9592,8.71346666667
474.33,18.901,17.4300666667,21.1926666667,13.4763333333,26.4646,7.18593333333,4.57046666667,13.7474,15.9328666667,8.72186666667
474.68,18.8362,17.3638,21.1318,13.439,26.3897333333,7.14333333333,4.51433333333,13.7024,15.8565333333,8.67053333333
475.03,18.8068666667,17.325,21.0764,13.4140666667,26.3420666667,7.15046666667,4.51413333333,13.6703333333,15.8356,8.66913333333
475.38,18.8102666667,17.3376666667,21.0619333333,13.4238,26.3612666667,7.17926666667,4.5442,13.6710666667,15.8567333333,8.682
475.73,18.7341333333,17.3012,21.0045333333,13.401,26.3028,7.15653333334,4.50446666667,13.6374666667,15.8018666667,8.673
476.08,18.6551333333,17.2398,20.9225333333,13.3548666667,26.228,7.11233333333,4.47626666667,13.5709333333,15.7469333333,8.64173333333
476.44,18.611,17.1948,20.857,13.3326,26.168,7.0936,4.451,13.508,15.7085333333,8.62406666667
476.79,18.5703333333,17.1552,20.8084666667,13.2931333333,26.1294,7.07906666667,4.452,13.4665333333,15.6653333334,8.6196
477.14,18.5494666667,17.131,20.7692,13.2706,26.1024,7.08926666667,4.463,13.4620666667,15.6709333333,8.63213333333
477.49,18.5288,17.1462666667,20.7704,13.2598,26.0882666667,7.08833333333,4.47326666667,13.4648,15.6691333333,8.64066666667
477.84,18.527,17.1304666667,20.7598666667,13.2732,26.0603333333,7.12306666667,4.48113333333,13.4558,15.6434,8.65346666667
478.19,18.5073333333,17.1362666667,20.7358666667,13.2897333333,26.0651333333,7.14786666667,4.50646666666,13.4733333333,15.6561333333,8.6814
478.54,18.4812,17.1310666667,20.6982,13.2781333333,26.0568,7.17413333333,4.50546666667,13.447,15.6664666667,8.69366666667
478.89,18.4506,17.1351333333,20.6779333333,13.2744,26.0242,7.18126666667,4.50726666667,13.4393333333,15.6444666667,8.702
479.24,18.421,17.1202,20.6495333333,13.2724666667,25.9794,7.18793333333,4.50206666667,13.4314666667,15.6387333333,8.71053333333
479.60,18.4538,17.1311333333,20.6664,13.3080666667,25.9916,7.23966666667,4.54933333333,13.4533333333,15.6820666667,8.75213333333
479.95,18.4320666667,17.1106666666,20.6362,13.3030666666,25.9320666667,7.25553333333,4.56113333333,13.4582666667,15.6673333333,8.74833333333
480.30,18.4245333333,17.1134,20.6355333333,13.3155333333,25.9132666667,7.29566666667,4.5972,13.4938666667,15.6849333333,8.7966
480.65,18.4361333333,17.1116,20.6174,13.3456,25.8924666667,7.34086666667,4.6294,13.5167333333,15.7196,8.84126666667
481.00,18.3982,17.086,20.5807333333,13.3421333333,25.8342,7.3622,4.64093333333,13.4915333333,15.7002666667,8.84246666667
481.35,18.3614,17.0402,20.5352666667,13.3220666667,25.7896666667,7.3744,4.6478,13.4522,15.6688666667,8.8494
481.70,18.3525333333,17.0436666667,20.5027333333,13.3157333333,25.7664,7.37893333333,4.6626,13.4613333333,15.6854,8.86633333333
482.05,18.3416666667,17.0262666667,20.495,13.3061333333,25.7293333333,7.37506666667,4.65033333333,13.4448666666,15.6928,8.86446666667
482.40,18.3376666667,17.0226,20.5096,13.3061333333,25.7034,7.37846666667,4.65886666667,13.4530666667,15.7065333333,8.88213333333
482.75,18.3282666667,17.0088666667,20.5002666667,13.2996666667,25.6908,7.374,4.651,13.4378666667,15.7069333334,8.87893333333
483.10,18.3125333333,17.0021333333,20.4964,13.3021333333,25.6786,7.373,4.66573333333,13.4312,15.7028666667,8.88353333333
483.45,18.2819333333,16.9687333333,20.4663333333,13.2780666667,25.6456,7.3574,4.65706666667,13.4077333333,15.674,8.8694
483.80,18.2641333333,16.9478666667,20.4443333333,13.2703333333,25.6218666667,7.3526,4.6432,13.3920666667,15.6657333333,8.86866666667
484.15,18.2362666667,16.9328,20.4234,13.2559333333,25.5867333333,7.34186666667,4.63553333333,13.3614,15.6503333333,8.8532
484.50,18.2200666667,16.9282666667,20.4194,13.2495333333,25.5749333333,7.33593333333,4.63053333333,13.3504,15.6369333333,8.84326666667
484.85,18.2084666667,16.9182666667,20.3985333333,13.2442,25.5488666667,7.33273333333,4.63013333333,13.3468,15.6370666667,8.84786666667
485.20,18.2004,16.9139333333,20.3878,13.2424666667,25.5296,7.338,4.63553333333,13.3475333333,15.6416,8.85966666666
485.55,18.1702,16.8842666667,20.3566666667,13.2254666667,25.4771333334,7.33233333333,4.63446666667,13.3186666667,15.6194,8.8478
485.90,18.1323333333,16.8541333334,20.3105333334,13.2098666667,25.4189333333,7.32393333333,4.63726666667,13.2890666667,15.5951333333,8.84113333333
486.25,18.0865333333,16.8082,20.2511333333,13.1906,25.3503333333,7.3122,4.62493333333,13.255,15.5574666667,8.82686666667
486.60,18.0396666667,16.7639333333,20.2079333333,13.1660666667,25.2885333333,7.3038,4.61286666667,13.2319333333,15.5222666667,8.81786666667
486.95,18.0246666667,16.7383333333,20.1833333333,13.1577333333,25.2546,7.31933333333,4.61106666667,13.2228666667,15.5069333333,8.825
487.30,17.9829333333,16.7126666667,20.1319333333,13.1436,25.1961333333,7.316,4.60606666667,13.2002,15.4862,8.82513333333
487.65,17.965,16.6994,20.1029333333,13.1415333333,25.1643333333,7.31993333333,4.62306666667,13.1950666667,15.4762,8.83026666667
488.00,17.9466666667,16.6674666667,20.0575333333,13.1313333333,25.1325333333,7.32326666667,4.62126666667,13.1898,15.4611333333,8.84413333333
488.35,17.8955333333,16.629,20.0,13.1084,25.0598666667,7.31946666667,4.6168,13.1584,15.4345333333,8.83986666667
488.70,17.8579333333,16.6054,19.9709333333,13.1062666667,25.0302666667,7.3196,4.62113333333,13.1459333333,15.4186,8.84793333334
489.05,17.7998,16.5568,19.9154,13.0880666667,24.9545333333,7.31406666667,4.61286666667,13.1159333333,15.3812,8.8358
489.40,17.7664,16.527,19.8766,13.0706666667,24.9159333333,7.31353333333,4.60473333333,13.0968,15.3638,8.84313333333
489.75,17.7317333334,16.4961333333,19.8295333333,13.0581333333,24.8787333333,7.31406666667,4.61066666667,13.0812666667,15.3436666667,8.8436
490.10,17.6949333333,16.4744,19.7884,13.0499333333,24.8464666667,7.31133333334,4.61446666667,13.0570666667,15.3363333333,8.84313333333
490.45,17.6692666667,16.4517333333,19.7422666667,13.0493333333,24.8028,7.3258,4.62446666667,13.0358666667,15.3389333333,8.85333333333
490.80,17.6409333333,16.4247333333,19.6836666667,13.0441333333,24.7563333333,7.32166666667,4.61953333333,13.0166,15.3337333333,8.8492
491.15,17.6396666667,16.4217333333,19.6679333334,13.0426666666,24.7378,7.3304,4.62693333333,13.0159333333,15.3386666667,8.84893333333
491.50,17.6192,16.4119333333,19.6596,13.0346,24.7285333333,7.32973333333,4.61006666667,12.9978,15.346,8.84886666667
491.85,17.6072666667,16.4082,19.6601333333,13.0432,24.713,7.34253333333,4.62946666667,13.0042,15.3577333333,8.8492
