wavelength,Back_ThlRufm,Belly_ThlRufm,Breast_ThlRufm,Crissum_ThlRufm,Crown_ThlRufm,DorTail_ThlRufm,Patch10_ThlRufm,Rump_ThlRufm,Throat_ThlRufm,WingTip_ThlRufm
411.49,7.411,14.4383333333,15.8865,11.9195,5.0705,9.36041666668,10.87975,7.569,19.7946666667,10.051
411.85,7.44666666667,14.4290833334,15.8564166666,11.921,5.12425,9.37341666666,10.894,7.5975,19.7595833333,10.09575
412.21,7.44791666666,14.36675,15.7938333334,11.89325,5.1525,9.38025,10.8778333333,7.60425,19.6990833333,10.0895833333
412.57,7.48925,14.36625,15.7883333333,11.9216666667,5.23316666667,9.44466666667,10.8893333333,7.63633333333,19.7260833334,10.1865
412.92,7.47116666666,14.3095,15.7306666667,11.8608333333,5.25991666667,9.44308333334,10.8735,7.62583333334,19.6465,10.2124166667
413.28,7.47,14.2405,15.6605,11.7955833333,5.273,9.43658333333,10.8234166667,7.58675,19.5370833334,10.2049166666
413.64,7.47516666667,14.192,15.6310833333,11.7340833334,5.31125,9.46300000001,10.8005,7.58958333333,19.4668333333,10.1998333333
414.00,7.45733333333,14.1004166667,15.52125,11.6359166667,5.26108333333,9.42491666666,10.7269166667,7.53766666667,19.3765,10.1428333333
414.36,7.49058333333,14.0663333333,15.4905,11.6016666667,5.28958333333,9.45508333334,10.7314166667,7.55833333333,19.3263333333,10.1783333333
414.72,7.51241666667,14.0306666666,15.4290833334,11.5733333333,5.3325,9.427,10.6878333333,7.55325,19.2469166667,10.2024166667
415.07,7.52358333333,13.98675,15.36625,11.5499166667,5.35466666667,9.44041666666,10.69275,7.56808333334,19.21625,10.2385
415.43,7.53166666667,13.9100833333,15.3085833333,11.4995,5.39266666667,9.4765,10.6915,7.58966666666,19.163,10.3108333334
415.79,7.512,13.8348333333,15.2570833333,11.44825,5.43383333334,9.48791666668,10.6491666667,7.566,19.09225,10.3275
416.15,7.50608333333,13.74925,15.1871666667,11.3688333334,5.41841666667,9.47191666667,10.60175,7.55025,18.9915833333,10.3478333333
416.51,7.40816666667,13.5860833333,15.02125,11.2445,5.33625,9.39749999999,10.4538333333,7.46333333334,18.7556666667,10.2865833333
416.86,7.35991666667,13.4690833333,14.906,11.1745833334,5.30941666667,9.40658333333,10.3818333333,7.42108333333,18.6530833333,10.2860833333
417.22,7.30391666666,13.3190833333,14.7624166667,11.0576666667,5.25041666667,9.33925,10.2856666667,7.34608333333,18.469,10.2665833333
417.58,7.25158333333,13.17825,14.638,10.9383333333,5.21341666667,9.28158333334,10.21225,7.29175,18.3158333333,10.2263333333
417.94,7.187,13.0628333333,14.52125,10.8365833333,5.20425,9.25525000001,10.1443333333,7.24666666667,18.1741666667,10.2330833333
418.29,7.162,12.9631666667,14.40525,10.748,5.19483333333,9.23733333334,10.0878333333,7.202,18.0149166666,10.2326666667
418.65,7.10508333333,12.8350833333,14.2811666667,10.6400833333,5.16625,9.22183333334,10.02975,7.14833333333,17.8555,10.208
419.01,7.04608333333,12.6834166667,14.1255833333,10.5076666667,5.11375,9.17158333332,9.89741666667,7.07591666667,17.6585,10.1723333333
419.37,7.00008333334,12.5864166667,14.0071666667,10.4106666667,5.0815,9.14708333332,9.80233333334,6.99933333334,17.51375,10.131
419.73,6.95941666666,12.4864166667,13.8873333333,10.3133333333,5.049,9.12041666668,9.72591666667,6.96125,17.373,10.1185833333
420.08,6.922,12.3899166667,13.7731666667,10.2314166667,5.04166666667,9.09466666667,9.65041666667,6.90266666666,17.2509166667,10.0923333333
420.44,6.90208333333,12.3110833333,13.67875,10.14275,5.05291666667,9.07974999999,9.62125,6.87108333333,17.1785,10.086
420.80,6.88325,12.2263333333,13.5746666666,10.0590833333,5.05466666667,9.03975,9.5645,6.83966666667,17.0690833334,10.0910833333
421.16,6.88525,12.1803333333,13.52075,10.0069166667,5.09975,9.04675,9.54891666667,6.83591666667,17.0103333334,10.1105
421.51,6.88525,12.1365833333,13.4503333333,9.96891666667,5.12491666666,9.04716666667,9.50816666666,6.82425,16.9293333334,10.1364166667
421.87,6.888,12.07975,13.369,9.91824999999,5.13316666667,9.05225,9.47108333333,6.80191666667,16.8450833333,10.14475
422.23,6.85366666667,11.9775,13.2838333333,9.858,5.12983333333,9.03216666667,9.40783333334,6.77266666667,16.7473333333,10.133
422.58,6.85666666667,11.9335833333,13.2130833333,9.83158333334,5.1515,9.04125,9.37308333332,6.76575,16.68775,10.1576666667
422.94,6.85325,11.871,13.14375,9.7765,5.1725,9.02408333333,9.34816666668,6.74025,16.60725,10.1591666667
423.30,6.85166666667,11.813,13.0845833333,9.74683333333,5.19083333334,9.02275,9.32691666666,6.7395,16.53675,10.1723333333
423.66,6.83875,11.7610833333,13.0203333333,9.71033333334,5.20533333333,9.02291666667,9.30249999999,6.721,16.4723333333,10.18025
424.01,6.85008333334,11.73375,12.986,9.69766666667,5.23758333334,9.05325,9.29266666667,6.73758333334,16.4256666667,10.2160833333
424.37,6.84375,11.7006666667,12.9355,9.67225,5.24641666667,9.04483333334,9.26358333333,6.7285,16.3443333333,10.2185
424.73,6.83541666667,11.6624166667,12.8935,9.63924999999,5.24983333333,9.03208333333,9.23983333333,6.71791666667,16.2751666667,10.2096666667
425.08,6.83258333334,11.6186666667,12.8441666667,9.60850000002,5.24333333333,9.03658333333,9.19900000001,6.71316666666,16.2025,10.2195
425.44,6.83891666667,11.58075,12.8048333333,9.59466666668,5.25758333333,9.0395,9.19216666667,6.712,16.1585,10.2308333333
425.80,6.84091666667,11.5533333333,12.78675,9.58783333332,5.28041666666,9.033,9.18366666667,6.71975,16.1368333333,10.24225
426.16,6.8575,11.5650833333,12.7624166667,9.58866666665,5.31191666667,9.03558333333,9.18200000001,6.72691666666,16.1198333333,10.26675
426.51,6.82383333333,11.5068333333,12.7140833333,9.52875,5.29433333334,8.99591666666,9.15016666666,6.70108333334,16.05525,10.2349166667
426.87,6.80525,11.4918333333,12.6676666667,9.52708333335,5.29058333334,8.98058333333,9.11991666667,6.69758333334,16.0364166667,10.2415
427.23,6.79858333333,11.47775,12.6359166667,9.50091666667,5.28916666667,8.95483333333,9.10458333334,6.68758333333,16.0053333333,10.2393333333
427.58,6.79891666667,11.4448333333,12.61675,9.48525000001,5.28183333333,8.938,9.08691666666,6.69075,15.9781666667,10.2355
427.94,6.799,11.4365833333,12.6095,9.45741666667,5.28366666667,8.90483333333,9.08775,6.68483333333,15.9608333333,10.2436666667
428.30,6.85758333333,11.4728333333,12.64625,9.50658333334,5.33666666666,8.98058333333,9.13299999999,6.74033333333,16.0228333334,10.3060833333
428.65,6.86275,11.4735833333,12.6366666666,9.49791666667,5.33991666667,8.98625,9.12533333332,6.7285,16.0279166667,10.3208333333
429.01,6.82908333334,11.4691666667,12.5955,9.47716666669,5.31708333333,8.95241666667,9.11625,6.68933333334,16.0063333333,10.2910833333
429.37,6.8275,11.4740833333,12.5820833333,9.46949999999,5.311,8.94158333333,9.11333333334,6.67275,16.0086666667,10.2970833333
429.72,6.81525,11.4818333333,12.5739166667,9.46441666668,5.30625,8.91883333333,9.12233333334,6.66008333333,16.00025,10.2914166667
430.08,6.8045,11.46525,12.5725,9.43966666666,5.272,8.90058333333,9.11216666667,6.62516666666,15.981,10.2784166667
430.44,6.83558333333,11.5235833333,12.6218333333,9.48608333333,5.29141666666,8.9365,9.14783333332,6.64366666667,16.0428333333,10.3170833333
430.79,6.8595,11.5560833333,12.6741666666,9.51900000001,5.3035,8.95591666667,9.19158333334,6.65566666667,16.08475,10.3455
431.15,6.87116666667,11.5850833333,12.70425,9.55733333333,5.32325,8.97858333333,9.21516666666,6.6665,16.1284166667,10.3399166667
431.50,6.906,11.65125,12.7495833333,9.60324999999,5.35466666667,9.01066666667,9.2465,6.70941666667,16.2058333334,10.3775
431.86,6.92516666667,11.6868333333,12.76225,9.65116666665,5.36833333333,9.02775,9.25349999999,6.72366666667,16.244,10.3963333333
432.22,6.92075,11.7125,12.79625,9.67874999999,5.36758333333,9.03225,9.26691666667,6.72083333333,16.274,10.3965
432.57,6.94525,11.7565833333,12.8375833333,9.73725,5.37666666667,9.03883333333,9.29900000001,6.74841666667,16.3204166667,10.4081666667
432.93,6.946,11.77325,12.8666666667,9.76266666665,5.382,9.03816666667,9.31549999999,6.77241666667,16.36125,10.4050833333
433.29,6.91658333333,11.7723333333,12.87725,9.76216666667,5.36658333333,9.02316666667,9.3095,6.76266666667,16.3690833333,10.3845833333
433.64,6.96516666667,11.8114166667,12.9315,9.81458333334,5.39941666667,9.07849999999,9.35525000001,6.82,16.4328333333,10.41025
434.00,6.97316666666,11.839,12.96475,9.85499999999,5.423,9.08708333334,9.38633333333,6.843,16.4798333334,10.4223333333
434.35,6.94358333333,11.8258333333,12.9483333333,9.84616666666,5.38558333333,9.05008333333,9.37091666666,6.82091666667,16.4656666667,10.3891666667
434.71,6.93466666667,11.8430833333,12.9550833333,9.85341666667,5.38433333334,9.04933333333,9.38133333332,6.82975,16.4676666667,10.3641666667
435.07,6.911,11.8355833333,12.9555,9.85341666666,5.35525,9.026,9.36591666667,6.81516666667,16.4749166667,10.3694166667
435.42,6.89483333333,11.8520833333,12.9646666667,9.86024999999,5.3505,9.00875,9.37391666666,6.7925,16.4659166666,10.3488333333
435.78,6.86908333333,11.8509166667,12.98075,9.85700000001,5.32616666667,8.99766666667,9.38683333333,6.778,16.4865833333,10.30625
436.13,6.85975,11.854,12.9860833334,9.85883333333,5.31558333333,8.96625,9.39324999999,6.77383333333,16.4976666667,10.3068333333
436.49,6.87816666666,11.9085833333,13.0560833333,9.90324999999,5.34441666666,9.01008333334,9.43675,6.79816666666,16.5521666667,10.3419166667
436.84,6.92108333333,11.9588333333,13.09925,9.94499999998,5.37125,9.04541666667,9.48091666667,6.82441666667,16.6019166667,10.3850833333
437.20,6.98058333333,12.0325,13.1591666667,10.0011666667,5.41075,9.09508333333,9.53175000001,6.87733333333,16.6536666667,10.4345833333
437.56,6.97883333334,12.067,13.1908333333,10.00725,5.41466666667,9.10025000001,9.55649999999,6.87,16.6895,10.4555
437.91,7.00525,12.0985833333,13.2135833333,10.0238333333,5.42558333334,9.14100000001,9.58583333333,6.9035,16.7271666667,10.4743333333
438.27,7.05141666667,12.1525,13.2555833333,10.0553333333,5.48266666667,9.18975000001,9.613,6.948,16.77875,10.517
438.62,7.04791666667,12.153,13.2715833333,10.0495,5.48775,9.20033333334,9.60891666668,6.92775,16.7831666667,10.5174166667
438.98,7.06758333333,12.1535,13.273,10.05825,5.4975,9.21341666666,9.61191666666,6.94116666667,16.7845,10.5326666667
439.33,7.05066666667,12.1178333333,13.2534166667,10.0356666667,5.47408333333,9.19208333334,9.59566666666,6.91683333333,16.7531666667,10.5250833333
439.69,7.03808333333,12.0831666666,13.2240833333,10.0121666667,5.47408333333,9.172,9.55800000001,6.89775,16.7095,10.5364166667
440.04,7.0235,12.0645,13.1813333333,9.97191666667,5.46491666667,9.17666666668,9.52491666668,6.87858333333,16.6761666667,10.5243333333
440.40,7.023,12.0150833333,13.1225,9.93366666668,5.46558333334,9.16233333332,9.47291666668,6.85208333333,16.6269166667,10.5139166667
440.75,7.00466666666,11.9886666667,13.074,9.91066666667,5.46,9.16183333333,9.43691666667,6.828,16.5794166667,10.50475
441.11,6.98425,11.9454166667,13.037,9.86600000001,5.45891666667,9.15258333334,9.39658333334,6.81575,16.5361666667,10.4919166667
441.47,6.97241666667,11.9,12.9850833333,9.83108333334,5.455,9.14524999999,9.33925000001,6.79825,16.4743333333,10.4819166667
441.82,6.9515,11.84975,12.9295,9.799,5.46475,9.13975000001,9.29941666668,6.77475,16.4081666667,10.4813333333
442.18,6.92141666667,11.766,12.8630833333,9.75341666667,5.46066666667,9.11508333334,9.25633333332,6.74083333333,16.3218333333,10.47525
442.53,6.94516666667,11.73475,12.8265,9.74033333333,5.48691666666,9.14041666667,9.25199999999,6.76825,16.2749166667,10.5334166666
442.89,6.9415,11.6851666667,12.7725833333,9.68391666669,5.50141666667,9.14458333333,9.22074999999,6.75183333333,16.216,10.5498333333
443.24,6.94883333333,11.633,12.7005833334,9.63808333334,5.532,9.14741666667,9.19058333334,6.76083333333,16.13625,10.5829166667
443.60,6.92775,11.5730833334,12.633,9.57833333333,5.54875,9.14983333333,9.14716666666,6.7435,16.053,10.59975
443.95,6.93333333333,11.4980833333,12.56425,9.52683333334,5.55741666667,9.13866666666,9.10283333334,6.732,15.9476666667,10.6155833333
444.31,6.87666666667,11.409,12.4730833333,9.43383333334,5.52341666667,9.12141666667,9.04933333333,6.6975,15.8443333334,10.6046666667
444.66,6.87416666666,11.3431666666,12.4258333333,9.38400000001,5.53533333333,9.13225000001,9.03024999999,6.69491666666,15.7785,10.6233333333
445.02,6.88491666667,11.29475,12.369,9.35325000001,5.56808333334,9.13925000001,9.03066666667,6.68791666667,15.717,10.6544166667
445.37,6.88266666667,11.22175,12.3071666667,9.30258333334,5.58141666667,9.12966666667,8.98791666667,6.66241666666,15.6251666667,10.6686666667
445.72,6.868,11.16125,12.237,9.23458333333,5.57441666667,9.10441666668,8.93733333333,6.64208333334,15.5424166667,10.6754166667
446.08,6.88491666667,11.1274166667,12.18875,9.19699999999,5.59833333333,9.12216666668,8.91216666666,6.64433333333,15.481,10.6984166667
446.43,6.85858333333,11.0498333333,12.105,9.13091666666,5.59466666667,9.1025,8.85166666667,6.61358333333,15.3951666667,10.6785
446.79,6.84458333333,11.0015833333,12.0311666667,9.09016666667,5.60325,9.09024999999,8.80616666668,6.60758333333,15.3098333333,10.67375
447.14,6.83208333333,10.95,11.9673333334,9.05391666668,5.618,9.094,8.76875,6.59316666667,15.2531666667,10.6735833333
447.50,6.87291666666,10.9430833333,11.9416666667,9.06066666667,5.65683333334,9.13575,8.77841666667,6.625,15.2296666667,10.7136666667
447.85,6.88066666667,10.8999166667,11.889,9.04291666667,5.67866666667,9.14616666668,8.76475,6.63058333334,15.1706666666,10.7205
448.21,6.8895,10.8631666667,11.83275,9.02466666666,5.69858333333,9.13524999999,8.74808333333,6.62366666666,15.0965833333,10.7263333333
448.56,6.87475,10.8049166667,11.7446666667,8.96933333333,5.69466666667,9.09516666667,8.69291666666,6.60358333334,15.0123333333,10.7146666667
448.92,6.83383333333,10.711,11.648,8.9025,5.65991666667,9.05416666667,8.60591666668,6.55591666667,14.8831666667,10.68275
449.27,6.79466666667,10.6646666667,11.5534166667,8.846,5.63691666666,9.02975,8.55308333333,6.52816666667,14.7919166666,10.6609166667
449.62,6.77858333333,10.63425,11.4855,8.81708333333,5.643,9.02558333333,8.52258333333,6.50966666666,14.7111666666,10.6565
449.98,6.74241666667,10.5545,11.3970833333,8.75933333333,5.61683333334,8.98825,8.46150000001,6.47008333333,14.6231666667,10.631
450.33,6.74033333333,10.5386666666,11.35125,8.73825,5.61491666666,8.98,8.43875,6.47425,14.5745833333,10.6344166667
450.69,6.73233333334,10.5064166667,11.3318333333,8.70575,5.61491666666,8.96875,8.42683333333,6.44833333334,14.5384166667,10.6424166667
451.04,6.72366666667,10.49175,11.31575,8.68333333333,5.60425,8.97525,8.40075,6.4265,14.4906666667,10.6575833333
451.40,6.71275,10.4653333333,11.2816666667,8.64208333333,5.59425,8.94891666666,8.39541666667,6.41391666667,14.44525,10.6646666667
451.75,6.69175,10.4548333333,11.2765833333,8.62375,5.60075,8.92908333334,8.37249999999,6.39316666667,14.42025,10.6798333333
452.10,6.72916666666,10.4654166667,11.2884166667,8.6425,5.62858333333,8.94866666666,8.405,6.42933333333,14.448,10.7283333333
452.46,6.71841666667,10.4420833333,11.2895833333,8.63133333334,5.62566666666,8.94383333334,8.39858333332,6.41641666667,14.42225,10.7271666667
452.81,6.7225,10.4445,11.28925,8.61783333333,5.619,8.9445,8.40974999999,6.411,14.4445,10.73575
453.17,6.71433333334,10.4313333333,11.2968333333,8.60708333333,5.62616666667,8.94141666667,8.41291666666,6.4065,14.4336666667,10.7471666667
453.52,6.72633333333,10.4325,11.32775,8.62608333333,5.63991666667,8.9545,8.421,6.42458333333,14.4650833333,10.76475
453.87,6.758,10.4895833333,11.3920833333,8.67925,5.67191666667,9.0,8.46450000001,6.45908333333,14.5160833334,10.79625
454.23,6.75658333333,10.4959166667,11.42325,8.69108333333,5.67425,8.99775,8.48049999999,6.45025,14.53975,10.8059166667
454.58,6.7985,10.5575,11.44675,8.74441666666,5.71575,9.05075000001,8.53525000001,6.49091666667,14.5633333333,10.83875
454.93,6.84491666667,10.6014166666,11.4773333333,8.80183333334,5.73816666667,9.08491666666,8.58291666666,6.54275,14.6213333333,10.8553333333
455.29,6.84516666667,10.6313333333,11.49675,8.83791666667,5.75775,9.10175000001,8.59683333334,6.55458333333,14.6525,10.84975
455.64,6.86683333334,10.6835833333,11.526,8.87358333334,5.76608333334,9.13333333332,8.64291666667,6.58341666667,14.7114166667,10.8595
456.00,6.86,10.7219166667,11.5680833333,8.8795,5.7615,9.14825,8.63916666666,6.58483333333,14.74275,10.84875
456.35,6.91966666667,10.8351666667,11.66375,8.96516666666,5.8175,9.22966666667,8.72325,6.65433333333,14.8571666666,10.9090833333
456.70,6.93916666667,10.9015833333,11.7169166667,9.02816666667,5.84458333333,9.26133333333,8.75591666668,6.69041666667,14.9360833333,10.9205
457.06,6.97825,10.9898333333,11.7929166667,9.10266666667,5.86808333333,9.30516666667,8.81791666666,6.74391666667,15.0355,10.953
457.41,6.97608333333,11.0341666667,11.8346666667,9.13525000001,5.86075,9.30133333332,8.84841666666,6.7505,15.093,10.9423333333
457.76,6.97091666667,11.0715833333,11.8591666667,9.17075,5.83841666667,9.27041666668,8.88658333332,6.752,15.1310833333,10.9270833333
458.12,6.98608333333,11.129,11.9119166667,9.21783333333,5.84575,9.28216666666,8.92258333333,6.77691666667,15.1996666666,10.924
458.47,6.98041666667,11.15925,11.96875,9.25133333333,5.83708333334,9.27341666666,8.95033333333,6.78666666667,15.2720833334,10.9188333333
458.82,6.98166666667,11.213,12.0325833333,9.28433333335,5.83966666667,9.26391666667,8.98241666667,6.78458333334,15.3375,10.9219166667
459.18,6.99783333333,11.2510833333,12.0781666667,9.31741666666,5.83025,9.27300000001,9.01583333333,6.80175,15.39675,10.9138333333
459.53,7.00291666667,11.3075833333,12.1315833333,9.35716666667,5.84258333333,9.28058333334,9.03516666667,6.80791666667,15.4611666667,10.90825
459.88,7.01891666667,11.3669166667,12.1824166666,9.43075000001,5.85533333333,9.29474999999,9.08283333334,6.83483333333,15.54325,10.9054166667
460.24,7.01316666667,11.41125,12.22525,9.47033333333,5.85183333333,9.279,9.09116666666,6.83858333334,15.5981666667,10.8926666667
460.59,7.03741666667,11.4948333333,12.3085833333,9.54016666668,5.86925,9.29325000001,9.13883333332,6.86675,15.68075,10.9138333333
460.94,7.05675,11.5595833333,12.3806666667,9.60325,5.88058333334,9.29791666666,9.18283333334,6.88083333333,15.76275,10.9089166667
461.29,7.1055,11.6593333334,12.47575,9.69466666667,5.91241666667,9.33250000001,9.24899999999,6.92666666666,15.8741666667,10.94025
461.65,7.161,11.7785,12.59325,9.79041666666,5.96583333334,9.38191666668,9.31191666667,6.98008333334,16.0143333333,10.9768333333
462.00,7.20741666666,11.9026666666,12.6985,9.88533333333,6.00866666667,9.41558333332,9.38958333332,7.03108333333,16.1451666667,11.0013333333
462.35,7.25333333333,12.03925,12.8366666667,9.99916666668,6.046,9.45958333334,9.46733333334,7.07708333333,16.3036666667,11.0225833333
