wavelength,Back_ChrSalf,Belly_ChrSalf,Breast_ChrSalf,Crissum_ChrSalf,Crown_ChrSalf,DorTail_ChrSalf,Patch10_ChrSalf,Patch11_ChrSalf,Rump_ChrSalf,Throat_ChrSalf,WingTip_ChrSalf
675.02,13.2526666667,44.373,36.53,42.6943333333,9.608,10.934,35.9946666667,34.376,16.422,34.0926666667,12.999
675.35,13.1506666667,44.35,36.4526666667,42.7696666667,9.601,10.705,35.9166666667,34.291,16.399,34.08,12.89
675.67,13.0346666667,44.4566666667,36.56,42.807,9.51,10.711,35.877,34.3373333333,16.458,34.163,12.8285
676.00,12.984,44.311,36.418,42.541,9.42166666667,10.632,35.8716666667,34.1386666667,16.2733333333,34.0656666667,12.6315
676.32,12.7296666667,44.3416666667,36.2373333333,42.6296666667,9.31866666667,10.478,35.843,34.253,16.1593333333,33.9356666667,12.449
676.65,12.7083333333,44.2543333333,36.288,42.5566666667,9.41633333333,10.845,35.74,34.218,16.2016666667,33.8766666667,12.495
676.97,12.62,44.302,36.1513333333,42.5706666667,9.39266666667,10.911,35.559,34.1523333333,16.11,33.7386666667,12.48
677.30,12.701,44.3436666667,36.2543333333,42.9686666667,9.41166666667,10.84,35.6456666667,34.2616666667,16.3053333333,33.9203333333,12.64
677.63,12.682,44.6676666667,36.3526666667,43.1386666667,9.36466666667,10.768,35.9076666667,34.4996666667,16.401,34.102,12.7575
677.95,12.7146666667,44.528,36.3986666667,43.177,9.37766666667,11.254,36.0643333333,34.701,16.4906666667,34.0826666667,12.949
678.28,12.7673333333,44.501,36.5046666667,43.169,9.50133333333,11.394,36.08,34.818,16.537,34.0383333333,12.829
678.60,12.7496666667,44.38,36.594,43.0796666667,9.49266666667,11.268,35.942,34.706,16.4413333333,33.9533333333,12.7175
678.93,12.8593333333,44.321,36.6276666667,43.0753333333,9.447,11.31,36.1756666667,34.839,16.5036666667,33.8366666667,12.72
679.25,12.9183333333,44.157,36.5173333333,42.9406666667,9.46033333333,11.436,36.229,35.0123333333,16.5953333333,33.749,12.8045
679.58,13.011,44.2356666667,36.6286666667,42.9916666667,9.60566666667,11.49,36.2003333333,35.051,16.6893333333,33.6633333333,13.009
679.90,13.0623333333,44.1996666667,36.6253333333,42.6776666667,9.65433333333,11.424,36.15,35.0466666667,16.6983333333,33.5316666667,12.9275
680.23,13.028,44.1976666667,36.4196666667,42.6116666667,9.55633333333,11.305,36.1273333333,35.0896666667,16.589,33.4633333333,12.8445
680.55,12.9973333333,44.0546666667,36.4803333333,42.6156666667,9.49633333333,11.234,36.152,34.968,16.702,33.4143333333,12.7335
680.88,13.04,44.0056666667,36.49,42.405,9.58066666667,11.417,36.1616666667,34.8856666667,16.7093333333,33.3593333333,12.7115
681.20,13.115,44.0313333333,36.5603333333,42.319,9.73566666667,11.507,36.2333333333,34.9116666667,16.7613333333,33.3223333333,12.7605
681.53,13.052,44.1586666667,36.6073333333,42.2616666667,9.92366666667,11.327,36.177,34.8336666667,16.6666666667,33.2846666667,12.73
681.85,13.141,44.1976666667,36.659,42.3753333333,9.87666666667,11.372,36.3803333333,34.8436666667,16.745,33.3906666667,12.8305
682.18,13.0986666667,44.2306666667,36.5883333333,42.465,9.824,11.376,36.4913333333,34.912,16.7423333333,33.353,12.764
682.50,13.1286666667,44.3623333333,36.679,42.5403333333,9.96933333333,11.561,36.3773333333,34.8296666667,16.7283333333,33.4723333333,12.823
682.83,13.149,44.4373333333,36.7493333333,42.624,9.96466666667,11.514,36.3233333333,34.6233333333,16.667,33.4023333333,12.725
683.15,13.049,44.3436666667,36.5696666667,42.5656666667,9.792,11.487,36.234,34.5846666667,16.617,33.5156666667,12.5495
683.48,13.0663333333,44.247,36.5626666667,42.683,9.667,11.532,36.1853333333,34.537,16.601,33.5323333333,12.5875
683.80,13.1416666667,44.214,36.731,42.8826666667,9.68733333333,11.451,36.3033333333,34.6473333333,16.6516666667,33.4803333333,12.599
684.13,13.2836666667,44.2543333333,36.7166666667,42.9006666667,9.70266666667,11.517,36.2216666667,34.7576666667,16.6316666667,33.504,12.799
684.45,13.174,44.2436666667,36.639,42.9606666667,9.48933333333,11.334,36.1713333333,34.781,16.5106666667,33.436,12.6705
684.78,13.1656666667,43.9706666667,36.5366666667,42.9896666667,9.33666666667,11.191,36.0916666667,34.7553333333,16.4056666667,33.4726666667,12.547
685.10,13.2706666667,43.9153333333,36.65,42.987,9.28533333333,11.246,35.9626666667,34.675,16.5643333333,33.5246666667,12.468
685.43,13.3103333333,43.9486666667,36.6553333333,42.8776666667,9.38,11.16,35.763,34.6603333333,16.4766666667,33.521,12.471
685.75,13.536,43.8943333333,36.7633333333,42.846,9.59066666667,11.517,35.724,34.6896666667,16.607,33.577,12.6415
686.08,13.3286666667,43.6796666667,36.3756666667,42.678,9.29833333333,11.33,35.5866666667,34.5106666667,16.4403333333,33.2313333333,12.514
686.40,13.3266666667,43.6923333333,36.412,42.44,9.32366666667,11.413,35.5753333333,34.5396666667,16.4933333333,33.1533333333,12.5015
686.72,13.2666666667,43.503,36.4536666667,42.2363333333,9.30066666667,11.344,35.497,34.378,16.396,32.9683333333,12.405
687.05,13.042,43.5763333333,36.4146666667,42.073,9.211,11.214,35.4706666667,34.1753333333,16.2943333333,32.746,12.3315
687.37,12.838,43.5323333333,36.4036666667,42.0063333333,9.174,11.048,35.3273333333,34.0566666667,16.312,32.7626666667,12.3765
687.70,12.6746666667,43.567,36.3383333333,41.8216666667,9.09066666667,11.032,35.391,34.0423333333,16.17,32.731,12.054
688.02,12.5756666667,43.6883333333,36.4083333333,42.0126666667,9.116,11.055,35.2813333333,34.0423333333,16.0493333333,32.6246666667,11.977
688.34,12.468,43.566,36.288,41.891,9.05666666667,10.783,34.9986666667,33.9073333333,16.123,32.4536666667,11.941
688.67,12.4693333333,43.5106666667,36.097,41.8456666667,8.975,10.71,35.069,33.871,16.044,32.565,12.0685
688.99,12.5066666667,43.5946666667,36.0053333333,41.91,8.942,10.693,35.232,33.9696666667,16.1613333333,32.6306666667,12.153
689.32,12.4076666667,43.698,35.9456666667,41.9226666667,8.886,10.465,35.3146666667,33.9793333333,16.0876666667,32.6203333333,12.0515
689.64,12.4746666667,43.6226666667,36.0733333333,41.8616666667,8.95333333333,10.275,35.3496666667,34.028,16.2036666667,32.769,12.0045
689.96,12.4183333333,43.552,35.9963333333,42.103,8.90133333333,10.155,35.216,34.0213333333,15.979,32.758,11.8745
690.29,12.6336666667,43.923,36.1786666667,42.3246666667,9.11533333333,10.273,35.4463333333,34.3326666667,16.266,32.903,12.114
690.61,12.8906666667,43.862,36.33,42.2683333333,9.28,10.354,35.436,34.3323333333,16.352,32.9436666667,12.249
690.94,13.046,43.8813333333,36.4383333333,42.2536666667,9.48633333333,10.437,35.5936666667,34.4663333333,16.3986666667,33.045,12.189
691.26,13.2146666667,44.071,36.4756666667,42.4743333333,9.61133333333,10.41,35.7643333333,34.5313333333,16.521,33.18,12.521
691.58,13.2743333333,43.8546666667,36.454,42.1676666667,9.75533333333,10.402,36.014,34.6946666667,16.752,33.2453333333,12.7075
691.91,13.328,44.1163333333,36.5486666667,42.2203333333,9.82466666667,10.809,36.114,34.7263333333,16.7003333333,33.459,12.9615
